" article_number"," item_code",description,Group,Category,Class,Class Key,ABC_Indicator,Brand,Supply Chain Ind,classifiction,replenishment_cycle,location," supplier_code"," supplier",stock_on_hand,customer_orders,allocated_stock,available_stock,on_order,purchase_cost,orders_Sep 21,orders_Oct 21,orders_Nov 21,orders_Dec 21,orders_Jan 22,orders_Feb 22,orders_Mar 22,orders_Apr 22,orders_May 22,orders_Jun 22,orders_Jul 22,orders_Aug 22
"11011422","SPW480AU","SPW480AU FOILS & CUTTERS","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","REMINGTON","Unknown","Non-stocked",0,"RETAIL",505444,"SPECTRUM BRANDS AUSTRALIA PTY LTD",4,0,0,4,0,20.69,0,0,0,0,0,0,0,0,0,0,0,0
"11552468","SPY1423WN-L","VENTAIR SPYDA 1400MM FAN WN W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",2,0,0,2,0,285.3,0,0,0,0,0,0,0,0,0,0,0,0
"11552465","SPY1573BL-L","VENTAIR SPYDA 1570MM FAN BL W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",2,0,0,2,0,291,0,0,0,0,0,0,0,0,0,0,0,0
"11552463","SPY1573WN-L","VENTAIR SPYDA 1570MM FAN WN W/LIGHT","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",1,0,0,1,0,353.75,0,0,0,0,0,0,0,0,0,0,0,0
"11691832","SPYEXTR60BL","SPYDA EXTENSION ROD 600MM BLACK","FANS","FAN ACCESSORY","FAN ACCESSORY","061FANACC010","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",1,0,0,1,0,22.65,0,0,0,0,0,0,0,0,0,0,0,0
"11691833","SPYEXTR60TI","SPYDA EXTENSION ROD 600MM TITANIUM","FANS","FAN ACCESSORY","FAN ACCESSORY","061FANACC010","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",2,0,0,2,0,22.65,0,0,0,0,0,0,0,0,0,0,0,0
"11489008","SPYEXTR90WH","VENTAIR SPYDA DOWNROD 900MM WHITE","FANS","FAN ACCESSORY","DOWNRODS","061FANACC040","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",6,0,0,6,0,23.65,0,0,0,0,0,0,0,0,0,0,0,0
"11811194","SRH2400FG","SUNAIR 2400W RADIANT HEATER FAN ASSISTED","HEATERS","RADIANT HEATERS","ELECTRIC RADIANT HEATERS","061HEARAD010","Z","SUNAIR","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",8,0,0,8,0,79.26,0,0,0,0,0,0,0,0,0,0,0,0
"11780413","TAM1003SS","SUNBEAM 2 LONG SLOT STAINLESS STEEL","SMALL APPLIANCES","BREAKFAST","TOASTERS / 4 SLICE","061SMAKETT4S","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",4,0,0,4,0,42.51,0,0,0,0,0,0,0,0,0,0,0,0
"11402707","TTW4","4 SLICE TOASTER - PLASTIC COOL TOUCH","SMALL APPLIANCES","BREAKFAST","TOASTERS / 2 SLICE AUTOMATIC","061SMAKETT2S","Z","TIFFANY","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",17,0,0,17,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0
"11825211","V063209","VITAMIX ASCENT SERIES A2500I BLACK","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","S","VITAMIX","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",2,0,0,2,0,899.8,0,0,0,0,0,0,0,0,0,0,0,0
"11825212","V063211","VITAMIX ASCENT SERIES A2500I RED","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","S","VITAMIX","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",2,0,0,2,0,899.8,0,0,0,0,0,0,0,0,0,0,0,0
"11274973","VS0640","FOODSAVER 2PK FRESH CONTAINER SET","SMALL APPLIANCES","FOOD SAVER","FOOD VAC SEALER ACCESSORIES","061SMAWRP020","Z","FOODSAVER","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0
"11274972","VS0645","FOODSAVER XL FRESH CONTAINER 10CUP","SMALL APPLIANCES","FOOD SAVER","FOOD VAC SEALER ACCESSORIES","061SMAWRP020","Z","FOODSAVER","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0
"11348200","VS7850","FOODSAVER CONTROLLED SEAL","SMALL APPLIANCES","FOOD SAVER","FOOD VACUUM SEALERS","061SMAWRP010","Z","FOODSAVER","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",0,0,0,0,0,212.02,0,0,0,0,0,0,0,0,0,0,0,0
"11154632","VTHSP4","VAX MICROFIBRE CLEANING PADS 4 PK","FLOORCARE","ACCESSORIES","ACCESSORIES","061VACACC010","S","VAX","Unknown","Non-stocked",0,"RETAIL",506842,"TECHTRONIC INDUSTRIES (AUST) PTY LT",0,0,0,0,0,18.02,0,0,0,0,0,0,0,0,0,0,0,0
"10001316","WA2050-500","WAHL REPLACEMENT BLADE SET","PERSONAL CARE","MENS GROOMING","HAIR CUTTING","061PERREM030","Z","WAHL","Unknown","Non-stocked",0,"RETAIL",506811,"WAHL AUSTRALIA PTY LTD",2,0,0,2,0,20.33,0,0,0,0,0,0,0,0,0,0,0,0
"10123641","WES9068","PANA SHAVE BLADE ESSL41/ESLT71","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","PANASONIC","Unknown","Non-stocked",0,"RETAIL",504930,"PANASONIC AUSTRALIA P/L NSW",2,0,0,2,0,26.14,0,0,0,0,0,0,0,0,0,0,0,0
"10123643","WES9087","PANA SHAVER FOIL ESSL41/ESLT71","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","PANASONIC","Unknown","Non-stocked",0,"RETAIL",504930,"PANASONIC AUSTRALIA P/L NSW",2,0,0,2,0,26.14,0,0,0,0,0,0,0,0,0,0,0,0
"11302843","XA722870","TEFAL OPTIGRILL+ SNACK BAKING PLATES","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",10,0,0,10,0,47.69,0,0,0,0,0,0,0,0,0,0,0,0
"11157335","XA8001","TEFAL OASTED SANDWICH PLATES","SMALL APPLIANCES","ELECTRIC COOKWARE","GRILLS & PRESSES","061SMACOOGRI","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",1,0,0,1,0,19.06,0,0,0,0,0,0,0,0,0,0,0,0
"11202013","XF385","TEFAL CUISINE COMPANION FOOD PROCESSOR","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",27,0,0,27,0,101.59,0,0,0,0,0,0,0,0,0,0,0,0
"11222087","24410.010","FLAVORSTONE INFUSION GRILL","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","061SMAPOT020","Z","FLAVORSTON","Unknown","Non-stocked",0,"RETAIL",624522,"DANOZ DIRECT PTY LTD",1,0,1,0,0,57.25,0,0,0,0,0,0,0,0,0,0,0,0
"11238272","501167","MILANODEC ULTRASONIC DIFFUSER WHT","AIR TREATMENT","AROMA DIFFUSER","AROMA DIFFUSER","061AIRAROARO","Z","MILANODEC","Unknown","Non-stocked",0,"RETAIL",623221,"AUSTRALIAN BUSINESS MOBILES (NSW)",265,0,2,263,0,39,0,0,0,0,0,0,0,0,0,0,0,0
"11206542","5KCM0812AOB","KITCHENAID KCM0812 SIPHON COFFEE BREWER","COFFEE","COFFEE MAKERS","COFFEE MAKERS - MANUAL","061COFCOF010","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",3,0,3,0,0,226.41,0,0,0,0,0,0,0,0,0,0,0,0
"11819967","5KFP1319ACU","KITCHENAID 13CUP FOOD PRO CONTOUR SILVER","SMALL APPLIANCES","FOOD PREPARATION","FOOD PROCESSORS","061SMAMIXPRO","S","KITCHENAID","MIPS","Stocked",30,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",3,0,1,2,0,377.85,0,0,0,0,0,0,0,0,0,0,0,0
"11442638","AC5913RAU","REMINGTON ROSE LUXURY HAIR DRYER PACK","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS","061PERHAR020","Z","REMINGTON","Unknown","Non-stocked",0,"RETAIL",505444,"SPECTRUM BRANDS AUSTRALIA PTY LTD",1,0,1,0,0,57.42,0,0,0,0,0,0,0,0,0,0,0,0
"11441897","BBL002SIL","BREVILLE THE VAC Q","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",3,0,1,2,0,105.57,0,0,0,0,0,0,0,0,0,0,0,0
"11112697","BCH6ZOOAU","BOSCH ATHLET ZOO HSTICK 25.2V","FLOORCARE","STICK VAC & HANDHELD","STICK VACUUM","061VACSTV010","Z","BOSCH","Unknown","Non-stocked",0,"RETAIL",607916,"BSH HOME APPLIANCES PTY LTD",24,0,20,4,0,326,0,0,0,0,0,0,0,0,0,0,0,0
"11615123","DCACE20R","DIMPLEX AIR CIRCULATOR WHITE","FANS","AIR CIRCULATORS","FLOOR CIRCULATORS","061FANACIFCI","Z","DIMPLEX","Unknown","Non-stocked",0,"RETAIL",611079,"GLEN DIMPLEX AUSTRALIA PTY LTD",10,0,1,9,0,112.43,0,0,0,0,0,0,0,0,0,0,0,0
"11616878","DLSC021","DELONGHI COFFEE POT CARAFE","COFFEE","COFFEE ACCESSORIES","ACCESSORIES","061COFACCACC","Z","DELONGHI","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",28,0,1,27,0,45.53,0,0,0,0,0,0,0,0,0,0,0,0
"11826417","DMGANIDLX","GAGGIA ANIMA DELUXE","COFFEE","COFFEE MAKERS","COFFEE MAKERS - AUTOMATIC","061COFCOF020","S","GAGGIA","Unknown","Non-stocked",0,"RETAIL",300480,"SEGAFREDO ZANETTI AUSTRALIA PTY LTD",4,0,1,3,0,965,0,0,0,0,0,0,0,0,0,0,0,0
"11089349","EBR9804S","ELECTROLUX MASTERPIECE BLENDER","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","Z","ELECTROLUX","Unknown","Non-stocked",0,"RETAIL",510711,"ELECTROLUX HOME PRODUCTS P/L",1,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
"11538671","EMA3000","SUNBEAM ESPRESSO ACCESSORIES","COFFEE","COFFEE ACCESSORIES","ACCESSORIES","061COFACCACC","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",18,0,1,17,0,70.87,0,0,0,0,0,0,0,0,0,0,0,0
"11268389","FX1000","TEFAL FRY DELIGHT LOW OIL FRYER","SMALL APPLIANCES","ELECTRIC FRYWARE","DEEP FRYERS","061SMAFRY010","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",10,0,1,9,0,156.78,0,0,0,0,0,0,0,0,0,0,0,0
"11575734","GK229BLACK","LENOXX PEDAL GO KART BLACK","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",26,0,1,25,0,104,0,0,0,0,0,0,0,0,0,0,0,0
"11371461","H903S546","TEFAL RESERVE COLLECTION HA GV5 5 PC SET","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","061SMAPOT020","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",1,0,1,0,0,318.16,0,0,0,0,0,0,0,0,0,0,0,0
"10199950","HPS93000","PHILIPS SEMI-PRO HAIR STR","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",3,0,3,0,0,100.12,0,0,0,0,0,0,0,0,0,0,0,0
"11510605","KE4410KB-DIS","SUNBEAM DISPLAY NY POT KETTLE BLACK","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",6,0,3,3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"11510604","KE4430KB-DIS","SUNBEAM DISPLAY NY JUG KETTLE BLACK","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",8,0,7,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"11836784","KEP3007BL","SUNBEAM OBLIQ 1.7L JUG KETTLE POSEIDON","SMALL APPLIANCES","BREAKFAST","KETTLES","061SMAKET010","C","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",8,0,1,7,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0
"11534558","MZP","MZP MONSTER ZAPPER","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","061SMAMIS010","Z","MZP","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",6,0,1,5,0,70.9,0,0,0,0,0,0,0,0,0,0,0,0
"11241637","N12-1207","NUTRIBULLET MAX BLENDER - 1200W","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","Z","NUTRIBULLE","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",3,0,2,1,0,152.5,0,0,0,0,0,0,0,0,0,0,0,0
"10116783","NNST780W","PANA 44L INV MWO W/SENSOR WHT","MICROWAVE OVENS","ELECTRONIC MWO","ELECTRONIC MWO OVER 30L","061M/OELE030","Z","PANASONIC","Unknown","Non-stocked",0,"RETAIL",504930,"PANASONIC AUSTRALIA P/L NSW",1,0,1,0,0,341.22,0,0,0,0,0,0,0,0,0,0,0,0
"11753725","OV8088","OVATION ICE CREAMMAKER","SMALL APPLIANCES","NOVELTY","ICE CREAM MAKERS","061SMAMAK010","Z","OVATION","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",2,0,1,1,0,209,0,0,0,0,0,0,0,0,0,0,0,0
"10132331","SAPFSPKB","RINNAI SAPPHIRE GAS HEA PLINTH","HEATERS","HEATER ACCESSORIES","GAS LOG ACCESSORIES","061HEAACC030","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",1,0,1,0,0,601.85,0,0,0,0,0,0,0,0,0,0,0,0
"11683166","SC3-250SS","HEALTHYCHO 3 IN 1 SLOWCOOKER S/S","SMALL APPLIANCES","ELECTRIC COOKWARE","SLOW COOKERS","061SMACOO020","Z","HEALTHYCHO","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",1,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
"11326423","SCMT10138","SIDCHROME 112PC CANTILEVER KIT","PROMOTION","PROMOTION","PROMOTION","061PRMPROPRO","E","SIDCHROME","Unknown","Non-stocked",0,"RETAIL",502009,"STANLEY BLACK & DECKER (AUST)PTY LT",14,0,1,13,0,310,0,0,0,0,0,0,0,0,0,0,0,0
"11326424","SCMT19130","SIDCHROME SKT SET 1/4&1/2 MET/AF 37PC","PROMOTION","PROMOTION","PROMOTION","061PRMPROPRO","E","SIDCHROME","Unknown","Non-stocked",0,"RETAIL",502009,"STANLEY BLACK & DECKER (AUST)PTY LT",19,0,2,17,0,113,0,0,0,0,0,0,0,0,0,0,0,0
"11326425","SCMT22208","SIDCHROME SPNR SET ROE MET 10PCE","PROMOTION","PROMOTION","PROMOTION","061PRMPROPRO","E","SIDCHROME","Unknown","Non-stocked",0,"RETAIL",502009,"STANLEY BLACK & DECKER (AUST)PTY LT",18,0,1,17,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"11510603","TA4440KB-DIS","SUNBEAM DISPLAY NY 4SL TOASTER BLACK","SMALL APPLIANCES","BREAKFAST","TOASTERS / 4 SLICE","061SMAKETT4S","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",10,0,7,3,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"11201540","VSHA2725A","VIDALSASSN WET & DRY STRAIGHTENING BRUSH","PERSONAL CARE","HAIR CARE PRODUCTS","STRAIGHTENERS","061PERHAR080","Z","VIDALSASSN","Unknown","Non-stocked",0,"RETAIL",501633,"CONAIR AUSTRALIA PTY LTD",1,0,1,0,0,44.07,0,0,0,0,0,0,0,0,0,0,0,0
"11775125","WHCIPO3002G","WESTINGHOUSE CASTIRON POTGREY30CM OVAL","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","061SMAPOT010","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",26,0,1,25,0,69,0,0,0,0,0,0,0,0,0,0,0,0
"11775124","WHCIPR2502G","WESTINGHOUSE CASTIRON POTGREYROUND25CM","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","061SMAPOT010","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",6,0,1,5,0,69,0,0,0,0,0,0,0,0,0,0,0,0
"11775123","WHCIPRS3002G","WESTINGHOUSE CASTIRON POTGREYROUND30CM","SMALL APPLIANCES","NON ELECTRIC COOKING","SAUCEPAN","061SMAPOT010","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",6,0,1,5,0,69,0,0,0,0,0,0,0,0,0,0,0,0
"11775172","WHOV01K","WESTINGHOUSE 26L TABLETOP OVEN BLK","SMALL APPLIANCES","OVENS","COMPACT OVENS","061SMACOR010","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",4,0,1,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0
"11157342","XA7011","TEFAL ACTIFRY SNACKING GRL ACC","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",32,0,1,31,0,19.06,0,0,0,0,0,0,0,0,0,0,0,0
"11115110","2.860-231.0","KARCHER RNDBRSH SET STEAM 4PK - 28602310","FLOORCARE","ACCESSORIES","ACCESSORIES","061VACACC010","Z","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",1,0,0,1,0,21.91,0,0,0,0,0,1,0,0,0,0,0,0
"11312456","2.884-280.0","KARCHER HAND TOOL STEAM","FLOORCARE","ACCESSORIES","ACCESSORIES","061VACACC010","Z","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",0,0,0,0,0,25.24,0,0,0,0,0,1,0,0,0,0,0,0
"11292761","5KSM35PS","KITCHENAID ARTISAN MINI POURING SHIELD","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",0,0,0,0,0,22.68,0,0,0,0,0,1,0,0,0,0,0,0
"11292762","5KSM35SSB","KITCHENAID ARTISAN MINI BRUSHED SS BOWL","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",4,0,0,4,0,52.97,0,0,0,0,0,1,0,0,0,0,0,0
"11292766","5KSM35SSFP","KITCHENAID MINI SS BOWL WITH HANDLE","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",2,0,0,2,0,68.11,0,0,0,0,0,1,0,0,0,0,0,0
"11198869","6.295-777.0","KARCHER FP303 DETER TIMBER - 62957770","FLOORCARE","ACCESSORIES","ACCESSORIES","061VACACC010","S","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",2,0,0,2,0,15.73,0,0,0,0,0,1,0,0,0,0,0,0
"10092793","AT910014","KENWOOD BISCUIT MAKER DIE","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",0,0,0,0,0,20.07,0,0,0,0,0,1,0,0,0,0,0,0
"11064122","AT957T2","KENWOOD MAJOR ICE CREAM MAKER","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",300046,"DE LONGHI AUST P/L *T2 STOCK ONLY*",0,0,0,0,0,86.43,0,0,0,0,0,1,0,0,0,0,0,0
"10147766","AT972A","KENWOOD TAGLIONI PASTA CUTTER","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",1,0,0,1,0,113.23,0,0,0,0,0,1,0,0,0,0,0,0
"10066113","AT974A","KENWOOD SPAG CUTTER ATTACHMENT","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",1,0,0,1,0,113.23,0,0,0,0,0,1,0,0,0,0,0,0
"11434086","BMO625BSS","BREVILLE THE QUICK TOUCH COMPACT","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","061SMAMIS010","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",0,0,0,0,0,207.4,0,0,0,0,0,1,0,0,0,0,0,0
"11094339","D33","EZIDRI OVEN THERMOMETER","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","061SMAMIS010","Z","EZIDRI","Unknown","Non-stocked",0,"RETAIL",300031,"EZIDRI AUSTRALIA PTY LTD",0,0,0,0,0,5.13,0,0,0,0,0,1,0,0,0,0,0,0
"11064480","EN80BAET2","DELONGHI INISSIA C/MACHINE BLK","COFFEE","COFFEE MAKERS","COFFEE MAKERS - CAPSULE","061COFCOF080","Z","NESPRESSO","Unknown","Non-stocked",0,"RETAIL",300046,"DE LONGHI AUST P/L *T2 STOCK ONLY*",0,0,0,0,0,159,0,0,0,0,0,1,0,0,0,0,0,0
"11488999","HAR1204BL","VENTAIR NEW GEN HARMONY 1220MM BL","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,134.8,0,0,0,0,0,1,0,0,0,0,0,0
"11151782","HP828000","PHILIPS MOISTURE PROTECT HAIR DRYER","PERSONAL CARE","HAIR CARE PRODUCTS","HAIR DRYERS","061PERHAR020","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",2,0,2,0,0,88.35,0,0,0,0,0,1,0,0,0,0,0,0
"11537718","IFUV100","JAMES CHENEYS UV IRON & VERTICAL STEAMER","SMALL APPLIANCES","IRONS","IRONS - STEAM DRY & SPRAY","061SMAIRO040","Z","IWANTAR","Unknown","Non-stocked",0,"RETAIL",300619,"TAKE TWO MARKETING & EVENTS PTY LTD",0,0,0,0,0,94.51,0,0,0,0,0,1,0,0,0,0,0,0
"11073506","JU-OS-1000-CH","VITALITY4LIFE OSCAR NEO JUICER CHROME","SMALL APPLIANCES","FOOD PREPARATION","JUICER","061SMAMIXJUI","Z","OSCAR","Unknown","Non-stocked",0,"RETAIL",300059,"VITALITY 4 LIFE",0,0,0,0,0,402.96,0,0,0,0,0,1,0,0,0,0,0,0
"11116268","KAB992PL","KENWOOD COLANDER AND SIEVE","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",1,0,0,1,0,86.43,0,0,0,0,0,1,0,0,0,0,0,0
"11379014","KAT911SS","KENWOOD COOKING CHEF BOWL","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",0,0,0,0,0,100.24,0,0,0,0,0,1,0,0,0,0,0,0
"11652164","OV712","OVATION CITRUS PRESS","SMALL APPLIANCES","FOOD PREPARATION","JUICER","061SMAMIXJUI","Z","OVATION","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",12,0,0,12,0,14.5,0,0,0,0,0,1,0,0,0,0,0,0
"11738972","POSM0092","SUNBEAM POSM FITBLEND STACKER 2020","PROMOTION","SHIPPERS","TEMPORARY SHIPPERS","061PRMSHITTS","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",2,0,0,2,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0
"11488991","ROY1304WN","VENTAIR NEW GEN ROYALE 1320MM WALNUT","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",0,0,0,0,0,192.15,0,0,0,0,0,1,0,0,0,0,0,0
"11370032","RQ11/51","PHILIPS DUALPRECISION","PERSONAL CARE","MENS GROOMING","SHAVERS - ATTACHMENTS","061PERREMSH3","Z","PHILIPS","Unknown","Non-stocked",0,"RETAIL",616189,"PHILIPS SAECO AUSTRALIA PTY LTD",6,0,0,6,0,59,0,0,0,0,0,1,0,0,0,0,0,0
