DateKey,Date,Day,DayName,Week,ISOWeek,DayOfWeek,Month,MonthName,Quarter,Year,FirstOfMonth,LastOfYear,DayOfYear,Quarter name
20120613,2012-06-13 00:00:00.000,13,"Wednesday",24,24,4,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,165,"Quarter 2"
20120614,2012-06-14 00:00:00.000,14,"Thursday",24,24,5,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,166,"Quarter 2"
20120615,2012-06-15 00:00:00.000,15,"Friday",24,24,6,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,167,"Quarter 2"
20120616,2012-06-16 00:00:00.000,16,"Saturday",24,24,7,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,168,"Quarter 2"
20120617,2012-06-17 00:00:00.000,17,"Sunday",25,24,1,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,169,"Quarter 2"
20120618,2012-06-18 00:00:00.000,18,"Monday",25,25,2,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,170,"Quarter 2"
20120619,2012-06-19 00:00:00.000,19,"Tuesday",25,25,3,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,171,"Quarter 2"
20120620,2012-06-20 00:00:00.000,20,"Wednesday",25,25,4,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,172,"Quarter 2"
20120621,2012-06-21 00:00:00.000,21,"Thursday",25,25,5,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,173,"Quarter 2"
20120622,2012-06-22 00:00:00.000,22,"Friday",25,25,6,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,174,"Quarter 2"
20120623,2012-06-23 00:00:00.000,23,"Saturday",25,25,7,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,175,"Quarter 2"
20120624,2012-06-24 00:00:00.000,24,"Sunday",26,25,1,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,176,"Quarter 2"
20120625,2012-06-25 00:00:00.000,25,"Monday",26,26,2,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,177,"Quarter 2"
20120626,2012-06-26 00:00:00.000,26,"Tuesday",26,26,3,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,178,"Quarter 2"
20120627,2012-06-27 00:00:00.000,27,"Wednesday",26,26,4,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,179,"Quarter 2"
20120628,2012-06-28 00:00:00.000,28,"Thursday",26,26,5,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,180,"Quarter 2"
20120629,2012-06-29 00:00:00.000,29,"Friday",26,26,6,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,181,"Quarter 2"
20120630,2012-06-30 00:00:00.000,30,"Saturday",26,26,7,6,"June",2,2012,2012-06-01 00:00:00.000,2012-12-31 00:00:00.000,182,"Quarter 2"
20120701,2012-07-01 00:00:00.000,1,"Sunday",27,26,1,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,183,"Quarter 3"
20120702,2012-07-02 00:00:00.000,2,"Monday",27,27,2,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,184,"Quarter 3"
20120703,2012-07-03 00:00:00.000,3,"Tuesday",27,27,3,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,185,"Quarter 3"
20120704,2012-07-04 00:00:00.000,4,"Wednesday",27,27,4,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,186,"Quarter 3"
20120705,2012-07-05 00:00:00.000,5,"Thursday",27,27,5,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,187,"Quarter 3"
20120706,2012-07-06 00:00:00.000,6,"Friday",27,27,6,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,188,"Quarter 3"
20120707,2012-07-07 00:00:00.000,7,"Saturday",27,27,7,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,189,"Quarter 3"
20120708,2012-07-08 00:00:00.000,8,"Sunday",28,27,1,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,190,"Quarter 3"
20120709,2012-07-09 00:00:00.000,9,"Monday",28,28,2,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,191,"Quarter 3"
20120710,2012-07-10 00:00:00.000,10,"Tuesday",28,28,3,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,192,"Quarter 3"
20120711,2012-07-11 00:00:00.000,11,"Wednesday",28,28,4,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,193,"Quarter 3"
20120712,2012-07-12 00:00:00.000,12,"Thursday",28,28,5,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,194,"Quarter 3"
20120713,2012-07-13 00:00:00.000,13,"Friday",28,28,6,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,195,"Quarter 3"
20120714,2012-07-14 00:00:00.000,14,"Saturday",28,28,7,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,196,"Quarter 3"
20120715,2012-07-15 00:00:00.000,15,"Sunday",29,28,1,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,197,"Quarter 3"
20120716,2012-07-16 00:00:00.000,16,"Monday",29,29,2,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,198,"Quarter 3"
20120717,2012-07-17 00:00:00.000,17,"Tuesday",29,29,3,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,199,"Quarter 3"
20120718,2012-07-18 00:00:00.000,18,"Wednesday",29,29,4,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,200,"Quarter 3"
20120719,2012-07-19 00:00:00.000,19,"Thursday",29,29,5,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,201,"Quarter 3"
20120720,2012-07-20 00:00:00.000,20,"Friday",29,29,6,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,202,"Quarter 3"
20120721,2012-07-21 00:00:00.000,21,"Saturday",29,29,7,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,203,"Quarter 3"
20120722,2012-07-22 00:00:00.000,22,"Sunday",30,29,1,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,204,"Quarter 3"
20120723,2012-07-23 00:00:00.000,23,"Monday",30,30,2,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,205,"Quarter 3"
20120724,2012-07-24 00:00:00.000,24,"Tuesday",30,30,3,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,206,"Quarter 3"
20120725,2012-07-25 00:00:00.000,25,"Wednesday",30,30,4,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,207,"Quarter 3"
20120726,2012-07-26 00:00:00.000,26,"Thursday",30,30,5,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,208,"Quarter 3"
20120727,2012-07-27 00:00:00.000,27,"Friday",30,30,6,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,209,"Quarter 3"
20120728,2012-07-28 00:00:00.000,28,"Saturday",30,30,7,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,210,"Quarter 3"
20120729,2012-07-29 00:00:00.000,29,"Sunday",31,30,1,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,211,"Quarter 3"
20120730,2012-07-30 00:00:00.000,30,"Monday",31,31,2,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,212,"Quarter 3"
20120731,2012-07-31 00:00:00.000,31,"Tuesday",31,31,3,7,"July",3,2012,2012-07-01 00:00:00.000,2012-12-31 00:00:00.000,213,"Quarter 3"
20120801,2012-08-01 00:00:00.000,1,"Wednesday",31,31,4,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,214,"Quarter 3"
20120802,2012-08-02 00:00:00.000,2,"Thursday",31,31,5,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,215,"Quarter 3"
20120803,2012-08-03 00:00:00.000,3,"Friday",31,31,6,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,216,"Quarter 3"
20120804,2012-08-04 00:00:00.000,4,"Saturday",31,31,7,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,217,"Quarter 3"
20120805,2012-08-05 00:00:00.000,5,"Sunday",32,31,1,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,218,"Quarter 3"
20120806,2012-08-06 00:00:00.000,6,"Monday",32,32,2,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,219,"Quarter 3"
20120807,2012-08-07 00:00:00.000,7,"Tuesday",32,32,3,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,220,"Quarter 3"
20120808,2012-08-08 00:00:00.000,8,"Wednesday",32,32,4,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,221,"Quarter 3"
20120809,2012-08-09 00:00:00.000,9,"Thursday",32,32,5,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,222,"Quarter 3"
20120810,2012-08-10 00:00:00.000,10,"Friday",32,32,6,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,223,"Quarter 3"
20120811,2012-08-11 00:00:00.000,11,"Saturday",32,32,7,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,224,"Quarter 3"
20120812,2012-08-12 00:00:00.000,12,"Sunday",33,32,1,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,225,"Quarter 3"
20120813,2012-08-13 00:00:00.000,13,"Monday",33,33,2,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,226,"Quarter 3"
20120814,2012-08-14 00:00:00.000,14,"Tuesday",33,33,3,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,227,"Quarter 3"
20120815,2012-08-15 00:00:00.000,15,"Wednesday",33,33,4,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,228,"Quarter 3"
20120816,2012-08-16 00:00:00.000,16,"Thursday",33,33,5,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,229,"Quarter 3"
20120817,2012-08-17 00:00:00.000,17,"Friday",33,33,6,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,230,"Quarter 3"
20120818,2012-08-18 00:00:00.000,18,"Saturday",33,33,7,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,231,"Quarter 3"
20120819,2012-08-19 00:00:00.000,19,"Sunday",34,33,1,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,232,"Quarter 3"
20120820,2012-08-20 00:00:00.000,20,"Monday",34,34,2,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,233,"Quarter 3"
20120821,2012-08-21 00:00:00.000,21,"Tuesday",34,34,3,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,234,"Quarter 3"
20120822,2012-08-22 00:00:00.000,22,"Wednesday",34,34,4,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,235,"Quarter 3"
20120823,2012-08-23 00:00:00.000,23,"Thursday",34,34,5,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,236,"Quarter 3"
20120824,2012-08-24 00:00:00.000,24,"Friday",34,34,6,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,237,"Quarter 3"
20120825,2012-08-25 00:00:00.000,25,"Saturday",34,34,7,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,238,"Quarter 3"
20120826,2012-08-26 00:00:00.000,26,"Sunday",35,34,1,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,239,"Quarter 3"
20120827,2012-08-27 00:00:00.000,27,"Monday",35,35,2,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,240,"Quarter 3"
20120828,2012-08-28 00:00:00.000,28,"Tuesday",35,35,3,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,241,"Quarter 3"
20120829,2012-08-29 00:00:00.000,29,"Wednesday",35,35,4,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,242,"Quarter 3"
20120830,2012-08-30 00:00:00.000,30,"Thursday",35,35,5,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,243,"Quarter 3"
20120831,2012-08-31 00:00:00.000,31,"Friday",35,35,6,8,"August",3,2012,2012-08-01 00:00:00.000,2012-12-31 00:00:00.000,244,"Quarter 3"
20120901,2012-09-01 00:00:00.000,1,"Saturday",35,35,7,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,245,"Quarter 3"
20120902,2012-09-02 00:00:00.000,2,"Sunday",36,35,1,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,246,"Quarter 3"
20120903,2012-09-03 00:00:00.000,3,"Monday",36,36,2,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,247,"Quarter 3"
20120904,2012-09-04 00:00:00.000,4,"Tuesday",36,36,3,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,248,"Quarter 3"
20120905,2012-09-05 00:00:00.000,5,"Wednesday",36,36,4,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,249,"Quarter 3"
20120906,2012-09-06 00:00:00.000,6,"Thursday",36,36,5,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,250,"Quarter 3"
20120907,2012-09-07 00:00:00.000,7,"Friday",36,36,6,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,251,"Quarter 3"
20120908,2012-09-08 00:00:00.000,8,"Saturday",36,36,7,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,252,"Quarter 3"
20120909,2012-09-09 00:00:00.000,9,"Sunday",37,36,1,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,253,"Quarter 3"
20120910,2012-09-10 00:00:00.000,10,"Monday",37,37,2,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,254,"Quarter 3"
20120911,2012-09-11 00:00:00.000,11,"Tuesday",37,37,3,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,255,"Quarter 3"
20120912,2012-09-12 00:00:00.000,12,"Wednesday",37,37,4,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,256,"Quarter 3"
20120913,2012-09-13 00:00:00.000,13,"Thursday",37,37,5,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,257,"Quarter 3"
20120914,2012-09-14 00:00:00.000,14,"Friday",37,37,6,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,258,"Quarter 3"
20120915,2012-09-15 00:00:00.000,15,"Saturday",37,37,7,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,259,"Quarter 3"
20120916,2012-09-16 00:00:00.000,16,"Sunday",38,37,1,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,260,"Quarter 3"
20120917,2012-09-17 00:00:00.000,17,"Monday",38,38,2,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,261,"Quarter 3"
20120918,2012-09-18 00:00:00.000,18,"Tuesday",38,38,3,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,262,"Quarter 3"
20120919,2012-09-19 00:00:00.000,19,"Wednesday",38,38,4,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,263,"Quarter 3"
20120920,2012-09-20 00:00:00.000,20,"Thursday",38,38,5,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,264,"Quarter 3"
20120921,2012-09-21 00:00:00.000,21,"Friday",38,38,6,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,265,"Quarter 3"
20120922,2012-09-22 00:00:00.000,22,"Saturday",38,38,7,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,266,"Quarter 3"
20120923,2012-09-23 00:00:00.000,23,"Sunday",39,38,1,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,267,"Quarter 3"
20120924,2012-09-24 00:00:00.000,24,"Monday",39,39,2,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,268,"Quarter 3"
20120925,2012-09-25 00:00:00.000,25,"Tuesday",39,39,3,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,269,"Quarter 3"
20120926,2012-09-26 00:00:00.000,26,"Wednesday",39,39,4,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,270,"Quarter 3"
20120927,2012-09-27 00:00:00.000,27,"Thursday",39,39,5,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,271,"Quarter 3"
20120928,2012-09-28 00:00:00.000,28,"Friday",39,39,6,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,272,"Quarter 3"
20120929,2012-09-29 00:00:00.000,29,"Saturday",39,39,7,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,273,"Quarter 3"
20120930,2012-09-30 00:00:00.000,30,"Sunday",40,39,1,9,"September",3,2012,2012-09-01 00:00:00.000,2012-12-31 00:00:00.000,274,"Quarter 3"
20121001,2012-10-01 00:00:00.000,1,"Monday",40,40,2,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,275,"Quarter 4"
20121002,2012-10-02 00:00:00.000,2,"Tuesday",40,40,3,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,276,"Quarter 4"
20121003,2012-10-03 00:00:00.000,3,"Wednesday",40,40,4,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,277,"Quarter 4"
20121004,2012-10-04 00:00:00.000,4,"Thursday",40,40,5,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,278,"Quarter 4"
20121005,2012-10-05 00:00:00.000,5,"Friday",40,40,6,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,279,"Quarter 4"
20121006,2012-10-06 00:00:00.000,6,"Saturday",40,40,7,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,280,"Quarter 4"
20121007,2012-10-07 00:00:00.000,7,"Sunday",41,40,1,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,281,"Quarter 4"
20121008,2012-10-08 00:00:00.000,8,"Monday",41,41,2,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,282,"Quarter 4"
20121009,2012-10-09 00:00:00.000,9,"Tuesday",41,41,3,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,283,"Quarter 4"
20121010,2012-10-10 00:00:00.000,10,"Wednesday",41,41,4,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,284,"Quarter 4"
20121011,2012-10-11 00:00:00.000,11,"Thursday",41,41,5,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,285,"Quarter 4"
20121012,2012-10-12 00:00:00.000,12,"Friday",41,41,6,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,286,"Quarter 4"
20121013,2012-10-13 00:00:00.000,13,"Saturday",41,41,7,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,287,"Quarter 4"
20121014,2012-10-14 00:00:00.000,14,"Sunday",42,41,1,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,288,"Quarter 4"
20121015,2012-10-15 00:00:00.000,15,"Monday",42,42,2,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,289,"Quarter 4"
20121016,2012-10-16 00:00:00.000,16,"Tuesday",42,42,3,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,290,"Quarter 4"
20121017,2012-10-17 00:00:00.000,17,"Wednesday",42,42,4,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,291,"Quarter 4"
20121018,2012-10-18 00:00:00.000,18,"Thursday",42,42,5,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,292,"Quarter 4"
20121019,2012-10-19 00:00:00.000,19,"Friday",42,42,6,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,293,"Quarter 4"
20121020,2012-10-20 00:00:00.000,20,"Saturday",42,42,7,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,294,"Quarter 4"
20121021,2012-10-21 00:00:00.000,21,"Sunday",43,42,1,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,295,"Quarter 4"
20121022,2012-10-22 00:00:00.000,22,"Monday",43,43,2,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,296,"Quarter 4"
20121023,2012-10-23 00:00:00.000,23,"Tuesday",43,43,3,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,297,"Quarter 4"
20121024,2012-10-24 00:00:00.000,24,"Wednesday",43,43,4,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,298,"Quarter 4"
20121025,2012-10-25 00:00:00.000,25,"Thursday",43,43,5,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,299,"Quarter 4"
20121026,2012-10-26 00:00:00.000,26,"Friday",43,43,6,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,300,"Quarter 4"
20121027,2012-10-27 00:00:00.000,27,"Saturday",43,43,7,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,301,"Quarter 4"
20121028,2012-10-28 00:00:00.000,28,"Sunday",44,43,1,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,302,"Quarter 4"
20121029,2012-10-29 00:00:00.000,29,"Monday",44,44,2,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,303,"Quarter 4"
20121030,2012-10-30 00:00:00.000,30,"Tuesday",44,44,3,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,304,"Quarter 4"
20121031,2012-10-31 00:00:00.000,31,"Wednesday",44,44,4,10,"October",4,2012,2012-10-01 00:00:00.000,2012-12-31 00:00:00.000,305,"Quarter 4"
20121101,2012-11-01 00:00:00.000,1,"Thursday",44,44,5,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,306,"Quarter 4"
20121102,2012-11-02 00:00:00.000,2,"Friday",44,44,6,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,307,"Quarter 4"
20121103,2012-11-03 00:00:00.000,3,"Saturday",44,44,7,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,308,"Quarter 4"
20121104,2012-11-04 00:00:00.000,4,"Sunday",45,44,1,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,309,"Quarter 4"
20121105,2012-11-05 00:00:00.000,5,"Monday",45,45,2,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,310,"Quarter 4"
20121106,2012-11-06 00:00:00.000,6,"Tuesday",45,45,3,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,311,"Quarter 4"
20121107,2012-11-07 00:00:00.000,7,"Wednesday",45,45,4,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,312,"Quarter 4"
20121108,2012-11-08 00:00:00.000,8,"Thursday",45,45,5,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,313,"Quarter 4"
20121109,2012-11-09 00:00:00.000,9,"Friday",45,45,6,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,314,"Quarter 4"
20121110,2012-11-10 00:00:00.000,10,"Saturday",45,45,7,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,315,"Quarter 4"
20121111,2012-11-11 00:00:00.000,11,"Sunday",46,45,1,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,316,"Quarter 4"
20121112,2012-11-12 00:00:00.000,12,"Monday",46,46,2,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,317,"Quarter 4"
20121113,2012-11-13 00:00:00.000,13,"Tuesday",46,46,3,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,318,"Quarter 4"
20121114,2012-11-14 00:00:00.000,14,"Wednesday",46,46,4,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,319,"Quarter 4"
20121115,2012-11-15 00:00:00.000,15,"Thursday",46,46,5,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,320,"Quarter 4"
20121116,2012-11-16 00:00:00.000,16,"Friday",46,46,6,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,321,"Quarter 4"
20121117,2012-11-17 00:00:00.000,17,"Saturday",46,46,7,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,322,"Quarter 4"
20121118,2012-11-18 00:00:00.000,18,"Sunday",47,46,1,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,323,"Quarter 4"
20121119,2012-11-19 00:00:00.000,19,"Monday",47,47,2,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,324,"Quarter 4"
20121120,2012-11-20 00:00:00.000,20,"Tuesday",47,47,3,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,325,"Quarter 4"
20121121,2012-11-21 00:00:00.000,21,"Wednesday",47,47,4,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,326,"Quarter 4"
20121122,2012-11-22 00:00:00.000,22,"Thursday",47,47,5,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,327,"Quarter 4"
20121123,2012-11-23 00:00:00.000,23,"Friday",47,47,6,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,328,"Quarter 4"
20121124,2012-11-24 00:00:00.000,24,"Saturday",47,47,7,11,"November",4,2012,2012-11-01 00:00:00.000,2012-12-31 00:00:00.000,329,"Quarter 4"
