_ownerid_value,_createdby_value,versionnumber,_owningbusinessunit_value,nadb_creditriskstatusid,modifiedon,_owningteam_value,nadb_indicatorname_status,_nadb_riskindicator_value,nadb_statusname,_modifiedonbehalfby_value,_createdonbehalfby_value,nadb_statuscode,statuscode,overriddencreatedon,importsequencenumber,nadb_statuspoints,timezoneruleversionnumber,statecode,nadb_statuspoints2,_modifiedby_value,_nadb_statusmethodology_value,_owninguser_value,nadb_variablerange,createdon,nadb_name2,utcconversiontimezonecode
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033682,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","8a819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Average Net Revenues to Average Debt Service [3Y] (x)","219b30ab-c154-ea11-a813-000d3a4ed0f6","4.2.3","","","<1.20",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:00.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033684,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","90819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Days Cash on Hand","239b30ab-c154-ea11-a813-000d3a4ed0f6","4.3.3","","","180 to 90 days",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033689,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","98819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Debt to Operating Revenues (x)","259b30ab-c154-ea11-a813-000d3a4ed0f6","4.4.3","","","4.0 to 8.0",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033710,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a0819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Receivables turnover (days)","279b30ab-c154-ea11-a813-000d3a4ed0f6","4.5.3","","","90 to 120 days",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033732,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a6819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Free Cash to Depreciation (%)","299b30ab-c154-ea11-a813-000d3a4ed0f6","4.6.3","","","<50%",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033746,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","aa819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Borrower or Bond Issuance is currently rated by any credit rating agencies within the last 12 months","2b9b30ab-c154-ea11-a813-000d3a4ed0f6","4.7.2","","","No",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033770,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b4819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,""," Financial structure includes a debt service reserve fund (currently funded)","2f9b30ab-c154-ea11-a813-000d3a4ed0f6","4.9.2","","","No",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033775,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ba819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Borrower's Rol in Group","d99a30ab-c154-ea11-a813-000d3a4ed0f6","5.1.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033683,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c0819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,""," Business Model","db9a30ab-c154-ea11-a813-000d3a4ed0f6","5.10.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033691,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c6819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Organizational Structure","dd9a30ab-c154-ea11-a813-000d3a4ed0f6","5.11.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033711,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","cc819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Quality of Management","df9a30ab-c154-ea11-a813-000d3a4ed0f6","5.12.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033736,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d2819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Corporate Governance","e19a30ab-c154-ea11-a813-000d3a4ed0f6","5.13.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033745,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d8819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Strategic Objectives","e39a30ab-c154-ea11-a813-000d3a4ed0f6","5.14.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034085,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","de819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Execution","e59a30ab-c154-ea11-a813-000d3a4ed0f6","5.15.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034152,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e4819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Risk Controls","e79a30ab-c154-ea11-a813-000d3a4ed0f6","5.16.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034191,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ea819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Growth","e99a30ab-c154-ea11-a813-000d3a4ed0f6","5.17.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034165,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f0819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Indirect and Direct Market Risks","eb9a30ab-c154-ea11-a813-000d3a4ed0f6","5.18.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034169,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f6819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Operational Risks","ed9a30ab-c154-ea11-a813-000d3a4ed0f6","5.19.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034170,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","fc819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Implications of Default","ef9a30ab-c154-ea11-a813-000d3a4ed0f6","5.2.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034006,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","01f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Level of Integration","059b30ab-c154-ea11-a813-000d3a4ed0f6","5.3.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:04.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034013,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","07f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Guaranty Type","079b30ab-c154-ea11-a813-000d3a4ed0f6","5.30.3","","","Unsecured",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:04.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034019,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0df1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Debt Service Reserve Fund","099b30ab-c154-ea11-a813-000d3a4ed0f6","5.31.3","","","Regular bank account controlled by Borrower or inexistent",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034022,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","13f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Residual Value using S.L. Depreciation vs. Total Loan Exposure","0b9b30ab-c154-ea11-a813-000d3a4ed0f6","5.32.3","","","< 1.0x",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034027,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","17f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Full compliance with contractual conditions and covenants","0d9b30ab-c154-ea11-a813-000d3a4ed0f6","5.33.2","","","No",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034030,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","23f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","History of Support","119b30ab-c154-ea11-a813-000d3a4ed0f6","5.4.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034034,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","29f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Performance and Prospects","139b30ab-c154-ea11-a813-000d3a4ed0f6","5.5.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034035,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","2ff1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Business and Economic Environment","159b30ab-c154-ea11-a813-000d3a4ed0f6","5.6.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034041,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","35f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Development of Financial Markets","179b30ab-c154-ea11-a813-000d3a4ed0f6","5.7.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034046,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","3bf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Regulatory Environment","199b30ab-c154-ea11-a813-000d3a4ed0f6","5.8.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:05.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034092,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","41f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Competitive Position","1b9b30ab-c154-ea11-a813-000d3a4ed0f6","5.9.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034134,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","47f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Project complexity and sacle","bb9930ab-c154-ea11-a813-000d3a4ed0f6","6.1.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034135,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","4df1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Exposure to elements of demand or price risk","bd9930ab-c154-ea11-a813-000d3a4ed0f6","6.10.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033959,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","53f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:08.000,"","Grantor's rating (payment obligation)","bf9930ab-c154-ea11-a813-000d3a4ed0f6","6.11.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034108,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","59f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Amortization","c19930ab-c154-ea11-a813-000d3a4ed0f6","6.12.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034144,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","5ff1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Reserving provisions","c39930ab-c154-ea11-a813-000d3a4ed0f6","6.13.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034159,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","65f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Interest rate risk","c59930ab-c154-ea11-a813-000d3a4ed0f6","6.14.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:06.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034458,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","73f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Debt Service Reserve Fund","c99930ab-c154-ea11-a813-000d3a4ed0f6","6.16.4","","","Regular bank account controlled by Borrower or inexistent",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:07.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034492,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","7df1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Full compliance with contractual conditions and covenants","cd9930ab-c154-ea11-a813-000d3a4ed0f6","6.18.2","","","No",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:07.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034553,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","89f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Contractor expertise and implementation plan","d19930ab-c154-ea11-a813-000d3a4ed0f6","6.2.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:07.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034571,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","8ff1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Availability of replacement contractors","d39930ab-c154-ea11-a813-000d3a4ed0f6","6.3.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:07.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034574,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","95f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Contract terms","d59930ab-c154-ea11-a813-000d3a4ed0f6","6.4.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:07.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034593,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","9bf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Contractor credit quality and enhancement","d79930ab-c154-ea11-a813-000d3a4ed0f6","6.5.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034604,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a1f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Scope risk","d99930ab-c154-ea11-a813-000d3a4ed0f6","6.6.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034623,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a7f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Cost predictability","db9930ab-c154-ea11-a813-000d3a4ed0f6","6.7.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034624,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","adf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Cost volatility & structural protections","dd9930ab-c154-ea11-a813-000d3a4ed0f6","6.8.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034341,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b3f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:11.000,"","Variability in revenues due to performance deductions","df9930ab-c154-ea11-a813-000d3a4ed0f6","6.9.3","","","Weak",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034429,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b7f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:11.000,"","Construction Complexity","959a30ab-c154-ea11-a813-000d3a4ed0f6","7.1.2","","","Mid",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034455,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","bdf1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Third-party review (IE) of construction schedule, cost estimates, technology, and delivery of construction status and progress reports","979a30ab-c154-ea11-a813-000d3a4ed0f6","7.10.2","","","No",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034463,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c1f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Technological Complexity","999a30ab-c154-ea11-a813-000d3a4ed0f6","7.2.2","","","Mid",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:08.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034456,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:12.000,"","Technology selected comes from a Tier 1 manufacturer","9b9a30ab-c154-ea11-a813-000d3a4ed0f6","7.3.2","","","No - Tier 2 or below",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034918,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","cff1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Project Physical Completion %","9d9a30ab-c154-ea11-a813-000d3a4ed0f6","7.4.4","","","Between 60% and 80%",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034876,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d5f1917f-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:14.000,"","Ratio of NADB loan to total project costs","9f9a30ab-c154-ea11-a813-000d3a4ed0f6","7.5.2","","","Between 50% and 80%",1,,107,,,0,0,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:09.000,"",
