Date,DayOfMonth,MonthNumberOfYear,Year,QuarterOfYear,DayOfWeekNumber,MonthName,DayName,IsThisWeek,IsToday,IsThisYear,IsThisMonth,IsThisQuarter,IsLast30Days,Week Ending
2016-05-06 00:00:00.000,6,5,2016,"2",6,"May","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
2016-05-07 00:00:00.000,7,5,2016,"2",7,"May","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-07 00:00:00.000
2016-05-08 00:00:00.000,8,5,2016,"2",1,"May","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-09 00:00:00.000,9,5,2016,"2",2,"May","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-10 00:00:00.000,10,5,2016,"2",3,"May","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-11 00:00:00.000,11,5,2016,"2",4,"May","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-12 00:00:00.000,12,5,2016,"2",5,"May","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-13 00:00:00.000,13,5,2016,"2",6,"May","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-14 00:00:00.000,14,5,2016,"2",7,"May","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-14 00:00:00.000
2016-05-15 00:00:00.000,15,5,2016,"2",1,"May","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-21 00:00:00.000
2016-05-16 00:00:00.000,16,5,2016,"2",2,"May","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE",2016-05-21 00:00:00.000
2016-05-17 00:00:00.000,17,5,2016,"2",3,"May","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-21 00:00:00.000
2016-05-18 00:00:00.000,18,5,2016,"2",4,"May","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-21 00:00:00.000
2016-05-19 00:00:00.000,19,5,2016,"2",5,"May","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-21 00:00:00.000
2016-05-20 00:00:00.000,20,5,2016,"2",6,"May","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-21 00:00:00.000
2016-05-21 00:00:00.000,21,5,2016,"2",7,"May","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-21 00:00:00.000
2016-05-22 00:00:00.000,22,5,2016,"2",1,"May","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-23 00:00:00.000,23,5,2016,"2",2,"May","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-24 00:00:00.000,24,5,2016,"2",3,"May","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-25 00:00:00.000,25,5,2016,"2",4,"May","Wednesday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-26 00:00:00.000,26,5,2016,"2",5,"May","Thursday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-27 00:00:00.000,27,5,2016,"2",6,"May","Friday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-28 00:00:00.000,28,5,2016,"2",7,"May","Saturday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-05-28 00:00:00.000
2016-05-29 00:00:00.000,29,5,2016,"2",1,"May","Sunday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-05-30 00:00:00.000,30,5,2016,"2",2,"May","Monday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-05-31 00:00:00.000,31,5,2016,"2",3,"May","Tuesday","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-06-01 00:00:00.000,1,6,2016,"2",4,"June","Wednesday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-06-02 00:00:00.000,2,6,2016,"2",5,"June","Thursday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-06-03 00:00:00.000,3,6,2016,"2",6,"June","Friday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-06-04 00:00:00.000,4,6,2016,"2",7,"June","Saturday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-04 00:00:00.000
2016-06-05 00:00:00.000,5,6,2016,"2",1,"June","Sunday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-06 00:00:00.000,6,6,2016,"2",2,"June","Monday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-07 00:00:00.000,7,6,2016,"2",3,"June","Tuesday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-08 00:00:00.000,8,6,2016,"2",4,"June","Wednesday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-09 00:00:00.000,9,6,2016,"2",5,"June","Thursday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-10 00:00:00.000,10,6,2016,"2",6,"June","Friday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-11 00:00:00.000,11,6,2016,"2",7,"June","Saturday","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-11 00:00:00.000
2016-06-12 00:00:00.000,12,6,2016,"2",1,"June","Sunday","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-18 00:00:00.000
2016-06-13 00:00:00.000,13,6,2016,"2",2,"June","Monday","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-18 00:00:00.000
2016-06-14 00:00:00.000,14,6,2016,"2",3,"June","Tuesday","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",2016-06-18 00:00:00.000
2016-06-15 00:00:00.000,15,6,2016,"2",4,"June","Wednesday","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2016-06-18 00:00:00.000
