PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate,Anio
1098,4,4,253,1628,5,2013-11-06 00:00:00.000,2013-11-15 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-11-15 00:00:00.000,2013
1128,4,4,253,1638,5,2013-11-08 00:00:00.000,2013-11-17 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-11-17 00:00:00.000,2013
1177,4,4,251,1628,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-11-24 00:00:00.000,2013
1207,4,4,251,1638,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-11-29 00:00:00.000,2013
1256,4,4,261,1628,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-04 00:00:00.000,2013
1286,4,4,261,1638,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-07 00:00:00.000,2013
1335,4,4,257,1628,5,2013-12-04 00:00:00.000,2013-12-13 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-13 00:00:00.000,2013
1365,4,4,252,1638,5,2013-12-06 00:00:00.000,2013-12-15 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-15 00:00:00.000,2013
1414,4,4,254,1628,5,2013-12-12 00:00:00.000,2013-12-21 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-21 00:00:00.000,2013
1444,4,4,254,1638,5,2013-12-17 00:00:00.000,2013-12-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-26 00:00:00.000,2013
1493,4,4,258,1628,5,2013-12-20 00:00:00.000,2013-12-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2013-12-29 00:00:00.000,2013
1523,4,4,258,1638,5,2013-12-24 00:00:00.000,2014-01-02 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-02 00:00:00.000,2013
1572,4,4,260,1628,5,2013-12-30 00:00:00.000,2014-01-08 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-08 00:00:00.000,2013
1602,4,4,260,1638,5,2014-01-02 00:00:00.000,2014-01-11 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-11 00:00:00.000,2014
1651,4,4,252,1628,5,2014-01-08 00:00:00.000,2014-01-17 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-17 00:00:00.000,2014
1681,4,4,259,1638,5,2014-01-10 00:00:00.000,2014-01-19 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-19 00:00:00.000,2014
1730,4,4,256,1628,5,2014-01-17 00:00:00.000,2014-01-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-26 00:00:00.000,2014
1760,4,4,256,1638,5,2014-01-20 00:00:00.000,2014-01-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-01-29 00:00:00.000,2014
1809,4,4,255,1628,5,2014-01-24 00:00:00.000,2014-02-02 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-02-02 00:00:00.000,2014
1888,4,4,253,1628,5,2014-02-05 00:00:00.000,2014-02-14 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-02-14 00:00:00.000,2014
1918,4,4,253,1638,5,2014-02-07 00:00:00.000,2014-02-16 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-02-16 00:00:00.000,2014
1967,4,4,251,1628,5,2014-02-12 00:00:00.000,2014-02-21 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-02-21 00:00:00.000,2014
1997,4,4,251,1638,5,2014-02-14 00:00:00.000,2014-02-23 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-02-23 00:00:00.000,2014
2046,4,4,261,1628,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-01 00:00:00.000,2014
2076,4,4,261,1638,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-05 00:00:00.000,2014
2125,4,4,257,1628,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-08 00:00:00.000,2014
2155,4,4,257,1638,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-10 00:00:00.000,2014
2234,4,4,254,1638,5,2014-03-07 00:00:00.000,2014-03-16 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-16 00:00:00.000,2014
2283,4,4,258,1628,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-21 00:00:00.000,2014
2313,4,4,258,1638,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-26 00:00:00.000,2014
2362,4,4,260,1628,5,2014-03-21 00:00:00.000,2014-03-30 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-03-30 00:00:00.000,2014
2392,4,4,260,1638,5,2014-03-24 00:00:00.000,2014-04-02 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-02 00:00:00.000,2014
2441,4,4,259,1628,5,2014-03-28 00:00:00.000,2014-04-06 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-06 00:00:00.000,2014
2471,4,4,259,1638,5,2014-04-02 00:00:00.000,2014-04-11 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-11 00:00:00.000,2014
2520,4,4,256,1628,5,2014-04-07 00:00:00.000,2014-04-16 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-16 00:00:00.000,2014
2550,4,4,256,1638,5,2014-04-09 00:00:00.000,2014-04-18 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-18 00:00:00.000,2014
2599,4,4,255,1628,5,2014-04-14 00:00:00.000,2014-04-23 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-23 00:00:00.000,2014
2629,4,4,255,1638,5,2014-04-16 00:00:00.000,2014-04-25 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-25 00:00:00.000,2014
2678,4,4,253,1628,5,2014-04-21 00:00:00.000,2014-04-30 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-04-30 00:00:00.000,2014
2708,4,4,253,1638,5,2014-04-23 00:00:00.000,2014-05-02 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-02 00:00:00.000,2014
2757,4,4,250,1628,5,2014-04-28 00:00:00.000,2014-05-07 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-07 00:00:00.000,2014
2787,4,4,251,1638,5,2014-04-30 00:00:00.000,2014-05-09 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-09 00:00:00.000,2014
2836,4,4,261,1628,5,2014-05-05 00:00:00.000,2014-05-14 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-14 00:00:00.000,2014
2866,4,4,261,1638,5,2014-05-08 00:00:00.000,2014-05-17 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-17 00:00:00.000,2014
2915,4,4,257,1628,5,2014-05-13 00:00:00.000,2014-05-22 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-22 00:00:00.000,2014
2945,4,4,257,1638,5,2014-05-15 00:00:00.000,2014-05-24 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-24 00:00:00.000,2014
2994,4,4,254,1628,5,2014-05-20 00:00:00.000,2014-05-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-29 00:00:00.000,2014
3024,4,4,254,1638,5,2014-05-22 00:00:00.000,2014-05-31 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-05-31 00:00:00.000,2014
3073,4,4,258,1628,5,2014-05-26 00:00:00.000,2014-06-04 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-04 00:00:00.000,2014
3103,4,4,258,1638,5,2014-05-28 00:00:00.000,2014-06-06 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-06 00:00:00.000,2014
3152,4,4,260,1628,5,2014-06-02 00:00:00.000,2014-06-11 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-11 00:00:00.000,2014
3182,4,4,260,1638,5,2014-06-04 00:00:00.000,2014-06-13 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-13 00:00:00.000,2014
3261,4,4,259,1638,5,2014-06-10 00:00:00.000,2014-06-19 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-19 00:00:00.000,2014
3310,4,4,256,1628,5,2014-06-13 00:00:00.000,2014-06-22 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-22 00:00:00.000,2014
3340,4,4,256,1638,5,2014-06-17 00:00:00.000,2014-06-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-26 00:00:00.000,2014
3389,4,4,252,1628,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-06-29 00:00:00.000,2014
3419,4,4,255,1638,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-02 00:00:00.000,2014
3468,4,4,253,1628,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-05 00:00:00.000,2014
3498,4,4,253,1638,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-07 00:00:00.000,2014
3547,4,4,251,1628,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-11 00:00:00.000,2014
3577,4,4,251,1638,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-13 00:00:00.000,2014
3626,4,4,261,1628,5,2014-07-09 00:00:00.000,2014-07-18 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-18 00:00:00.000,2014
3656,4,4,261,1638,5,2014-07-11 00:00:00.000,2014-07-20 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-20 00:00:00.000,2014
3705,4,4,257,1628,5,2014-07-15 00:00:00.000,2014-07-24 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-24 00:00:00.000,2014
3735,4,4,257,1638,5,2014-07-17 00:00:00.000,2014-07-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686,2014-07-26 00:00:00.000,2014
16,4,4,253,1698,5,2011-12-14 00:00:00.000,2011-12-23 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2011-12-23 00:00:00.000,2011
80,4,4,260,1580,5,2012-02-09 00:00:00.000,2012-02-18 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2012-02-18 00:00:00.000,2012
95,4,4,251,1698,5,2012-02-27 00:00:00.000,2012-03-07 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2012-03-07 00:00:00.000,2012
159,4,4,259,1580,5,2012-05-30 00:00:00.000,2012-06-08 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2012-06-08 00:00:00.000,2012
238,4,4,256,1580,5,2012-09-05 00:00:00.000,2012-09-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2012-09-14 00:00:00.000,2012
253,4,4,252,1698,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2012-09-30 00:00:00.000,2012
317,4,4,255,1580,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-05-03 00:00:00.000,2013
332,4,4,254,1698,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-05-04 00:00:00.000,2013
396,4,4,253,1580,5,2013-06-11 00:00:00.000,2013-06-20 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-06-20 00:00:00.000,2013
411,4,4,258,1698,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-07-31 00:00:00.000,2013
426,4,4,256,1580,5,2013-08-04 00:00:00.000,2013-08-13 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-08-13 00:00:00.000,2013
441,4,4,257,1698,5,2013-08-05 00:00:00.000,2013-08-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-08-14 00:00:00.000,2013
505,4,4,252,1580,5,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-08-20 00:00:00.000,2013
520,4,4,250,1698,5,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-08-20 00:00:00.000,2013
588,4,4,253,1580,5,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-08-24 00:00:00.000,2013
603,4,4,258,1698,5,2013-08-18 00:00:00.000,2013-08-27 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-08-27 00:00:00.000,2013
675,4,4,251,1580,5,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-03 00:00:00.000,2013
690,4,4,260,1698,5,2013-08-26 00:00:00.000,2013-09-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-04 00:00:00.000,2013
758,4,4,261,1580,5,2013-09-01 00:00:00.000,2013-09-10 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-10 00:00:00.000,2013
773,4,4,259,1698,5,2013-09-02 00:00:00.000,2013-09-11 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-11 00:00:00.000,2013
841,4,4,257,1580,5,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-17 00:00:00.000,2013
856,4,4,256,1698,5,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-17 00:00:00.000,2013
924,4,4,254,1580,5,2013-09-15 00:00:00.000,2013-09-24 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-24 00:00:00.000,2013
939,4,4,255,1698,5,2013-09-18 00:00:00.000,2013-09-27 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-09-27 00:00:00.000,2013
1011,4,4,258,1580,5,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-10-15 00:00:00.000,2013
1038,4,4,253,1698,5,2013-10-13 00:00:00.000,2013-10-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-10-22 00:00:00.000,2013
1087,4,4,251,1580,5,2013-10-30 00:00:00.000,2013-11-08 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-11-08 00:00:00.000,2013
1102,4,4,260,1698,5,2013-11-07 00:00:00.000,2013-11-16 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-11-16 00:00:00.000,2013
1166,4,4,261,1580,5,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-11-22 00:00:00.000,2013
1181,4,4,259,1698,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-11-24 00:00:00.000,2013
1260,4,4,256,1698,5,2013-11-26 00:00:00.000,2013-12-05 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-05 00:00:00.000,2013
1324,4,4,254,1580,5,2013-12-03 00:00:00.000,2013-12-12 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-12 00:00:00.000,2013
1339,4,4,255,1698,5,2013-12-04 00:00:00.000,2013-12-13 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-13 00:00:00.000,2013
1403,4,4,258,1580,5,2013-12-12 00:00:00.000,2013-12-21 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-21 00:00:00.000,2013
1418,4,4,253,1698,5,2013-12-13 00:00:00.000,2013-12-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-22 00:00:00.000,2013
1482,4,4,260,1580,5,2013-12-19 00:00:00.000,2013-12-28 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-28 00:00:00.000,2013
1497,4,4,251,1698,5,2013-12-20 00:00:00.000,2013-12-29 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2013-12-29 00:00:00.000,2013
1561,4,4,259,1580,5,2013-12-30 00:00:00.000,2014-01-08 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-01-08 00:00:00.000,2013
1576,4,4,261,1698,5,2013-12-31 00:00:00.000,2014-01-09 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-01-09 00:00:00.000,2013
1640,4,4,256,1580,5,2014-01-06 00:00:00.000,2014-01-15 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-01-15 00:00:00.000,2014
1655,4,4,257,1698,5,2014-01-08 00:00:00.000,2014-01-17 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-01-17 00:00:00.000,2014
1719,4,4,255,1580,5,2014-01-16 00:00:00.000,2014-01-25 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-01-25 00:00:00.000,2014
1734,4,4,254,1698,5,2014-01-17 00:00:00.000,2014-01-26 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-01-26 00:00:00.000,2014
1798,4,4,253,1580,5,2014-01-23 00:00:00.000,2014-02-01 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-01 00:00:00.000,2014
1813,4,4,258,1698,5,2014-01-24 00:00:00.000,2014-02-02 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-02 00:00:00.000,2014
1877,4,4,251,1580,5,2014-02-04 00:00:00.000,2014-02-13 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-13 00:00:00.000,2014
1892,4,4,260,1698,5,2014-02-05 00:00:00.000,2014-02-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-14 00:00:00.000,2014
1956,4,4,261,1580,5,2014-02-11 00:00:00.000,2014-02-20 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-20 00:00:00.000,2014
1971,4,4,259,1698,5,2014-02-12 00:00:00.000,2014-02-21 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-21 00:00:00.000,2014
2035,4,4,257,1580,5,2014-02-19 00:00:00.000,2014-02-28 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-02-28 00:00:00.000,2014
2050,4,4,256,1698,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-01 00:00:00.000,2014
2114,4,4,254,1580,5,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-07 00:00:00.000,2014
2129,4,4,255,1698,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-08 00:00:00.000,2014
2193,4,4,258,1580,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-13 00:00:00.000,2014
2208,4,4,253,1698,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-14 00:00:00.000,2014
2272,4,4,260,1580,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-21 00:00:00.000,2014
2287,4,4,251,1698,5,2014-03-13 00:00:00.000,2014-03-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-22 00:00:00.000,2014
2351,4,4,252,1580,5,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-29 00:00:00.000,2014
2366,4,4,261,1698,5,2014-03-21 00:00:00.000,2014-03-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-03-30 00:00:00.000,2014
2430,4,4,256,1580,5,2014-03-28 00:00:00.000,2014-04-06 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-06 00:00:00.000,2014
2445,4,4,257,1698,5,2014-03-31 00:00:00.000,2014-04-09 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-09 00:00:00.000,2014
2509,4,4,255,1580,5,2014-04-07 00:00:00.000,2014-04-16 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-16 00:00:00.000,2014
2524,4,4,254,1698,5,2014-04-07 00:00:00.000,2014-04-16 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-16 00:00:00.000,2014
2588,4,4,253,1580,5,2014-04-11 00:00:00.000,2014-04-20 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-20 00:00:00.000,2014
2667,4,4,251,1580,5,2014-04-18 00:00:00.000,2014-04-27 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-27 00:00:00.000,2014
2682,4,4,260,1698,5,2014-04-21 00:00:00.000,2014-04-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-04-30 00:00:00.000,2014
2746,4,4,261,1580,5,2014-04-25 00:00:00.000,2014-05-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-04 00:00:00.000,2014
2761,4,4,259,1698,5,2014-04-28 00:00:00.000,2014-05-07 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-07 00:00:00.000,2014
2825,4,4,257,1580,5,2014-05-02 00:00:00.000,2014-05-11 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-11 00:00:00.000,2014
2840,4,4,256,1698,5,2014-05-05 00:00:00.000,2014-05-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-14 00:00:00.000,2014
2919,4,4,255,1698,5,2014-05-14 00:00:00.000,2014-05-23 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-23 00:00:00.000,2014
2983,4,4,258,1580,5,2014-05-20 00:00:00.000,2014-05-29 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-29 00:00:00.000,2014
2998,4,4,253,1698,5,2014-05-21 00:00:00.000,2014-05-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-05-30 00:00:00.000,2014
3062,4,4,260,1580,5,2014-05-26 00:00:00.000,2014-06-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-04 00:00:00.000,2014
3077,4,4,251,1698,5,2014-05-27 00:00:00.000,2014-06-05 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-05 00:00:00.000,2014
3141,4,4,259,1580,5,2014-05-31 00:00:00.000,2014-06-09 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-09 00:00:00.000,2014
3156,4,4,261,1698,5,2014-06-02 00:00:00.000,2014-06-11 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-11 00:00:00.000,2014
3235,4,4,257,1698,5,2014-06-09 00:00:00.000,2014-06-18 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-18 00:00:00.000,2014
3299,4,4,255,1580,5,2014-06-13 00:00:00.000,2014-06-22 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-22 00:00:00.000,2014
3314,4,4,254,1698,5,2014-06-16 00:00:00.000,2014-06-25 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-25 00:00:00.000,2014
3378,4,4,253,1580,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-29 00:00:00.000,2014
3393,4,4,258,1698,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-06-30 00:00:00.000,2014
3457,4,4,250,1580,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-04 00:00:00.000,2014
3472,4,4,260,1698,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-05 00:00:00.000,2014
3536,4,4,261,1580,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-10 00:00:00.000,2014
3551,4,4,252,1698,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-11 00:00:00.000,2014
3615,4,4,257,1580,5,2014-07-08 00:00:00.000,2014-07-17 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-17 00:00:00.000,2014
3630,4,4,256,1698,5,2014-07-09 00:00:00.000,2014-07-18 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-18 00:00:00.000,2014
3694,4,4,254,1580,5,2014-07-14 00:00:00.000,2014-07-23 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-23 00:00:00.000,2014
3709,4,4,255,1698,5,2014-07-15 00:00:00.000,2014-07-24 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-24 00:00:00.000,2014
3773,4,4,258,1580,5,2014-07-19 00:00:00.000,2014-07-28 00:00:00.000,150.7905,12.0632,3.7698,166.6235,2014-07-28 00:00:00.000,2014
10,4,4,250,1602,5,2011-12-14 00:00:00.000,2011-12-23 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192,2011-12-23 00:00:00.000,2011
110,4,4,250,1648,5,2012-03-08 00:00:00.000,2012-03-17 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2012-03-17 00:00:00.000,2012
221,4,4,250,1534,5,2012-08-16 00:00:00.000,2012-08-25 00:00:00.000,534.807,42.7846,13.3702,590.9618,2012-08-25 00:00:00.000,2012
345,4,4,250,1536,5,2013-05-14 00:00:00.000,2013-05-23 00:00:00.000,414.918,33.1934,10.373,458.4844,2013-05-23 00:00:00.000,2013
392,4,4,250,1538,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2013-06-07 00:00:00.000,2013
410,4,4,250,1566,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,102.564,8.2051,2.5641,113.3332,2013-07-31 00:00:00.000,2013
473,4,4,250,1584,5,2013-08-07 00:00:00.000,2013-08-16 00:00:00.000,9799.65,783.972,244.9913,10828.6133,2013-08-16 00:00:00.000,2013
481,4,4,252,1656,5,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,566.0865,45.2869,14.1522,625.5256,2013-08-17 00:00:00.000,2013
571,4,4,252,1534,5,2013-08-14 00:00:00.000,2013-08-23 00:00:00.000,534.807,42.7846,13.3702,590.9618,2013-08-23 00:00:00.000,2013
577,4,4,250,1576,5,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2013-08-24 00:00:00.000,2013
661,4,4,250,1622,5,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,557.487,44.599,13.9372,616.0232,2013-08-31 00:00:00.000,2013
750,4,4,250,1538,5,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2013-09-07 00:00:00.000,2013
