responseID_primary key_cleaned,variable,value
699,High status,4
7,High status,3
70,High status,5
700,High status,3
701,High status,1
702,High status,2
703,High status,2
704,High status,2
705,High status,2
706,High status,3
707,High status,2
708,High status,2
709,High status,3
71,High status,2
710,High status,1
711,High status,3
712,High status,1
713,High status,3
714,High status,2
715,High status,2
716,High status,3
717,High status,2
718,High status,1
719,High status,4
72,High status,3
720,High status,2
721,High status,3
722,High status,4
723,High status,3
724,High status,5
725,High status,3
726,High status,3
727,High status,4
728,High status,2
729,High status,4
73,High status,2
730,High status,1
731,High status,5
732,High status,1
733,High status,3
734,High status,5
735,High status,3
736,High status,2
737,High status,3
738,High status,2
739,High status,3
74,High status,3
740,High status,3
741,High status,3
742,High status,3
743,High status,2
744,High status,3
745,High status,2
746,High status,4
747,High status,4
748,High status,3
749,High status,3
75,High status,1
750,High status,1
751,High status,2
752,High status,3
753,High status,4
754,High status,2
755,High status,4
756,High status,3
757,High status,2
758,High status,2
759,High status,2
76,High status,1
760,High status,4
761,High status,1
762,High status,1
763,High status,4
764,High status,3
765,High status,2
766,High status,2
767,High status,2
768,High status,2
769,High status,2
77,High status,4
770,High status,3
771,High status,3
772,High status,4
773,High status,3
774,High status,2
775,High status,4
776,High status,4
777,High status,3
778,High status,2
779,High status,5
78,High status,3
780,High status,3
781,High status,2
782,High status,4
783,High status,3
784,High status,6
785,High status,1
786,High status,3
787,High status,1
788,High status,3
789,High status,4
79,High status,3
790,High status,6
791,High status,2
792,High status,2
793,High status,3
794,High status,3
795,High status,1
796,High status,3
797,High status,1
798,High status,2
799,High status,2
8,High status,3
80,High status,1
800,High status,1
801,High status,3
802,High status,3
803,High status,4
804,High status,1
805,High status,3
806,High status,3
807,High status,2
808,High status,2
809,High status,4
81,High status,3
810,High status,2
811,High status,2
812,High status,4
813,High status,2
814,High status,3
815,High status,4
816,High status,2
817,High status,4
818,High status,1
819,High status,2
82,High status,3
820,High status,2
821,High status,3
822,High status,3
823,High status,3
824,High status,2
825,High status,2
826,High status,4
827,High status,1
828,High status,2
829,High status,3
83,High status,5
830,High status,3
831,High status,4
832,High status,3
833,High status,3
834,High status,4
835,High status,2
836,High status,5
837,High status,2
838,High status,2
839,High status,2
84,High status,1
840,High status,1
841,High status,3
842,High status,2
843,High status,2
844,High status,2
845,High status,3
846,High status,3
85,High status,3
86,High status,3
87,High status,3
88,High status,1
89,High status,4
9,High status,3
90,High status,3
91,High status,2
92,High status,3
93,High status,4
94,High status,3
95,High status,2
96,High status,3
97,High status,2
98,High status,2
99,High status,1
1,Independence,5
10,Independence,4
100,Independence,4
101,Independence,5
102,Independence,4
103,Independence,4
104,Independence,5
105,Independence,4
106,Independence,5
107,Independence,3
108,Independence,4
109,Independence,3
11,Independence,5
110,Independence,5
111,Independence,3
112,Independence,3
113,Independence,4
114,Independence,4
115,Independence,5
116,Independence,3
117,Independence,2
118,Independence,2
119,Independence,3
12,Independence,3
120,Independence,4
121,Independence,4
122,Independence,3
123,Independence,5
124,Independence,4
125,Independence,5
126,Independence,4
127,Independence,4
128,Independence,5
129,Independence,4
13,Independence,4
130,Independence,4
131,Independence,4
132,Independence,4
133,Independence,5
134,Independence,3
135,Independence,5
136,Independence,4
137,Independence,3
138,Independence,3
139,Independence,4
14,Independence,4
140,Independence,4
141,Independence,4
142,Independence,4
143,Independence,5
144,Independence,4
145,Independence,5
146,Independence,3
147,Independence,3
148,Independence,4
149,Independence,4
15,Independence,4
150,Independence,3
151,Independence,3
152,Independence,5
153,Independence,4
154,Independence,4
155,Independence,2
156,Independence,4
157,Independence,3
158,Independence,3
159,Independence,4
16,Independence,3
160,Independence,5
161,Independence,5
162,Independence,3
163,Independence,4
164,Independence,4
165,Independence,5
166,Independence,4
167,Independence,3
168,Independence,5
169,Independence,4
17,Independence,4
170,Independence,4
171,Independence,4
172,Independence,4
173,Independence,5
174,Independence,4
175,Independence,4
176,Independence,3
177,Independence,5
178,Independence,3
179,Independence,5
18,Independence,3
180,Independence,3
181,Independence,4
182,Independence,4
183,Independence,4
184,Independence,5
185,Independence,1
186,Independence,4
187,Independence,4
188,Independence,3
189,Independence,5
19,Independence,3
190,Independence,4
191,Independence,4
192,Independence,5
193,Independence,5
194,Independence,4
195,Independence,2
196,Independence,4
197,Independence,4
198,Independence,4
199,Independence,5
2,Independence,3
20,Independence,4
200,Independence,3
201,Independence,4
202,Independence,5
203,Independence,4
204,Independence,3
205,Independence,4
206,Independence,3
207,Independence,3
208,Independence,3
209,Independence,4
21,Independence,4
210,Independence,2
211,Independence,2
212,Independence,4
213,Independence,4
214,Independence,2
215,Independence,2
216,Independence,5
217,Independence,4
218,Independence,3
219,Independence,3
22,Independence,5
220,Independence,4
221,Independence,4
222,Independence,4
223,Independence,5
224,Independence,5
225,Independence,3
226,Independence,4
227,Independence,5
228,Independence,5
229,Independence,3
23,Independence,4
230,Independence,5
231,Independence,3
232,Independence,5
233,Independence,2
234,Independence,4
235,Independence,4
236,Independence,5
237,Independence,5
238,Independence,5
239,Independence,5
24,Independence,3
240,Independence,4
241,Independence,4
242,Independence,3
243,Independence,5
244,Independence,3
245,Independence,3
246,Independence,3
247,Independence,3
248,Independence,3
249,Independence,4
25,Independence,4
250,Independence,4
251,Independence,4
252,Independence,4
253,Independence,4
254,Independence,4
255,Independence,4
256,Independence,4
257,Independence,4
258,Independence,4
259,Independence,4
26,Independence,5
260,Independence,5
261,Independence,3
262,Independence,2
263,Independence,4
264,Independence,3
265,Independence,3
266,Independence,4
267,Independence,4
268,Independence,5
269,Independence,4
27,Independence,4
270,Independence,4
271,Independence,3
272,Independence,3
273,Independence,2
274,Independence,5
275,Independence,4
276,Independence,3
277,Independence,5
278,Independence,4
279,Independence,4
28,Independence,4
280,Independence,4
281,Independence,4
282,Independence,4
283,Independence,2
284,Independence,3
285,Independence,3
286,Independence,4
287,Independence,3
288,Independence,4
289,Independence,4
29,Independence,3
290,Independence,4
291,Independence,5
292,Independence,3
293,Independence,3
294,Independence,5
295,Independence,3
296,Independence,4
297,Independence,5
298,Independence,4
299,Independence,5
3,Independence,4
30,Independence,3
300,Independence,5
301,Independence,4
302,Independence,4
303,Independence,4
304,Independence,3
305,Independence,2
306,Independence,3
307,Independence,3
308,Independence,3
309,Independence,3
31,Independence,4
310,Independence,3
311,Independence,4
312,Independence,4
313,Independence,4
314,Independence,3
315,Independence,5
316,Independence,3
317,Independence,4
318,Independence,4
319,Independence,4
32,Independence,4
320,Independence,3
321,Independence,4
322,Independence,3
323,Independence,3
324,Independence,4
325,Independence,3
326,Independence,3
327,Independence,5
328,Independence,3
329,Independence,3
33,Independence,5
330,Independence,5
331,Independence,3
332,Independence,4
333,Independence,3
334,Independence,3
335,Independence,4
336,Independence,2
337,Independence,5
338,Independence,4
339,Independence,3
34,Independence,3
340,Independence,5
341,Independence,4
342,Independence,4
343,Independence,3
344,Independence,4
345,Independence,5
346,Independence,4
347,Independence,5
348,Independence,3
349,Independence,4
35,Independence,5
350,Independence,4
351,Independence,1
352,Independence,3
353,Independence,4
354,Independence,4
355,Independence,4
356,Independence,3
357,Independence,3
358,Independence,4
359,Independence,3
36,Independence,4
360,Independence,4
361,Independence,4
362,Independence,3
363,Independence,4
364,Independence,4
365,Independence,4
366,Independence,4
367,Independence,4
368,Independence,4
369,Independence,4
37,Independence,5
370,Independence,4
371,Independence,3
372,Independence,3
373,Independence,5
374,Independence,3
375,Independence,2
376,Independence,4
377,Independence,4
378,Independence,5
379,Independence,4
38,Independence,4
380,Independence,4
381,Independence,5
382,Independence,2
383,Independence,4
384,Independence,4
385,Independence,4
386,Independence,5
387,Independence,4
388,Independence,3
389,Independence,4
39,Independence,4
390,Independence,4
391,Independence,3
392,Independence,3
393,Independence,4
394,Independence,4
395,Independence,3
396,Independence,2
397,Independence,3
398,Independence,4
399,Independence,3
4,Independence,4
40,Independence,4
400,Independence,4
401,Independence,4
402,Independence,3
403,Independence,4
404,Independence,4
405,Independence,5
406,Independence,3
407,Independence,4
408,Independence,4
409,Independence,4
41,Independence,3
410,Independence,4
411,Independence,5
412,Independence,5
413,Independence,5
414,Independence,5
415,Independence,3
416,Independence,5
417,Independence,4
418,Independence,4
419,Independence,3
42,Independence,3
420,Independence,4
421,Independence,3
422,Independence,4
423,Independence,5
424,Independence,4
425,Independence,3
426,Independence,4
427,Independence,5
428,Independence,4
429,Independence,3
43,Independence,3
430,Independence,4
431,Independence,3
432,Independence,5
433,Independence,4
434,Independence,3
435,Independence,5
436,Independence,4
437,Independence,4
438,Independence,4
439,Independence,4
44,Independence,4
440,Independence,3
441,Independence,3
442,Independence,3
443,Independence,5
444,Independence,3
445,Independence,4
446,Independence,4
447,Independence,3
448,Independence,3
449,Independence,4
45,Independence,5
450,Independence,2
451,Independence,5
452,Independence,4
453,Independence,4
454,Independence,3
455,Independence,3
456,Independence,5
457,Independence,5
458,Independence,4
459,Independence,2
46,Independence,4
460,Independence,4
461,Independence,3
462,Independence,5
463,Independence,5
464,Independence,3
465,Independence,4
466,Independence,5
467,Independence,4
468,Independence,3
469,Independence,3
47,Independence,4
470,Independence,5
471,Independence,3
472,Independence,4
473,Independence,4
474,Independence,4
475,Independence,4
476,Independence,4
477,Independence,5
478,Independence,4
479,Independence,3
48,Independence,4
480,Independence,4
481,Independence,4
482,Independence,3
483,Independence,2
484,Independence,3
485,Independence,4
486,Independence,4
487,Independence,4
488,Independence,3
489,Independence,4
49,Independence,4
490,Independence,5
491,Independence,4
492,Independence,2
493,Independence,4
494,Independence,5
495,Independence,4
496,Independence,4
497,Independence,3
498,Independence,4
499,Independence,4
5,Independence,3
50,Independence,4
500,Independence,4
501,Independence,4
502,Independence,5
503,Independence,4
504,Independence,3
505,Independence,4
506,Independence,4
507,Independence,5
508,Independence,4
509,Independence,3
51,Independence,1
510,Independence,3
511,Independence,4
512,Independence,3
513,Independence,3
514,Independence,3
515,Independence,5
516,Independence,5
517,Independence,4
518,Independence,3
519,Independence,3
52,Independence,3
520,Independence,4
521,Independence,3
522,Independence,5
523,Independence,4
524,Independence,5
525,Independence,3
526,Independence,4
527,Independence,4
528,Independence,3
529,Independence,4
53,Independence,4
530,Independence,4
531,Independence,3
532,Independence,3
533,Independence,4
534,Independence,3
535,Independence,4
536,Independence,4
537,Independence,4
538,Independence,4
539,Independence,3
54,Independence,3
540,Independence,4
541,Independence,5
542,Independence,3
543,Independence,5
544,Independence,5
545,Independence,5
546,Independence,3
547,Independence,3
548,Independence,4
549,Independence,4
55,Independence,4
550,Independence,4
551,Independence,3
552,Independence,3
553,Independence,4
554,Independence,4
555,Independence,5
556,Independence,3
557,Independence,2
558,Independence,4
559,Independence,3
56,Independence,3
560,Independence,3
561,Independence,4
562,Independence,3
563,Independence,5
564,Independence,4
565,Independence,2
566,Independence,3
567,Independence,4
568,Independence,3
569,Independence,5
57,Independence,5
570,Independence,4
571,Independence,5
572,Independence,4
573,Independence,4
574,Independence,4
575,Independence,4
576,Independence,4
577,Independence,5
578,Independence,3
579,Independence,5
58,Independence,3
580,Independence,5
581,Independence,4
582,Independence,3
583,Independence,4
584,Independence,3
585,Independence,5
586,Independence,4
587,Independence,3
588,Independence,3
589,Independence,4
59,Independence,3
590,Independence,3
591,Independence,3
592,Independence,4
593,Independence,4
594,Independence,5
595,Independence,3
596,Independence,4
597,Independence,5
598,Independence,3
599,Independence,3
6,Independence,4
60,Independence,3
600,Independence,4
601,Independence,4
602,Independence,3
603,Independence,4
604,Independence,4
605,Independence,3
606,Independence,4
607,Independence,3
608,Independence,5
609,Independence,3
61,Independence,5
610,Independence,5
611,Independence,3
612,Independence,4
613,Independence,3
614,Independence,5
615,Independence,3
616,Independence,4
617,Independence,5
618,Independence,4
619,Independence,4
62,Independence,3
620,Independence,3
621,Independence,3
622,Independence,5
623,Independence,5
624,Independence,2
625,Independence,3
626,Independence,4
627,Independence,4
628,Independence,4
629,Independence,5
63,Independence,4
630,Independence,4
631,Independence,3
632,Independence,4
633,Independence,3
634,Independence,4
635,Independence,3
636,Independence,4
637,Independence,3
638,Independence,3
639,Independence,3
64,Independence,3
640,Independence,4
641,Independence,5
642,Independence,3
643,Independence,2
644,Independence,3
645,Independence,3
646,Independence,4
647,Independence,3
648,Independence,5
649,Independence,4
65,Independence,4
650,Independence,3
651,Independence,4
652,Independence,3
653,Independence,4
654,Independence,4
655,Independence,4
656,Independence,5
657,Independence,4
658,Independence,3
659,Independence,4
66,Independence,4
660,Independence,3
661,Independence,3
662,Independence,3
663,Independence,4
664,Independence,3
665,Independence,4
666,Independence,3
667,Independence,4
668,Independence,4
669,Independence,4
67,Independence,3
670,Independence,4
671,Independence,4
672,Independence,3
673,Independence,4
674,Independence,3
675,Independence,4
676,Independence,5
677,Independence,5
678,Independence,3
679,Independence,4
68,Independence,4
