responseID,responseID_primary key_cleaned,variable,value
375,274,Work situation,5
402,294,Work situation,4
404,295,Work situation,3
432,317,Work situation,4
439,322,Work situation,5
455,332,Work situation,4
465,341,Work situation,4
468,344,Work situation,4
480,352,Work situation,3
494,362,Work situation,4
525,385,Work situation,4
552,406,Work situation,5
578,423,Work situation,3
602,438,Work situation,4
625,453,Work situation,3
645,469,Work situation,3
659,476,Work situation,4
665,480,Work situation,4
680,493,Work situation,4
695,500,Work situation,4
697,502,Work situation,3
729,525,Work situation,3
738,533,Work situation,4
763,548,Work situation,4
793,564,Work situation,4
837,590,Work situation,4
838,591,Work situation,4
845,596,Work situation,3
854,600,Work situation,5
879,614,Work situation,5
880,615,Work situation,3
932,648,Work situation,5
963,667,Work situation,4
964,668,Work situation,4
980,677,Work situation,5
1010,696,Work situation,4
1016,701,Work situation,4
1020,704,Work situation,4
1025,705,Work situation,4
1034,713,Work situation,4
1043,719,Work situation,5
1086,739,Work situation,4
1142,776,Work situation,4
1145,778,Work situation,4
1161,786,Work situation,3
1170,793,Work situation,2
1171,794,Work situation,4
1256,841,Work situation,4
5,5,Work situation,3
95,79,Work situation,2
149,121,Work situation,3
191,147,Work situation,4
277,203,Work situation,3
311,226,Work situation,3
316,229,Work situation,3
426,311,Work situation,4
508,372,Work situation,3
513,375,Work situation,4
617,448,Work situation,4
862,605,Work situation,3
969,672,Work situation,5
1002,691,Work situation,4
1128,767,Work situation,5
1225,824,Work situation,6
1235,829,Work situation,4
26,21,Work situation,4
34,27,Work situation,3
48,39,Work situation,5
55,46,Work situation,5
62,52,Work situation,5
120,97,Work situation,3
131,106,Work situation,5
135,110,Work situation,5
184,143,Work situation,5
200,151,Work situation,4
231,171,Work situation,3
262,192,Work situation,3
265,195,Work situation,5
273,199,Work situation,3
278,204,Work situation,2
315,228,Work situation,3
347,251,Work situation,4
354,256,Work situation,4
355,257,Work situation,3
395,288,Work situation,4
412,302,Work situation,5
447,326,Work situation,3
459,336,Work situation,4
460,337,Work situation,3
558,410,Work situation,4
609,442,Work situation,4
629,456,Work situation,4
630,457,Work situation,4
682,494,Work situation,5
687,495,Work situation,4
691,497,Work situation,4
736,531,Work situation,4
747,539,Work situation,4
761,546,Work situation,3
773,554,Work situation,5
777,555,Work situation,4
787,562,Work situation,3
824,581,Work situation,5
830,586,Work situation,4
833,588,Work situation,4
851,599,Work situation,4
870,609,Work situation,5
871,610,Work situation,4
893,624,Work situation,3
906,633,Work situation,4
919,641,Work situation,2
920,642,Work situation,4
921,643,Work situation,3
1060,725,Work situation,5
1070,730,Work situation,4
1085,738,Work situation,5
1090,741,Work situation,3
1092,743,Work situation,5
1096,745,Work situation,2
1103,750,Work situation,4
1123,763,Work situation,3
1125,764,Work situation,5
1146,779,Work situation,5
1159,785,Work situation,1
1214,819,Work situation,2
1230,826,Work situation,4
1248,837,Work situation,4
1249,838,Work situation,2
1254,840,Work situation,5
6,6,Work situation,3
17,15,Work situation,3
31,25,Work situation,5
51,42,Work situation,3
85,71,Work situation,3
102,84,Work situation,1
139,113,Work situation,3
148,120,Work situation,4
173,138,Work situation,4
190,146,Work situation,3
192,148,Work situation,3
210,157,Work situation,5
213,159,Work situation,5
238,174,Work situation,4
250,182,Work situation,3
251,183,Work situation,5
285,210,Work situation,4
303,221,Work situation,3
338,244,Work situation,3
343,248,Work situation,4
362,262,Work situation,3
363,263,Work situation,4
365,265,Work situation,4
367,267,Work situation,5
392,286,Work situation,4
394,287,Work situation,3
396,289,Work situation,3
424,310,Work situation,4
445,324,Work situation,3
450,328,Work situation,4
456,333,Work situation,4
505,370,Work situation,5
534,392,Work situation,4
537,395,Work situation,4
545,400,Work situation,4
548,402,Work situation,5
565,415,Work situation,4
567,416,Work situation,5
581,425,Work situation,3
588,429,Work situation,4
590,431,Work situation,3
643,468,Work situation,5
669,484,Work situation,4
716,514,Work situation,5
722,519,Work situation,4
734,529,Work situation,4
735,530,Work situation,5
746,538,Work situation,3
768,551,Work situation,3
796,565,Work situation,5
811,573,Work situation,3
863,606,Work situation,4
865,607,Work situation,4
887,621,Work situation,2
895,626,Work situation,5
937,651,Work situation,3
946,657,Work situation,4
948,659,Work situation,4
951,660,Work situation,3
984,681,Work situation,4
995,687,Work situation,4
1008,695,Work situation,4
1030,709,Work situation,3
1041,717,Work situation,1
1101,748,Work situation,5
1102,749,Work situation,3
1109,752,Work situation,4
1120,761,Work situation,5
1131,769,Work situation,4
1149,781,Work situation,4
1165,790,Work situation,5
1168,791,Work situation,4
1175,797,Work situation,5
1210,816,Work situation,4
1216,820,Work situation,3
1245,835,Work situation,4
1257,842,Work situation,3
15,13,Work situation,4
16,14,Work situation,3
24,19,Work situation,5
60,50,Work situation,3
64,54,Work situation,3
74,62,Work situation,5
80,67,Work situation,2
87,72,Work situation,4
104,85,Work situation,4
105,86,Work situation,5
106,87,Work situation,4
115,93,Work situation,3
119,96,Work situation,3
126,103,Work situation,3
140,114,Work situation,4
145,117,Work situation,3
159,128,Work situation,5
161,129,Work situation,4
168,134,Work situation,2
180,141,Work situation,4
182,142,Work situation,4
194,150,Work situation,3
219,163,Work situation,3
239,175,Work situation,4
249,181,Work situation,3
270,197,Work situation,4
274,200,Work situation,3
275,201,Work situation,3
325,233,Work situation,3
330,236,Work situation,5
336,242,Work situation,3
374,273,Work situation,4
401,293,Work situation,5
428,313,Work situation,4
433,318,Work situation,5
440,323,Work situation,5
499,365,Work situation,5
515,377,Work situation,4
517,379,Work situation,4
536,394,Work situation,4
538,396,Work situation,4
595,433,Work situation,3
618,449,Work situation,3
621,451,Work situation,5
626,454,Work situation,5
661,478,Work situation,3
666,481,Work situation,3
690,496,Work situation,4
724,521,Work situation,4
742,534,Work situation,4
755,545,Work situation,5
786,561,Work situation,4
798,567,Work situation,4
832,587,Work situation,4
839,592,Work situation,3
902,630,Work situation,4
903,631,Work situation,4
954,663,Work situation,5
988,683,Work situation,4
998,689,Work situation,4
1017,702,Work situation,5
1050,721,Work situation,5
1063,726,Work situation,5
1068,728,Work situation,4
1115,757,Work situation,3
1116,758,Work situation,2
1132,770,Work situation,2
1133,771,Work situation,4
1136,773,Work situation,3
1152,783,Work situation,5
1184,801,Work situation,5
11,9,Work situation,4
12,10,Work situation,4
14,12,Work situation,3
37,30,Work situation,4
38,31,Work situation,3
42,35,Work situation,4
49,40,Work situation,5
56,47,Work situation,5
58,48,Work situation,4
72,60,Work situation,4
77,65,Work situation,4
109,88,Work situation,4
113,91,Work situation,4
125,102,Work situation,4
134,109,Work situation,4
162,130,Work situation,4
169,135,Work situation,4
185,144,Work situation,4
193,149,Work situation,5
218,162,Work situation,5
225,168,Work situation,3
241,176,Work situation,3
269,196,Work situation,5
280,206,Work situation,3
298,218,Work situation,5
309,225,Work situation,4
328,235,Work situation,3
349,252,Work situation,5
350,253,Work situation,4
357,259,Work situation,5
389,283,Work situation,5
423,309,Work situation,3
429,314,Work situation,5
451,329,Work situation,4
452,330,Work situation,4
484,355,Work situation,4
486,356,Work situation,5
488,358,Work situation,4
489,359,Work situation,4
502,367,Work situation,4
516,378,Work situation,3
532,390,Work situation,4
535,393,Work situation,5
539,397,Work situation,5
553,407,Work situation,2
560,411,Work situation,4
569,418,Work situation,4
571,419,Work situation,4
598,436,Work situation,3
608,441,Work situation,4
640,465,Work situation,4
647,471,Work situation,4
651,473,Work situation,5
668,483,Work situation,4
673,487,Work situation,3
696,501,Work situation,4
698,503,Work situation,5
701,505,Work situation,2
709,509,Work situation,3
710,510,Work situation,3
714,513,Work situation,4
727,523,Work situation,4
745,537,Work situation,5
769,552,Work situation,4
771,553,Work situation,3
779,556,Work situation,5
780,557,Work situation,5
800,568,Work situation,4
807,570,Work situation,5
809,571,Work situation,2
810,572,Work situation,4
821,579,Work situation,3
828,584,Work situation,4
842,595,Work situation,4
885,620,Work situation,3
959,665,Work situation,3
962,666,Work situation,2
983,680,Work situation,3
1005,693,Work situation,5
1013,698,Work situation,4
1039,715,Work situation,4
1040,716,Work situation,3
1087,740,Work situation,5
1097,746,Work situation,4
1114,756,Work situation,4
1163,788,Work situation,5
1164,789,Work situation,4
1177,798,Work situation,4
1185,802,Work situation,2
1201,809,Work situation,4
1211,817,Work situation,4
1222,823,Work situation,2
1259,844,Work situation,5
1260,845,Work situation,4
8,7,Work situation,3
18,16,Work situation,4
75,63,Work situation,4
83,69,Work situation,4
84,70,Work situation,5
91,75,Work situation,3
99,82,Work situation,4
122,99,Work situation,5
133,108,Work situation,5
137,112,Work situation,4
228,170,Work situation,3
254,185,Work situation,3
289,213,Work situation,3
294,215,Work situation,4
296,216,Work situation,5
327,234,Work situation,5
366,266,Work situation,4
379,276,Work situation,5
385,279,Work situation,4
387,281,Work situation,4
388,282,Work situation,5
398,291,Work situation,5
400,292,Work situation,4
414,304,Work situation,3
437,320,Work situation,4
446,325,Work situation,4
457,334,Work situation,3
476,348,Work situation,3
477,349,Work situation,3
479,351,Work situation,5
487,357,Work situation,4
518,380,Work situation,3
533,391,Work situation,5
561,412,Work situation,3
568,417,Work situation,5
573,421,Work situation,4
576,422,Work situation,5
597,435,Work situation,5
611,444,Work situation,3
624,452,Work situation,2
634,459,Work situation,5
638,463,Work situation,4
700,504,Work situation,5
783,559,Work situation,4
785,560,Work situation,4
797,566,Work situation,2
814,575,Work situation,4
846,597,Work situation,4
856,601,Work situation,4
859,603,Work situation,4
883,618,Work situation,4
894,625,Work situation,3
905,632,Work situation,3
908,635,Work situation,3
915,638,Work situation,4
925,646,Work situation,4
947,658,Work situation,5
966,670,Work situation,3
981,678,Work situation,4
990,684,Work situation,3
1028,707,Work situation,5
1032,711,Work situation,4
1035,714,Work situation,2
1069,729,Work situation,5
1099,747,Work situation,4
1179,799,Work situation,4
1182,800,Work situation,3
1187,804,Work situation,5
1194,808,Work situation,3
1202,810,Work situation,5
1203,811,Work situation,4
1218,821,Work situation,3
1241,833,Work situation,3
9,8,Personal DV,5
19,17,Personal DV,5
25,20,Personal DV,5
30,24,Personal DV,5
44,37,Personal DV,5
52,43,Personal DV,5
68,57,Personal DV,5
94,78,Personal DV,5
116,94,Personal DV,5
121,98,Personal DV,5
123,100,Personal DV,5
128,105,Personal DV,5
136,111,Personal DV,5
147,119,Personal DV,5
155,126,Personal DV,5
167,133,Personal DV,5
170,136,Personal DV,5
201,152,Personal DV,5
206,154,Personal DV,5
221,165,Personal DV,5
223,167,Personal DV,5
244,178,Personal DV,5
247,179,Personal DV,5
256,187,Personal DV,5
258,188,Personal DV,5
261,191,Personal DV,5
276,202,Personal DV,5
279,205,Personal DV,5
281,207,Personal DV,5
288,212,Personal DV,5
305,222,Personal DV,5
313,227,Personal DV,5
321,231,Personal DV,5
323,232,Personal DV,5
353,255,Personal DV,5
359,260,Personal DV,5
360,261,Personal DV,5
371,271,Personal DV,5
390,284,Personal DV,5
391,285,Personal DV,5
407,297,Personal DV,5
413,303,Personal DV,5
435,319,Personal DV,5
461,338,Personal DV,5
462,339,Personal DV,5
464,340,Personal DV,5
482,353,Personal DV,5
493,361,Personal DV,5
498,364,Personal DV,5
501,366,Personal DV,5
504,369,Personal DV,5
509,373,Personal DV,5
511,374,Personal DV,5
514,376,Personal DV,5
520,382,Personal DV,5
526,386,Personal DV,5
527,387,Personal DV,5
547,401,Personal DV,5
550,404,Personal DV,5
584,426,Personal DV,5
596,434,Personal DV,5
632,458,Personal DV,5
636,461,Personal DV,5
646,470,Personal DV,5
648,472,Personal DV,5
653,474,Personal DV,5
670,485,Personal DV,5
672,486,Personal DV,5
676,489,Personal DV,5
694,499,Personal DV,5
713,512,Personal DV,5
718,516,Personal DV,5
719,517,Personal DV,5
743,535,Personal DV,5
744,536,Personal DV,5
792,563,Personal DV,5
829,585,Personal DV,5
840,593,Personal DV,5
875,611,Personal DV,5
878,613,Personal DV,5
881,616,Personal DV,5
890,622,Personal DV,5
901,629,Personal DV,5
907,634,Personal DV,5
916,639,Personal DV,5
935,650,Personal DV,5
938,652,Personal DV,5
942,653,Personal DV,5
991,685,Personal DV,5
1001,690,Personal DV,5
1012,697,Personal DV,5
1057,723,Personal DV,5
1067,727,Personal DV,5
1078,734,Personal DV,5
1095,744,Personal DV,5
1126,765,Personal DV,5
1127,766,Personal DV,5
1150,782,Personal DV,5
1172,795,Personal DV,5
1188,805,Personal DV,5
1190,807,Personal DV,5
1219,822,Personal DV,5
1,1,Personal DV,5
4,4,Personal DV,5
40,33,Personal DV,5
50,41,Personal DV,5
73,61,Personal DV,5
96,80,Personal DV,5
98,81,Personal DV,5
101,83,Personal DV,5
118,95,Personal DV,5
124,101,Personal DV,5
177,140,Personal DV,5
215,160,Personal DV,5
216,161,Personal DV,5
242,177,Personal DV,5
259,189,Personal DV,5
308,224,Personal DV,5
331,237,Personal DV,5
337,243,Personal DV,5
409,299,Personal DV,5
410,300,Personal DV,5
411,301,Personal DV,5
417,306,Personal DV,5
427,312,Personal DV,5
430,315,Personal DV,5
448,327,Personal DV,5
471,345,Personal DV,5
519,381,Personal DV,5
531,389,Personal DV,5
541,398,Personal DV,5
549,403,Personal DV,5
555,409,Personal DV,5
562,413,Personal DV,5
564,414,Personal DV,5
579,424,Personal DV,5
610,443,Personal DV,5
615,446,Personal DV,5
616,447,Personal DV,5
637,462,Personal DV,5
642,467,Personal DV,5
660,477,Personal DV,5
677,490,Personal DV,5
702,506,Personal DV,5
717,515,Personal DV,5
728,524,Personal DV,5
749,541,Personal DV,5
753,544,Personal DV,5
765,549,Personal DV,5
766,550,Personal DV,5
802,569,Personal DV,5
817,577,Personal DV,5
823,580,Personal DV,5
882,617,Personal DV,5
896,627,Personal DV,5
898,628,Personal DV,5
912,637,Personal DV,5
924,645,Personal DV,5
933,649,Personal DV,5
945,656,Personal DV,5
971,673,Personal DV,5
1014,699,Personal DV,5
1015,700,Personal DV,5
1033,712,Personal DV,5
1055,722,Personal DV,5
1059,724,Personal DV,5
1071,731,Personal DV,5
1072,732,Personal DV,5
1079,735,Personal DV,5
1082,737,Personal DV,5
1113,755,Personal DV,5
1144,777,Personal DV,5
1154,784,Personal DV,5
1173,796,Personal DV,5
1206,814,Personal DV,5
1236,830,Personal DV,5
1238,831,Personal DV,5
3,3,Personal DV,5
27,22,Personal DV,5
39,32,Personal DV,5
63,53,Personal DV,5
71,59,Personal DV,5
76,64,Personal DV,5
82,68,Personal DV,5
166,132,Personal DV,5
188,145,Personal DV,5
220,164,Personal DV,5
222,166,Personal DV,5
237,173,Personal DV,5
263,193,Personal DV,5
334,240,Personal DV,5
345,250,Personal DV,5
416,305,Personal DV,5
530,388,Personal DV,5
594,432,Personal DV,5
635,460,Personal DV,5
641,466,Personal DV,5
730,526,Personal DV,5
748,540,Personal DV,5
750,542,Personal DV,5
847,598,Personal DV,5
909,636,Personal DV,5
917,640,Personal DV,5
952,661,Personal DV,5
982,679,Personal DV,5
1003,692,Personal DV,5
1081,736,Personal DV,5
1121,762,Personal DV,5
20,18,Personal DV,5
32,26,Personal DV,5
36,29,Personal DV,5
41,34,Personal DV,5
43,36,Personal DV,5
46,38,Personal DV,5
59,49,Personal DV,5
65,55,Personal DV,5
90,74,Personal DV,5
93,77,Personal DV,5
110,89,Personal DV,5
144,116,Personal DV,5
151,123,Personal DV,5
152,124,Personal DV,5
172,137,Personal DV,5
212,158,Personal DV,5
248,180,Personal DV,5
255,186,Personal DV,5
272,198,Personal DV,5
286,211,Personal DV,5
299,219,Personal DV,5
333,239,Personal DV,5
335,241,Personal DV,5
352,254,Personal DV,5
369,269,Personal DV,5
380,277,Personal DV,5
381,278,Personal DV,5
406,296,Personal DV,5
438,321,Personal DV,5
467,343,Personal DV,5
474,347,Personal DV,5
521,383,Personal DV,5
551,405,Personal DV,5
585,427,Personal DV,5
