Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10032919,23,1,"yes",2,2,2,"High","features",7
10033031,5,1,"yes",2,2,2,"High","features",7
10033065,2,1,"yes",2,2,2,"High","features",7
10033109,29,1,"yes",2,2,2,"High","features",7
10033154,22,1,"yes",2,2,2,"High","features",7
10033162,19,1,"yes",2,2,2,"High","features",7
10033222,29,1,"yes",2,2,2,"High","features",7
10033461,26,1,"yes",2,2,2,"High","features",7
10033567,10,1,"yes",2,2,2,"High","features",7
10033638,3,1,"yes",2,2,2,"High","features",7
10033934,1,1,"yes",2,2,2,"High","features",7
10033975,29,1,"yes",2,2,2,"High","features",7
10034069,27,1,"yes",2,2,2,"High","features",7
10034110,5,1,"yes",2,2,2,"High","features",7
10034386,5,1,"yes",2,2,2,"High","features",7
10034389,9,1,"yes",2,2,2,"High","features",7
10034412,4,1,"yes",2,2,2,"High","features",7
10034761,7,1,"yes",2,2,2,"High","features",7
10035123,0,1,"yes",2,2,2,"High","features",7
10035324,16,1,"yes",2,2,2,"High","features",7
10035948,28,1,"yes",2,2,2,"High","features",7
10036263,9,1,"yes",2,2,2,"High","features",7
10036279,18,1,"yes",2,2,2,"High","features",7
10036425,26,1,"yes",2,2,2,"High","features",7
10036712,23,1,"yes",2,2,2,"High","features",7
10036714,19,1,"yes",2,2,2,"High","features",7
10036950,25,1,"yes",2,2,2,"High","features",7
10037929,8,1,"yes",2,2,2,"High","features",7
10038271,10,1,"yes",2,2,2,"High","features",7
10038335,12,1,"yes",2,2,2,"High","features",7
10038369,19,1,"yes",2,2,2,"High","features",7
10038610,10,1,"yes",2,2,2,"High","features",7
10038778,6,1,"yes",2,2,2,"High","features",7
10039816,0,1,"yes",2,2,2,"High","features",7
10013461,20,1,"no",2,2,2,"High","features",7
10013624,21,1,"no",2,2,2,"High","features",7
10013670,28,1,"no",2,2,2,"High","features",7
10014510,3,1,"no",2,2,2,"High","features",7
10014516,0,1,"no",2,2,2,"High","features",7
10016674,27,1,"no",2,2,2,"High","features",7
10016771,22,1,"no",2,2,2,"High","features",7
10016823,23,1,"no",2,2,2,"High","features",7
10016990,8,1,"no",2,2,2,"High","features",7
10017371,6,1,"no",2,2,2,"High","features",7
10017701,22,1,"no",2,2,2,"High","features",7
10017732,1,1,"no",2,2,2,"High","features",7
10017997,11,1,"no",2,2,2,"High","features",7
10018118,20,1,"no",2,2,2,"High","features",7
10018156,7,1,"no",2,2,2,"High","features",7
10018281,21,1,"no",2,2,2,"High","features",7
10018326,9,1,"no",2,2,2,"High","features",7
10018342,14,1,"no",2,2,2,"High","features",7
10018350,27,1,"no",2,2,2,"High","features",7
10018355,14,1,"no",2,2,2,"High","features",7
10018502,16,1,"no",2,2,2,"High","features",7
10018545,5,1,"no",2,2,2,"High","features",7
10018645,3,1,"no",2,2,2,"High","features",7
10018789,7,1,"no",2,2,2,"High","features",7
10018857,3,1,"no",2,2,2,"High","features",7
10018927,7,1,"no",2,2,2,"High","features",7
10018964,10,1,"no",2,2,2,"High","features",7
10018982,18,1,"no",2,2,2,"High","features",7
10019019,14,1,"no",2,2,2,"High","features",7
10019024,1,1,"no",2,2,2,"High","features",7
10019040,28,1,"no",2,2,2,"High","features",7
10019176,3,1,"no",2,2,2,"High","features",7
10019199,21,1,"no",2,2,2,"High","features",7
10019219,4,1,"no",2,2,2,"High","features",7
10019285,18,1,"no",2,2,2,"High","features",7
10019352,8,1,"no",2,2,2,"High","features",7
10019375,11,1,"no",2,2,2,"High","features",7
10019406,6,1,"no",2,2,2,"High","features",7
10019444,18,1,"no",2,2,2,"High","features",7
10019717,16,1,"no",2,2,2,"High","features",7
10019750,23,1,"no",2,2,2,"High","features",7
10019778,24,1,"no",2,2,2,"High","features",7
10019822,19,1,"no",2,2,2,"High","features",7
10019830,23,1,"no",2,2,2,"High","features",7
10020118,20,1,"no",2,2,2,"High","features",7
10020233,22,1,"no",2,2,2,"High","features",7
10020310,2,1,"no",2,2,2,"High","features",7
10020371,20,1,"no",2,2,2,"High","features",7
10020388,1,1,"no",2,2,2,"High","features",7
10020424,27,1,"no",2,2,2,"High","features",7
10020480,11,1,"no",2,2,2,"High","features",7
10020561,19,1,"no",2,2,2,"High","features",7
10020578,10,1,"no",2,2,2,"High","features",7
10020609,20,1,"no",2,2,2,"High","features",7
10020615,6,1,"no",2,2,2,"High","features",7
10020658,16,1,"no",2,2,2,"High","features",7
10020659,16,1,"no",2,2,2,"High","features",7
10020692,16,1,"no",2,2,2,"High","features",7
10020693,11,1,"no",2,2,2,"High","features",7
10020710,4,1,"no",2,2,2,"High","features",7
10020715,28,1,"no",2,2,2,"High","features",7
10020751,16,1,"no",2,2,2,"High","features",7
10020865,14,1,"no",2,2,2,"High","features",7
10020869,29,1,"no",2,2,2,"High","features",7
10020879,4,1,"no",2,2,2,"High","features",7
10020902,8,1,"no",2,2,2,"High","features",7
10020911,9,1,"no",2,2,2,"High","features",7
10020915,8,1,"no",2,2,2,"High","features",7
10020939,29,1,"no",2,2,2,"High","features",7
10020970,4,1,"no",2,2,2,"High","features",7
10021026,13,1,"no",2,2,2,"High","features",7
10021069,6,1,"no",2,2,2,"High","features",7
10021085,23,1,"no",2,2,2,"High","features",7
10021182,12,1,"no",2,2,2,"High","features",7
10021211,14,1,"no",2,2,2,"High","features",7
10021316,21,1,"no",2,2,2,"High","features",7
10021360,8,1,"no",2,2,2,"High","features",7
10021454,3,1,"no",2,2,2,"High","features",7
10021510,2,1,"no",2,2,2,"High","features",7
10021530,0,1,"no",2,2,2,"High","features",7
10021553,20,1,"no",2,2,2,"High","features",7
10021638,20,1,"no",2,2,2,"High","features",7
10021706,12,1,"no",2,2,2,"High","features",7
10021734,26,1,"no",2,2,2,"High","features",7
10021773,29,1,"no",2,2,2,"High","features",7
10021779,23,1,"no",2,2,2,"High","features",7
10022096,12,1,"no",2,2,2,"High","features",7
10022100,5,1,"no",2,2,2,"High","features",7
10022111,16,1,"no",2,2,2,"High","features",7
10022169,12,1,"no",2,2,2,"High","features",7
10022352,24,1,"no",2,2,2,"High","features",7
10022369,2,1,"no",2,2,2,"High","features",7
10022476,23,1,"no",2,2,2,"High","features",7
10022532,28,1,"no",2,2,2,"High","features",7
10022579,26,1,"no",2,2,2,"High","features",7
10022622,17,1,"no",2,2,2,"High","features",7
10022684,17,1,"no",2,2,2,"High","features",7
10022746,24,1,"no",2,2,2,"High","features",7
10022785,21,1,"no",2,2,2,"High","features",7
10022807,17,1,"no",2,2,2,"High","features",7
10022877,5,1,"no",2,2,2,"High","features",7
10023459,15,1,"no",2,2,2,"High","features",7
10023514,4,1,"no",2,2,2,"High","features",7
10023809,25,1,"no",2,2,2,"High","features",7
10024198,20,1,"no",2,2,2,"High","features",7
10024515,16,1,"no",2,2,2,"High","features",7
10024550,27,1,"no",2,2,2,"High","features",7
10024792,18,1,"no",2,2,2,"High","features",7
10025126,18,1,"no",2,2,2,"High","features",7
10025457,20,1,"no",2,2,2,"High","features",7
10026332,20,1,"no",2,2,2,"High","features",7
10026430,13,1,"no",2,2,2,"High","features",7
10026620,25,1,"no",2,2,2,"High","features",7
10026719,17,1,"no",2,2,2,"High","features",7
10026768,41,1,"no",2,2,2,"High","features",7
10026966,20,1,"no",2,2,2,"High","features",7
10027107,1,1,"no",2,2,2,"High","features",7
10027257,23,1,"no",2,2,2,"High","features",7
10027570,24,1,"no",2,2,2,"High","features",7
10027585,16,1,"no",2,2,2,"High","features",7
10027995,2,1,"no",2,2,2,"High","features",7
10028808,28,1,"no",2,2,2,"High","features",7
10028809,1,1,"no",2,2,2,"High","features",7
10029048,27,1,"no",2,2,2,"High","features",7
10029448,10,1,"no",2,2,2,"High","features",7
10029562,6,1,"no",2,2,2,"High","features",7
10029619,15,1,"no",2,2,2,"High","features",7
10029971,15,1,"no",2,2,2,"High","features",7
10030180,28,1,"no",2,2,2,"High","features",7
10031016,22,1,"no",2,2,2,"High","features",7
10031467,25,1,"no",2,2,2,"High","features",7
10033402,7,1,"no",2,2,2,"High","features",7
10036773,2,1,"no",2,2,2,"High","features",7
10036823,8,1,"no",2,2,2,"High","features",7
10037200,7,1,"no",2,2,2,"High","features",7
10037276,4,1,"no",2,2,2,"High","features",7
10037329,28,1,"no",2,2,2,"High","features",7
10037348,26,1,"no",2,2,2,"High","features",7
10037534,11,1,"no",2,2,2,"High","features",7
10037686,1,1,"no",2,2,2,"High","features",7
10037751,18,1,"no",2,2,2,"High","features",7
10037909,18,1,"no",2,2,2,"High","features",7
10038451,6,1,"no",2,2,2,"High","features",7
10039611,48,1,"no",2,2,2,"High","features",7
10039643,27,1,"no",2,2,2,"High","features",7
10012286,17,1,"no",2,2,2,"High","features",8
10012297,13,1,"no",2,2,2,"High","features",8
10012729,3,1,"no",2,2,2,"High","features",8
10013507,13,1,"no",2,2,2,"High","features",8
10013839,9,1,"no",2,2,2,"High","features",8
10013891,23,1,"no",2,2,2,"High","features",8
10013921,7,1,"no",2,2,2,"High","features",8
10015286,17,1,"no",2,2,2,"High","features",8
10015529,27,1,"no",2,2,2,"High","features",8
10015824,12,1,"no",2,2,2,"High","features",8
10016169,4,1,"no",2,2,2,"High","features",8
10016491,24,1,"no",2,2,2,"High","features",8
10016617,10,1,"no",2,2,2,"High","features",8
10016774,20,1,"no",2,2,2,"High","features",8
10017171,25,1,"no",2,2,2,"High","features",8
10017236,19,1,"no",2,2,2,"High","features",8
10017301,25,1,"no",2,2,2,"High","features",8
10017513,1,1,"no",2,2,2,"High","features",8
10017592,14,1,"no",2,2,2,"High","features",8
10017998,16,1,"no",2,2,2,"High","features",8
10018152,18,1,"no",2,2,2,"High","features",8
10018203,20,1,"no",2,2,2,"High","features",8
10018247,29,1,"no",2,2,2,"High","features",8
10018299,19,1,"no",2,2,2,"High","features",8
10018510,26,1,"no",2,2,2,"High","features",8
10018612,0,1,"no",2,2,2,"High","features",8
10018613,9,1,"no",2,2,2,"High","features",8
10018734,6,1,"no",2,2,2,"High","features",8
10018739,17,1,"no",2,2,2,"High","features",8
10018754,22,1,"no",2,2,2,"High","features",8
10018828,14,1,"no",2,2,2,"High","features",8
10018953,16,1,"no",2,2,2,"High","features",8
10018954,10,1,"no",2,2,2,"High","features",8
10019076,7,1,"no",2,2,2,"High","features",8
10019163,22,1,"no",2,2,2,"High","features",8
10019164,18,1,"no",2,2,2,"High","features",8
10019421,18,1,"no",2,2,2,"High","features",8
10019584,13,1,"no",2,2,2,"High","features",8
10019606,16,1,"no",2,2,2,"High","features",8
10019692,7,1,"no",2,2,2,"High","features",8
10019751,21,1,"no",2,2,2,"High","features",8
10019807,12,1,"no",2,2,2,"High","features",8
10019825,9,1,"no",2,2,2,"High","features",8
10019836,16,1,"no",2,2,2,"High","features",8
10019910,29,1,"no",2,2,2,"High","features",8
10019912,14,1,"no",2,2,2,"High","features",8
10019924,12,1,"no",2,2,2,"High","features",8
10019961,24,1,"no",2,2,2,"High","features",8
10019983,29,1,"no",2,2,2,"High","features",8
10020040,18,1,"no",2,2,2,"High","features",8
10020109,0,1,"no",2,2,2,"High","features",8
10020151,0,1,"no",2,2,2,"High","features",8
10020236,13,1,"no",2,2,2,"High","features",8
10020328,23,1,"no",2,2,2,"High","features",8
10020392,24,1,"no",2,2,2,"High","features",8
10020409,20,1,"no",2,2,2,"High","features",8
10020446,26,1,"no",2,2,2,"High","features",8
10020526,14,1,"no",2,2,2,"High","features",8
10020674,29,1,"no",2,2,2,"High","features",8
10020689,28,1,"no",2,2,2,"High","features",8
10020727,28,1,"no",2,2,2,"High","features",8
10020755,27,1,"no",2,2,2,"High","features",8
10020814,15,1,"no",2,2,2,"High","features",8
10020850,16,1,"no",2,2,2,"High","features",8
10020851,15,1,"no",2,2,2,"High","features",8
10020877,27,1,"no",2,2,2,"High","features",8
10020887,19,1,"no",2,2,2,"High","features",8
10021058,29,1,"no",2,2,2,"High","features",8
10021214,28,1,"no",2,2,2,"High","features",8
10021217,29,1,"no",2,2,2,"High","features",8
10021275,9,1,"no",2,2,2,"High","features",8
10021312,20,1,"no",2,2,2,"High","features",8
10021341,12,1,"no",2,2,2,"High","features",8
10021486,5,1,"no",2,2,2,"High","features",8
10021490,27,1,"no",2,2,2,"High","features",8
10021596,8,1,"no",2,2,2,"High","features",8
10021654,29,1,"no",2,2,2,"High","features",8
10021788,21,1,"no",2,2,2,"High","features",8
10021794,7,1,"no",2,2,2,"High","features",8
10021894,16,1,"no",2,2,2,"High","features",8
10021964,3,1,"no",2,2,2,"High","features",8
10021979,27,1,"no",2,2,2,"High","features",8
10022021,21,1,"no",2,2,2,"High","features",8
10022062,20,1,"no",2,2,2,"High","features",8
10022072,23,1,"no",2,2,2,"High","features",8
10022196,3,1,"no",2,2,2,"High","features",8
10022273,25,1,"no",2,2,2,"High","features",8
10022311,26,1,"no",2,2,2,"High","features",8
10022349,9,1,"no",2,2,2,"High","features",8
10022384,14,1,"no",2,2,2,"High","features",8
10022497,20,1,"no",2,2,2,"High","features",8
10022513,15,1,"no",2,2,2,"High","features",8
10022546,26,1,"no",2,2,2,"High","features",8
10022566,3,1,"no",2,2,2,"High","features",8
10022587,2,1,"no",2,2,2,"High","features",8
10022593,18,1,"no",2,2,2,"High","features",8
10022604,6,1,"no",2,2,2,"High","features",8
10022621,13,1,"no",2,2,2,"High","features",8
10022686,29,1,"no",2,2,2,"High","features",8
10022829,9,1,"no",2,2,2,"High","features",8
10022860,9,1,"no",2,2,2,"High","features",8
10022876,18,1,"no",2,2,2,"High","features",8
10022984,20,1,"no",2,2,2,"High","features",8
10023040,10,1,"no",2,2,2,"High","features",8
10023804,3,1,"no",2,2,2,"High","features",8
10023897,11,1,"no",2,2,2,"High","features",8
10024227,9,1,"no",2,2,2,"High","features",8
10024331,2,1,"no",2,2,2,"High","features",8
10025071,3,1,"no",2,2,2,"High","features",8
10025330,25,1,"no",2,2,2,"High","features",8
10025698,1,1,"no",2,2,2,"High","features",8
10025742,26,1,"no",2,2,2,"High","features",8
10026444,6,1,"no",2,2,2,"High","features",8
10026567,24,1,"no",2,2,2,"High","features",8
10026571,7,1,"no",2,2,2,"High","features",8
10026575,20,1,"no",2,2,2,"High","features",8
10026586,22,1,"no",2,2,2,"High","features",8
10026594,10,1,"no",2,2,2,"High","features",8
10026609,19,1,"no",2,2,2,"High","features",8
10026698,4,1,"no",2,2,2,"High","features",8
10026917,4,1,"no",2,2,2,"High","features",8
10027186,14,1,"no",2,2,2,"High","features",8
10027553,25,1,"no",2,2,2,"High","features",8
10027629,17,1,"no",2,2,2,"High","features",8
10028185,1,1,"no",2,2,2,"High","features",8
10028468,10,1,"no",2,2,2,"High","features",8
10029688,1,1,"no",2,2,2,"High","features",8
10029697,9,1,"no",2,2,2,"High","features",8
10030164,10,1,"no",2,2,2,"High","features",8
10030205,,1,"no",2,2,2,"High","features",8
10032029,17,1,"no",2,2,2,"High","features",8
10032740,9,1,"no",2,2,2,"High","features",8
10034512,26,1,"no",2,2,2,"High","features",8
10035641,27,1,"no",2,2,2,"High","features",8
10036669,22,1,"no",2,2,2,"High","features",8
10036822,26,1,"no",2,2,2,"High","features",8
10036842,14,1,"no",2,2,2,"High","features",8
10037317,20,1,"no",2,2,2,"High","features",8
10037465,23,1,"no",2,2,2,"High","features",8
10038533,12,1,"no",2,2,2,"High","features",8
10038534,22,1,"no",2,2,2,"High","features",8
10038627,21,1,"no",2,2,2,"High","features",8
10039013,14,1,"no",2,2,2,"High","features",8
10039132,7,1,"no",2,2,2,"High","features",8
10039457,18,1,"no",2,2,2,"High","features",8
10039543,17,1,"no",2,2,2,"High","features",8
10039602,48,1,"no",2,2,2,"High","features",8
10039610,17,1,"no",2,2,2,"High","features",8
10039758,3,1,"no",2,2,2,"High","features",8
10039877,15,1,"no",2,2,2,"High","features",8
10013366,8,1,"yes",2,2,2,"High","features",8
10013689,28,1,"yes",2,2,2,"High","features",8
10013733,32,1,"yes",2,2,2,"High","features",8
10013879,27,1,"yes",2,2,2,"High","features",8
10014174,9,1,"yes",2,2,2,"High","features",8
10014383,19,1,"yes",2,2,2,"High","features",8
10014400,27,1,"yes",2,2,2,"High","features",8
10014483,17,1,"yes",2,2,2,"High","features",8
10014558,15,1,"yes",2,2,2,"High","features",8
10014664,13,1,"yes",2,2,2,"High","features",8
10014698,15,1,"yes",2,2,2,"High","features",8
10014753,4,1,"yes",2,2,2,"High","features",8
10014873,16,1,"yes",2,2,2,"High","features",8
10014881,11,1,"yes",2,2,2,"High","features",8
10014896,13,1,"yes",2,2,2,"High","features",8
10015848,20,1,"yes",2,2,2,"High","features",8
10016296,9,1,"yes",2,2,2,"High","features",8
10017604,4,1,"yes",2,2,2,"High","features",8
10017661,27,1,"yes",2,2,2,"High","features",8
10017875,16,1,"yes",2,2,2,"High","features",8
10018177,20,1,"yes",2,2,2,"High","features",8
10018328,7,1,"yes",2,2,2,"High","features",8
10018621,4,1,"yes",2,2,2,"High","features",8
10018913,6,1,"yes",2,2,2,"High","features",8
10019060,1,1,"yes",2,2,2,"High","features",8
10019166,21,1,"yes",2,2,2,"High","features",8
10019289,13,1,"yes",2,2,2,"High","features",8
10019341,3,1,"yes",2,2,2,"High","features",8
10019595,15,1,"yes",2,2,2,"High","features",8
10019736,15,1,"yes",2,2,2,"High","features",8
10019791,21,1,"yes",2,2,2,"High","features",8
10020336,22,1,"yes",2,2,2,"High","features",8
10020340,23,1,"yes",2,2,2,"High","features",8
10020452,18,1,"yes",2,2,2,"High","features",8
10020486,29,1,"yes",2,2,2,"High","features",8
10020938,9,1,"yes",2,2,2,"High","features",8
10021605,21,1,"yes",2,2,2,"High","features",8
10022191,8,1,"yes",2,2,2,"High","features",8
10022413,0,1,"yes",2,2,2,"High","features",8
10022491,28,1,"yes",2,2,2,"High","features",8
10023035,18,1,"yes",2,2,2,"High","features",8
10023042,13,1,"yes",2,2,2,"High","features",8
10023251,24,1,"yes",2,2,2,"High","features",8
10023572,5,1,"yes",2,2,2,"High","features",8
10023598,6,1,"yes",2,2,2,"High","features",8
10023895,6,1,"yes",2,2,2,"High","features",8
10024060,13,1,"yes",2,2,2,"High","features",8
10024476,4,1,"yes",2,2,2,"High","features",8
10024606,7,1,"yes",2,2,2,"High","features",8
10024682,25,1,"yes",2,2,2,"High","features",8
10024722,11,1,"yes",2,2,2,"High","features",8
10024841,1,1,"yes",2,2,2,"High","features",8
10024873,12,1,"yes",2,2,2,"High","features",8
10024891,24,1,"yes",2,2,2,"High","features",8
10024936,23,1,"yes",2,2,2,"High","features",8
10025247,28,1,"yes",2,2,2,"High","features",8
10025320,16,1,"yes",2,2,2,"High","features",8
10025800,16,1,"yes",2,2,2,"High","features",8
10025869,6,1,"yes",2,2,2,"High","features",8
10026289,24,1,"yes",2,2,2,"High","features",8
10026356,11,1,"yes",2,2,2,"High","features",8
10026438,12,1,"yes",2,2,2,"High","features",8
10026446,17,1,"yes",2,2,2,"High","features",8
10026664,11,1,"yes",2,2,2,"High","features",8
10027139,25,1,"yes",2,2,2,"High","features",8
10027402,19,1,"yes",2,2,2,"High","features",8
10027588,29,1,"yes",2,2,2,"High","features",8
10027902,15,1,"yes",2,2,2,"High","features",8
10028195,2,1,"yes",2,2,2,"High","features",8
10028702,8,1,"yes",2,2,2,"High","features",8
10028710,7,1,"yes",2,2,2,"High","features",8
10028897,8,1,"yes",2,2,2,"High","features",8
