Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Quater
2015-06-01 00:00:00.000,"2015",2,6,1,20150601,"June","Jun 2015","Q2 2015",0,"Monday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-02 00:00:00.000,"2015",2,6,2,20150602,"June","Jun 2015","Q2 2015",1,"Tuesday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-03 00:00:00.000,"2015",2,6,3,20150603,"June","Jun 2015","Q2 2015",2,"Wednesday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-04 00:00:00.000,"2015",2,6,4,20150604,"June","Jun 2015","Q2 2015",3,"Thursday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-05 00:00:00.000,"2015",2,6,5,20150605,"June","Jun 2015","Q2 2015",4,"Friday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-06 00:00:00.000,"2015",2,6,6,20150606,"June","Jun 2015","Q2 2015",5,"Saturday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-07 00:00:00.000,"2015",2,6,7,20150607,"June","Jun 2015","Q2 2015",6,"Sunday",2015-06-07 00:00:00.000,23,20150600,20150200,"15","FY16","Q2"
2015-06-08 00:00:00.000,"2015",2,6,8,20150608,"June","Jun 2015","Q2 2015",0,"Monday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-09 00:00:00.000,"2015",2,6,9,20150609,"June","Jun 2015","Q2 2015",1,"Tuesday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-10 00:00:00.000,"2015",2,6,10,20150610,"June","Jun 2015","Q2 2015",2,"Wednesday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-11 00:00:00.000,"2015",2,6,11,20150611,"June","Jun 2015","Q2 2015",3,"Thursday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-12 00:00:00.000,"2015",2,6,12,20150612,"June","Jun 2015","Q2 2015",4,"Friday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-13 00:00:00.000,"2015",2,6,13,20150613,"June","Jun 2015","Q2 2015",5,"Saturday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-14 00:00:00.000,"2015",2,6,14,20150614,"June","Jun 2015","Q2 2015",6,"Sunday",2015-06-14 00:00:00.000,24,20150600,20150200,"15","FY16","Q2"
2015-06-15 00:00:00.000,"2015",2,6,15,20150615,"June","Jun 2015","Q2 2015",0,"Monday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-16 00:00:00.000,"2015",2,6,16,20150616,"June","Jun 2015","Q2 2015",1,"Tuesday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-17 00:00:00.000,"2015",2,6,17,20150617,"June","Jun 2015","Q2 2015",2,"Wednesday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-18 00:00:00.000,"2015",2,6,18,20150618,"June","Jun 2015","Q2 2015",3,"Thursday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-19 00:00:00.000,"2015",2,6,19,20150619,"June","Jun 2015","Q2 2015",4,"Friday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-20 00:00:00.000,"2015",2,6,20,20150620,"June","Jun 2015","Q2 2015",5,"Saturday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-21 00:00:00.000,"2015",2,6,21,20150621,"June","Jun 2015","Q2 2015",6,"Sunday",2015-06-21 00:00:00.000,25,20150600,20150200,"15","FY16","Q2"
2015-06-22 00:00:00.000,"2015",2,6,22,20150622,"June","Jun 2015","Q2 2015",0,"Monday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-23 00:00:00.000,"2015",2,6,23,20150623,"June","Jun 2015","Q2 2015",1,"Tuesday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-24 00:00:00.000,"2015",2,6,24,20150624,"June","Jun 2015","Q2 2015",2,"Wednesday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-25 00:00:00.000,"2015",2,6,25,20150625,"June","Jun 2015","Q2 2015",3,"Thursday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-26 00:00:00.000,"2015",2,6,26,20150626,"June","Jun 2015","Q2 2015",4,"Friday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-27 00:00:00.000,"2015",2,6,27,20150627,"June","Jun 2015","Q2 2015",5,"Saturday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-28 00:00:00.000,"2015",2,6,28,20150628,"June","Jun 2015","Q2 2015",6,"Sunday",2015-06-28 00:00:00.000,26,20150600,20150200,"15","FY16","Q2"
2015-06-29 00:00:00.000,"2015",2,6,29,20150629,"June","Jun 2015","Q2 2015",0,"Monday",2015-07-05 00:00:00.000,27,20150600,20150200,"15","FY16","Q2"
2015-06-30 00:00:00.000,"2015",2,6,30,20150630,"June","Jun 2015","Q2 2015",1,"Tuesday",2015-07-05 00:00:00.000,27,20150600,20150200,"15","FY16","Q2"
2015-07-01 00:00:00.000,"2015",3,7,1,20150701,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","Q3"
2015-07-02 00:00:00.000,"2015",3,7,2,20150702,"July","Jul 2015","Q3 2015",3,"Thursday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","Q3"
2015-07-03 00:00:00.000,"2015",3,7,3,20150703,"July","Jul 2015","Q3 2015",4,"Friday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","Q3"
2015-07-04 00:00:00.000,"2015",3,7,4,20150704,"July","Jul 2015","Q3 2015",5,"Saturday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","Q3"
2015-07-05 00:00:00.000,"2015",3,7,5,20150705,"July","Jul 2015","Q3 2015",6,"Sunday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","Q3"
2015-07-06 00:00:00.000,"2015",3,7,6,20150706,"July","Jul 2015","Q3 2015",0,"Monday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-07 00:00:00.000,"2015",3,7,7,20150707,"July","Jul 2015","Q3 2015",1,"Tuesday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-08 00:00:00.000,"2015",3,7,8,20150708,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-09 00:00:00.000,"2015",3,7,9,20150709,"July","Jul 2015","Q3 2015",3,"Thursday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-10 00:00:00.000,"2015",3,7,10,20150710,"July","Jul 2015","Q3 2015",4,"Friday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-11 00:00:00.000,"2015",3,7,11,20150711,"July","Jul 2015","Q3 2015",5,"Saturday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-12 00:00:00.000,"2015",3,7,12,20150712,"July","Jul 2015","Q3 2015",6,"Sunday",2015-07-12 00:00:00.000,28,20150700,20150300,"15","FY16","Q3"
2015-07-13 00:00:00.000,"2015",3,7,13,20150713,"July","Jul 2015","Q3 2015",0,"Monday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-14 00:00:00.000,"2015",3,7,14,20150714,"July","Jul 2015","Q3 2015",1,"Tuesday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-15 00:00:00.000,"2015",3,7,15,20150715,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-16 00:00:00.000,"2015",3,7,16,20150716,"July","Jul 2015","Q3 2015",3,"Thursday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-17 00:00:00.000,"2015",3,7,17,20150717,"July","Jul 2015","Q3 2015",4,"Friday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-18 00:00:00.000,"2015",3,7,18,20150718,"July","Jul 2015","Q3 2015",5,"Saturday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-19 00:00:00.000,"2015",3,7,19,20150719,"July","Jul 2015","Q3 2015",6,"Sunday",2015-07-19 00:00:00.000,29,20150700,20150300,"15","FY16","Q3"
2015-07-20 00:00:00.000,"2015",3,7,20,20150720,"July","Jul 2015","Q3 2015",0,"Monday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-21 00:00:00.000,"2015",3,7,21,20150721,"July","Jul 2015","Q3 2015",1,"Tuesday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-22 00:00:00.000,"2015",3,7,22,20150722,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-23 00:00:00.000,"2015",3,7,23,20150723,"July","Jul 2015","Q3 2015",3,"Thursday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-24 00:00:00.000,"2015",3,7,24,20150724,"July","Jul 2015","Q3 2015",4,"Friday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-25 00:00:00.000,"2015",3,7,25,20150725,"July","Jul 2015","Q3 2015",5,"Saturday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-26 00:00:00.000,"2015",3,7,26,20150726,"July","Jul 2015","Q3 2015",6,"Sunday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","Q3"
2015-07-27 00:00:00.000,"2015",3,7,27,20150727,"July","Jul 2015","Q3 2015",0,"Monday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","Q3"
2015-07-28 00:00:00.000,"2015",3,7,28,20150728,"July","Jul 2015","Q3 2015",1,"Tuesday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","Q3"
2015-07-29 00:00:00.000,"2015",3,7,29,20150729,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","Q3"
2015-07-30 00:00:00.000,"2015",3,7,30,20150730,"July","Jul 2015","Q3 2015",3,"Thursday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","Q3"
2015-07-31 00:00:00.000,"2015",3,7,31,20150731,"July","Jul 2015","Q3 2015",4,"Friday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","Q3"
2015-08-01 00:00:00.000,"2015",3,8,1,20150801,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-02 00:00:00.000,31,20150800,20150300,"15","FY16","Q3"
2015-08-02 00:00:00.000,"2015",3,8,2,20150802,"August","Aug 2015","Q3 2015",6,"Sunday",2015-08-02 00:00:00.000,31,20150800,20150300,"15","FY16","Q3"
2015-08-03 00:00:00.000,"2015",3,8,3,20150803,"August","Aug 2015","Q3 2015",0,"Monday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-04 00:00:00.000,"2015",3,8,4,20150804,"August","Aug 2015","Q3 2015",1,"Tuesday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-05 00:00:00.000,"2015",3,8,5,20150805,"August","Aug 2015","Q3 2015",2,"Wednesday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-06 00:00:00.000,"2015",3,8,6,20150806,"August","Aug 2015","Q3 2015",3,"Thursday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-07 00:00:00.000,"2015",3,8,7,20150807,"August","Aug 2015","Q3 2015",4,"Friday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-08 00:00:00.000,"2015",3,8,8,20150808,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-09 00:00:00.000,"2015",3,8,9,20150809,"August","Aug 2015","Q3 2015",6,"Sunday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Q3"
2015-08-10 00:00:00.000,"2015",3,8,10,20150810,"August","Aug 2015","Q3 2015",0,"Monday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-11 00:00:00.000,"2015",3,8,11,20150811,"August","Aug 2015","Q3 2015",1,"Tuesday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-12 00:00:00.000,"2015",3,8,12,20150812,"August","Aug 2015","Q3 2015",2,"Wednesday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-13 00:00:00.000,"2015",3,8,13,20150813,"August","Aug 2015","Q3 2015",3,"Thursday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-14 00:00:00.000,"2015",3,8,14,20150814,"August","Aug 2015","Q3 2015",4,"Friday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-15 00:00:00.000,"2015",3,8,15,20150815,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-16 00:00:00.000,"2015",3,8,16,20150816,"August","Aug 2015","Q3 2015",6,"Sunday",2015-08-16 00:00:00.000,33,20150800,20150300,"15","FY16","Q3"
2015-08-17 00:00:00.000,"2015",3,8,17,20150817,"August","Aug 2015","Q3 2015",0,"Monday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-18 00:00:00.000,"2015",3,8,18,20150818,"August","Aug 2015","Q3 2015",1,"Tuesday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-19 00:00:00.000,"2015",3,8,19,20150819,"August","Aug 2015","Q3 2015",2,"Wednesday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-20 00:00:00.000,"2015",3,8,20,20150820,"August","Aug 2015","Q3 2015",3,"Thursday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-21 00:00:00.000,"2015",3,8,21,20150821,"August","Aug 2015","Q3 2015",4,"Friday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-22 00:00:00.000,"2015",3,8,22,20150822,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-23 00:00:00.000,"2015",3,8,23,20150823,"August","Aug 2015","Q3 2015",6,"Sunday",2015-08-23 00:00:00.000,34,20150800,20150300,"15","FY16","Q3"
2015-08-24 00:00:00.000,"2015",3,8,24,20150824,"August","Aug 2015","Q3 2015",0,"Monday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-25 00:00:00.000,"2015",3,8,25,20150825,"August","Aug 2015","Q3 2015",1,"Tuesday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-26 00:00:00.000,"2015",3,8,26,20150826,"August","Aug 2015","Q3 2015",2,"Wednesday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-27 00:00:00.000,"2015",3,8,27,20150827,"August","Aug 2015","Q3 2015",3,"Thursday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-28 00:00:00.000,"2015",3,8,28,20150828,"August","Aug 2015","Q3 2015",4,"Friday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-29 00:00:00.000,"2015",3,8,29,20150829,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-30 00:00:00.000,"2015",3,8,30,20150830,"August","Aug 2015","Q3 2015",6,"Sunday",2015-08-30 00:00:00.000,35,20150800,20150300,"15","FY16","Q3"
2015-08-31 00:00:00.000,"2015",3,8,31,20150831,"August","Aug 2015","Q3 2015",0,"Monday",2015-09-06 00:00:00.000,36,20150800,20150300,"15","FY16","Q3"
2015-09-01 00:00:00.000,"2015",3,9,1,20150901,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16","Q3"
2015-09-02 00:00:00.000,"2015",3,9,2,20150902,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16","Q3"
2015-09-03 00:00:00.000,"2015",3,9,3,20150903,"September","Sep 2015","Q3 2015",3,"Thursday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16","Q3"
2015-09-04 00:00:00.000,"2015",3,9,4,20150904,"September","Sep 2015","Q3 2015",4,"Friday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16","Q3"
2015-09-05 00:00:00.000,"2015",3,9,5,20150905,"September","Sep 2015","Q3 2015",5,"Saturday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16","Q3"
2015-09-06 00:00:00.000,"2015",3,9,6,20150906,"September","Sep 2015","Q3 2015",6,"Sunday",2015-09-06 00:00:00.000,36,20150900,20150300,"15","FY16","Q3"
2015-09-07 00:00:00.000,"2015",3,9,7,20150907,"September","Sep 2015","Q3 2015",0,"Monday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-08 00:00:00.000,"2015",3,9,8,20150908,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-09 00:00:00.000,"2015",3,9,9,20150909,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-10 00:00:00.000,"2015",3,9,10,20150910,"September","Sep 2015","Q3 2015",3,"Thursday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-11 00:00:00.000,"2015",3,9,11,20150911,"September","Sep 2015","Q3 2015",4,"Friday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-12 00:00:00.000,"2015",3,9,12,20150912,"September","Sep 2015","Q3 2015",5,"Saturday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-13 00:00:00.000,"2015",3,9,13,20150913,"September","Sep 2015","Q3 2015",6,"Sunday",2015-09-13 00:00:00.000,37,20150900,20150300,"15","FY16","Q3"
2015-09-14 00:00:00.000,"2015",3,9,14,20150914,"September","Sep 2015","Q3 2015",0,"Monday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-15 00:00:00.000,"2015",3,9,15,20150915,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-16 00:00:00.000,"2015",3,9,16,20150916,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-17 00:00:00.000,"2015",3,9,17,20150917,"September","Sep 2015","Q3 2015",3,"Thursday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-18 00:00:00.000,"2015",3,9,18,20150918,"September","Sep 2015","Q3 2015",4,"Friday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-19 00:00:00.000,"2015",3,9,19,20150919,"September","Sep 2015","Q3 2015",5,"Saturday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-20 00:00:00.000,"2015",3,9,20,20150920,"September","Sep 2015","Q3 2015",6,"Sunday",2015-09-20 00:00:00.000,38,20150900,20150300,"15","FY16","Q3"
2015-09-21 00:00:00.000,"2015",3,9,21,20150921,"September","Sep 2015","Q3 2015",0,"Monday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-22 00:00:00.000,"2015",3,9,22,20150922,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-23 00:00:00.000,"2015",3,9,23,20150923,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-24 00:00:00.000,"2015",3,9,24,20150924,"September","Sep 2015","Q3 2015",3,"Thursday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-25 00:00:00.000,"2015",3,9,25,20150925,"September","Sep 2015","Q3 2015",4,"Friday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-26 00:00:00.000,"2015",3,9,26,20150926,"September","Sep 2015","Q3 2015",5,"Saturday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-27 00:00:00.000,"2015",3,9,27,20150927,"September","Sep 2015","Q3 2015",6,"Sunday",2015-09-27 00:00:00.000,39,20150900,20150300,"15","FY16","Q3"
2015-09-28 00:00:00.000,"2015",3,9,28,20150928,"September","Sep 2015","Q3 2015",0,"Monday",2015-10-04 00:00:00.000,40,20150900,20150300,"15","FY16","Q3"
2015-09-29 00:00:00.000,"2015",3,9,29,20150929,"September","Sep 2015","Q3 2015",1,"Tuesday",2015-10-04 00:00:00.000,40,20150900,20150300,"15","FY16","Q3"
2015-09-30 00:00:00.000,"2015",3,9,30,20150930,"September","Sep 2015","Q3 2015",2,"Wednesday",2015-10-04 00:00:00.000,40,20150900,20150300,"15","FY16","Q3"
2016-07-01 00:00:00.000,"2016",3,7,1,20160701,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-03 00:00:00.000,27,20160700,20160300,"16","FY17","Q3"
2016-07-02 00:00:00.000,"2016",3,7,2,20160702,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-03 00:00:00.000,27,20160700,20160300,"16","FY17","Q3"
2016-07-03 00:00:00.000,"2016",3,7,3,20160703,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-03 00:00:00.000,27,20160700,20160300,"16","FY17","Q3"
2016-07-04 00:00:00.000,"2016",3,7,4,20160704,"July","Jul 2016","Q3 2016",0,"Monday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-05 00:00:00.000,"2016",3,7,5,20160705,"July","Jul 2016","Q3 2016",1,"Tuesday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-06 00:00:00.000,"2016",3,7,6,20160706,"July","Jul 2016","Q3 2016",2,"Wednesday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-07 00:00:00.000,"2016",3,7,7,20160707,"July","Jul 2016","Q3 2016",3,"Thursday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-08 00:00:00.000,"2016",3,7,8,20160708,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-09 00:00:00.000,"2016",3,7,9,20160709,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-10 00:00:00.000,"2016",3,7,10,20160710,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-10 00:00:00.000,28,20160700,20160300,"16","FY17","Q3"
2016-07-11 00:00:00.000,"2016",3,7,11,20160711,"July","Jul 2016","Q3 2016",0,"Monday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-12 00:00:00.000,"2016",3,7,12,20160712,"July","Jul 2016","Q3 2016",1,"Tuesday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-13 00:00:00.000,"2016",3,7,13,20160713,"July","Jul 2016","Q3 2016",2,"Wednesday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-14 00:00:00.000,"2016",3,7,14,20160714,"July","Jul 2016","Q3 2016",3,"Thursday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-15 00:00:00.000,"2016",3,7,15,20160715,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-16 00:00:00.000,"2016",3,7,16,20160716,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-17 00:00:00.000,"2016",3,7,17,20160717,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-17 00:00:00.000,29,20160700,20160300,"16","FY17","Q3"
2016-07-18 00:00:00.000,"2016",3,7,18,20160718,"July","Jul 2016","Q3 2016",0,"Monday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-19 00:00:00.000,"2016",3,7,19,20160719,"July","Jul 2016","Q3 2016",1,"Tuesday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-20 00:00:00.000,"2016",3,7,20,20160720,"July","Jul 2016","Q3 2016",2,"Wednesday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-21 00:00:00.000,"2016",3,7,21,20160721,"July","Jul 2016","Q3 2016",3,"Thursday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-22 00:00:00.000,"2016",3,7,22,20160722,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-23 00:00:00.000,"2016",3,7,23,20160723,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-24 00:00:00.000,"2016",3,7,24,20160724,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","Q3"
2016-07-25 00:00:00.000,"2016",3,7,25,20160725,"July","Jul 2016","Q3 2016",0,"Monday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
2016-07-26 00:00:00.000,"2016",3,7,26,20160726,"July","Jul 2016","Q3 2016",1,"Tuesday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
2016-07-27 00:00:00.000,"2016",3,7,27,20160727,"July","Jul 2016","Q3 2016",2,"Wednesday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
2016-07-28 00:00:00.000,"2016",3,7,28,20160728,"July","Jul 2016","Q3 2016",3,"Thursday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
2016-07-29 00:00:00.000,"2016",3,7,29,20160729,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
2016-07-30 00:00:00.000,"2016",3,7,30,20160730,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","Q3"
