Index,Attribute,Value
1070,"Prediction",18234.107
1071,"Prediction",19522.709
1072,"Prediction",19438.965
1073,"Prediction",18200.412
1074,"Prediction",18352.254
1075,"Prediction",21066.947
1076,"Prediction",18264.95
1077,"Prediction",18420.76
1078,"Prediction",18639.873
1079,"Prediction",19326.547
1080,"Prediction",20524.824
1081,"Prediction",18133.625
1082,"Prediction",21160.812
1083,"Prediction",18481.115
1084,"Prediction",18876.666
1085,"Prediction",18196.791
1086,"Prediction",18555.482
1087,"Prediction",17933.102
1088,"Prediction",19245.945
1089,"Prediction",18907.264
1090,"Prediction",20439.812
1091,"Prediction",19115.475
1092,"Prediction",17819.578
1093,"Prediction",17957.965
1094,"Prediction",20497.344
1095,"Prediction",19127.299
1096,"Prediction",18284.36
1097,"Prediction",19462.42
1098,"Prediction",20472.467
1099,"Prediction",18442.566
1100,"Prediction",18093.838
1101,"Prediction",21296.246
1102,"Prediction",21297.936
1103,"Prediction",18428.645
1104,"Prediction",19515.54
1105,"Prediction",21661.244
1106,"Prediction",24527.156
1107,"Prediction",19091.746
1108,"Prediction",22557.016
1109,"Prediction",21016.85
1110,"Prediction",21637.082
1111,"Prediction",20063.678
1112,"Prediction",20144.148
1113,"Prediction",19179.828
1114,"Prediction",20655.754
1115,"Prediction",25498.06
1116,"Prediction",22483.041
1117,"Prediction",22282.46
1118,"Prediction",22102.414
1119,"Prediction",22231.13
1120,"Prediction",21518.922
1121,"Prediction",21536.527
1122,"Prediction",20368.39
1123,"Prediction",21533.717
1124,"Prediction",19858.025
1125,"Prediction",21811.412
1126,"Prediction",22314.695
1127,"Prediction",18827.527
1128,"Prediction",19588.707
1129,"Prediction",21522.594
1130,"Prediction",21165.002
1131,"Prediction",20835.73
1132,"Prediction",21954.219
1133,"Prediction",22384.201
1134,"Prediction",20561.633
1135,"Prediction",19681.254
1136,"Prediction",18518.127
1137,"Prediction",18934.191
1138,"Prediction",21290.83
1139,"Prediction",21088.697
1140,"Prediction",20469.176
1141,"Prediction",21805.016
1142,"Prediction",19518.643
1143,"Prediction",19767.182
1144,"Prediction",20530.756
1145,"Prediction",17914.465
1146,"Prediction",19305.57
1147,"Prediction",18112.424
1148,"Prediction",21019.143
1149,"Prediction",20691.154
1150,"Prediction",21360.545
1151,"Prediction",19440.56
1152,"Prediction",20243.879
1153,"Prediction",19189.994
1154,"Prediction",22004.98
1155,"Prediction",18795.557
1156,"Prediction",18837.492
1157,"Prediction",21542.885
1158,"Prediction",21551.8
1159,"Prediction",18676.615
1160,"Prediction",17293.314
1161,"Prediction",19459.668
1162,"Prediction",21513.766
1163,"Prediction",19466.627
1164,"Prediction",20752.088
1165,"Prediction",18558.012
1166,"Prediction",20906.697
1167,"Prediction",19552.133
1168,"Prediction",21379.754
1169,"Prediction",17890.863
1170,"Prediction",17733.73
1171,"Prediction",19256.559
1172,"Prediction",18232.002
1173,"Prediction",20574.365
1174,"Prediction",22541.95
1175,"Prediction",19444.133
1176,"Prediction",21075.383
1177,"Prediction",20980.762
1178,"Prediction",18509.324
1179,"Prediction",20941.828
1180,"Prediction",19573.518
1181,"Prediction",21400.932
1182,"Prediction",20388.094
1183,"Prediction",21754.39
1184,"Prediction",18799.748
1185,"Prediction",19249.9
1186,"Prediction",19079.72
1187,"Prediction",19175.264
1188,"Prediction",21490.459
1189,"Prediction",19664.266
1190,"Prediction",19369.31
1191,"Prediction",20233.045
1192,"Prediction",18622.48
1193,"Prediction",21080.883
1194,"Prediction",19249.9
1195,"Prediction",18956.494
1196,"Prediction",17537.398
1197,"Prediction",21866.367
1198,"Prediction",22136.826
1199,"Prediction",21223.824
1200,"Prediction",20139.883
1201,"Prediction",19428.973
1202,"Prediction",20794.824
1203,"Prediction",19651.414
1204,"Prediction",22105.99
1205,"Prediction",21042.91
1206,"Prediction",18823.127
1207,"Prediction",19878.123
1208,"Prediction",19184.31
1209,"Prediction",22412.793
1210,"Prediction",21586.662
1211,"Prediction",21276.367
1212,"Prediction",20223.78
1213,"Prediction",21859.928
1214,"Prediction",19644.352
1215,"Prediction",24019.492
1216,"Prediction",22080.848
1217,"Prediction",22829.637
1218,"Prediction",20837.9
1219,"Prediction",19216.254
1220,"Prediction",19865.234
1221,"Prediction",23522.346
1222,"Prediction",23303.537
1223,"Prediction",17460.57
1224,"Prediction",23107.117
1225,"Prediction",19118.098
1226,"Prediction",20939.355
1227,"Prediction",19540.201
1228,"Prediction",21968.479
1229,"Prediction",19576.055
1230,"Prediction",19138.838
1231,"Prediction",19545.355
1232,"Prediction",19624.33
1233,"Prediction",20460.768
1234,"Prediction",21149.648
1235,"Prediction",20804.488
1236,"Prediction",19499.568
1237,"Prediction",19884.97
1238,"Prediction",23080.01
1239,"Prediction",23287.621
1240,"Prediction",22087.064
1241,"Prediction",21265.322
1242,"Prediction",23744.248
1243,"Prediction",22295.537
1244,"Prediction",23340.77
1245,"Prediction",21401.3
1246,"Prediction",21475.922
1247,"Prediction",22097.346
1248,"Prediction",22244.02
1249,"Prediction",21803.998
1250,"Prediction",22643.656
1251,"Prediction",22661.658
1252,"Prediction",23231.715
1253,"Prediction",21437.244
1254,"Prediction",20979.875
1255,"Prediction",22426.28
1256,"Prediction",21687.59
1257,"Prediction",22033.29
1258,"Prediction",22423.51
1259,"Prediction",21616.994
1260,"Prediction",22968.3
1261,"Prediction",22455.88
1262,"Prediction",21878.393
1263,"Prediction",22604.076
1264,"Prediction",22563.66
1265,"Prediction",23133.504
1266,"Prediction",24002.887
1267,"Prediction",22655.268
1268,"Prediction",23030.084
1269,"Prediction",20911.695
1270,"Prediction",21936.787
1271,"Prediction",23447.535
1272,"Prediction",21091.605
1273,"Prediction",22533.482
1274,"Prediction",23376.512
1275,"Prediction",21396.002
1276,"Prediction",19406.357
1277,"Prediction",21422.55
1278,"Prediction",20692.445
1279,"Prediction",21585.59
1280,"Prediction",22554.703
1281,"Prediction",22352.521
1282,"Prediction",21346.352
1283,"Prediction",23781.781
1284,"Prediction",22701.156
1285,"Prediction",23533.438
1286,"Prediction",21773.43
1287,"Prediction",21607.572
1288,"Prediction",22192.496
1289,"Prediction",23098.53
1290,"Prediction",24722.078
1291,"Prediction",22565.61
1292,"Prediction",22864.865
1293,"Prediction",22420.818
1294,"Prediction",22501.043
1295,"Prediction",23618.152
1296,"Prediction",19950.088
1297,"Prediction",22233.182
1298,"Prediction",22788.625
1299,"Prediction",21080.977
1300,"Prediction",19912.06
1301,"Prediction",18619.312
1302,"Prediction",19597.564
1303,"Prediction",21352.021
1304,"Prediction",19300.953
1305,"Prediction",17866.23
1306,"Prediction",19126.863
1307,"Prediction",22378.53
1308,"Prediction",19769.084
1309,"Prediction",18504.885
1310,"Prediction",17574.432
1311,"Prediction",18863.28
1312,"Prediction",22478.1
1313,"Prediction",19871.48
1314,"Prediction",19106.215
1315,"Prediction",19857.127
1316,"Prediction",17608.236
1317,"Prediction",19689.04
1318,"Prediction",21077.473
1319,"Prediction",20801.842
1320,"Prediction",22427.637
1321,"Prediction",19468.738
1322,"Prediction",22207.205
1323,"Prediction",21815.375
1324,"Prediction",20564.441
1325,"Prediction",21753.64
1326,"Prediction",20315.82
1327,"Prediction",21944.986
1328,"Prediction",22181.598
1329,"Prediction",20642.217
1330,"Prediction",19388.986
1331,"Prediction",22125.316
1332,"Prediction",21524.105
1333,"Prediction",20274.307
1334,"Prediction",21503.555
1335,"Prediction",19128.092
1336,"Prediction",20227.174
1337,"Prediction",19195.914
1338,"Prediction",19299.588
1339,"Prediction",18252.418
1340,"Prediction",16743.291
1341,"Prediction",18935.57
1342,"Prediction",18947.371
1343,"Prediction",19890.348
1344,"Prediction",21780.29
1345,"Prediction",20766.582
1346,"Prediction",19340.74
1347,"Prediction",22445.38
1348,"Prediction",22239.445
1349,"Prediction",22139.941
1350,"Prediction",16785.94
1351,"Prediction",22650.992
1352,"Prediction",19211.4
1353,"Prediction",22207.635
1354,"Prediction",17989.646
1355,"Prediction",19819.686
1356,"Prediction",20876.086
1357,"Prediction",19719.781
1358,"Prediction",23938.664
1359,"Prediction",19287.742
1360,"Prediction",19205.625
1361,"Prediction",22994.117
1362,"Prediction",21948.133
1363,"Prediction",19153.857
1364,"Prediction",18364.393
1365,"Prediction",22962.074
1366,"Prediction",17333.152
1367,"Prediction",20800.596
1368,"Prediction",21989.49
1369,"Prediction",22683.59
1370,"Prediction",22201.578
1371,"Prediction",21154.404
1372,"Prediction",18950.783
1373,"Prediction",19243.623
1374,"Prediction",22089.44
1375,"Prediction",22871.402
1376,"Prediction",21763.764
1377,"Prediction",21075.818
1378,"Prediction",18063.707
1379,"Prediction",22453.07
1380,"Prediction",17618.348
1381,"Prediction",19817.852
1382,"Prediction",19465.498
1383,"Prediction",22913.693
1384,"Prediction",21454.412
1385,"Prediction",20783.23
1386,"Prediction",19271.791
1387,"Prediction",18987.213
1388,"Prediction",20984.885
1389,"Prediction",19175.584
1390,"Prediction",18653.578
1391,"Prediction",18015.994
1392,"Prediction",20862.197
1393,"Prediction",23350.13
1394,"Prediction",20187.078
1395,"Prediction",22099.953
1396,"Prediction",21425.277
1397,"Prediction",19945.691
1398,"Prediction",20300.506
1399,"Prediction",21895.408
1400,"Prediction",19657.393
1401,"Prediction",23311.908
1402,"Prediction",21348.76
1403,"Prediction",20947.402
1404,"Prediction",22222.93
1405,"Prediction",20186.701
1406,"Prediction",20913.883
1407,"Prediction",19819.068
1408,"Prediction",19066.203
1409,"Prediction",20567.723
1410,"Prediction",19713.979
1411,"Prediction",22822.625
1412,"Prediction",22953.043
1413,"Prediction",19448.984
1414,"Prediction",22677.666
1415,"Prediction",22618.18
1416,"Prediction",20704.988
1417,"Prediction",21223.584
1418,"Prediction",21853.86
1419,"Prediction",19900.164
1420,"Prediction",22272.576
1421,"Prediction",17879.168
1422,"Prediction",22384.809
1423,"Prediction",20621.37
1424,"Prediction",19638.83
1425,"Prediction",17578.648
1426,"Prediction",20693.531
1427,"Prediction",19564.646
1428,"Prediction",19744.383
1429,"Prediction",20585.893
1430,"Prediction",19826.047
1431,"Prediction",20805.203
1432,"Prediction",21000.941
1433,"Prediction",19123.498
1434,"Prediction",19202.66
1435,"Prediction",18682.46
1436,"Prediction",18706.213
1437,"Prediction",20097.07
1438,"Prediction",19058.922
1439,"Prediction",19398.096
1440,"Prediction",19393.045
1441,"Prediction",20527.84
1442,"Prediction",19701.19
1443,"Prediction",20767.46
1444,"Prediction",18931.69
1445,"Prediction",19144.94
1446,"Prediction",18946.664
1447,"Prediction",20714.049
1448,"Prediction",19544.693
1449,"Prediction",18422.49
1450,"Prediction",20696.861
1451,"Prediction",19583.178
1452,"Prediction",18292.547
1453,"Prediction",20526.12
1454,"Prediction",19852.707
1455,"Prediction",20099.482
1456,"Prediction",18840.104
1457,"Prediction",19333.713
1458,"Prediction",18693.893
1459,"Prediction",18228.16
1460,"Prediction",19010.176
1461,"Prediction",19448.041
1462,"Prediction",19414.207
1463,"Prediction",20606.34
1464,"Prediction",19559.941
1465,"Prediction",18774.037
1466,"Prediction",20631.02
1467,"Prediction",20927.828
1468,"Prediction",20204.096
1469,"Prediction",19769.746
1470,"Prediction",19782.322
1471,"Prediction",19062.826
1472,"Prediction",20355.453
1473,"Prediction",16663.89
1474,"Prediction",20074.426
1475,"Prediction",19199.88
1476,"Prediction",18878.002
1477,"Prediction",19221.652
1478,"Prediction",19689.594
1479,"Prediction",19500.928
1480,"Prediction",18940.068
1481,"Prediction",18868.324
1482,"Prediction",19290.635
1483,"Prediction",19187.217
1484,"Prediction",18049.834
1485,"Prediction",19396.488
1486,"Prediction",19690.424
1487,"Prediction",19296.479
1488,"Prediction",18986.5
1489,"Prediction",18967.682
1490,"Prediction",19002.004
1491,"Prediction",19752.684
1492,"Prediction",18636.066
1493,"Prediction",19232.475
1494,"Prediction",18174.38
1495,"Prediction",18849.832
1496,"Prediction",18684.346
1497,"Prediction",18728.107
1498,"Prediction",19047.264
1499,"Prediction",19707.922
1500,"Prediction",21515.82
1501,"Prediction",19045.195
1502,"Prediction",21530.396
1503,"Prediction",18647.455
1504,"Prediction",22108.799
1505,"Prediction",19221.111
1506,"Prediction",21557.81
1507,"Prediction",19580.508
1508,"Prediction",18888.945
1509,"Prediction",19462.748
1510,"Prediction",19394.506
1511,"Prediction",18799.63
1512,"Prediction",19780.354
1513,"Prediction",20889.914
1514,"Prediction",20106.766
1515,"Prediction",21669.715
1516,"Prediction",19820.938
1517,"Prediction",19399.441
1518,"Prediction",18743.139
1519,"Prediction",20718.207
1520,"Prediction",21082.45
1521,"Prediction",20946.04
1522,"Prediction",19640.215
1523,"Prediction",21081.254
1524,"Prediction",21792.676
1525,"Prediction",19367.488
1526,"Prediction",19129.88
1527,"Prediction",22072.05
1528,"Prediction",21306.064
1529,"Prediction",21593.256
1530,"Prediction",22335.158
1531,"Prediction",20864.662
1532,"Prediction",19348.34
1533,"Prediction",19354.062
1534,"Prediction",22288.482
1535,"Prediction",18779.18
1536,"Prediction",21914.547
1537,"Prediction",21499.172
1538,"Prediction",21488.936
1539,"Prediction",20989.883
1540,"Prediction",19478.197
1541,"Prediction",21593.451
1542,"Prediction",21587.785
1543,"Prediction",20896.852
1544,"Prediction",20116.33
1545,"Prediction",21854.623
1546,"Prediction",19385.004
1547,"Prediction",21079.82
1548,"Prediction",21125.482
1549,"Prediction",23264.666
1550,"Prediction",18539.45
1551,"Prediction",18372.918
1552,"Prediction",19665.36
1553,"Prediction",19755.621
1554,"Prediction",17937.588
1555,"Prediction",19449.133
1556,"Prediction",20623.22
1557,"Prediction",21870.305
1558,"Prediction",19373.658
1559,"Prediction",19398.014
1560,"Prediction",22132.906
1561,"Prediction",19763.162
1562,"Prediction",22371.406
1563,"Prediction",21334.426
1564,"Prediction",19977.74
1565,"Prediction",21217.334
1566,"Prediction",21839.477
1567,"Prediction",19445.17
1568,"Prediction",19724.648
1569,"Prediction",21130.396
1570,"Prediction",19607.738
1571,"Prediction",21023.57
1572,"Prediction",20889.428
1573,"Prediction",18088.031
1574,"Prediction",19128.691
1575,"Prediction",20955.56
1576,"Prediction",19354.95
1577,"Prediction",21983.248
1578,"Prediction",22589.643
1579,"Prediction",21760.271
1580,"Prediction",19448.46
1581,"Prediction",23726.508
1582,"Prediction",21732.04
1583,"Prediction",21474.734
1584,"Prediction",21815.793
1585,"Prediction",20966.668
1586,"Prediction",19330.324
1587,"Prediction",18197.521
1588,"Prediction",19499.217
1589,"Prediction",19925.73
1590,"Prediction",20772.88
1591,"Prediction",18543.31
1592,"Prediction",22475.537
1593,"Prediction",20561.8
1594,"Prediction",19874.096
1595,"Prediction",21437.943
1596,"Prediction",19591.852
1597,"Prediction",18986.148
1598,"Prediction",19015.3
1599,"Prediction",21651.35
1600,"Prediction",19100.754
1601,"Prediction",21372.432
1602,"Prediction",18057.602
