show_id,country
"n4299","United States"
"n4300","United States"
"n4301","United States"
"n4302","United States"
"n4307","United States"
"n4308","United States"
"n4309","United States"
"n4311","United States"
"n4312","United States"
"n4314","United States"
"n4315","United States"
"n4318","United States"
"n4320","United States"
"n4321","United States"
"n4325","United States"
"n4342","United States"
"n4348","United States"
"n4351","United States"
"n4352","United States"
"n4354","United States"
"n4360","United States"
"n4363","United States"
"n4364","United States"
"n4365","United States"
"n4369","United States"
"n4370","United States"
"n4374","United States"
"n4377","United States"
"n4378","United States"
"n4379","United States"
"n4381","United States"
"n4382","United States"
"n4383","United States"
"n4386","United States"
"n4387","United States"
"n4404","United States"
"n4405","United States"
"n4408","United States"
"n4409","United States"
"n4411","United States"
"n4413","United States"
"n4417","United States"
"n4418","United States"
"n4419","United States"
"n4420","United States"
"n4435","United States"
"n4437","United States"
"n4448","United States"
"n4451","United States"
"n4461","United States"
"n4463","United States"
"n4476","United States"
"n4477","United States"
"n4479","United States"
"n4480","United States"
"n4481","United States"
"n4483","United States"
"n4485","United States"
"n4486","United States"
"n4490","United States"
"n4493","United States"
"n4495","United States"
"n4496","United States"
"n4501","United States"
"n4506","United States"
"n4511","United States"
"n4514","United States"
"n4517","United States"
"n4518","United States"
"n4519","United States"
"n4520","United States"
"n4523","United States"
"n4525","United States"
"n4526","United States"
"n4528","United States"
"n4529","United States"
"n4531","United States"
"n4534","United States"
"n4538","United States"
"n4539","United States"
"n4540","United States"
"n4541","United States"
"n4547","United States"
"n4554","United States"
"n4571","United States"
"n4590","United States"
"n4591","United States"
"n4592","United States"
"n4597","United States"
"n4605","United States"
"n4617","United States"
"n4620","United States"
"n4621","United States"
"n4622","United States"
"n4624","United States"
"n4627","United States"
"n4630","United States"
"n4631","United States"
"n4633","United States"
"n4635","United States"
"n4637","United States"
"n4640","United States"
"n4642","United States"
"n4643","United States"
"n4645","United States"
"n4648","United States"
"n4652","United States"
"n4653","United States"
"n4654","United States"
"n4656","United States"
"n4657","United States"
"n4658","United States"
"n4659","United States"
"n4660","United States"
"n4662","United States"
"n4664","United States"
"n4674","United States"
"n4675","United States"
"n4677","United States"
"n4683","United States"
"n4684","United States"
"n4689","United States"
"n4696","United States"
"n4697","United States"
"n4699","United States"
"n4702","United States"
"n4704","United States"
"n4705","United States"
"n4706","United States"
"n4707","United States"
"n4708","United States"
"n4710","United States"
"n4719","United States"
"n4740","United States"
"n4751","United States"
"n4752","United States"
"n4754","United States"
"n4757","United States"
"n4761","United States"
"n4762","United States"
"n4763","United States"
"n4765","United States"
"n4772","United States"
"n4774","United States"
"n4775","United States"
"n4779","United States"
"n4781","United States"
"n4783","United States"
"n4785","United States"
"n4786","United States"
"n4787","United States"
"n4788","United States"
"n4789","United States"
"n4790","United States"
"n4792","United States"
"n4795","United States"
"n4799","United States"
"n4802","United States"
"n4804","United States"
"n4805","United States"
"n4810","United States"
"n4812","United States"
"n4813","United States"
"n4814","United States"
"n4815","United States"
"n4819","United States"
"n4820","United States"
"n4822","United States"
"n4825","United States"
"n4829","United States"
"n4834","United States"
"n4838","United States"
"n4843","United States"
"n4845","United States"
"n4846","United States"
"n4847","United States"
"n4851","United States"
"n4852","United States"
"n4853","United States"
"n4855","United States"
"n4858","United States"
"n4859","United States"
"n4864","United States"
"n4865","United States"
"n4866","United States"
"n4868","United States"
"n4869","United States"
"n4870","United States"
"n4871","United States"
"n4873","United States"
"n4874","United States"
"n4875","United States"
"n4876","United States"
"n4878","United States"
"n4880","United States"
"n4888","United States"
"n4889","United States"
"n4891","United States"
"n4896","United States"
"n4902","United States"
"n4908","United States"
"n4912","United States"
"n4913","United States"
"n4917","United States"
"n4920","United States"
"n4921","United States"
"n4922","United States"
"n4923","United States"
"n4927","United States"
"n4928","United States"
"n4929","United States"
"n4931","United States"
"n4935","United States"
"n4936","United States"
"n4938","United States"
"n4939","United States"
"n4940","United States"
"n4942","United States"
"n4947","United States"
"n4951","United States"
