OrderDateKey,FullDate,MonthName,MonthNumber,Year
20100830,2010-08-30 00:00:00.000,"August",8,2010
20100831,2010-08-31 00:00:00.000,"August",8,2010
20100901,2010-09-01 00:00:00.000,"September",9,2010
20100902,2010-09-02 00:00:00.000,"September",9,2010
20100903,2010-09-03 00:00:00.000,"September",9,2010
20100904,2010-09-04 00:00:00.000,"September",9,2010
20100905,2010-09-05 00:00:00.000,"September",9,2010
20100906,2010-09-06 00:00:00.000,"September",9,2010
20100907,2010-09-07 00:00:00.000,"September",9,2010
20100908,2010-09-08 00:00:00.000,"September",9,2010
20100909,2010-09-09 00:00:00.000,"September",9,2010
20100910,2010-09-10 00:00:00.000,"September",9,2010
20100911,2010-09-11 00:00:00.000,"September",9,2010
20100912,2010-09-12 00:00:00.000,"September",9,2010
20100913,2010-09-13 00:00:00.000,"September",9,2010
20100914,2010-09-14 00:00:00.000,"September",9,2010
20100915,2010-09-15 00:00:00.000,"September",9,2010
20100916,2010-09-16 00:00:00.000,"September",9,2010
20100917,2010-09-17 00:00:00.000,"September",9,2010
20100918,2010-09-18 00:00:00.000,"September",9,2010
20100919,2010-09-19 00:00:00.000,"September",9,2010
20100920,2010-09-20 00:00:00.000,"September",9,2010
20100921,2010-09-21 00:00:00.000,"September",9,2010
20100922,2010-09-22 00:00:00.000,"September",9,2010
20100923,2010-09-23 00:00:00.000,"September",9,2010
20100924,2010-09-24 00:00:00.000,"September",9,2010
20100925,2010-09-25 00:00:00.000,"September",9,2010
20100926,2010-09-26 00:00:00.000,"September",9,2010
20100927,2010-09-27 00:00:00.000,"September",9,2010
20100928,2010-09-28 00:00:00.000,"September",9,2010
20100929,2010-09-29 00:00:00.000,"September",9,2010
20100930,2010-09-30 00:00:00.000,"September",9,2010
20101001,2010-10-01 00:00:00.000,"October",10,2010
20101002,2010-10-02 00:00:00.000,"October",10,2010
20101003,2010-10-03 00:00:00.000,"October",10,2010
20101004,2010-10-04 00:00:00.000,"October",10,2010
20101005,2010-10-05 00:00:00.000,"October",10,2010
20101006,2010-10-06 00:00:00.000,"October",10,2010
20101007,2010-10-07 00:00:00.000,"October",10,2010
20101008,2010-10-08 00:00:00.000,"October",10,2010
20101009,2010-10-09 00:00:00.000,"October",10,2010
20101010,2010-10-10 00:00:00.000,"October",10,2010
20101011,2010-10-11 00:00:00.000,"October",10,2010
20101012,2010-10-12 00:00:00.000,"October",10,2010
20101013,2010-10-13 00:00:00.000,"October",10,2010
20101014,2010-10-14 00:00:00.000,"October",10,2010
20101015,2010-10-15 00:00:00.000,"October",10,2010
20101016,2010-10-16 00:00:00.000,"October",10,2010
20101017,2010-10-17 00:00:00.000,"October",10,2010
20101018,2010-10-18 00:00:00.000,"October",10,2010
20101019,2010-10-19 00:00:00.000,"October",10,2010
20101020,2010-10-20 00:00:00.000,"October",10,2010
20101021,2010-10-21 00:00:00.000,"October",10,2010
20101022,2010-10-22 00:00:00.000,"October",10,2010
20101023,2010-10-23 00:00:00.000,"October",10,2010
20101024,2010-10-24 00:00:00.000,"October",10,2010
20101025,2010-10-25 00:00:00.000,"October",10,2010
20101026,2010-10-26 00:00:00.000,"October",10,2010
20101027,2010-10-27 00:00:00.000,"October",10,2010
20101028,2010-10-28 00:00:00.000,"October",10,2010
20101029,2010-10-29 00:00:00.000,"October",10,2010
20101030,2010-10-30 00:00:00.000,"October",10,2010
20101031,2010-10-31 00:00:00.000,"October",10,2010
20101101,2010-11-01 00:00:00.000,"November",11,2010
20101102,2010-11-02 00:00:00.000,"November",11,2010
20101103,2010-11-03 00:00:00.000,"November",11,2010
20101104,2010-11-04 00:00:00.000,"November",11,2010
20101105,2010-11-05 00:00:00.000,"November",11,2010
20101106,2010-11-06 00:00:00.000,"November",11,2010
20101107,2010-11-07 00:00:00.000,"November",11,2010
20101108,2010-11-08 00:00:00.000,"November",11,2010
20101109,2010-11-09 00:00:00.000,"November",11,2010
20101110,2010-11-10 00:00:00.000,"November",11,2010
20101111,2010-11-11 00:00:00.000,"November",11,2010
20101112,2010-11-12 00:00:00.000,"November",11,2010
20101113,2010-11-13 00:00:00.000,"November",11,2010
20101114,2010-11-14 00:00:00.000,"November",11,2010
20101115,2010-11-15 00:00:00.000,"November",11,2010
20101116,2010-11-16 00:00:00.000,"November",11,2010
20101117,2010-11-17 00:00:00.000,"November",11,2010
20101118,2010-11-18 00:00:00.000,"November",11,2010
20101119,2010-11-19 00:00:00.000,"November",11,2010
20101120,2010-11-20 00:00:00.000,"November",11,2010
20101121,2010-11-21 00:00:00.000,"November",11,2010
20101122,2010-11-22 00:00:00.000,"November",11,2010
20101123,2010-11-23 00:00:00.000,"November",11,2010
20101124,2010-11-24 00:00:00.000,"November",11,2010
20101125,2010-11-25 00:00:00.000,"November",11,2010
20101126,2010-11-26 00:00:00.000,"November",11,2010
20101127,2010-11-27 00:00:00.000,"November",11,2010
20101128,2010-11-28 00:00:00.000,"November",11,2010
20101129,2010-11-29 00:00:00.000,"November",11,2010
20101130,2010-11-30 00:00:00.000,"November",11,2010
20101201,2010-12-01 00:00:00.000,"December",12,2010
20101202,2010-12-02 00:00:00.000,"December",12,2010
20101203,2010-12-03 00:00:00.000,"December",12,2010
20101204,2010-12-04 00:00:00.000,"December",12,2010
20101205,2010-12-05 00:00:00.000,"December",12,2010
20101206,2010-12-06 00:00:00.000,"December",12,2010
20101207,2010-12-07 00:00:00.000,"December",12,2010
20101208,2010-12-08 00:00:00.000,"December",12,2010
20101209,2010-12-09 00:00:00.000,"December",12,2010
20101210,2010-12-10 00:00:00.000,"December",12,2010
20101211,2010-12-11 00:00:00.000,"December",12,2010
20101212,2010-12-12 00:00:00.000,"December",12,2010
20101213,2010-12-13 00:00:00.000,"December",12,2010
20101214,2010-12-14 00:00:00.000,"December",12,2010
20101215,2010-12-15 00:00:00.000,"December",12,2010
20101216,2010-12-16 00:00:00.000,"December",12,2010
20101217,2010-12-17 00:00:00.000,"December",12,2010
20101218,2010-12-18 00:00:00.000,"December",12,2010
20101219,2010-12-19 00:00:00.000,"December",12,2010
20101220,2010-12-20 00:00:00.000,"December",12,2010
20101221,2010-12-21 00:00:00.000,"December",12,2010
20101222,2010-12-22 00:00:00.000,"December",12,2010
20101223,2010-12-23 00:00:00.000,"December",12,2010
20101224,2010-12-24 00:00:00.000,"December",12,2010
20101225,2010-12-25 00:00:00.000,"December",12,2010
20101226,2010-12-26 00:00:00.000,"December",12,2010
20101227,2010-12-27 00:00:00.000,"December",12,2010
20101228,2010-12-28 00:00:00.000,"December",12,2010
20101229,2010-12-29 00:00:00.000,"December",12,2010
20101230,2010-12-30 00:00:00.000,"December",12,2010
20101231,2010-12-31 00:00:00.000,"December",12,2010
