Date,Year,Quarter Number,Quarter,Month Number,Month,Week Day Number,Week Day,Year Month Number,Year Month,Year Quarter Number,Year Quarter,Days from Today,Week Starting Sunday,Week Starting Monday,IS WORKING DAY
2016-02-24 00:00:00.000,2016,1,"Q1",2,"February",4,"Wednesday",201602,"February 2016",201601,"Q1-2016",-2361,2016-02-21 00:00:00.000,2016-02-22 00:00:00.000,1
2016-02-25 00:00:00.000,2016,1,"Q1",2,"February",5,"Thursday",201602,"February 2016",201601,"Q1-2016",-2360,2016-02-21 00:00:00.000,2016-02-22 00:00:00.000,1
2016-02-26 00:00:00.000,2016,1,"Q1",2,"February",6,"Friday",201602,"February 2016",201601,"Q1-2016",-2359,2016-02-21 00:00:00.000,2016-02-22 00:00:00.000,1
2016-02-27 00:00:00.000,2016,1,"Q1",2,"February",7,"Saturday",201602,"February 2016",201601,"Q1-2016",-2358,2016-02-21 00:00:00.000,2016-02-22 00:00:00.000,0
2016-02-28 00:00:00.000,2016,1,"Q1",2,"February",1,"Sunday",201602,"February 2016",201601,"Q1-2016",-2357,2016-02-28 00:00:00.000,2016-02-22 00:00:00.000,0
2016-02-29 00:00:00.000,2016,1,"Q1",2,"February",2,"Monday",201602,"February 2016",201601,"Q1-2016",-2356,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,1
2016-03-01 00:00:00.000,2016,1,"Q1",3,"March",3,"Tuesday",201603,"March 2016",201601,"Q1-2016",-2355,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,1
2016-03-02 00:00:00.000,2016,1,"Q1",3,"March",4,"Wednesday",201603,"March 2016",201601,"Q1-2016",-2354,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,1
2016-03-03 00:00:00.000,2016,1,"Q1",3,"March",5,"Thursday",201603,"March 2016",201601,"Q1-2016",-2353,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,1
2016-03-04 00:00:00.000,2016,1,"Q1",3,"March",6,"Friday",201603,"March 2016",201601,"Q1-2016",-2352,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,1
2016-03-05 00:00:00.000,2016,1,"Q1",3,"March",7,"Saturday",201603,"March 2016",201601,"Q1-2016",-2351,2016-02-28 00:00:00.000,2016-02-29 00:00:00.000,0
2016-03-06 00:00:00.000,2016,1,"Q1",3,"March",1,"Sunday",201603,"March 2016",201601,"Q1-2016",-2350,2016-03-06 00:00:00.000,2016-02-29 00:00:00.000,0
2016-03-07 00:00:00.000,2016,1,"Q1",3,"March",2,"Monday",201603,"March 2016",201601,"Q1-2016",-2349,2016-03-06 00:00:00.000,2016-03-07 00:00:00.000,1
2016-03-08 00:00:00.000,2016,1,"Q1",3,"March",3,"Tuesday",201603,"March 2016",201601,"Q1-2016",-2348,2016-03-06 00:00:00.000,2016-03-07 00:00:00.000,1
2016-03-09 00:00:00.000,2016,1,"Q1",3,"March",4,"Wednesday",201603,"March 2016",201601,"Q1-2016",-2347,2016-03-06 00:00:00.000,2016-03-07 00:00:00.000,1
2016-03-10 00:00:00.000,2016,1,"Q1",3,"March",5,"Thursday",201603,"March 2016",201601,"Q1-2016",-2346,2016-03-06 00:00:00.000,2016-03-07 00:00:00.000,1
2016-03-11 00:00:00.000,2016,1,"Q1",3,"March",6,"Friday",201603,"March 2016",201601,"Q1-2016",-2345,2016-03-06 00:00:00.000,2016-03-07 00:00:00.000,1
2016-03-12 00:00:00.000,2016,1,"Q1",3,"March",7,"Saturday",201603,"March 2016",201601,"Q1-2016",-2344,2016-03-06 00:00:00.000,2016-03-07 00:00:00.000,0
2016-03-13 00:00:00.000,2016,1,"Q1",3,"March",1,"Sunday",201603,"March 2016",201601,"Q1-2016",-2343,2016-03-13 00:00:00.000,2016-03-07 00:00:00.000,0
2016-03-14 00:00:00.000,2016,1,"Q1",3,"March",2,"Monday",201603,"March 2016",201601,"Q1-2016",-2342,2016-03-13 00:00:00.000,2016-03-14 00:00:00.000,1
2016-03-15 00:00:00.000,2016,1,"Q1",3,"March",3,"Tuesday",201603,"March 2016",201601,"Q1-2016",-2341,2016-03-13 00:00:00.000,2016-03-14 00:00:00.000,1
2016-03-16 00:00:00.000,2016,1,"Q1",3,"March",4,"Wednesday",201603,"March 2016",201601,"Q1-2016",-2340,2016-03-13 00:00:00.000,2016-03-14 00:00:00.000,1
2016-03-17 00:00:00.000,2016,1,"Q1",3,"March",5,"Thursday",201603,"March 2016",201601,"Q1-2016",-2339,2016-03-13 00:00:00.000,2016-03-14 00:00:00.000,1
2016-03-18 00:00:00.000,2016,1,"Q1",3,"March",6,"Friday",201603,"March 2016",201601,"Q1-2016",-2338,2016-03-13 00:00:00.000,2016-03-14 00:00:00.000,1
2016-03-19 00:00:00.000,2016,1,"Q1",3,"March",7,"Saturday",201603,"March 2016",201601,"Q1-2016",-2337,2016-03-13 00:00:00.000,2016-03-14 00:00:00.000,0
2016-03-20 00:00:00.000,2016,1,"Q1",3,"March",1,"Sunday",201603,"March 2016",201601,"Q1-2016",-2336,2016-03-20 00:00:00.000,2016-03-14 00:00:00.000,0
2016-03-21 00:00:00.000,2016,1,"Q1",3,"March",2,"Monday",201603,"March 2016",201601,"Q1-2016",-2335,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,1
2016-03-22 00:00:00.000,2016,1,"Q1",3,"March",3,"Tuesday",201603,"March 2016",201601,"Q1-2016",-2334,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,1
2016-03-23 00:00:00.000,2016,1,"Q1",3,"March",4,"Wednesday",201603,"March 2016",201601,"Q1-2016",-2333,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,1
2016-03-24 00:00:00.000,2016,1,"Q1",3,"March",5,"Thursday",201603,"March 2016",201601,"Q1-2016",-2332,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,1
2016-03-25 00:00:00.000,2016,1,"Q1",3,"March",6,"Friday",201603,"March 2016",201601,"Q1-2016",-2331,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,1
2016-03-26 00:00:00.000,2016,1,"Q1",3,"March",7,"Saturday",201603,"March 2016",201601,"Q1-2016",-2330,2016-03-20 00:00:00.000,2016-03-21 00:00:00.000,0
2016-03-27 00:00:00.000,2016,1,"Q1",3,"March",1,"Sunday",201603,"March 2016",201601,"Q1-2016",-2329,2016-03-27 00:00:00.000,2016-03-21 00:00:00.000,0
2016-03-28 00:00:00.000,2016,1,"Q1",3,"March",2,"Monday",201603,"March 2016",201601,"Q1-2016",-2328,2016-03-27 00:00:00.000,2016-03-28 00:00:00.000,1
2016-03-29 00:00:00.000,2016,1,"Q1",3,"March",3,"Tuesday",201603,"March 2016",201601,"Q1-2016",-2327,2016-03-27 00:00:00.000,2016-03-28 00:00:00.000,1
2016-03-30 00:00:00.000,2016,1,"Q1",3,"March",4,"Wednesday",201603,"March 2016",201601,"Q1-2016",-2326,2016-03-27 00:00:00.000,2016-03-28 00:00:00.000,1
2016-03-31 00:00:00.000,2016,1,"Q1",3,"March",5,"Thursday",201603,"March 2016",201601,"Q1-2016",-2325,2016-03-27 00:00:00.000,2016-03-28 00:00:00.000,1
2016-04-01 00:00:00.000,2016,2,"Q2",4,"April",6,"Friday",201604,"April 2016",201602,"Q2-2016",-2324,2016-03-27 00:00:00.000,2016-03-28 00:00:00.000,1
2016-04-02 00:00:00.000,2016,2,"Q2",4,"April",7,"Saturday",201604,"April 2016",201602,"Q2-2016",-2323,2016-03-27 00:00:00.000,2016-03-28 00:00:00.000,0
2016-04-03 00:00:00.000,2016,2,"Q2",4,"April",1,"Sunday",201604,"April 2016",201602,"Q2-2016",-2322,2016-04-03 00:00:00.000,2016-03-28 00:00:00.000,0
2016-04-04 00:00:00.000,2016,2,"Q2",4,"April",2,"Monday",201604,"April 2016",201602,"Q2-2016",-2321,2016-04-03 00:00:00.000,2016-04-04 00:00:00.000,1
2016-04-05 00:00:00.000,2016,2,"Q2",4,"April",3,"Tuesday",201604,"April 2016",201602,"Q2-2016",-2320,2016-04-03 00:00:00.000,2016-04-04 00:00:00.000,1
2016-04-06 00:00:00.000,2016,2,"Q2",4,"April",4,"Wednesday",201604,"April 2016",201602,"Q2-2016",-2319,2016-04-03 00:00:00.000,2016-04-04 00:00:00.000,1
2016-04-07 00:00:00.000,2016,2,"Q2",4,"April",5,"Thursday",201604,"April 2016",201602,"Q2-2016",-2318,2016-04-03 00:00:00.000,2016-04-04 00:00:00.000,1
2016-04-08 00:00:00.000,2016,2,"Q2",4,"April",6,"Friday",201604,"April 2016",201602,"Q2-2016",-2317,2016-04-03 00:00:00.000,2016-04-04 00:00:00.000,1
2016-04-09 00:00:00.000,2016,2,"Q2",4,"April",7,"Saturday",201604,"April 2016",201602,"Q2-2016",-2316,2016-04-03 00:00:00.000,2016-04-04 00:00:00.000,0
2016-04-10 00:00:00.000,2016,2,"Q2",4,"April",1,"Sunday",201604,"April 2016",201602,"Q2-2016",-2315,2016-04-10 00:00:00.000,2016-04-04 00:00:00.000,0
2016-04-11 00:00:00.000,2016,2,"Q2",4,"April",2,"Monday",201604,"April 2016",201602,"Q2-2016",-2314,2016-04-10 00:00:00.000,2016-04-11 00:00:00.000,1
2016-04-12 00:00:00.000,2016,2,"Q2",4,"April",3,"Tuesday",201604,"April 2016",201602,"Q2-2016",-2313,2016-04-10 00:00:00.000,2016-04-11 00:00:00.000,1
2016-04-13 00:00:00.000,2016,2,"Q2",4,"April",4,"Wednesday",201604,"April 2016",201602,"Q2-2016",-2312,2016-04-10 00:00:00.000,2016-04-11 00:00:00.000,1
2016-04-14 00:00:00.000,2016,2,"Q2",4,"April",5,"Thursday",201604,"April 2016",201602,"Q2-2016",-2311,2016-04-10 00:00:00.000,2016-04-11 00:00:00.000,1
2016-04-15 00:00:00.000,2016,2,"Q2",4,"April",6,"Friday",201604,"April 2016",201602,"Q2-2016",-2310,2016-04-10 00:00:00.000,2016-04-11 00:00:00.000,1
2016-04-16 00:00:00.000,2016,2,"Q2",4,"April",7,"Saturday",201604,"April 2016",201602,"Q2-2016",-2309,2016-04-10 00:00:00.000,2016-04-11 00:00:00.000,0
2016-04-17 00:00:00.000,2016,2,"Q2",4,"April",1,"Sunday",201604,"April 2016",201602,"Q2-2016",-2308,2016-04-17 00:00:00.000,2016-04-11 00:00:00.000,0
2016-04-18 00:00:00.000,2016,2,"Q2",4,"April",2,"Monday",201604,"April 2016",201602,"Q2-2016",-2307,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,1
2016-04-19 00:00:00.000,2016,2,"Q2",4,"April",3,"Tuesday",201604,"April 2016",201602,"Q2-2016",-2306,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,1
2016-04-20 00:00:00.000,2016,2,"Q2",4,"April",4,"Wednesday",201604,"April 2016",201602,"Q2-2016",-2305,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,1
2016-04-21 00:00:00.000,2016,2,"Q2",4,"April",5,"Thursday",201604,"April 2016",201602,"Q2-2016",-2304,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,1
2016-04-22 00:00:00.000,2016,2,"Q2",4,"April",6,"Friday",201604,"April 2016",201602,"Q2-2016",-2303,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,1
2016-04-23 00:00:00.000,2016,2,"Q2",4,"April",7,"Saturday",201604,"April 2016",201602,"Q2-2016",-2302,2016-04-17 00:00:00.000,2016-04-18 00:00:00.000,0
2016-04-24 00:00:00.000,2016,2,"Q2",4,"April",1,"Sunday",201604,"April 2016",201602,"Q2-2016",-2301,2016-04-24 00:00:00.000,2016-04-18 00:00:00.000,0
2016-04-25 00:00:00.000,2016,2,"Q2",4,"April",2,"Monday",201604,"April 2016",201602,"Q2-2016",-2300,2016-04-24 00:00:00.000,2016-04-25 00:00:00.000,1
2016-04-26 00:00:00.000,2016,2,"Q2",4,"April",3,"Tuesday",201604,"April 2016",201602,"Q2-2016",-2299,2016-04-24 00:00:00.000,2016-04-25 00:00:00.000,1
2016-04-27 00:00:00.000,2016,2,"Q2",4,"April",4,"Wednesday",201604,"April 2016",201602,"Q2-2016",-2298,2016-04-24 00:00:00.000,2016-04-25 00:00:00.000,1
2016-04-28 00:00:00.000,2016,2,"Q2",4,"April",5,"Thursday",201604,"April 2016",201602,"Q2-2016",-2297,2016-04-24 00:00:00.000,2016-04-25 00:00:00.000,1
2016-04-29 00:00:00.000,2016,2,"Q2",4,"April",6,"Friday",201604,"April 2016",201602,"Q2-2016",-2296,2016-04-24 00:00:00.000,2016-04-25 00:00:00.000,1
2016-04-30 00:00:00.000,2016,2,"Q2",4,"April",7,"Saturday",201604,"April 2016",201602,"Q2-2016",-2295,2016-04-24 00:00:00.000,2016-04-25 00:00:00.000,0
2016-05-01 00:00:00.000,2016,2,"Q2",5,"May",1,"Sunday",201605,"May 2016",201602,"Q2-2016",-2294,2016-05-01 00:00:00.000,2016-04-25 00:00:00.000,0
2016-05-02 00:00:00.000,2016,2,"Q2",5,"May",2,"Monday",201605,"May 2016",201602,"Q2-2016",-2293,2016-05-01 00:00:00.000,2016-05-02 00:00:00.000,1
2016-05-03 00:00:00.000,2016,2,"Q2",5,"May",3,"Tuesday",201605,"May 2016",201602,"Q2-2016",-2292,2016-05-01 00:00:00.000,2016-05-02 00:00:00.000,1
2016-05-04 00:00:00.000,2016,2,"Q2",5,"May",4,"Wednesday",201605,"May 2016",201602,"Q2-2016",-2291,2016-05-01 00:00:00.000,2016-05-02 00:00:00.000,1
2016-05-05 00:00:00.000,2016,2,"Q2",5,"May",5,"Thursday",201605,"May 2016",201602,"Q2-2016",-2290,2016-05-01 00:00:00.000,2016-05-02 00:00:00.000,1
2016-05-06 00:00:00.000,2016,2,"Q2",5,"May",6,"Friday",201605,"May 2016",201602,"Q2-2016",-2289,2016-05-01 00:00:00.000,2016-05-02 00:00:00.000,1
2016-05-07 00:00:00.000,2016,2,"Q2",5,"May",7,"Saturday",201605,"May 2016",201602,"Q2-2016",-2288,2016-05-01 00:00:00.000,2016-05-02 00:00:00.000,0
2016-05-08 00:00:00.000,2016,2,"Q2",5,"May",1,"Sunday",201605,"May 2016",201602,"Q2-2016",-2287,2016-05-08 00:00:00.000,2016-05-02 00:00:00.000,0
2016-05-09 00:00:00.000,2016,2,"Q2",5,"May",2,"Monday",201605,"May 2016",201602,"Q2-2016",-2286,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,1
2016-05-10 00:00:00.000,2016,2,"Q2",5,"May",3,"Tuesday",201605,"May 2016",201602,"Q2-2016",-2285,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,1
2016-05-11 00:00:00.000,2016,2,"Q2",5,"May",4,"Wednesday",201605,"May 2016",201602,"Q2-2016",-2284,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,1
2016-05-12 00:00:00.000,2016,2,"Q2",5,"May",5,"Thursday",201605,"May 2016",201602,"Q2-2016",-2283,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,1
2016-05-13 00:00:00.000,2016,2,"Q2",5,"May",6,"Friday",201605,"May 2016",201602,"Q2-2016",-2282,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,1
2016-05-14 00:00:00.000,2016,2,"Q2",5,"May",7,"Saturday",201605,"May 2016",201602,"Q2-2016",-2281,2016-05-08 00:00:00.000,2016-05-09 00:00:00.000,0
2016-05-15 00:00:00.000,2016,2,"Q2",5,"May",1,"Sunday",201605,"May 2016",201602,"Q2-2016",-2280,2016-05-15 00:00:00.000,2016-05-09 00:00:00.000,0
2016-05-16 00:00:00.000,2016,2,"Q2",5,"May",2,"Monday",201605,"May 2016",201602,"Q2-2016",-2279,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,1
2016-05-17 00:00:00.000,2016,2,"Q2",5,"May",3,"Tuesday",201605,"May 2016",201602,"Q2-2016",-2278,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,1
2016-05-18 00:00:00.000,2016,2,"Q2",5,"May",4,"Wednesday",201605,"May 2016",201602,"Q2-2016",-2277,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,1
2016-05-19 00:00:00.000,2016,2,"Q2",5,"May",5,"Thursday",201605,"May 2016",201602,"Q2-2016",-2276,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,1
2016-05-20 00:00:00.000,2016,2,"Q2",5,"May",6,"Friday",201605,"May 2016",201602,"Q2-2016",-2275,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,1
2016-05-21 00:00:00.000,2016,2,"Q2",5,"May",7,"Saturday",201605,"May 2016",201602,"Q2-2016",-2274,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,0
2016-05-22 00:00:00.000,2016,2,"Q2",5,"May",1,"Sunday",201605,"May 2016",201602,"Q2-2016",-2273,2016-05-22 00:00:00.000,2016-05-16 00:00:00.000,0
2016-05-23 00:00:00.000,2016,2,"Q2",5,"May",2,"Monday",201605,"May 2016",201602,"Q2-2016",-2272,2016-05-22 00:00:00.000,2016-05-23 00:00:00.000,1
2016-05-24 00:00:00.000,2016,2,"Q2",5,"May",3,"Tuesday",201605,"May 2016",201602,"Q2-2016",-2271,2016-05-22 00:00:00.000,2016-05-23 00:00:00.000,1
2016-05-25 00:00:00.000,2016,2,"Q2",5,"May",4,"Wednesday",201605,"May 2016",201602,"Q2-2016",-2270,2016-05-22 00:00:00.000,2016-05-23 00:00:00.000,1
2016-05-26 00:00:00.000,2016,2,"Q2",5,"May",5,"Thursday",201605,"May 2016",201602,"Q2-2016",-2269,2016-05-22 00:00:00.000,2016-05-23 00:00:00.000,1
2016-05-27 00:00:00.000,2016,2,"Q2",5,"May",6,"Friday",201605,"May 2016",201602,"Q2-2016",-2268,2016-05-22 00:00:00.000,2016-05-23 00:00:00.000,1
2016-05-28 00:00:00.000,2016,2,"Q2",5,"May",7,"Saturday",201605,"May 2016",201602,"Q2-2016",-2267,2016-05-22 00:00:00.000,2016-05-23 00:00:00.000,0
2016-05-29 00:00:00.000,2016,2,"Q2",5,"May",1,"Sunday",201605,"May 2016",201602,"Q2-2016",-2266,2016-05-29 00:00:00.000,2016-05-23 00:00:00.000,0
2016-05-30 00:00:00.000,2016,2,"Q2",5,"May",2,"Monday",201605,"May 2016",201602,"Q2-2016",-2265,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,1
2016-05-31 00:00:00.000,2016,2,"Q2",5,"May",3,"Tuesday",201605,"May 2016",201602,"Q2-2016",-2264,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,1
2016-06-01 00:00:00.000,2016,2,"Q2",6,"June",4,"Wednesday",201606,"June 2016",201602,"Q2-2016",-2263,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,1
2016-06-02 00:00:00.000,2016,2,"Q2",6,"June",5,"Thursday",201606,"June 2016",201602,"Q2-2016",-2262,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,1
2016-06-03 00:00:00.000,2016,2,"Q2",6,"June",6,"Friday",201606,"June 2016",201602,"Q2-2016",-2261,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,1
2016-06-04 00:00:00.000,2016,2,"Q2",6,"June",7,"Saturday",201606,"June 2016",201602,"Q2-2016",-2260,2016-05-29 00:00:00.000,2016-05-30 00:00:00.000,0
2016-06-05 00:00:00.000,2016,2,"Q2",6,"June",1,"Sunday",201606,"June 2016",201602,"Q2-2016",-2259,2016-06-05 00:00:00.000,2016-05-30 00:00:00.000,0
2016-06-06 00:00:00.000,2016,2,"Q2",6,"June",2,"Monday",201606,"June 2016",201602,"Q2-2016",-2258,2016-06-05 00:00:00.000,2016-06-06 00:00:00.000,1
2016-06-07 00:00:00.000,2016,2,"Q2",6,"June",3,"Tuesday",201606,"June 2016",201602,"Q2-2016",-2257,2016-06-05 00:00:00.000,2016-06-06 00:00:00.000,1
2016-06-08 00:00:00.000,2016,2,"Q2",6,"June",4,"Wednesday",201606,"June 2016",201602,"Q2-2016",-2256,2016-06-05 00:00:00.000,2016-06-06 00:00:00.000,1
2016-06-09 00:00:00.000,2016,2,"Q2",6,"June",5,"Thursday",201606,"June 2016",201602,"Q2-2016",-2255,2016-06-05 00:00:00.000,2016-06-06 00:00:00.000,1
2016-06-10 00:00:00.000,2016,2,"Q2",6,"June",6,"Friday",201606,"June 2016",201602,"Q2-2016",-2254,2016-06-05 00:00:00.000,2016-06-06 00:00:00.000,1
2016-06-11 00:00:00.000,2016,2,"Q2",6,"June",7,"Saturday",201606,"June 2016",201602,"Q2-2016",-2253,2016-06-05 00:00:00.000,2016-06-06 00:00:00.000,0
2016-06-12 00:00:00.000,2016,2,"Q2",6,"June",1,"Sunday",201606,"June 2016",201602,"Q2-2016",-2252,2016-06-12 00:00:00.000,2016-06-06 00:00:00.000,0
2016-06-13 00:00:00.000,2016,2,"Q2",6,"June",2,"Monday",201606,"June 2016",201602,"Q2-2016",-2251,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,1
2016-06-14 00:00:00.000,2016,2,"Q2",6,"June",3,"Tuesday",201606,"June 2016",201602,"Q2-2016",-2250,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,1
2016-06-15 00:00:00.000,2016,2,"Q2",6,"June",4,"Wednesday",201606,"June 2016",201602,"Q2-2016",-2249,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,1
2016-06-16 00:00:00.000,2016,2,"Q2",6,"June",5,"Thursday",201606,"June 2016",201602,"Q2-2016",-2248,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,1
2016-06-17 00:00:00.000,2016,2,"Q2",6,"June",6,"Friday",201606,"June 2016",201602,"Q2-2016",-2247,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,1
2016-06-18 00:00:00.000,2016,2,"Q2",6,"June",7,"Saturday",201606,"June 2016",201602,"Q2-2016",-2246,2016-06-12 00:00:00.000,2016-06-13 00:00:00.000,0
2016-06-19 00:00:00.000,2016,2,"Q2",6,"June",1,"Sunday",201606,"June 2016",201602,"Q2-2016",-2245,2016-06-19 00:00:00.000,2016-06-13 00:00:00.000,0
2016-06-20 00:00:00.000,2016,2,"Q2",6,"June",2,"Monday",201606,"June 2016",201602,"Q2-2016",-2244,2016-06-19 00:00:00.000,2016-06-20 00:00:00.000,1
2016-06-21 00:00:00.000,2016,2,"Q2",6,"June",3,"Tuesday",201606,"June 2016",201602,"Q2-2016",-2243,2016-06-19 00:00:00.000,2016-06-20 00:00:00.000,1
2016-06-22 00:00:00.000,2016,2,"Q2",6,"June",4,"Wednesday",201606,"June 2016",201602,"Q2-2016",-2242,2016-06-19 00:00:00.000,2016-06-20 00:00:00.000,1
2016-06-23 00:00:00.000,2016,2,"Q2",6,"June",5,"Thursday",201606,"June 2016",201602,"Q2-2016",-2241,2016-06-19 00:00:00.000,2016-06-20 00:00:00.000,1
2016-06-24 00:00:00.000,2016,2,"Q2",6,"June",6,"Friday",201606,"June 2016",201602,"Q2-2016",-2240,2016-06-19 00:00:00.000,2016-06-20 00:00:00.000,1
2016-06-25 00:00:00.000,2016,2,"Q2",6,"June",7,"Saturday",201606,"June 2016",201602,"Q2-2016",-2239,2016-06-19 00:00:00.000,2016-06-20 00:00:00.000,0
2016-06-26 00:00:00.000,2016,2,"Q2",6,"June",1,"Sunday",201606,"June 2016",201602,"Q2-2016",-2238,2016-06-26 00:00:00.000,2016-06-20 00:00:00.000,0
2016-06-27 00:00:00.000,2016,2,"Q2",6,"June",2,"Monday",201606,"June 2016",201602,"Q2-2016",-2237,2016-06-26 00:00:00.000,2016-06-27 00:00:00.000,1
2016-06-28 00:00:00.000,2016,2,"Q2",6,"June",3,"Tuesday",201606,"June 2016",201602,"Q2-2016",-2236,2016-06-26 00:00:00.000,2016-06-27 00:00:00.000,1
2016-06-29 00:00:00.000,2016,2,"Q2",6,"June",4,"Wednesday",201606,"June 2016",201602,"Q2-2016",-2235,2016-06-26 00:00:00.000,2016-06-27 00:00:00.000,1
2016-06-30 00:00:00.000,2016,2,"Q2",6,"June",5,"Thursday",201606,"June 2016",201602,"Q2-2016",-2234,2016-06-26 00:00:00.000,2016-06-27 00:00:00.000,1
2016-10-01 00:00:00.000,2016,4,"Q4",10,"October",7,"Saturday",201610,"October 2016",201604,"Q4-2016",-2141,2016-09-25 00:00:00.000,2016-09-26 00:00:00.000,0
2016-10-02 00:00:00.000,2016,4,"Q4",10,"October",1,"Sunday",201610,"October 2016",201604,"Q4-2016",-2140,2016-10-02 00:00:00.000,2016-09-26 00:00:00.000,0
2016-10-03 00:00:00.000,2016,4,"Q4",10,"October",2,"Monday",201610,"October 2016",201604,"Q4-2016",-2139,2016-10-02 00:00:00.000,2016-10-03 00:00:00.000,1
2016-10-04 00:00:00.000,2016,4,"Q4",10,"October",3,"Tuesday",201610,"October 2016",201604,"Q4-2016",-2138,2016-10-02 00:00:00.000,2016-10-03 00:00:00.000,1
2016-10-05 00:00:00.000,2016,4,"Q4",10,"October",4,"Wednesday",201610,"October 2016",201604,"Q4-2016",-2137,2016-10-02 00:00:00.000,2016-10-03 00:00:00.000,1
2016-10-06 00:00:00.000,2016,4,"Q4",10,"October",5,"Thursday",201610,"October 2016",201604,"Q4-2016",-2136,2016-10-02 00:00:00.000,2016-10-03 00:00:00.000,1
2016-10-07 00:00:00.000,2016,4,"Q4",10,"October",6,"Friday",201610,"October 2016",201604,"Q4-2016",-2135,2016-10-02 00:00:00.000,2016-10-03 00:00:00.000,1
2016-10-08 00:00:00.000,2016,4,"Q4",10,"October",7,"Saturday",201610,"October 2016",201604,"Q4-2016",-2134,2016-10-02 00:00:00.000,2016-10-03 00:00:00.000,0
2016-10-09 00:00:00.000,2016,4,"Q4",10,"October",1,"Sunday",201610,"October 2016",201604,"Q4-2016",-2133,2016-10-09 00:00:00.000,2016-10-03 00:00:00.000,0
2016-10-10 00:00:00.000,2016,4,"Q4",10,"October",2,"Monday",201610,"October 2016",201604,"Q4-2016",-2132,2016-10-09 00:00:00.000,2016-10-10 00:00:00.000,1
2016-10-11 00:00:00.000,2016,4,"Q4",10,"October",3,"Tuesday",201610,"October 2016",201604,"Q4-2016",-2131,2016-10-09 00:00:00.000,2016-10-10 00:00:00.000,1
2016-10-12 00:00:00.000,2016,4,"Q4",10,"October",4,"Wednesday",201610,"October 2016",201604,"Q4-2016",-2130,2016-10-09 00:00:00.000,2016-10-10 00:00:00.000,1
2016-10-13 00:00:00.000,2016,4,"Q4",10,"October",5,"Thursday",201610,"October 2016",201604,"Q4-2016",-2129,2016-10-09 00:00:00.000,2016-10-10 00:00:00.000,1
2016-10-14 00:00:00.000,2016,4,"Q4",10,"October",6,"Friday",201610,"October 2016",201604,"Q4-2016",-2128,2016-10-09 00:00:00.000,2016-10-10 00:00:00.000,1
2016-10-15 00:00:00.000,2016,4,"Q4",10,"October",7,"Saturday",201610,"October 2016",201604,"Q4-2016",-2127,2016-10-09 00:00:00.000,2016-10-10 00:00:00.000,0
2016-10-16 00:00:00.000,2016,4,"Q4",10,"October",1,"Sunday",201610,"October 2016",201604,"Q4-2016",-2126,2016-10-16 00:00:00.000,2016-10-10 00:00:00.000,0
2016-10-17 00:00:00.000,2016,4,"Q4",10,"October",2,"Monday",201610,"October 2016",201604,"Q4-2016",-2125,2016-10-16 00:00:00.000,2016-10-17 00:00:00.000,1
2016-10-18 00:00:00.000,2016,4,"Q4",10,"October",3,"Tuesday",201610,"October 2016",201604,"Q4-2016",-2124,2016-10-16 00:00:00.000,2016-10-17 00:00:00.000,1
