well_id,well_legal_name,api_no,propertynumber,spud_date,welltype,padname,Basin,statecounty,event_code,DRLEVENT,DRLEVENT_START,DRLEVENT_END,rig_name,MOVEIN,RIGRELEASE,PICKUPBHA,SPUDEVENT,target_formation,WELL_DRLEVENT_STATUS,PADSTATUS,PADRELEASEDATE,EVENTCUMCOST
"kFQgbBKBW8","HALFF 2C-2","4246139627","504602",2014-07-28 00:00:00.000,"VERTICAL","HALFF 2C-2","MIDLAND","TEXAS - UPTON","DRL","",2014-07-29 00:00:00.000,2014-08-09 00:00:00.000,"MATTLOCK 5",2014-07-28 06:00:00.000,2014-08-09 06:00:00.000,,2014-07-28 06:00:00.000,"UNASSIGNED","","",,829488
"KMiwukbJBK","ELEANOR 2D-4","4246139678","502804",2014-10-18 00:00:00.000,"VERTICAL","ELEANOR 2D-4","MIDLAND","TEXAS - UPTON","DRL","",2014-10-18 00:00:00.000,2014-10-31 00:00:00.000,"PRECISION 305",2014-10-17 06:00:00.000,2014-10-31 06:00:00.000,,2014-10-17 06:00:00.000,"UNASSIGNED","","",,964786
"LZTxH0n5oI","JRS FARMS 18A-8","4246139015","559008",2013-10-24 00:00:00.000,"VERTICAL","JRS FARMS 18A-8","MIDLAND","TEXAS - UPTON","DRL","",2013-10-25 00:00:00.000,2013-11-11 00:00:00.000,"LARIAT 16",2013-10-24 06:00:00.000,2013-11-11 06:00:00.000,,2013-10-24 06:00:00.000,"UNASSIGNED","","",,621302
"nb0KXOjIDp","WINDHAM 43-1","4246139427","503601",2014-06-26 00:00:00.000,"VERTICAL","WINDHAM 43-1","MIDLAND","TEXAS - UPTON","DRL","",2014-06-25 00:00:00.000,2014-07-14 00:00:00.000,"LARIAT 15",2014-06-24 06:00:00.000,2014-07-14 06:00:00.000,,2014-06-24 06:00:00.000,"UNASSIGNED","","",,831767
"yDkQ1sj5vp","MORGAN 33-3","4246139632","684003",2014-09-03 00:00:00.000,"VERTICAL","MORGAN 33-3","MIDLAND","TEXAS - UPTON","DRL","",2014-09-04 00:00:00.000,2014-09-19 00:00:00.000,"LARIAT 10",2014-09-03 06:00:00.000,2014-09-19 06:00:00.000,,2014-09-03 06:00:00.000,"UNASSIGNED","","",,1075252
"YKjeYp5KkE","FRANKLIN 22A-3","4246139175","502103",2013-12-30 00:00:00.000,"VERTICAL","FRANKLIN 22A-3","MIDLAND","TEXAS - UPTON","DRL","",2013-12-31 00:00:00.000,2014-01-13 00:00:00.000,"MATTLOCK 3",2013-12-30 06:00:00.000,2014-01-13 06:00:00.000,,2013-12-30 06:00:00.000,"UNASSIGNED","","",,898996
"zsW8SvNJTo","ELAINE 42-1","4246138958","500901",2013-11-08 00:00:00.000,"VERTICAL","ELAINE 42-1","MIDLAND","TEXAS - UPTON","DRL","",2013-11-09 00:00:00.000,2013-11-22 00:00:00.000,"MATTLOCK 4",2013-11-11 06:00:00.000,2013-11-22 06:00:00.000,,2013-11-11 06:00:00.000,"UNASSIGNED","","",,741847
"OGm4k042Rg","WELCH TRUST 13-1","4246139354","551301",2014-09-08 00:00:00.000,"VERTICAL","WELCH TRUST 13-1","MIDLAND","TEXAS - UPTON","DRL","",2014-09-09 00:00:00.000,2014-09-23 00:00:00.000,"LARIAT 16",2014-09-08 06:00:00.000,2014-09-23 06:00:00.000,,2014-09-08 06:00:00.000,"UNASSIGNED","","",,899647
"pIjzOfdbB4","NEAL 14A-3","4246139031","499350",2013-12-16 00:00:00.000,"VERTICAL","NEAL 14A-3","MIDLAND","TEXAS - UPTON","DRL","",2013-12-17 00:00:00.000,2013-12-30 00:00:00.000,"MATTLOCK 3",2013-12-16 06:00:00.000,2013-12-30 06:00:00.000,,2013-12-16 06:00:00.000,"UNASSIGNED","","",,842391
"PVHXw8yHpv","SAMMIE 47-2","4246139370","503202",2014-05-06 00:00:00.000,"VERTICAL","SAMMIE 47-2","MIDLAND","TEXAS - UPTON","DRL","",2014-05-07 00:00:00.000,2014-05-29 00:00:00.000,"PRECISION 305",2014-05-06 06:00:00.000,2014-05-29 06:00:00.000,,2014-05-06 06:00:00.000,"UNASSIGNED","","",,873579
"uOWdJHleSs","FRANKLIN 22-3","4246139034","599003",2014-01-05 00:00:00.000,"VERTICAL","FRANKLIN 22-3","MIDLAND","TEXAS - UPTON","DRL","",2014-01-06 00:00:00.000,2014-01-22 00:00:00.000,"UNKNOWN",2014-01-21 06:00:00.000,2014-01-22 06:00:00.000,,2014-01-21 06:00:00.000,"UNASSIGNED","","",,769172
"v1E2S7D6F5","JRS FARMS 18A-11","4246138929","559011",2013-08-31 00:00:00.000,"VERTICAL","JRS FARMS 18A-11","MIDLAND","TEXAS - UPTON","DRL","",2013-08-31 00:00:00.000,2013-09-13 00:00:00.000,"MATTLOCK 5",2013-09-10 06:00:00.000,2013-09-13 06:00:00.000,,2013-09-10 06:00:00.000,"UNASSIGNED","","",,748021
"VY395TLQe4","ELWOOD 16-6","4246139325","589006",2014-04-13 00:00:00.000,"VERTICAL","ELWOOD 16-6","MIDLAND","TEXAS - UPTON","DRL","",2014-04-13 00:00:00.000,2014-04-28 00:00:00.000,"MATTLOCK 3",2014-04-12 06:00:00.000,2014-04-28 06:00:00.000,,2014-04-12 06:00:00.000,"UNASSIGNED","","",,953796
"vzmzRDgnAy","NEAL 14-4","4246139206","499348",2014-02-21 00:00:00.000,"VERTICAL","NEAL 14-4","MIDLAND","TEXAS - UPTON","DRL","",2014-02-22 00:00:00.000,2014-03-11 00:00:00.000,"MATTLOCK 3",2014-02-21 06:00:00.000,2014-03-11 06:00:00.000,,2014-02-21 06:00:00.000,"UNASSIGNED","","",,1010499
"yPOdgEwgR5","MORGAN 26-1","4246139723","552601",2014-09-22 00:00:00.000,"VERTICAL","MORGAN 26-1","MIDLAND","TEXAS - UPTON","DRL","",2014-09-23 00:00:00.000,2014-10-07 00:00:00.000,"LARIAT 10",2014-09-22 06:00:00.000,2014-10-07 06:00:00.000,,2014-09-22 06:00:00.000,"UNASSIGNED","","",,801399
"zNzEbHnXbj","JRS FARMS 22-3RR","4246139241","206003R",2014-01-29 00:00:00.000,"VERTICAL","JRS FARMS 22-3RR","MIDLAND","TEXAS - UPTON","DRL","",2014-01-30 00:00:00.000,2014-02-14 00:00:00.000,"LARIAT 16",2014-01-29 06:00:00.000,2014-02-14 06:00:00.000,,2014-01-29 06:00:00.000,"UNASSIGNED","","",,846432
"zsW8SvNJTo","ELAINE 42-1","4246138958","500901",2013-11-08 00:00:00.000,"VERTICAL","ELAINE 42-1","MIDLAND","TEXAS - UPTON","DRL","",2013-11-09 00:00:00.000,2013-11-22 00:00:00.000,"MATTLOCK",2013-11-08 06:00:00.000,2013-11-11 06:00:00.000,,2013-11-08 06:00:00.000,"UNASSIGNED","","",,741847
"CVAilHbV3U","MARY 18-1","4246138866","511001",2013-09-18 00:00:00.000,"VERTICAL","MARY 18-1","MIDLAND","TEXAS - UPTON","DRL","",2013-09-18 00:00:00.000,2013-10-05 00:00:00.000,"MATTLOCK 3",2013-09-17 06:00:00.000,2013-10-05 06:00:00.000,,2013-09-17 06:00:00.000,"UNASSIGNED","","",,890658
"esp6DwDjcu","ELWOOD 16-2","4246138830","589002",2014-01-09 00:00:00.000,"VERTICAL","ELWOOD 16-2","MIDLAND","TEXAS - UPTON","DRL","",2014-01-10 00:00:00.000,2014-01-25 00:00:00.000,"MATTLOCK 5",2014-01-09 06:00:00.000,2014-01-25 06:00:00.000,,2014-01-09 06:00:00.000,"UNASSIGNED","","",,966131
"F98nesJiMs","ZAIN 26-5","4246139127","585005",2014-02-17 00:00:00.000,"VERTICAL","ZAIN 26-5","MIDLAND","TEXAS - UPTON","DRL","",2014-02-18 00:00:00.000,2014-03-03 00:00:00.000,"LARIAT 16",2014-02-17 06:00:00.000,2014-02-25 06:00:00.000,,2014-02-17 06:00:00.000,"UNASSIGNED","","",,907856
"HTI5ytCJsU","HALFF 32-2","4246139422","508102",2014-06-27 00:00:00.000,"VERTICAL","HALFF 32-2","MIDLAND","TEXAS - UPTON","DRL","",2014-06-28 00:00:00.000,2014-07-12 00:00:00.000,"MATTLOCK 5",2014-06-27 06:00:00.000,2014-07-12 06:00:00.000,,2014-06-27 06:00:00.000,"UNASSIGNED","","",,937772
"khpi5peRPj","JRS FARMS 24-4","4246138545","505004",,"VERTICAL","JRS FARMS 24-4","MIDLAND","TEXAS - UPTON","DRL","",2013-11-24 00:00:00.000,2013-11-25 00:00:00.000,"LARIAT 15",2013-11-23 06:00:00.000,2013-11-25 06:00:00.000,,2013-11-23 06:00:00.000,"UNASSIGNED","","",,14040
"KMRigjc33V","JRS FARMS 24A-12","4246138920","558012",2013-09-16 19:30:00.000,"VERTICAL","JRS FARMS 24A-12","MIDLAND","TEXAS - UPTON","DRL","",2013-09-17 00:00:00.000,2013-10-02 00:00:00.000,"MATTLOCK 5",2013-09-16 06:00:00.000,2013-10-02 06:00:00.000,,2013-09-16 06:00:00.000,"UNASSIGNED","","",,851862
"1PzusOetJy","HALFF 2C-1","4246139353","504601",2014-05-22 00:00:00.000,"VERTICAL","HALFF 2C-1","MIDLAND","TEXAS - UPTON","DRL","",2014-05-23 00:00:00.000,2014-06-09 00:00:00.000,"MATTLOCK 5",2014-05-22 06:00:00.000,2014-06-09 06:00:00.000,,2014-05-22 06:00:00.000,"UNASSIGNED","","",,976233
"2EakApG1Hm","SKAGGS 8-1R","4246139150","4211480001",2013-12-18 00:00:00.000,"VERTICAL","SKAGGS 8-1R","MIDLAND","TEXAS - UPTON","DRL","",2013-12-19 00:00:00.000,2014-01-05 00:00:00.000,"LARIAT 15",2013-12-18 06:00:00.000,2014-01-05 06:00:00.000,,2013-12-18 06:00:00.000,"UNASSIGNED","","",,958713
"qh3VHma5od","MORGAN 25-1","4246139724","542501",2014-10-05 00:00:00.000,"VERTICAL","MORGAN 25-1","MIDLAND","TEXAS - UPTON","DRL","",2014-10-06 00:00:00.000,2014-10-19 00:00:00.000,"LARIAT 10",2014-10-05 06:00:00.000,2014-10-19 06:00:00.000,,2014-10-05 06:00:00.000,"UNASSIGNED","","",,785215
"Qhch0OACbI","MORGAN 27-1","4246139629","671001",2014-08-21 00:00:00.000,"VERTICAL","MORGAN 27-1","MIDLAND","TEXAS - UPTON","DRL","",2014-08-22 00:00:00.000,2014-09-03 00:00:00.000,"LARIAT 10",2014-08-21 06:00:00.000,2014-09-03 06:00:00.000,,2014-08-21 06:00:00.000,"UNASSIGNED","","",,846795
"QkEo4rD4az","HALFF 2B-1","4246139095","503401",2013-12-27 00:00:00.000,"VERTICAL","HALFF 2B-1","MIDLAND","TEXAS - UPTON","DRL","",2013-12-28 00:00:00.000,2014-01-09 00:00:00.000,"MATTLOCK 5",2013-12-27 06:00:00.000,2014-01-09 06:00:00.000,,2013-12-27 06:00:00.000,"UNASSIGNED","","",,826591
"qmEbhhusf0","ELAINE 48-1","4246138959","501101",2013-10-03 00:00:00.000,"VERTICAL","ELAINE 48-1","MIDLAND","TEXAS - UPTON","DRL","",2013-10-04 00:00:00.000,2013-10-18 00:00:00.000,"MATTLOCK 4",2013-10-03 06:00:00.000,2013-10-18 06:00:00.000,,2013-10-03 06:00:00.000,"UNASSIGNED","","",,73879
"Rx1b0kHbIA","ELWOOD 16-5","4246139203","589005",2014-01-15 00:00:00.000,"VERTICAL","ELWOOD 16-5","MIDLAND","TEXAS - UPTON","DRL","",2014-01-15 00:00:00.000,2014-02-04 00:00:00.000,"MATTLOCK 3",2014-01-14 06:00:00.000,2014-02-04 06:00:00.000,,2014-01-14 06:00:00.000,"UNASSIGNED","","",,1160664
"uOWdJHleSs","FRANKLIN 22-3","4246139034","599003",2014-01-05 00:00:00.000,"VERTICAL","FRANKLIN 22-3","MIDLAND","TEXAS - UPTON","DRL","",2014-01-06 00:00:00.000,2014-01-22 00:00:00.000,"LARIAT 15",2014-01-05 06:00:00.000,2014-01-21 06:00:00.000,,2014-01-05 06:00:00.000,"UNASSIGNED","","",,769172
"xPVh9bMP3m","SARAH 27-4","4246139542","503304",2014-10-20 00:00:00.000,"VERTICAL","SARAH 27-4","MIDLAND","TEXAS - UPTON","DRL","",2014-10-20 00:00:00.000,2014-10-31 00:00:00.000,"LARIAT 15",2014-10-19 06:00:00.000,2014-10-31 06:00:00.000,,2014-10-19 06:00:00.000,"UNASSIGNED","","",,515992
"TmQKoQOcU2","WELCH TRUST 12-1","4246139357","551201",2014-08-12 00:00:00.000,"VERTICAL","WELCH TRUST 12-1","MIDLAND","TEXAS - UPTON","DRL","",2014-08-12 00:00:00.000,2014-08-26 00:00:00.000,"LARIAT 16",2014-08-11 06:00:00.000,2014-08-26 06:00:00.000,,2014-08-11 06:00:00.000,"UNASSIGNED","","",,880843
"v1E2S7D6F5","JRS FARMS 18A-11","4246138929","559011",2013-08-31 00:00:00.000,"VERTICAL","JRS FARMS 18A-11","MIDLAND","TEXAS - UPTON","DRL","",2013-08-31 00:00:00.000,2013-09-13 00:00:00.000,"UNKNOWN",2013-08-30 06:00:00.000,2013-09-04 06:00:00.000,,2013-08-30 06:00:00.000,"UNASSIGNED","","",,748021
"Xyrg33rv7O","MARY 18-3","4246139029","511003",2013-11-30 00:00:00.000,"VERTICAL","MARY 18-3","MIDLAND","TEXAS - UPTON","DRL","",2013-12-01 00:00:00.000,2013-12-15 00:00:00.000,"MATTLOCK 3",2013-11-30 06:00:00.000,2013-12-15 06:00:00.000,,2013-11-30 06:00:00.000,"UNASSIGNED","","",,1058947
"4jIv00Zgey","ELAINE 1-5","4246139509","524005",2014-08-19 00:00:00.000,"VERTICAL","ELAINE 1-5","MIDLAND","TEXAS - UPTON","DRL","",2014-08-20 00:00:00.000,2014-08-30 00:00:00.000,"MATTLOCK 4",2014-08-19 06:00:00.000,2014-08-30 06:00:00.000,,2014-08-19 06:00:00.000,"UNASSIGNED","","",,704431
"5cQhEepwXn","ATKINS 10A-3","4246139293","4211500003",2014-03-11 00:00:00.000,"VERTICAL","ATKINS 10A-3","MIDLAND","TEXAS - UPTON","DRL","",2014-03-12 00:00:00.000,2014-03-24 00:00:00.000,"LARIAT 15",2014-03-11 06:00:00.000,2014-03-24 06:00:00.000,,2014-03-11 06:00:00.000,"UNASSIGNED","","",,664909
"c0y4M8aJ3Q","ELAINE 37-1","4246139108","502401",2014-02-15 00:00:00.000,"VERTICAL","ELAINE 37-1","MIDLAND","TEXAS - UPTON","DRL","",2014-02-15 00:00:00.000,2014-03-02 00:00:00.000,"UNKNOWN",2014-02-14 06:00:00.000,2014-02-25 06:00:00.000,,2014-02-14 06:00:00.000,"UNASSIGNED","","",,851220
"cOAR53ZPIG","HALFF 3-2","4246140145","510102",2015-08-13 00:00:00.000,"VERTICAL","HALFF 3-2","MIDLAND","TEXAS - UPTON","DRL","",2015-08-14 00:00:00.000,2015-08-26 00:00:00.000,"PACESETTER 5",2015-08-13 06:00:00.000,2015-08-26 06:00:00.000,,2015-08-13 06:00:00.000,"UNASSIGNED","","",,897630
"De3eIbszqb","NEAL 14-2","4246138834","499347",2013-10-06 00:00:00.000,"VERTICAL","NEAL 14-2","MIDLAND","TEXAS - UPTON","DRL","",2013-10-07 00:00:00.000,2013-10-22 00:00:00.000,"MATTLOCK 3",2013-10-06 06:00:00.000,2013-10-22 06:00:00.000,,2013-10-06 06:00:00.000,"UNASSIGNED","","",,851360
"FV4UTkOLNp","ATKINS 14-1","4246139642","4211210001",2014-08-11 00:00:00.000,"VERTICAL","ATKINS 14-1","MIDLAND","TEXAS - UPTON","DRL","",2014-08-12 00:00:00.000,2014-08-27 00:00:00.000,"PRECISION 305",2014-08-11 06:00:00.000,2014-08-27 06:00:00.000,,2014-08-11 06:00:00.000,"UNASSIGNED","","",,695940
"OsCTJhPr9Y","SAMMIE 47-1","4246139271","503201",2014-03-19 00:00:00.000,"VERTICAL","SAMMIE 47-1","MIDLAND","TEXAS - UPTON","DRL","",2014-03-20 00:00:00.000,2014-04-01 00:00:00.000,"PRECISION 305",2014-03-19 06:00:00.000,2014-04-01 06:00:00.000,,2014-03-19 06:00:00.000,"UNASSIGNED","","",,753450
"VIa7OdhWOt","MARY 18-8","4246139431","511008",2014-05-13 00:00:00.000,"VERTICAL","MARY 18-8","MIDLAND","TEXAS - UPTON","DRL","",2014-05-14 00:00:00.000,2014-05-27 00:00:00.000,"MATTLOCK 3",2014-05-13 06:00:00.000,2014-05-27 06:00:00.000,,2014-05-13 06:00:00.000,"UNASSIGNED","","",,807998
"Yta4XoHfb8","ELAINE 6-1","4246139106","501701",,"VERTICAL","ELAINE 6-1","MIDLAND","TEXAS - UPTON","DRL","",2013-12-11 00:00:00.000,2013-12-26 00:00:00.000,"UNKNOWN",2013-12-10 06:00:00.000,2013-12-26 06:00:00.000,,2013-12-10 06:00:00.000,"UNASSIGNED","","",,568106
"zHWBJaM30y","JAMISON 40-2","4246138823","596002",,"VERTICAL","JAMISON 40-2","MIDLAND","TEXAS - UPTON","DRL","",2013-01-03 00:00:00.000,2013-01-16 00:00:00.000,"PRECISION 305",2013-01-02 06:00:00.000,2013-01-16 06:00:00.000,,2013-01-02 06:00:00.000,"UNASSIGNED","","",,741800
"tjI5vZbl9L","FRANKLIN 22-4","4246139279","599004",2014-03-11 00:00:00.000,"VERTICAL","FRANKLIN 22-4","MIDLAND","TEXAS - UPTON","DRL","",2014-03-12 00:00:00.000,2014-03-28 00:00:00.000,"MATTLOCK 3",2014-03-11 06:00:00.000,2014-03-28 06:00:00.000,,2014-03-11 06:00:00.000,"UNASSIGNED","","",,1159425
"WeJT9poYwR","ELEANOR 2A-6","4246139544","502806",2015-01-05 00:00:00.000,"VERTICAL","ELEANOR 2A-6","MIDLAND","TEXAS - UPTON","DRL","",2015-01-06 00:00:00.000,2015-01-16 00:00:00.000,"MATTLOCK 6",2015-01-05 06:00:00.000,2015-01-16 06:00:00.000,,2015-01-05 06:00:00.000,"UNASSIGNED","","",,1155681
"WMJW5Vg4Ta","ELAINE 1-4","4246139449","524004",2014-06-04 00:00:00.000,"VERTICAL","ELAINE 1-4","MIDLAND","TEXAS - UPTON","DRL","",2014-06-05 00:00:00.000,2014-06-19 00:00:00.000,"MATTLOCK 4",2014-06-04 06:00:00.000,2014-06-19 06:00:00.000,,2014-06-04 06:00:00.000,"UNASSIGNED","","",,878736
"2PvODPlmJf","JRS FARMS 24A-13","4246139033","558013",2013-11-04 00:00:00.000,"VERTICAL","JRS FARMS 24A-13","MIDLAND","TEXAS - UPTON","DRL","",2013-11-05 00:00:00.000,2013-11-17 00:00:00.000,"MATTLOCK 5",2013-11-04 06:00:00.000,2013-11-17 06:00:00.000,,2013-11-04 06:00:00.000,"UNASSIGNED","","",,832438
"7mWXr7tw0l","WELCH TRUST 12-2","4246139680","551202",2014-08-28 00:00:00.000,"VERTICAL","WELCH TRUST 12-2","MIDLAND","TEXAS - UPTON","DRL","",2014-08-29 00:00:00.000,2014-09-08 00:00:00.000,"LARIAT 16",2014-08-28 06:00:00.000,2014-09-08 06:00:00.000,,2014-08-28 06:00:00.000,"UNASSIGNED","","",,792793
"chSdRgozIm","HALL 11-4","4246139218","503504",2014-01-25 00:00:00.000,"VERTICAL","HALL 11-4","MIDLAND","TEXAS - UPTON","DRL","",2014-01-25 00:00:00.000,2014-02-08 00:00:00.000,"PRECISION 305",2014-01-24 06:00:00.000,2014-02-08 06:00:00.000,,2014-01-24 06:00:00.000,"UNASSIGNED","","",,860414
"J8dcskZuvo","ATKINS 10A-5","4246139597","4211500005",2014-08-02 00:00:00.000,"VERTICAL","ATKINS 10A-5","MIDLAND","TEXAS - UPTON","DRL","",2014-08-02 00:00:00.000,2014-08-14 00:00:00.000,"LARIAT 15",2014-08-01 06:00:00.000,2014-08-14 06:00:00.000,,2014-08-01 06:00:00.000,"UNASSIGNED","","",,794171
"jllqe5jnOq","HALFF 2B-2","4246139356","503402",2014-05-09 00:00:00.000,"VERTICAL","HALFF 2B-2","MIDLAND","TEXAS - UPTON","DRL","",2014-05-09 00:00:00.000,2014-05-21 00:00:00.000,"MATTLOCK 5",2014-05-08 06:00:00.000,2014-05-21 06:00:00.000,,2014-05-08 06:00:00.000,"UNASSIGNED","","",,807029
"kAFkRoVLp9","RATLIFF 28-3","4246138847","584003",2013-11-12 00:00:00.000,"VERTICAL","RATLIFF 28-3","MIDLAND","TEXAS - UPTON","DRL","",2013-11-12 00:00:00.000,2013-11-26 00:00:00.000,"LARIAT 16",2013-11-11 06:00:00.000,2013-11-26 06:00:00.000,,2013-11-11 06:00:00.000,"UNASSIGNED","","",,923445
"1nWFbtG7Us","ZAIN 26-4415H","4246140301","516804203H",2016-04-22 00:00:00.000,"HORIZONTAL","ZAIN 26 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-04-23 00:00:00.000,2016-06-03 00:00:00.000,"NOMAC 54",2016-05-13 06:00:00.000,2016-06-04 06:00:00.000,,2016-05-13 06:00:00.000,"WOLFCAMP B LOWER","","",,1475183
"3aND9axT1E","HUGH 27-34-4401H","4246140510","512907H",2017-01-30 00:00:00.000,"HORIZONTAL","HUGH 27-34 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-01-31 00:00:00.000,2017-06-22 00:00:00.000,"CHARGER 101",2017-01-30 06:00:00.000,2017-01-31 03:00:00.000,,2017-01-30 06:00:00.000,"WOLFCAMP B LOWER","","",,2110778
"3XlQ49PncI","GRACE 45-1-4404H","4246140644","545104214H",2017-09-04 00:00:00.000,"HORIZONTAL","GRACE 45 WHITE","MIDLAND","TEXAS - UPTON","DRL","",2017-09-04 00:00:00.000,2017-12-03 00:00:00.000,"TRINIDAD 125",2017-10-26 20:30:00.000,2017-11-30 06:00:00.000,,2017-10-26 20:30:00.000,"WOLFCAMP B LOWER","","",,2211520
"8meIL6xdwf","LOUIS-4413H","4246140362","535804404H",2016-07-10 00:00:00.000,"HORIZONTAL","LOUIS 31 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-07-10 00:00:00.000,2017-01-06 00:00:00.000,"CHARGER 101",2016-07-09 06:00:00.000,2016-07-11 06:00:00.000,,2016-07-09 06:00:00.000,"WOLFCAMP B LOWER","","",,1701508
"bo1yENQedL","GRACE 45-1-4402H","4246140614","545104206H",2017-08-28 00:00:00.000,"HORIZONTAL","GRACE 45 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2017-08-04 00:00:00.000,2017-12-26 00:00:00.000,"PATTERSON 260",2017-10-27 18:30:00.000,2017-11-07 00:00:00.000,,2017-10-28 22:30:00.000,"WOLFCAMP B LOWER","","",,1814470
"CNQ1h36lyt","ATKINS 14-11-4401H","4246140197","426004401H",2015-10-27 00:00:00.000,"HORIZONTAL","ATKINS 14-11 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-10-27 00:00:00.000,2015-11-20 00:00:00.000,"ICD 211",2015-10-26 06:00:00.000,2015-11-21 06:00:00.000,,2015-10-26 06:00:00.000,"WOLFCAMP B LOWER","","",,2422204
"Cz1rvjttuX","DAVIDSON 12A-12B-17H","4246140004","508701H",2015-02-13 00:00:00.000,"HORIZONTAL","DAVIDSON 12-17H","MIDLAND","TEXAS - UPTON","DRL","",2015-02-13 00:00:00.000,2015-03-12 00:00:00.000,"CHARGER 102",2015-02-12 06:00:00.000,2015-03-14 06:00:00.000,,2015-02-12 06:00:00.000,"WOLFCAMP B LOWER","","",,2483733
"DyghX3rrig","FRANKLIN 22B-22-1HB","4246139644","510701H",2014-09-08 00:00:00.000,"HORIZONTAL","FRANKLIN 22B-22-1HB","MIDLAND","TEXAS - UPTON","DRL","",2014-09-08 00:00:00.000,2014-10-09 00:00:00.000,"H&P 220",2014-09-07 06:00:00.000,2014-10-10 06:00:00.000,,2014-09-07 06:00:00.000,"WOLFCAMP B LOWER","","",,3144874
"1Rb0EaQncy","LOUIS-4401H","4246140217","535804401H",2015-12-18 00:00:00.000,"HORIZONTAL","LOUIS 31 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-12-18 00:00:00.000,2016-03-06 00:00:00.000,"CHARGER 101",2015-12-17 06:00:00.000,2015-12-19 06:00:00.000,,2015-12-17 06:00:00.000,"WOLFCAMP B LOWER","","",,2506195
"2fdBs40SxH","WELCH TRUST 8-4411H","4246140250","550805",2016-01-09 00:00:00.000,"HORIZONTAL","WELCH TRUST 8-4411H","MIDLAND","TEXAS - UPTON","DRL","",2016-01-06 00:00:00.000,2016-01-24 00:00:00.000,"NOMAC 55",2016-01-05 06:00:00.000,2016-01-25 06:00:00.000,,2016-01-05 06:00:00.000,"WOLFCAMP B LOWER","","",,1698933
"GZoXY1KgHz","MARY 18A-18-E-4409H","4246140201","511004409H",2015-11-28 00:00:00.000,"HORIZONTAL","MARY 18 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2015-12-15 00:00:00.000,2016-01-27 00:00:00.000,"ICD 211",2015-12-14 22:00:00.000,2016-01-28 06:00:00.000,,2015-12-14 22:00:00.000,"WOLFCAMP B LOWER","","",,2061200
"HLWl4ERpm1","HIRSCH E-4401H","4246140257","50000117H",2016-01-31 00:00:00.000,"HORIZONTAL","HIRSCH E 29 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-02-01 00:00:00.000,2016-03-24 00:00:00.000,"ICD 211",2016-03-12 06:00:00.000,2016-03-24 06:00:00.000,,2016-03-12 06:00:00.000,"WOLFCAMP B LOWER","","",,1988696
"MeV0wtoqHQ","ATKINS 14-11-4415H","4246140256","421160001H",2016-08-04 00:00:00.000,"HORIZONTAL","ATKINS 14-11 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-08-02 00:00:00.000,2016-09-02 00:00:00.000,"CHARGER 102",2016-08-01 06:00:00.000,2016-09-03 06:00:00.000,,2016-08-01 06:00:00.000,"WOLFCAMP B LOWER","","",,2642090
"MeV0wtoqHQ","ATKINS 14-11-4415H","4246140256","421160001H",2016-08-04 00:00:00.000,"HORIZONTAL","ATKINS 14-11 BLUE","MIDLAND","TEXAS - UPTON","DRL","",2016-08-02 00:00:00.000,2016-09-02 00:00:00.000,"UNKNOWN",2016-08-01 06:00:00.000,2016-08-02 06:00:00.000,,2016-08-01 06:00:00.000,"WOLFCAMP B LOWER","","",,2642090
"qL9oOu1C8A","COUNCIL-MORGAN 27-4404H","4246140132","527704404H",2015-07-03 00:00:00.000,"HORIZONTAL","COUNCIL MORGAN 27-4404H","MIDLAND","TEXAS - UPTON","DRL","",2015-07-03 00:00:00.000,2015-07-22 00:00:00.000,"ICD 211",2015-07-02 06:00:00.000,2015-07-23 06:00:00.000,,2015-07-02 06:00:00.000,"WOLFCAMP B LOWER","","",,2068426
"tplugrSbVB","JRS FARMS 22-27-4413H","4246140343","512710H",2016-07-18 00:00:00.000,"HORIZONTAL","JRS FARMS 22 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-07-19 00:00:00.000,2016-11-08 00:00:00.000,"CHARGER 101",2016-07-18 06:00:00.000,2016-07-19 06:00:00.000,,2016-07-18 06:00:00.000,"WOLFCAMP B LOWER","","",,1961888
"uKfsmqrKZ0","MORGAN 25-26-4415H","4246140455","525204H",2016-11-08 00:00:00.000,"HORIZONTAL","MORGAN 25-26 BLACK","MIDLAND","TEXAS - UPTON","DRL","",2016-11-09 00:00:00.000,2017-03-10 00:00:00.000,"CHARGER 101",2016-11-08 06:00:00.000,2016-11-09 06:00:00.000,,2016-11-08 06:00:00.000,"WOLFCAMP B LOWER","","",,2384352
