Property_Number,target_formation,api_no,well_type,activity_phase,event_objective_1,spud_date,time_from,time_to,Duration_Hrs,wellbore_no,wellbore_id,event_id,event_code,Rig_Name,plannedTD,MDTO,MDFROM,Ft Drilled,date_report,Distinct Rig 1
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-04 00:00:00.000,2018-12-04 13:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-04 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-04 00:00:00.000,2018-12-04 14:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-04 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-04 00:00:00.000,2018-12-04 05:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-04 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-04 00:00:00.000,2018-12-04 21:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-04 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-04 00:00:00.000,2018-12-04 09:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-04 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-04 00:00:00.000,2018-12-04 20:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-04 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-28 00:00:00.000,2018-11-28 09:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-28 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-28 00:00:00.000,2018-11-28 18:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-28 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-28 00:00:00.000,2018-11-28 10:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-28 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-28 00:00:00.000,2018-11-28 07:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-28 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-28 00:00:00.000,2018-11-28 08:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-28 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-02 00:00:00.000,2018-12-02 13:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16431,16431,0,2018-12-02 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-02 00:00:00.000,2018-12-02 19:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16578,16578,0,2018-12-02 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-02 00:00:00.000,2018-12-02 10:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16431,16431,0,2018-12-02 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-01 00:00:00.000,2018-12-01 15:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16431,16431,0,2018-12-01 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-01 00:00:00.000,2018-12-02 00:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16431,16431,0,2018-12-01 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-01 00:00:00.000,2018-12-01 13:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16431,16431,0,2018-12-01 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-10 00:00:00.000,2018-12-10 10:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,20162,20162,0,2018-12-10 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-11 00:00:00.000,2018-12-11 05:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,20162,20162,0,2018-12-11 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-11 00:00:00.000,2018-12-11 01:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,20162,20162,0,2018-12-11 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 18:15:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 17:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-10 00:00:00.000,2018-12-10 09:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,20162,20162,0,2018-12-10 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 16:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 16:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 15:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 14:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 15:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 04:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 19:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 03:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-26 00:00:00.000,2018-11-26 07:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15256,15256,0,2018-11-26 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 07:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 09:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 15:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 12:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 20:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12685,12685,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 15:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 06:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 07:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 09:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-30 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 23:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,16174,16174,0,2018-11-30 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 03:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-30 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 12:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-30 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 08:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-30 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 00:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-30 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-22 00:00:00.000,2018-11-22 18:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-22 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-22 00:00:00.000,2018-11-22 21:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-22 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-22 00:00:00.000,2018-11-22 18:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-22 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-22 00:00:00.000,2018-11-22 16:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12629,12629,0,2018-11-22 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-22 00:00:00.000,2018-11-22 21:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-22 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-29 00:00:00.000,2018-11-29 14:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-29 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-29 00:00:00.000,2018-11-29 16:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-29 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-29 00:00:00.000,2018-11-29 02:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15520,15520,0,2018-11-29 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-29 00:00:00.000,2018-11-29 12:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15607,15607,0,2018-11-29 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-29 00:00:00.000,2018-11-29 14:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-29 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-03 00:00:00.000,2018-12-03 19:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-03 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-12-03 00:00:00.000,2018-12-03 15:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,17140,17140,0,2018-12-03 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-19 00:00:00.000,2018-11-19 16:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,10535,10535,0,2018-11-19 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-19 00:00:00.000,2018-11-19 00:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,10270,10270,0,2018-11-19 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-19 00:00:00.000,2018-11-19 18:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,10577,10577,0,2018-11-19 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-19 00:00:00.000,2018-11-19 05:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,10270,10270,0,2018-11-19 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 18:00:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-23 00:00:00.000,2018-11-23 17:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,12665,12665,0,2018-11-23 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-21 00:00:00.000,2018-11-21 13:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,11766,11766,0,2018-11-21 00:00:00.000,60
"500947","WOLFCAMP A LOWER","4237139745","HORIZONTAL","DPROD","PRODUCTION",2018-05-28 03:00:00.000,2018-11-30 00:00:00.000,2018-11-30 08:30:00.000,0.5,"00","1BvMM4HnEG","xta5X","DRL","TRINIDAD 100",20250.5,15614,15614,0,2018-11-30 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-23 00:00:00.000,2018-10-23 06:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,15409,15409,0,2018-10-23 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-23 00:00:00.000,2018-10-23 13:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,15409,15409,0,2018-10-23 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-14 00:00:00.000,2018-10-14 06:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12603,12603,0,2018-10-14 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-14 00:00:00.000,2018-10-14 08:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12603,12603,0,2018-10-14 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-16 00:00:00.000,2018-10-16 18:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,13798,13798,0,2018-10-16 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-18 00:00:00.000,2018-10-18 09:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,14651,14651,0,2018-10-18 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-18 00:00:00.000,2018-10-18 10:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,14651,14651,0,2018-10-18 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-18 00:00:00.000,2018-10-18 02:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,14651,14651,0,2018-10-18 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-18 00:00:00.000,2018-10-18 07:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,14651,14651,0,2018-10-18 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-10 00:00:00.000,2018-10-10 20:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,10350,10350,0,2018-10-10 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-10 00:00:00.000,2018-10-10 12:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,10350,10350,0,2018-10-10 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-10 00:00:00.000,2018-10-10 18:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,10350,10350,0,2018-10-10 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-10 00:00:00.000,2018-10-10 13:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,10350,10350,0,2018-10-10 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-10 00:00:00.000,2018-10-10 13:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,10350,10350,0,2018-10-10 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-15 00:00:00.000,2018-10-15 01:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12603,12603,0,2018-10-15 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-15 00:00:00.000,2018-10-15 07:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12603,12603,0,2018-10-15 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-22 00:00:00.000,2018-10-22 23:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20034,15409,15409,0,2018-10-22 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-13 00:00:00.000,2018-10-13 13:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12375,12375,0,2018-10-13 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-13 00:00:00.000,2018-10-13 12:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12375,12375,0,2018-10-13 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-13 00:00:00.000,2018-10-14 00:00:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12603,12603,0,2018-10-13 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-13 00:00:00.000,2018-10-13 05:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12375,12375,0,2018-10-13 00:00:00.000,60
"500949","WOLFCAMP A LOWER","4237139742","HORIZONTAL","DPROD","PRODUCTION",2018-05-21 17:30:00.000,2018-10-13 00:00:00.000,2018-10-13 10:30:00.000,0.5,"00","faw7LQOHG0","Q1Knt","DRL","TRINIDAD 100",20064.5,12375,12375,0,2018-10-13 00:00:00.000,60
