id,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
195135,2019-03-04 00:00:00.000,"segunda-feira",1899-12-30 21:45:00.000,"MG","40",520,"CONTAGEM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.843,-44.0749
196087,2019-03-10 00:00:00.000,"domingo",1899-12-30 04:15:00.000,"MG","40",551,"NOVA LIMA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-20.05411,-43.97102
198077,2019-03-19 00:00:00.000,"terça-feira",1899-12-30 19:45:00.000,"MG","153",48,"MONTE ALEGRE DE MINAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.80472,-49.08294
198263,2019-03-21 00:00:00.000,"quinta-feira",1899-12-30 06:45:00.000,"MG","365",671,"MONTE ALEGRE DE MINAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.8792,-48.74332
200130,2019-03-30 00:00:00.000,"sábado",1899-12-30 13:20:00.000,"MG","40",465,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.43836,-44.33104
200474,2019-03-31 00:00:00.000,"domingo",1899-12-30 23:00:00.000,"MG","381",897,"CAMBUI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-22.63961,-46.08078
201943,2019-04-07 00:00:00.000,"domingo",1899-12-30 21:30:00.000,"MG","365",13,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-16.85399,-43.97116
202698,2019-04-12 00:00:00.000,"sexta-feira",1899-12-30 02:15:00.000,"MG","262",523,"LUZ","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-19.7847,-45.64802
204215,2019-04-18 00:00:00.000,"quinta-feira",1899-12-30 10:50:00.000,"MG","381",247,"SANTANA DO PARAISO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.46215,-42.53254
205807,2019-04-27 00:00:00.000,"sábado",1899-12-30 05:30:00.000,"MG","50",85,"UBERLANDIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.00488,-48.2091
208470,2019-05-10 00:00:00.000,"sexta-feira",1899-12-30 18:30:00.000,"MG","40",449,"CAETANOPOLIS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.30932,-44.37279
211255,2019-05-23 00:00:00.000,"quinta-feira",1899-12-30 13:30:00.000,"MG","381",389,"BARAO DE COCAIS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.78155,-43.43635
211574,2019-05-25 00:00:00.000,"sábado",1899-12-30 03:30:00.000,"MG","40",634,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.68976,-43.79012
211604,2019-05-25 00:00:00.000,"sábado",1899-12-30 07:50:00.000,"MG","40",557,"NOVA LIMA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.10255,-43.97493
213138,2019-06-02 00:00:00.000,"domingo",1899-12-30 10:30:00.000,"MG","116",517,"UBAPORANGA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.70493,-42.1172
215208,2019-06-12 00:00:00.000,"quarta-feira",1899-12-30 12:00:00.000,"MG","365",573,"INDIANOPOLIS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.90642,-47.89998
218650,2019-06-28 00:00:00.000,"sexta-feira",1899-12-30 20:30:00.000,"MG","50",122,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.32487,-48.10279
219783,2019-07-04 00:00:00.000,"quinta-feira",1899-12-30 09:30:00.000,"MG","365",794,"GURINHATA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.92536,-49.85462
220166,2019-07-05 00:00:00.000,"sexta-feira",1899-12-30 21:00:00.000,"MG","40",514,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.80744,-44.0959
222136,2019-07-14 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","262",517,"LUZ","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.7895,-45.59146
223012,2019-07-19 00:00:00.000,"sexta-feira",1899-12-30 13:00:00.000,"MG","153",14,"CENTRALINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.5422,-49.19366
224571,2019-07-25 00:00:00.000,"quinta-feira",1899-12-30 16:30:00.000,"MG","40",354,"FELIXLANDIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.72944,-44.90162
225865,2019-07-31 00:00:00.000,"quarta-feira",1899-12-30 17:00:00.000,"MG","262",812,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.76553,-48.11855
226318,2019-08-03 00:00:00.000,"sábado",1899-12-30 00:45:00.000,"MG","40",673,"CARANDAI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.98194,-43.78105
226609,2019-08-04 00:00:00.000,"domingo",1899-12-30 11:20:00.000,"MG","251",250,"CURRAL DE DENTRO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-15.98709,-41.862770000000012
227541,2019-08-09 00:00:00.000,"sexta-feira",1899-12-30 04:50:00.000,"MG","40",659,"CARANDAI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.89158,-43.8167
228121,2019-08-11 00:00:00.000,"domingo",1899-12-30 11:00:00.000,"MG","381",623,"OLIVEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.81077,-44.792
235187,2019-09-13 00:00:00.000,"sexta-feira",1899-12-30 19:00:00.000,"MG","116",575,"MANHUACU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.14598,-42.18538
235550,2019-09-15 00:00:00.000,"domingo",1899-12-30 11:20:00.000,"MG","381",836,"SAO SEBASTIAO DA BELA VISTA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.17812,-45.84097
237015,2019-09-21 00:00:00.000,"sábado",1899-12-30 18:00:00.000,"MG","40",755,"EWBANK DA CAMARA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.48605,-43.53483
240158,2019-10-04 00:00:00.000,"sexta-feira",1899-12-30 20:30:00.000,"MG","262",429,"SAO GONCALO DO PARA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.88839,-44.79614
241997,2019-10-12 00:00:00.000,"sábado",1899-12-30 17:20:00.000,"MG","40",520,"CONTAGEM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.86893,-44.06007
242911,2019-06-10 00:00:00.000,"segunda-feira",1899-12-30 14:30:00.000,"MG","381",403,"BOM JESUS DO AMPARO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.75138,-43.53638
246160,2019-10-29 00:00:00.000,"terça-feira",1899-12-30 12:30:00.000,"MG","50",64,"UBERLANDIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.84248,-48.25258
246831,2019-11-02 00:00:00.000,"sábado",1899-12-30 21:02:00.000,"MG","153",226,"FRONTEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.20356,-49.13188
246890,2019-11-03 00:00:00.000,"domingo",1899-12-30 05:00:00.000,"MG","381",416,"CAETE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano",1,0,1,0,0,0,1,1,-19.75309,-43.62966
254162,2019-12-06 00:00:00.000,"sexta-feira",1899-12-30 14:50:00.000,"MG","381",498,"BETIM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-20.01173,-44.21976
256320,2019-12-15 00:00:00.000,"domingo",1899-12-30 15:25:00.000,"MG","262",798,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.77796,-47.9268
256666,2019-12-16 00:00:00.000,"segunda-feira",1899-12-30 22:30:00.000,"MG","251",384,"GRAO MOGOL","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-16.28187,-42.80859
257366,2019-11-26 00:00:00.000,"terça-feira",1899-12-30 07:30:00.000,"MG","50",145,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.51997,-48.03997
259126,2019-12-27 00:00:00.000,"sexta-feira",1899-12-30 14:25:00.000,"MG","381",629,"OLIVEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.84107,-44.82613
263074,2020-01-16 00:00:00.000,"quinta-feira",1899-12-30 06:45:00.000,"MG","153",104,"PRATA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.27184081,-48.91909359
265230,2020-01-26 00:00:00.000,"domingo",1899-12-30 13:00:00.000,"MG","381",732,"CARMO DA CACHOEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.55413799,-45.24499427
270178,2020-02-19 00:00:00.000,"quarta-feira",1899-12-30 07:20:00.000,"MG","381",501,"BETIM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-20.01172662,-44.21976041
274043,2020-03-08 00:00:00.000,"domingo",1899-12-30 12:45:00.000,"MG","40",605,"CONGONHAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.45960587,-43.83907941
274667,2020-03-11 00:00:00.000,"quarta-feira",1899-12-30 05:40:00.000,"MG","381",217,"NAQUE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-19.248271,-42.338374
275261,2020-03-14 00:00:00.000,"sábado",1899-12-30 05:40:00.000,"MG","381",709,"NEPOMUCENO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.37772086,-45.19419525
275499,2020-03-15 00:00:00.000,"domingo",1899-12-30 05:15:00.000,"MG","40",751,"SANTOS DUMONT","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.46537559,-43.56167779
276578,2020-03-20 00:00:00.000,"sexta-feira",1899-12-30 12:20:00.000,"MG","381",839,"SAO SEBASTIAO DA BELA VISTA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.19834327,-45.85343083
276609,2020-03-20 00:00:00.000,"sexta-feira",1899-12-30 16:20:00.000,"MG","40",283,"TRES MARIAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.25100046,-45.19333595
276952,2020-03-23 00:00:00.000,"segunda-feira",1899-12-30 09:45:00.000,"MG","153",19,"CENTRALINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-18.587774,-49.1929339
277151,2020-03-25 00:00:00.000,"quarta-feira",1899-12-30 12:45:00.000,"MG","381",822,"CAREACU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.1170128,-45.75397108
277944,2020-04-01 00:00:00.000,"quarta-feira",1899-12-30 10:20:00.000,"MG","116",761,"LEOPOLDINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.52207278,-42.61775334
278474,2020-04-05 00:00:00.000,"domingo",1899-12-30 07:15:00.000,"MG","381",782,"CAMPANHA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.83056954,-45.49773502
279431,2020-04-12 00:00:00.000,"domingo",1899-12-30 00:05:00.000,"MG","50",179,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.77827047,-47.93140998
281166,2020-04-24 00:00:00.000,"sexta-feira",1899-12-30 00:12:00.000,"MG","262",814,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.76506609,-48.12286402
281519,2020-04-26 00:00:00.000,"domingo",1899-12-30 08:00:00.000,"MG","40",303,"TRES MARIAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.37656607,-45.09857869
284152,2020-05-12 00:00:00.000,"terça-feira",1899-12-30 20:45:00.000,"MG","50",51,"ARAGUARI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-18.74433705,-48.2313459
288752,2020-06-07 00:00:00.000,"domingo",1899-12-30 20:30:00.000,"MG","116",682,"MIRADOURO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-20.95666795,-42.34992689
289687,2020-06-12 00:00:00.000,"sexta-feira",1899-12-30 17:25:00.000,"MG","116",734,"LARANJAL","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.34565238,-42.4637625
290820,2020-06-19 00:00:00.000,"sexta-feira",1899-12-30 13:40:00.000,"MG","267",11,"LEOPOLDINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-21.56999426,-42.70830382
291186,2020-06-13 00:00:00.000,"sábado",1899-12-30 08:30:00.000,"MG","381",947,"EXTREMA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-22.87479042,-46.36655782
293010,2020-07-02 00:00:00.000,"quinta-feira",1899-12-30 01:40:00.000,"MG","262",354,"BETIM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-19.96216513,-44.16346396
294471,2020-07-09 00:00:00.000,"quinta-feira",1899-12-30 21:00:00.000,"MG","365",778,"ITUIUTABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.95778027,-49.69867601
295344,2020-07-14 00:00:00.000,"terça-feira",1899-12-30 06:20:00.000,"MG","40",465,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-19.43835777,-44.33103681
296421,2020-07-19 00:00:00.000,"domingo",1899-12-30 21:30:00.000,"MG","40",41,"PARACATU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-17.21271307,-46.87295209
296999,2020-07-10 00:00:00.000,"sexta-feira",1899-12-30 10:10:00.000,"MG","153",17,"CENTRALINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano",1,0,1,0,0,0,1,1,-18.569555,-49.193806
297169,2020-05-28 00:00:00.000,"quinta-feira",1899-12-30 07:40:00.000,"MG","365",335,"VARJAO DE MINAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural",1,0,1,0,0,0,1,1,-18.37388576,-46.03311539
298165,2020-07-29 00:00:00.000,"quarta-feira",1899-12-30 10:30:00.000,"MG","381",542,"ITATIAIUCU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-20.26492509,-44.42256682
298308,2020-07-30 00:00:00.000,"quinta-feira",1899-12-30 09:25:00.000,"MG","381",733,"CARMO DA CACHOEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.52969479,-45.23069304
298491,2020-07-31 00:00:00.000,"sexta-feira",1899-12-30 01:15:00.000,"MG","381",732,"CARMO DA CACHOEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural",1,0,1,0,0,0,1,1,-21.55413799,-45.24499427
