Date,Year,MonthNumber,Month,YearMonth,Quarter,WeekDayNum,WeekDayEngShort,WeekDayRuShort,WorkDayEng,WorkDayRu,WeekNumber,KZT
2018-11-01 00:00:00.000,2018,11,"November","2018-11","Qtr 4",4,"Thu","ЧТ","workday","будний",44,81
2018-11-08 00:00:00.000,2018,11,"November","2018-11","Qtr 4",4,"Thu","ЧТ","workday","будний",45,116
2018-11-15 00:00:00.000,2018,11,"November","2018-11","Qtr 4",4,"Thu","ЧТ","workday","будний",46,118
2018-11-22 00:00:00.000,2018,11,"November","2018-11","Qtr 4",4,"Thu","ЧТ","workday","будний",47,80
2018-11-29 00:00:00.000,2018,11,"November","2018-11","Qtr 4",4,"Thu","ЧТ","workday","будний",48,80
2018-12-06 00:00:00.000,2018,12,"December","2018-12","Qtr 4",4,"Thu","ЧТ","workday","будний",49,86
2018-12-13 00:00:00.000,2018,12,"December","2018-12","Qtr 4",4,"Thu","ЧТ","workday","будний",50,114
2018-12-20 00:00:00.000,2018,12,"December","2018-12","Qtr 4",4,"Thu","ЧТ","workday","будний",51,107
2018-12-27 00:00:00.000,2018,12,"December","2018-12","Qtr 4",4,"Thu","ЧТ","workday","будний",52,107
2019-01-03 00:00:00.000,2019,1,"January","2019-01","Qtr 1",4,"Thu","ЧТ","workday","будний",1,105
2019-01-10 00:00:00.000,2019,1,"January","2019-01","Qtr 1",4,"Thu","ЧТ","workday","будний",2,113
2019-01-17 00:00:00.000,2019,1,"January","2019-01","Qtr 1",4,"Thu","ЧТ","workday","будний",3,117
2019-01-24 00:00:00.000,2019,1,"January","2019-01","Qtr 1",4,"Thu","ЧТ","workday","будний",4,95
2019-01-31 00:00:00.000,2019,1,"January","2019-01","Qtr 1",4,"Thu","ЧТ","workday","будний",5,119
2019-02-07 00:00:00.000,2019,2,"February","2019-02","Qtr 1",4,"Thu","ЧТ","workday","будний",6,90
2019-02-14 00:00:00.000,2019,2,"February","2019-02","Qtr 1",4,"Thu","ЧТ","workday","будний",7,114
2019-02-21 00:00:00.000,2019,2,"February","2019-02","Qtr 1",4,"Thu","ЧТ","workday","будний",8,101
2019-02-28 00:00:00.000,2019,2,"February","2019-02","Qtr 1",4,"Thu","ЧТ","workday","будний",9,100
2019-03-07 00:00:00.000,2019,3,"March","2019-03","Qtr 1",4,"Thu","ЧТ","workday","будний",10,120
2019-03-14 00:00:00.000,2019,3,"March","2019-03","Qtr 1",4,"Thu","ЧТ","workday","будний",11,113
2019-03-21 00:00:00.000,2019,3,"March","2019-03","Qtr 1",4,"Thu","ЧТ","workday","будний",12,118
2019-03-28 00:00:00.000,2019,3,"March","2019-03","Qtr 1",4,"Thu","ЧТ","workday","будний",13,88
2019-04-04 00:00:00.000,2019,4,"April","2019-04","Qtr 2",4,"Thu","ЧТ","workday","будний",14,110
2019-04-11 00:00:00.000,2019,4,"April","2019-04","Qtr 2",4,"Thu","ЧТ","workday","будний",15,86
2019-04-18 00:00:00.000,2019,4,"April","2019-04","Qtr 2",4,"Thu","ЧТ","workday","будний",16,110
2019-04-25 00:00:00.000,2019,4,"April","2019-04","Qtr 2",4,"Thu","ЧТ","workday","будний",17,99
2019-05-02 00:00:00.000,2019,5,"May","2019-05","Qtr 2",4,"Thu","ЧТ","workday","будний",18,84
2019-05-09 00:00:00.000,2019,5,"May","2019-05","Qtr 2",4,"Thu","ЧТ","workday","будний",19,80
2019-05-16 00:00:00.000,2019,5,"May","2019-05","Qtr 2",4,"Thu","ЧТ","workday","будний",20,80
2019-05-23 00:00:00.000,2019,5,"May","2019-05","Qtr 2",4,"Thu","ЧТ","workday","будний",21,105
2019-05-30 00:00:00.000,2019,5,"May","2019-05","Qtr 2",4,"Thu","ЧТ","workday","будний",22,86
2019-06-06 00:00:00.000,2019,6,"June","2019-06","Qtr 2",4,"Thu","ЧТ","workday","будний",23,97
2019-06-13 00:00:00.000,2019,6,"June","2019-06","Qtr 2",4,"Thu","ЧТ","workday","будний",24,97
2019-06-20 00:00:00.000,2019,6,"June","2019-06","Qtr 2",4,"Thu","ЧТ","workday","будний",25,112
2019-06-27 00:00:00.000,2019,6,"June","2019-06","Qtr 2",4,"Thu","ЧТ","workday","будний",26,94
2019-07-04 00:00:00.000,2019,7,"July","2019-07","Qtr 3",4,"Thu","ЧТ","workday","будний",27,83
2019-07-11 00:00:00.000,2019,7,"July","2019-07","Qtr 3",4,"Thu","ЧТ","workday","будний",28,99
2019-07-18 00:00:00.000,2019,7,"July","2019-07","Qtr 3",4,"Thu","ЧТ","workday","будний",29,102
2019-07-25 00:00:00.000,2019,7,"July","2019-07","Qtr 3",4,"Thu","ЧТ","workday","будний",30,87
2019-08-01 00:00:00.000,2019,8,"August","2019-08","Qtr 3",4,"Thu","ЧТ","workday","будний",31,83
2019-08-08 00:00:00.000,2019,8,"August","2019-08","Qtr 3",4,"Thu","ЧТ","workday","будний",32,81
2019-08-15 00:00:00.000,2019,8,"August","2019-08","Qtr 3",4,"Thu","ЧТ","workday","будний",33,111
2019-08-22 00:00:00.000,2019,8,"August","2019-08","Qtr 3",4,"Thu","ЧТ","workday","будний",34,105
2019-08-29 00:00:00.000,2019,8,"August","2019-08","Qtr 3",4,"Thu","ЧТ","workday","будний",35,94
2019-09-05 00:00:00.000,2019,9,"September","2019-09","Qtr 3",4,"Thu","ЧТ","workday","будний",36,94
2019-09-12 00:00:00.000,2019,9,"September","2019-09","Qtr 3",4,"Thu","ЧТ","workday","будний",37,114
2019-09-19 00:00:00.000,2019,9,"September","2019-09","Qtr 3",4,"Thu","ЧТ","workday","будний",38,112
2019-09-26 00:00:00.000,2019,9,"September","2019-09","Qtr 3",4,"Thu","ЧТ","workday","будний",39,96
2019-10-03 00:00:00.000,2019,10,"October","2019-10","Qtr 4",4,"Thu","ЧТ","workday","будний",40,104
2019-10-10 00:00:00.000,2019,10,"October","2019-10","Qtr 4",4,"Thu","ЧТ","workday","будний",41,109
2019-10-17 00:00:00.000,2019,10,"October","2019-10","Qtr 4",4,"Thu","ЧТ","workday","будний",42,93
2019-10-24 00:00:00.000,2019,10,"October","2019-10","Qtr 4",4,"Thu","ЧТ","workday","будний",43,120
2019-10-31 00:00:00.000,2019,10,"October","2019-10","Qtr 4",4,"Thu","ЧТ","workday","будний",44,94
2019-11-07 00:00:00.000,2019,11,"November","2019-11","Qtr 4",4,"Thu","ЧТ","workday","будний",45,118
2019-11-14 00:00:00.000,2019,11,"November","2019-11","Qtr 4",4,"Thu","ЧТ","workday","будний",46,84
2019-11-21 00:00:00.000,2019,11,"November","2019-11","Qtr 4",4,"Thu","ЧТ","workday","будний",47,105
2019-11-28 00:00:00.000,2019,11,"November","2019-11","Qtr 4",4,"Thu","ЧТ","workday","будний",48,82
2019-12-05 00:00:00.000,2019,12,"December","2019-12","Qtr 4",4,"Thu","ЧТ","workday","будний",49,90
2019-12-12 00:00:00.000,2019,12,"December","2019-12","Qtr 4",4,"Thu","ЧТ","workday","будний",50,109
2019-12-19 00:00:00.000,2019,12,"December","2019-12","Qtr 4",4,"Thu","ЧТ","workday","будний",51,100
2019-12-26 00:00:00.000,2019,12,"December","2019-12","Qtr 4",4,"Thu","ЧТ","workday","будний",52,88
2016-01-03 00:00:00.000,2016,1,"January","2016-01","Qtr 1",7,"Sun","ВС","weekend","выходной",1,108
2016-01-10 00:00:00.000,2016,1,"January","2016-01","Qtr 1",7,"Sun","ВС","weekend","выходной",2,85
2016-01-17 00:00:00.000,2016,1,"January","2016-01","Qtr 1",7,"Sun","ВС","weekend","выходной",3,91
2016-01-24 00:00:00.000,2016,1,"January","2016-01","Qtr 1",7,"Sun","ВС","weekend","выходной",4,81
2016-01-31 00:00:00.000,2016,1,"January","2016-01","Qtr 1",7,"Sun","ВС","weekend","выходной",5,92
2016-02-07 00:00:00.000,2016,2,"February","2016-02","Qtr 1",7,"Sun","ВС","weekend","выходной",6,89
2016-02-14 00:00:00.000,2016,2,"February","2016-02","Qtr 1",7,"Sun","ВС","weekend","выходной",7,118
2016-02-21 00:00:00.000,2016,2,"February","2016-02","Qtr 1",7,"Sun","ВС","weekend","выходной",8,88
2016-02-28 00:00:00.000,2016,2,"February","2016-02","Qtr 1",7,"Sun","ВС","weekend","выходной",9,89
2016-03-06 00:00:00.000,2016,3,"March","2016-03","Qtr 1",7,"Sun","ВС","weekend","выходной",10,114
2016-03-13 00:00:00.000,2016,3,"March","2016-03","Qtr 1",7,"Sun","ВС","weekend","выходной",11,88
2016-03-20 00:00:00.000,2016,3,"March","2016-03","Qtr 1",7,"Sun","ВС","weekend","выходной",12,81
2016-03-27 00:00:00.000,2016,3,"March","2016-03","Qtr 1",7,"Sun","ВС","weekend","выходной",13,86
2016-04-03 00:00:00.000,2016,4,"April","2016-04","Qtr 2",7,"Sun","ВС","weekend","выходной",14,95
2016-04-10 00:00:00.000,2016,4,"April","2016-04","Qtr 2",7,"Sun","ВС","weekend","выходной",15,80
2016-04-17 00:00:00.000,2016,4,"April","2016-04","Qtr 2",7,"Sun","ВС","weekend","выходной",16,107
2016-04-24 00:00:00.000,2016,4,"April","2016-04","Qtr 2",7,"Sun","ВС","weekend","выходной",17,94
2016-05-01 00:00:00.000,2016,5,"May","2016-05","Qtr 2",7,"Sun","ВС","weekend","выходной",18,92
2016-05-08 00:00:00.000,2016,5,"May","2016-05","Qtr 2",7,"Sun","ВС","weekend","выходной",19,108
2016-05-15 00:00:00.000,2016,5,"May","2016-05","Qtr 2",7,"Sun","ВС","weekend","выходной",20,112
2016-05-22 00:00:00.000,2016,5,"May","2016-05","Qtr 2",7,"Sun","ВС","weekend","выходной",21,110
2016-05-29 00:00:00.000,2016,5,"May","2016-05","Qtr 2",7,"Sun","ВС","weekend","выходной",22,84
2016-06-05 00:00:00.000,2016,6,"June","2016-06","Qtr 2",7,"Sun","ВС","weekend","выходной",23,98
2016-06-12 00:00:00.000,2016,6,"June","2016-06","Qtr 2",7,"Sun","ВС","weekend","выходной",24,80
2016-06-19 00:00:00.000,2016,6,"June","2016-06","Qtr 2",7,"Sun","ВС","weekend","выходной",25,96
2016-06-26 00:00:00.000,2016,6,"June","2016-06","Qtr 2",7,"Sun","ВС","weekend","выходной",26,83
2016-07-03 00:00:00.000,2016,7,"July","2016-07","Qtr 3",7,"Sun","ВС","weekend","выходной",27,94
2016-07-10 00:00:00.000,2016,7,"July","2016-07","Qtr 3",7,"Sun","ВС","weekend","выходной",28,110
2016-07-17 00:00:00.000,2016,7,"July","2016-07","Qtr 3",7,"Sun","ВС","weekend","выходной",29,104
2016-07-24 00:00:00.000,2016,7,"July","2016-07","Qtr 3",7,"Sun","ВС","weekend","выходной",30,97
2016-07-31 00:00:00.000,2016,7,"July","2016-07","Qtr 3",7,"Sun","ВС","weekend","выходной",31,108
2016-08-07 00:00:00.000,2016,8,"August","2016-08","Qtr 3",7,"Sun","ВС","weekend","выходной",32,110
2016-08-14 00:00:00.000,2016,8,"August","2016-08","Qtr 3",7,"Sun","ВС","weekend","выходной",33,101
2016-08-21 00:00:00.000,2016,8,"August","2016-08","Qtr 3",7,"Sun","ВС","weekend","выходной",34,115
2016-08-28 00:00:00.000,2016,8,"August","2016-08","Qtr 3",7,"Sun","ВС","weekend","выходной",35,83
2016-09-04 00:00:00.000,2016,9,"September","2016-09","Qtr 3",7,"Sun","ВС","weekend","выходной",36,120
2016-09-11 00:00:00.000,2016,9,"September","2016-09","Qtr 3",7,"Sun","ВС","weekend","выходной",37,91
2016-09-18 00:00:00.000,2016,9,"September","2016-09","Qtr 3",7,"Sun","ВС","weekend","выходной",38,119
2016-09-25 00:00:00.000,2016,9,"September","2016-09","Qtr 3",7,"Sun","ВС","weekend","выходной",39,88
2016-10-02 00:00:00.000,2016,10,"October","2016-10","Qtr 4",7,"Sun","ВС","weekend","выходной",40,84
2016-10-09 00:00:00.000,2016,10,"October","2016-10","Qtr 4",7,"Sun","ВС","weekend","выходной",41,114
2016-10-16 00:00:00.000,2016,10,"October","2016-10","Qtr 4",7,"Sun","ВС","weekend","выходной",42,94
2016-10-23 00:00:00.000,2016,10,"October","2016-10","Qtr 4",7,"Sun","ВС","weekend","выходной",43,99
2016-10-30 00:00:00.000,2016,10,"October","2016-10","Qtr 4",7,"Sun","ВС","weekend","выходной",44,95
2016-11-06 00:00:00.000,2016,11,"November","2016-11","Qtr 4",7,"Sun","ВС","weekend","выходной",45,102
2016-11-13 00:00:00.000,2016,11,"November","2016-11","Qtr 4",7,"Sun","ВС","weekend","выходной",46,98
2016-11-20 00:00:00.000,2016,11,"November","2016-11","Qtr 4",7,"Sun","ВС","weekend","выходной",47,109
2016-11-27 00:00:00.000,2016,11,"November","2016-11","Qtr 4",7,"Sun","ВС","weekend","выходной",48,107
2016-12-04 00:00:00.000,2016,12,"December","2016-12","Qtr 4",7,"Sun","ВС","weekend","выходной",49,109
2016-12-11 00:00:00.000,2016,12,"December","2016-12","Qtr 4",7,"Sun","ВС","weekend","выходной",50,88
2016-12-18 00:00:00.000,2016,12,"December","2016-12","Qtr 4",7,"Sun","ВС","weekend","выходной",51,112
2016-12-25 00:00:00.000,2016,12,"December","2016-12","Qtr 4",7,"Sun","ВС","weekend","выходной",52,118
2017-01-01 00:00:00.000,2017,1,"January","2017-01","Qtr 1",7,"Sun","ВС","weekend","выходной",1,85
2017-01-08 00:00:00.000,2017,1,"January","2017-01","Qtr 1",7,"Sun","ВС","weekend","выходной",2,96
2017-01-15 00:00:00.000,2017,1,"January","2017-01","Qtr 1",7,"Sun","ВС","weekend","выходной",3,111
2017-01-22 00:00:00.000,2017,1,"January","2017-01","Qtr 1",7,"Sun","ВС","weekend","выходной",4,120
2017-01-29 00:00:00.000,2017,1,"January","2017-01","Qtr 1",7,"Sun","ВС","weekend","выходной",5,105
2017-02-05 00:00:00.000,2017,2,"February","2017-02","Qtr 1",7,"Sun","ВС","weekend","выходной",6,108
2017-02-12 00:00:00.000,2017,2,"February","2017-02","Qtr 1",7,"Sun","ВС","weekend","выходной",7,93
2017-02-19 00:00:00.000,2017,2,"February","2017-02","Qtr 1",7,"Sun","ВС","weekend","выходной",8,116
2017-02-26 00:00:00.000,2017,2,"February","2017-02","Qtr 1",7,"Sun","ВС","weekend","выходной",9,85
2017-03-05 00:00:00.000,2017,3,"March","2017-03","Qtr 1",7,"Sun","ВС","weekend","выходной",10,82
2017-03-12 00:00:00.000,2017,3,"March","2017-03","Qtr 1",7,"Sun","ВС","weekend","выходной",11,120
2017-03-19 00:00:00.000,2017,3,"March","2017-03","Qtr 1",7,"Sun","ВС","weekend","выходной",12,112
2017-03-26 00:00:00.000,2017,3,"March","2017-03","Qtr 1",7,"Sun","ВС","weekend","выходной",13,86
2017-04-02 00:00:00.000,2017,4,"April","2017-04","Qtr 2",7,"Sun","ВС","weekend","выходной",14,120
2017-04-09 00:00:00.000,2017,4,"April","2017-04","Qtr 2",7,"Sun","ВС","weekend","выходной",15,97
2017-04-16 00:00:00.000,2017,4,"April","2017-04","Qtr 2",7,"Sun","ВС","weekend","выходной",16,84
2017-04-23 00:00:00.000,2017,4,"April","2017-04","Qtr 2",7,"Sun","ВС","weekend","выходной",17,82
2017-04-30 00:00:00.000,2017,4,"April","2017-04","Qtr 2",7,"Sun","ВС","weekend","выходной",18,106
2017-05-07 00:00:00.000,2017,5,"May","2017-05","Qtr 2",7,"Sun","ВС","weekend","выходной",19,113
2017-05-14 00:00:00.000,2017,5,"May","2017-05","Qtr 2",7,"Sun","ВС","weekend","выходной",20,86
2017-05-21 00:00:00.000,2017,5,"May","2017-05","Qtr 2",7,"Sun","ВС","weekend","выходной",21,117
2017-05-28 00:00:00.000,2017,5,"May","2017-05","Qtr 2",7,"Sun","ВС","weekend","выходной",22,97
2017-06-04 00:00:00.000,2017,6,"June","2017-06","Qtr 2",7,"Sun","ВС","weekend","выходной",23,93
2017-06-11 00:00:00.000,2017,6,"June","2017-06","Qtr 2",7,"Sun","ВС","weekend","выходной",24,87
2017-06-18 00:00:00.000,2017,6,"June","2017-06","Qtr 2",7,"Sun","ВС","weekend","выходной",25,100
2017-06-25 00:00:00.000,2017,6,"June","2017-06","Qtr 2",7,"Sun","ВС","weekend","выходной",26,85
2017-07-02 00:00:00.000,2017,7,"July","2017-07","Qtr 3",7,"Sun","ВС","weekend","выходной",27,112
2017-07-09 00:00:00.000,2017,7,"July","2017-07","Qtr 3",7,"Sun","ВС","weekend","выходной",28,101
2017-07-16 00:00:00.000,2017,7,"July","2017-07","Qtr 3",7,"Sun","ВС","weekend","выходной",29,98
2017-07-23 00:00:00.000,2017,7,"July","2017-07","Qtr 3",7,"Sun","ВС","weekend","выходной",30,94
2017-07-30 00:00:00.000,2017,7,"July","2017-07","Qtr 3",7,"Sun","ВС","weekend","выходной",31,103
2017-08-06 00:00:00.000,2017,8,"August","2017-08","Qtr 3",7,"Sun","ВС","weekend","выходной",32,112
2017-08-13 00:00:00.000,2017,8,"August","2017-08","Qtr 3",7,"Sun","ВС","weekend","выходной",33,103
2017-08-20 00:00:00.000,2017,8,"August","2017-08","Qtr 3",7,"Sun","ВС","weekend","выходной",34,86
2017-08-27 00:00:00.000,2017,8,"August","2017-08","Qtr 3",7,"Sun","ВС","weekend","выходной",35,103
2017-09-03 00:00:00.000,2017,9,"September","2017-09","Qtr 3",7,"Sun","ВС","weekend","выходной",36,103
2017-09-10 00:00:00.000,2017,9,"September","2017-09","Qtr 3",7,"Sun","ВС","weekend","выходной",37,101
2017-09-17 00:00:00.000,2017,9,"September","2017-09","Qtr 3",7,"Sun","ВС","weekend","выходной",38,111
2017-09-24 00:00:00.000,2017,9,"September","2017-09","Qtr 3",7,"Sun","ВС","weekend","выходной",39,81
2017-10-01 00:00:00.000,2017,10,"October","2017-10","Qtr 4",7,"Sun","ВС","weekend","выходной",40,111
2017-10-08 00:00:00.000,2017,10,"October","2017-10","Qtr 4",7,"Sun","ВС","weekend","выходной",41,93
2017-10-15 00:00:00.000,2017,10,"October","2017-10","Qtr 4",7,"Sun","ВС","weekend","выходной",42,113
2017-10-22 00:00:00.000,2017,10,"October","2017-10","Qtr 4",7,"Sun","ВС","weekend","выходной",43,92
2017-10-29 00:00:00.000,2017,10,"October","2017-10","Qtr 4",7,"Sun","ВС","weekend","выходной",44,96
2017-11-05 00:00:00.000,2017,11,"November","2017-11","Qtr 4",7,"Sun","ВС","weekend","выходной",45,94
2017-11-12 00:00:00.000,2017,11,"November","2017-11","Qtr 4",7,"Sun","ВС","weekend","выходной",46,110
2017-11-19 00:00:00.000,2017,11,"November","2017-11","Qtr 4",7,"Sun","ВС","weekend","выходной",47,87
2017-11-26 00:00:00.000,2017,11,"November","2017-11","Qtr 4",7,"Sun","ВС","weekend","выходной",48,97
2017-12-03 00:00:00.000,2017,12,"December","2017-12","Qtr 4",7,"Sun","ВС","weekend","выходной",49,104
2017-12-10 00:00:00.000,2017,12,"December","2017-12","Qtr 4",7,"Sun","ВС","weekend","выходной",50,111
2017-12-17 00:00:00.000,2017,12,"December","2017-12","Qtr 4",7,"Sun","ВС","weekend","выходной",51,117
2017-12-24 00:00:00.000,2017,12,"December","2017-12","Qtr 4",7,"Sun","ВС","weekend","выходной",52,97
2017-12-31 00:00:00.000,2017,12,"December","2017-12","Qtr 4",7,"Sun","ВС","weekend","выходной",53,105
2018-01-07 00:00:00.000,2018,1,"January","2018-01","Qtr 1",7,"Sun","ВС","weekend","выходной",1,84
2018-01-14 00:00:00.000,2018,1,"January","2018-01","Qtr 1",7,"Sun","ВС","weekend","выходной",2,90
2018-01-21 00:00:00.000,2018,1,"January","2018-01","Qtr 1",7,"Sun","ВС","weekend","выходной",3,97
2018-01-28 00:00:00.000,2018,1,"January","2018-01","Qtr 1",7,"Sun","ВС","weekend","выходной",4,109
2018-02-04 00:00:00.000,2018,2,"February","2018-02","Qtr 1",7,"Sun","ВС","weekend","выходной",5,114
2018-02-11 00:00:00.000,2018,2,"February","2018-02","Qtr 1",7,"Sun","ВС","weekend","выходной",6,98
2018-02-18 00:00:00.000,2018,2,"February","2018-02","Qtr 1",7,"Sun","ВС","weekend","выходной",7,98
2018-02-25 00:00:00.000,2018,2,"February","2018-02","Qtr 1",7,"Sun","ВС","weekend","выходной",8,83
2018-03-04 00:00:00.000,2018,3,"March","2018-03","Qtr 1",7,"Sun","ВС","weekend","выходной",9,120
2018-03-11 00:00:00.000,2018,3,"March","2018-03","Qtr 1",7,"Sun","ВС","weekend","выходной",10,95
2018-03-18 00:00:00.000,2018,3,"March","2018-03","Qtr 1",7,"Sun","ВС","weekend","выходной",11,90
2018-03-25 00:00:00.000,2018,3,"March","2018-03","Qtr 1",7,"Sun","ВС","weekend","выходной",12,117
2018-04-01 00:00:00.000,2018,4,"April","2018-04","Qtr 2",7,"Sun","ВС","weekend","выходной",13,109
2018-04-08 00:00:00.000,2018,4,"April","2018-04","Qtr 2",7,"Sun","ВС","weekend","выходной",14,107
2018-04-15 00:00:00.000,2018,4,"April","2018-04","Qtr 2",7,"Sun","ВС","weekend","выходной",15,88
2018-04-22 00:00:00.000,2018,4,"April","2018-04","Qtr 2",7,"Sun","ВС","weekend","выходной",16,120
2018-04-29 00:00:00.000,2018,4,"April","2018-04","Qtr 2",7,"Sun","ВС","weekend","выходной",17,97
2018-05-06 00:00:00.000,2018,5,"May","2018-05","Qtr 2",7,"Sun","ВС","weekend","выходной",18,80
2018-05-13 00:00:00.000,2018,5,"May","2018-05","Qtr 2",7,"Sun","ВС","weekend","выходной",19,97
2018-05-20 00:00:00.000,2018,5,"May","2018-05","Qtr 2",7,"Sun","ВС","weekend","выходной",20,80
2018-05-27 00:00:00.000,2018,5,"May","2018-05","Qtr 2",7,"Sun","ВС","weekend","выходной",21,110
2018-06-03 00:00:00.000,2018,6,"June","2018-06","Qtr 2",7,"Sun","ВС","weekend","выходной",22,102
2018-06-10 00:00:00.000,2018,6,"June","2018-06","Qtr 2",7,"Sun","ВС","weekend","выходной",23,113
2018-06-17 00:00:00.000,2018,6,"June","2018-06","Qtr 2",7,"Sun","ВС","weekend","выходной",24,86
2018-06-24 00:00:00.000,2018,6,"June","2018-06","Qtr 2",7,"Sun","ВС","weekend","выходной",25,111
2018-07-01 00:00:00.000,2018,7,"July","2018-07","Qtr 3",7,"Sun","ВС","weekend","выходной",26,103
2018-07-08 00:00:00.000,2018,7,"July","2018-07","Qtr 3",7,"Sun","ВС","weekend","выходной",27,118
2018-07-15 00:00:00.000,2018,7,"July","2018-07","Qtr 3",7,"Sun","ВС","weekend","выходной",28,114
2018-07-22 00:00:00.000,2018,7,"July","2018-07","Qtr 3",7,"Sun","ВС","weekend","выходной",29,83
2018-07-29 00:00:00.000,2018,7,"July","2018-07","Qtr 3",7,"Sun","ВС","weekend","выходной",30,105
2018-08-05 00:00:00.000,2018,8,"August","2018-08","Qtr 3",7,"Sun","ВС","weekend","выходной",31,112
2018-08-12 00:00:00.000,2018,8,"August","2018-08","Qtr 3",7,"Sun","ВС","weekend","выходной",32,82
2018-08-19 00:00:00.000,2018,8,"August","2018-08","Qtr 3",7,"Sun","ВС","weekend","выходной",33,119
2018-08-26 00:00:00.000,2018,8,"August","2018-08","Qtr 3",7,"Sun","ВС","weekend","выходной",34,108
2018-09-02 00:00:00.000,2018,9,"September","2018-09","Qtr 3",7,"Sun","ВС","weekend","выходной",35,102
2018-09-09 00:00:00.000,2018,9,"September","2018-09","Qtr 3",7,"Sun","ВС","weekend","выходной",36,112
2018-09-16 00:00:00.000,2018,9,"September","2018-09","Qtr 3",7,"Sun","ВС","weekend","выходной",37,83
2018-09-23 00:00:00.000,2018,9,"September","2018-09","Qtr 3",7,"Sun","ВС","weekend","выходной",38,109
2018-09-30 00:00:00.000,2018,9,"September","2018-09","Qtr 3",7,"Sun","ВС","weekend","выходной",39,86
2018-10-07 00:00:00.000,2018,10,"October","2018-10","Qtr 4",7,"Sun","ВС","weekend","выходной",40,92
2018-10-14 00:00:00.000,2018,10,"October","2018-10","Qtr 4",7,"Sun","ВС","weekend","выходной",41,92
2018-10-21 00:00:00.000,2018,10,"October","2018-10","Qtr 4",7,"Sun","ВС","weekend","выходной",42,80
2018-10-28 00:00:00.000,2018,10,"October","2018-10","Qtr 4",7,"Sun","ВС","weekend","выходной",43,83
2018-11-04 00:00:00.000,2018,11,"November","2018-11","Qtr 4",7,"Sun","ВС","weekend","выходной",44,108
2018-11-11 00:00:00.000,2018,11,"November","2018-11","Qtr 4",7,"Sun","ВС","weekend","выходной",45,111
2018-11-18 00:00:00.000,2018,11,"November","2018-11","Qtr 4",7,"Sun","ВС","weekend","выходной",46,115
2018-11-25 00:00:00.000,2018,11,"November","2018-11","Qtr 4",7,"Sun","ВС","weekend","выходной",47,109
2018-12-02 00:00:00.000,2018,12,"December","2018-12","Qtr 4",7,"Sun","ВС","weekend","выходной",48,115
2018-12-09 00:00:00.000,2018,12,"December","2018-12","Qtr 4",7,"Sun","ВС","weekend","выходной",49,109
2018-12-16 00:00:00.000,2018,12,"December","2018-12","Qtr 4",7,"Sun","ВС","weekend","выходной",50,85
2018-12-23 00:00:00.000,2018,12,"December","2018-12","Qtr 4",7,"Sun","ВС","weekend","выходной",51,95
2018-12-30 00:00:00.000,2018,12,"December","2018-12","Qtr 4",7,"Sun","ВС","weekend","выходной",52,111
2019-01-06 00:00:00.000,2019,1,"January","2019-01","Qtr 1",7,"Sun","ВС","weekend","выходной",1,96
2019-01-13 00:00:00.000,2019,1,"January","2019-01","Qtr 1",7,"Sun","ВС","weekend","выходной",2,88
2019-01-20 00:00:00.000,2019,1,"January","2019-01","Qtr 1",7,"Sun","ВС","weekend","выходной",3,92
2019-01-27 00:00:00.000,2019,1,"January","2019-01","Qtr 1",7,"Sun","ВС","weekend","выходной",4,106
2019-02-03 00:00:00.000,2019,2,"February","2019-02","Qtr 1",7,"Sun","ВС","weekend","выходной",5,92
2019-02-10 00:00:00.000,2019,2,"February","2019-02","Qtr 1",7,"Sun","ВС","weekend","выходной",6,107
2019-02-17 00:00:00.000,2019,2,"February","2019-02","Qtr 1",7,"Sun","ВС","weekend","выходной",7,89
2019-02-24 00:00:00.000,2019,2,"February","2019-02","Qtr 1",7,"Sun","ВС","weekend","выходной",8,97
2019-03-03 00:00:00.000,2019,3,"March","2019-03","Qtr 1",7,"Sun","ВС","weekend","выходной",9,106
2019-03-10 00:00:00.000,2019,3,"March","2019-03","Qtr 1",7,"Sun","ВС","weekend","выходной",10,84
2019-03-17 00:00:00.000,2019,3,"March","2019-03","Qtr 1",7,"Sun","ВС","weekend","выходной",11,108
2019-03-24 00:00:00.000,2019,3,"March","2019-03","Qtr 1",7,"Sun","ВС","weekend","выходной",12,98
2019-03-31 00:00:00.000,2019,3,"March","2019-03","Qtr 1",7,"Sun","ВС","weekend","выходной",13,89
2019-04-07 00:00:00.000,2019,4,"April","2019-04","Qtr 2",7,"Sun","ВС","weekend","выходной",14,80
2019-04-14 00:00:00.000,2019,4,"April","2019-04","Qtr 2",7,"Sun","ВС","weekend","выходной",15,94
2019-04-21 00:00:00.000,2019,4,"April","2019-04","Qtr 2",7,"Sun","ВС","weekend","выходной",16,112
2019-04-28 00:00:00.000,2019,4,"April","2019-04","Qtr 2",7,"Sun","ВС","weekend","выходной",17,98
2019-05-05 00:00:00.000,2019,5,"May","2019-05","Qtr 2",7,"Sun","ВС","weekend","выходной",18,88
2019-05-12 00:00:00.000,2019,5,"May","2019-05","Qtr 2",7,"Sun","ВС","weekend","выходной",19,93
2019-05-19 00:00:00.000,2019,5,"May","2019-05","Qtr 2",7,"Sun","ВС","weekend","выходной",20,80
2019-05-26 00:00:00.000,2019,5,"May","2019-05","Qtr 2",7,"Sun","ВС","weekend","выходной",21,80
