Property_Number,api_no,well_type,time_from,time_to,activity_phase,event_objective_1,Min of INT1
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-01-29 00:00:00.000,2020-01-29 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-07 00:00:00.000,2020-02-07 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-01-31 00:00:00.000,2020-01-31 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-28 00:00:00.000,2020-02-28 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-28 00:00:00.000,2020-02-28 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-28 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-27 00:00:00.000,2020-02-27 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-07 00:00:00.000,2020-02-07 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-02 00:00:00.000,2020-02-02 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-24 00:00:00.000,2020-02-25 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-01-28 00:00:00.000,2020-01-29 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-01-30 00:00:00.000,2020-01-30 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-12 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-14 00:00:00.000,2020-02-15 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-12 00:00:00.000,2020-02-13 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-12 00:00:00.000,2020-02-12 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"10412J","4247538085","HORIZONTAL",2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-28 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-07-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-07 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-10 00:00:00.000,2019-07-10 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-07 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-08 00:00:00.000,2019-07-09 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-08 00:00:00.000,2019-07-08 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-08 00:00:00.000,2019-07-08 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-08 00:00:00.000,2019-07-08 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-10 00:00:00.000,2019-07-10 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-06-24 00:00:00.000,2019-06-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-02 00:00:00.000,2019-07-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-03 00:00:00.000,2019-07-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-07 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-08 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-07 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-07 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-10 00:00:00.000,2019-07-10 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-10 00:00:00.000,2019-07-10 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-06 00:00:00.000,2019-07-06 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
"501082","4232943102","HORIZONTAL",2019-07-07 00:00:00.000,2019-07-07 00:00:00.000,"DINT1","INTERMEDIATE",2019-06-22 00:00:00.000
