iso_code,continent,location,date,Total cases,New cases,New cases smoothed,Total deaths,New deaths,New deaths smoothed,Total cases per million,New cases per million,New cases smoothed per million,Total deaths per million,New deaths per million,New deaths smoothed per million,Reproduction rate,ICU patients,ICU patients per million,Hospital patients,Hospital patients per million,Weekly ICU admissions,Weekly ICU admissisions per million,weekly_hosp_admissions,Weekly hospital admissions per million,new_tests,total_tests,Total tests per thousand,New tests per thousands,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,Total vaccinations per hundred,People vaccinated per hundred,People fully vaccinated per hundred,New vaccinations smoothed per million,stringency_index,Population,Population density,Median age,Aged 65 and older,Aged 70 and old,GDP per capita,Extreme poverty,Cardiovascular death rate,Diabetes prevalence,Female smoking rate,Male smoking rate,Handwashing facilities availalbe,Hospital beds per thousand,Life expectancy,human_development_index
"FSM","Oceania","Micronesia (country)",2021-03-05 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-06 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-07 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-08 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-09 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-10 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-11 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-12 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-13 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-14 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-15 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-16 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-17 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-18 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-19 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-20 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-21 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-22 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-23 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-24 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-25 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-26 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-27 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-28 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-29 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-30 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-03-31 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-01 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-02 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-03 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-04 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-05 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-06 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-07 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-08 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-09 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-10 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-11 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"FSM","Oceania","Micronesia (country)",2021-04-12 00:00:00.000,1,0,0,,,0,8.694,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,115021,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62
"MCO","Europe","Monaco",2020-03-07 00:00:00.000,1,0,0,,,0,25.482,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,27.78,39244,19347.5,,,,,,,5.46,,,,13.8,86.75,
"MCO","Europe","Monaco",2020-03-08 00:00:00.000,1,0,0,,,0,25.482,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,27.78,39244,19347.5,,,,,,,5.46,,,,13.8,86.75,
"MCO","Europe","Monaco",2020-03-09 00:00:00.000,1,0,0,,,0,25.482,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,27.78,39244,19347.5,,,,,,,5.46,,,,13.8,86.75,
"MCO","Europe","Monaco",2020-03-10 00:00:00.000,1,0,0,,,0,25.482,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,27.78,39244,19347.5,,,,,,,5.46,,,,13.8,86.75,
"MCO","Europe","Monaco",2020-03-11 00:00:00.000,1,0,0,,,0,25.482,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,61.11,39244,19347.5,,,,,,,5.46,,,,13.8,86.75,
"MKD","Europe","North Macedonia",2020-03-04 00:00:00.000,1,0,0,,,0,0.48,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,2083380,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
"MKD","Europe","North Macedonia",2020-03-05 00:00:00.000,1,0,0,,,0,0.48,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,2083380,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774
"PNG","Oceania","Papua New Guinea",2020-03-27 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-03-28 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-03-29 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-03-30 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-03-31 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-04-01 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-04-02 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-04-03 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-04-04 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"PNG","Oceania","Papua New Guinea",2020-04-05 00:00:00.000,1,0,0,,,0,0.112,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,74.07,8947027,18.22,22.6,3.808,2.142,3823.194,,561.494,17.65,23.5,48.8,,,64.5,0.555
"VCT","North America","Saint Vincent and the Grenadines",2020-03-21 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-22 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-23 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-24 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-25 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-26 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-27 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-28 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-29 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-30 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-03-31 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"VCT","North America","Saint Vincent and the Grenadines",2020-04-01 00:00:00.000,1,0,0,,,0,9.013,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,110947,281.787,31.8,7.724,4.832,10727.146,,252.675,11.62,,,,2.6,72.53,0.738
"WSM","Oceania","Samoa",2020-11-25 00:00:00.000,1,0,0,,,0,5.04,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,,73.32,0.715
"WSM","Oceania","Samoa",2020-11-26 00:00:00.000,1,0,0,,,0,5.04,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,198410,69.413,22,5.606,3.564,6021.557,,348.977,9.21,16.7,38.1,,,73.32,0.715
"ESP","Europe","Spain",2020-02-08 00:00:00.000,1,0,0,,,0,0.021,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,11.11,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
"LKA","Asia","Sri Lanka",2020-02-03 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-04 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-05 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-06 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-07 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-08 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-09 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-10 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-11 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-12 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-13 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-14 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-15 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-16 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"LKA","Asia","Sri Lanka",2020-02-17 00:00:00.000,1,0,0,,,0,0.047,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,8.33,21413250,341.955,34.1,10.069,5.331,11669.077,0.7,197.093,10.68,0.3,27,,3.6,76.98,0.782
"SWE","Europe","Sweden",2020-02-08 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-09 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-10 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-11 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-12 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-13 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-14 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-15 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-16 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-17 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-18 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-19 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-20 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-21 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
"SWE","Europe","Sweden",2020-02-22 00:00:00.000,1,0,0,,,0,0.099,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,0,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945
