name,location,date,text,municipality,hashtags,polarity score
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-26 13:01:41.000,"Eskom Load Reduction Notice

Date:  26 July 2020
Time:  17h00 to 21h00 (implementation times)
Provinces:  Gauteng,… https://t.co/8nYPfqsrHA","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-26 08:16:34.000,"@ThandiHlongwan2 Relogged ref - 364038864. A technician will be dispatched.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-26 07:03:01.000,"Only Eskom trained and authorized personnel are allowed to work on the power lines and other Eskom equipment. Commu… https://t.co/3gtQHnyNZF","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-25 13:53:21.000,"@BritePoint @maraporapo_10 @EskomSpokesper1 @MYANC @CityofJoburgZA @SAHRCommission Eskom has advised the customer t… https://t.co/oKZpRZpxm2","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-25 13:00:07.000,"Eskom Load Reduction Notice

Date:  25 July 2020
Time:  17h00 to 21h00 (implementation times)
Provinces:  Gauteng,… https://t.co/SRtxryDzz9","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-25 10:02:04.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/DD5jk1xWeA","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-25 09:21:21.000,"@NeoSabrina Will escalate for feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-24 13:00:08.000,"Eskom Load Reduction Notice

Date:  24 July 2020
Time:  17h00 to 21h00 (implementation times)
Provinces:  Gauteng,… https://t.co/XslkKLkvh9","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-24 11:00:11.000,"When you have a power outage, remember to switch off all electrical appliances, otherwise, they may become hazardou… https://t.co/1NS4TDMLJr","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-24 08:12:38.000,"@VendaKing_ Check your dm","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-23 20:00:10.000,"Eskom Load Reduction Notice

Date:  24 July 2020
Time:  05h00 to 09h00 (implementation times)
Provinces:  Gauteng,… https://t.co/OQsY0E8SzH","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-23 13:25:14.000,"Eskom Load Reduction Notice

Date:  23 July 2020
Time:  17h00 to 21h00 (implementation times)
Provinces:  Gauteng,… https://t.co/XYp7HDgQUe","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-23 06:23:07.000,"@Dikewest3 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-22 12:55:12.000,"@nnetefelafela @EskomFoundation @EskomSpokesper1 Hi, your query has been sent to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-22 06:28:17.000,"@snf_black @ANC_umzumbe @umzumbe_youth Hi, your query has been sent to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-20 11:35:08.000,"https://t.co/X4LH8djXon https://t.co/REfM1b58Cg","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-20 11:21:38.000,"@rooshen Escalated to the webmaster for attention","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-20 10:42:53.000,"@No_H_in_Ismail Will ask the webmaster to investigate","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-19 10:15:05.000,"Prepaid pricing is based on usage/consumption rate.  The more you use in a month, the higher your cost.  Know your… https://t.co/G1W9guGLnp","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-19 09:35:56.000,"@KathyStebbing Hi, a call has been logged for Cosmo City. Reference:  362915887.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-19 07:34:11.000,"@nomfundomt @EskomSpokesper1 Hi @nomfundomt. Your call has been re-logged for Klipspruit CNC/ ref: 362678748","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 16:09:09.000,"@Mojies_ Noted.  Technicians will be dispatched","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 15:31:00.000,"Only Eskom trained and authorized personnel are allowed to work on the power lines and other Eskom equipment. Commu… https://t.co/2E4aNPUf4o","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 14:47:55.000,"@GalIntheMiddle Technicians dispatched","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 14:15:15.000,"@GalIntheMiddle Call has been reassigned.  Awaiting further feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 13:10:02.000,"@GalIntheMiddle Where is this?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 12:17:49.000,"*caution* Not for sensitive viewers https://t.co/QvaWm1cEGM","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 12:08:08.000,"@Yusuf_Mahomed @JoziGirl01 This was reported for assistance this morning","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 11:45:44.000,"@JoziGirl01 This was reported this morning.  Will follow up","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 11:44:17.000,"@JoziGirl01 Where is this complex?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 11:09:24.000,"@RuzcheZar Heres how you can log a call https://t.co/LFb0iDsKKQ","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 10:40:10.000,"@BradyCombrinck Will escalate your query for feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 10:39:18.000,"@KarenEvansJack @AG66614 @DlaminiZuma Most areas on the East Rand are supplied by @City_Ekurhuleni 
If you are in a… https://t.co/QxW8X20b0g","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-18 10:37:47.000,"@Bookeem Eskom is currently not loadshedding.  We will advise if the situation changes","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-17 14:00:58.000,"By using only what you need - switching off lights and appliances you do not need - you will contribute to ensuring… https://t.co/X1KH7oaTN7","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-17 08:30:39.000,"Did you know that you can purchase your prepaid electricity on your banking app or on the EasyPay website  during… https://t.co/7UGc6XQIbd","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-16 16:01:00.000,"Here's how you can contact Eskom Customer Services to log a service call: https://t.co/sCI6PSq5ed","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-16 14:30:33.000,"@Mongalo_Masenya Your dm is closed","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-16 11:45:15.000,"Reminder:  Loadshedding will move to Stage 2 from 14:00 until 22:00

Customers are urged to switch off appliances d… https://t.co/GPxLlSelNk","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-15 11:58:52.000,"@katli12 Check your schedule on https://t.co/HU9rLhpo4y","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-15 10:08:50.000,"@convillecolberg Ways of Contacting Eskom https://t.co/vmI7tmtXQi","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-15 10:07:47.000,"@AnnaSemenya @Cosmo Heres how you can contact Customer Services https://t.co/fml2ZRlvDm","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-15 10:04:29.000,"@mavuyi21 Heres how you can contact Customer Services https://t.co/u2VNrmvN3d","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-15 10:02:38.000,"@mannaskoti Escalated","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-15 09:08:02.000,"@maraporapo_10 @EskomSpokesper1 As previously advised your account is awaiting audit.  This does however take sever… https://t.co/tDYIhK2rO4","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 16:25:17.000,"@LEHLOHO56695805 You can report them by emailing investigate@eskom.co.za","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 16:19:53.000,"@malusi_dzanibe Still on until 22:00","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 14:15:40.000,"@AjayNandakumar1 Will escalate for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 08:56:51.000,"@badgrlkayk Query escalated.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 08:23:07.000,"@LecramVN Will escalate your query","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 08:22:06.000,"RT @CityofCT: UPDATE: Most City-supplied customers are being shed at Stage 1 until 12:00 where after City customers will also be shed at St…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 07:51:53.000,"@Tarrinvo Feedback is that call was only logged at 8.40 this morning. It will be assigned to technicians during the course of the day","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-14 07:29:29.000,"@Tarrinvo Will escalate for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 20:05:40.000,"@nonahs68 What area is 7B?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 17:51:30.000,"@kgatlhi @Paulshof_PRRA 8pm or thereabouts","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 17:16:25.000,"@Mpho_BC It varies between municipalities","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 17:05:13.000,"@Paulshof_PRRA 22:00","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 17:02:13.000,"@Scamp182 @NMandelaBaymuni The munic determines its iwn schedule based on the load it needs to reduce","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 15:24:15.000,"@wenzile007 Lonehill is currently being loadshed","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-13 08:36:49.000,"@Beko05601049 @les_wright Register on our Eskom web Site or on our Mobile MyEskom Customer App (Available from the… https://t.co/94U2Az7KzH","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-12 16:15:17.000,"@Matimumakondo The 4 - 8.30 loadshedding will not be implemented as loadshedding only commences at 9am","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-12 13:31:29.000,"Eskom Group Chief Executive speaks on the passing of @Eskom_SA first Chief Executive Officer, Dr Ian McRae.  We wis… https://t.co/H17AsxKdPq","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-12 10:45:54.000,"@ladysans 2B where?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-12 09:52:32.000,"@sa_coetzee @PresidencyZA @UPTuks @Radio702 @News24 We will advise once a prognosis is received from National Control","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-12 09:49:48.000,"@Mjereza_99 These are ways you can contact our Customer Services https://t.co/TvTV5f2p3m","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-11 13:18:01.000,"@IrepTriplep We just followed you back","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-11 12:50:49.000,"@colleenontwit We have escalated.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-11 10:00:07.000,"As temperatures continue to plummet, different heating options can be considered. An air-conditioner’s heating cycl… https://t.co/XP3OEjqm1s","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-11 05:45:04.000,"@BerniceSwanepo2 Your query has been sent to Customer Services.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-10 12:50:11.000,"@SandSeraph8 Stage 2 doubles the frequency of Stage 1. Your schedule is correct.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-10 12:43:01.000,"@SandSeraph8 Eskom's official communication is done on our platforms.","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-10 12:00:49.000,"Check your loadshedding schedule on https://t.co/UzMtttaJ4q  and prepare yourself and your family.  Here are some o… https://t.co/A8tx5L3oej","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-10 09:30:56.000,"Load shedding schedules can be accessed from the following channels:

Eskom customers:
👉Loadshedding website… https://t.co/qNLDj1e5vR","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-10 06:56:48.000,"Residents in all other provinces can contact their local municipalities to see if they qualify for FBE - even if you are an Eskom customer","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-10 05:47:40.000,"@Lerato73796842 @maraporapo_10 Hi. Our teams are investigating but it takes time when you are not working with evid… https://t.co/hKmtJMNAuv","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-09 20:00:48.000,"LOAD REDUCTION - GP

Thurs. 9 July 2020: We are implementing load reduction from 05:00 – 09:00 (tomorrow morning, F… https://t.co/34OcR6APvO","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-09 12:45:46.000,"@DoreyTurner @Unathi_Kwaza Customers in the areas of Avian and Rawsonville were without electricity from 03h00 to 0… https://t.co/23XCKkG84Z","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-09 06:00:04.000,"Only Eskom trained and authorized personnel are allowed to work on the power lines and other Eskom equipment. Commu… https://t.co/Eme5wYZ00i","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 18:12:59.000,"@ZibusisoSithol9 08600 37566 Customer Services","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 14:51:57.000,"@keithhalles Will escalate for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 12:23:23.000,"@BonganiSiqoko Escalated for feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 12:21:43.000,"@sekgana Escalated for assistance","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 12:19:32.000,"@Homithh Will escalate for feedback","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 11:38:49.000,"@romano__n Your dm is closed","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 07:50:17.000,"RT @JacaBreakfast: LISTEN: @Eskom_SA’s CEO explains the difference between load shedding and load reduction on Breakfast with @MartinBester…","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-08 06:00:01.000,"MyEskom App provides Eskom customers with self-service capabilities such as: 
account billing, meter reading functi… https://t.co/ewE13h2LKw","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-07 20:00:37.000,"LOAD REDUCTION - GP

Tuesday, 7 July 2020: We are implementing load reduction from 05:00 – 09:00 (tomorrow morning,… https://t.co/HqCVPskDKD","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-07 10:49:19.000,"@Tebogo_leaha @CityofJoburgZA @GovernmentZA @GeoffMakhubo What did Customer Services say is the issue?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-07 06:23:50.000,"@RealManyovugp CustomerServices@eskom.co.za","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 20:00:04.000,"LOAD REDUCTION - GAUTENG

Monday, 6 July 2020: We are implementing load reduction from 05:00 – 09:00
(tomorrow morn… https://t.co/tAoLmjEUnL","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 13:43:09.000,"Eskom will switch off the following munics from Wed, 8 July 2020 due to non-payment:
 
Tsantsabane, Postmasburg
Mag… https://t.co/2Sah0rQ7ox","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 11:42:10.000,"Hats off to @City_Ekurhuleni for handling its obligations to Eskom and the nation in an exemplary manner. The munic… https://t.co/acqk1BF0pF","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 09:59:27.000,"@sbojoy45 https://t.co/EuyEUs5qrx","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 09:53:01.000,"@Yembuso Hi. SMS 35328 / Email customerservices@eskom.co.za  /  MyEskom Customer App  https://t.co/99xBTCodMz","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 08:30:06.000,"Prepaid pricing is based on usage/consumption rate.  

Know your household consumption and how much you can get per… https://t.co/7CY0m2ufKB","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 07:57:08.000,"@Nokukha11305080 👍🏾","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-06 06:30:05.000,"Did you know that you can purchase your prepaid electricity conveniently on your banking app or on the EasyPay webs… https://t.co/fgaN1VYS8y","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-05 14:01:33.000,"@YaviMadurai which parts of Johannesburg?","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-05 10:58:40.000,"@Jay_Lyf Call 08600 37566 or 0800 11 27 22 (toll free)","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-04 12:39:44.000,"@TshinaPrudence You may contact Customer Services on 08600 37566","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-04 10:13:19.000,"These are the various ways you can contact Eskom to log a call for service https://t.co/9dmkd8GUtl","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-04 10:11:05.000,"@Kenzop93 Eskom is not loadshedding currently.  However if you are in an area where we are currently implementing l… https://t.co/qJcWtEuiII","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-04 09:49:38.000,"@jacksoncola You may contact Customer Services on our alternate channels: SMS: 35328, email: customerservices@eskom… https://t.co/Wm1P6xwRUa","","",0
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-04 08:21:11.000,"@Sekgitlela1 Customer Services will allocate a team to do the investigation.  It does take several weeks.","","",0
