venta_ID,cliente_ID,estado_pedido,fecha_pedido,fecha_requerido,fecha_envio,tienda_ID,personal_ID,item_ID,producto_ID,cantidad,precio_venta,descuento,Year,IngresoPorVenta
1364,122,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,2,6,2,155,2,11999.99,0.1,2018,"21599,98"
1364,122,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,2,6,3,152,1,2499.99,0.1,2018,"2249,99"
1364,122,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,2,6,4,110,1,470.99,0.07,2018,"438,02"
1366,1441,4,2018-01-26 00:00:00.000,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2,6,1,115,1,3199.99,0.1,2018,"2879,99"
1366,1441,4,2018-01-26 00:00:00.000,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2,6,2,128,2,1899,0.2,2018,"3038,4"
1366,1441,4,2018-01-26 00:00:00.000,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2,6,3,200,1,3499.99,0.07,2018,"3254,99"
1368,765,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2,6,1,66,1,250.99,0.1,2018,"225,89"
1368,765,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2,6,2,113,2,489.99,0.07,2018,"911,38"
1368,765,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2,6,3,186,1,4499.99,0.2,2018,"3599,99"
1369,92,4,2018-01-28 00:00:00.000,2018-01-30 00:00:00.000,2018-01-30 00:00:00.000,2,6,1,213,2,269.99,0.05,2018,"512,98"
1372,1013,4,2018-01-29 00:00:00.000,2018-02-01 00:00:00.000,2018-01-30 00:00:00.000,2,6,1,307,1,749.99,0.07,2018,"697,49"
1372,1013,4,2018-01-29 00:00:00.000,2018-02-01 00:00:00.000,2018-01-30 00:00:00.000,2,6,2,283,2,319.99,0.2,2018,"511,98"
1379,1256,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-05 00:00:00.000,2,6,1,15,1,529.99,0.1,2018,"476,99"
1379,1256,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-05 00:00:00.000,2,6,2,118,1,999.99,0.1,2018,"899,99"
1379,1256,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-05 00:00:00.000,2,6,3,263,2,89.99,0.1,2018,"161,98"
1382,1303,4,2018-02-06 00:00:00.000,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,2,6,1,232,1,479.99,0.2,2018,"383,99"
1382,1303,4,2018-02-06 00:00:00.000,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,2,6,2,81,2,1099.99,0.05,2018,"2089,98"
1382,1303,4,2018-02-06 00:00:00.000,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,2,6,3,225,1,959.99,0.1,2018,"863,99"
1382,1303,4,2018-02-06 00:00:00.000,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,2,6,4,135,1,1499.99,0.07,2018,"1394,99"
1382,1303,4,2018-02-06 00:00:00.000,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,2,6,5,238,1,749.99,0.2,2018,"599,99"
1392,1187,4,2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2,6,1,87,2,189.99,0.2,2018,"303,98"
1392,1187,4,2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2,6,2,240,2,899.99,0.05,2018,"1709,98"
1397,920,4,2018-02-15 00:00:00.000,2018-02-17 00:00:00.000,2018-02-16 00:00:00.000,2,6,1,127,2,469.99,0.1,2018,"845,98"
1397,920,4,2018-02-15 00:00:00.000,2018-02-17 00:00:00.000,2018-02-16 00:00:00.000,2,6,2,139,1,2999.99,0.07,2018,"2789,99"
1397,920,4,2018-02-15 00:00:00.000,2018-02-17 00:00:00.000,2018-02-16 00:00:00.000,2,6,3,7,1,3999.99,0.05,2018,"3799,99"
1397,920,4,2018-02-15 00:00:00.000,2018-02-17 00:00:00.000,2018-02-16 00:00:00.000,2,6,4,249,1,749.99,0.05,2018,"712,49"
1397,920,4,2018-02-15 00:00:00.000,2018-02-17 00:00:00.000,2018-02-16 00:00:00.000,2,6,5,78,2,647.99,0.1,2018,"1166,38"
1399,146,4,2018-02-16 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,1,210,2,1549,0.2,2018,"2478,4"
1399,146,4,2018-02-16 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,2,224,1,479.99,0.05,2018,"455,99"
1399,146,4,2018-02-16 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,3,127,2,469.99,0.07,2018,"874,18"
1399,146,4,2018-02-16 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,4,28,1,2499.99,0.05,2018,"2374,99"
1400,987,4,2018-02-17 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,1,24,2,549.99,0.2,2018,"879,98"
1400,987,4,2018-02-17 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,2,217,2,909.99,0.2,2018,"1455,98"
1400,987,4,2018-02-17 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,3,275,1,229.99,0.1,2018,"206,99"
1400,987,4,2018-02-17 00:00:00.000,2018-02-18 00:00:00.000,2018-02-18 00:00:00.000,2,6,4,90,1,209.99,0.07,2018,"195,29"
1402,1171,4,2018-02-19 00:00:00.000,2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2,6,1,189,2,2799.99,0.2,2018,"4479,98"
1402,1171,4,2018-02-19 00:00:00.000,2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2,6,2,28,2,2499.99,0.05,2018,"4749,98"
1402,1171,4,2018-02-19 00:00:00.000,2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2,6,3,203,1,4999.99,0.05,2018,"4749,99"
1402,1171,4,2018-02-19 00:00:00.000,2018-02-21 00:00:00.000,2018-02-21 00:00:00.000,2,6,4,273,1,289.99,0.07,2018,"269,69"
1405,100,4,2018-02-25 00:00:00.000,2018-02-28 00:00:00.000,2018-02-27 00:00:00.000,2,6,1,162,2,2999.99,0.1,2018,"5399,98"
1408,1172,4,2018-02-26 00:00:00.000,2018-02-27 00:00:00.000,2018-03-01 00:00:00.000,2,6,1,23,2,299.99,0.2,2018,"479,98"
1408,1172,4,2018-02-26 00:00:00.000,2018-02-27 00:00:00.000,2018-03-01 00:00:00.000,2,6,2,166,1,749.99,0.2,2018,"599,99"
1408,1172,4,2018-02-26 00:00:00.000,2018-02-27 00:00:00.000,2018-03-01 00:00:00.000,2,6,3,114,1,579.99,0.07,2018,"539,39"
1408,1172,4,2018-02-26 00:00:00.000,2018-02-27 00:00:00.000,2018-03-01 00:00:00.000,2,6,4,137,2,2599,0.2,2018,"4158,4"
1418,364,4,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2,6,1,120,2,2499.99,0.2,2018,"3999,98"
1418,364,4,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2,6,2,243,2,679.99,0.05,2018,"1291,98"
1419,474,4,2018-03-04 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,2,6,1,124,1,1499,0.07,2018,"1394,07"
1419,474,4,2018-03-04 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,2,6,2,235,2,899.99,0.2,2018,"1439,98"
1419,474,4,2018-03-04 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,2,6,3,234,1,899.99,0.1,2018,"809,99"
1425,126,4,2018-03-07 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,1,227,2,319.99,0.05,2018,"607,98"
1425,126,4,2018-03-07 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,2,263,1,89.99,0.07,2018,"83,69"
1425,126,4,2018-03-07 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,3,93,1,209.99,0.07,2018,"195,29"
1425,126,4,2018-03-07 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,4,54,2,3199.99,0.05,2018,"6079,98"
1425,126,4,2018-03-07 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,5,145,2,1799.99,0.07,2018,"3347,98"
1426,938,4,2018-03-07 00:00:00.000,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2,6,1,215,1,749.99,0.07,2018,"697,49"
1426,938,4,2018-03-07 00:00:00.000,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2,6,2,20,2,599.99,0.05,2018,"1139,98"
1426,938,4,2018-03-07 00:00:00.000,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2,6,3,281,1,319.99,0.07,2018,"297,59"
1427,999,4,2018-03-07 00:00:00.000,2018-03-08 00:00:00.000,2018-03-08 00:00:00.000,2,6,1,230,2,429.99,0.07,2018,"799,78"
1427,999,4,2018-03-07 00:00:00.000,2018-03-08 00:00:00.000,2018-03-08 00:00:00.000,2,6,2,139,1,2999.99,0.05,2018,"2849,99"
1427,999,4,2018-03-07 00:00:00.000,2018-03-08 00:00:00.000,2018-03-08 00:00:00.000,2,6,3,164,2,1549,0.07,2018,"2881,14"
1429,1116,4,2018-03-08 00:00:00.000,2018-03-09 00:00:00.000,2018-03-09 00:00:00.000,2,6,1,70,2,659.99,0.2,2018,"1055,98"
1431,308,4,2018-03-11 00:00:00.000,2018-03-12 00:00:00.000,2018-03-14 00:00:00.000,2,6,1,207,1,3999.99,0.1,2018,"3599,99"
1431,308,4,2018-03-11 00:00:00.000,2018-03-12 00:00:00.000,2018-03-14 00:00:00.000,2,6,2,53,1,749.99,0.07,2018,"697,49"
1431,308,4,2018-03-11 00:00:00.000,2018-03-12 00:00:00.000,2018-03-14 00:00:00.000,2,6,3,252,1,2999.99,0.2,2018,"2399,99"
1431,308,4,2018-03-11 00:00:00.000,2018-03-12 00:00:00.000,2018-03-14 00:00:00.000,2,6,4,254,1,749.99,0.07,2018,"697,49"
1432,483,4,2018-03-11 00:00:00.000,2018-03-12 00:00:00.000,2018-03-14 00:00:00.000,2,6,1,161,1,1899,0.2,2018,"1519,2"
1434,595,4,2018-03-14 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,2,6,1,229,2,429.99,0.2,2018,"687,98"
1434,595,4,2018-03-14 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,2,6,2,198,1,2999.99,0.1,2018,"2699,99"
1434,595,4,2018-03-14 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,2,6,3,286,2,279.99,0.1,2018,"503,98"
1434,595,4,2018-03-14 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,2,6,4,61,2,4999.99,0.07,2018,"9299,98"
1435,744,4,2018-03-14 00:00:00.000,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2,6,1,141,2,1599.99,0.07,2018,"2975,98"
1435,744,4,2018-03-14 00:00:00.000,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2,6,2,29,1,999.99,0.2,2018,"799,99"
1435,744,4,2018-03-14 00:00:00.000,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2,6,3,60,1,1559.99,0.1,2018,"1403,99"
1435,744,4,2018-03-14 00:00:00.000,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2,6,4,260,1,799.99,0.07,2018,"743,99"
1436,1044,4,2018-03-14 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,1,244,2,559.99,0.07,2018,"1041,58"
1438,263,4,2018-03-15 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,1,225,1,959.99,0.2,2018,"767,99"
1438,263,4,2018-03-15 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,2,140,1,4999.99,0.2,2018,"3999,99"
1438,263,4,2018-03-15 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,3,81,2,1099.99,0.05,2018,"2089,98"
1438,263,4,2018-03-15 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,4,137,1,2599,0.1,2018,"2339,1"
1438,263,4,2018-03-15 00:00:00.000,2018-03-17 00:00:00.000,2018-03-16 00:00:00.000,2,6,5,190,2,2799.99,0.07,2018,"5207,98"
1444,1154,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-19 00:00:00.000,2,6,1,90,1,209.99,0.1,2018,"188,99"
1444,1154,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-19 00:00:00.000,2,6,2,128,2,1899,0.2,2018,"3038,4"
1446,820,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,2,6,1,227,1,319.99,0.05,2018,"303,99"
1446,820,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,2,6,2,233,2,639.99,0.05,2018,"1215,98"
1446,820,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-18 00:00:00.000,2,6,3,234,2,899.99,0.05,2018,"1709,98"
1448,228,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-21 00:00:00.000,2,6,1,239,1,749.99,0.1,2018,"674,99"
1451,822,4,2018-03-19 00:00:00.000,2018-03-22 00:00:00.000,2018-03-20 00:00:00.000,2,6,1,117,1,1469.99,0.05,2018,"1396,49"
1454,395,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2,6,1,283,1,319.99,0.07,2018,"297,59"
1454,395,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2,6,2,35,2,832.99,0.1,2018,"1499,38"
1454,395,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2,6,3,124,1,1499,0.2,2018,"1199,2"
1454,395,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-22 00:00:00.000,2,6,4,38,2,549.99,0.05,2018,"1044,98"
1455,405,4,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2018-03-21 00:00:00.000,2,6,1,101,2,339.99,0.05,2018,"645,98"
1455,405,4,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2018-03-21 00:00:00.000,2,6,2,254,1,749.99,0.2,2018,"599,99"
1457,1411,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,6,1,113,1,489.99,0.07,2018,"455,69"
1457,1411,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,6,2,111,1,470.99,0.2,2018,"376,79"
1457,1411,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,6,3,268,1,159.99,0.2,2018,"127,99"
1457,1411,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,6,4,152,2,2499.99,0.2,2018,"3999,98"
1461,139,4,2018-03-22 00:00:00.000,2018-03-25 00:00:00.000,2018-03-23 00:00:00.000,2,6,1,48,1,1499.99,0.2,2018,"1199,99"
1461,139,4,2018-03-22 00:00:00.000,2018-03-25 00:00:00.000,2018-03-23 00:00:00.000,2,6,2,242,2,699.99,0.2,2018,"1119,98"
1462,1101,4,2018-03-22 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,6,1,263,1,89.99,0.2,2018,"71,99"
1462,1101,4,2018-03-22 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,6,2,25,1,499.99,0.07,2018,"464,99"
1462,1101,4,2018-03-22 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,6,3,223,1,529.99,0.1,2018,"476,99"
1462,1101,4,2018-03-22 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,6,4,294,1,369.99,0.1,2018,"332,99"
1462,1101,4,2018-03-22 00:00:00.000,2018-03-24 00:00:00.000,2018-03-24 00:00:00.000,2,6,5,251,1,2999.99,0.05,2018,"2849,99"
1472,114,4,2018-03-29 00:00:00.000,2018-03-30 00:00:00.000,2018-03-31 00:00:00.000,2,6,1,84,1,109.99,0.2,2018,"87,99"
1472,114,4,2018-03-29 00:00:00.000,2018-03-30 00:00:00.000,2018-03-31 00:00:00.000,2,6,2,300,1,799.99,0.2,2018,"639,99"
1475,112,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-03-31 00:00:00.000,2,6,1,306,2,899.99,0.05,2018,"1709,98"
1475,112,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-03-31 00:00:00.000,2,6,2,261,2,899.99,0.07,2018,"1673,98"
1475,112,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-03-31 00:00:00.000,2,6,3,161,2,1899,0.05,2018,"3608,1"
1475,112,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-03-31 00:00:00.000,2,6,4,248,2,599.99,0.2,2018,"959,98"
1477,180,4,2018-03-31 00:00:00.000,2018-04-03 00:00:00.000,2018-04-01 00:00:00.000,2,6,1,210,2,1549,0.2,2018,"2478,4"
1478,392,4,2018-03-31 00:00:00.000,2018-04-02 00:00:00.000,2018-04-02 00:00:00.000,2,6,1,100,2,489.99,0.1,2018,"881,98"
1478,392,4,2018-03-31 00:00:00.000,2018-04-02 00:00:00.000,2018-04-02 00:00:00.000,2,6,2,123,1,999.99,0.2,2018,"799,99"
