Date,Day Name,Start of Week,Start of Month,Month Name,Start of Year,Year,Day of Week,Weekend,Short Month,Short Day
2015-09-20 00:00:00.000,"Sunday",2015-09-14 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,7,"Weekend","SEP","SUN"
2015-09-21 00:00:00.000,"Monday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,1,"Weekday","SEP","MON"
2015-09-22 00:00:00.000,"Tuesday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,2,"Weekday","SEP","TUE"
2015-09-23 00:00:00.000,"Wednesday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,3,"Weekday","SEP","WED"
2015-09-24 00:00:00.000,"Thursday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,4,"Weekday","SEP","THU"
2015-09-25 00:00:00.000,"Friday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,5,"Weekday","SEP","FRI"
2015-09-26 00:00:00.000,"Saturday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,6,"Weekend","SEP","SAT"
2015-09-27 00:00:00.000,"Sunday",2015-09-21 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,7,"Weekend","SEP","SUN"
2015-09-28 00:00:00.000,"Monday",2015-09-28 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,1,"Weekday","SEP","MON"
2015-09-29 00:00:00.000,"Tuesday",2015-09-28 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,2,"Weekday","SEP","TUE"
2015-09-30 00:00:00.000,"Wednesday",2015-09-28 00:00:00.000,2015-09-01 00:00:00.000,"September",2015-01-01 00:00:00.000,2015,3,"Weekday","SEP","WED"
2015-10-01 00:00:00.000,"Thursday",2015-09-28 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,4,"Weekday","OCT","THU"
2015-10-02 00:00:00.000,"Friday",2015-09-28 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,5,"Weekday","OCT","FRI"
2015-10-03 00:00:00.000,"Saturday",2015-09-28 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,6,"Weekend","OCT","SAT"
2015-10-04 00:00:00.000,"Sunday",2015-09-28 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,7,"Weekend","OCT","SUN"
2015-10-05 00:00:00.000,"Monday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,1,"Weekday","OCT","MON"
2015-10-06 00:00:00.000,"Tuesday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,2,"Weekday","OCT","TUE"
2015-10-07 00:00:00.000,"Wednesday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,3,"Weekday","OCT","WED"
2015-10-08 00:00:00.000,"Thursday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,4,"Weekday","OCT","THU"
2015-10-09 00:00:00.000,"Friday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,5,"Weekday","OCT","FRI"
2015-10-10 00:00:00.000,"Saturday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,6,"Weekend","OCT","SAT"
2015-10-11 00:00:00.000,"Sunday",2015-10-05 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,7,"Weekend","OCT","SUN"
2015-10-12 00:00:00.000,"Monday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,1,"Weekday","OCT","MON"
2015-10-13 00:00:00.000,"Tuesday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,2,"Weekday","OCT","TUE"
2015-10-14 00:00:00.000,"Wednesday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,3,"Weekday","OCT","WED"
2015-10-15 00:00:00.000,"Thursday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,4,"Weekday","OCT","THU"
2015-10-16 00:00:00.000,"Friday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,5,"Weekday","OCT","FRI"
2015-10-17 00:00:00.000,"Saturday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,6,"Weekend","OCT","SAT"
2015-10-18 00:00:00.000,"Sunday",2015-10-12 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,7,"Weekend","OCT","SUN"
2015-10-19 00:00:00.000,"Monday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,1,"Weekday","OCT","MON"
2015-10-20 00:00:00.000,"Tuesday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,2,"Weekday","OCT","TUE"
2015-10-21 00:00:00.000,"Wednesday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,3,"Weekday","OCT","WED"
2015-10-22 00:00:00.000,"Thursday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,4,"Weekday","OCT","THU"
2015-10-23 00:00:00.000,"Friday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,5,"Weekday","OCT","FRI"
2015-10-24 00:00:00.000,"Saturday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,6,"Weekend","OCT","SAT"
2015-10-25 00:00:00.000,"Sunday",2015-10-19 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,7,"Weekend","OCT","SUN"
2015-10-26 00:00:00.000,"Monday",2015-10-26 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,1,"Weekday","OCT","MON"
2015-10-27 00:00:00.000,"Tuesday",2015-10-26 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,2,"Weekday","OCT","TUE"
2015-10-28 00:00:00.000,"Wednesday",2015-10-26 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,3,"Weekday","OCT","WED"
2015-10-29 00:00:00.000,"Thursday",2015-10-26 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,4,"Weekday","OCT","THU"
2015-10-30 00:00:00.000,"Friday",2015-10-26 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,5,"Weekday","OCT","FRI"
2015-10-31 00:00:00.000,"Saturday",2015-10-26 00:00:00.000,2015-10-01 00:00:00.000,"October",2015-01-01 00:00:00.000,2015,6,"Weekend","OCT","SAT"
2015-11-01 00:00:00.000,"Sunday",2015-10-26 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,7,"Weekend","NOV","SUN"
2015-11-02 00:00:00.000,"Monday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,1,"Weekday","NOV","MON"
2015-11-03 00:00:00.000,"Tuesday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,2,"Weekday","NOV","TUE"
2015-11-04 00:00:00.000,"Wednesday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,3,"Weekday","NOV","WED"
2015-11-05 00:00:00.000,"Thursday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,4,"Weekday","NOV","THU"
2015-11-06 00:00:00.000,"Friday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,5,"Weekday","NOV","FRI"
2015-11-07 00:00:00.000,"Saturday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,6,"Weekend","NOV","SAT"
2015-11-08 00:00:00.000,"Sunday",2015-11-02 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,7,"Weekend","NOV","SUN"
2015-11-09 00:00:00.000,"Monday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,1,"Weekday","NOV","MON"
2015-11-10 00:00:00.000,"Tuesday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,2,"Weekday","NOV","TUE"
2015-11-11 00:00:00.000,"Wednesday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,3,"Weekday","NOV","WED"
2015-11-12 00:00:00.000,"Thursday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,4,"Weekday","NOV","THU"
2015-11-13 00:00:00.000,"Friday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,5,"Weekday","NOV","FRI"
2015-11-14 00:00:00.000,"Saturday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,6,"Weekend","NOV","SAT"
2015-11-15 00:00:00.000,"Sunday",2015-11-09 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,7,"Weekend","NOV","SUN"
2015-11-16 00:00:00.000,"Monday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,1,"Weekday","NOV","MON"
2015-11-17 00:00:00.000,"Tuesday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,2,"Weekday","NOV","TUE"
2015-11-18 00:00:00.000,"Wednesday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,3,"Weekday","NOV","WED"
2015-11-19 00:00:00.000,"Thursday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,4,"Weekday","NOV","THU"
2015-11-20 00:00:00.000,"Friday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,5,"Weekday","NOV","FRI"
2015-11-21 00:00:00.000,"Saturday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,6,"Weekend","NOV","SAT"
2015-11-22 00:00:00.000,"Sunday",2015-11-16 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,7,"Weekend","NOV","SUN"
2015-11-23 00:00:00.000,"Monday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,1,"Weekday","NOV","MON"
2015-11-24 00:00:00.000,"Tuesday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,2,"Weekday","NOV","TUE"
2015-11-25 00:00:00.000,"Wednesday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,3,"Weekday","NOV","WED"
2015-11-26 00:00:00.000,"Thursday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,4,"Weekday","NOV","THU"
2015-11-27 00:00:00.000,"Friday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,5,"Weekday","NOV","FRI"
2015-11-28 00:00:00.000,"Saturday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,6,"Weekend","NOV","SAT"
2015-11-29 00:00:00.000,"Sunday",2015-11-23 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,7,"Weekend","NOV","SUN"
2015-11-30 00:00:00.000,"Monday",2015-11-30 00:00:00.000,2015-11-01 00:00:00.000,"November",2015-01-01 00:00:00.000,2015,1,"Weekday","NOV","MON"
2015-12-01 00:00:00.000,"Tuesday",2015-11-30 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,2,"Weekday","DEC","TUE"
2015-12-02 00:00:00.000,"Wednesday",2015-11-30 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,3,"Weekday","DEC","WED"
2015-12-03 00:00:00.000,"Thursday",2015-11-30 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,4,"Weekday","DEC","THU"
2015-12-04 00:00:00.000,"Friday",2015-11-30 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,5,"Weekday","DEC","FRI"
2015-12-05 00:00:00.000,"Saturday",2015-11-30 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,6,"Weekend","DEC","SAT"
2015-12-06 00:00:00.000,"Sunday",2015-11-30 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,7,"Weekend","DEC","SUN"
2015-12-07 00:00:00.000,"Monday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,1,"Weekday","DEC","MON"
2015-12-08 00:00:00.000,"Tuesday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,2,"Weekday","DEC","TUE"
2015-12-09 00:00:00.000,"Wednesday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,3,"Weekday","DEC","WED"
2015-12-10 00:00:00.000,"Thursday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,4,"Weekday","DEC","THU"
2015-12-11 00:00:00.000,"Friday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,5,"Weekday","DEC","FRI"
2015-12-12 00:00:00.000,"Saturday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,6,"Weekend","DEC","SAT"
2015-12-13 00:00:00.000,"Sunday",2015-12-07 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,7,"Weekend","DEC","SUN"
2015-12-14 00:00:00.000,"Monday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,1,"Weekday","DEC","MON"
2015-12-15 00:00:00.000,"Tuesday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,2,"Weekday","DEC","TUE"
2015-12-16 00:00:00.000,"Wednesday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,3,"Weekday","DEC","WED"
2015-12-17 00:00:00.000,"Thursday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,4,"Weekday","DEC","THU"
2015-12-18 00:00:00.000,"Friday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,5,"Weekday","DEC","FRI"
2015-12-19 00:00:00.000,"Saturday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,6,"Weekend","DEC","SAT"
2015-12-20 00:00:00.000,"Sunday",2015-12-14 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,7,"Weekend","DEC","SUN"
2015-12-21 00:00:00.000,"Monday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,1,"Weekday","DEC","MON"
2015-12-22 00:00:00.000,"Tuesday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,2,"Weekday","DEC","TUE"
2015-12-23 00:00:00.000,"Wednesday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,3,"Weekday","DEC","WED"
2015-12-24 00:00:00.000,"Thursday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,4,"Weekday","DEC","THU"
2015-12-25 00:00:00.000,"Friday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,5,"Weekday","DEC","FRI"
2015-12-26 00:00:00.000,"Saturday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,6,"Weekend","DEC","SAT"
2015-12-27 00:00:00.000,"Sunday",2015-12-21 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,7,"Weekend","DEC","SUN"
2015-12-28 00:00:00.000,"Monday",2015-12-28 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,1,"Weekday","DEC","MON"
2015-12-29 00:00:00.000,"Tuesday",2015-12-28 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,2,"Weekday","DEC","TUE"
2015-12-30 00:00:00.000,"Wednesday",2015-12-28 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,3,"Weekday","DEC","WED"
2015-12-31 00:00:00.000,"Thursday",2015-12-28 00:00:00.000,2015-12-01 00:00:00.000,"December",2015-01-01 00:00:00.000,2015,4,"Weekday","DEC","THU"
2017-01-01 00:00:00.000,"Sunday",2016-12-26 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,7,"Weekend","JAN","SUN"
2017-01-02 00:00:00.000,"Monday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,1,"Weekday","JAN","MON"
2017-01-03 00:00:00.000,"Tuesday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,2,"Weekday","JAN","TUE"
2017-01-04 00:00:00.000,"Wednesday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,3,"Weekday","JAN","WED"
2017-01-05 00:00:00.000,"Thursday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,4,"Weekday","JAN","THU"
2017-01-06 00:00:00.000,"Friday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,5,"Weekday","JAN","FRI"
2017-01-07 00:00:00.000,"Saturday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,6,"Weekend","JAN","SAT"
2017-01-08 00:00:00.000,"Sunday",2017-01-02 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,7,"Weekend","JAN","SUN"
2017-01-09 00:00:00.000,"Monday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,1,"Weekday","JAN","MON"
2017-01-10 00:00:00.000,"Tuesday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,2,"Weekday","JAN","TUE"
2017-01-11 00:00:00.000,"Wednesday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,3,"Weekday","JAN","WED"
2017-01-12 00:00:00.000,"Thursday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,4,"Weekday","JAN","THU"
2017-01-13 00:00:00.000,"Friday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,5,"Weekday","JAN","FRI"
2017-01-14 00:00:00.000,"Saturday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,6,"Weekend","JAN","SAT"
2017-01-15 00:00:00.000,"Sunday",2017-01-09 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,7,"Weekend","JAN","SUN"
2017-01-16 00:00:00.000,"Monday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,1,"Weekday","JAN","MON"
2017-01-17 00:00:00.000,"Tuesday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,2,"Weekday","JAN","TUE"
2017-01-18 00:00:00.000,"Wednesday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,3,"Weekday","JAN","WED"
2017-01-19 00:00:00.000,"Thursday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,4,"Weekday","JAN","THU"
2017-01-20 00:00:00.000,"Friday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,5,"Weekday","JAN","FRI"
2017-01-21 00:00:00.000,"Saturday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,6,"Weekend","JAN","SAT"
2017-01-22 00:00:00.000,"Sunday",2017-01-16 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,7,"Weekend","JAN","SUN"
2017-01-23 00:00:00.000,"Monday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,1,"Weekday","JAN","MON"
2017-01-24 00:00:00.000,"Tuesday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,2,"Weekday","JAN","TUE"
2017-01-25 00:00:00.000,"Wednesday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,3,"Weekday","JAN","WED"
2017-01-26 00:00:00.000,"Thursday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,4,"Weekday","JAN","THU"
2017-01-27 00:00:00.000,"Friday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,5,"Weekday","JAN","FRI"
2017-01-28 00:00:00.000,"Saturday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,6,"Weekend","JAN","SAT"
2017-01-29 00:00:00.000,"Sunday",2017-01-23 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,7,"Weekend","JAN","SUN"
2017-01-30 00:00:00.000,"Monday",2017-01-30 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,1,"Weekday","JAN","MON"
2017-01-31 00:00:00.000,"Tuesday",2017-01-30 00:00:00.000,2017-01-01 00:00:00.000,"January",2017-01-01 00:00:00.000,2017,2,"Weekday","JAN","TUE"
2017-02-01 00:00:00.000,"Wednesday",2017-01-30 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,3,"Weekday","FEB","WED"
2017-02-02 00:00:00.000,"Thursday",2017-01-30 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,4,"Weekday","FEB","THU"
2017-02-03 00:00:00.000,"Friday",2017-01-30 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,5,"Weekday","FEB","FRI"
2017-02-04 00:00:00.000,"Saturday",2017-01-30 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,6,"Weekend","FEB","SAT"
2017-02-05 00:00:00.000,"Sunday",2017-01-30 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,7,"Weekend","FEB","SUN"
2017-02-06 00:00:00.000,"Monday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,1,"Weekday","FEB","MON"
2017-02-07 00:00:00.000,"Tuesday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,2,"Weekday","FEB","TUE"
2017-02-08 00:00:00.000,"Wednesday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,3,"Weekday","FEB","WED"
2017-02-09 00:00:00.000,"Thursday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,4,"Weekday","FEB","THU"
2017-02-10 00:00:00.000,"Friday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,5,"Weekday","FEB","FRI"
2017-02-11 00:00:00.000,"Saturday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,6,"Weekend","FEB","SAT"
2017-02-12 00:00:00.000,"Sunday",2017-02-06 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,7,"Weekend","FEB","SUN"
2017-02-13 00:00:00.000,"Monday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,1,"Weekday","FEB","MON"
2017-02-14 00:00:00.000,"Tuesday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,2,"Weekday","FEB","TUE"
2017-02-15 00:00:00.000,"Wednesday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,3,"Weekday","FEB","WED"
2017-02-16 00:00:00.000,"Thursday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,4,"Weekday","FEB","THU"
2017-02-17 00:00:00.000,"Friday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,5,"Weekday","FEB","FRI"
2017-02-18 00:00:00.000,"Saturday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,6,"Weekend","FEB","SAT"
2017-02-19 00:00:00.000,"Sunday",2017-02-13 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,7,"Weekend","FEB","SUN"
2017-02-20 00:00:00.000,"Monday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,1,"Weekday","FEB","MON"
2017-02-21 00:00:00.000,"Tuesday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,2,"Weekday","FEB","TUE"
2017-02-22 00:00:00.000,"Wednesday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,3,"Weekday","FEB","WED"
2017-02-23 00:00:00.000,"Thursday",2017-02-20 00:00:00.000,2017-02-01 00:00:00.000,"February",2017-01-01 00:00:00.000,2017,4,"Weekday","FEB","THU"
