Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2019-08-21 00:00:00.000,"2019","3","8","21","20190821","August","Aug 2019","Q3 2019","3","Wednesday",2019-08-24 00:00:00.000
2019-08-22 00:00:00.000,"2019","3","8","22","20190822","August","Aug 2019","Q3 2019","4","Thursday",2019-08-24 00:00:00.000
2019-08-23 00:00:00.000,"2019","3","8","23","20190823","August","Aug 2019","Q3 2019","5","Friday",2019-08-24 00:00:00.000
2019-08-24 00:00:00.000,"2019","3","8","24","20190824","August","Aug 2019","Q3 2019","6","Saturday",2019-08-24 00:00:00.000
2019-08-25 00:00:00.000,"2019","3","8","25","20190825","August","Aug 2019","Q3 2019","0","Sunday",2019-08-31 00:00:00.000
2019-08-26 00:00:00.000,"2019","3","8","26","20190826","August","Aug 2019","Q3 2019","1","Monday",2019-08-31 00:00:00.000
2019-08-27 00:00:00.000,"2019","3","8","27","20190827","August","Aug 2019","Q3 2019","2","Tuesday",2019-08-31 00:00:00.000
2019-08-28 00:00:00.000,"2019","3","8","28","20190828","August","Aug 2019","Q3 2019","3","Wednesday",2019-08-31 00:00:00.000
2019-08-29 00:00:00.000,"2019","3","8","29","20190829","August","Aug 2019","Q3 2019","4","Thursday",2019-08-31 00:00:00.000
2019-08-30 00:00:00.000,"2019","3","8","30","20190830","August","Aug 2019","Q3 2019","5","Friday",2019-08-31 00:00:00.000
2019-08-31 00:00:00.000,"2019","3","8","31","20190831","August","Aug 2019","Q3 2019","6","Saturday",2019-08-31 00:00:00.000
2020-08-01 00:00:00.000,"2020","3","8","1","20200801","August","Aug 2020","Q3 2020","6","Saturday",2020-08-01 00:00:00.000
2020-08-02 00:00:00.000,"2020","3","8","2","20200802","August","Aug 2020","Q3 2020","0","Sunday",2020-08-08 00:00:00.000
2020-08-03 00:00:00.000,"2020","3","8","3","20200803","August","Aug 2020","Q3 2020","1","Monday",2020-08-08 00:00:00.000
2020-08-04 00:00:00.000,"2020","3","8","4","20200804","August","Aug 2020","Q3 2020","2","Tuesday",2020-08-08 00:00:00.000
2020-08-05 00:00:00.000,"2020","3","8","5","20200805","August","Aug 2020","Q3 2020","3","Wednesday",2020-08-08 00:00:00.000
2020-08-06 00:00:00.000,"2020","3","8","6","20200806","August","Aug 2020","Q3 2020","4","Thursday",2020-08-08 00:00:00.000
2020-08-07 00:00:00.000,"2020","3","8","7","20200807","August","Aug 2020","Q3 2020","5","Friday",2020-08-08 00:00:00.000
2020-08-08 00:00:00.000,"2020","3","8","8","20200808","August","Aug 2020","Q3 2020","6","Saturday",2020-08-08 00:00:00.000
2020-08-09 00:00:00.000,"2020","3","8","9","20200809","August","Aug 2020","Q3 2020","0","Sunday",2020-08-15 00:00:00.000
2020-08-10 00:00:00.000,"2020","3","8","10","20200810","August","Aug 2020","Q3 2020","1","Monday",2020-08-15 00:00:00.000
2020-08-11 00:00:00.000,"2020","3","8","11","20200811","August","Aug 2020","Q3 2020","2","Tuesday",2020-08-15 00:00:00.000
2020-08-12 00:00:00.000,"2020","3","8","12","20200812","August","Aug 2020","Q3 2020","3","Wednesday",2020-08-15 00:00:00.000
2020-08-13 00:00:00.000,"2020","3","8","13","20200813","August","Aug 2020","Q3 2020","4","Thursday",2020-08-15 00:00:00.000
2020-08-14 00:00:00.000,"2020","3","8","14","20200814","August","Aug 2020","Q3 2020","5","Friday",2020-08-15 00:00:00.000
2020-08-15 00:00:00.000,"2020","3","8","15","20200815","August","Aug 2020","Q3 2020","6","Saturday",2020-08-15 00:00:00.000
2020-08-16 00:00:00.000,"2020","3","8","16","20200816","August","Aug 2020","Q3 2020","0","Sunday",2020-08-22 00:00:00.000
2020-08-17 00:00:00.000,"2020","3","8","17","20200817","August","Aug 2020","Q3 2020","1","Monday",2020-08-22 00:00:00.000
2020-08-18 00:00:00.000,"2020","3","8","18","20200818","August","Aug 2020","Q3 2020","2","Tuesday",2020-08-22 00:00:00.000
2020-08-19 00:00:00.000,"2020","3","8","19","20200819","August","Aug 2020","Q3 2020","3","Wednesday",2020-08-22 00:00:00.000
2020-08-20 00:00:00.000,"2020","3","8","20","20200820","August","Aug 2020","Q3 2020","4","Thursday",2020-08-22 00:00:00.000
2020-08-21 00:00:00.000,"2020","3","8","21","20200821","August","Aug 2020","Q3 2020","5","Friday",2020-08-22 00:00:00.000
2020-08-22 00:00:00.000,"2020","3","8","22","20200822","August","Aug 2020","Q3 2020","6","Saturday",2020-08-22 00:00:00.000
2020-08-23 00:00:00.000,"2020","3","8","23","20200823","August","Aug 2020","Q3 2020","0","Sunday",2020-08-29 00:00:00.000
2020-08-24 00:00:00.000,"2020","3","8","24","20200824","August","Aug 2020","Q3 2020","1","Monday",2020-08-29 00:00:00.000
2020-08-25 00:00:00.000,"2020","3","8","25","20200825","August","Aug 2020","Q3 2020","2","Tuesday",2020-08-29 00:00:00.000
2020-08-26 00:00:00.000,"2020","3","8","26","20200826","August","Aug 2020","Q3 2020","3","Wednesday",2020-08-29 00:00:00.000
2020-08-27 00:00:00.000,"2020","3","8","27","20200827","August","Aug 2020","Q3 2020","4","Thursday",2020-08-29 00:00:00.000
2020-08-28 00:00:00.000,"2020","3","8","28","20200828","August","Aug 2020","Q3 2020","5","Friday",2020-08-29 00:00:00.000
2020-08-29 00:00:00.000,"2020","3","8","29","20200829","August","Aug 2020","Q3 2020","6","Saturday",2020-08-29 00:00:00.000
2020-08-30 00:00:00.000,"2020","3","8","30","20200830","August","Aug 2020","Q3 2020","0","Sunday",2020-09-05 00:00:00.000
2020-08-31 00:00:00.000,"2020","3","8","31","20200831","August","Aug 2020","Q3 2020","1","Monday",2020-09-05 00:00:00.000
2017-09-01 00:00:00.000,"2017","3","9","1","20170901","September","Sep 2017","Q3 2017","5","Friday",2017-09-02 00:00:00.000
2017-09-02 00:00:00.000,"2017","3","9","2","20170902","September","Sep 2017","Q3 2017","6","Saturday",2017-09-02 00:00:00.000
2017-09-03 00:00:00.000,"2017","3","9","3","20170903","September","Sep 2017","Q3 2017","0","Sunday",2017-09-09 00:00:00.000
2017-09-04 00:00:00.000,"2017","3","9","4","20170904","September","Sep 2017","Q3 2017","1","Monday",2017-09-09 00:00:00.000
2017-09-05 00:00:00.000,"2017","3","9","5","20170905","September","Sep 2017","Q3 2017","2","Tuesday",2017-09-09 00:00:00.000
2017-09-06 00:00:00.000,"2017","3","9","6","20170906","September","Sep 2017","Q3 2017","3","Wednesday",2017-09-09 00:00:00.000
2017-09-07 00:00:00.000,"2017","3","9","7","20170907","September","Sep 2017","Q3 2017","4","Thursday",2017-09-09 00:00:00.000
2017-09-08 00:00:00.000,"2017","3","9","8","20170908","September","Sep 2017","Q3 2017","5","Friday",2017-09-09 00:00:00.000
2017-09-09 00:00:00.000,"2017","3","9","9","20170909","September","Sep 2017","Q3 2017","6","Saturday",2017-09-09 00:00:00.000
2017-09-10 00:00:00.000,"2017","3","9","10","20170910","September","Sep 2017","Q3 2017","0","Sunday",2017-09-16 00:00:00.000
2017-09-11 00:00:00.000,"2017","3","9","11","20170911","September","Sep 2017","Q3 2017","1","Monday",2017-09-16 00:00:00.000
2017-09-12 00:00:00.000,"2017","3","9","12","20170912","September","Sep 2017","Q3 2017","2","Tuesday",2017-09-16 00:00:00.000
2017-09-13 00:00:00.000,"2017","3","9","13","20170913","September","Sep 2017","Q3 2017","3","Wednesday",2017-09-16 00:00:00.000
2017-09-14 00:00:00.000,"2017","3","9","14","20170914","September","Sep 2017","Q3 2017","4","Thursday",2017-09-16 00:00:00.000
2017-09-15 00:00:00.000,"2017","3","9","15","20170915","September","Sep 2017","Q3 2017","5","Friday",2017-09-16 00:00:00.000
2017-09-16 00:00:00.000,"2017","3","9","16","20170916","September","Sep 2017","Q3 2017","6","Saturday",2017-09-16 00:00:00.000
2017-09-17 00:00:00.000,"2017","3","9","17","20170917","September","Sep 2017","Q3 2017","0","Sunday",2017-09-23 00:00:00.000
2017-09-18 00:00:00.000,"2017","3","9","18","20170918","September","Sep 2017","Q3 2017","1","Monday",2017-09-23 00:00:00.000
2017-09-19 00:00:00.000,"2017","3","9","19","20170919","September","Sep 2017","Q3 2017","2","Tuesday",2017-09-23 00:00:00.000
2017-09-20 00:00:00.000,"2017","3","9","20","20170920","September","Sep 2017","Q3 2017","3","Wednesday",2017-09-23 00:00:00.000
2017-09-21 00:00:00.000,"2017","3","9","21","20170921","September","Sep 2017","Q3 2017","4","Thursday",2017-09-23 00:00:00.000
2017-09-22 00:00:00.000,"2017","3","9","22","20170922","September","Sep 2017","Q3 2017","5","Friday",2017-09-23 00:00:00.000
2017-09-23 00:00:00.000,"2017","3","9","23","20170923","September","Sep 2017","Q3 2017","6","Saturday",2017-09-23 00:00:00.000
2017-09-24 00:00:00.000,"2017","3","9","24","20170924","September","Sep 2017","Q3 2017","0","Sunday",2017-09-30 00:00:00.000
2017-09-25 00:00:00.000,"2017","3","9","25","20170925","September","Sep 2017","Q3 2017","1","Monday",2017-09-30 00:00:00.000
2017-09-26 00:00:00.000,"2017","3","9","26","20170926","September","Sep 2017","Q3 2017","2","Tuesday",2017-09-30 00:00:00.000
2017-09-27 00:00:00.000,"2017","3","9","27","20170927","September","Sep 2017","Q3 2017","3","Wednesday",2017-09-30 00:00:00.000
2017-09-28 00:00:00.000,"2017","3","9","28","20170928","September","Sep 2017","Q3 2017","4","Thursday",2017-09-30 00:00:00.000
2017-09-29 00:00:00.000,"2017","3","9","29","20170929","September","Sep 2017","Q3 2017","5","Friday",2017-09-30 00:00:00.000
2017-09-30 00:00:00.000,"2017","3","9","30","20170930","September","Sep 2017","Q3 2017","6","Saturday",2017-09-30 00:00:00.000
2018-09-01 00:00:00.000,"2018","3","9","1","20180901","September","Sep 2018","Q3 2018","6","Saturday",2018-09-01 00:00:00.000
2018-09-02 00:00:00.000,"2018","3","9","2","20180902","September","Sep 2018","Q3 2018","0","Sunday",2018-09-08 00:00:00.000
2018-09-03 00:00:00.000,"2018","3","9","3","20180903","September","Sep 2018","Q3 2018","1","Monday",2018-09-08 00:00:00.000
2018-09-04 00:00:00.000,"2018","3","9","4","20180904","September","Sep 2018","Q3 2018","2","Tuesday",2018-09-08 00:00:00.000
2018-09-05 00:00:00.000,"2018","3","9","5","20180905","September","Sep 2018","Q3 2018","3","Wednesday",2018-09-08 00:00:00.000
2018-09-06 00:00:00.000,"2018","3","9","6","20180906","September","Sep 2018","Q3 2018","4","Thursday",2018-09-08 00:00:00.000
2018-09-07 00:00:00.000,"2018","3","9","7","20180907","September","Sep 2018","Q3 2018","5","Friday",2018-09-08 00:00:00.000
2018-09-08 00:00:00.000,"2018","3","9","8","20180908","September","Sep 2018","Q3 2018","6","Saturday",2018-09-08 00:00:00.000
2018-09-09 00:00:00.000,"2018","3","9","9","20180909","September","Sep 2018","Q3 2018","0","Sunday",2018-09-15 00:00:00.000
2018-09-10 00:00:00.000,"2018","3","9","10","20180910","September","Sep 2018","Q3 2018","1","Monday",2018-09-15 00:00:00.000
2018-09-11 00:00:00.000,"2018","3","9","11","20180911","September","Sep 2018","Q3 2018","2","Tuesday",2018-09-15 00:00:00.000
2018-09-12 00:00:00.000,"2018","3","9","12","20180912","September","Sep 2018","Q3 2018","3","Wednesday",2018-09-15 00:00:00.000
2018-09-13 00:00:00.000,"2018","3","9","13","20180913","September","Sep 2018","Q3 2018","4","Thursday",2018-09-15 00:00:00.000
2018-09-14 00:00:00.000,"2018","3","9","14","20180914","September","Sep 2018","Q3 2018","5","Friday",2018-09-15 00:00:00.000
2018-09-15 00:00:00.000,"2018","3","9","15","20180915","September","Sep 2018","Q3 2018","6","Saturday",2018-09-15 00:00:00.000
2018-09-16 00:00:00.000,"2018","3","9","16","20180916","September","Sep 2018","Q3 2018","0","Sunday",2018-09-22 00:00:00.000
2018-09-17 00:00:00.000,"2018","3","9","17","20180917","September","Sep 2018","Q3 2018","1","Monday",2018-09-22 00:00:00.000
2018-09-18 00:00:00.000,"2018","3","9","18","20180918","September","Sep 2018","Q3 2018","2","Tuesday",2018-09-22 00:00:00.000
2018-09-19 00:00:00.000,"2018","3","9","19","20180919","September","Sep 2018","Q3 2018","3","Wednesday",2018-09-22 00:00:00.000
2018-09-20 00:00:00.000,"2018","3","9","20","20180920","September","Sep 2018","Q3 2018","4","Thursday",2018-09-22 00:00:00.000
2018-09-21 00:00:00.000,"2018","3","9","21","20180921","September","Sep 2018","Q3 2018","5","Friday",2018-09-22 00:00:00.000
2018-09-22 00:00:00.000,"2018","3","9","22","20180922","September","Sep 2018","Q3 2018","6","Saturday",2018-09-22 00:00:00.000
2018-09-23 00:00:00.000,"2018","3","9","23","20180923","September","Sep 2018","Q3 2018","0","Sunday",2018-09-29 00:00:00.000
2018-09-24 00:00:00.000,"2018","3","9","24","20180924","September","Sep 2018","Q3 2018","1","Monday",2018-09-29 00:00:00.000
2018-09-25 00:00:00.000,"2018","3","9","25","20180925","September","Sep 2018","Q3 2018","2","Tuesday",2018-09-29 00:00:00.000
2018-09-26 00:00:00.000,"2018","3","9","26","20180926","September","Sep 2018","Q3 2018","3","Wednesday",2018-09-29 00:00:00.000
2018-09-27 00:00:00.000,"2018","3","9","27","20180927","September","Sep 2018","Q3 2018","4","Thursday",2018-09-29 00:00:00.000
2018-09-28 00:00:00.000,"2018","3","9","28","20180928","September","Sep 2018","Q3 2018","5","Friday",2018-09-29 00:00:00.000
2018-09-29 00:00:00.000,"2018","3","9","29","20180929","September","Sep 2018","Q3 2018","6","Saturday",2018-09-29 00:00:00.000
2018-09-30 00:00:00.000,"2018","3","9","30","20180930","September","Sep 2018","Q3 2018","0","Sunday",2018-10-06 00:00:00.000
2019-09-01 00:00:00.000,"2019","3","9","1","20190901","September","Sep 2019","Q3 2019","0","Sunday",2019-09-07 00:00:00.000
2019-09-02 00:00:00.000,"2019","3","9","2","20190902","September","Sep 2019","Q3 2019","1","Monday",2019-09-07 00:00:00.000
2019-09-03 00:00:00.000,"2019","3","9","3","20190903","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-07 00:00:00.000
2019-09-04 00:00:00.000,"2019","3","9","4","20190904","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-07 00:00:00.000
2019-09-05 00:00:00.000,"2019","3","9","5","20190905","September","Sep 2019","Q3 2019","4","Thursday",2019-09-07 00:00:00.000
2019-09-06 00:00:00.000,"2019","3","9","6","20190906","September","Sep 2019","Q3 2019","5","Friday",2019-09-07 00:00:00.000
2019-09-07 00:00:00.000,"2019","3","9","7","20190907","September","Sep 2019","Q3 2019","6","Saturday",2019-09-07 00:00:00.000
2019-09-08 00:00:00.000,"2019","3","9","8","20190908","September","Sep 2019","Q3 2019","0","Sunday",2019-09-14 00:00:00.000
2019-09-09 00:00:00.000,"2019","3","9","9","20190909","September","Sep 2019","Q3 2019","1","Monday",2019-09-14 00:00:00.000
2019-09-10 00:00:00.000,"2019","3","9","10","20190910","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-14 00:00:00.000
2019-09-11 00:00:00.000,"2019","3","9","11","20190911","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-14 00:00:00.000
2019-09-12 00:00:00.000,"2019","3","9","12","20190912","September","Sep 2019","Q3 2019","4","Thursday",2019-09-14 00:00:00.000
2019-09-13 00:00:00.000,"2019","3","9","13","20190913","September","Sep 2019","Q3 2019","5","Friday",2019-09-14 00:00:00.000
2019-09-14 00:00:00.000,"2019","3","9","14","20190914","September","Sep 2019","Q3 2019","6","Saturday",2019-09-14 00:00:00.000
2019-09-15 00:00:00.000,"2019","3","9","15","20190915","September","Sep 2019","Q3 2019","0","Sunday",2019-09-21 00:00:00.000
2019-09-16 00:00:00.000,"2019","3","9","16","20190916","September","Sep 2019","Q3 2019","1","Monday",2019-09-21 00:00:00.000
2019-09-17 00:00:00.000,"2019","3","9","17","20190917","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-21 00:00:00.000
2019-09-18 00:00:00.000,"2019","3","9","18","20190918","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-21 00:00:00.000
2019-09-19 00:00:00.000,"2019","3","9","19","20190919","September","Sep 2019","Q3 2019","4","Thursday",2019-09-21 00:00:00.000
2019-09-20 00:00:00.000,"2019","3","9","20","20190920","September","Sep 2019","Q3 2019","5","Friday",2019-09-21 00:00:00.000
2019-09-21 00:00:00.000,"2019","3","9","21","20190921","September","Sep 2019","Q3 2019","6","Saturday",2019-09-21 00:00:00.000
2019-09-22 00:00:00.000,"2019","3","9","22","20190922","September","Sep 2019","Q3 2019","0","Sunday",2019-09-28 00:00:00.000
2019-09-23 00:00:00.000,"2019","3","9","23","20190923","September","Sep 2019","Q3 2019","1","Monday",2019-09-28 00:00:00.000
2019-09-24 00:00:00.000,"2019","3","9","24","20190924","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-28 00:00:00.000
2019-09-25 00:00:00.000,"2019","3","9","25","20190925","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-28 00:00:00.000
2019-09-26 00:00:00.000,"2019","3","9","26","20190926","September","Sep 2019","Q3 2019","4","Thursday",2019-09-28 00:00:00.000
2019-09-27 00:00:00.000,"2019","3","9","27","20190927","September","Sep 2019","Q3 2019","5","Friday",2019-09-28 00:00:00.000
2019-09-28 00:00:00.000,"2019","3","9","28","20190928","September","Sep 2019","Q3 2019","6","Saturday",2019-09-28 00:00:00.000
2019-09-29 00:00:00.000,"2019","3","9","29","20190929","September","Sep 2019","Q3 2019","0","Sunday",2019-10-05 00:00:00.000
2019-09-30 00:00:00.000,"2019","3","9","30","20190930","September","Sep 2019","Q3 2019","1","Monday",2019-10-05 00:00:00.000
2020-09-01 00:00:00.000,"2020","3","9","1","20200901","September","Sep 2020","Q3 2020","2","Tuesday",2020-09-05 00:00:00.000
2020-09-02 00:00:00.000,"2020","3","9","2","20200902","September","Sep 2020","Q3 2020","3","Wednesday",2020-09-05 00:00:00.000
2020-09-03 00:00:00.000,"2020","3","9","3","20200903","September","Sep 2020","Q3 2020","4","Thursday",2020-09-05 00:00:00.000
2020-09-04 00:00:00.000,"2020","3","9","4","20200904","September","Sep 2020","Q3 2020","5","Friday",2020-09-05 00:00:00.000
2020-09-05 00:00:00.000,"2020","3","9","5","20200905","September","Sep 2020","Q3 2020","6","Saturday",2020-09-05 00:00:00.000
2020-09-06 00:00:00.000,"2020","3","9","6","20200906","September","Sep 2020","Q3 2020","0","Sunday",2020-09-12 00:00:00.000
2020-09-07 00:00:00.000,"2020","3","9","7","20200907","September","Sep 2020","Q3 2020","1","Monday",2020-09-12 00:00:00.000
2020-09-08 00:00:00.000,"2020","3","9","8","20200908","September","Sep 2020","Q3 2020","2","Tuesday",2020-09-12 00:00:00.000
2020-09-09 00:00:00.000,"2020","3","9","9","20200909","September","Sep 2020","Q3 2020","3","Wednesday",2020-09-12 00:00:00.000
2020-09-10 00:00:00.000,"2020","3","9","10","20200910","September","Sep 2020","Q3 2020","4","Thursday",2020-09-12 00:00:00.000
2020-09-11 00:00:00.000,"2020","3","9","11","20200911","September","Sep 2020","Q3 2020","5","Friday",2020-09-12 00:00:00.000
2020-09-12 00:00:00.000,"2020","3","9","12","20200912","September","Sep 2020","Q3 2020","6","Saturday",2020-09-12 00:00:00.000
2020-09-13 00:00:00.000,"2020","3","9","13","20200913","September","Sep 2020","Q3 2020","0","Sunday",2020-09-19 00:00:00.000
2020-09-14 00:00:00.000,"2020","3","9","14","20200914","September","Sep 2020","Q3 2020","1","Monday",2020-09-19 00:00:00.000
2020-09-15 00:00:00.000,"2020","3","9","15","20200915","September","Sep 2020","Q3 2020","2","Tuesday",2020-09-19 00:00:00.000
2020-09-16 00:00:00.000,"2020","3","9","16","20200916","September","Sep 2020","Q3 2020","3","Wednesday",2020-09-19 00:00:00.000
2020-09-17 00:00:00.000,"2020","3","9","17","20200917","September","Sep 2020","Q3 2020","4","Thursday",2020-09-19 00:00:00.000
2020-09-18 00:00:00.000,"2020","3","9","18","20200918","September","Sep 2020","Q3 2020","5","Friday",2020-09-19 00:00:00.000
2020-09-19 00:00:00.000,"2020","3","9","19","20200919","September","Sep 2020","Q3 2020","6","Saturday",2020-09-19 00:00:00.000
2020-09-20 00:00:00.000,"2020","3","9","20","20200920","September","Sep 2020","Q3 2020","0","Sunday",2020-09-26 00:00:00.000
2020-09-21 00:00:00.000,"2020","3","9","21","20200921","September","Sep 2020","Q3 2020","1","Monday",2020-09-26 00:00:00.000
2020-09-22 00:00:00.000,"2020","3","9","22","20200922","September","Sep 2020","Q3 2020","2","Tuesday",2020-09-26 00:00:00.000
2020-09-23 00:00:00.000,"2020","3","9","23","20200923","September","Sep 2020","Q3 2020","3","Wednesday",2020-09-26 00:00:00.000
2020-09-24 00:00:00.000,"2020","3","9","24","20200924","September","Sep 2020","Q3 2020","4","Thursday",2020-09-26 00:00:00.000
