ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Spanish Product Name,French Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Large Photo,English Description,French Description,Chinese Description,Arabic Description,Hebrew Description,Thai Description,German Description,Japanese Description,Turkish Description,Start Date,End Date,Status
79,"HU-6280","","","","LL Hub","","","",False,"NA",500,375,"","","NA",,1,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
80,"HU-8998","","","","HL Hub","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
171,"PA-187B","","","","Paint - Black","","","",False,"NA",60,45,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
172,"PA-361R","","","","Paint - Red","","","",False,"NA",60,45,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
173,"PA-529S","","","","Paint - Silver","","","",False,"NA",60,45,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
174,"PA-632U","","","","Paint - Blue","","","",False,"NA",60,45,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
175,"PA-823Y","","","","Paint - Yellow","","","",False,"NA",60,45,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
187,"SA-M198","","","","LL Mountain Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
188,"SA-M237","","","","ML Mountain Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","M","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
189,"SA-M687","","","","HL Mountain Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
190,"SA-R127","","","","LL Road Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
191,"SA-R430","","","","ML Road Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","M","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
192,"SA-R522","","","","HL Road Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
193,"SA-T467","","","","LL Touring Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
194,"SA-T612","","","","ML Touring Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","M","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
195,"SA-T872","","","","HL Touring Seat Assembly","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
196,"SD-2342","","","","LL Spindle/Axle","","","",False,"NA",500,375,"","","NA",,0,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
197,"SD-9872","","","","HL Spindle/Axle","","","",False,"NA",500,375,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
198,"SH-4562","","","","LL Shell","","","",False,"NA",800,600,"","","NA",,0,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
199,"SH-9312","","","","HL Shell","","","",False,"NA",800,600,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
202,"SM-9087","","","","Stem","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
203,"SP-2981","","","","Seat Post","","","",False,"NA",500,375,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
204,"SR-2098","","","","Steerer","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
205,"SS-2985","","","","Seat Stays","","","",False,"NA",800,600,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
206,"ST-9828","","","","Seat Tube","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
207,"TO-2301","","","","Top Tube","","","",False,"NA",500,375,"","","NA",,1,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
208,"TP-0923","","","","Tension Pulley","","","",False,"NA",800,600,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
6,"CA-5965","","","","LL Crankarm","","","",False,"Black",500,375,"","","NA",,0,"","","L","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
7,"CA-6738","","","","ML Crankarm","","","",False,"Black",500,375,"","","NA",,0,"","","M","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
8,"CA-7457","","","","HL Crankarm","","","",False,"Black",500,375,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
9,"CB-2903","","","","Chainring Bolts","","","",False,"Silver",1000,750,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
10,"CN-6137","","","","Chainring Nut","","","",False,"Silver",1000,750,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
11,"CR-7833","","","","Chainring","","","",False,"Black",1000,750,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
21,"FH-2981","","","","Freewheel","","","",False,"Silver",500,375,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
32,"FC-3982","","","","Front Derailleur Cage","","","",False,"Silver",800,600,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
33,"FL-2301","","","","Front Derailleur Linkage","","","",False,"Silver",800,600,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
140,"LR-2398","","","","Lock Ring","","","",False,"Silver",1000,750,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
209,"RC-0291","","","","Rear Derailleur Cage","","","",False,"Silver",500,375,"","","NA",,0,"","","","","","","","","","","","","","","",1998-06-01 00:00:00.000,"","Current"
223,"CA-1098","19","","","AWC Logo Cap","","","5.7052",True,"Multi",4,3,"8.6442","","NA",,0,"S","5.1865","","U","Cycling Cap","","Traditional style with a flip-up brim; one-size fits all.","Style classique avec une visière relevable ; taille unique.","经典式样，带有翻边；均码。","نمط تقليدي ذو حافة قابلة للانقلاب لأعلى، بحجم واحد يلائم الجميع.","סגנון מסורתי עם מצחייה מתרוממת; גודל אחד מתאים לכולם.","แบบดั้งเดิม พร้อมขอบพับ ใช้ได้กับทุกคน","""Traditionelles Design mit Klapprand, Einheitsgröße.""","跳ね上げ式のつばを持つトラディショナルなスタイルで、フリーサイズです。","""Klasik stil, herkese uygun tek bir boyda.""",2005-07-01 00:00:00.000,"6/30/2002",""
224,"CA-1098","19","","","AWC Logo Cap","","","5.2297",True,"Multi",4,3,"8.6442","","NA",,0,"S","5.1865","","U","Cycling Cap","","Traditional style with a flip-up brim; one-size fits all.","Style classique avec une visière relevable ; taille unique.","经典式样，带有翻边；均码。","نمط تقليدي ذو حافة قابلة للانقلاب لأعلى، بحجم واحد يلائم الجميع.","סגנון מסורתי עם מצחייה מתרוממת; גודל אחד מתאים לכולם.","แบบดั้งเดิม พร้อมขอบพับ ใช้ได้กับทุกคน","""Traditionelles Design mit Klapprand, Einheitsgröße.""","跳ね上げ式のつばを持つトラディショナルなスタイルで、フリーサイズです。","""Klasik stil, herkese uygun tek bir boyda.""",2006-07-01 00:00:00.000,"6/30/2003",""
225,"CA-1098","19","","","AWC Logo Cap","","","6.9223",True,"Multi",4,3,"8.99","","NA",,0,"S","5.394","","U","Cycling Cap","","Traditional style with a flip-up brim; one-size fits all.","Style classique avec une visière relevable ; taille unique.","经典式样，带有翻边；均码。","نمط تقليدي ذو حافة قابلة للانقلاب لأعلى، بحجم واحد يلائم الجميع.","סגנון מסורתי עם מצחייה מתרוממת; גודל אחד מתאים לכולם.","แบบดั้งเดิม พร้อมขอบพับ ใช้ได้กับทุกคน","""Traditionelles Design mit Klapprand, Einheitsgröße.""","跳ね上げ式のつばを持つトラディショナルなスタイルで、フリーサイズです。","""Klasik stil, herkese uygun tek bir boyda.""",2007-07-01 00:00:00.000,"","Current"
397,"HB-M243","4","","","LL Mountain Handlebars","","","17.978",True,"NA",500,375,"40.4909","","NA",,1,"M","24.2945","L","","LL Mountain Handlebars","","All-purpose bar for on or off-road.","Barre d'appui tous usages pour conduite sur route ou tout-terrain.","公路越野两用的全功能车把。","قضيب قيادة ملائم لكافة الأغراض على الطرق الممهدة وغير الممهدة.","ידיות לכל מטרה לרכיבת כביש ולשבילים.","คันบังคับอเนกประสงค์สำหรับทุกเส้นทาง","Allzweckrad für Straße und Gelände.","オンロードおよびオフロード用の多目的バー。","Yol ve arazi kullanımı için çok amaçlı boru.",2006-07-01 00:00:00.000,"6/30/2003",""
398,"HB-M243","4","","","LL Mountain Handlebars","","","19.7758",True,"NA",500,375,"44.54","","NA",,1,"M","26.724","L","","LL Mountain Handlebars","","All-purpose bar for on or off-road.","Barre d'appui tous usages pour conduite sur route ou tout-terrain.","公路越野两用的全功能车把。","قضيب قيادة ملائم لكافة الأغراض على الطرق الممهدة وغير الممهدة.","ידיות לכל מטרה לרכיבת כביש ולשבילים.","คันบังคับอเนกประสงค์สำหรับทุกเส้นทาง","Allzweckrad für Straße und Gelände.","オンロードおよびオフロード用の多目的バー。","Yol ve arazi kullanımı için çok amaçlı boru.",2007-07-01 00:00:00.000,"","Current"
399,"HB-M763","4","","","ML Mountain Handlebars","","","24.9932",True,"NA",500,375,"56.2909","","NA",,1,"M","33.7745","M","","ML Mountain Handlebars","","Tough aluminum alloy bars for downhill.","Barres d'appui en alliage d'aluminium solide pour descente.","适用于高山速降的坚固耐用的铝合金车把。","قضبان قيادة قوية من سبيكة الألومنيوم لتحمّل القيادة فوق المنحدرات.","ידיות קשיחות מסגסוגת אלומיניום לרכיבה במורד.","คันบังคับอลูมิเนียมอัลลอยด์ แกร่งสำหรับเส้นทางลาดชัน","Robustes Gestänge aus Aluminiumlegierung für Abfahrtsrennen.","ダウンヒル用の頑丈なアルミニウム合金バー。","Yokuş aşağı sürüş için sağlam alüminyum alaşımı borular.",2006-07-01 00:00:00.000,"6/30/2003",""
400,"HB-M763","4","","","ML Mountain Handlebars","","","27.4925",True,"NA",500,375,"61.92","","NA",,1,"M","37.152","M","","ML Mountain Handlebars","","Tough aluminum alloy bars for downhill.","Barres d'appui en alliage d'aluminium solide pour descente.","适用于高山速降的坚固耐用的铝合金车把。","قضبان قيادة قوية من سبيكة الألومنيوم لتحمّل القيادة فوق المنحدرات.","ידיות קשיחות מסגסוגת אלומיניום לרכיבה במורד.","คันบังคับอลูมิเนียมอัลลอยด์ แกร่งสำหรับเส้นทางลาดชัน","Robustes Gestänge aus Aluminiumlegierung für Abfahrtsrennen.","ダウンヒル用の頑丈なアルミニウム合金バー。","Yokuş aşağı sürüş için sağlam alüminyum alaşımı borular.",2007-07-01 00:00:00.000,"","Current"
401,"HB-M918","4","","","HL Mountain Handlebars","","","48.5453",True,"NA",500,375,"109.3364","","NA",,1,"M","65.6018","H","","HL Mountain Handlebars","","Flat bar strong enough for the pro circuit.","Barre d'appui plate suffisamment solide pour le circuit professionnel.","平头车把异常坚固，足可用于专业巡回赛。","قضيب قيادة مسطح وقوي بدرجة كافية لجولات المحترفين.","ידית שטוחה החזקה מספיק עבור הרוכב המקצועי.","คันบังคับแบน แข็งแรงพอสำหรับสนามโปรเซอร์กิต","Die breite Stange ist stark genug für Profis.","プロ サーキットにも十分な強度を持つフラット バー。","Profesyoneller için yeterince güçlü düz boru.",2006-07-01 00:00:00.000,"6/30/2003",""
402,"HB-M918","4","","","HL Mountain Handlebars","","","53.3999",True,"NA",500,375,"120.27","","NA",,1,"M","72.162","H","","HL Mountain Handlebars","","Flat bar strong enough for the pro circuit.","Barre d'appui plate suffisamment solide pour le circuit professionnel.","平头车把异常坚固，足可用于专业巡回赛。","قضيب قيادة مسطح وقوي بدرجة كافية لجولات المحترفين.","ידית שטוחה החזקה מספיק עבור הרוכב המקצועי.","คันบังคับแบน แข็งแรงพอสำหรับสนามโปรเซอร์กิต","Die breite Stange ist stark genug für Profis.","プロ サーキットにも十分な強度を持つフラット バー。","Profesyoneller için yeterince güçlü düz boru.",2007-07-01 00:00:00.000,"","Current"
410,"FW-M423","17","","","LL Mountain Front Wheel","","","26.9708",True,"Black",500,375,"60.745","","NA",,1,"M","36.447","L","","LL Mountain Front Wheel","","Replacement mountain wheel for entry-level rider.","Roue de secours tout-terrain pour vététiste occasionnel.","适用于入门级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.","גלגל חלופי לרכיבה הררית לרוכב המתחיל.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นระดับเริ่มต้น","Ersatzrad für Mountainbike-Einsteiger.","初心者向けの交換用マウンテン ホイール。","Başlangıç seviyesinde sürücüler için yedek dağ bisikleti tekerleği.",2006-07-01 00:00:00.000,"6/30/2003",""
411,"FW-M762","17","","","ML Mountain Front Wheel","","","92.8071",True,"Black",500,375,"209.025","","NA",,1,"M","125.415","M","","ML Mountain Front Wheel","","Replacement mountain wheel for the casual to serious rider.","Roue de secours tout-terrain pour vététiste amateur à confirmé.","适用于一般和高级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف.","גלגל חלופי לרכיבה הררית לרוכב החובב והרציני.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นสมัครเล่นไปจนถึงมืออาชีพ","Mountainbike-Ersatzrad für Fortgeschrittene und Profis.","中級者から上級者向けの交換用マウンテン ホイール。","Orta ve ileri seviyedeki sürücüler için yedek dağ bisikleti tekerleği.",2006-07-01 00:00:00.000,"6/30/2003",""
412,"FW-M928","17","","","HL Mountain Front Wheel","","","133.2955",True,"Black",500,375,"300.215","","NA",,1,"M","180.129","H","","HL Mountain Front Wheel","","High-performance mountain replacement wheel.","Roue de secours tout-terrain hautes performances.","高性能的山地车备用轮。","عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء.","גלגל חלופי עתיר ביצועים לרכיבה הררית.","ล้ออะไหล่จักรยานภูเขาประสิทธิภาพสูง","Hochwertiges Ersatzrad für Mountainbikes.","高性能のマウンテン バイク用交換ホイール。","Yüksek performanslı yedek dağ bisikleti tekerleği.",2006-07-01 00:00:00.000,"6/30/2003",""
419,"RW-M423","17","","","LL Mountain Rear Wheel","","","38.9588",True,"Black",500,375,"87.745","","NA",,1,"M","52.647","L","","LL Mountain Rear Wheel","","Replacement mountain wheel for entry-level rider.","Roue de secours tout-terrain pour vététiste occasionnel.","适用于入门级骑乘者的备用山地车轮。","عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين.","גלגל חלופי לרכיבה הררית לרוכב המתחיל.","ล้ออะไหล่จักรยานภูเขาสำหรับนักปั่นระดับเริ่มต้น","Ersatzrad für Mountainbike-Einsteiger.","初心者向けの交換用マウンテン ホイール。","Başlangıç seviyesinde sürücüler için yedek dağ bisikleti tekerleği.",2006-07-01 00:00:00.000,"6/30/2003",""
