num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2017-004863273-001",2017-03-06 06:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"07/09/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-001705741-001",2017-01-23 19:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"28/10/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-001811312-001",2017-01-24 18:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"04/09/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003944222-001",2017-02-21 14:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"13/07/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003946275-001",2017-02-21 16:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"06/12/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003956584-001",2017-02-21 18:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"14/05/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003968626-001",2017-02-21 22:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"18/08/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024279666-001",2017-09-06 20:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",82,"29/06/1935","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026837642-001",2017-09-25 22:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"01/07/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026841311-001",2017-09-22 20:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"22/10/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026851737-001",2017-09-23 07:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"15/10/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026868788-001",2017-09-23 12:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"13/01/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026871440-001",2017-09-23 12:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"22/02/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026882621-001",2017-09-22 20:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"27/05/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026883600-001",2017-09-23 13:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"05/12/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026897617-001",2017-09-23 16:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"02/07/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026922848-001",2017-09-23 19:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"01/08/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026923582-001",2017-09-23 18:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"21/07/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026929289-001",2017-09-23 20:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",80,"26/01/1937","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026933077-001",2017-09-23 21:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"02/08/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026967134-001",2017-09-24 03:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"23/09/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-028972445-001",2017-10-06 22:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"06/05/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029092602-001",2017-10-07 19:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"09/10/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021793616-001",2017-08-22 11:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"30/06/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021830660-001",2017-08-22 11:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"12/06/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021890073-001",2017-08-22 19:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"05/05/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021942827-001",2017-08-23 07:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"12/11/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029169489-001",2017-10-08 15:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"29/09/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029226295-001",2017-10-08 23:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",68,"21/01/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029267787-001",2017-10-08 13:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"29/12/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029302537-001",2017-10-09 13:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"18/07/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029421724-001",2017-10-10 08:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"18/10/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029445959-001",2017-10-07 16:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"16/10/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029493511-001",2017-10-10 13:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"14/07/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029526200-001",2017-10-10 17:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",64,"22/06/1953","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029535176-001",2017-09-14 15:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"11/10/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029633459-001",2017-10-11 09:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"24/07/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022002487-001",2017-08-23 15:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"11/03/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022058479-001",2017-08-23 18:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"15/09/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022080321-001",2017-08-23 18:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"11/05/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022111233-001",2017-08-24 08:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"15/03/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024341083-001",2017-09-07 06:38:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"19/10/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024346647-001",2017-09-07 12:38:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"25/03/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024351139-001",2017-09-07 11:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"14/02/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024394660-001",2017-09-07 19:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"09/06/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024474077-001",2017-09-08 11:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"31/07/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029782116-001",2017-10-12 11:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"07/12/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029813777-001",2017-10-12 16:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",18,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029846645-001",2017-10-12 19:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"03/01/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029880427-001",2017-10-13 02:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"26/04/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030057779-001",2017-10-12 21:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",67,"22/09/1950","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030060378-001",2017-10-14 10:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"26/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022157035-001",2017-08-24 13:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"15/07/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022209949-001",2017-08-24 17:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",64,"08/11/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022218034-001",2017-08-24 18:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"23/01/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022234955-001",2017-08-24 18:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",70,"23/04/1947","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022246163-001",2017-08-24 20:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"20/06/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022282483-001",2017-08-25 08:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"25/11/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024719299-001",2017-09-10 01:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"05/02/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026974543-001",2017-09-24 06:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"29/09/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027005383-001",2017-09-24 13:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"28/12/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027021282-001",2017-09-24 17:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"30/08/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027041108-001",2017-09-24 19:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"01/06/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027051971-001",2017-09-24 20:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"16/01/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027126175-001",2017-09-25 09:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"13/02/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030735431-001",2017-10-18 14:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"01/08/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030742039-001",2017-10-18 18:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",83,"10/06/1934","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030747934-001",2017-10-18 09:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"10/09/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022301090-001",2017-08-20 00:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"09/03/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022357370-001",2017-08-25 14:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"15/02/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022380177-001",2017-08-25 19:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"19/08/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022390326-001",2017-08-25 17:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"15/11/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024742958-001",2017-09-10 08:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"03/10/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024748247-001",2017-09-10 09:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"21/05/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024754426-001",2017-09-10 12:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",68,"12/06/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024779404-001",2017-09-10 15:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"10/10/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024837137-001",2017-09-10 23:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"21/05/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024840667-001",2017-09-10 23:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"07/04/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027131782-001",2017-09-25 10:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"27/06/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027181360-001",2017-09-25 15:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"04/06/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027230442-001",2017-09-28 16:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",81,"17/03/1936","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027261760-001",2017-09-26 05:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"25/04/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031382989-001",2017-10-23 07:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"15/08/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031401777-001",2017-10-23 08:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"25/04/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031429915-001",2017-10-23 12:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"10/06/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031455757-001",2017-10-23 14:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"31/10/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031495971-001",2017-10-23 18:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"08/01/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022496830-001",2017-08-26 12:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"23/03/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022506509-001",2017-08-26 15:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"01/12/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024977003-001",2017-09-11 17:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"07/05/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027331967-001",2017-09-26 17:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"01/03/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027354959-001",2017-09-26 18:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"13/11/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027381111-001",2017-09-26 22:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"18/11/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031887864-001",2017-10-25 21:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"11/01/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031905632-001",2017-10-24 17:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"22/12/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031995419-001",2017-10-26 14:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"12/10/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022610845-001",2017-08-27 16:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",76,"02/02/1941","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022631264-001",2017-08-27 19:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"12/12/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022634829-001",2017-08-27 20:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",66,"03/08/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022636150-001",2017-08-27 18:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"26/03/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022659218-001",2017-08-27 21:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"15/07/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022699486-001",2017-08-28 09:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"18/05/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022731154-001",2017-08-28 13:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"16/04/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
