Date,Game,Earnings,Players,Tournaments
2016-12-01 00:00:00.000,"MOBA Legends",225,3,1
2017-01-01 00:00:00.000,"FIFA Online 3",13023,3,1
2017-01-01 00:00:00.000,"Dead or Alive 5 Last Round",400,3,1
2017-01-01 00:00:00.000,"Vampire Savior",390,3,1
2017-01-01 00:00:00.000,"Catherine",340,3,1
2017-01-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",320,3,1
2017-01-01 00:00:00.000,"Tekken Tag Tournament 2",310,3,1
2017-01-01 00:00:00.000,"Melty Blood Actress Again Current Code",290,3,1
2017-01-01 00:00:00.000,"Ultra Street Fighter IV",280,3,1
2017-01-01 00:00:00.000,"Super Street Fighter II Turbo",270,3,1
2017-01-01 00:00:00.000,"Divekick",240,3,1
2017-01-01 00:00:00.000,"Tetris Ultimate",221,3,1
2017-01-01 00:00:00.000,"Soul Calibur II HD Online",210,3,1
2017-01-01 00:00:00.000,"Under Night In Birth EXE Late",210,3,1
2017-01-01 00:00:00.000,"Persona 4 Arena Ultimax",190,3,1
2017-01-01 00:00:00.000,"Tatsunoko vs. Capcom Ultimate All Stars",160,3,1
2017-01-01 00:00:00.000,"Capcom vs. SNK 2",140,3,1
2017-01-01 00:00:00.000,"Dengeki Bunko Fighting Climax Ignition",120,3,1
2017-02-01 00:00:00.000,"TrackMania 2 Stadium",1064.99,3,1
2017-02-01 00:00:00.000,"Project M",97.18,3,1
2017-03-01 00:00:00.000,"Mortal Kombat XL",9962.4,3,1
2017-03-01 00:00:00.000,"FIFA 17",4500,3,1
2017-03-01 00:00:00.000,"NHL '94",225,3,1
2017-03-01 00:00:00.000,"Gwent",200,3,1
2017-04-01 00:00:00.000,"TrackMania 2 Canyon",318.36,3,1
2017-04-01 00:00:00.000,"Mortal Kombat XL",200,3,1
2017-04-01 00:00:00.000,"BlazBlue Central Fiction",80,3,1
2017-04-01 00:00:00.000,"Street Fighter X Tekken",80,3,1
2017-05-01 00:00:00.000,"Capcom vs. SNK 2",470,3,1
2017-05-01 00:00:00.000,"Pokk<U+00E9>n Tournament",80,3,1
2017-06-01 00:00:00.000,"Pro Evolution Soccer 2017",350000,3,1
2017-06-01 00:00:00.000,"Age of Empires III",1500,3,1
2017-06-01 00:00:00.000,"Super Smash Bros. Brawl",140,3,1
2017-07-01 00:00:00.000,"Pokk<U+00E9>n Tournament",3320,3,1
2017-07-01 00:00:00.000,"Street Fighter X Tekken",400,3,1
2017-08-01 00:00:00.000,"Quake II",10000,3,1
2017-08-01 00:00:00.000,"QuakeWorld",5000,3,1
2017-08-01 00:00:00.000,"Rage",5000,3,1
2017-08-01 00:00:00.000,"The Elder Scrolls Legends",5000,3,1
2017-08-01 00:00:00.000,"BlazBlue Central Fiction",780,3,1
2017-08-01 00:00:00.000,"Vampire Savior",530,3,1
2017-08-01 00:00:00.000,"TrackMania 2 Stadium",500,3,1
2017-08-01 00:00:00.000,"King of Fighters XIV",320,3,1
2017-08-01 00:00:00.000,"Soul Calibur V",210,3,1
2017-09-01 00:00:00.000,"Super Street Fighter II Turbo",930,3,1
2017-09-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",340,3,1
2017-09-01 00:00:00.000,"Persona 4 Arena Ultimax",300,3,1
2017-09-01 00:00:00.000,"Dengeki Bunko Fighting Climax Ignition",270,3,1
2017-09-01 00:00:00.000,"Killer Instinct (2013)",250,3,1
2017-09-01 00:00:00.000,"Puyo Puyo Tetris",240,3,1
2017-09-01 00:00:00.000,"Catherine",230,3,1
2017-09-01 00:00:00.000,"Arcana Heart 3 LOVE MAX!!!!!",200,3,1
2017-09-01 00:00:00.000,"Koihime Enbu",190,3,1
2017-09-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",165,3,1
2017-09-01 00:00:00.000,"Chaos Code New Sign of Catastrophe",140,3,1
2017-09-01 00:00:00.000,"Dead or Alive 5 Last Round",30,3,1
2017-10-01 00:00:00.000,"Street Fighter III 3rd Strike",2920,3,1
2017-10-01 00:00:00.000,"Marvel vs. Capcom Infinite",990,3,1
2017-10-01 00:00:00.000,"Guilty Gear Xrd REV 2",410,3,1
2017-10-01 00:00:00.000,"Super Street Fighter II Turbo",290,3,1
2017-10-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",250,3,1
2017-10-01 00:00:00.000,"Ultra Street Fighter IV",250,3,1
2017-10-01 00:00:00.000,"Mortal Kombat XL",240,3,1
2017-10-01 00:00:00.000,"Killer Instinct (2013)",190,3,1
2017-10-01 00:00:00.000,"King of Fighters XIV",170,3,1
2017-10-01 00:00:00.000,"Windjammers",100,3,1
2017-11-01 00:00:00.000,"TrackMania 2 Stadium",1173.53,3,1
2017-11-01 00:00:00.000,"Marvel vs. Capcom Infinite",200,3,1
2017-11-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",100,3,1
2017-11-01 00:00:00.000,"Windjammers",100,3,1
2017-12-01 00:00:00.000,"Old School Runescape",32000,3,1
2017-12-01 00:00:00.000,"Marvel vs. Capcom Infinite",30000,3,1
2017-12-01 00:00:00.000,"Battlerite",300,3,1
2017-12-01 00:00:00.000,"Brawlhalla",27.3,3,1
2018-01-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",920,3,1
2018-01-01 00:00:00.000,"Skullgirls 2nd Encore",891,3,1
2018-01-01 00:00:00.000,"Street Fighter III 3rd Strike",520,3,1
2018-01-01 00:00:00.000,"Super Street Fighter II Turbo",480,3,1
2018-01-01 00:00:00.000,"Vampire Savior",440,3,1
2018-01-01 00:00:00.000,"King of Fighters XIV",400,3,1
2018-01-01 00:00:00.000,"Ultra Street Fighter IV",400,3,1
2018-01-01 00:00:00.000,"Killer Instinct (2013)",380,3,1
2018-01-01 00:00:00.000,"Melty Blood Actress Again Current Code",350,3,1
2018-01-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",340,3,1
2018-01-01 00:00:00.000,"Puyo Puyo Tetris",320,3,1
2018-01-01 00:00:00.000,"Arcana Heart 3 Love Max Six Stars!!!!!",250,3,1
2018-01-01 00:00:00.000,"Divekick",250,3,1
2018-01-01 00:00:00.000,"Catherine",240,3,1
2018-01-01 00:00:00.000,"Tatsunoko vs. Capcom Ultimate All Stars",230,3,1
2018-02-01 00:00:00.000,"Tekken 7",31500,3,1
2018-02-01 00:00:00.000,"TrackMania 2 Stadium",432.42,3,1
2018-02-01 00:00:00.000,"Age of Empires III",350,3,1
2018-02-01 00:00:00.000,"Super Smash Bros.",300,3,1
2018-02-01 00:00:00.000,"Reflex",30,3,1
2018-03-01 00:00:00.000,"Marvel vs. Capcom Infinite",730,3,1
2018-03-01 00:00:00.000,"King of Fighters XIV",605,3,1
2018-03-01 00:00:00.000,"BlazBlue Central Fiction",350,3,1
2018-03-01 00:00:00.000,"Guilty Gear Xrd REV 2",340,3,1
2018-03-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",340,3,1
2018-03-01 00:00:00.000,"Street Fighter Alpha 2",150,3,1
2018-04-01 00:00:00.000,"Injustice 2",503.76,3,1
2018-04-01 00:00:00.000,"TrackMania 2 Canyon",369.6,3,1
2018-06-01 00:00:00.000,"Super Smash Bros. Brawl",200,3,1
2018-07-01 00:00:00.000,"Age of Mythology",160,3,1
2018-08-01 00:00:00.000,"iRacing.com",1157.1,3,1
2018-08-01 00:00:00.000,"Street Fighter X Tekken",300,3,1
2018-09-01 00:00:00.000,"Soul Calibur VI",810,3,1
2018-09-01 00:00:00.000,"Koihime Enbu",590,3,1
2018-09-01 00:00:00.000,"Skullgirls 2nd Encore",570,3,1
2018-09-01 00:00:00.000,"Melty Blood Actress Again Current Code",500,3,1
2018-09-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",440,3,1
2018-09-01 00:00:00.000,"SNK Heroines Tag Team Frenzy",430,3,1
2018-09-01 00:00:00.000,"Sailor Moon S",400,3,1
2018-09-01 00:00:00.000,"Windjammers",320,3,1
2018-09-01 00:00:00.000,"Street Fighter Alpha 2",300,3,1
2018-09-01 00:00:00.000,"Street Fighter Alpha 3",300,3,1
2018-09-01 00:00:00.000,"Vampire Savior",250,3,1
2018-09-01 00:00:00.000,"Dead or Alive 5 Last Round",240,3,1
2018-09-01 00:00:00.000,"TrackMania Nations Forever",235.2,3,1
2018-09-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",230,3,1
2018-09-01 00:00:00.000,"Catherine",210,3,1
2018-09-01 00:00:00.000,"Super Street Fighter II Turbo",210,3,1
2018-09-01 00:00:00.000,"Street Fighter X Tekken",200,3,1
2018-09-01 00:00:00.000,"King of Fighters XIV",170,3,1
2018-09-01 00:00:00.000,"Arcana Heart 3 Love Max Six Stars!!!!!",160,3,1
2018-09-01 00:00:00.000,"Street Fighter III 3rd Strike",160,3,1
2018-10-01 00:00:00.000,"Soul Calibur VI",1110,3,1
2018-10-01 00:00:00.000,"Sailor Moon S",763,3,1
2018-10-01 00:00:00.000,"BlazBlue Cross Tag Battle",560,3,1
2018-10-01 00:00:00.000,"Guilty Gear Xrd REV 2",550,3,1
2018-10-01 00:00:00.000,"Super Street Fighter II Turbo",250,3,1
2018-10-01 00:00:00.000,"Street Fighter Alpha 2",230,3,1
2018-10-01 00:00:00.000,"Street Fighter III 3rd Strike",200,3,1
2018-10-01 00:00:00.000,"Marvel vs. Capcom Infinite",190,3,1
2018-10-01 00:00:00.000,"Fighting EX Layer",180,3,1
2018-10-01 00:00:00.000,"Street Fighter EX2 Plus",160,3,1
2018-10-01 00:00:00.000,"Capcom vs. SNK 2",150,3,1
2018-10-01 00:00:00.000,"Vampire Savior",110,3,1
2018-12-01 00:00:00.000,"Mortal Kombat XL",310,3,1
2018-12-01 00:00:00.000,"Injustice 2",280,3,1
2018-12-01 00:00:00.000,"Windjammers",260,3,1
2018-12-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",240,3,1
2018-12-01 00:00:00.000,"Marvel vs. Capcom Infinite",160,3,1
2018-12-01 00:00:00.000,"Puyo Puyo Tetris",146.67,3,1
2018-12-01 00:00:00.000,"BlazBlue Central Fiction",110,3,1
2018-12-01 00:00:00.000,"Ultra Street Fighter IV",110,3,1
2019-01-01 00:00:00.000,"King of Fighters XIV",1280,3,1
2019-01-01 00:00:00.000,"Vampire Savior",710,3,1
2019-01-01 00:00:00.000,"Skullgirls 2nd Encore",660,3,1
2019-01-01 00:00:00.000,"Super Street Fighter II Turbo",620,3,1
2019-01-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",490,3,1
2019-01-01 00:00:00.000,"Mortal Kombat X",480,3,1
2019-01-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",440,3,1
2019-01-01 00:00:00.000,"Sailor Moon S",420,3,1
2019-01-01 00:00:00.000,"Melty Blood Actress Again Current Code",350,3,1
2019-01-01 00:00:00.000,"Tatsunoko vs. Capcom Ultimate All Stars",290,3,1
2019-01-01 00:00:00.000,"Fighting EX Layer",220,3,1
2019-01-01 00:00:00.000,"Super Smash Bros.",150,3,1
2019-01-01 00:00:00.000,"Lethal League Blaze",51.3,3,1
2019-01-01 00:00:00.000,"Mario Tennis Aces",51.3,3,1
2019-02-01 00:00:00.000,"Dead or Alive 6",430,3,1
2019-02-01 00:00:00.000,"Auto Chess",400,3,1
2019-02-01 00:00:00.000,"Soul Calibur II",170,3,1
2019-03-01 00:00:00.000,"Counter Strike Source",1000,3,1
2019-03-01 00:00:00.000,"Dead or Alive 6",870,3,1
2019-03-01 00:00:00.000,"Under Night In Birth EXE Late[st]",860,3,1
2019-03-01 00:00:00.000,"Assetto Corsa",666,3,1
2019-03-01 00:00:00.000,"Ultra Street Fighter IV",610,3,1
2019-03-01 00:00:00.000,"Auto Chess",400,3,1
2019-03-01 00:00:00.000,"King of Fighters XIV",240,3,1
2019-03-01 00:00:00.000,"Marvel vs. Capcom Infinite",240,3,1
2019-03-01 00:00:00.000,"Injustice 2",170,3,1
2019-03-01 00:00:00.000,"Windjammers",150,3,1
2019-03-01 00:00:00.000,"Street Fighter Alpha 2",130,3,1
2019-04-01 00:00:00.000,"Madden NFL 19",85000,3,1
2019-04-01 00:00:00.000,"Quake Champions",899.6,3,1
2019-04-01 00:00:00.000,"TrackMania 2 Canyon",337.68,3,1
2019-04-01 00:00:00.000,"Guilty Gear Xrd REV 2",300,3,1
2019-04-01 00:00:00.000,"Lethal League Blaze",134.99,3,1
2019-05-01 00:00:00.000,"Naruto Shippuden Ultimate Ninja Storm 4",850,3,1
2019-05-01 00:00:00.000,"Capcom vs. SNK 2",540,3,1
2019-05-01 00:00:00.000,"Teenage Mutant Ninja Turtles Tournament Fighters",500,3,1
2019-05-01 00:00:00.000,"Marvel vs. Capcom 2",420,3,1
2019-05-01 00:00:00.000,"Soul Calibur II",420,3,1
2019-05-01 00:00:00.000,"Street Fighter Alpha 2",410,3,1
2019-05-01 00:00:00.000,"Rivals of Aether",270,3,1
2019-05-01 00:00:00.000,"Street Fighter X Tekken",250,3,1
2019-05-01 00:00:00.000,"BlazBlue Central Fiction",235.44,3,1
2019-05-01 00:00:00.000,"Street Fighter EX2 Plus",190,3,1
2019-05-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",160,3,1
2019-06-01 00:00:00.000,"Teamfight Tactics",1039.65,3,1
2019-06-01 00:00:00.000,"King of Fighters XIV",850,3,1
2019-06-01 00:00:00.000,"Power Rangers Battle for the Grid",850,3,1
2019-06-01 00:00:00.000,"Super Smash Bros. Brawl",76.38,3,1
2019-07-01 00:00:00.000,"WarCraft III",45000,3,1
2019-07-01 00:00:00.000,"King of Fighters XIV",7399.51,3,1
2019-07-01 00:00:00.000,"Injustice 2",850,3,1
2019-07-01 00:00:00.000,"Rivals of Aether",850,3,1
2019-07-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",260.97,3,1
2019-07-01 00:00:00.000,"Mario Kart 8 Deluxe",229.44,3,1
2019-07-01 00:00:00.000,"Fighting EX Layer",152.96,3,1
2019-07-01 00:00:00.000,"Project M",145,3,1
2019-07-01 00:00:00.000,"Sailor Moon S",115.13,3,1
2019-07-01 00:00:00.000,"Super Street Fighter II Turbo",92.11,3,1
2019-07-01 00:00:00.000,"Samurai Shodown V Special",61.4,3,1
2019-07-01 00:00:00.000,"ARMS",50,3,1
2019-08-01 00:00:00.000,"Ring of Elysium",60000,3,1
2019-08-01 00:00:00.000,"Asphalt 9 Legends",19620,3,1
2019-08-01 00:00:00.000,"Million Arthur Arcana Blood",7000,3,1
2019-08-01 00:00:00.000,"BlazBlue Central Fiction",725,3,1
2019-08-01 00:00:00.000,"Vampire Savior",590,3,1
2019-08-01 00:00:00.000,"King of Fighters XIV",530,3,1
2019-08-01 00:00:00.000,"Kill la Kill the Game IF",470,3,1
2019-08-01 00:00:00.000,"Melty Blood Actress Again Current Code",345,3,1
2019-08-01 00:00:00.000,"Ultra Fight Da! Kyanta 2",320,3,1
2019-08-01 00:00:00.000,"Dengeki Bunko Fighting Climax Ignition",315,3,1
2019-08-01 00:00:00.000,"Persona 4 Arena Ultimax",300,3,1
2019-08-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",280,3,1
2019-08-01 00:00:00.000,"Street Fighter III 3rd Strike",279.92,3,1
2019-08-01 00:00:00.000,"Koihime Enbu",255,3,1
2019-08-01 00:00:00.000,"Garou Mark of the Wolves",225,3,1
2019-08-01 00:00:00.000,"osu!",200,3,1
2019-08-01 00:00:00.000,"Fighter's History Dynamite",195,3,1
2019-08-01 00:00:00.000,"Catherine Full Body",185,3,1
2019-08-01 00:00:00.000,"Catherine",180,3,1
2019-08-01 00:00:00.000,"Tatsunoko vs. Capcom Ultimate All Stars",180,3,1
2019-08-01 00:00:00.000,"Puyo Puyo Champions",175,3,1
2019-08-01 00:00:00.000,"Project Justice",165,3,1
2019-08-01 00:00:00.000,"Nitroplus Blasterz Heroines Infinite Duel",150,3,1
2019-08-01 00:00:00.000,"Hokuto no Ken",145,3,1
2019-08-01 00:00:00.000,"Arcana Heart 3 Love Max Six Stars!!!!!",110,3,1
2019-08-01 00:00:00.000,"Rivals of Aether",105,3,1
2019-08-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",95,3,1
2019-08-01 00:00:00.000,"Umineko Golden Fantasia",90,3,1
2019-08-01 00:00:00.000,"Aquapazza Aquaplus Dream Match",85,3,1
2019-08-01 00:00:00.000,"Guilty Gear",32,3,1
2019-09-01 00:00:00.000,"Skullgirls 2nd Encore",630,3,1
2019-09-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",500,3,1
2019-09-01 00:00:00.000,"Million Arthur Arcana Blood",420,3,1
2019-09-01 00:00:00.000,"Dengeki Bunko Fighting Climax Ignition",410,3,1
2019-09-01 00:00:00.000,"Koihime Enbu",330,3,1
2019-09-01 00:00:00.000,"Persona 4 Arena Ultimax",260,3,1
2019-09-01 00:00:00.000,"Kill la Kill the Game IF",230,3,1
2019-09-01 00:00:00.000,"Acceleration of SUGURI 2",210,3,1
2019-09-01 00:00:00.000,"Power Rangers Battle for the Grid",200,3,1
2019-09-01 00:00:00.000,"Samurai Shodown V Special",190,3,1
2019-09-01 00:00:00.000,"Them's Fightin' Herds",190,3,1
2019-09-01 00:00:00.000,"Puyo Puyo Tetris",160,3,1
2019-09-01 00:00:00.000,"Ultra Street Fighter IV",160,3,1
2019-09-01 00:00:00.000,"Puyo Puyo Champions",110,3,1
2019-10-01 00:00:00.000,"Big Buck Hunter Arcade",76200,3,1
2019-10-01 00:00:00.000,"Street Fighter III 3rd Strike",520,3,1
2019-10-01 00:00:00.000,"Super Street Fighter II Turbo",350,3,1
2019-10-01 00:00:00.000,"Ultra Street Fighter IV",320,3,1
2019-10-01 00:00:00.000,"Vampire Savior",280,3,1
2019-10-01 00:00:00.000,"RaceRoom Racing Experience",220,3,1
2019-10-01 00:00:00.000,"Capcom vs. SNK 2",190,3,1
2019-10-01 00:00:00.000,"Project M",182.82,3,1
2019-10-01 00:00:00.000,"Street Fighter Alpha 2",170,3,1
2019-11-01 00:00:00.000,"Under Night In Birth EXE Late[st]",110.58,3,1
2019-12-01 00:00:00.000,"Assetto Corsa",9086.4,3,1
2019-12-01 00:00:00.000,"GRID (2019)",218.75,3,1
2019-12-01 00:00:00.000,"Dragon Ball FighterZ",150,3,1
2019-12-01 00:00:00.000,"Age of Empires Online",84,3,1
2019-12-01 00:00:00.000,"Shovel Knight Showdown",60,3,1
2020-01-01 00:00:00.000,"F1 2019",38047.38,3,1
2020-01-01 00:00:00.000,"rFactor 2",6818.94,3,1
2020-01-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",630,3,1
2020-01-01 00:00:00.000,"BlazBlue Central Fiction",600,3,1
2020-01-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",550,3,1
2020-01-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",520,3,1
2020-01-01 00:00:00.000,"Vampire Savior",520,3,1
2020-01-01 00:00:00.000,"Marvel vs. Capcom Infinite",490,3,1
2020-01-01 00:00:00.000,"King of Fighters XIV",340,3,1
2020-01-01 00:00:00.000,"Power Rangers Battle for the Grid",330,3,1
2020-01-01 00:00:00.000,"Sailor Moon S",310,3,1
2020-01-01 00:00:00.000,"Dead or Alive 6",250,3,1
2020-01-01 00:00:00.000,"Capcom vs. SNK 2",240,3,1
2020-01-01 00:00:00.000,"Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe",220,3,1
2020-01-01 00:00:00.000,"Kill la Kill the Game IF",70,3,1
2020-02-01 00:00:00.000,"FIFA Online 4",2240,3,1
2020-02-01 00:00:00.000,"rFactor 2",1888.86,3,1
2020-02-01 00:00:00.000,"Samurai Shodown (2019)",1350,3,1
2020-02-01 00:00:00.000,"King of Fighters XIV",920,3,1
2020-02-01 00:00:00.000,"King of Fighters XIII",480,3,1
2020-02-01 00:00:00.000,"King of Fighters 2002 Unlimited Match",380,3,1
2020-02-01 00:00:00.000,"Under Night In Birth EXE Late[st]",256.89,3,1
2020-02-01 00:00:00.000,"Street Fighter V Arcade Edition",249.33,3,1
2020-02-01 00:00:00.000,"Guilty Gear Xrd REV 2",204,3,1
2020-02-01 00:00:00.000,"Garou Mark of the Wolves",180,3,1
2020-02-01 00:00:00.000,"Magical Drop III",130,3,1
2020-02-01 00:00:00.000,"Samurai Shodown V Special",130,3,1
2020-03-01 00:00:00.000,"Super Smash Bros. for Wii U",490,3,1
2020-03-01 00:00:00.000,"Super Smash Bros.",190,3,1
2020-04-01 00:00:00.000,"Tetr.io",308.27,3,1
2020-04-01 00:00:00.000,"Age of Empires Online",200,3,1
2020-04-01 00:00:00.000,"Puyo Puyo Tetris",184.5,3,1
2020-05-01 00:00:00.000,"Beat Aim",70,3,1
2020-06-01 00:00:00.000,"Skullgirls 2nd Encore",450,3,1
2020-06-01 00:00:00.000,"Punch Planet",300,3,1
2020-06-01 00:00:00.000,"Slap City",300,3,1
2020-06-01 00:00:00.000,"Duck Game",250,3,1
2020-06-01 00:00:00.000,"Maiden & Spell",200,3,1
2020-06-01 00:00:00.000,"Naruto Gekitou Ninja Taisen! 4",200,3,1
2020-06-01 00:00:00.000,"Pokk<U+00E9>n Tournament DX",200,3,1
2020-06-01 00:00:00.000,"Tetr.io",200,3,1
2020-06-01 00:00:00.000,"Def Jam Fight for NY",170,3,1
2020-06-01 00:00:00.000,"Dead or Alive 6",160,3,1
2020-06-01 00:00:00.000,"Kill la Kill the Game IF",150,3,1
2020-06-01 00:00:00.000,"Trackmania Turbo",112.5,3,1
2020-06-01 00:00:00.000,"Acceleration of SUGURI 2",100,3,1
2020-06-01 00:00:00.000,"Schwarzerblitz",100,3,1
2020-06-01 00:00:00.000,"Street Fighter III 3rd Strike",100,3,1
2020-06-01 00:00:00.000,"Twinkle Star Sprites",100,3,1
2020-06-01 00:00:00.000,"Guilty Gear Xrd REV 2",80,3,1
2020-06-01 00:00:00.000,"Catherine",75,3,1
2020-06-01 00:00:00.000,"Puyo Puyo Champions",75,3,1
2020-06-01 00:00:00.000,"Digimon Rumble Arena",70,3,1
2020-06-01 00:00:00.000,"Pocket Rumble",60,3,1
2020-06-01 00:00:00.000,"TrackMania Nations Forever",56.3,3,1
2020-06-01 00:00:00.000,"Arcana Heart 3 Love Max Six Stars!!!!!",50,3,1
2020-06-01 00:00:00.000,"Dengeki Bunko Fighting Climax Ignition",50,3,1
2020-06-01 00:00:00.000,"Fight of Animals",50,3,1
2020-06-01 00:00:00.000,"HYPERFIGHT",50,3,1
2020-06-01 00:00:00.000,"JoJo's Bizarre Adventure Heritage for the Future",50,3,1
2020-06-01 00:00:00.000,"Killer Instinct (2013)",50,3,1
2020-06-01 00:00:00.000,"Koihime Enbu",50,3,1
2020-06-01 00:00:00.000,"Power Instinct Matrimelee",50,3,1
2020-06-01 00:00:00.000,"Roof Rage",50,3,1
2020-06-01 00:00:00.000,"Shrek SuperSlam",50,3,1
2020-06-01 00:00:00.000,"Speedrunners",50,3,1
2020-06-01 00:00:00.000,"Them's Fightin' Herds",50,3,1
2020-06-01 00:00:00.000,"Umineko Golden Fantasia",50,3,1
2020-06-01 00:00:00.000,"Under Night In Birth ExeLate[cl r]",50,3,1
2020-06-01 00:00:00.000,"Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe",45,3,1
2020-06-01 00:00:00.000,"Panel Attack",40,3,1
2020-06-01 00:00:00.000,"Windjammers",40,3,1
2020-06-01 00:00:00.000,"Samurai Shodown III",30,3,1
2020-06-01 00:00:00.000,"Vampire Savior",30,3,1
2020-06-01 00:00:00.000,"Akatsuki Blitzkampf",20,3,1
2020-06-01 00:00:00.000,"Melty Blood Actress Again Current Code",20,3,1
2020-06-01 00:00:00.000,"Project Plus",20,3,1
2020-06-01 00:00:00.000,"The Last Blade 2",20,3,1
2020-06-01 00:00:00.000,"Asuka 120% LimitOver BURNING Fest.",10,3,1
2020-06-01 00:00:00.000,"Eternal Fighter Zero",10,3,1
2020-06-01 00:00:00.000,"Fighting EX Layer",10,3,1
2020-06-01 00:00:00.000,"King of Fighters XIV",10,3,1
2020-06-01 00:00:00.000,"Mario Tennis Aces",10,3,1
2020-06-01 00:00:00.000,"Marvel vs. Capcom 2",10,3,1
2020-06-01 00:00:00.000,"Million Arthur Arcana Blood",10,3,1
2020-06-01 00:00:00.000,"Power Rangers Battle for the Grid",10,3,1
2020-06-01 00:00:00.000,"Sailor Moon S",10,3,1
2020-07-01 00:00:00.000,"Puyo Puyo Tetris",200,3,1
2020-07-01 00:00:00.000,"Beat Aim",40,3,1
2020-08-01 00:00:00.000,"Puyo Puyo Champions",335.5,3,1
2020-08-01 00:00:00.000,"Tetr.io",312.2,3,1
2020-08-01 00:00:00.000,"JoJo's Bizarre Adventure Heritage for the Future",234.99,3,1
2020-08-01 00:00:00.000,"Cultris II",190.95,3,1
2020-08-01 00:00:00.000,"Garou Mark of the Wolves",145,3,1
2020-08-01 00:00:00.000,"Dengeki Bunko Fighting Climax Ignition",135.5,3,1
2020-08-01 00:00:00.000,"Puyo Puyo Tetris",112.2,3,1
2020-08-01 00:00:00.000,"Samurai Shodown V Special",100.46,3,1
2020-08-01 00:00:00.000,"Beat Aim",60,3,1
2020-08-01 00:00:00.000,"Breakers Revenge",16,3,1
2020-09-01 00:00:00.000,"RaceRoom Racing Experience",17700,3,1
2020-09-01 00:00:00.000,"rFactor 2",2047.5,3,1
2020-10-01 00:00:00.000,"rFactor 2",2065,3,1
2020-12-01 00:00:00.000,"Age of Empires Online",626.56,3,1
2021-01-01 00:00:00.000,"Age of Empires Online",400,3,1
2021-02-01 00:00:00.000,"Assetto Corsa",605,3,1
2021-02-01 00:00:00.000,"Duck Game",500,3,1
2021-02-01 00:00:00.000,"Fantasy Strike",275,3,1
2021-02-01 00:00:00.000,"Digimon Rumble Arena",130,3,1
2021-02-01 00:00:00.000,"Guilty Gear Xrd REV 2",115,3,1
2021-02-01 00:00:00.000,"Acceleration of SUGURI 2",100,3,1
2021-02-01 00:00:00.000,"Dead or Alive 6",100,3,1
2021-02-01 00:00:00.000,"Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe",60,3,1
2021-02-01 00:00:00.000,"Fight of Animals",50,3,1
2021-02-01 00:00:00.000,"Def Jam Fight for NY",20,3,1
1998-01-01 00:00:00.000,"QuakeWorld",15000,8,1
1998-11-01 00:00:00.000,"StarCraft Brood War",20000,8,1
1999-05-01 00:00:00.000,"Quake II",27400,8,1
1999-05-01 00:00:00.000,"StarCraft Brood War",27400,8,1
2001-02-01 00:00:00.000,"Quake III Arena",3750,8,1
2001-07-01 00:00:00.000,"QuakeWorld",15000,8,1
2001-11-01 00:00:00.000,"Quake III Arena",2619.76,8,1
