Date,DateAsInteger,Year,Monthnumber,YearMonthnumber,YearMonthShort,MonthNameShort,MonthNameLong,DayOfWeekNumber,DayOfWeek,DayOfWeekShort,Quarter,YearQuarter
2021-09-27 00:00:00.000,"09272021",2021,"09","2021/09","2021/Sep","Sep","September",2,"Monday","Mon","Q3","2021/Q3"
2021-09-28 00:00:00.000,"09282021",2021,"09","2021/09","2021/Sep","Sep","September",3,"Tuesday","Tue","Q3","2021/Q3"
2021-09-29 00:00:00.000,"09292021",2021,"09","2021/09","2021/Sep","Sep","September",4,"Wednesday","Wed","Q3","2021/Q3"
2021-09-30 00:00:00.000,"09302021",2021,"09","2021/09","2021/Sep","Sep","September",5,"Thursday","Thu","Q3","2021/Q3"
2021-04-01 00:00:00.000,"04012021",2021,"04","2021/04","2021/Apr","Apr","April",5,"Thursday","Thu","Q2","2021/Q2"
2021-04-02 00:00:00.000,"04022021",2021,"04","2021/04","2021/Apr","Apr","April",6,"Friday","Fri","Q2","2021/Q2"
2021-04-03 00:00:00.000,"04032021",2021,"04","2021/04","2021/Apr","Apr","April",7,"Saturday","Sat","Q2","2021/Q2"
2021-04-04 00:00:00.000,"04042021",2021,"04","2021/04","2021/Apr","Apr","April",1,"Sunday","Sun","Q2","2021/Q2"
2021-04-05 00:00:00.000,"04052021",2021,"04","2021/04","2021/Apr","Apr","April",2,"Monday","Mon","Q2","2021/Q2"
2021-04-06 00:00:00.000,"04062021",2021,"04","2021/04","2021/Apr","Apr","April",3,"Tuesday","Tue","Q2","2021/Q2"
2021-04-07 00:00:00.000,"04072021",2021,"04","2021/04","2021/Apr","Apr","April",4,"Wednesday","Wed","Q2","2021/Q2"
2021-04-08 00:00:00.000,"04082021",2021,"04","2021/04","2021/Apr","Apr","April",5,"Thursday","Thu","Q2","2021/Q2"
2021-04-09 00:00:00.000,"04092021",2021,"04","2021/04","2021/Apr","Apr","April",6,"Friday","Fri","Q2","2021/Q2"
2021-04-10 00:00:00.000,"04102021",2021,"04","2021/04","2021/Apr","Apr","April",7,"Saturday","Sat","Q2","2021/Q2"
2021-04-11 00:00:00.000,"04112021",2021,"04","2021/04","2021/Apr","Apr","April",1,"Sunday","Sun","Q2","2021/Q2"
2021-04-12 00:00:00.000,"04122021",2021,"04","2021/04","2021/Apr","Apr","April",2,"Monday","Mon","Q2","2021/Q2"
2021-04-13 00:00:00.000,"04132021",2021,"04","2021/04","2021/Apr","Apr","April",3,"Tuesday","Tue","Q2","2021/Q2"
2021-04-14 00:00:00.000,"04142021",2021,"04","2021/04","2021/Apr","Apr","April",4,"Wednesday","Wed","Q2","2021/Q2"
2021-04-15 00:00:00.000,"04152021",2021,"04","2021/04","2021/Apr","Apr","April",5,"Thursday","Thu","Q2","2021/Q2"
2021-04-16 00:00:00.000,"04162021",2021,"04","2021/04","2021/Apr","Apr","April",6,"Friday","Fri","Q2","2021/Q2"
2021-04-17 00:00:00.000,"04172021",2021,"04","2021/04","2021/Apr","Apr","April",7,"Saturday","Sat","Q2","2021/Q2"
2021-04-18 00:00:00.000,"04182021",2021,"04","2021/04","2021/Apr","Apr","April",1,"Sunday","Sun","Q2","2021/Q2"
2021-04-19 00:00:00.000,"04192021",2021,"04","2021/04","2021/Apr","Apr","April",2,"Monday","Mon","Q2","2021/Q2"
2021-04-20 00:00:00.000,"04202021",2021,"04","2021/04","2021/Apr","Apr","April",3,"Tuesday","Tue","Q2","2021/Q2"
2021-04-21 00:00:00.000,"04212021",2021,"04","2021/04","2021/Apr","Apr","April",4,"Wednesday","Wed","Q2","2021/Q2"
2021-04-22 00:00:00.000,"04222021",2021,"04","2021/04","2021/Apr","Apr","April",5,"Thursday","Thu","Q2","2021/Q2"
2021-04-23 00:00:00.000,"04232021",2021,"04","2021/04","2021/Apr","Apr","April",6,"Friday","Fri","Q2","2021/Q2"
2021-04-24 00:00:00.000,"04242021",2021,"04","2021/04","2021/Apr","Apr","April",7,"Saturday","Sat","Q2","2021/Q2"
2021-04-25 00:00:00.000,"04252021",2021,"04","2021/04","2021/Apr","Apr","April",1,"Sunday","Sun","Q2","2021/Q2"
2021-04-26 00:00:00.000,"04262021",2021,"04","2021/04","2021/Apr","Apr","April",2,"Monday","Mon","Q2","2021/Q2"
2021-04-27 00:00:00.000,"04272021",2021,"04","2021/04","2021/Apr","Apr","April",3,"Tuesday","Tue","Q2","2021/Q2"
2021-04-28 00:00:00.000,"04282021",2021,"04","2021/04","2021/Apr","Apr","April",4,"Wednesday","Wed","Q2","2021/Q2"
2021-04-29 00:00:00.000,"04292021",2021,"04","2021/04","2021/Apr","Apr","April",5,"Thursday","Thu","Q2","2021/Q2"
2021-04-30 00:00:00.000,"04302021",2021,"04","2021/04","2021/Apr","Apr","April",6,"Friday","Fri","Q2","2021/Q2"
2021-05-01 00:00:00.000,"05012021",2021,"05","2021/05","2021/May","May","May",7,"Saturday","Sat","Q2","2021/Q2"
2021-05-02 00:00:00.000,"05022021",2021,"05","2021/05","2021/May","May","May",1,"Sunday","Sun","Q2","2021/Q2"
2021-05-03 00:00:00.000,"05032021",2021,"05","2021/05","2021/May","May","May",2,"Monday","Mon","Q2","2021/Q2"
2021-05-04 00:00:00.000,"05042021",2021,"05","2021/05","2021/May","May","May",3,"Tuesday","Tue","Q2","2021/Q2"
2021-05-05 00:00:00.000,"05052021",2021,"05","2021/05","2021/May","May","May",4,"Wednesday","Wed","Q2","2021/Q2"
2021-05-06 00:00:00.000,"05062021",2021,"05","2021/05","2021/May","May","May",5,"Thursday","Thu","Q2","2021/Q2"
2021-05-07 00:00:00.000,"05072021",2021,"05","2021/05","2021/May","May","May",6,"Friday","Fri","Q2","2021/Q2"
2021-05-08 00:00:00.000,"05082021",2021,"05","2021/05","2021/May","May","May",7,"Saturday","Sat","Q2","2021/Q2"
2021-05-09 00:00:00.000,"05092021",2021,"05","2021/05","2021/May","May","May",1,"Sunday","Sun","Q2","2021/Q2"
2021-05-10 00:00:00.000,"05102021",2021,"05","2021/05","2021/May","May","May",2,"Monday","Mon","Q2","2021/Q2"
2021-05-11 00:00:00.000,"05112021",2021,"05","2021/05","2021/May","May","May",3,"Tuesday","Tue","Q2","2021/Q2"
2021-05-12 00:00:00.000,"05122021",2021,"05","2021/05","2021/May","May","May",4,"Wednesday","Wed","Q2","2021/Q2"
2021-05-13 00:00:00.000,"05132021",2021,"05","2021/05","2021/May","May","May",5,"Thursday","Thu","Q2","2021/Q2"
2021-05-14 00:00:00.000,"05142021",2021,"05","2021/05","2021/May","May","May",6,"Friday","Fri","Q2","2021/Q2"
2021-05-15 00:00:00.000,"05152021",2021,"05","2021/05","2021/May","May","May",7,"Saturday","Sat","Q2","2021/Q2"
2021-05-16 00:00:00.000,"05162021",2021,"05","2021/05","2021/May","May","May",1,"Sunday","Sun","Q2","2021/Q2"
2021-05-17 00:00:00.000,"05172021",2021,"05","2021/05","2021/May","May","May",2,"Monday","Mon","Q2","2021/Q2"
2021-05-18 00:00:00.000,"05182021",2021,"05","2021/05","2021/May","May","May",3,"Tuesday","Tue","Q2","2021/Q2"
2021-05-19 00:00:00.000,"05192021",2021,"05","2021/05","2021/May","May","May",4,"Wednesday","Wed","Q2","2021/Q2"
2021-05-20 00:00:00.000,"05202021",2021,"05","2021/05","2021/May","May","May",5,"Thursday","Thu","Q2","2021/Q2"
2021-05-21 00:00:00.000,"05212021",2021,"05","2021/05","2021/May","May","May",6,"Friday","Fri","Q2","2021/Q2"
2021-05-22 00:00:00.000,"05222021",2021,"05","2021/05","2021/May","May","May",7,"Saturday","Sat","Q2","2021/Q2"
2021-05-23 00:00:00.000,"05232021",2021,"05","2021/05","2021/May","May","May",1,"Sunday","Sun","Q2","2021/Q2"
2021-05-24 00:00:00.000,"05242021",2021,"05","2021/05","2021/May","May","May",2,"Monday","Mon","Q2","2021/Q2"
2021-05-25 00:00:00.000,"05252021",2021,"05","2021/05","2021/May","May","May",3,"Tuesday","Tue","Q2","2021/Q2"
2021-05-26 00:00:00.000,"05262021",2021,"05","2021/05","2021/May","May","May",4,"Wednesday","Wed","Q2","2021/Q2"
2021-05-27 00:00:00.000,"05272021",2021,"05","2021/05","2021/May","May","May",5,"Thursday","Thu","Q2","2021/Q2"
2021-05-28 00:00:00.000,"05282021",2021,"05","2021/05","2021/May","May","May",6,"Friday","Fri","Q2","2021/Q2"
2021-05-29 00:00:00.000,"05292021",2021,"05","2021/05","2021/May","May","May",7,"Saturday","Sat","Q2","2021/Q2"
2021-05-30 00:00:00.000,"05302021",2021,"05","2021/05","2021/May","May","May",1,"Sunday","Sun","Q2","2021/Q2"
2021-05-31 00:00:00.000,"05312021",2021,"05","2021/05","2021/May","May","May",2,"Monday","Mon","Q2","2021/Q2"
2021-06-01 00:00:00.000,"06012021",2021,"06","2021/06","2021/Jun","Jun","June",3,"Tuesday","Tue","Q2","2021/Q2"
2021-06-02 00:00:00.000,"06022021",2021,"06","2021/06","2021/Jun","Jun","June",4,"Wednesday","Wed","Q2","2021/Q2"
2021-06-03 00:00:00.000,"06032021",2021,"06","2021/06","2021/Jun","Jun","June",5,"Thursday","Thu","Q2","2021/Q2"
2021-06-04 00:00:00.000,"06042021",2021,"06","2021/06","2021/Jun","Jun","June",6,"Friday","Fri","Q2","2021/Q2"
2021-06-05 00:00:00.000,"06052021",2021,"06","2021/06","2021/Jun","Jun","June",7,"Saturday","Sat","Q2","2021/Q2"
2021-06-06 00:00:00.000,"06062021",2021,"06","2021/06","2021/Jun","Jun","June",1,"Sunday","Sun","Q2","2021/Q2"
2021-06-07 00:00:00.000,"06072021",2021,"06","2021/06","2021/Jun","Jun","June",2,"Monday","Mon","Q2","2021/Q2"
2021-06-08 00:00:00.000,"06082021",2021,"06","2021/06","2021/Jun","Jun","June",3,"Tuesday","Tue","Q2","2021/Q2"
2021-06-09 00:00:00.000,"06092021",2021,"06","2021/06","2021/Jun","Jun","June",4,"Wednesday","Wed","Q2","2021/Q2"
2021-06-10 00:00:00.000,"06102021",2021,"06","2021/06","2021/Jun","Jun","June",5,"Thursday","Thu","Q2","2021/Q2"
2021-06-11 00:00:00.000,"06112021",2021,"06","2021/06","2021/Jun","Jun","June",6,"Friday","Fri","Q2","2021/Q2"
2021-06-12 00:00:00.000,"06122021",2021,"06","2021/06","2021/Jun","Jun","June",7,"Saturday","Sat","Q2","2021/Q2"
2021-06-13 00:00:00.000,"06132021",2021,"06","2021/06","2021/Jun","Jun","June",1,"Sunday","Sun","Q2","2021/Q2"
2021-06-14 00:00:00.000,"06142021",2021,"06","2021/06","2021/Jun","Jun","June",2,"Monday","Mon","Q2","2021/Q2"
2021-06-15 00:00:00.000,"06152021",2021,"06","2021/06","2021/Jun","Jun","June",3,"Tuesday","Tue","Q2","2021/Q2"
2021-06-16 00:00:00.000,"06162021",2021,"06","2021/06","2021/Jun","Jun","June",4,"Wednesday","Wed","Q2","2021/Q2"
2021-06-17 00:00:00.000,"06172021",2021,"06","2021/06","2021/Jun","Jun","June",5,"Thursday","Thu","Q2","2021/Q2"
2021-06-18 00:00:00.000,"06182021",2021,"06","2021/06","2021/Jun","Jun","June",6,"Friday","Fri","Q2","2021/Q2"
2021-06-19 00:00:00.000,"06192021",2021,"06","2021/06","2021/Jun","Jun","June",7,"Saturday","Sat","Q2","2021/Q2"
2021-06-20 00:00:00.000,"06202021",2021,"06","2021/06","2021/Jun","Jun","June",1,"Sunday","Sun","Q2","2021/Q2"
2021-06-21 00:00:00.000,"06212021",2021,"06","2021/06","2021/Jun","Jun","June",2,"Monday","Mon","Q2","2021/Q2"
2021-06-22 00:00:00.000,"06222021",2021,"06","2021/06","2021/Jun","Jun","June",3,"Tuesday","Tue","Q2","2021/Q2"
2021-06-23 00:00:00.000,"06232021",2021,"06","2021/06","2021/Jun","Jun","June",4,"Wednesday","Wed","Q2","2021/Q2"
2021-06-24 00:00:00.000,"06242021",2021,"06","2021/06","2021/Jun","Jun","June",5,"Thursday","Thu","Q2","2021/Q2"
2021-06-25 00:00:00.000,"06252021",2021,"06","2021/06","2021/Jun","Jun","June",6,"Friday","Fri","Q2","2021/Q2"
2021-06-26 00:00:00.000,"06262021",2021,"06","2021/06","2021/Jun","Jun","June",7,"Saturday","Sat","Q2","2021/Q2"
2021-06-27 00:00:00.000,"06272021",2021,"06","2021/06","2021/Jun","Jun","June",1,"Sunday","Sun","Q2","2021/Q2"
2021-06-28 00:00:00.000,"06282021",2021,"06","2021/06","2021/Jun","Jun","June",2,"Monday","Mon","Q2","2021/Q2"
2021-06-29 00:00:00.000,"06292021",2021,"06","2021/06","2021/Jun","Jun","June",3,"Tuesday","Tue","Q2","2021/Q2"
2021-06-30 00:00:00.000,"06302021",2021,"06","2021/06","2021/Jun","Jun","June",4,"Wednesday","Wed","Q2","2021/Q2"
2021-10-01 00:00:00.000,"10012021",2021,"10","2021/10","2021/Oct","Oct","October",6,"Friday","Fri","Q4","2021/Q4"
2021-10-02 00:00:00.000,"10022021",2021,"10","2021/10","2021/Oct","Oct","October",7,"Saturday","Sat","Q4","2021/Q4"
2021-10-03 00:00:00.000,"10032021",2021,"10","2021/10","2021/Oct","Oct","October",1,"Sunday","Sun","Q4","2021/Q4"
2021-10-04 00:00:00.000,"10042021",2021,"10","2021/10","2021/Oct","Oct","October",2,"Monday","Mon","Q4","2021/Q4"
2021-10-05 00:00:00.000,"10052021",2021,"10","2021/10","2021/Oct","Oct","October",3,"Tuesday","Tue","Q4","2021/Q4"
2021-10-06 00:00:00.000,"10062021",2021,"10","2021/10","2021/Oct","Oct","October",4,"Wednesday","Wed","Q4","2021/Q4"
2021-10-07 00:00:00.000,"10072021",2021,"10","2021/10","2021/Oct","Oct","October",5,"Thursday","Thu","Q4","2021/Q4"
2021-10-08 00:00:00.000,"10082021",2021,"10","2021/10","2021/Oct","Oct","October",6,"Friday","Fri","Q4","2021/Q4"
2021-10-09 00:00:00.000,"10092021",2021,"10","2021/10","2021/Oct","Oct","October",7,"Saturday","Sat","Q4","2021/Q4"
2021-10-10 00:00:00.000,"10102021",2021,"10","2021/10","2021/Oct","Oct","October",1,"Sunday","Sun","Q4","2021/Q4"
2021-10-11 00:00:00.000,"10112021",2021,"10","2021/10","2021/Oct","Oct","October",2,"Monday","Mon","Q4","2021/Q4"
2021-10-12 00:00:00.000,"10122021",2021,"10","2021/10","2021/Oct","Oct","October",3,"Tuesday","Tue","Q4","2021/Q4"
2021-10-13 00:00:00.000,"10132021",2021,"10","2021/10","2021/Oct","Oct","October",4,"Wednesday","Wed","Q4","2021/Q4"
2021-10-14 00:00:00.000,"10142021",2021,"10","2021/10","2021/Oct","Oct","October",5,"Thursday","Thu","Q4","2021/Q4"
2021-10-15 00:00:00.000,"10152021",2021,"10","2021/10","2021/Oct","Oct","October",6,"Friday","Fri","Q4","2021/Q4"
2021-10-16 00:00:00.000,"10162021",2021,"10","2021/10","2021/Oct","Oct","October",7,"Saturday","Sat","Q4","2021/Q4"
2021-10-17 00:00:00.000,"10172021",2021,"10","2021/10","2021/Oct","Oct","October",1,"Sunday","Sun","Q4","2021/Q4"
2021-10-18 00:00:00.000,"10182021",2021,"10","2021/10","2021/Oct","Oct","October",2,"Monday","Mon","Q4","2021/Q4"
2021-10-19 00:00:00.000,"10192021",2021,"10","2021/10","2021/Oct","Oct","October",3,"Tuesday","Tue","Q4","2021/Q4"
2021-10-20 00:00:00.000,"10202021",2021,"10","2021/10","2021/Oct","Oct","October",4,"Wednesday","Wed","Q4","2021/Q4"
2021-10-21 00:00:00.000,"10212021",2021,"10","2021/10","2021/Oct","Oct","October",5,"Thursday","Thu","Q4","2021/Q4"
2021-10-22 00:00:00.000,"10222021",2021,"10","2021/10","2021/Oct","Oct","October",6,"Friday","Fri","Q4","2021/Q4"
2021-10-23 00:00:00.000,"10232021",2021,"10","2021/10","2021/Oct","Oct","October",7,"Saturday","Sat","Q4","2021/Q4"
2021-10-24 00:00:00.000,"10242021",2021,"10","2021/10","2021/Oct","Oct","October",1,"Sunday","Sun","Q4","2021/Q4"
2021-10-25 00:00:00.000,"10252021",2021,"10","2021/10","2021/Oct","Oct","October",2,"Monday","Mon","Q4","2021/Q4"
2021-10-26 00:00:00.000,"10262021",2021,"10","2021/10","2021/Oct","Oct","October",3,"Tuesday","Tue","Q4","2021/Q4"
2021-10-27 00:00:00.000,"10272021",2021,"10","2021/10","2021/Oct","Oct","October",4,"Wednesday","Wed","Q4","2021/Q4"
2021-10-28 00:00:00.000,"10282021",2021,"10","2021/10","2021/Oct","Oct","October",5,"Thursday","Thu","Q4","2021/Q4"
2021-10-29 00:00:00.000,"10292021",2021,"10","2021/10","2021/Oct","Oct","October",6,"Friday","Fri","Q4","2021/Q4"
2021-10-30 00:00:00.000,"10302021",2021,"10","2021/10","2021/Oct","Oct","October",7,"Saturday","Sat","Q4","2021/Q4"
2021-10-31 00:00:00.000,"10312021",2021,"10","2021/10","2021/Oct","Oct","October",1,"Sunday","Sun","Q4","2021/Q4"
2021-11-01 00:00:00.000,"11012021",2021,"11","2021/11","2021/Nov","Nov","November",2,"Monday","Mon","Q4","2021/Q4"
2021-11-02 00:00:00.000,"11022021",2021,"11","2021/11","2021/Nov","Nov","November",3,"Tuesday","Tue","Q4","2021/Q4"
2021-11-03 00:00:00.000,"11032021",2021,"11","2021/11","2021/Nov","Nov","November",4,"Wednesday","Wed","Q4","2021/Q4"
2021-11-04 00:00:00.000,"11042021",2021,"11","2021/11","2021/Nov","Nov","November",5,"Thursday","Thu","Q4","2021/Q4"
2021-11-05 00:00:00.000,"11052021",2021,"11","2021/11","2021/Nov","Nov","November",6,"Friday","Fri","Q4","2021/Q4"
2021-11-06 00:00:00.000,"11062021",2021,"11","2021/11","2021/Nov","Nov","November",7,"Saturday","Sat","Q4","2021/Q4"
2021-11-07 00:00:00.000,"11072021",2021,"11","2021/11","2021/Nov","Nov","November",1,"Sunday","Sun","Q4","2021/Q4"
2021-11-08 00:00:00.000,"11082021",2021,"11","2021/11","2021/Nov","Nov","November",2,"Monday","Mon","Q4","2021/Q4"
2021-11-09 00:00:00.000,"11092021",2021,"11","2021/11","2021/Nov","Nov","November",3,"Tuesday","Tue","Q4","2021/Q4"
2021-11-10 00:00:00.000,"11102021",2021,"11","2021/11","2021/Nov","Nov","November",4,"Wednesday","Wed","Q4","2021/Q4"
2021-11-11 00:00:00.000,"11112021",2021,"11","2021/11","2021/Nov","Nov","November",5,"Thursday","Thu","Q4","2021/Q4"
2021-11-12 00:00:00.000,"11122021",2021,"11","2021/11","2021/Nov","Nov","November",6,"Friday","Fri","Q4","2021/Q4"
2021-11-13 00:00:00.000,"11132021",2021,"11","2021/11","2021/Nov","Nov","November",7,"Saturday","Sat","Q4","2021/Q4"
2021-11-14 00:00:00.000,"11142021",2021,"11","2021/11","2021/Nov","Nov","November",1,"Sunday","Sun","Q4","2021/Q4"
2021-11-15 00:00:00.000,"11152021",2021,"11","2021/11","2021/Nov","Nov","November",2,"Monday","Mon","Q4","2021/Q4"
2021-11-16 00:00:00.000,"11162021",2021,"11","2021/11","2021/Nov","Nov","November",3,"Tuesday","Tue","Q4","2021/Q4"
2021-11-17 00:00:00.000,"11172021",2021,"11","2021/11","2021/Nov","Nov","November",4,"Wednesday","Wed","Q4","2021/Q4"
2021-11-18 00:00:00.000,"11182021",2021,"11","2021/11","2021/Nov","Nov","November",5,"Thursday","Thu","Q4","2021/Q4"
2021-11-19 00:00:00.000,"11192021",2021,"11","2021/11","2021/Nov","Nov","November",6,"Friday","Fri","Q4","2021/Q4"
2021-11-20 00:00:00.000,"11202021",2021,"11","2021/11","2021/Nov","Nov","November",7,"Saturday","Sat","Q4","2021/Q4"
2021-11-21 00:00:00.000,"11212021",2021,"11","2021/11","2021/Nov","Nov","November",1,"Sunday","Sun","Q4","2021/Q4"
2021-11-22 00:00:00.000,"11222021",2021,"11","2021/11","2021/Nov","Nov","November",2,"Monday","Mon","Q4","2021/Q4"
2021-11-23 00:00:00.000,"11232021",2021,"11","2021/11","2021/Nov","Nov","November",3,"Tuesday","Tue","Q4","2021/Q4"
2021-11-24 00:00:00.000,"11242021",2021,"11","2021/11","2021/Nov","Nov","November",4,"Wednesday","Wed","Q4","2021/Q4"
2021-11-25 00:00:00.000,"11252021",2021,"11","2021/11","2021/Nov","Nov","November",5,"Thursday","Thu","Q4","2021/Q4"
2021-11-26 00:00:00.000,"11262021",2021,"11","2021/11","2021/Nov","Nov","November",6,"Friday","Fri","Q4","2021/Q4"
2021-11-27 00:00:00.000,"11272021",2021,"11","2021/11","2021/Nov","Nov","November",7,"Saturday","Sat","Q4","2021/Q4"
2021-11-28 00:00:00.000,"11282021",2021,"11","2021/11","2021/Nov","Nov","November",1,"Sunday","Sun","Q4","2021/Q4"
2021-11-29 00:00:00.000,"11292021",2021,"11","2021/11","2021/Nov","Nov","November",2,"Monday","Mon","Q4","2021/Q4"
2021-11-30 00:00:00.000,"11302021",2021,"11","2021/11","2021/Nov","Nov","November",3,"Tuesday","Tue","Q4","2021/Q4"
2021-12-01 00:00:00.000,"12012021",2021,"12","2021/12","2021/Dec","Dec","December",4,"Wednesday","Wed","Q4","2021/Q4"
2021-12-02 00:00:00.000,"12022021",2021,"12","2021/12","2021/Dec","Dec","December",5,"Thursday","Thu","Q4","2021/Q4"
2021-12-03 00:00:00.000,"12032021",2021,"12","2021/12","2021/Dec","Dec","December",6,"Friday","Fri","Q4","2021/Q4"
2021-12-04 00:00:00.000,"12042021",2021,"12","2021/12","2021/Dec","Dec","December",7,"Saturday","Sat","Q4","2021/Q4"
2021-12-05 00:00:00.000,"12052021",2021,"12","2021/12","2021/Dec","Dec","December",1,"Sunday","Sun","Q4","2021/Q4"
2021-12-06 00:00:00.000,"12062021",2021,"12","2021/12","2021/Dec","Dec","December",2,"Monday","Mon","Q4","2021/Q4"
2021-12-07 00:00:00.000,"12072021",2021,"12","2021/12","2021/Dec","Dec","December",3,"Tuesday","Tue","Q4","2021/Q4"
2021-12-08 00:00:00.000,"12082021",2021,"12","2021/12","2021/Dec","Dec","December",4,"Wednesday","Wed","Q4","2021/Q4"
2021-12-09 00:00:00.000,"12092021",2021,"12","2021/12","2021/Dec","Dec","December",5,"Thursday","Thu","Q4","2021/Q4"
2021-12-10 00:00:00.000,"12102021",2021,"12","2021/12","2021/Dec","Dec","December",6,"Friday","Fri","Q4","2021/Q4"
2021-12-11 00:00:00.000,"12112021",2021,"12","2021/12","2021/Dec","Dec","December",7,"Saturday","Sat","Q4","2021/Q4"
2021-12-12 00:00:00.000,"12122021",2021,"12","2021/12","2021/Dec","Dec","December",1,"Sunday","Sun","Q4","2021/Q4"
2021-12-13 00:00:00.000,"12132021",2021,"12","2021/12","2021/Dec","Dec","December",2,"Monday","Mon","Q4","2021/Q4"
2021-12-14 00:00:00.000,"12142021",2021,"12","2021/12","2021/Dec","Dec","December",3,"Tuesday","Tue","Q4","2021/Q4"
2021-12-15 00:00:00.000,"12152021",2021,"12","2021/12","2021/Dec","Dec","December",4,"Wednesday","Wed","Q4","2021/Q4"
2021-12-16 00:00:00.000,"12162021",2021,"12","2021/12","2021/Dec","Dec","December",5,"Thursday","Thu","Q4","2021/Q4"
2021-12-17 00:00:00.000,"12172021",2021,"12","2021/12","2021/Dec","Dec","December",6,"Friday","Fri","Q4","2021/Q4"
2021-12-18 00:00:00.000,"12182021",2021,"12","2021/12","2021/Dec","Dec","December",7,"Saturday","Sat","Q4","2021/Q4"
2021-12-19 00:00:00.000,"12192021",2021,"12","2021/12","2021/Dec","Dec","December",1,"Sunday","Sun","Q4","2021/Q4"
2021-12-20 00:00:00.000,"12202021",2021,"12","2021/12","2021/Dec","Dec","December",2,"Monday","Mon","Q4","2021/Q4"
2021-12-21 00:00:00.000,"12212021",2021,"12","2021/12","2021/Dec","Dec","December",3,"Tuesday","Tue","Q4","2021/Q4"
2021-12-22 00:00:00.000,"12222021",2021,"12","2021/12","2021/Dec","Dec","December",4,"Wednesday","Wed","Q4","2021/Q4"
2021-12-23 00:00:00.000,"12232021",2021,"12","2021/12","2021/Dec","Dec","December",5,"Thursday","Thu","Q4","2021/Q4"
2021-12-24 00:00:00.000,"12242021",2021,"12","2021/12","2021/Dec","Dec","December",6,"Friday","Fri","Q4","2021/Q4"
2021-12-25 00:00:00.000,"12252021",2021,"12","2021/12","2021/Dec","Dec","December",7,"Saturday","Sat","Q4","2021/Q4"
2021-12-26 00:00:00.000,"12262021",2021,"12","2021/12","2021/Dec","Dec","December",1,"Sunday","Sun","Q4","2021/Q4"
2021-12-27 00:00:00.000,"12272021",2021,"12","2021/12","2021/Dec","Dec","December",2,"Monday","Mon","Q4","2021/Q4"
2021-12-28 00:00:00.000,"12282021",2021,"12","2021/12","2021/Dec","Dec","December",3,"Tuesday","Tue","Q4","2021/Q4"
2021-12-29 00:00:00.000,"12292021",2021,"12","2021/12","2021/Dec","Dec","December",4,"Wednesday","Wed","Q4","2021/Q4"
2021-12-30 00:00:00.000,"12302021",2021,"12","2021/12","2021/Dec","Dec","December",5,"Thursday","Thu","Q4","2021/Q4"
2021-12-31 00:00:00.000,"12312021",2021,"12","2021/12","2021/Dec","Dec","December",6,"Friday","Fri","Q4","2021/Q4"
2021-01-01 00:00:00.000,"01012021",2021,"01","2021/01","2021/Jan","Jan","January",6,"Friday","Fri","Q1","2021/Q1"
2021-01-02 00:00:00.000,"01022021",2021,"01","2021/01","2021/Jan","Jan","January",7,"Saturday","Sat","Q1","2021/Q1"
2021-01-03 00:00:00.000,"01032021",2021,"01","2021/01","2021/Jan","Jan","January",1,"Sunday","Sun","Q1","2021/Q1"
2021-01-04 00:00:00.000,"01042021",2021,"01","2021/01","2021/Jan","Jan","January",2,"Monday","Mon","Q1","2021/Q1"
2021-01-05 00:00:00.000,"01052021",2021,"01","2021/01","2021/Jan","Jan","January",3,"Tuesday","Tue","Q1","2021/Q1"
2021-01-06 00:00:00.000,"01062021",2021,"01","2021/01","2021/Jan","Jan","January",4,"Wednesday","Wed","Q1","2021/Q1"
2021-01-07 00:00:00.000,"01072021",2021,"01","2021/01","2021/Jan","Jan","January",5,"Thursday","Thu","Q1","2021/Q1"
2021-01-08 00:00:00.000,"01082021",2021,"01","2021/01","2021/Jan","Jan","January",6,"Friday","Fri","Q1","2021/Q1"
2021-01-09 00:00:00.000,"01092021",2021,"01","2021/01","2021/Jan","Jan","January",7,"Saturday","Sat","Q1","2021/Q1"
2021-01-10 00:00:00.000,"01102021",2021,"01","2021/01","2021/Jan","Jan","January",1,"Sunday","Sun","Q1","2021/Q1"
2021-01-11 00:00:00.000,"01112021",2021,"01","2021/01","2021/Jan","Jan","January",2,"Monday","Mon","Q1","2021/Q1"
2021-01-12 00:00:00.000,"01122021",2021,"01","2021/01","2021/Jan","Jan","January",3,"Tuesday","Tue","Q1","2021/Q1"
2021-01-13 00:00:00.000,"01132021",2021,"01","2021/01","2021/Jan","Jan","January",4,"Wednesday","Wed","Q1","2021/Q1"
2021-01-14 00:00:00.000,"01142021",2021,"01","2021/01","2021/Jan","Jan","January",5,"Thursday","Thu","Q1","2021/Q1"
2021-01-15 00:00:00.000,"01152021",2021,"01","2021/01","2021/Jan","Jan","January",6,"Friday","Fri","Q1","2021/Q1"
2021-01-16 00:00:00.000,"01162021",2021,"01","2021/01","2021/Jan","Jan","January",7,"Saturday","Sat","Q1","2021/Q1"
2021-01-17 00:00:00.000,"01172021",2021,"01","2021/01","2021/Jan","Jan","January",1,"Sunday","Sun","Q1","2021/Q1"
2021-01-18 00:00:00.000,"01182021",2021,"01","2021/01","2021/Jan","Jan","January",2,"Monday","Mon","Q1","2021/Q1"
2021-01-19 00:00:00.000,"01192021",2021,"01","2021/01","2021/Jan","Jan","January",3,"Tuesday","Tue","Q1","2021/Q1"
