numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,hora_boletim,Nr Dia da Semana,Nome Dia da Semana,Período
"2016-025196363-001",2016-11-21 07:00:00.000,2016-11-21 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,1,"Segunda-feira","Manhã"
"2017-036484021-001",2017-11-25 03:56:00.000,2017-11-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",3,6,"Sábado","Madrugada"
"2017-035371596-001",2017-11-17 17:24:00.000,2017-11-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,5,"Sexta-feira","Tarde"
"2017-003482916-001",2017-02-15 16:28:00.000,2017-02-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,3,"Quarta-feira","Tarde"
"2017-003094354-001",2017-02-10 15:05:00.000,2017-02-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,5,"Sexta-feira","Tarde"
"2017-041140927-001",2017-12-26 19:08:00.000,2017-12-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,2,"Terça-feira","Noite"
"2017-025701162-001",2017-09-16 08:33:00.000,2017-09-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,6,"Sábado","Manhã"
"2017-032049751-001",2017-10-26 18:05:00.000,2017-10-26 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,4,"Quinta-feira","Noite"
"2017-032062030-001",2017-10-26 12:04:00.000,2017-10-26 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,4,"Quinta-feira","Tarde"
"2017-027039228-001",2017-09-24 18:48:00.000,2017-09-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,0,"Domingo","Noite"
"2017-021830660-001",2017-08-22 11:44:00.000,2017-08-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,2,"Terça-feira","Manhã"
"2017-016495774-001",2017-07-18 06:18:00.000,2017-07-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,2,"Terça-feira","Manhã"
"2017-030999240-001",2017-10-20 08:58:00.000,2017-10-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,5,"Sexta-feira","Manhã"
"2017-029421724-001",2017-10-10 08:17:00.000,2017-10-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,2,"Terça-feira","Manhã"
"2017-014318942-001",2017-07-03 17:42:00.000,2017-07-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,1,"Segunda-feira","Tarde"
"2017-006434214-001",2017-03-26 13:12:00.000,2017-03-26 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,0,"Domingo","Tarde"
"2017-009027864-001",2017-04-30 11:50:00.000,2017-04-30 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,0,"Domingo","Manhã"
"2017-011836656-001",2017-06-06 14:28:00.000,2017-06-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,2,"Terça-feira","Tarde"
"2017-007924757-001",2017-04-15 07:07:00.000,2017-04-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,6,"Sábado","Manhã"
"2017-007949190-001",2017-04-15 16:53:00.000,2017-04-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,6,"Sábado","Tarde"
"2017-008031893-001",2017-04-17 08:24:00.000,2017-04-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,1,"Segunda-feira","Manhã"
"2018-002619787-001",2018-01-18 16:58:00.000,2018-01-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,4,"Quinta-feira","Tarde"
"2018-005989720-001",2018-02-09 14:27:00.000,2018-02-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,5,"Sexta-feira","Tarde"
"2018-006614993-001",2018-02-13 14:22:00.000,2018-02-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,2,"Terça-feira","Tarde"
"2018-006943126-001",2018-02-15 13:51:00.000,2018-02-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,4,"Quinta-feira","Tarde"
"2018-025731864-001",2018-06-11 17:16:00.000,2018-06-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,1,"Segunda-feira","Tarde"
"2018-031731311-001",2018-07-18 18:58:00.000,2018-07-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2018-015366963-001",2018-04-06 19:53:00.000,2018-04-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,5,"Sexta-feira","Noite"
"2018-015640858-001",2018-04-08 22:11:00.000,2018-04-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",22,0,"Domingo","Noite"
"2018-010468148-001",2018-03-08 09:07:00.000,2018-03-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,4,"Quinta-feira","Manhã"
"2018-016685048-001",2018-04-15 07:26:00.000,2018-04-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,0,"Domingo","Manhã"
"2018-028700592-001",2018-06-29 19:19:00.000,2018-06-29 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,5,"Sexta-feira","Noite"
"2018-023669383-001",2018-05-29 09:18:00.000,2018-05-29 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,2,"Terça-feira","Manhã"
"2018-037258084-001",2018-08-21 18:38:00.000,2018-08-21 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,2,"Terça-feira","Noite"
"2018-040925860-001",2018-09-13 09:31:00.000,2018-09-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,4,"Quinta-feira","Manhã"
"2018-046381502-001",2018-10-17 08:41:00.000,2018-10-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,3,"Quarta-feira","Manhã"
"2018-041997970-001",2018-09-19 20:28:00.000,2018-09-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,3,"Quarta-feira","Noite"
"2018-054123330-001",2018-12-05 08:48:00.000,2018-12-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,3,"Quarta-feira","Manhã"
"2018-054870837-001",2018-12-10 07:21:00.000,2018-12-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,1,"Segunda-feira","Manhã"
"2018-055479476-002",2018-12-13 15:47:00.000,2018-12-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,4,"Quinta-feira","Tarde"
"2018-055757252-001",2018-12-15 13:04:00.000,2018-12-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,6,"Sábado","Tarde"
"2016-000568240-001",2016-01-08 16:37:00.000,2016-01-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,5,"Sexta-feira","Tarde"
"2016-000695120-001",2016-01-10 17:36:00.000,2016-01-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,0,"Domingo","Tarde"
"2016-001520396-001",2016-01-21 14:53:00.000,2016-01-21 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,4,"Quinta-feira","Tarde"
"2016-001572862-001",2016-01-22 08:57:00.000,2016-01-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,5,"Sexta-feira","Manhã"
"2016-001593357-001",2016-01-22 10:23:00.000,2016-01-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,5,"Sexta-feira","Manhã"
"2016-002003745-001",2016-01-27 18:13:00.000,2016-01-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2016-002499643-001",2016-02-02 23:18:00.000,2016-02-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",23,2,"Terça-feira","Noite"
"2016-002621247-001",2016-02-04 10:17:00.000,2016-02-04 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,4,"Quinta-feira","Manhã"
"2016-002736239-001",2016-02-05 12:19:00.000,2016-02-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,5,"Sexta-feira","Tarde"
"2016-002862092-001",2016-02-11 07:29:00.000,2016-02-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,4,"Quinta-feira","Manhã"
"2016-003034167-001",2016-02-09 23:04:00.000,2016-02-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",23,2,"Terça-feira","Noite"
"2016-003093899-001",2016-02-10 17:41:00.000,2016-02-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,3,"Quarta-feira","Tarde"
"2016-003212289-001",2016-02-12 06:48:00.000,2016-02-12 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,5,"Sexta-feira","Manhã"
"2016-003446912-001",2016-02-15 12:44:00.000,2016-02-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,1,"Segunda-feira","Tarde"
"2016-003574894-001",2016-02-16 16:01:00.000,2016-02-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,2,"Terça-feira","Tarde"
"2016-003651883-001",2016-02-17 14:59:00.000,2016-02-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,3,"Quarta-feira","Tarde"
"2016-003671570-001",2016-02-17 18:02:00.000,2016-02-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2016-003760172-001",2016-02-18 17:36:00.000,2016-02-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,4,"Quinta-feira","Tarde"
"2016-003852601-001",2016-02-19 16:48:00.000,2016-02-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,5,"Sexta-feira","Tarde"
"2016-003909446-001",2016-02-20 19:11:00.000,2016-02-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,6,"Sábado","Noite"
"2016-004096586-001",2016-02-23 07:57:00.000,2016-02-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,2,"Terça-feira","Manhã"
"2016-004248039-001",2016-02-24 22:45:00.000,2016-02-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",22,3,"Quarta-feira","Noite"
"2016-004257434-001",2016-02-25 08:11:00.000,2016-02-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,4,"Quinta-feira","Manhã"
"2016-004438807-001",2016-02-27 11:37:00.000,2016-02-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2016-005040851-001",2016-03-06 00:42:00.000,2016-03-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",0,0,"Domingo","Madrugada"
"2016-005167913-001",2016-03-07 15:18:00.000,2016-03-07 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,1,"Segunda-feira","Tarde"
"2016-005392060-001",2016-03-10 08:38:00.000,2016-03-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,4,"Quinta-feira","Manhã"
"2016-006481402-001",2016-03-23 20:52:00.000,2016-03-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,3,"Quarta-feira","Noite"
"2016-006484512-001",2016-03-23 18:31:00.000,2016-03-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2016-007212300-001",2016-04-02 11:13:00.000,2016-04-02 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2016-007286033-001",2016-04-02 09:21:00.000,2016-04-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,6,"Sábado","Manhã"
"2016-007404607-001",2016-04-04 22:22:00.000,2016-04-04 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",22,1,"Segunda-feira","Noite"
"2016-007579238-001",2016-04-06 21:30:00.000,2016-04-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,3,"Quarta-feira","Noite"
"2016-007960105-001",2016-04-11 18:22:00.000,2016-04-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,1,"Segunda-feira","Noite"
"2016-008534936-001",2016-04-18 18:32:00.000,2016-04-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,1,"Segunda-feira","Noite"
"2016-008651823-001",2016-04-20 07:47:00.000,2016-04-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,3,"Quarta-feira","Manhã"
"2016-008669277-001",2016-04-20 08:05:00.000,2016-04-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,3,"Quarta-feira","Manhã"
"2016-008871595-001",2016-04-23 11:14:00.000,2016-04-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2016-009279625-001",2016-04-28 17:36:00.000,2016-04-28 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,4,"Quinta-feira","Tarde"
"2016-009443938-001",2016-05-01 07:30:00.000,2016-05-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,0,"Domingo","Manhã"
"2016-009457208-001",2016-05-01 13:44:00.000,2016-05-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,0,"Domingo","Tarde"
"2016-009876463-001",2016-05-06 10:55:00.000,2016-05-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,5,"Sexta-feira","Manhã"
"2016-009924331-001",2016-05-06 19:19:00.000,2016-05-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,5,"Sexta-feira","Noite"
"2016-010250849-001",2016-05-11 07:47:00.000,2016-05-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,3,"Quarta-feira","Manhã"
"2016-010468410-001",2016-05-13 15:27:00.000,2016-05-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,5,"Sexta-feira","Tarde"
"2016-010670531-001",2016-05-16 12:07:00.000,2016-05-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,1,"Segunda-feira","Tarde"
"2016-010859772-001",2016-05-18 17:59:00.000,2016-05-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,3,"Quarta-feira","Tarde"
"2016-010902516-001",2016-05-19 10:23:00.000,2016-05-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,4,"Quinta-feira","Manhã"
"2016-011253915-001",2016-05-24 06:32:00.000,2016-05-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,2,"Terça-feira","Manhã"
"2016-011256408-001",2016-05-24 07:25:00.000,2016-05-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,2,"Terça-feira","Manhã"
