Facility_ID,Facility_Name,Location_City,Location_State,Location_Zip_Code,Location_County,State_ID
"670069","METHODIST MCKINNEY HOSPITAL","MCKINNEY","TX","75070","COLLIN",48
"670071","TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON","ARLINGTON","TX","76012","TARRANT",48
"670073","METHODIST HOSPITAL FOR SURGERY","ADDISON","TX","75001","DALLAS",48
"670075","ST LUKE'S HOSPITAL AT THE VINTAGE","HOUSTON","TX","77070","HARRIS",48
"670076","BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA","SHERMAN","TX","75090","GRAYSON",48
"670077","HOUSTON METHODIST WEST HOSPITAL","HOUSTON","TX","77094","HARRIS",48
"670078","BAPTIST EMERGENCY HOSPITAL","SAN ANTONIO","TX","78232","BEXAR",48
"670080","SETON MEDICAL CENTER HARKER HEIGHTS","HARKER HEIGHTS","TX","76548","BELL",48
"670082","BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY","MC KINNEY","TX","75071","COLLIN",48
"670085","TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE","FORT WORTH","TX","76244","TARRANT",48
"670088","BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI","COLLEGE STATION","TX","77845","BRAZOS",48
"670090","CRESCENT MEDICAL CENTER LANCASTER","LANCASTER","TX","75146","DALLAS",48
"670098","RESOLUTE HEALTH HOSPITAL","NEW BRAUNFELS","TX","78130","COMAL",48
"670103","MEDICAL CITY ALLIANCE","FORT WORTH","TX","76177","TARRANT",48
"670106","HCA HOUSTON HEALTHCARE PEARLAND","PEARLAND","TX","77584","BRAZORIA",48
"670107","BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL","BURLESON","TX","76028","JOHNSON",48
"670108","BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS","MARBLE FALLS","TX","78654","BURNET",48
"670112","LEGENT ORTHOPEDIC + SPINE","SAN ANTONIO","TX","78249","BEXAR",48
"670116","WISE HEALTH SYSTEM","FORT WORTH","TX","76177","TARRANT",48
"670120","THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS","EL PASO","TX","79911","EL PASO",48
"670122","HOUSTON METHODIST THE WOODLANDS HOSPITAL","THE WOODLANDS","TX","77385","MONTGOMERY",48
"050002","ST ROSE HOSPITAL","HAYWARD","CA","94545","ALAMEDA",6
"050006","PROVIDENCE ST JOSEPH HOSPITAL","EUREKA","CA","95501","HUMBOLDT",6
"050007","PENINSULA MEDICAL CENTER","BURLINGAME","CA","94010","SAN MATEO",6
"050008","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","SAN FRANCISCO","CA","94117","SAN FRANCISCO",6
"050009","PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER","NAPA","CA","94558","NAPA",6
"050013","ADVENTIST HEALTH ST HELENA","SAINT HELENA","CA","94574","NAPA",6
"050014","SUTTER AMADOR HOSPITAL","JACKSON","CA","95642","AMADOR",6
"050017","MERCY GENERAL HOSPITAL","SACRAMENTO","CA","95819","SACRAMENTO",6
"050022","RIVERSIDE COMMUNITY HOSPITAL","RIVERSIDE","CA","92501","RIVERSIDE",6
"050024","PARADISE VALLEY HOSPITAL","NATIONAL CITY","CA","91950","SAN DIEGO",6
"050025","UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR","SAN DIEGO","CA","92103","SAN DIEGO",6
"050026","GROSSMONT HOSPITAL","LA MESA","CA","91942","SAN DIEGO",6
"050028","MAD RIVER COMMUNITY HOSPITAL","ARCATA","CA","95521","HUMBOLDT",6
"050030","OROVILLE HOSPITAL","OROVILLE","CA","95966","BUTTE",6
"050036","BAKERSFIELD MEMORIAL HOSPITAL","BAKERSFIELD","CA","93301","KERN",6
"050038","SANTA CLARA VALLEY MEDICAL CENTER","SAN JOSE","CA","95128","SANTA CLARA",6
"050039","ENLOE MEDICAL CENTER","CHICO","CA","95926","BUTTE",6
"050042","ST ELIZABETH COMMUNITY HOSPITAL","RED BLUFF","CA","96080","TEHAMA",6
"050043","ALTA BATES SUMMIT MEDICAL CENTER","OAKLAND","CA","94609","ALAMEDA",6
"050045","EL CENTRO REGIONAL MEDICAL CENTER","EL CENTRO","CA","92243","IMPERIAL",6
"050047","CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS","SAN FRANCISCO","CA","94109","SAN FRANCISCO",6
"050054","SAN GORGONIO MEMORIAL HOSPITAL","BANNING","CA","92220","RIVERSIDE",6
"050055","CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL","SAN FRANCISCO","CA","94110","SAN FRANCISCO",6
"050057","KAWEAH HEALTH MEDICAL CENTER","VISALIA","CA","93291","TULARE",6
"050060","COMMUNITY REGIONAL MEDICAL CENTER","FRESNO","CA","93721","FRESNO",6
"050067","OAK VALLEY HOSPITAL DISTRICT","OAKDALE","CA","95361","STANISLAUS",6
"050069","PROVIDENCE ST. JOSEPH HOSPITAL","ORANGE","CA","92868","ORANGE",6
"050073","KAISER FOUNDATION HOSPITAL AND REHAB CENTER","VALLEJO","CA","94589","SOLANO",6
"050075","KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND","OAKLAND","CA","94611","ALAMEDA",6
"050077","SCRIPPS MERCY HOSPITAL","SAN DIEGO","CA","92103","SAN DIEGO",6
"050082","ST JOHNS REGIONAL MEDICAL CENTER","OXNARD","CA","93030","VENTURA",6
"050084","ST JOSEPH'S MEDICAL CENTER OF STOCKTON","STOCKTON","CA","95204","SAN JOAQUIN",6
"050089","COMMUNITY HOSPITAL OF SAN BERNARDINO","SAN BERNARDINO","CA","92411","SAN BERNARDINO",6
"050090","SONOMA VALLEY HOSPITAL","SONOMA","CA","95476","SONOMA",6
"050093","SAINT AGNES MEDICAL CENTER","FRESNO","CA","93710","FRESNO",6
"050099","SAN ANTONIO REGIONAL HOSPITAL","UPLAND","CA","91786","SAN BERNARDINO",6
"050100","SHARP MEMORIAL HOSPITAL","SAN DIEGO","CA","92123","SAN DIEGO",6
"050101","SUTTER SOLANO MEDICAL CENTER","VALLEJO","CA","94589","SOLANO",6
"050102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","RIVERSIDE","CA","92503","RIVERSIDE",6
"050107","MARIAN REGIONAL MEDICAL CENTER","SANTA MARIA","CA","93454","SANTA BARBARA",6
"050108","SUTTER MEDICAL CENTER, SACRAMENTO","SACRAMENTO","CA","95816","SACRAMENTO",6
"050110","LOMPOC VALLEY MEDICAL CENTER","LOMPOC","CA","93436","SANTA BARBARA",6
"050113","SAN MATEO MEDICAL CENTER","SAN MATEO","CA","94403","SAN MATEO",6
"050115","PALOMAR HEALTH DOWNTOWN CAMPUS","ESCONDIDO","CA","92025","SAN DIEGO",6
"050118","DOCTORS HOSPITAL OF MANTECA","MANTECA","CA","95336","SAN JOAQUIN",6
"050121","ADVENTIST HEALTH HANFORD","HANFORD","CA","93230","KINGS",6
"050122","DAMERON HOSPITAL","STOCKTON","CA","95203","SAN JOAQUIN",6
"050125","REGIONAL MEDICAL CENTER OF SAN JOSE","SAN JOSE","CA","95116","SANTA CLARA",6
"050127","WOODLAND MEMORIAL HOSPITAL","WOODLAND","CA","95695","YOLO",6
"050128","TRI-CITY MEDICAL CENTER","OCEANSIDE","CA","92056","SAN DIEGO",6
"050129","ST BERNARDINE MEDICAL CENTER","SAN BERNARDINO","CA","92404","SAN BERNARDINO",6
"050131","NOVATO COMMUNITY HOSPITAL","NOVATO","CA","94945","MARIN",6
"050133","ADVENTIST HEALTH AND RIDEOUT","MARYSVILLE","CA","95901","YUBA",6
"050136","PETALUMA VALLEY HOSPITAL","PETALUMA","CA","94954","SONOMA",6
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","MONTEREY","CA","93940","MONTEREY",6
"050150","SIERRA NEVADA MEMORIAL HOSPITAL","GRASS VALLEY","CA","95945","NEVADA",6
"050152","SAINT FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","CA","94109","SAN FRANCISCO",6
"050159","VENTURA COUNTY MEDICAL CENTER","VENTURA","CA","93003","VENTURA",6
"050167","SAN JOAQUIN GENERAL HOSPITAL","FRENCH CAMP","CA","95231","SAN JOAQUIN",6
"050168","PROVIDENCE ST. JUDE MEDICAL CENTER","FULLERTON","CA","92835","ORANGE",6
"050174","PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL","SANTA ROSA","CA","95405","SONOMA",6
"050179","EMANUEL MEDICAL CENTER","TURLOCK","CA","95382","STANISLAUS",6
"050180","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","WALNUT CREEK","CA","94598","CONTRA COSTA",6
"050192","ADVENTIST HEALTH REEDLEY","REEDLEY","CA","93654","FRESNO",6
"050194","WATSONVILLE COMMUNITY HOSPITAL","WATSONVILLE","CA","95076","SANTA CRUZ",6
"050195","WASHINGTON HOSPITAL","FREMONT","CA","94538","ALAMEDA",6
"050197","SEQUOIA HOSPITAL","REDWOOD CITY","CA","94062","SAN MATEO",6
"050211","ALAMEDA HOSPITAL","ALAMEDA","CA","94501","ALAMEDA",6
"050222","SHARP CHULA VISTA MEDICAL CENTER","CHULA VISTA","CA","91911","SAN DIEGO",6
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","NEWPORT BEACH","CA","92663","ORANGE",6
"050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","ANAHEIM","CA","92801","ORANGE",6
"050228","ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR","SAN FRANCISCO","CA","94110","SAN FRANCISCO",6
"050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","GARDEN GROVE","CA","92843","ORANGE",6
"050232","FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO",6
"050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","CORONADO","CA","92118","SAN DIEGO",6
"050236","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","SIMI VALLEY","CA","93065","VENTURA",6
"050242","DOMINICAN HOSPITAL","SANTA CRUZ","CA","95065","SANTA CRUZ",6
"050243","DESERT REGIONAL MEDICAL CENTER","PALM SPRINGS","CA","92262","RIVERSIDE",6
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","COLTON","CA","92324","SAN BERNARDINO",6
"050248","NATIVIDAD MEDICAL CENTER","SALINAS","CA","93906","MONTEREY",6
"050254","MARSHALL MEDICAL CENTER","PLACERVILLE","CA","95667","EL DORADO",6
"050257","GOOD SAMARITAN HOSPITAL","BAKERSFIELD","CA","93308","KERN",6
"050261","SIERRA VIEW MEDICAL CENTER","PORTERVILLE","CA","93257","TULARE",6
"050272","REDLANDS COMMUNITY HOSPITAL","REDLANDS","CA","92373","SAN BERNARDINO",6
"050276","CONTRA COSTA REGIONAL MEDICAL CENTER","MARTINEZ","CA","94553","CONTRA COSTA",6
"050279","HI-DESERT MEDICAL CENTER","JOSHUA TREE","CA","92252","SAN BERNARDINO",6
"050280","MERCY MEDICAL CENTER REDDING","REDDING","CA","96001","SHASTA",6
"050283","STANFORD HEALTH CARE - VALLEYCARE","PLEASANTON","CA","94588","ALAMEDA",6
"050289","AHMC SETON MEDICAL CENTER","DALY CITY","CA","94015","SAN MATEO",6
"050291","SUTTER SANTA ROSA REGIONAL HOSPITAL","SANTA ROSA","CA","95403","SONOMA",6
"050292","RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER","MORENO VALLEY","CA","92555","RIVERSIDE",6
"050295","MERCY HOSPITAL","BAKERSFIELD","CA","93301","KERN",6
"050298","BARSTOW COMMUNITY HOSPITAL","BARSTOW","CA","92311","SAN BERNARDINO",6
"050300","ST MARY MEDICAL CENTER","APPLE VALLEY","CA","92307","SAN BERNARDINO",6
"050301","ADVENTIST HEALTH UKIAH VALLEY","UKIAH","CA","95482","MENDOCINO",6
"050305","ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","BERKELEY","CA","94705","ALAMEDA",6
"050308","EL CAMINO HOSPITAL","MOUNTAIN VIEW","CA","94040","SANTA CLARA",6
"050309","SUTTER ROSEVILLE MEDICAL CENTER","ROSEVILLE","CA","95661","PLACER",6
"050313","SUTTER TRACY COMMUNITY HOSPITAL","TRACY","CA","95376","SAN JOAQUIN",6
"050315","KERN MEDICAL CENTER","BAKERSFIELD","CA","93306","KERN",6
"050320","HIGHLAND HOSPITAL","OAKLAND","CA","94602","ALAMEDA",6
"050324","SCRIPPS MEMORIAL HOSPITAL LA JOLLA","LA JOLLA","CA","92037","SAN DIEGO",6
"050327","LOMA LINDA UNIVERSITY MEDICAL CENTER","LOMA LINDA","CA","92354","SAN BERNARDINO",6
"050329","CORONA REGIONAL MEDICAL CENTER","CORONA","CA","92882","RIVERSIDE",6
"050334","SALINAS VALLEY MEMORIAL HOSPITAL","SALINAS","CA","93901","MONTEREY",6
"050335","ADVENTIST HEALTH SONORA","SONORA","CA","95370","TUOLUMNE",6
"050336","ADVENTIST HEALTH LODI MEMORIAL","LODI","CA","95240","SAN JOAQUIN",6
"050342","PIONEERS MEMORIAL HEALTHCARE DISTRICT","BRAWLEY","CA","92227","IMPERIAL",6
"050348","UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","CA","92868","ORANGE",6
"050352","BARTON MEMORIAL HOSPITAL","SOUTH LAKE TAHOE","CA","96150","EL DORADO",6
"050357","GOLETA VALLEY COTTAGE HOSPITAL","SANTA BARBARA","CA","93111","SANTA BARBARA",6
"050360","MARIN GENERAL HOSPITAL","GREENBRAE","CA","94904","MARIN",6
"050367","NORTHBAY MEDICAL CENTER","FAIRFIELD","CA","94533","SOLANO",6
"050380","GOOD SAMARITAN HOSPITAL","SAN JOSE","CA","95124","SANTA CLARA",6
"050390","HEMET GLOBAL MEDICAL CENTER","HEMET","CA","92543","RIVERSIDE",6
"050394","COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","VENTURA","CA","93003","VENTURA",6
"050396","SANTA BARBARA COTTAGE HOSPITAL","SANTA BARBARA","CA","93102","SANTA BARBARA",6
"050407","CHINESE HOSPITAL","SAN FRANCISCO","CA","94133","SAN FRANCISCO",6
"050414","MERCY HOSPITAL OF FOLSOM","FOLSOM","CA","95630","SACRAMENTO",6
"050417","SUTTER COAST HOSPITAL","CRESCENT CITY","CA","95531","DEL NORTE",6
"050424","SCRIPPS GREEN HOSPITAL","LA JOLLA","CA","92037","SAN DIEGO",6
"050425","KAISER FOUNDATION HOSPITAL - SACRAMENTO","SACRAMENTO","CA","95825","SACRAMENTO",6
"050426","WEST ANAHEIM MEDICAL CENTER","ANAHEIM","CA","92804","ORANGE",6
"050441","STANFORD HEALTH CARE","STANFORD","CA","94305","SANTA CLARA",6
"050444","MERCY MEDICAL CENTER","MERCED","CA","95340","MERCED",6
"050454","UCSF MEDICAL CENTER","SAN FRANCISCO","CA","94143","SAN FRANCISCO",6
"050455","ADVENTIST HEALTH BAKERSFIELD","BAKERSFIELD","CA","93301","KERN",6
"050457","ST MARY'S MEDICAL CENTER","SAN FRANCISCO","CA","94117","SAN FRANCISCO",6
"050464","DOCTORS MEDICAL CENTER","MODESTO","CA","95350","STANISLAUS",6
"050488","EDEN MEDICAL CENTER","CASTRO VALLEY","CA","94546","ALAMEDA",6
"050492","CLOVIS COMMUNITY MEDICAL CENTER","CLOVIS","CA","93611","FRESNO",6
"050496","JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS","CONCORD","CA","94520","CONTRA COSTA",6
"050498","SUTTER AUBURN FAITH HOSPITAL","AUBURN","CA","95603","PLACER",6
"050503","SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","ENCINITAS","CA","92024","SAN DIEGO",6
"050506","SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","CA","93405","SAN LUIS OBISPO",6
"050515","KAISER FOUNDATION HOSPITAL - SAN DIEGO","SAN DIEGO","CA","92120","SAN DIEGO",6
"050516","MERCY SAN JUAN MEDICAL CENTER","CARMICHAEL","CA","95608","SACRAMENTO",6
"050517","VICTOR VALLEY GLOBAL MEDICAL CENTER","VICTORVILLE","CA","92392","SAN BERNARDINO",6
"050523","SUTTER DELTA MEDICAL CENTER","ANTIOCH","CA","94509","CONTRA COSTA",6
"050526","HUNTINGTON BEACH HOSPITAL","HUNTINGTON BEACH","CA","92647","ORANGE",6
"050528","MEMORIAL HOSPITAL LOS BANOS","LOS BANOS","CA","93635","MERCED",6
"050534","JOHN F KENNEDY MEMORIAL HOSPITAL","INDIO","CA","92201","RIVERSIDE",6
"050537","SUTTER DAVIS HOSPITAL","DAVIS","CA","95616","YOLO",6
"050549","LOS ROBLES HOSPITAL & MEDICAL CENTER","THOUSAND OAKS","CA","91360","VENTURA",6
"050551","LOS ALAMITOS MEDICAL CENTER","LOS ALAMITOS","CA","90720","ORANGE",6
"050557","MEMORIAL MEDICAL CENTER","MODESTO","CA","95355","STANISLAUS",6
"050567","PROVIDENCE MISSION HOSPITAL","MISSION VIEJO","CA","92691","ORANGE",6
"050568","MADERA COMMUNITY HOSPITAL","MADERA","CA","93637","MADERA",6
"050570","FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","FOUNTAIN VALLEY","CA","92708","ORANGE",6
"050573","EISENHOWER MEDICAL CENTER","RANCHO MIRAGE","CA","92270","RIVERSIDE",6
"050580","LA PALMA INTERCOMMUNITY HOSPITAL","LA PALMA","CA","90623","ORANGE",6
"050586","CHINO VALLEY MEDICAL CENTER","CHINO","CA","91710","SAN BERNARDINO",6
"050589","PLACENTIA LINDA HOSPITAL","PLACENTIA","CA","92870","ORANGE",6
"050590","METHODIST HOSPITAL OF SACRAMENTO","SACRAMENTO","CA","95823","SACRAMENTO",6
"050599","UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","SACRAMENTO","CA","95817","SACRAMENTO",6
"050603","MEMORIALCARE SADDLEBACK MEDICAL CENTER","LAGUNA HILLS","CA","92653","ORANGE",6
"050604","KAISER FOUNDATION HOSPITAL-SAN JOSE","SAN JOSE","CA","95119","SANTA CLARA",6
"050608","ADVENTIST HEALTH DELANO","DELANO","CA","93215","KERN",6
"050633","TWIN CITIES COMMUNITY HOSPITAL","TEMPLETON","CA","93465","SAN LUIS OBISPO",6
"050636","PALOMAR MEDICAL CENTER POWAY","POWAY","CA","92064","SAN DIEGO",6
"050674","KAISER FOUNDATION HOSP SO SACRAMENTO","SACRAMENTO","CA","95823","SACRAMENTO",6
"050678","MEMORIALCARE ORANGE COAST MEDICAL CENTER","FOUNTAIN VALLEY","CA","92708","ORANGE",6
"050684","MENIFEE GLOBAL MEDICAL CENTER","SUN CITY","CA","92585","RIVERSIDE",6
"050689","SAN RAMON REGIONAL MEDICAL CENTER","SAN RAMON","CA","94583","CONTRA COSTA",6
"050701","SOUTHWEST HEALTHCARE SYSTEM","MURRIETA","CA","92562","RIVERSIDE",6
"050708","FRESNO SURGICAL HOSPITAL","FRESNO","CA","93710","FRESNO",6
"050709","DESERT VALLEY HOSPITAL","VICTORVILLE","CA","92395","SAN BERNARDINO",6
"050714","SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ","SANTA CRUZ","CA","95065","SANTA CRUZ",6
"050724","BAKERSFIELD HEART HOSPITAL","BAKERSFIELD","CA","93308","KERN",6
"050726","STANISLAUS SURGICAL HOSPITAL","MODESTO","CA","95355","STANISLAUS",6
"050744","ANAHEIM GLOBAL MEDICAL CENTER","ANAHEIM","CA","92805","ORANGE",6
"050745","CHAPMAN GLOBAL MEDICAL CENTER","ORANGE","CA","92869","ORANGE",6
"050746","ORANGE COUNTY GLOBAL MEDICAL CENTER","SANTA ANA","CA","92705","ORANGE",6
"050747","COASTAL COMMUNITIES HOSPITAL","SANTA ANA","CA","92704","ORANGE",6
"050757","ALVARADO HOSPITAL MEDICAL CENTER","SAN DIEGO","CA","92120","SAN DIEGO",6
"050758","MONTCLAIR HOSPITAL MEDICAL CENTER","MONTCLAIR","CA","91763","SAN BERNARDINO",6
"050764","SHASTA REGIONAL MEDICAL CENTER","REDDING","CA","96001","SHASTA",6
"050766","SUTTER SURGICAL HOSPITAL - NORTH VALLEY","YUBA CITY","CA","95991","SUTTER",6
"050769","HOAG ORTHOPEDIC INSTITUTE","IRVINE","CA","92618","ORANGE",6
"050770","LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA","MURRIETA","CA","92563","RIVERSIDE",6
"050775","TEMECULA VALLEY HOSPITAL","TEMECULA","CA","92592","RIVERSIDE",6
"050780","FOOTHILL REGIONAL MEDICAL CENTER","TUSTIN","CA","92780","ORANGE",6
"050783","COLUSA MEDICAL CENTER","COLUSA","CA","95932","COLUSA",6
"050784","ADVENTIST HEALTH TULARE","TULARE","CA","93274","TULARE",6
"051300","EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS","PORTOLA","CA","96122","PLUMAS",6
"051301","ADVENTIST HEALTH TEHACHAPI VALLEY","TEHACHAPI","CA","93561","KERN",6
"051303","MAMMOTH HOSPITAL","MAMMOTH LAKES","CA","93546","MONO",6
"051304","JOHN C FREMONT HEALTHCARE DISTRICT","MARIPOSA","CA","95338","MARIPOSA",6
"051305","MAYERS MEMORIAL HOSPITAL","FALL RIVER MILLS","CA","96028","SHASTA",6
"051306","GLENN MEDICAL CENTER","WILLOWS","CA","95988","GLENN",6
"051310","ADVENTIST HEALTH HOWARD MEMORIAL","WILLITS","CA","95490","MENDOCINO",6
"051311","ORCHARD HOSPITAL","GRIDLEY","CA","95948","BUTTE",6
"051314","KERN VALLEY HEALTHCARE DISTRICT","LAKE ISABELLA","CA","93240","KERN",6
"051315","TRINITY HOSPITAL","WEAVERVILLE","CA","96093","TRINITY",6
"051316","FAIRCHILD MEDICAL CENTER","YREKA","CA","96097","SISKIYOU",6
"051317","ADVENTIST HEALTH CLEARLAKE","CLEARLAKE","CA","95422","LAKE",6
"051318","PROVIDENCE REDWOOD MEMORIAL HOSPITAL","FORTUNA","CA","95540","HUMBOLDT",6
"051319","MERCY MEDICAL CENTER OF MT SHASTA","MOUNT SHASTA","CA","96067","SISKIYOU",6
"051320","BANNER LASSEN MEDICAL CENTER","SUSANVILLE","CA","96130","LASSEN",6
"051321","HEALDSBURG HOSPITAL","HEALDSBURG","CA","95448","SONOMA",6
"051324","NORTHERN INYO HOSPITAL","BISHOP","CA","93514","INYO",6
"051325","MENDOCINO COAST DISTRICT HOSPITAL","FORT BRAGG","CA","95437","MENDOCINO",6
"051328","TAHOE FOREST HOSPITAL","TRUCKEE","CA","96161","NEVADA",6
"051329","SUTTER LAKESIDE HOSPITAL","LAKEPORT","CA","95453","LAKE",6
"051330","MODOC MEDICAL CENTER","ALTURAS","CA","96101","MODOC",6
"051331","SANTA YNEZ VALLEY COTTAGE HOSPITAL","SOLVANG","CA","93463","SANTA BARBARA",6
"051332","MARK TWAIN MEDICAL CENTER","SAN ANDREAS","CA","95249","CALAVERAS",6
"051334","OJAI VALLEY COMMUNITY HOSPITAL","OJAI","CA","93023","VENTURA",6
"050040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","SYLMAR","CA","91342","LOS ANGELES",6
"050056","ANTELOPE VALLEY HOSPITAL","LANCASTER","CA","93534","LOS ANGELES",6
"050058","GLENDALE MEM HOSPITAL & HLTH CENTER","GLENDALE","CA","91204","LOS ANGELES",6
"050063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","LOS ANGELES","CA","90027","LOS ANGELES",6
"050078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","SAN PEDRO","CA","90732","LOS ANGELES",6
"050091","COMMUNITY HOSPITAL OF HUNTINGTON PARK","HUNTINGTON PARK","CA","90255","LOS ANGELES",6
"050096","WEST COVINA MEDICAL CENTER, INC","WEST COVINA","CA","91790","LOS ANGELES",6
"050103","WHITE MEMORIAL MEDICAL CENTER","LOS ANGELES","CA","90033","LOS ANGELES",6
"050104","SAINT FRANCIS MEDICAL CENTER","LYNWOOD","CA","90262","LOS ANGELES",6
"050112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","SANTA MONICA","CA","90404","LOS ANGELES",6
"050116","NORTHRIDGE HOSPITAL MEDICAL CENTER","NORTHRIDGE","CA","91325","LOS ANGELES",6
"050124","USC VERDUGO HILLS HOSPITAL","GLENDALE","CA","91208","LOS ANGELES",6
"050126","VALLEY PRESBYTERIAN HOSPITAL","VAN NUYS","CA","91406","LOS ANGELES",6
"050132","SAN GABRIEL VALLEY MEDICAL CENTER","SAN GABRIEL","CA","91776","LOS ANGELES",6
"050135","SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","HOLLYWOOD","CA","90028","LOS ANGELES",6
"050149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","LOS ANGELES","CA","90015","LOS ANGELES",6
"050158","ENCINO HOSPITAL MEDICAL CENTER","ENCINO","CA","91436","LOS ANGELES",6
"050169","PIH HEALTH HOSPITAL-WHITTIER","WHITTIER","CA","90602","LOS ANGELES",6
"050191","ST MARY MEDICAL CENTER","LONG BEACH","CA","90813","LOS ANGELES",6
"050204","PALMDALE REGIONAL MEDICAL CENTER","PALMDALE","CA","93552","LOS ANGELES",6
"050231","POMONA VALLEY HOSPITAL MEDICAL CENTER","POMONA","CA","91767","LOS ANGELES",6
"050235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","BURBANK","CA","91505","LOS ANGELES",6
"050238","METHODIST HOSPITAL OF SOUTHERN CA","ARCADIA","CA","91006","LOS ANGELES",6
"050239","GLENDALE ADVENTIST MEDICAL CENTER","GLENDALE","CA","91206","LOS ANGELES",6
"050262","RONALD REAGAN UCLA MEDICAL CENTER","LOS ANGELES","CA","90095","LOS ANGELES",6
"050278","PROVIDENCE HOLY CROSS MEDICAL CENTER","MISSION HILLS","CA","91346","LOS ANGELES",6
"050281","ALHAMBRA HOSPITAL MEDICAL CENTER","ALHAMBRA","CA","91801","LOS ANGELES",6
"050290","PROVIDENCE SAINT JOHN'S HEALTH CENTER","SANTA MONICA","CA","90404","LOS ANGELES",6
"050350","BEVERLY HOSPITAL","MONTEBELLO","CA","90640","LOS ANGELES",6
"050351","TORRANCE MEMORIAL MEDICAL CENTER","TORRANCE","CA","90509","LOS ANGELES",6
"050353","PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","TORRANCE","CA","90503","LOS ANGELES",6
"050373","LAC+USC MEDICAL CENTER","LOS ANGELES","CA","90033","LOS ANGELES",6
"050376","LAC/HARBOR-UCLA MED CENTER","TORRANCE","CA","90502","LOS ANGELES",6
"050378","PACIFICA HOSPITAL OF THE VALLEY","SUN VALLEY","CA","91352","LOS ANGELES",6
"050382","EMANATE HEALTH INTER-COMMUNITY HOSPITAL","COVINA","CA","91723","LOS ANGELES",6
"050393","PIH HOSPITAL - DOWNEY","DOWNEY","CA","90241","LOS ANGELES",6
"050438","HUNTINGTON MEMORIAL HOSPITAL","PASADENA","CA","91109","LOS ANGELES",6
"050468","MEMORIAL HOSPITAL OF GARDENA","GARDENA","CA","90247","LOS ANGELES",6
"050471","GOOD SAMARITAN HOSPITAL","LOS ANGELES","CA","90017","LOS ANGELES",6
"050481","WEST HILLS HOSPITAL & MEDICAL CENTER","WEST HILLS","CA","91307","LOS ANGELES",6
"050485","LONG BEACH MEMORIAL MEDICAL CENTER","LONG BEACH","CA","90806","LOS ANGELES",6
"050581","LAKEWOOD REGIONAL MEDICAL CENTER","LAKEWOOD","CA","90712","LOS ANGELES",6
"050588","SAN DIMAS COMMUNITY HOSPITAL","SAN DIMAS","CA","91773","LOS ANGELES",6
