date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,Population,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,Haz,CF,OF,Column1
2020-06-04 00:00:00.000,"US",1879150,485002,111612,1282536,90,331000000,65297.5,16.89,2.9,3874.73111782477,6.53746227276396E-11,0.0593949392012346,0.187075730706956,"82371"
2020-06-05 00:00:00.000,"US",1904550,491706,112503,1300341,91,331000000,65297.5,16.89,2.9,3928.52265861027,7.6737160562386E-11,0.0590706466094353,0.186198815310596,"82372"
2020-06-06 00:00:00.000,"US",1925710,500849,113145,1311716,92,331000000,65297.5,16.89,2.9,3962.88821752266,6.39274928190508E-11,0.0587549527187375,0.184277045052558,"82373"
2020-06-07 00:00:00.000,"US",1943626,506367,113604,1323655,93,331000000,65297.5,16.89,2.9,3998.95770392749,5.41268885353548E-11,0.0584495165222116,0.183240829006518,"82374"
2020-06-08 00:00:00.000,"US",1961263,518522,114111,1328630,94,331000000,65297.5,16.89,2.9,4013.98791540785,5.32839882311296E-11,0.0581824059292405,0.180374719624174,"82375"
2020-06-09 00:00:00.000,"US",1979647,524855,115024,1339768,95,331000000,65297.5,16.89,2.9,4047.63746223565,5.55407858306681E-11,0.0581032881114663,0.179758985683231,"82376"
2020-06-10 00:00:00.000,"US",2000757,533504,115900,1351353,96,331000000,65297.5,16.89,2.9,4082.63746223565,6.37764354308192E-11,0.0579280742239063,0.178471336794969,"82377"
2020-06-11 00:00:00.000,"US",2023890,540292,116730,1366868,97,331000000,65297.5,16.89,2.9,4129.51057401813,6.98882179499881E-11,0.0576760594696352,0.17766528365869,"82378"
2020-06-12 00:00:00.000,"US",2048756,547386,117559,1383811,98,331000000,65297.5,16.89,2.9,4180.69788519637,7.51238675344727E-11,0.0573806739309122,0.176795073276737,"82379"
2020-06-13 00:00:00.000,"US",2073964,556606,118294,1399064,99,331000000,65297.5,16.89,2.9,4226.77945619335,7.61571001750667E-11,0.0570376342115871,0.175276337235146,"82380"
2020-06-14 00:00:00.000,"US",2092912,561816,118639,1412457,100,331000000,65297.5,16.89,2.9,4267.2416918429,5.72447133528947E-11,0.0566860909584349,0.174352455342381,"82381"
2020-03-01 00:00:00.000,"France",130,12,2,116,1,65273000,40496.4,11.26,5.9,1.7771513489498,-1.28840408745067E-09,0.0153846153846154,0.142857142857143,"28684"
2020-03-02 00:00:00.000,"France",191,12,3,176,2,65273000,40496.4,11.26,5.9,2.69636756392383,9.34536485226334E-13,0.0157068062827225,0.2,"28685"
2020-03-03 00:00:00.000,"France",212,12,4,196,3,65273000,40496.4,11.26,5.9,3.00277296891517,3.21725675241956E-13,0.0188679245283019,0.25,"28686"
2020-03-04 00:00:00.000,"France",288,12,4,272,4,65273000,40496.4,11.26,5.9,4.16711350788228,1.16434053897224E-12,0.0138888888888889,0.25,"28687"
2020-03-05 00:00:00.000,"France",426,12,7,407,5,65273000,40496.4,11.26,5.9,6.23534999157385,2.11419729445407E-12,0.0164319248826291,0.368421052631579,"28688"
2020-03-06 00:00:00.000,"France",616,12,9,595,6,65273000,40496.4,11.26,5.9,9.11556079849249,2.91085134744524E-12,0.0146103896103896,0.428571428571429,"28689"
2020-03-07 00:00:00.000,"France",948,12,16,920,7,65273000,40496.4,11.26,5.9,14.0946486296018,5.08632972293018E-12,0.0168776371308017,0.571428571428571,"28690"
2020-03-08 00:00:00.000,"France",1125,12,19,1094,8,65273000,40496.4,11.26,5.9,16.7603756530265,2.71168783422013E-12,0.0168888888888889,0.612903225806452,"28691"
2020-03-09 00:00:00.000,"France",1411,12,25,1374,9,65273000,40496.4,11.26,5.9,21.0500513229053,4.38159729147094E-12,0.0177179305457123,0.675675675675676,"28692"
2020-03-10 00:00:00.000,"France",1783,12,33,1738,10,65273000,40496.4,11.26,5.9,26.6266296937478,5.69914053299468E-12,0.018508132361189,0.733333333333333,"28693"
2020-03-11 00:00:00.000,"France",2293,12,48,2233,11,65273000,40496.4,11.26,5.9,34.2101634672836,7.81333782755375E-12,0.0209332751853467,0.8,"28694"
2020-03-12 00:00:00.000,"France",2293,12,48,2233,12,65273000,40496.4,11.26,5.9,34.2101634672836,0,0.0209332751853467,0.8,"28695"
2020-03-13 00:00:00.000,"France",3681,12,79,3590,13,65273000,40496.4,11.26,5.9,54.9997701959463,2.12645351075985E-11,0.0214615593588699,0.868131868131868,"28696"
2020-03-14 00:00:00.000,"France",4496,12,91,4393,14,65273000,40496.4,11.26,5.9,67.3019472063487,1.24860202542573E-11,0.0202402135231317,0.883495145631068,"28697"
2020-03-15 00:00:00.000,"France",4532,12,91,4429,15,65273000,40496.4,11.26,5.9,67.8534769353331,5.51529729022713E-13,0.0200794351279788,0.883495145631068,"28698"
2020-03-16 00:00:00.000,"France",6683,12,149,6522,16,65273000,40496.4,11.26,5.9,99.9188025676773,3.29539013101931E-11,0.0222953763279964,0.925465838509317,"28699"
2020-03-17 00:00:00.000,"France",7715,12,149,7554,17,65273000,40496.4,11.26,5.9,115.729321465231,1.58105188994221E-11,0.0193130265716137,0.925465838509317,"28700"
2020-03-18 00:00:00.000,"France",9124,12,149,8963,18,65273000,40496.4,11.26,5.9,137.315582246871,2.15862607846576E-11,0.016330556773345,0.925465838509317,"28701"
2020-03-19 00:00:00.000,"France",10970,12,244,10714,19,65273000,40496.4,11.26,5.9,164.141375453863,2.82812188854541E-11,0.0222424794895169,0.953125,"28702"
2020-03-20 00:00:00.000,"France",12758,12,451,12295,20,65273000,40496.4,11.26,5.9,188.362722718429,2.73926432115802E-11,0.0353503683963004,0.974082073434125,"28703"
2020-03-21 00:00:00.000,"France",14463,12,563,13888,21,65273000,40496.4,11.26,5.9,212.767913225989,2.61210607812999E-11,0.0389269169605199,0.979130434782609,"28704"
2020-03-22 00:00:00.000,"France",16758,2206,676,13876,22,65273000,40496.4,11.26,5.9,212.584069982995,3.51600202317836E-11,0.0403389425945817,0.234559333795975,"28705"
2020-03-23 00:00:00.000,"France",20123,2206,862,17055,23,65273000,40496.4,11.26,5.9,261.287209106369,5.15527094056868E-11,0.0428365551856085,0.28096479791395,"28706"
2020-03-24 00:00:00.000,"France",22372,3250,1102,18020,24,65273000,40496.4,11.26,5.9,276.071269897201,3.4455287803086E-11,0.0492580010727695,0.253216911764706,"28707"
2020-03-25 00:00:00.000,"France",25334,3907,1333,20094,25,65273000,40496.4,11.26,5.9,307.845510394803,4.53786404968306E-11,0.0526170363937791,0.254389312977099,"28708"
2020-03-26 00:00:00.000,"France",29252,4955,1697,22600,26,65273000,40496.4,11.26,5.9,346.238107640219,6.00248188647043E-11,0.0580131273075345,0.255111244738425,"28709"
2020-03-27 00:00:00.000,"France",33047,5707,1996,25344,27,65273000,40496.4,11.26,5.9,388.276929205031,5.81404256265434E-11,0.0603988259146065,0.259119823445411,"28710"
2020-03-28 00:00:00.000,"France",37692,5724,2314,29654,28,65273000,40496.4,11.26,5.9,454.307293980666,7.11626553503327E-11,0.0613923378966359,0.287882557850211,"28711"
2020-03-29 00:00:00.000,"France",40295,7226,2608,30461,29,65273000,40496.4,11.26,5.9,466.670752072067,3.98786634842417E-11,0.0647226703064896,0.265202359162091,"28712"
2020-03-30 00:00:00.000,"France",44649,7964,3026,33659,30,65273000,40496.4,11.26,5.9,515.664976330183,6.67044567122438E-11,0.0677730744249591,0.275341219290264,"28713"
2020-03-31 00:00:00.000,"France",52278,9513,3526,39239,31,65273000,40496.4,11.26,5.9,601.152084322767,1.16878341827558E-10,0.0674471096828494,0.270419510698673,"28714"
2020-04-01 00:00:00.000,"France",57122,11053,4778,41291,32,65273000,40496.4,11.26,5.9,632.589278874879,7.42113891538478E-11,0.0836455306186758,0.301812898742973,"28715"
2020-04-02 00:00:00.000,"France",59228,12548,5387,41293,33,65273000,40496.4,11.26,5.9,632.619919415378,3.2264489174865E-11,0.090953603025596,0.300362419849456,"28716"
2020-04-03 00:00:00.000,"France",64452,14135,6509,43808,34,65273000,40496.4,11.26,5.9,671.15039909304,8.00330918627655E-11,0.100989883944641,0.315297422980043,"28717"
2020-04-04 00:00:00.000,"France",47378,15572,7562,24244,35,65273000,40496.4,11.26,5.9,371.424631930507,-2.61578294430975E-10,0.159609945544345,0.326878187948474,"28718"
2020-04-05 00:00:00.000,"France",48233,16349,8081,23803,36,65273000,40496.4,11.26,5.9,364.668392750448,1.30988310730592E-11,0.1675408952377,0.330781825624233,"28719"
2020-04-06 00:00:00.000,"France",50887,17428,8914,24545,37,65273000,40496.4,11.26,5.9,376.036033275627,4.065999727405E-11,0.175172440898461,0.338394958621213,"28720"
2020-04-07 00:00:00.000,"France",47396,19523,10330,17543,38,65273000,40496.4,11.26,5.9,268.763500988157,-5.34830634800742E-11,0.217950881930965,0.346028874819951,"28721"
2020-04-08 00:00:00.000,"France",51251,21452,10874,18925,39,65273000,40496.4,11.26,5.9,289.936114473059,5.9059641858454E-11,0.212171469824979,0.336385571985399,"28722"
2020-04-09 00:00:00.000,"France",55035,23413,12214,19408,40,65273000,40496.4,11.26,5.9,297.3358050036,5.79719026732414E-11,0.221931498137549,0.342829876217476,"28723"
2020-04-10 00:00:00.000,"France",56600,25195,13199,18206,41,65273000,40496.4,11.26,5.9,278.92084016362,2.39762229613631E-11,0.233197879858657,0.343777673594833,"28724"
2020-04-11 00:00:00.000,"France",58045,26663,13835,17547,42,65273000,40496.4,11.26,5.9,268.824782069156,2.2137790530311E-11,0.238349556378672,0.34162180848437,"28725"
2020-04-12 00:00:00.000,"France",108791,27469,14396,66926,43,65273000,40496.4,11.26,5.9,1025.32440672253,7.77442435380307E-10,0.132327122648013,0.343867192165293,"28726"
2020-04-13 00:00:00.000,"France",111932,28001,14969,68962,44,65273000,40496.4,11.26,5.9,1056.51647695065,4.81209689364098E-11,0.133732980738305,0.348359320456132,"28727"
2020-04-14 00:00:00.000,"France",129380,28805,15712,84863,45,65273000,40496.4,11.26,5.9,1300.12409418902,2.6730807584429E-10,0.121440717266966,0.352943819215131,"28728"
2020-04-15 00:00:00.000,"France",132588,30955,17150,84483,46,65273000,40496.4,11.26,5.9,1294.30239149419,4.9147427060444E-11,0.129348055630977,0.356511797110487,"28729"
2020-04-16 00:00:00.000,"France",145166,32812,17903,94451,47,65273000,40496.4,11.26,5.9,1447.01484534187,1.92698359627614E-10,0.123327776476585,0.353011929409445,"28730"
2020-04-17 00:00:00.000,"France",147057,34420,18664,93973,48,65273000,40496.4,11.26,5.9,1439.69175616258,2.89706311072011E-11,0.126916773767995,0.351593700550072,"28731"
2020-04-18 00:00:00.000,"France",150863,35983,19305,95575,49,65273000,40496.4,11.26,5.9,1464.23482910239,5.830894870462E-11,0.127963781709233,0.349171610476053,"28732"
2020-04-19 00:00:00.000,"France",151955,36578,19694,95683,50,65273000,40496.4,11.26,5.9,1465.88941828934,1.67297351514741E-11,0.129604159126057,0.349978675007108,"28733"
2020-04-20 00:00:00.000,"France",154402,37409,20241,96752,51,65273000,40496.4,11.26,5.9,1482.26678718613,3.74887013893697E-11,0.131092861491431,0.351101474414571,"28734"
2020-04-21 00:00:00.000,"France",157068,39181,20769,97118,52,65273000,40496.4,11.26,5.9,1487.87400609747,4.08438405836297E-11,0.132229352891741,0.346438698915763,"28735"
2020-04-22 00:00:00.000,"France",158868,40657,21313,96898,53,65273000,40496.4,11.26,5.9,1484.50354664256,2.75764865163394E-11,0.134155399451117,0.343924479586897,"28736"
2020-04-23 00:00:00.000,"France",157158,42088,21829,93241,54,65273000,40496.4,11.26,5.9,1428.4773183399,-2.61976621898361E-11,0.138898433423688,0.341521035092385,"28737"
2020-04-24 00:00:00.000,"France",159969,43493,22219,94257,55,65273000,40496.4,11.26,5.9,1444.04271291346,4.30652797770764E-11,0.138895661034325,0.338126978329681,"28738"
2020-04-25 00:00:00.000,"France",161647,44594,22588,94465,56,65273000,40496.4,11.26,5.9,1447.22932912537,2.57074135424376E-11,0.139736586512586,0.336221011580483,"28739"
2020-04-26 00:00:00.000,"France",162280,44903,22830,94547,57,65273000,40496.4,11.26,5.9,1448.48559128583,9.69773109208628E-12,0.140682770520089,0.337058745367841,"28740"
2020-04-27 00:00:00.000,"France",165966,45513,23267,97186,58,65273000,40496.4,11.26,5.9,1488.91578447444,5.64705162834891E-11,0.140191364496343,0.338281477173597,"28741"
2020-04-28 00:00:00.000,"France",169098,46886,23634,98578,59,65273000,40496.4,11.26,5.9,1510.24160066184,4.79830865459508E-11,0.139765106624561,0.335138967668746,"28742"
2020-04-29 00:00:00.000,"France",167643,48228,24060,95355,60,65273000,40496.4,11.26,5.9,1460.86436964748,-2.2290993270371E-11,0.143519264150606,0.332835325365206,"28743"
2020-04-30 00:00:00.000,"France",168861,49476,24349,95036,61,65273000,40496.4,11.26,5.9,1455.97720343787,1.86600892122464E-11,0.144195521760501,0.329820521503556,"28744"
2020-05-01 00:00:00.000,"France",169387,50212,24566,94609,62,65273000,40496.4,11.26,5.9,1449.4354480413,8.0584621721845E-12,0.145028839285187,0.328519083152799,"28745"
2020-05-02 00:00:00.000,"France",170179,50663,24763,94753,63,65273000,40496.4,11.26,5.9,1451.64156695724,1.21336540692919E-11,0.145511490841996,0.328308540821467,"28746"
2020-05-03 00:00:00.000,"France",170540,50885,24898,94757,64,65273000,40496.4,11.26,5.9,1451.70284803824,5.53061757454371E-12,0.145995074469333,0.328543340854809,"28747"
2020-05-04 00:00:00.000,"France",171102,51476,25204,94422,65,65273000,40496.4,11.26,5.9,1446.57055750463,8.60999190282639E-12,0.147303947353041,0.328690662493479,"28748"
2020-05-05 00:00:00.000,"France",172219,52842,25537,93840,66,65273000,40496.4,11.26,5.9,1437.65416021939,1.71127419139175E-11,0.148282129149513,0.325814312507177,"28749"
2020-05-06 00:00:00.000,"France",176355,54079,25812,96464,67,65273000,40496.4,11.26,5.9,1477.85454935425,6.33646379234089E-11,0.146363868333759,0.323090210411686,"28750"
2020-05-07 00:00:00.000,"France",177096,55191,25991,95914,68,65273000,40496.4,11.26,5.9,1469.42840071699,1.13523202857299E-11,0.146762208067941,0.32015717769949,"28751"
2020-05-08 00:00:00.000,"France",177627,55892,26233,95502,69,65273000,40496.4,11.26,5.9,1463.11644937417,8.13506352465808E-12,0.147685881087898,0.319427701674277,"28752"
2020-05-09 00:00:00.000,"France",178156,56148,26313,95695,70,65273000,40496.4,11.26,5.9,1466.07326153233,8.10442298414125E-12,0.14769640090707,0.319096300069124,"28753"
2020-05-10 00:00:00.000,"France",178405,56327,26383,95695,71,65273000,40496.4,11.26,5.9,1466.07326153233,3.81474730256875E-12,0.147882626607999,0.318981985249668,"28754"
2020-05-11 00:00:00.000,"France",178719,56835,26646,95238,72,65273000,40496.4,11.26,5.9,1459.07189802828,4.81056487153554E-12,0.149094388397428,0.319186401696194,"28755"
2020-05-12 00:00:00.000,"France",179472,57898,26994,94580,73,65273000,40496.4,11.26,5.9,1448.99116020407,1.15361635296435E-11,0.150407863064991,0.317980492861518,"28756"
2020-05-13 00:00:00.000,"France",179993,58786,27079,94128,74,65273000,40496.4,11.26,5.9,1442.06639805126,7.98186082203482E-12,0.150444739517648,0.315367146101438,"28757"
2020-05-14 00:00:00.000,"France",180635,59719,27430,93486,75,65273000,40496.4,11.26,5.9,1432.23078455104,9.83561352744099E-12,0.151853184598777,0.314748304627707,"28758"
2020-05-15 00:00:00.000,"France",181148,60562,27532,93054,76,65273000,40496.4,11.26,5.9,1425.61242780323,7.85929865983939E-12,0.151986221211385,0.312529797716076,"28759"
2020-05-16 00:00:00.000,"France",181563,60562,27630,93371,77,65273000,40496.4,11.26,5.9,1430.46895347234,6.35791217125552E-12,0.152178582640736,0.313293722786647,"28760"
2020-05-17 00:00:00.000,"France",181703,61327,28113,92263,78,65273000,40496.4,11.26,5.9,1413.49409403582,2.14483784091008E-12,0.154719514812634,0.314322450805009,"28761"
2020-05-18 00:00:00.000,"France",182147,61843,28242,92062,79,65273000,40496.4,11.26,5.9,1410.41471971566,6.80220000978966E-12,0.155050591006165,0.313503912971083,"28762"
2020-05-19 00:00:00.000,"France",182648,62678,28025,91945,80,65273000,40496.4,11.26,5.9,1408.62224809646,7.67545541651076E-12,0.153437212561868,0.308975447339118,"28763"
2020-05-20 00:00:00.000,"France",183130,63472,28136,91522,81,65273000,40496.4,11.26,5.9,1402.14177378089,7.38437028100899E-12,0.153639491071916,0.307134748056938,"28764"
2020-05-21 00:00:00.000,"France",183397,63976,28218,91203,82,65273000,40496.4,11.26,5.9,1397.25460757128,4.09051216812752E-12,0.153862931236607,0.306071978653708,"28765"
2020-05-22 00:00:00.000,"France",184153,64327,28366,91460,83,65273000,40496.4,11.26,5.9,1401.19191702542,1.15821243413492E-11,0.154034960060385,0.306020950880865,"28766"
2020-05-23 00:00:00.000,"France",184699,64665,28452,91582,84,65273000,40496.4,11.26,5.9,1403.06098999586,8.36486757993325E-12,0.154045230347755,0.305551080898225,"28767"
2020-05-24 00:00:00.000,"France",184260,64735,28372,91153,85,65273000,40496.4,11.26,5.9,1396.4885940588,-6.72559865854578E-12,0.153978074460002,0.304724671614379,"28768"
2020-05-25 00:00:00.000,"France",184585,65317,28461,90807,86,65273000,40496.4,11.26,5.9,1391.18778055245,4.97908784518966E-12,0.154189126960479,0.303493356650814,"28769"
2020-05-26 00:00:00.000,"France",184840,65997,28598,90245,87,65273000,40496.4,11.26,5.9,1382.57778867219,3.90666892470254E-12,0.15471759359446,0.302320418626777,"28770"
2020-05-27 00:00:00.000,"France",185012,66702,28599,89711,88,65273000,40496.4,11.26,5.9,1374.39676435892,2.63508649039454E-12,0.154579162432707,0.300091289703151,"28771"
2020-05-28 00:00:00.000,"France",188355,67309,28666,92380,89,65273000,40496.4,11.26,5.9,1415.28656565502,5.12156635920936E-11,0.152191340819198,0.298681948424069,"28772"
2020-05-29 00:00:00.000,"France",188949,67921,28717,92311,90,65273000,40496.4,11.26,5.9,1414.2294670078,9.10024055458584E-12,0.151982810176291,0.297160537262774,"28773"
2020-05-30 00:00:00.000,"France",190744,68386,28774,93584,91,65273000,40496.4,11.26,5.9,1433.7321710355,2.74998851783347E-11,0.150851402927484,0.29615067929189,"28774"
2020-05-31 00:00:00.000,"France",190975,68473,28805,93697,92,65273000,40496.4,11.26,5.9,1435.4633615737,3.53898243800434E-12,0.150831260636209,0.296110117395506,"28775"
2020-06-01 00:00:00.000,"France",191382,68558,28837,93987,93,65273000,40496.4,11.26,5.9,1439.90623994607,6.23535000985605E-12,0.150677702187249,0.296082961137635,"28776"
