Column1,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,Incubation difference
2229,2731,920,2003-05-05 00:00:00.000,"Bulgaria","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2233,2735,924,2003-05-05 00:00:00.000,"Macao SAR, China","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2235,2737,926,2003-05-05 00:00:00.000,"France","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2236,2738,927,2003-05-05 00:00:00.000,"Germany","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2237,2739,928,2003-05-05 00:00:00.000,"Indonesia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2238,2740,929,2003-05-05 00:00:00.000,"Italy","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2239,2741,930,2003-05-05 00:00:00.000,"Kuwait","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2241,2743,932,2003-05-05 00:00:00.000,"Mongolia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2242,2744,933,2003-05-05 00:00:00.000,"New Zealand","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2244,2746,935,2003-05-05 00:00:00.000,"Poland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2245,2747,936,2003-05-05 00:00:00.000,"Republic of Ireland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2246,2748,937,2003-05-05 00:00:00.000,"Republic of Korea","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2247,2749,938,2003-05-05 00:00:00.000,"Romania","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2250,2752,941,2003-05-05 00:00:00.000,"Spain","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2251,2753,942,2003-05-05 00:00:00.000,"Sweden","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2252,2754,943,2003-05-05 00:00:00.000,"Switzerland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2254,2756,945,2003-05-05 00:00:00.000,"United Kingdom","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2255,2757,946,2003-05-05 00:00:00.000,"United States","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2257,2759,948,2003-05-06 00:00:00.000,"Brazil","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2258,2760,949,2003-05-06 00:00:00.000,"Bulgaria","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2262,2764,953,2003-05-06 00:00:00.000,"Macao SAR, China","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2264,2766,955,2003-05-06 00:00:00.000,"Colombia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2265,2767,956,2003-05-06 00:00:00.000,"France","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2266,2768,957,2003-05-06 00:00:00.000,"Germany","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2267,2769,958,2003-05-06 00:00:00.000,"India","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2268,2770,959,2003-05-06 00:00:00.000,"Indonesia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2269,2771,960,2003-05-06 00:00:00.000,"Italy","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2270,2772,961,2003-05-06 00:00:00.000,"Kuwait","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
