Region,Station Name,OS Grid Easting,OS Grid Northing,Estimated Passengers,Latitude,Longitude
"South East","Taplow",491580,181340,280944,51.5389964366684,-0.69604485200034016
"South East","Tattenham Corner",522590,158140,232642,51.313625421411295,-0.26048214680258
"South East","Teynham",595666,163108,136814,51.3099142279874,0.81820562945081976
"South East","Thames Ditton",515660,166870,824330,51.3958743002178,-0.35404233804168994
"South East","Thatcham",452752,166361,556576,51.424252734643794,-1.28199727244143
"South East","Theale",464400,170900,482304,51.4593929054165,-1.1064908198909604
"South East","Three Bridges",528800,136900,3069270,51.1197250644398,-0.19012536933530022
"South East","Three Oaks",583835,114545,8096,50.8840772592678,0.58910258349320976
"South East","Tilehurst",467483,175173,549370,51.496184549381,-1.0574911905015405
"South East","Tonbridge",558789,146027,4391184,51.1826104401341,0.25827375365063965
"South East","Totton",436480,113285,285124,50.9555129110412,-1.5597488641422999
"South East","Tunbridge Wells",558428,139207,3679224,51.1218188888598,0.24569143265730986
"South East","Twyford",479042,175787,1411386,51.495850275958695,-0.88618596269462024
"South East","Uckfield",547295,120905,451288,50.9651583973856,0.063980112274109935
"South East","Upper Halliford",509219,169395,125180,51.422197261935395,-0.44656175151885025
"South East","Upper Warlingham",534068,158353,1005766,51.3086155583147,-0.091571071955840022
"South East","Virginia Water",500115,167955,575532,51.414408754913694,-0.58209228871611
"South East","Wadhurst",562150,133004,397214,51.0638715711996,0.29344229017265988
"South East","Walmer",636410,150340,221834,51.1648216839586,1.3988341640051098
"South East","Walton-On-Thames",510447,164956,2856710,51.381735119545795,-0.43263510880520029
"South East","Wanborough",493100,150326,105118,51.2602785139837,-0.70110749517697
"South East","Warblington",472800,106500,26568,50.8779245663878,-1.0349734763792497
"South East","Wargrave",478085,178289,90078,51.5187674216999,-0.89820387243912014
"South East","Warnham",517083,133948,13044,51.1001834111092,-0.36441899677020029
"South East","Wateringbury",569160,152850,55808,51.2367539969422,0.41766757059183979
"South East","Wendover",486547,207750,492412,51.7783433084459,-0.74718423097094
"South East","West Byfleet",504200,161075,1384952,51.350500851601694,-0.52821255779979026
"South East","West Malling",568739,157543,839956,51.2790209998742,0.41669240616315006
"South East","West St Leonards",578878,109033,116422,50.8381889973192,0.51089882704985
"South East","West Worthing",513300,103320,675720,50.827993401121,-0.44810684028116032
"South East","Westenhanger",612825,137240,64600,51.066038995542996,1.0379786675203098
"South East","Westgate-On-Sea",632400,170000,166192,51.3435771359885,1.3657590234862098
"South East","Weybridge",507473,163651,2318280,51.371736210639895,-0.47764866768098013
"South East","Whitchurch (Hampshire)",446330,148915,287392,51.270751810733394,-1.3897568862791703
"South East","Whitstable",611286,166424,886018,51.327985710405194,1.0514352367482498
"South East","Whyteleafe",533841,158508,281270,51.310142392225195,-0.0947509711597303
"South East","Whyteleafe South",534155,157785,138116,51.303476964130894,-0.090864269188560165
"South East","Winchelsea",589974,118401,9254,50.9142672737851,0.68276617364074
"South East","Winchester",447765,129984,5091580,51.100325496272696,-1.3826850127225905
"South East","Winchfield",476324,154546,358936,51.306858400160095,-0.94412732961980028
"South East","Windsor & Eton Central",496590,176950,1888098,51.4969378117247,-0.62594831445504
"South East","Windsor & Eton Riverside",496852,177220,1406170,51.49921317709,-0.62183450508982
"South East","Winnersh",478177,170740,494642,51.451061020489995,-0.90323756630538021
"South East","Winnersh Triangle",477160,171443,431402,51.457883003826694,-0.91765591854332
"South East","Witley",494850,137970,271772,51.1486193530028,-0.68630742646574028
"South East","Wivelsfield",532060,120000,444326,50.966437078824995,-0.15906279190414008
"South East","Woburn Sands",492458,236380,46606,52.0316467898777,-0.63317545401953
"South East","Woking",500660,158695,7642076,51.3311462717193,-0.58247847413813014
"South East","Wokingham",480596,168657,2423576,51.4311454146893,-0.86931078072275
"South East","Woldingham",535940,156360,306498,51.289622187701696,-0.066078580319389957
"South East","Wolverton",482065,241508,460204,52.083221929519695,-0.78405674323549013
"South East","Woolston",443904,111234,154960,50.933884319498596,-1.4528023164980803
"South East","Worplesdon",498938,155385,203286,51.3024386845348,-0.61079751981992025
"South East","Worthing",514484,103362,2255162,50.8276991635989,-0.43084825168667029
"South East","Wraysbury",501400,174200,103152,51.469643933041894,-0.55743510822525
"South East","Wye",604813,146943,221208,51.1587219530903,0.93278278139972981
"South East","Yalding",568526,150241,29160,51.213841924177494,0.40549182495797975
"Scotland","Aberdeen",394127,805872,2948186,57.1839504530382,-1.6952102019723698
"Scotland","Aberdour",319100,685400,135240,56.1298635065774,-3.0396535372244697
"Scotland","Achanalt",226020,861473,434,57.7254027701813,-4.56801579446348
"Scotland","Achnasheen",216403,858519,3310,57.699361593492995,-4.73550620769201
"Scotland","Achnashellach",200290,848440,870,57.6091967351478,-5.01556990152839
"Scotland","Addiewell",299500,662300,19616,55.927233582792496,-3.3747630797436
"Scotland","Airbles",275034,656191,132762,55.8770420693987,-3.7811617885489603
"Scotland","Airdrie",276000,665200,1118134,55.957758691561196,-3.7624647959553004
"Scotland","Alexandra Parade",261747,665542,364924,55.9629695090364,-3.99827796448408
"Scotland","Alexandria",239300,679900,278932,56.0943568626776,-4.3676029656532105
"Scotland","Alloa",288800,693115,388194,56.206027041962095,-3.5406008617014004
"Scotland","Alness",266000,869400,29272,57.7922532976636,-3.87035816671393
"Scotland","Altnabreac",300340,945680,658,58.469947084320395,-3.23654680814007
"Scotland","Anderston",257960,665300,711556,55.9612911169841,-4.06102256840178
"Scotland","Annan",319300,566200,128754,55.0600450792877,-3.09217536808852
"Scotland","Anniesland",254880,668683,1195190,55.9920429367738,-4.11125876459598
"Scotland","Arbroath",363900,741000,367468,56.6145954912817,-2.2577225736211703
"Scotland","Ardgay",260030,890446,7140,57.982022223356,-3.9686026531769
"Scotland","Ardlui",231700,715500,5104,56.4145807505343,-4.48924780152018
"Scotland","Ardrossan Harbour",222540,642090,126608,55.7559919433537,-4.64947970592548
"Scotland","Ardrossan South Beach",223799,642211,229518,55.7570153726967,-4.62874084665399
"Scotland","Ardrossan Town",223070,642050,21586,55.7556066367903,-4.6407577423382005
"Scotland","Argyle Street",259220,664970,1411372,55.958167426064996,-4.04024468152721
"Scotland","Arisaig",166400,786700,6886,57.053651891329494,-5.5938957913090794
"Scotland","Armadale",294050,667140,249778,55.971825917020695,-3.46304288927426
"Scotland","Arrochar & Tarbet",231200,704600,17800,56.3167521679476,-4.49903155180604
"Scotland","Ashfield",259427,668485,83486,55.9896980028821,-4.03597810120469
"Scotland","Attadale",192456,839125,1170,57.525509920700095,-5.15105807780768
"Scotland","Auchinleck",255000,622000,67404,55.5728905287194,-4.11947339297067
"Scotland","Aviemore",289566,812339,147964,57.275912038121795,-3.4826246964320298
"Scotland","Ayr",234060,621390,1676046,55.5694163490315,-4.46260379029181
"Scotland","Baillieston",267750,663275,159510,55.9417698181136,-3.8995285776677804
"Scotland","Balloch",239000,681900,529198,56.1123395439939,-4.37227070702786
"Scotland","Balmossie",348417,731698,698,56.536564960318096,-2.5242008118499397
"Scotland","Banavie",211300,776700,6468,56.9650165188068,-4.82826299887002
"Scotland","Barassie",232900,632900,184288,55.6728520020907,-4.48011729651322
"Scotland","Bargeddie",270270,663955,105826,55.947495533633294,-3.85764823648294
"Scotland","Barnhill",261025,667160,68668,55.9775923066545,-4.00983226631081
"Scotland","Barrhead",249840,659320,734456,55.9085548454239,-4.19663184864396
"Scotland","Barrhill",222600,581600,12980,55.2128037159791,-4.65381702135476
"Scotland","Barry Links",354200,733700,52,56.552570710719095,-2.4257525412772205
"Scotland","Bathgate",297790,668324,1282136,55.9816704483306,-3.4006674749329004
"Scotland","Bearsden",254355,671795,542322,56.020045308848594,-4.11927437427112
"Scotland","Beasdale",170900,785000,418,57.0387115999294,-5.5169033558209906
"Scotland","Beauly",252005,845807,51522,57.5824227941945,-4.11975744906351
"Scotland","Bellgrove",260865,664850,742928,55.956874739389995,-4.0130473073364
"Scotland","Bellshill",273245,660055,815946,55.912018832949094,-3.8095720420922605
"Scotland","Bishopbriggs",261000,670100,772256,56.0039904031626,-4.00952387868804
"Scotland","Bishopton",243769,670509,676866,56.0096339789449,-4.29501832873265
"Scotland","Blackridge",290582,667064,58030,55.971842188913996,-3.52048028811165
"Scotland","Blair Atholl",287000,765300,19802,56.8542725531059,-3.5443729431720605
"Scotland","Blairhill",272230,665585,489328,55.9618241803181,-3.8247461278039303
"Scotland","Blantyre",269265,657975,551508,55.8939628072038,-3.8759374840540204
"Scotland","Bogston",230738,674875,41486,56.049895655486395,-4.5104798503175205
"Scotland","Bowling",244300,673700,43894,56.0382330565091,-4.2856461935656505
"Scotland","Branchton",225000,675500,115902,56.0558571686884,-4.60563584104752
"Scotland","Breich",295600,660600,102,55.9128031627015,-3.4398955449610398
"Scotland","Bridge Of Allan",278530,697720,289060,56.249255352800894,-3.71023119333854
"Scotland","Bridge Of Orchy",230100,739400,6032,56.6292669606613,-4.5130650731712105
"Scotland","Bridgeton",260732,663992,702290,55.9491893460132,-4.01545791343579
"Scotland","Brora",290657,904141,5994,58.0994637567,-3.4263376445726603
"Scotland","Broughty Ferry",346300,730900,43330,56.530102244871195,-2.56025847025092
"Scotland","Brunstane",331330,672710,177290,56.0126403743565,-2.8431476834031404
"Scotland","Burnside",262100,660380,282282,55.916578237046494,-3.9937216037204504
"Scotland","Burntisland",323300,685600,231240,56.1305409098809,-2.96974709201225
"Scotland","Busby",258220,656430,167312,55.8816229575608,-4.0587895165445405
"Scotland","Caldercruix",282030,667700,100404,55.979161638831094,-3.6618493600994597
"Scotland","Cambuslang",263950,660620,850510,55.918479095954496,-3.9630752271653797
"Scotland","Camelon",286760,680730,127576,56.0952518640784,-3.57896213266572
"Scotland","Cardenden",321700,695000,52374,56.21532042621,-2.9916766866471898
"Scotland","Cardonald",253570,664630,236616,55.9558095341268,-4.13383499584709
"Scotland","Cardross",234480,677330,142808,56.071671385641,-4.44804213421285
"Scotland","Carfin",277490,658850,124146,55.900505090709494,-3.7397803242508
"Scotland","Carluke",283990,650200,420170,55.8217142802665,-3.63528120556012
"Scotland","Carmyle",264930,662230,137994,55.9327957543535,-3.9464534918738705
"Scotland","Carnoustie",356600,734500,127364,56.5589138926456,-2.38489075558691
"Scotland","Carntyne",263725,664555,359830,55.9538378816382,-3.96578872202653
"Scotland","Carrbridge",289878,822465,6064,57.366719078921996,-3.4732638469288597
"Scotland","Carstairs",295213,645437,84166,55.776779804229896,-3.4520523755502
"Scotland","Cartsdyke",229500,675500,118738,56.0555889489885,-4.53094909645931
"Scotland","Cathcart",258460,660580,658616,55.918851480695096,-4.05385393353285
"Scotland","Charing Cross (Glasgow)",258050,665830,2252592,55.966038065997196,-4.0594091091133
"Scotland","Chatelherault",274320,654250,111076,55.859732979871694,-3.7935290477748005
"Scotland","Clarkston",257410,657460,566990,55.890972233579596,-4.0719319490947106
"Scotland","Cleland",280365,658470,87614,55.8966001734215,-3.6923973284351197
"Scotland","Clydebank",249768,670121,382270,56.005537587269295,-4.1956617086584105
"Scotland","Coatbridge Central",272930,665125,59902,55.957583848754595,-3.81329479116644
"Scotland","Coatbridge Sunnyside",273170,665600,739010,55.961809815648294,-3.8091831225090003
"Scotland","Coatdyke",274620,665280,293476,55.958703466931595,-3.7852793742325
"Scotland","Connel Ferry",191470,734050,7272,56.582163294143896,-5.16422109673453
"Scotland","Conon Bridge",254105,855032,15100,57.6649649023721,-4.08114436736542
"Scotland","Corkerhill Glasgow",253914,662940,276036,55.940596105298596,-4.12850753405632
"Scotland","Corpach",209680,776720,2632,56.965234510374394,-4.85583441897678
"Scotland","Corrour",235620,766410,13302,56.8713470550386,-4.41592355529201
"Scotland","Cowdenbeath",316570,691850,167428,56.188398977980896,-3.07864330009623
"Scotland","Craigendoran",231000,681300,137522,56.107566245652094,-4.50532554526257
"Scotland","Crianlarich",238460,725100,17586,56.5002432985089,-4.37441541321298
"Scotland","Croftfoot",260480,660580,256420,55.9185899627607,-4.02045593220981
