Symbol,PayDate,DividendPerShare,DivPerShare1,DivPerShare2,DivPerShare3,DivPerShare4,DivPerShare5
"VNQ",2016-03-22 00:00:00.000,0,0,,,,
"VNQ",2016-06-21 00:00:00.000,0.764,0.764,,,,
"VNQ",2016-09-13 00:00:00.000,0.598,0.598,,,,
"VNQ",2016-12-22 00:00:00.000,1.695,1.695,,,,
"VNQ",2017-03-22 00:00:00.000,0.595,0.595,,,,
"VNQ",2017-06-23 00:00:00.000,0.801,0.801,,,,
"VNQ",2017-09-22 00:00:00.000,0.854,0.854,,,,
"VNQ",2017-12-21 00:00:00.000,1.264,1.264,,,,
"VNQ",2018-03-26 00:00:00.000,0.706,0.706,,,,
"VNQ",2018-06-18 00:00:00.000,0.732,0.732,,,,
"VNQ",2018-09-24 00:00:00.000,1.144,1.144,,,,
"VNQ",2018-12-13 00:00:00.000,0.949,0.949,,,,
"VNQ",2019-03-28 00:00:00.000,0.616,0.616,,,,
"VNQ",2019-06-27 00:00:00.000,0.827,0.827,,,,
"VNQ",2019-09-24 00:00:00.000,0.744,0.744,,,,
"VNQ",2019-12-18 00:00:00.000,0.957,0.957,,,,
"VNQ",2020-03-10 00:00:00.000,0.648,0.648,,,,
"VNQ",2020-06-25 00:00:00.000,0.759,0.759,,,,
"VNQ",2020-09-25 00:00:00.000,0.59,0.59,,,,
"VNQ",2020-12-24 00:00:00.000,1.338,1.338,,,,
"* Cash",2002-12-31 00:00:00.000,1E-10,,,,,
"DBC",2006-12-18 00:00:00.000,0.61,0.61,,,,
"DBC",2007-12-17 00:00:00.000,0.76,0.76,,,,
"DBC",2008-12-15 00:00:00.000,0.34,0.34,,,,
"DBC",2018-12-24 00:00:00.000,0.189,0.189,,,,
"DBC",2019-12-23 00:00:00.000,0.254,0.254,,,,
"EDV",2008-03-25 00:00:00.000,0.684,0.684,,,,
"EDV",2008-06-24 00:00:00.000,0.82,0.82,,,,
"EDV",2008-09-24 00:00:00.000,0.885,0.885,,,,
"EDV",2008-12-22 00:00:00.000,1.425,1.425,,,,
"EDV",2009-03-25 00:00:00.000,0.943,0.943,,,,
"EDV",2009-06-24 00:00:00.000,1.144,1.144,,,,
"EDV",2009-09-24 00:00:00.000,0.877,0.877,,,,
"EDV",2009-12-22 00:00:00.000,12.281,12.281,,,,
"EDV",2010-03-25 00:00:00.000,0.804,0.804,,,,
"EDV",2010-06-24 00:00:00.000,0.898,0.898,,,,
"EDV",2010-09-24 00:00:00.000,0.898,0.898,,,,
"EDV",2010-12-22 00:00:00.000,1.268,1.268,,,,
"EDV",2011-03-25 00:00:00.000,0.8,0.8,,,,
"EDV",2011-06-24 00:00:00.000,0.889,0.889,,,,
"EDV",2011-09-23 00:00:00.000,0.934,0.934,,,,
"EDV",2011-12-21 00:00:00.000,3.619,3.619,,,,
"EDV",2012-03-26 00:00:00.000,0.804,0.804,,,,
"EDV",2012-06-25 00:00:00.000,0.873,0.873,,,,
"EDV",2012-09-24 00:00:00.000,0.932,0.932,,,,
"EDV",2012-12-20 00:00:00.000,6.134,6.134,,,,
"EDV",2013-03-22 00:00:00.000,0.772,0.772,,,,
"EDV",2013-06-24 00:00:00.000,0.877,0.877,,,,
"EDV",2013-09-23 00:00:00.000,0.586,0.586,,,,
"EDV",2013-12-20 00:00:00.000,2.232,2.232,,,,
"EDV",2014-03-24 00:00:00.000,0.769,0.769,,,,
"EDV",2014-06-23 00:00:00.000,0.878,0.878,,,,
"EDV",2014-09-22 00:00:00.000,0.853,0.853,,,,
"EDV",2014-12-18 00:00:00.000,0.371,0.371,,,,
"EDV",2015-03-23 00:00:00.000,0.749,0.749,,,,
"EDV",2015-06-22 00:00:00.000,0.905,0.905,,,,
"EDV",2015-09-21 00:00:00.000,0.878,0.878,,,,
"EDV",2015-12-17 00:00:00.000,2.273,2.273,,,,
"EDV",2016-03-21 00:00:00.000,0.696,0.696,,,,
"EDV",2016-06-21 00:00:00.000,0.822,0.822,,,,
"EDV",2016-09-20 00:00:00.000,0.869,0.869,,,,
"EDV",2016-12-14 00:00:00.000,3.435,3.435,,,,
"EDV",2017-03-22 00:00:00.000,0.702,0.702,,,,
"EDV",2017-06-28 00:00:00.000,0.85,0.85,,,,
"EDV",2017-09-27 00:00:00.000,0.822,0.822,,,,
"EDV",2017-12-26 00:00:00.000,1.159,1.159,,,,
"EDV",2018-03-16 00:00:00.000,0.792,0.792,,,,
"EDV",2018-06-18 00:00:00.000,0.838,0.838,,,,
"EDV",2018-09-24 00:00:00.000,0.84,0.84,,,,
"EDV",2018-12-13 00:00:00.000,0.825,0.825,,,,
"EDV",2019-03-21 00:00:00.000,0.82,0.82,,,,
"EDV",2019-06-21 00:00:00.000,0.793,0.793,,,,
"EDV",2019-09-26 00:00:00.000,0.833,0.833,,,,
"EDV",2019-12-23 00:00:00.000,2.11,2.11,,,,
"EDV",2020-04-01 00:00:00.000,0.838,0.838,,,,
"EDV",2020-07-01 00:00:00.000,0.798,0.798,,,,
"EDV",2020-10-01 00:00:00.000,0.704,0.704,,,,
"EDV",2020-12-23 00:00:00.000,6.105,6.105,,,,
"ESGE",2016-12-21 00:00:00.000,0.0725,0.0725,,,,
"ESGE",2017-06-20 00:00:00.000,0.2385,0.2385,,,,
"ESGE",2017-12-19 00:00:00.000,0.4495,0.4495,,,,
"ESGE",2018-06-19 00:00:00.000,0.248,0.248,,,,
"ESGE",2018-12-18 00:00:00.000,0.422,0.422,,,,
"ESGE",2019-06-17 00:00:00.000,0.26,0.26,,,,
"ESGE",2019-12-16 00:00:00.000,0.671,0.671,,,,
"ESGE",2020-06-15 00:00:00.000,0.211,0.211,,,,
"ESGE",2020-12-14 00:00:00.000,0.339,0.339,,,,
"EWU",2003-12-16 00:00:00.000,0.56,0.56,,,,
"EWU",2003-12-22 00:00:00.000,0.95,0.95,,,,
"EWU",2004-12-23 00:00:00.000,0.69,0.69,,,,
"EWU",2005-12-23 00:00:00.000,1.158,1.158,,,,
"EWU",2006-12-20 00:00:00.000,1.626,1.626,,,,
"EWU",2007-12-24 00:00:00.000,1.688,1.688,,,,
"EWU",2008-06-25 00:00:00.000,0.948,0.948,,,,
"EWU",2008-12-23 00:00:00.000,0.672,0.672,,,,
"EWU",2009-06-23 00:00:00.000,0.468,0.468,,,,
"EWU",2009-12-22 00:00:00.000,0.37,0.37,,,,
"EWU",2010-06-23 00:00:00.000,0.502,0.502,,,,
"EWU",2010-12-21 00:00:00.000,0.344,0.344,,,,
"EWU",2011-06-22 00:00:00.000,0.606,0.606,,,,
"EWU",2011-12-20 00:00:00.000,0.462,0.462,,,,
"EWU",2012-06-21 00:00:00.000,0.776,0.776,,,,
"EWU",2012-12-18 00:00:00.000,0.506,0.506,,,,
"EWU",2013-06-27 00:00:00.000,0.524,0.524,,,,
"EWU",2013-12-18 00:00:00.000,0.474,0.474,,,,
"EWU",2014-06-25 00:00:00.000,2.038,2.038,,,,
"EWU",2014-12-17 00:00:00.000,0.7,0.7,,,,
"EWU",2015-06-25 00:00:00.000,0.694,0.694,,,,
"EWU",2015-12-21 00:00:00.000,0.632,0.632,,,,
"EWU",2016-06-22 00:00:00.000,0.796,0.796,,,,
"EWU",2016-12-21 00:00:00.000,0.422,0.422,,,,
"EWU",2017-06-20 00:00:00.000,0.74,0.74,,,,
"EWU",2017-12-19 00:00:00.000,0.661,0.661,,,,
"EWU",2018-06-19 00:00:00.000,0.826,0.826,,,,
"EWU",2018-12-18 00:00:00.000,0.637,0.637,,,,
"EWU",2019-06-17 00:00:00.000,0.81,0.81,,,,
"EWU",2019-12-16 00:00:00.000,0.599,0.599,,,,
"EWU",2020-06-15 00:00:00.000,0.395,0.395,,,,
"EWU",2020-12-14 00:00:00.000,0.332,0.332,,,,
"EWW",2003-12-16 00:00:00.000,0.52,0.52,,,,
"EWW",2003-12-22 00:00:00.000,0.208,0.208,,,,
"EWW",2004-12-23 00:00:00.000,0.277,0.277,,,,
"EWW",2005-12-23 00:00:00.000,0.476,0.476,,,,
"EWW",2006-12-20 00:00:00.000,0.455,0.455,,,,
"EWW",2007-12-20 00:00:00.000,1.046,1.046,,,,
"EWW",2008-06-25 00:00:00.000,0.55,0.55,,,,
"EWW",2008-12-23 00:00:00.000,0.423,0.423,,,,
"EWW",2009-06-23 00:00:00.000,0.189,0.189,,,,
"EWW",2009-12-22 00:00:00.000,0.515,0.515,,,,
"EWW",2010-06-23 00:00:00.000,0.237,0.237,,,,
"EWW",2010-12-21 00:00:00.000,0.284,0.284,,,,
"EWW",2010-12-29 00:00:00.000,0.019,0.019,,,,
"EWW",2011-06-22 00:00:00.000,0.431,0.431,,,,
"EWW",2011-12-20 00:00:00.000,0.347,0.347,,,,
"EWW",2012-06-21 00:00:00.000,0.57,0.57,,,,
"EWW",2012-12-18 00:00:00.000,0.174,0.174,,,,
"EWW",2013-06-27 00:00:00.000,0.458,0.458,,,,
"EWW",2013-12-18 00:00:00.000,0.737,0.737,,,,
"EWW",2013-12-27 00:00:00.000,0.136,0.136,,,,
"EWW",2014-06-25 00:00:00.000,0.22,0.22,,,,
"EWW",2014-12-17 00:00:00.000,0.512,0.512,,,,
"EWW",2015-06-25 00:00:00.000,0.416,0.416,,,,
"EWW",2015-12-21 00:00:00.000,0.417,0.417,,,,
"EWW",2015-12-29 00:00:00.000,0.331,0.331,,,,
"EWW",2016-06-22 00:00:00.000,0.579,0.579,,,,
"EWW",2016-12-21 00:00:00.000,0.199,0.199,,,,
"EWW",2017-06-20 00:00:00.000,0.583,0.583,,,,
"EWW",2017-12-19 00:00:00.000,0.509,0.509,,,,
"EWW",2018-06-19 00:00:00.000,0.574,0.574,,,,
"EWW",2018-12-18 00:00:00.000,0.372,0.372,,,,
"EWW",2019-06-17 00:00:00.000,0.882,0.882,,,,
"EWW",2019-12-16 00:00:00.000,0.434,0.434,,,,
"EWW",2020-06-15 00:00:00.000,0.124,0.124,,,,
"EWW",2020-12-14 00:00:00.000,0.347,0.347,,,,
"EWW",2020-12-30 00:00:00.000,0.144,0.144,,,,
"FDL",2006-06-23 00:00:00.000,0.2,0.2,,,,
"FDL",2006-09-25 00:00:00.000,0.2,0.2,,,,
"FDL",2006-12-21 00:00:00.000,0.2,0.2,,,,
"FDL",2007-03-23 00:00:00.000,0.2,0.2,,,,
"FDL",2007-06-21 00:00:00.000,0.2,0.2,,,,
"FDL",2007-09-21 00:00:00.000,0.22,0.22,,,,
"FDL",2007-12-21 00:00:00.000,0.263,0.263,,,,
"FDL",2008-03-24 00:00:00.000,0.206,0.206,,,,
"FDL",2008-06-23 00:00:00.000,0.223,0.223,,,,
"FDL",2008-09-22 00:00:00.000,0.196,0.196,,,,
"FDL",2008-12-23 00:00:00.000,0.18,0.18,,,,
"FDL",2009-03-23 00:00:00.000,0.143,0.143,,,,
"FDL",2009-06-23 00:00:00.000,0.102,0.102,,,,
"FDL",2009-09-22 00:00:00.000,0.154,0.154,,,,
"FDL",2009-12-22 00:00:00.000,0.173,0.173,,,,
"FDL",2010-03-23 00:00:00.000,0.137,0.137,,,,
"FDL",2010-06-22 00:00:00.000,0.166,0.166,,,,
"FDL",2010-09-21 00:00:00.000,0.134,0.134,,,,
"FDL",2010-12-21 00:00:00.000,0.141,0.141,,,,
"FDL",2011-03-22 00:00:00.000,0.15,0.15,,,,
"FDL",2011-06-21 00:00:00.000,0.181,0.181,,,,
"FDL",2011-09-21 00:00:00.000,0.136,0.136,,,,
"FDL",2011-12-21 00:00:00.000,0.143,0.143,,,,
"FDL",2012-03-21 00:00:00.000,0.157,0.157,,,,
"FDL",2012-06-21 00:00:00.000,0.166,0.166,,,,
"FDL",2012-09-21 00:00:00.000,0.18,0.18,,,,
"FDL",2012-12-21 00:00:00.000,0.206,0.206,,,,
"FDL",2013-03-21 00:00:00.000,0.181,0.181,,,,
"FDL",2013-06-21 00:00:00.000,0.194,0.194,,,,
"FDL",2013-09-20 00:00:00.000,0.115,0.115,,,,
"FDL",2013-12-18 00:00:00.000,0.196,0.196,,,,
"FDL",2014-03-25 00:00:00.000,0.192,0.192,,,,
"FDL",2014-06-24 00:00:00.000,0.193,0.193,,,,
"FDL",2014-09-23 00:00:00.000,0.202,0.202,,,,
"FDL",2014-12-23 00:00:00.000,0.216,0.216,,,,
"FDL",2015-03-25 00:00:00.000,0.208,0.208,,,,
"FDL",2015-06-24 00:00:00.000,0.219,0.219,,,,
"FDL",2015-09-23 00:00:00.000,0.192,0.192,,,,
"FDL",2015-12-23 00:00:00.000,0.246,0.246,,,,
"FDL",2016-03-23 00:00:00.000,0.168,0.168,,,,
"FDL",2016-06-22 00:00:00.000,0.18,0.18,,,,
"FDL",2016-09-21 00:00:00.000,0.201,0.201,,,,
"FDL",2016-12-21 00:00:00.000,0.266,0.266,,,,
"FDL",2017-03-23 00:00:00.000,0.216,0.216,,,,
"FDL",2017-06-22 00:00:00.000,0.238,0.238,,,,
"FDL",2017-09-21 00:00:00.000,0.213,0.213,,,,
"FDL",2017-12-21 00:00:00.000,0.289,0.289,,,,
"FDL",2018-03-22 00:00:00.000,0.226,0.226,,,,
"FDL",2018-06-21 00:00:00.000,0.262,0.262,,,,
"FDL",2018-09-14 00:00:00.000,0.242,0.242,,,,
"FDL",2018-12-18 00:00:00.000,0.352,0.352,,,,
"FDL",2019-03-21 00:00:00.000,0.229,0.229,,,,
"FDL",2019-06-14 00:00:00.000,0.255,0.255,,,,
"FDL",2019-09-25 00:00:00.000,0.382,0.382,,,,
"FDL",2019-12-13 00:00:00.000,0.357,0.357,,,,
"FDL",2020-03-26 00:00:00.000,0.29,0.29,,,,
"FDL",2020-06-25 00:00:00.000,0.369,0.369,,,,
"FDL",2020-09-24 00:00:00.000,0.299,0.299,,,,
"FDL",2020-12-24 00:00:00.000,0.368,0.368,,,,
"IDV",2007-09-25 00:00:00.000,0.663,0.663,,,,
"IDV",2007-12-24 00:00:00.000,0.382,0.382,,,,
"IDV",2008-03-26 00:00:00.000,0.888,0.888,,,,
"IDV",2008-06-25 00:00:00.000,0.982,0.982,,,,
"IDV",2008-09-22 00:00:00.000,0.505,0.505,,,,
"IDV",2008-12-22 00:00:00.000,0.443,0.443,,,,
"IDV",2009-03-24 00:00:00.000,0.08,0.08,,,,
"IDV",2009-06-22 00:00:00.000,0.416,0.416,,,,
"IDV",2009-09-21 00:00:00.000,0.242,0.242,,,,
"IDV",2009-12-21 00:00:00.000,0.322,0.322,,,,
"IDV",2010-03-24 00:00:00.000,0.232,0.232,,,,
"IDV",2010-06-21 00:00:00.000,0.513,0.513,,,,
"IDV",2010-09-22 00:00:00.000,0.364,0.364,,,,
"IDV",2010-12-20 00:00:00.000,0.208,0.208,,,,
"IDV",2011-03-24 00:00:00.000,0.245,0.245,,,,
"IDV",2011-06-21 00:00:00.000,0.733,0.733,,,,
"IDV",2011-09-22 00:00:00.000,0.396,0.396,,,,
"IDV",2011-12-19 00:00:00.000,0.25,0.25,,,,
"IDV",2012-03-23 00:00:00.000,0.253,0.253,,,,
"IDV",2012-06-20 00:00:00.000,0.722,0.722,,,,
"IDV",2012-09-24 00:00:00.000,0.452,0.452,,,,
"IDV",2012-12-14 00:00:00.000,0.202,0.202,,,,
"IDV",2013-03-22 00:00:00.000,0.272,0.272,,,,
"IDV",2013-06-25 00:00:00.000,0.841,0.841,,,,
"IDV",2013-09-30 00:00:00.000,0.402,0.402,,,,
"IDV",2013-12-17 00:00:00.000,0.184,0.184,,,,
"IDV",2014-03-25 00:00:00.000,0.406,0.406,,,,
"IDV",2014-06-24 00:00:00.000,0.872,0.872,,,,
"IDV",2014-09-24 00:00:00.000,0.298,0.298,,,,
"IDV",2014-12-19 00:00:00.000,0.456,0.456,,,,
"IDV",2015-03-25 00:00:00.000,0.223,0.223,,,,
"IDV",2015-06-24 00:00:00.000,0.53,0.53,,,,
"IDV",2015-09-25 00:00:00.000,0.301,0.301,,,,
"IDV",2015-12-21 00:00:00.000,0.404,0.404,,,,
"IDV",2016-03-23 00:00:00.000,0.34,0.34,,,,
"IDV",2016-06-21 00:00:00.000,0.543,0.543,,,,
"IDV",2016-09-26 00:00:00.000,0.339,0.339,,,,
"IDV",2016-12-22 00:00:00.000,0.166,0.166,,,,
"IDV",2017-03-24 00:00:00.000,0.323,0.323,,,,
"IDV",2017-06-20 00:00:00.000,0.568,0.568,,,,
"IDV",2017-09-26 00:00:00.000,0.261,0.261,,,,
"IDV",2017-12-21 00:00:00.000,0.378,0.378,,,,
"IDV",2018-03-22 00:00:00.000,0.3,0.3,,,,
"IDV",2018-06-19 00:00:00.000,0.611,0.611,,,,
"IDV",2018-09-26 00:00:00.000,0.324,0.324,,,,
"IDV",2018-12-18 00:00:00.000,0.468,0.468,,,,
"IDV",2019-03-20 00:00:00.000,0.344,0.344,,,,
"IDV",2019-06-17 00:00:00.000,0.723,0.723,,,,
"IDV",2019-09-24 00:00:00.000,0.279,0.279,,,,
"IDV",2019-12-16 00:00:00.000,0.383,0.383,,,,
"IDV",2020-03-25 00:00:00.000,0.799,0.799,,,,
"IDV",2020-06-15 00:00:00.000,0.297,0.297,,,,
"IDV",2020-09-23 00:00:00.000,0.302,0.302,,,,
"IDV",2020-12-14 00:00:00.000,0.214,0.214,,,,
"PDBC",2016-12-16 00:00:00.000,1.124,1.124,,,,
"PDBC",2017-12-18 00:00:00.000,0.669,0.669,,,,
"PDBC",2018-12-24 00:00:00.000,0.151,0.151,,,,
"PDBC",2019-12-23 00:00:00.000,0.232,0.232,,,,
"PDBC",2020-12-21 00:00:00.000,0.001,0.001,,,,
"PFFD",2017-10-02 00:00:00.000,0.118,0.118,,,,
"PFFD",2017-12-01 00:00:00.000,0.118,0.118,,,,
"PFFD",2017-12-28 00:00:00.000,0.128,0.128,,,,
"PFFD",2018-02-05 00:00:00.000,0.118,0.118,,,,
"PFFD",2018-03-05 00:00:00.000,0.118,0.118,,,,
"PFFD",2018-04-04 00:00:00.000,0.118,0.118,,,,
"PFFD",2018-05-03 00:00:00.000,0.118,0.118,,,,
"PFFD",2018-06-05 00:00:00.000,0.118,0.118,,,,
"PFFD",2018-07-05 00:00:00.000,0.117,0.117,,,,
"PFFD",2018-08-03 00:00:00.000,0.117,0.117,,,,
"PFFD",2018-09-06 00:00:00.000,0.117,0.117,,,,
"PFFD",2018-10-03 00:00:00.000,0.117,0.117,,,,
"PFFD",2018-11-05 00:00:00.000,0.115,0.115,,,,
"PFFD",2018-12-06 00:00:00.000,0.115,0.115,,,,
"PFFD",2018-12-28 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-02-05 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-03-05 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-04-03 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-05-03 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-06-05 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-07-03 00:00:00.000,0.115,0.115,,,,
"PFFD",2019-09-05 00:00:00.000,0.114,0.114,,,,
"PFFD",2019-10-03 00:00:00.000,0.114,0.114,,,,
"PFFD",2019-11-05 00:00:00.000,0.114,0.114,,,,
"PFFD",2019-12-04 00:00:00.000,0.114,0.114,,,,
"PFFD",2019-12-30 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-02-05 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-03-04 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-04-03 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-05-05 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-06-03 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-07-06 00:00:00.000,0.114,0.114,,,,
"PFFD",2020-08-05 00:00:00.000,0.109,0.109,,,,
"PFFD",2020-09-03 00:00:00.000,0.109,0.109,,,,
"PFFD",2020-10-05 00:00:00.000,0.109,0.109,,,,
"PFFD",2020-11-04 00:00:00.000,0.109,0.109,,,,
"PFFD",2020-12-03 00:00:00.000,0.109,0.109,,,,
"PFFD",2020-12-30 00:00:00.000,0.109,0.109,,,,
"VBR",2004-12-27 00:00:00.000,0.968,0.968,,,,
"VBR",2005-03-21 00:00:00.000,0.008,0.008,,,,
"VBR",2005-12-27 00:00:00.000,1.256,1.256,,,,
"VBR",2006-03-20 00:00:00.000,0.04,0.04,,,,
"VBR",2006-12-22 00:00:00.000,1.331,1.331,,,,
"VBR",2007-03-22 00:00:00.000,0.058,0.058,,,,
"VBR",2007-12-20 00:00:00.000,1.509,1.509,,,,
"VBR",2008-03-12 00:00:00.000,0.046,0.046,,,,
"VBR",2008-12-24 00:00:00.000,1.267,1.267,,,,
"VBR",2009-03-23 00:00:00.000,0.033,0.033,,,,
"VBR",2009-12-24 00:00:00.000,1.051,1.051,,,,
"VBR",2010-03-23 00:00:00.000,0.029,0.029,,,,
"VBR",2010-12-27 00:00:00.000,1.27,1.27,,,,
"VBR",2011-03-23 00:00:00.000,0.008,0.008,,,,
"VBR",2011-12-23 00:00:00.000,1.372,1.372,,,,
"VBR",2012-03-22 00:00:00.000,0.029,0.029,,,,
"VBR",2012-12-24 00:00:00.000,1.874,1.874,,,,
"VBR",2013-03-20 00:00:00.000,0.021,0.021,,,,
"VBR",2013-12-24 00:00:00.000,1.797,1.797,,,,
"VBR",2014-03-25 00:00:00.000,0.024,0.024,,,,
"VBR",2014-12-22 00:00:00.000,1.845,1.845,,,,
"VBR",2015-03-25 00:00:00.000,0.076,0.076,,,,
"VBR",2015-09-25 00:00:00.000,1.143,1.143,,,,
"VBR",2015-12-23 00:00:00.000,0.744,0.744,,,,
"VBR",2016-03-15 00:00:00.000,0.367,0.367,,,,
"VBR",2016-06-14 00:00:00.000,0.32,0.32,,,,
"VBR",2016-09-20 00:00:00.000,0.655,0.655,,,,
"VBR",2016-12-22 00:00:00.000,0.796,0.796,,,,
"VBR",2017-03-24 00:00:00.000,0.477,0.477,,,,
"VBR",2017-06-28 00:00:00.000,0.42,0.42,,,,
"VBR",2017-09-27 00:00:00.000,0.617,0.617,,,,
"VBR",2017-12-21 00:00:00.000,0.862,0.862,,,,
"VBR",2018-03-22 00:00:00.000,0.566,0.566,,,,
"VBR",2018-06-22 00:00:00.000,0.513,0.513,,,,
"VBR",2018-09-28 00:00:00.000,0.783,0.783,,,,
"VBR",2018-12-24 00:00:00.000,0.817,0.817,,,,
"VBR",2019-03-28 00:00:00.000,0.59,0.59,,,,
"VBR",2019-06-27 00:00:00.000,0.741,0.741,,,,
"VBR",2019-09-16 00:00:00.000,0.478,0.478,,,,
"VBR",2019-12-24 00:00:00.000,1.016,1.016,,,,
"VBR",2020-03-10 00:00:00.000,0.4,0.4,,,,
"VBR",2020-06-25 00:00:00.000,0.493,0.493,,,,
"VBR",2020-09-25 00:00:00.000,0.62,0.62,,,,
"VBR",2020-12-24 00:00:00.000,0.876,0.876,,,,
"VB",2004-12-27 00:00:00.000,0.621,0.621,,,,
"VB",2005-03-21 00:00:00.000,0.005,0.005,,,,
"VB",2005-12-27 00:00:00.000,0.678,0.678,,,,
"VB",2006-03-20 00:00:00.000,0.01,0.01,,,,
"VB",2006-12-22 00:00:00.000,0.825,0.825,,,,
"VB",2007-03-22 00:00:00.000,0.014,0.014,,,,
"VB",2007-12-20 00:00:00.000,0.942,0.942,,,,
"VB",2008-03-12 00:00:00.000,0.024,0.024,,,,
"VB",2008-12-24 00:00:00.000,0.894,0.894,,,,
"VB",2009-03-23 00:00:00.000,0.021,0.021,,,,
"VB",2009-12-24 00:00:00.000,0.637,0.637,,,,
"VB",2010-03-23 00:00:00.000,0.009,0.009,,,,
"VB",2010-12-27 00:00:00.000,0.837,0.837,,,,
"VB",2011-03-23 00:00:00.000,0.006,0.006,,,,
"VB",2011-12-23 00:00:00.000,0.94,0.94,,,,
"VB",2012-03-22 00:00:00.000,0.019,0.019,,,,
"VB",2012-12-24 00:00:00.000,1.485,1.485,,,,
"VB",2013-03-20 00:00:00.000,0.017,0.017,,,,
"VB",2013-12-24 00:00:00.000,1.422,1.422,,,,
"VB",2014-03-25 00:00:00.000,0.009,0.009,,,,
"VB",2014-12-22 00:00:00.000,1.664,1.664,,,,
"VB",2015-03-25 00:00:00.000,0.052,0.052,,,,
"VB",2015-09-25 00:00:00.000,0.959,0.959,,,,
"VB",2015-12-23 00:00:00.000,0.626,0.626,,,,
"VB",2016-03-15 00:00:00.000,0.305,0.305,,,,
"VB",2016-06-14 00:00:00.000,0.304,0.304,,,,
"VB",2016-09-20 00:00:00.000,0.572,0.572,,,,
"VB",2016-12-22 00:00:00.000,0.749,0.749,,,,
"VB",2017-03-24 00:00:00.000,0.424,0.424,,,,
"VB",2017-06-21 00:00:00.000,0.263,0.263,,,,
"VB",2017-09-20 00:00:00.000,0.533,0.533,,,,
"VB",2017-12-21 00:00:00.000,0.775,0.775,,,,
"VB",2018-03-22 00:00:00.000,0.455,0.455,,,,
"VB",2018-06-22 00:00:00.000,0.382,0.382,,,,
"VB",2018-09-28 00:00:00.000,0.646,0.646,,,,
"VB",2018-12-24 00:00:00.000,0.717,0.717,,,,
"VB",2019-03-28 00:00:00.000,0.477,0.477,,,,
"VB",2019-06-27 00:00:00.000,0.485,0.485,,,,
"VB",2019-09-16 00:00:00.000,0.451,0.451,,,,
"VB",2019-12-24 00:00:00.000,0.893,0.893,,,,
"VB",2020-03-10 00:00:00.000,0.467,0.467,,,,
"VB",2020-06-25 00:00:00.000,0.32,0.32,,,,
"VB",2020-09-25 00:00:00.000,0.545,0.545,,,,
"VB",2020-12-24 00:00:00.000,0.893,0.893,,,,
"XLC",2018-09-21 00:00:00.000,0.132,0.132,,,,
"XLC",2018-12-21 00:00:00.000,0.134,0.134,,,,
"XLC",2019-03-15 00:00:00.000,0.083,0.083,,,,
"XLC",2019-06-21 00:00:00.000,0.118,0.118,,,,
"XLC",2019-09-20 00:00:00.000,0.119,0.119,,,,
"XLC",2019-12-20 00:00:00.000,0.117,0.117,,,,
"XLC",2020-03-23 00:00:00.000,0.113,0.113,,,,
"XLC",2020-06-22 00:00:00.000,0.112,0.112,,,,
"XLC",2020-09-21 00:00:00.000,0.124,0.124,,,,
"XLC",2020-12-21 00:00:00.000,0.107,0.107,,,,
"XLK",2003-12-19 00:00:00.000,0.141,0.141,,,,
"XLK",2004-12-17 00:00:00.000,0.418,0.418,,,,
"XLK",2005-12-16 00:00:00.000,0.148,0.148,,,,
"XLK",2006-09-15 00:00:00.000,0.044,0.044,,,,
"XLK",2006-12-15 00:00:00.000,0.135,0.135,,,,
"XLK",2007-06-15 00:00:00.000,0.018,0.018,,,,
"XLK",2007-09-21 00:00:00.000,0.053,0.053,,,,
"XLK",2007-12-21 00:00:00.000,0.123,0.123,,,,
"XLK",2008-03-20 00:00:00.000,0.006,0.006,,,,
"XLK",2008-06-20 00:00:00.000,0.069,0.069,,,,
"XLK",2008-09-19 00:00:00.000,0.071,0.071,,,,
"XLK",2008-12-19 00:00:00.000,0.081,0.081,,,,
"XLK",2009-03-20 00:00:00.000,0.077,0.077,,,,
"XLK",2009-06-19 00:00:00.000,0.081,0.081,,,,
"XLK",2009-09-18 00:00:00.000,0.077,0.077,,,,
"XLK",2009-12-18 00:00:00.000,0.079,0.079,,,,
"XLK",2010-03-19 00:00:00.000,0.073,0.073,,,,
"XLK",2010-06-18 00:00:00.000,0.079,0.079,,,,
"XLK",2010-09-17 00:00:00.000,0.081,0.081,,,,
"XLK",2010-12-17 00:00:00.000,0.09,0.09,,,,
"XLK",2011-03-18 00:00:00.000,0.084,0.084,,,,
"XLK",2011-06-17 00:00:00.000,0.098,0.098,,,,
"XLK",2011-09-16 00:00:00.000,0.094,0.094,,,,
"XLK",2011-12-16 00:00:00.000,0.109,0.109,,,,
"XLK",2012-03-16 00:00:00.000,0.096,0.096,,,,
