Date,Year,Quarter,MonthOfYear,DayOfMonth,Month Name,Short Month & Year,Quarter & Year,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Month & Year
2015-07-24 00:00:00.000,2015,3,7,24,"July","Jul 2015","Q3 2015",4,"Friday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","July 2015"
2015-07-25 00:00:00.000,2015,3,7,25,"July","Jul 2015","Q3 2015",5,"Saturday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","July 2015"
2015-07-26 00:00:00.000,2015,3,7,26,"July","Jul 2015","Q3 2015",6,"Sunday",2015-07-26 00:00:00.000,30,20150700,20150300,"15","FY16","July 2015"
2016-07-18 00:00:00.000,2016,3,7,18,"July","Jul 2016","Q3 2016",0,"Monday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2016-07-19 00:00:00.000,2016,3,7,19,"July","Jul 2016","Q3 2016",1,"Tuesday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2016-07-20 00:00:00.000,2016,3,7,20,"July","Jul 2016","Q3 2016",2,"Wednesday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2016-07-21 00:00:00.000,2016,3,7,21,"July","Jul 2016","Q3 2016",3,"Thursday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2016-07-22 00:00:00.000,2016,3,7,22,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2016-07-23 00:00:00.000,2016,3,7,23,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2016-07-24 00:00:00.000,2016,3,7,24,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-24 00:00:00.000,30,20160700,20160300,"16","FY17","July 2016"
2017-07-17 00:00:00.000,2017,3,7,17,"July","Jul 2017","Q3 2017",0,"Monday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2017-07-18 00:00:00.000,2017,3,7,18,"July","Jul 2017","Q3 2017",1,"Tuesday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2017-07-19 00:00:00.000,2017,3,7,19,"July","Jul 2017","Q3 2017",2,"Wednesday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2017-07-20 00:00:00.000,2017,3,7,20,"July","Jul 2017","Q3 2017",3,"Thursday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2017-07-21 00:00:00.000,2017,3,7,21,"July","Jul 2017","Q3 2017",4,"Friday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2017-07-22 00:00:00.000,2017,3,7,22,"July","Jul 2017","Q3 2017",5,"Saturday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2017-07-23 00:00:00.000,2017,3,7,23,"July","Jul 2017","Q3 2017",6,"Sunday",2017-07-23 00:00:00.000,30,20170700,20170300,"17","FY18","July 2017"
2018-07-23 00:00:00.000,2018,3,7,23,"July","Jul 2018","Q3 2018",0,"Monday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2018-07-24 00:00:00.000,2018,3,7,24,"July","Jul 2018","Q3 2018",1,"Tuesday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2018-07-25 00:00:00.000,2018,3,7,25,"July","Jul 2018","Q3 2018",2,"Wednesday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2018-07-26 00:00:00.000,2018,3,7,26,"July","Jul 2018","Q3 2018",3,"Thursday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2018-07-27 00:00:00.000,2018,3,7,27,"July","Jul 2018","Q3 2018",4,"Friday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2018-07-28 00:00:00.000,2018,3,7,28,"July","Jul 2018","Q3 2018",5,"Saturday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2018-07-29 00:00:00.000,2018,3,7,29,"July","Jul 2018","Q3 2018",6,"Sunday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","July 2018"
2019-07-22 00:00:00.000,2019,3,7,22,"July","Jul 2019","Q3 2019",0,"Monday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2019-07-23 00:00:00.000,2019,3,7,23,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2019-07-24 00:00:00.000,2019,3,7,24,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2019-07-25 00:00:00.000,2019,3,7,25,"July","Jul 2019","Q3 2019",3,"Thursday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2019-07-26 00:00:00.000,2019,3,7,26,"July","Jul 2019","Q3 2019",4,"Friday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2019-07-27 00:00:00.000,2019,3,7,27,"July","Jul 2019","Q3 2019",5,"Saturday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2019-07-28 00:00:00.000,2019,3,7,28,"July","Jul 2019","Q3 2019",6,"Sunday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","July 2019"
2020-07-20 00:00:00.000,2020,3,7,20,"July","Jul 2020","Q3 2020",0,"Monday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2020-07-21 00:00:00.000,2020,3,7,21,"July","Jul 2020","Q3 2020",1,"Tuesday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2020-07-22 00:00:00.000,2020,3,7,22,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2020-07-23 00:00:00.000,2020,3,7,23,"July","Jul 2020","Q3 2020",3,"Thursday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2020-07-24 00:00:00.000,2020,3,7,24,"July","Jul 2020","Q3 2020",4,"Friday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2020-07-25 00:00:00.000,2020,3,7,25,"July","Jul 2020","Q3 2020",5,"Saturday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2020-07-26 00:00:00.000,2020,3,7,26,"July","Jul 2020","Q3 2020",6,"Sunday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","July 2020"
2021-07-19 00:00:00.000,2021,3,7,19,"July","Jul 2021","Q3 2021",0,"Monday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2021-07-20 00:00:00.000,2021,3,7,20,"July","Jul 2021","Q3 2021",1,"Tuesday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2021-07-21 00:00:00.000,2021,3,7,21,"July","Jul 2021","Q3 2021",2,"Wednesday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2021-07-22 00:00:00.000,2021,3,7,22,"July","Jul 2021","Q3 2021",3,"Thursday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2021-07-23 00:00:00.000,2021,3,7,23,"July","Jul 2021","Q3 2021",4,"Friday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2021-07-24 00:00:00.000,2021,3,7,24,"July","Jul 2021","Q3 2021",5,"Saturday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2021-07-25 00:00:00.000,2021,3,7,25,"July","Jul 2021","Q3 2021",6,"Sunday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","July 2021"
2022-07-18 00:00:00.000,2022,3,7,18,"July","Jul 2022","Q3 2022",0,"Monday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2022-07-19 00:00:00.000,2022,3,7,19,"July","Jul 2022","Q3 2022",1,"Tuesday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2022-07-20 00:00:00.000,2022,3,7,20,"July","Jul 2022","Q3 2022",2,"Wednesday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2022-07-21 00:00:00.000,2022,3,7,21,"July","Jul 2022","Q3 2022",3,"Thursday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2022-07-22 00:00:00.000,2022,3,7,22,"July","Jul 2022","Q3 2022",4,"Friday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2022-07-23 00:00:00.000,2022,3,7,23,"July","Jul 2022","Q3 2022",5,"Saturday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2022-07-24 00:00:00.000,2022,3,7,24,"July","Jul 2022","Q3 2022",6,"Sunday",2022-07-24 00:00:00.000,30,20220700,20220300,"22","FY23","July 2022"
2013-07-01 00:00:00.000,2013,3,7,1,"July","Jul 2013","Q3 2013",0,"Monday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-02 00:00:00.000,2013,3,7,2,"July","Jul 2013","Q3 2013",1,"Tuesday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-03 00:00:00.000,2013,3,7,3,"July","Jul 2013","Q3 2013",2,"Wednesday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-04 00:00:00.000,2013,3,7,4,"July","Jul 2013","Q3 2013",3,"Thursday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-05 00:00:00.000,2013,3,7,5,"July","Jul 2013","Q3 2013",4,"Friday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-06 00:00:00.000,2013,3,7,6,"July","Jul 2013","Q3 2013",5,"Saturday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-07 00:00:00.000,2013,3,7,7,"July","Jul 2013","Q3 2013",6,"Sunday",2013-07-07 00:00:00.000,27,20130700,20130300,"13","FY14","July 2013"
2013-07-29 00:00:00.000,2013,3,7,29,"July","Jul 2013","Q3 2013",0,"Monday",2013-08-04 00:00:00.000,31,20130700,20130300,"13","FY14","July 2013"
2013-07-30 00:00:00.000,2013,3,7,30,"July","Jul 2013","Q3 2013",1,"Tuesday",2013-08-04 00:00:00.000,31,20130700,20130300,"13","FY14","July 2013"
2013-07-31 00:00:00.000,2013,3,7,31,"July","Jul 2013","Q3 2013",2,"Wednesday",2013-08-04 00:00:00.000,31,20130700,20130300,"13","FY14","July 2013"
2014-07-01 00:00:00.000,2014,3,7,1,"July","Jul 2014","Q3 2014",1,"Tuesday",2014-07-06 00:00:00.000,27,20140700,20140300,"14","FY15","July 2014"
2014-07-02 00:00:00.000,2014,3,7,2,"July","Jul 2014","Q3 2014",2,"Wednesday",2014-07-06 00:00:00.000,27,20140700,20140300,"14","FY15","July 2014"
2014-07-03 00:00:00.000,2014,3,7,3,"July","Jul 2014","Q3 2014",3,"Thursday",2014-07-06 00:00:00.000,27,20140700,20140300,"14","FY15","July 2014"
2014-07-04 00:00:00.000,2014,3,7,4,"July","Jul 2014","Q3 2014",4,"Friday",2014-07-06 00:00:00.000,27,20140700,20140300,"14","FY15","July 2014"
2014-07-05 00:00:00.000,2014,3,7,5,"July","Jul 2014","Q3 2014",5,"Saturday",2014-07-06 00:00:00.000,27,20140700,20140300,"14","FY15","July 2014"
2014-07-06 00:00:00.000,2014,3,7,6,"July","Jul 2014","Q3 2014",6,"Sunday",2014-07-06 00:00:00.000,27,20140700,20140300,"14","FY15","July 2014"
2014-07-28 00:00:00.000,2014,3,7,28,"July","Jul 2014","Q3 2014",0,"Monday",2014-08-03 00:00:00.000,31,20140700,20140300,"14","FY15","July 2014"
2014-07-29 00:00:00.000,2014,3,7,29,"July","Jul 2014","Q3 2014",1,"Tuesday",2014-08-03 00:00:00.000,31,20140700,20140300,"14","FY15","July 2014"
2014-07-30 00:00:00.000,2014,3,7,30,"July","Jul 2014","Q3 2014",2,"Wednesday",2014-08-03 00:00:00.000,31,20140700,20140300,"14","FY15","July 2014"
2014-07-31 00:00:00.000,2014,3,7,31,"July","Jul 2014","Q3 2014",3,"Thursday",2014-08-03 00:00:00.000,31,20140700,20140300,"14","FY15","July 2014"
2015-07-01 00:00:00.000,2015,3,7,1,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","July 2015"
2015-07-02 00:00:00.000,2015,3,7,2,"July","Jul 2015","Q3 2015",3,"Thursday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","July 2015"
2015-07-03 00:00:00.000,2015,3,7,3,"July","Jul 2015","Q3 2015",4,"Friday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","July 2015"
2015-07-04 00:00:00.000,2015,3,7,4,"July","Jul 2015","Q3 2015",5,"Saturday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","July 2015"
2015-07-05 00:00:00.000,2015,3,7,5,"July","Jul 2015","Q3 2015",6,"Sunday",2015-07-05 00:00:00.000,27,20150700,20150300,"15","FY16","July 2015"
2015-07-27 00:00:00.000,2015,3,7,27,"July","Jul 2015","Q3 2015",0,"Monday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","July 2015"
2015-07-28 00:00:00.000,2015,3,7,28,"July","Jul 2015","Q3 2015",1,"Tuesday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","July 2015"
2015-07-29 00:00:00.000,2015,3,7,29,"July","Jul 2015","Q3 2015",2,"Wednesday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","July 2015"
2015-07-30 00:00:00.000,2015,3,7,30,"July","Jul 2015","Q3 2015",3,"Thursday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","July 2015"
2015-07-31 00:00:00.000,2015,3,7,31,"July","Jul 2015","Q3 2015",4,"Friday",2015-08-02 00:00:00.000,31,20150700,20150300,"15","FY16","July 2015"
2016-07-01 00:00:00.000,2016,3,7,1,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-03 00:00:00.000,27,20160700,20160300,"16","FY17","July 2016"
2016-07-02 00:00:00.000,2016,3,7,2,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-03 00:00:00.000,27,20160700,20160300,"16","FY17","July 2016"
2016-07-03 00:00:00.000,2016,3,7,3,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-03 00:00:00.000,27,20160700,20160300,"16","FY17","July 2016"
2016-07-25 00:00:00.000,2016,3,7,25,"July","Jul 2016","Q3 2016",0,"Monday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2016-07-26 00:00:00.000,2016,3,7,26,"July","Jul 2016","Q3 2016",1,"Tuesday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2016-07-27 00:00:00.000,2016,3,7,27,"July","Jul 2016","Q3 2016",2,"Wednesday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2016-07-28 00:00:00.000,2016,3,7,28,"July","Jul 2016","Q3 2016",3,"Thursday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2016-07-29 00:00:00.000,2016,3,7,29,"July","Jul 2016","Q3 2016",4,"Friday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2016-07-30 00:00:00.000,2016,3,7,30,"July","Jul 2016","Q3 2016",5,"Saturday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2016-07-31 00:00:00.000,2016,3,7,31,"July","Jul 2016","Q3 2016",6,"Sunday",2016-07-31 00:00:00.000,31,20160700,20160300,"16","FY17","July 2016"
2017-07-01 00:00:00.000,2017,3,7,1,"July","Jul 2017","Q3 2017",5,"Saturday",2017-07-02 00:00:00.000,27,20170700,20170300,"17","FY18","July 2017"
2017-07-02 00:00:00.000,2017,3,7,2,"July","Jul 2017","Q3 2017",6,"Sunday",2017-07-02 00:00:00.000,27,20170700,20170300,"17","FY18","July 2017"
2017-07-24 00:00:00.000,2017,3,7,24,"July","Jul 2017","Q3 2017",0,"Monday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-25 00:00:00.000,2017,3,7,25,"July","Jul 2017","Q3 2017",1,"Tuesday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-26 00:00:00.000,2017,3,7,26,"July","Jul 2017","Q3 2017",2,"Wednesday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-27 00:00:00.000,2017,3,7,27,"July","Jul 2017","Q3 2017",3,"Thursday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-28 00:00:00.000,2017,3,7,28,"July","Jul 2017","Q3 2017",4,"Friday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-29 00:00:00.000,2017,3,7,29,"July","Jul 2017","Q3 2017",5,"Saturday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-30 00:00:00.000,2017,3,7,30,"July","Jul 2017","Q3 2017",6,"Sunday",2017-07-30 00:00:00.000,31,20170700,20170300,"17","FY18","July 2017"
2017-07-31 00:00:00.000,2017,3,7,31,"July","Jul 2017","Q3 2017",0,"Monday",2017-08-06 00:00:00.000,32,20170700,20170300,"17","FY18","July 2017"
2018-07-01 00:00:00.000,2018,3,7,1,"July","Jul 2018","Q3 2018",6,"Sunday",2018-07-01 00:00:00.000,26,20180700,20180300,"18","FY19","July 2018"
2018-07-02 00:00:00.000,2018,3,7,2,"July","Jul 2018","Q3 2018",0,"Monday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-03 00:00:00.000,2018,3,7,3,"July","Jul 2018","Q3 2018",1,"Tuesday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-04 00:00:00.000,2018,3,7,4,"July","Jul 2018","Q3 2018",2,"Wednesday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-05 00:00:00.000,2018,3,7,5,"July","Jul 2018","Q3 2018",3,"Thursday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-06 00:00:00.000,2018,3,7,6,"July","Jul 2018","Q3 2018",4,"Friday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-07 00:00:00.000,2018,3,7,7,"July","Jul 2018","Q3 2018",5,"Saturday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-08 00:00:00.000,2018,3,7,8,"July","Jul 2018","Q3 2018",6,"Sunday",2018-07-08 00:00:00.000,27,20180700,20180300,"18","FY19","July 2018"
2018-07-30 00:00:00.000,2018,3,7,30,"July","Jul 2018","Q3 2018",0,"Monday",2018-08-05 00:00:00.000,31,20180700,20180300,"18","FY19","July 2018"
2018-07-31 00:00:00.000,2018,3,7,31,"July","Jul 2018","Q3 2018",1,"Tuesday",2018-08-05 00:00:00.000,31,20180700,20180300,"18","FY19","July 2018"
2019-07-01 00:00:00.000,2019,3,7,1,"July","Jul 2019","Q3 2019",0,"Monday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-02 00:00:00.000,2019,3,7,2,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-03 00:00:00.000,2019,3,7,3,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-04 00:00:00.000,2019,3,7,4,"July","Jul 2019","Q3 2019",3,"Thursday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-05 00:00:00.000,2019,3,7,5,"July","Jul 2019","Q3 2019",4,"Friday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-06 00:00:00.000,2019,3,7,6,"July","Jul 2019","Q3 2019",5,"Saturday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-07 00:00:00.000,2019,3,7,7,"July","Jul 2019","Q3 2019",6,"Sunday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","July 2019"
2019-07-29 00:00:00.000,2019,3,7,29,"July","Jul 2019","Q3 2019",0,"Monday",2019-08-04 00:00:00.000,31,20190700,20190300,"19","FY20","July 2019"
2019-07-30 00:00:00.000,2019,3,7,30,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-08-04 00:00:00.000,31,20190700,20190300,"19","FY20","July 2019"
2019-07-31 00:00:00.000,2019,3,7,31,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-08-04 00:00:00.000,31,20190700,20190300,"19","FY20","July 2019"
2020-07-01 00:00:00.000,2020,3,7,1,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","July 2020"
2020-07-02 00:00:00.000,2020,3,7,2,"July","Jul 2020","Q3 2020",3,"Thursday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","July 2020"
2020-07-03 00:00:00.000,2020,3,7,3,"July","Jul 2020","Q3 2020",4,"Friday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","July 2020"
2020-07-04 00:00:00.000,2020,3,7,4,"July","Jul 2020","Q3 2020",5,"Saturday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","July 2020"
2020-07-05 00:00:00.000,2020,3,7,5,"July","Jul 2020","Q3 2020",6,"Sunday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","July 2020"
2020-07-27 00:00:00.000,2020,3,7,27,"July","Jul 2020","Q3 2020",0,"Monday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","July 2020"
2020-07-28 00:00:00.000,2020,3,7,28,"July","Jul 2020","Q3 2020",1,"Tuesday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","July 2020"
2020-07-29 00:00:00.000,2020,3,7,29,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","July 2020"
2020-07-30 00:00:00.000,2020,3,7,30,"July","Jul 2020","Q3 2020",3,"Thursday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","July 2020"
2020-07-31 00:00:00.000,2020,3,7,31,"July","Jul 2020","Q3 2020",4,"Friday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","July 2020"
2021-07-01 00:00:00.000,2021,3,7,1,"July","Jul 2021","Q3 2021",3,"Thursday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","July 2021"
2021-07-02 00:00:00.000,2021,3,7,2,"July","Jul 2021","Q3 2021",4,"Friday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","July 2021"
2021-07-03 00:00:00.000,2021,3,7,3,"July","Jul 2021","Q3 2021",5,"Saturday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","July 2021"
2021-07-04 00:00:00.000,2021,3,7,4,"July","Jul 2021","Q3 2021",6,"Sunday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","July 2021"
2021-07-26 00:00:00.000,2021,3,7,26,"July","Jul 2021","Q3 2021",0,"Monday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","July 2021"
2021-07-27 00:00:00.000,2021,3,7,27,"July","Jul 2021","Q3 2021",1,"Tuesday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","July 2021"
2021-07-28 00:00:00.000,2021,3,7,28,"July","Jul 2021","Q3 2021",2,"Wednesday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","July 2021"
2021-07-29 00:00:00.000,2021,3,7,29,"July","Jul 2021","Q3 2021",3,"Thursday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","July 2021"
2021-07-30 00:00:00.000,2021,3,7,30,"July","Jul 2021","Q3 2021",4,"Friday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","July 2021"
2021-07-31 00:00:00.000,2021,3,7,31,"July","Jul 2021","Q3 2021",5,"Saturday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","July 2021"
2022-07-01 00:00:00.000,2022,3,7,1,"July","Jul 2022","Q3 2022",4,"Friday",2022-07-03 00:00:00.000,27,20220700,20220300,"22","FY23","July 2022"
2022-07-02 00:00:00.000,2022,3,7,2,"July","Jul 2022","Q3 2022",5,"Saturday",2022-07-03 00:00:00.000,27,20220700,20220300,"22","FY23","July 2022"
2022-07-03 00:00:00.000,2022,3,7,3,"July","Jul 2022","Q3 2022",6,"Sunday",2022-07-03 00:00:00.000,27,20220700,20220300,"22","FY23","July 2022"
2022-07-25 00:00:00.000,2022,3,7,25,"July","Jul 2022","Q3 2022",0,"Monday",2022-07-31 00:00:00.000,31,20220700,20220300,"22","FY23","July 2022"
2022-07-26 00:00:00.000,2022,3,7,26,"July","Jul 2022","Q3 2022",1,"Tuesday",2022-07-31 00:00:00.000,31,20220700,20220300,"22","FY23","July 2022"
2022-07-27 00:00:00.000,2022,3,7,27,"July","Jul 2022","Q3 2022",2,"Wednesday",2022-07-31 00:00:00.000,31,20220700,20220300,"22","FY23","July 2022"
2022-07-28 00:00:00.000,2022,3,7,28,"July","Jul 2022","Q3 2022",3,"Thursday",2022-07-31 00:00:00.000,31,20220700,20220300,"22","FY23","July 2022"
2022-07-29 00:00:00.000,2022,3,7,29,"July","Jul 2022","Q3 2022",4,"Friday",2022-07-31 00:00:00.000,31,20220700,20220300,"22","FY23","July 2022"
