Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Short Month,Quarters
2018-07-21 00:00:00.000,"2018",3,7,21,20180721,"July","Jul 2018","Q3 2018",5,"Saturday",2018-07-22 00:00:00.000,29,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-22 00:00:00.000,"2018",3,7,22,20180722,"July","Jul 2018","Q3 2018",6,"Sunday",2018-07-22 00:00:00.000,29,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-23 00:00:00.000,"2018",3,7,23,20180723,"July","Jul 2018","Q3 2018",0,"Monday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-24 00:00:00.000,"2018",3,7,24,20180724,"July","Jul 2018","Q3 2018",1,"Tuesday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-25 00:00:00.000,"2018",3,7,25,20180725,"July","Jul 2018","Q3 2018",2,"Wednesday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-26 00:00:00.000,"2018",3,7,26,20180726,"July","Jul 2018","Q3 2018",3,"Thursday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-27 00:00:00.000,"2018",3,7,27,20180727,"July","Jul 2018","Q3 2018",4,"Friday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-28 00:00:00.000,"2018",3,7,28,20180728,"July","Jul 2018","Q3 2018",5,"Saturday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-29 00:00:00.000,"2018",3,7,29,20180729,"July","Jul 2018","Q3 2018",6,"Sunday",2018-07-29 00:00:00.000,30,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-30 00:00:00.000,"2018",3,7,30,20180730,"July","Jul 2018","Q3 2018",0,"Monday",2018-08-05 00:00:00.000,31,20180700,20180300,"18","FY19","Jul","Q3"
2018-07-31 00:00:00.000,"2018",3,7,31,20180731,"July","Jul 2018","Q3 2018",1,"Tuesday",2018-08-05 00:00:00.000,31,20180700,20180300,"18","FY19","Jul","Q3"
2019-07-01 00:00:00.000,"2019",3,7,1,20190701,"July","Jul 2019","Q3 2019",0,"Monday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-02 00:00:00.000,"2019",3,7,2,20190702,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-03 00:00:00.000,"2019",3,7,3,20190703,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-04 00:00:00.000,"2019",3,7,4,20190704,"July","Jul 2019","Q3 2019",3,"Thursday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-05 00:00:00.000,"2019",3,7,5,20190705,"July","Jul 2019","Q3 2019",4,"Friday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-06 00:00:00.000,"2019",3,7,6,20190706,"July","Jul 2019","Q3 2019",5,"Saturday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-07 00:00:00.000,"2019",3,7,7,20190707,"July","Jul 2019","Q3 2019",6,"Sunday",2019-07-07 00:00:00.000,27,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-08 00:00:00.000,"2019",3,7,8,20190708,"July","Jul 2019","Q3 2019",0,"Monday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-09 00:00:00.000,"2019",3,7,9,20190709,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-10 00:00:00.000,"2019",3,7,10,20190710,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-11 00:00:00.000,"2019",3,7,11,20190711,"July","Jul 2019","Q3 2019",3,"Thursday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-12 00:00:00.000,"2019",3,7,12,20190712,"July","Jul 2019","Q3 2019",4,"Friday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-13 00:00:00.000,"2019",3,7,13,20190713,"July","Jul 2019","Q3 2019",5,"Saturday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-14 00:00:00.000,"2019",3,7,14,20190714,"July","Jul 2019","Q3 2019",6,"Sunday",2019-07-14 00:00:00.000,28,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-15 00:00:00.000,"2019",3,7,15,20190715,"July","Jul 2019","Q3 2019",0,"Monday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-16 00:00:00.000,"2019",3,7,16,20190716,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-17 00:00:00.000,"2019",3,7,17,20190717,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-18 00:00:00.000,"2019",3,7,18,20190718,"July","Jul 2019","Q3 2019",3,"Thursday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-19 00:00:00.000,"2019",3,7,19,20190719,"July","Jul 2019","Q3 2019",4,"Friday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-20 00:00:00.000,"2019",3,7,20,20190720,"July","Jul 2019","Q3 2019",5,"Saturday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-21 00:00:00.000,"2019",3,7,21,20190721,"July","Jul 2019","Q3 2019",6,"Sunday",2019-07-21 00:00:00.000,29,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-22 00:00:00.000,"2019",3,7,22,20190722,"July","Jul 2019","Q3 2019",0,"Monday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-23 00:00:00.000,"2019",3,7,23,20190723,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-24 00:00:00.000,"2019",3,7,24,20190724,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-25 00:00:00.000,"2019",3,7,25,20190725,"July","Jul 2019","Q3 2019",3,"Thursday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-26 00:00:00.000,"2019",3,7,26,20190726,"July","Jul 2019","Q3 2019",4,"Friday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-27 00:00:00.000,"2019",3,7,27,20190727,"July","Jul 2019","Q3 2019",5,"Saturday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-28 00:00:00.000,"2019",3,7,28,20190728,"July","Jul 2019","Q3 2019",6,"Sunday",2019-07-28 00:00:00.000,30,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-29 00:00:00.000,"2019",3,7,29,20190729,"July","Jul 2019","Q3 2019",0,"Monday",2019-08-04 00:00:00.000,31,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-30 00:00:00.000,"2019",3,7,30,20190730,"July","Jul 2019","Q3 2019",1,"Tuesday",2019-08-04 00:00:00.000,31,20190700,20190300,"19","FY20","Jul","Q3"
2019-07-31 00:00:00.000,"2019",3,7,31,20190731,"July","Jul 2019","Q3 2019",2,"Wednesday",2019-08-04 00:00:00.000,31,20190700,20190300,"19","FY20","Jul","Q3"
2020-07-01 00:00:00.000,"2020",3,7,1,20200701,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-02 00:00:00.000,"2020",3,7,2,20200702,"July","Jul 2020","Q3 2020",3,"Thursday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-03 00:00:00.000,"2020",3,7,3,20200703,"July","Jul 2020","Q3 2020",4,"Friday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-04 00:00:00.000,"2020",3,7,4,20200704,"July","Jul 2020","Q3 2020",5,"Saturday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-05 00:00:00.000,"2020",3,7,5,20200705,"July","Jul 2020","Q3 2020",6,"Sunday",2020-07-05 00:00:00.000,27,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-06 00:00:00.000,"2020",3,7,6,20200706,"July","Jul 2020","Q3 2020",0,"Monday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-07 00:00:00.000,"2020",3,7,7,20200707,"July","Jul 2020","Q3 2020",1,"Tuesday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-08 00:00:00.000,"2020",3,7,8,20200708,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-09 00:00:00.000,"2020",3,7,9,20200709,"July","Jul 2020","Q3 2020",3,"Thursday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-10 00:00:00.000,"2020",3,7,10,20200710,"July","Jul 2020","Q3 2020",4,"Friday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-11 00:00:00.000,"2020",3,7,11,20200711,"July","Jul 2020","Q3 2020",5,"Saturday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-12 00:00:00.000,"2020",3,7,12,20200712,"July","Jul 2020","Q3 2020",6,"Sunday",2020-07-12 00:00:00.000,28,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-13 00:00:00.000,"2020",3,7,13,20200713,"July","Jul 2020","Q3 2020",0,"Monday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-14 00:00:00.000,"2020",3,7,14,20200714,"July","Jul 2020","Q3 2020",1,"Tuesday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-15 00:00:00.000,"2020",3,7,15,20200715,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-16 00:00:00.000,"2020",3,7,16,20200716,"July","Jul 2020","Q3 2020",3,"Thursday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-17 00:00:00.000,"2020",3,7,17,20200717,"July","Jul 2020","Q3 2020",4,"Friday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-18 00:00:00.000,"2020",3,7,18,20200718,"July","Jul 2020","Q3 2020",5,"Saturday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-19 00:00:00.000,"2020",3,7,19,20200719,"July","Jul 2020","Q3 2020",6,"Sunday",2020-07-19 00:00:00.000,29,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-20 00:00:00.000,"2020",3,7,20,20200720,"July","Jul 2020","Q3 2020",0,"Monday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-21 00:00:00.000,"2020",3,7,21,20200721,"July","Jul 2020","Q3 2020",1,"Tuesday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-22 00:00:00.000,"2020",3,7,22,20200722,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-23 00:00:00.000,"2020",3,7,23,20200723,"July","Jul 2020","Q3 2020",3,"Thursday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-24 00:00:00.000,"2020",3,7,24,20200724,"July","Jul 2020","Q3 2020",4,"Friday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-25 00:00:00.000,"2020",3,7,25,20200725,"July","Jul 2020","Q3 2020",5,"Saturday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-26 00:00:00.000,"2020",3,7,26,20200726,"July","Jul 2020","Q3 2020",6,"Sunday",2020-07-26 00:00:00.000,30,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-27 00:00:00.000,"2020",3,7,27,20200727,"July","Jul 2020","Q3 2020",0,"Monday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-28 00:00:00.000,"2020",3,7,28,20200728,"July","Jul 2020","Q3 2020",1,"Tuesday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-29 00:00:00.000,"2020",3,7,29,20200729,"July","Jul 2020","Q3 2020",2,"Wednesday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-30 00:00:00.000,"2020",3,7,30,20200730,"July","Jul 2020","Q3 2020",3,"Thursday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","Jul","Q3"
2020-07-31 00:00:00.000,"2020",3,7,31,20200731,"July","Jul 2020","Q3 2020",4,"Friday",2020-08-02 00:00:00.000,31,20200700,20200300,"20","FY21","Jul","Q3"
2021-07-01 00:00:00.000,"2021",3,7,1,20210701,"July","Jul 2021","Q3 2021",3,"Thursday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-02 00:00:00.000,"2021",3,7,2,20210702,"July","Jul 2021","Q3 2021",4,"Friday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-03 00:00:00.000,"2021",3,7,3,20210703,"July","Jul 2021","Q3 2021",5,"Saturday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-04 00:00:00.000,"2021",3,7,4,20210704,"July","Jul 2021","Q3 2021",6,"Sunday",2021-07-04 00:00:00.000,27,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-05 00:00:00.000,"2021",3,7,5,20210705,"July","Jul 2021","Q3 2021",0,"Monday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-06 00:00:00.000,"2021",3,7,6,20210706,"July","Jul 2021","Q3 2021",1,"Tuesday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-07 00:00:00.000,"2021",3,7,7,20210707,"July","Jul 2021","Q3 2021",2,"Wednesday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-08 00:00:00.000,"2021",3,7,8,20210708,"July","Jul 2021","Q3 2021",3,"Thursday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-09 00:00:00.000,"2021",3,7,9,20210709,"July","Jul 2021","Q3 2021",4,"Friday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-10 00:00:00.000,"2021",3,7,10,20210710,"July","Jul 2021","Q3 2021",5,"Saturday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-11 00:00:00.000,"2021",3,7,11,20210711,"July","Jul 2021","Q3 2021",6,"Sunday",2021-07-11 00:00:00.000,28,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-12 00:00:00.000,"2021",3,7,12,20210712,"July","Jul 2021","Q3 2021",0,"Monday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-13 00:00:00.000,"2021",3,7,13,20210713,"July","Jul 2021","Q3 2021",1,"Tuesday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-14 00:00:00.000,"2021",3,7,14,20210714,"July","Jul 2021","Q3 2021",2,"Wednesday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-15 00:00:00.000,"2021",3,7,15,20210715,"July","Jul 2021","Q3 2021",3,"Thursday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-16 00:00:00.000,"2021",3,7,16,20210716,"July","Jul 2021","Q3 2021",4,"Friday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-17 00:00:00.000,"2021",3,7,17,20210717,"July","Jul 2021","Q3 2021",5,"Saturday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-18 00:00:00.000,"2021",3,7,18,20210718,"July","Jul 2021","Q3 2021",6,"Sunday",2021-07-18 00:00:00.000,29,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-19 00:00:00.000,"2021",3,7,19,20210719,"July","Jul 2021","Q3 2021",0,"Monday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-20 00:00:00.000,"2021",3,7,20,20210720,"July","Jul 2021","Q3 2021",1,"Tuesday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-21 00:00:00.000,"2021",3,7,21,20210721,"July","Jul 2021","Q3 2021",2,"Wednesday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-22 00:00:00.000,"2021",3,7,22,20210722,"July","Jul 2021","Q3 2021",3,"Thursday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-23 00:00:00.000,"2021",3,7,23,20210723,"July","Jul 2021","Q3 2021",4,"Friday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-24 00:00:00.000,"2021",3,7,24,20210724,"July","Jul 2021","Q3 2021",5,"Saturday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-25 00:00:00.000,"2021",3,7,25,20210725,"July","Jul 2021","Q3 2021",6,"Sunday",2021-07-25 00:00:00.000,30,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-26 00:00:00.000,"2021",3,7,26,20210726,"July","Jul 2021","Q3 2021",0,"Monday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-27 00:00:00.000,"2021",3,7,27,20210727,"July","Jul 2021","Q3 2021",1,"Tuesday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-28 00:00:00.000,"2021",3,7,28,20210728,"July","Jul 2021","Q3 2021",2,"Wednesday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-29 00:00:00.000,"2021",3,7,29,20210729,"July","Jul 2021","Q3 2021",3,"Thursday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-30 00:00:00.000,"2021",3,7,30,20210730,"July","Jul 2021","Q3 2021",4,"Friday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","Jul","Q3"
2021-07-31 00:00:00.000,"2021",3,7,31,20210731,"July","Jul 2021","Q3 2021",5,"Saturday",2021-08-01 00:00:00.000,31,20210700,20210300,"21","FY22","Jul","Q3"
2014-08-01 00:00:00.000,"2014",3,8,1,20140801,"August","Aug 2014","Q3 2014",4,"Friday",2014-08-03 00:00:00.000,31,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-02 00:00:00.000,"2014",3,8,2,20140802,"August","Aug 2014","Q3 2014",5,"Saturday",2014-08-03 00:00:00.000,31,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-03 00:00:00.000,"2014",3,8,3,20140803,"August","Aug 2014","Q3 2014",6,"Sunday",2014-08-03 00:00:00.000,31,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-04 00:00:00.000,"2014",3,8,4,20140804,"August","Aug 2014","Q3 2014",0,"Monday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-05 00:00:00.000,"2014",3,8,5,20140805,"August","Aug 2014","Q3 2014",1,"Tuesday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-06 00:00:00.000,"2014",3,8,6,20140806,"August","Aug 2014","Q3 2014",2,"Wednesday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-07 00:00:00.000,"2014",3,8,7,20140807,"August","Aug 2014","Q3 2014",3,"Thursday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-08 00:00:00.000,"2014",3,8,8,20140808,"August","Aug 2014","Q3 2014",4,"Friday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-09 00:00:00.000,"2014",3,8,9,20140809,"August","Aug 2014","Q3 2014",5,"Saturday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-10 00:00:00.000,"2014",3,8,10,20140810,"August","Aug 2014","Q3 2014",6,"Sunday",2014-08-10 00:00:00.000,32,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-11 00:00:00.000,"2014",3,8,11,20140811,"August","Aug 2014","Q3 2014",0,"Monday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-12 00:00:00.000,"2014",3,8,12,20140812,"August","Aug 2014","Q3 2014",1,"Tuesday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-13 00:00:00.000,"2014",3,8,13,20140813,"August","Aug 2014","Q3 2014",2,"Wednesday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-14 00:00:00.000,"2014",3,8,14,20140814,"August","Aug 2014","Q3 2014",3,"Thursday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-15 00:00:00.000,"2014",3,8,15,20140815,"August","Aug 2014","Q3 2014",4,"Friday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-16 00:00:00.000,"2014",3,8,16,20140816,"August","Aug 2014","Q3 2014",5,"Saturday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-17 00:00:00.000,"2014",3,8,17,20140817,"August","Aug 2014","Q3 2014",6,"Sunday",2014-08-17 00:00:00.000,33,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-18 00:00:00.000,"2014",3,8,18,20140818,"August","Aug 2014","Q3 2014",0,"Monday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-19 00:00:00.000,"2014",3,8,19,20140819,"August","Aug 2014","Q3 2014",1,"Tuesday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-20 00:00:00.000,"2014",3,8,20,20140820,"August","Aug 2014","Q3 2014",2,"Wednesday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-21 00:00:00.000,"2014",3,8,21,20140821,"August","Aug 2014","Q3 2014",3,"Thursday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-22 00:00:00.000,"2014",3,8,22,20140822,"August","Aug 2014","Q3 2014",4,"Friday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-23 00:00:00.000,"2014",3,8,23,20140823,"August","Aug 2014","Q3 2014",5,"Saturday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-24 00:00:00.000,"2014",3,8,24,20140824,"August","Aug 2014","Q3 2014",6,"Sunday",2014-08-24 00:00:00.000,34,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-25 00:00:00.000,"2014",3,8,25,20140825,"August","Aug 2014","Q3 2014",0,"Monday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-26 00:00:00.000,"2014",3,8,26,20140826,"August","Aug 2014","Q3 2014",1,"Tuesday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-27 00:00:00.000,"2014",3,8,27,20140827,"August","Aug 2014","Q3 2014",2,"Wednesday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-28 00:00:00.000,"2014",3,8,28,20140828,"August","Aug 2014","Q3 2014",3,"Thursday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-29 00:00:00.000,"2014",3,8,29,20140829,"August","Aug 2014","Q3 2014",4,"Friday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-30 00:00:00.000,"2014",3,8,30,20140830,"August","Aug 2014","Q3 2014",5,"Saturday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2014-08-31 00:00:00.000,"2014",3,8,31,20140831,"August","Aug 2014","Q3 2014",6,"Sunday",2014-08-31 00:00:00.000,35,20140800,20140300,"14","FY15","Aug","Q3"
2015-08-01 00:00:00.000,"2015",3,8,1,20150801,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-02 00:00:00.000,31,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-02 00:00:00.000,"2015",3,8,2,20150802,"August","Aug 2015","Q3 2015",6,"Sunday",2015-08-02 00:00:00.000,31,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-03 00:00:00.000,"2015",3,8,3,20150803,"August","Aug 2015","Q3 2015",0,"Monday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-04 00:00:00.000,"2015",3,8,4,20150804,"August","Aug 2015","Q3 2015",1,"Tuesday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-05 00:00:00.000,"2015",3,8,5,20150805,"August","Aug 2015","Q3 2015",2,"Wednesday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-06 00:00:00.000,"2015",3,8,6,20150806,"August","Aug 2015","Q3 2015",3,"Thursday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-07 00:00:00.000,"2015",3,8,7,20150807,"August","Aug 2015","Q3 2015",4,"Friday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Aug","Q3"
2015-08-08 00:00:00.000,"2015",3,8,8,20150808,"August","Aug 2015","Q3 2015",5,"Saturday",2015-08-09 00:00:00.000,32,20150800,20150300,"15","FY16","Aug","Q3"
