COD_FILIAL,DT_E_S,COD_ITEM,COR,TAMANHO,COD_PART,VEND_COMP,NUM_DOC,GERENTE,TIPO_PAG,CFOP,QTD,VL_ITEM,VL_DESC_ITEM,VL_ICMS_ITEM,VL_ICMS_ST_ITEM,VL_IPI_ITEM,VL_PIS_ITEM,VL_COFINS_ITEM,VL_ISS_ITEM,VL_COM_VEN,VL_COM_GER,VL_COM_GUIA,VL_CUSTO_ITEM,STATUS,DT_PREV,GUIA_REPR,NUM_SERIE_ITEM,TABELA_PRECO,QTD_PED,OUTRAS_DESP,VL_TOTAL_SIMPLES,DESP_CARTAO,HORA_E_S,TIPO_PED,PRAZO_PAG,CENTRO_CUSTO,DT_CANCELAMENTO,OBS_MOVI,ESTAMPA,VALOR_TOTAL_PEDIDO,CHAVE_MOVI,CODOPER
"3",2019-03-16 00:00:00.000,"27","ÚNICA","ÚNICA","8","VEND3","201903168","GER2","Dinheiro","5102",49,1323,1,0,0,0,0,0,0,26.46,6.615,0,396.9,"0","","","","TABELA1",49,20,132.3,0,"1700","Representante",0,"3","","","ÚNICA",1323,780,"Venda Terceiros"
"2",2019-03-17 00:00:00.000,"10","ÚNICA","ÚNICA","4","VEND5","201903174","GER2","Dinheiro","5102",40,400,18,0,0,0,0,0,0,8,2,0,212,"0","","","","TABELA2",40,19,40,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",400,788,"Venda Terceiros"
"3",2019-03-21 00:00:00.000,"26","ÚNICA","ÚNICA","7","VEND5","201903217","GER1","Boleto","5102",50,1300,1,0,0,0,0,0,0,26,6.5,0,442,"0","","","","TABELA2",50,13,130,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",1300,806,"Venda Terceiros"
"2",2019-03-21 00:00:00.000,"28","ÚNICA","ÚNICA","7","VEND5","201903217","GER1","Dinheiro","5102",42,1176,2,0,0,0,0,0,0,23.52,5.88,0,717.36,"0","","","","TABELA2",42,19,117.6,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",1176,807,"Venda Terceiros"
"1",2019-03-21 00:00:00.000,"17","ÚNICA","ÚNICA","7","VEND5","201903217","GER2","Boleto","5102",53,901,1,0,0,0,0,0,0,18.02,4.505,0,486.54,"0","","","","TABELA1",53,8,90.1,0,"1600","Representante",15,"1","","","ÚNICA",901,808,"Venda Terceiros"
"1",2019-03-17 00:00:00.000,"12","ÚNICA","ÚNICA","4","VEND5","201903174","GER2","Dinheiro","5102",41,492,5,0,0,0,0,0,0,9.84,2.46,0,300.12,"0","","","","TABELA1",41,18,49.2,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",492,809,"Venda Terceiros"
"3",2019-03-21 00:00:00.000,"1","ÚNICA","ÚNICA","7","VEND5","201903217","GER2","Dinheiro","5102",48,48,28,0,0,0,0,0,0,0.96,0.24,0,30.72,"0","","","","TABELA1",48,11,4.8,0,"1200","Pronta Entrega",0,"3","","","ÚNICA",48,811,"Venda Terceiros"
"2",2020-03-27 00:00:00.000,"22","ÚNICA","ÚNICA","6","VEND4","202003276","GER2","Dinheiro","5102",44,968,16,0,0,0,0,0,0,19.36,4.84,0,667.92,"0","","","","TABELA3",44,5,96.8,0,"1600","Representante",45,"2","","","ÚNICA",968,854,"Venda Terceiros"
"3",2020-03-27 00:00:00.000,"9","ÚNICA","ÚNICA","6","VEND4","202003276","GER2","0","5102",100,900,27,0,0,0,0,0,0,18,4.5,0,324,"0","","","","TABELA1",100,16,90,0,"1400","Telemarketing",45,"3","","","ÚNICA",900,859,"Venda Terceiros"
"1",2020-03-27 00:00:00.000,"23","ÚNICA","ÚNICA","6","VEND4","202003276","GER2","Dinheiro","5102",45,1035,25,0,0,0,0,0,0,20.7,5.175,0,341.55,"0","","","","TABELA3",45,14,103.5,0,"1200","Pronta Entrega",15,"1","","","ÚNICA",1035,861,"Venda Terceiros"
"2",2020-03-27 00:00:00.000,"18","ÚNICA","ÚNICA","6","VEND4","202003276","GER1","Boleto","5102",55,990,29,0,0,0,0,0,0,19.8,4.95,0,445.5,"0","","","","TABELA3",55,5,99,0,"1500","Telemarketing",60,"2","","","ÚNICA",990,862,"Venda Terceiros"
"2",2020-03-11 00:00:00.000,"24","ÚNICA","ÚNICA","2","VEND3","202003112","GER1","Dinheiro","5102",41,984,7,0,0,0,0,0,0,19.68,4.92,0,373.92,"0","","","","TABELA2",41,11,98.4,0,"1500","Telemarketing",60,"2","","","ÚNICA",984,866,"Venda Terceiros"
"1",2020-03-16 00:00:00.000,"11","ÚNICA","ÚNICA","8","VEND3","202003168","GER2","Boleto","5102",59,649,7,0,0,0,0,0,0,12.98,3.245,0,389.4,"0","","","","TABELA2",59,8,64.9,0,"1700","Representante",15,"1","","","ÚNICA",649,869,"Venda Terceiros"
"2",2020-03-16 00:00:00.000,"11","ÚNICA","ÚNICA","8","VEND3","202003168","GER1","Boleto","5102",59,649,6,0,0,0,0,0,0,12.98,3.245,0,207.68,"0","","","","TABELA2",59,14,64.9,0,"1600","Representante",0,"2","","","ÚNICA",649,872,"Venda Terceiros"
"2",2020-03-11 00:00:00.000,"21","ÚNICA","ÚNICA","2","VEND3","202003112","GER2","Dinheiro","5102",40,840,37,0,0,0,0,0,0,16.8,4.2,0,344.4,"0","","","","TABELA3",40,4,84,0,"1500","Telemarketing",60,"2","","","ÚNICA",840,877,"Venda Terceiros"
"1",2020-03-16 00:00:00.000,"2","ÚNICA","ÚNICA","8","VEND3","202003168","GER1","Boleto","5102",51,102,30,0,0,0,0,0,0,2.04,0.51,0,53.04,"0","","","","TABELA3",51,10,10.2,0,"1400","Telemarketing",60,"1","","","ÚNICA",102,880,"Venda Terceiros"
"2",2020-03-21 00:00:00.000,"12","ÚNICA","ÚNICA","7","VEND5","202003217","GER2","Dinheiro","5102",49,588,33,0,0,0,0,0,0,11.76,2.94,0,264.6,"0","","","","TABELA3",49,8,58.8,0,"1500","Telemarketing",45,"2","","","ÚNICA",588,884,"Venda Terceiros"
"3",2020-03-21 00:00:00.000,"9","ÚNICA","ÚNICA","7","VEND5","202003217","GER2","Dinheiro","5102",48,432,20,0,0,0,0,0,0,8.64,2.16,0,289.44,"0","","","","TABELA2",48,14,43.2,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",432,891,"Venda Terceiros"
"3",2020-03-16 00:00:00.000,"8","ÚNICA","ÚNICA","7","VEND4","202003167","GER1","Dinheiro","5102",46,368,3,0,0,0,0,0,0,7.36,1.84,0,125.12,"0","","","","TABELA1",46,19,36.8,0,"1400","Telemarketing",30,"3","","","ÚNICA",368,901,"Venda Terceiros"
"2",2018-04-06 00:00:00.000,"3","ÚNICA","ÚNICA","2","VEND2","201804062","GER1","Boleto","5102",51,153,11,0,0,0,0,0,0,3.06,0.765,0,48.96,"0","","","","TABELA3",51,5,15.3,0,"1500","Telemarketing",45,"2","","","ÚNICA",153,983,"Venda Terceiros"
"3",2018-04-09 00:00:00.000,"28","ÚNICA","ÚNICA","4","VEND3","201804094","GER1","Dinheiro","5102",45,1260,30,0,0,0,0,0,0,25.2,6.3,0,756,"0","","","","TABELA2",45,1,126,0,"1400","Telemarketing",30,"3","","","ÚNICA",1260,987,"Venda Terceiros"
"3",2018-04-08 00:00:00.000,"4","ÚNICA","ÚNICA","9","VEND2","201804089","GER1","Dinheiro","5102",47,188,17,0,0,0,0,0,0,3.76,0.94,0,127.84,"0","","","","TABELA1",47,11,18.8,0,"1500","Telemarketing",15,"3","","","ÚNICA",188,990,"Venda Terceiros"
"3",2018-04-04 00:00:00.000,"24","ÚNICA","ÚNICA","4","VEND2","201804044","GER2","Boleto","5102",56,1344,33,0,0,0,0,0,0,26.88,6.72,0,551.04,"0","","","","TABELA1",56,2,134.4,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",1344,992,"Venda Terceiros"
"2",2018-04-11 00:00:00.000,"3","ÚNICA","ÚNICA","7","VEND2","201804117","GER1","Dinheiro","5102",49,147,37,0,0,0,0,0,0,2.94,0.735,0,60.27,"0","","","","TABELA3",49,15,14.7,0,"1300","Pronta Entrega",60,"2","","","ÚNICA",147,1005,"Venda Terceiros"
"2",2018-04-11 00:00:00.000,"28","ÚNICA","ÚNICA","7","VEND2","201804117","GER1","Dinheiro","5102",45,1260,1,0,0,0,0,0,0,25.2,6.3,0,504,"0","","","","TABELA1",45,1,126,0,"1200","Pronta Entrega",45,"2","","","ÚNICA",1260,1022,"Venda Terceiros"
"2",2019-04-26 00:00:00.000,"28","ÚNICA","ÚNICA","5","VEND1","201904265","GER2","Dinheiro","5102",46,1288,25,0,0,0,0,0,0,25.76,6.44,0,579.6,"0","","","","TABELA1",46,11,128.8,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",1288,1035,"Venda Terceiros"
"2",2019-04-26 00:00:00.000,"1","ÚNICA","ÚNICA","9","VEND4","201904269","GER1","Boleto","5102",51,51,1,0,0,0,0,0,0,1.02,0.255,0,33.15,"0","","","","TABELA1",51,6,5.1,0,"1700","Representante",45,"2","","","ÚNICA",51,1041,"Venda Terceiros"
"2",2019-04-30 00:00:00.000,"9","ÚNICA","ÚNICA","10","VEND2","2019043010","GER1","Dinheiro","5102",46,414,23,0,0,0,0,0,0,8.28,2.07,0,219.42,"0","","","","TABELA2",46,4,41.4,0,"1200","Pronta Entrega",15,"2","","","ÚNICA",414,1062,"Venda Terceiros"
"2",2019-04-27 00:00:00.000,"10","ÚNICA","ÚNICA","6","VEND4","201904276","GER2","Dinheiro","5102",40,400,33,0,0,0,0,0,0,8,2,0,256,"0","","","","TABELA2",40,10,40,0,"1600","Representante",0,"2","","","ÚNICA",400,1065,"Venda Terceiros"
"1",2019-04-27 00:00:00.000,"24","ÚNICA","ÚNICA","6","VEND4","201904276","GER1","Boleto","5102",54,1296,26,0,0,0,0,0,0,25.92,6.48,0,751.68,"0","","","","TABELA2",54,13,129.6,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",1296,1067,"Venda Terceiros"
"2",2019-04-27 00:00:00.000,"23","ÚNICA","ÚNICA","6","VEND4","201904276","GER2","Boleto","5102",51,1173,38,0,0,0,0,0,0,23.46,5.865,0,797.64,"0","","","","TABELA1",51,2,117.3,0,"1600","Representante",45,"2","","","ÚNICA",1173,1071,"Venda Terceiros"
"1",2019-04-26 00:00:00.000,"24","ÚNICA","ÚNICA","9","VEND4","201904269","GER2","Dinheiro","5102",45,1080,22,0,0,0,0,0,0,21.6,5.4,0,561.6,"0","","","","TABELA2",45,6,108,0,"1500","Telemarketing",15,"1","","","ÚNICA",1080,1074,"Venda Terceiros"
"3",2019-04-16 00:00:00.000,"9","ÚNICA","ÚNICA","8","VEND3","201904168","GER1","Boleto","5102",51,459,13,0,0,0,0,0,0,9.18,2.295,0,169.83,"0","","","","TABELA2",51,20,45.9,0,"1400","Telemarketing",0,"3","","","ÚNICA",459,1079,"Venda Terceiros"
"3",2019-04-16 00:00:00.000,"17","ÚNICA","ÚNICA","8","VEND3","201904168","GER1","Dinheiro","5102",42,714,40,0,0,0,0,0,0,14.28,3.57,0,214.2,"0","","","","TABELA3",42,19,71.4,0,"1500","Telemarketing",30,"3","","","ÚNICA",714,1082,"Venda Terceiros"
"1",2019-04-11 00:00:00.000,"22","ÚNICA","ÚNICA","2","VEND3","201904112","GER2","Boleto","5102",53,1166,39,0,0,0,0,0,0,23.32,5.83,0,548.02,"0","","","","TABELA1",53,9,116.6,0,"1200","Pronta Entrega",45,"1","","","ÚNICA",1166,1101,"Venda Terceiros"
"3",2019-04-17 00:00:00.000,"23","ÚNICA","ÚNICA","4","VEND5","201904174","GER1","Dinheiro","5102",42,966,40,0,0,0,0,0,0,19.32,4.83,0,531.3,"0","","","","TABELA3",42,8,96.6,0,"1500","Telemarketing",15,"3","","","ÚNICA",966,1108,"Venda Terceiros"
"2",2019-04-21 00:00:00.000,"16","ÚNICA","ÚNICA","7","VEND5","201904217","GER1","Boleto","5102",55,880,29,0,0,0,0,0,0,17.6,4.4,0,607.2,"0","","","","TABELA3",55,3,88,0,"1700","Representante",30,"2","","","ÚNICA",880,1110,"Venda Terceiros"
"3",2019-04-17 00:00:00.000,"10","ÚNICA","ÚNICA","4","VEND5","201904174","GER2","Dinheiro","5102",43,430,11,0,0,0,0,0,0,8.6,2.15,0,154.8,"0","","","","TABELA3",43,18,43,0,"1300","Pronta Entrega",30,"3","","","ÚNICA",430,1112,"Venda Terceiros"
"3",2020-04-11 00:00:00.000,"20","ÚNICA","ÚNICA","2","VEND3","202004112","GER1","Boleto","5102",54,1080,20,0,0,0,0,0,0,21.6,5.4,0,583.2,"0","","","","TABELA3",54,4,108,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",1080,1127,"Venda Terceiros"
"3",2018-05-16 00:00:00.000,"15","ÚNICA","ÚNICA","7","VEND4","201805167","GER1","Dinheiro","5102",46,690,39,0,0,0,0,0,0,13.8,3.45,0,338.1,"0","","","","TABELA1",46,18,69,0,"1500","Telemarketing",30,"3","","","ÚNICA",690,1178,"Venda Terceiros"
"2",2018-05-21 00:00:00.000,"5","ÚNICA","ÚNICA","7","VEND5","201805217","GER2","Dinheiro","5102",48,240,4,0,0,0,0,0,0,4.8,1.2,0,98.4,"0","","","","TABELA1",48,14,24,0,"1300","Pronta Entrega",45,"2","","","ÚNICA",240,1186,"Venda Terceiros"
"3",2018-05-30 00:00:00.000,"25","ÚNICA","ÚNICA","10","VEND2","2018053010","GER1","Boleto","5102",57,1425,9,0,0,0,0,0,0,28.5,7.125,0,527.25,"0","","","","TABELA2",57,2,142.5,0,"1500","Telemarketing",60,"3","","","ÚNICA",1425,1199,"Venda Terceiros"
"2",2018-05-30 00:00:00.000,"28","ÚNICA","ÚNICA","10","VEND2","2018053010","GER2","Dinheiro","5102",45,1260,29,0,0,0,0,0,0,25.2,6.3,0,478.8,"0","","","","TABELA2",45,0,126,0,"1500","Telemarketing",15,"2","","","ÚNICA",1260,1200,"Venda Terceiros"
"2",2018-05-26 00:00:00.000,"2","ÚNICA","ÚNICA","9","VEND4","201805269","GER2","Dinheiro","5102",49,98,6,0,0,0,0,0,0,1.96,0.49,0,45.08,"0","","","","TABELA1",49,12,9.8,0,"1400","Telemarketing",45,"2","","","ÚNICA",98,1206,"Venda Terceiros"
"1",2018-05-26 00:00:00.000,"1","ÚNICA","ÚNICA","5","VEND1","201805265","GER2","Dinheiro","5102",43,43,10,0,0,0,0,0,0,0.86,0.215,0,27.95,"0","","","","TABELA1",43,10,4.3,0,"1200","Pronta Entrega",0,"1","","","ÚNICA",43,1209,"Venda Terceiros"
"3",2018-05-26 00:00:00.000,"2","ÚNICA","ÚNICA","9","VEND4","201805269","GER1","Boleto","5102",50,100,32,0,0,0,0,0,0,2,0.5,0,45,"0","","","","TABELA3",50,14,10,0,"1400","Telemarketing",45,"3","","","ÚNICA",100,1211,"Venda Terceiros"
"1",2018-05-27 00:00:00.000,"19","ÚNICA","ÚNICA","6","VEND4","201805276","GER2","Dinheiro","5102",42,798,25,0,0,0,0,0,0,15.96,3.99,0,494.76,"0","","","","TABELA3",42,19,79.8,0,"1500","Telemarketing",45,"1","","","ÚNICA",798,1215,"Venda Terceiros"
"2",2018-05-27 00:00:00.000,"7","ÚNICA","ÚNICA","6","VEND4","201805276","GER2","Boleto","5102",50,350,5,0,0,0,0,0,0,7,1.75,0,108.5,"0","","","","TABELA2",50,11,35,0,"1400","Telemarketing",45,"2","","","ÚNICA",350,1216,"Venda Terceiros"
"3",2018-05-27 00:00:00.000,"6","ÚNICA","ÚNICA","6","VEND4","201805276","GER1","Dinheiro","5102",40,240,23,0,0,0,0,0,0,4.8,1.2,0,158.4,"0","","","","TABELA2",40,19,24,0,"1200","Pronta Entrega",15,"3","","","ÚNICA",240,1217,"Venda Terceiros"
"1",2018-05-27 00:00:00.000,"10","ÚNICA","ÚNICA","6","VEND4","201805276","GER2","Boleto","5102",54,540,10,0,0,0,0,0,0,10.8,2.7,0,248.4,"0","","","","TABELA1",54,13,54,0,"1400","Telemarketing",0,"1","","","ÚNICA",540,1221,"Venda Terceiros"
"1",2018-05-05 00:00:00.000,"21","ÚNICA","ÚNICA","3","VEND5","201805053","GER2","Boleto","5102",51,1071,20,0,0,0,0,0,0,21.42,5.355,0,706.86,"0","","","","TABELA2",51,0,107.1,0,"1600","Representante",0,"1","","","ÚNICA",1071,1228,"Venda Terceiros"
"1",2018-05-09 00:00:00.000,"20","ÚNICA","ÚNICA","6","VEND1","201805096","GER1","Boleto","5102",56,1120,6,0,0,0,0,0,0,22.4,5.6,0,761.6,"0","","","","TABELA2",56,12,112,0,"1500","Telemarketing",15,"1","","","ÚNICA",1120,1252,"Venda Terceiros"
"3",2018-05-16 00:00:00.000,"3","ÚNICA","ÚNICA","8","VEND3","201805168","GER2","Dinheiro","5102",45,135,17,0,0,0,0,0,0,2.7,0.675,0,41.85,"0","","","","TABELA3",45,19,13.5,0,"1500","Telemarketing",0,"3","","","ÚNICA",135,1269,"Venda Terceiros"
"3",2018-05-09 00:00:00.000,"22","ÚNICA","ÚNICA","6","VEND1","201805096","GER1","Dinheiro","5102",48,1056,38,0,0,0,0,0,0,21.12,5.28,0,601.92,"0","","","","TABELA2",48,15,105.6,0,"1300","Pronta Entrega",15,"3","","","ÚNICA",1056,1272,"Venda Terceiros"
"3",2018-05-11 00:00:00.000,"14","ÚNICA","ÚNICA","2","VEND3","201805112","GER1","Boleto","5102",55,770,7,0,0,0,0,0,0,15.4,3.85,0,392.7,"0","","","","TABELA1",55,14,77,0,"1200","Pronta Entrega",30,"3","","","ÚNICA",770,1274,"Venda Terceiros"
"3",2018-05-09 00:00:00.000,"21","ÚNICA","ÚNICA","6","VEND1","201805096","GER2","Dinheiro","5102",46,966,21,0,0,0,0,0,0,19.32,4.83,0,386.4,"0","","","","TABELA3",46,3,96.6,0,"1300","Pronta Entrega",45,"3","","","ÚNICA",966,1279,"Venda Terceiros"
"2",2019-05-26 00:00:00.000,"19","ÚNICA","ÚNICA","5","VEND1","201905265","GER2","Boleto","5102",50,950,33,0,0,0,0,0,0,19,4.75,0,456,"0","","","","TABELA1",50,11,95,0,"1200","Pronta Entrega",30,"2","","","ÚNICA",950,1301,"Venda Terceiros"
"2",2019-05-27 00:00:00.000,"28","ÚNICA","ÚNICA","6","VEND4","201905276","GER1","Boleto","5102",52,1456,17,0,0,0,0,0,0,29.12,7.28,0,451.36,"0","","","","TABELA1",52,18,145.6,0,"1600","Representante",45,"2","","","ÚNICA",1456,1330,"Venda Terceiros"
"3",2019-05-27 00:00:00.000,"22","ÚNICA","ÚNICA","6","VEND4","201905276","GER2","Boleto","5102",54,1188,9,0,0,0,0,0,0,23.76,5.94,0,451.44,"0","","","","TABELA1",54,19,118.8,0,"1200","Pronta Entrega",45,"3","","","ÚNICA",1188,1337,"Venda Terceiros"
"1",2019-05-26 00:00:00.000,"13","ÚNICA","ÚNICA","9","VEND4","201905269","GER2","Dinheiro","5102",43,559,29,0,0,0,0,0,0,11.18,2.795,0,385.71,"0","","","","TABELA3",43,8,55.9,0,"1300","Pronta Entrega",45,"1","","","ÚNICA",559,1340,"Venda Terceiros"
"3",2019-05-16 00:00:00.000,"20","ÚNICA","ÚNICA","8","VEND3","201905168","GER1","Dinheiro","5102",41,820,1,0,0,0,0,0,0,16.4,4.1,0,549.4,"0","","","","TABELA1",41,12,82,0,"1600","Representante",15,"3","","","ÚNICA",820,1345,"Venda Terceiros"
"3",2019-05-16 00:00:00.000,"5","ÚNICA","ÚNICA","8","VEND3","201905168","GER1","Dinheiro","5102",47,235,20,0,0,0,0,0,0,4.7,1.175,0,148.05,"0","","","","TABELA1",47,2,23.5,0,"1300","Pronta Entrega",60,"3","","","ÚNICA",235,1348,"Venda Terceiros"
"2",2019-05-16 00:00:00.000,"11","ÚNICA","ÚNICA","8","VEND3","201905168","GER1","Boleto","5102",50,550,40,0,0,0,0,0,0,11,2.75,0,181.5,"0","","","","TABELA1",50,15,55,0,"1400","Telemarketing",45,"2","","","ÚNICA",550,1360,"Venda Terceiros"
"3",2019-05-11 00:00:00.000,"4","ÚNICA","ÚNICA","2","VEND3","201905112","GER2","Boleto","5102",52,208,26,0,0,0,0,0,0,4.16,1.04,0,128.96,"0","","","","TABELA3",52,3,20.8,0,"1200","Pronta Entrega",45,"3","","","ÚNICA",208,1367,"Venda Terceiros"
"3",2019-05-21 00:00:00.000,"16","ÚNICA","ÚNICA","7","VEND5","201905217","GER2","Dinheiro","5102",43,688,2,0,0,0,0,0,0,13.76,3.44,0,371.52,"0","","","","TABELA3",43,18,68.8,0,"1600","Representante",30,"3","","","ÚNICA",688,1380,"Venda Terceiros"
"2",2018-06-17 00:00:00.000,"2","ÚNICA","ÚNICA","1","VEND4","201806171","GER2","Dinheiro","5102",42,84,5,0,0,0,0,0,0,1.68,0.42,0,32.76,"0","","","","TABELA3",42,0,8.4,0,"1600","Representante",30,"2","","","ÚNICA",84,1399,"Venda Terceiros"
"2",2018-06-17 00:00:00.000,"25","ÚNICA","ÚNICA","1","VEND4","201806171","GER1","Dinheiro","5102",44,1100,19,0,0,0,0,0,0,22,5.5,0,440,"0","","","","TABELA1",44,20,110,0,"1400","Telemarketing",45,"2","","","ÚNICA",1100,1400,"Venda Terceiros"
"1",2018-06-13 00:00:00.000,"12","ÚNICA","ÚNICA","5","VEND1","201806135","GER2","Boleto","5102",58,696,9,0,0,0,0,0,0,13.92,3.48,0,341.04,"0","","","","TABELA1",58,9,69.6,0,"1500","Telemarketing",0,"1","","","ÚNICA",696,1423,"Venda Terceiros"
"1",2018-06-16 00:00:00.000,"5","ÚNICA","ÚNICA","2","VEND4","201806162","GER1","Dinheiro","5102",48,240,30,0,0,0,0,0,0,4.8,1.2,0,158.4,"0","","","","TABELA1",48,16,24,0,"1300","Pronta Entrega",60,"1","","","ÚNICA",240,1433,"Venda Terceiros"
"1",2018-06-16 00:00:00.000,"22","ÚNICA","ÚNICA","3","VEND4","201806163","GER1","Dinheiro","5102",42,924,28,0,0,0,0,0,0,18.48,4.62,0,360.36,"0","","","","TABELA1",42,11,92.4,0,"1500","Telemarketing",60,"1","","","ÚNICA",924,1437,"Venda Terceiros"
"1",2019-06-26 00:00:00.000,"18","ÚNICA","ÚNICA","9","VEND4","201906269","GER1","Boleto","5102",50,900,40,0,0,0,0,0,0,18,4.5,0,468,"0","","","","TABELA3",50,20,90,0,"1200","Pronta Entrega",15,"1","","","ÚNICA",900,1460,"Venda Terceiros"
"1",2019-06-30 00:00:00.000,"27","ÚNICA","ÚNICA","10","VEND2","2019063010","GER1","Boleto","5102",50,1350,15,0,0,0,0,0,0,27,6.75,0,850.5,"0","","","","TABELA1",50,7,135,0,"1200","Pronta Entrega",0,"1","","","ÚNICA",1350,1478,"Venda Terceiros"
"3",2019-06-27 00:00:00.000,"27","ÚNICA","ÚNICA","6","VEND4","201906276","GER2","Boleto","5102",50,1350,39,0,0,0,0,0,0,27,6.75,0,661.5,"0","","","","TABELA2",50,7,135,0,"1200","Pronta Entrega",60,"3","","","ÚNICA",1350,1485,"Venda Terceiros"
"2",2019-06-27 00:00:00.000,"25","ÚNICA","ÚNICA","6","VEND4","201906276","GER2","Boleto","5102",57,1425,13,0,0,0,0,0,0,28.5,7.125,0,826.5,"0","","","","TABELA1",57,17,142.5,0,"1500","Telemarketing",0,"2","","","ÚNICA",1425,1490,"Venda Terceiros"
"1",2019-06-16 00:00:00.000,"14","ÚNICA","ÚNICA","8","VEND3","201906168","GER1","Boleto","5102",59,826,24,0,0,0,0,0,0,16.52,4.13,0,313.88,"0","","","","TABELA1",59,10,82.6,0,"1300","Pronta Entrega",30,"1","","","ÚNICA",826,1513,"Venda Terceiros"
"3",2019-06-11 00:00:00.000,"11","ÚNICA","ÚNICA","2","VEND3","201906112","GER2","Dinheiro","5102",48,528,23,0,0,0,0,0,0,10.56,2.64,0,290.4,"0","","","","TABELA2",48,20,52.8,0,"1200","Pronta Entrega",0,"3","","","ÚNICA",528,1520,"Venda Terceiros"
"2",2019-06-21 00:00:00.000,"17","ÚNICA","ÚNICA","7","VEND5","201906217","GER1","Boleto","5102",59,1003,39,0,0,0,0,0,0,20.06,5.015,0,300.9,"0","","","","TABELA3",59,13,100.3,0,"1400","Telemarketing",30,"2","","","ÚNICA",1003,1528,"Venda Terceiros"
"3",2019-06-21 00:00:00.000,"26","ÚNICA","ÚNICA","7","VEND5","201906217","GER2","Dinheiro","5102",46,1196,7,0,0,0,0,0,0,23.92,5.98,0,394.68,"0","","","","TABELA3",46,20,119.6,0,"1700","Representante",0,"3","","","ÚNICA",1196,1530,"Venda Terceiros"
"1",2019-06-17 00:00:00.000,"26","ÚNICA","ÚNICA","4","VEND5","201906174","GER2","Boleto","5102",54,1404,2,0,0,0,0,0,0,28.08,7.02,0,772.2,"0","","","","TABELA1",54,1,140.4,0,"1200","Pronta Entrega",15,"1","","","ÚNICA",1404,1531,"Venda Terceiros"
"2",2019-06-21 00:00:00.000,"7","ÚNICA","ÚNICA","7","VEND5","201906217","GER2","Dinheiro","5102",44,308,2,0,0,0,0,0,0,6.16,1.54,0,113.96,"0","","","","TABELA2",44,8,30.8,0,"1700","Representante",15,"2","","","ÚNICA",308,1532,"Venda Terceiros"
"2",2019-06-21 00:00:00.000,"9","ÚNICA","ÚNICA","7","VEND5","201906217","GER2","Dinheiro","5102",41,369,2,0,0,0,0,0,0,7.38,1.845,0,180.81,"0","","","","TABELA2",41,10,36.9,0,"1300","Pronta Entrega",0,"2","","","ÚNICA",369,1533,"Venda Terceiros"
"1",2018-07-16 00:00:00.000,"7","ÚNICA","ÚNICA","8","VEND3","201807168","GER1","Boleto","5102",50,350,33,0,0,0,0,0,0,7,1.75,0,206.5,"0","","","","TABELA3",50,4,35,0,"1400","Telemarketing",30,"1","","","ÚNICA",350,1550,"Venda Terceiros"
"1",2018-07-17 00:00:00.000,"26","ÚNICA","ÚNICA","4","VEND5","201807174","GER2","Dinheiro","5102",48,1248,5,0,0,0,0,0,0,24.96,6.24,0,811.2,"0","","","","TABELA2",48,5,124.8,0,"1500","Telemarketing",60,"1","","","ÚNICA",1248,1562,"Venda Terceiros"
"2",2018-07-17 00:00:00.000,"13","ÚNICA","ÚNICA","4","VEND5","201807174","GER2","Boleto","5102",52,676,27,0,0,0,0,0,0,13.52,3.38,0,290.68,"0","","","","TABELA3",52,3,67.6,0,"1500","Telemarketing",45,"2","","","ÚNICA",676,1563,"Venda Terceiros"
"2",2018-07-21 00:00:00.000,"14","ÚNICA","ÚNICA","7","VEND5","201807217","GER2","Dinheiro","5102",46,644,38,0,0,0,0,0,0,12.88,3.22,0,212.52,"0","","","","TABELA3",46,16,64.4,0,"1200","Pronta Entrega",15,"2","","","ÚNICA",644,1570,"Venda Terceiros"
"1",2018-07-21 00:00:00.000,"20","ÚNICA","ÚNICA","7","VEND5","201807217","GER1","Boleto","5102",56,1120,15,0,0,0,0,0,0,22.4,5.6,0,537.6,"0","","","","TABELA3",56,13,112,0,"1500","Telemarketing",0,"1","","","ÚNICA",1120,1571,"Venda Terceiros"
"1",2018-07-21 00:00:00.000,"28","ÚNICA","ÚNICA","7","VEND5","201807217","GER2","Dinheiro","5102",49,1372,0,0,0,0,0,0,0,27.44,6.86,0,768.32,"0","","","","TABELA1",49,6,137.2,0,"1600","Representante",45,"1","","","ÚNICA",1372,1577,"Venda Terceiros"
"1",2018-07-30 00:00:00.000,"11","ÚNICA","ÚNICA","10","VEND2","2018073010","GER1","Boleto","5102",56,616,26,0,0,0,0,0,0,12.32,3.08,0,381.92,"0","","","","TABELA1",56,15,61.6,0,"1400","Telemarketing",15,"1","","","ÚNICA",616,1587,"Venda Terceiros"
