COD_FILIAL,NUM_TIT,COD_PART,COD_CONTA,NUM_DOC,VEND_COMP,TIPO_PAG,DT_COMPETENCIA,NUM_PARC,DT_EMISSAO,DT_VENCIMENTO,DT_E_S,AG_CONTA,RECEBER_PAGAR,CENTRO_CUSTO,VL_ACRESCIMO,VL_DESCONTO,STATUS,VL_FINANCEIRO,OBS,FORNECEDOR_FIN,RENOGOCIADO,CHAVE_FINANCEIRO,GRUPO_ATI,CLASSIFICACAO,REC_PAG,SITUACAO_TITULO,PRAZO_FINANCEIRO,ATRASO_FINANCEIRO
"2","2018061613","13","Frete","2018061613","VEND1","Cheque",2018-06-19 00:00:00.000,"6",2018-06-16 00:00:00.000,2018-06-19 00:00:00.000,2018-06-19 00:00:00.000,"2222-999900","1","2",,,"0",-1442,"","MARCA2","",364,"ATI44","","PAGAR","QUITADO DIA",3,0
"2","2018061836","36","Juros","2018061836","VEND1","Cheque",2018-06-21 00:00:00.000,"7",2018-06-18 00:00:00.000,2018-06-21 00:00:00.000,2018-06-26 00:00:00.000,"2222-999900","1","2",,,"0",-1131,"","MARCA2","",367,"ATI45","","PAGAR","QUITADO DIA",3,5
"2","2019061121","21","Tres","2019061121","VEND1","Cartao Credito",2019-06-16 00:00:00.000,"3",2019-06-11 00:00:00.000,2019-06-16 00:00:00.000,2019-06-20 00:00:00.000,"2222-999900","1","2",,,"0",-1252,"","MARCA2","",382,"ATI19","","PAGAR","QUITADO DIA",5,4
"3","2019061512","12","Juros","2019061512","VEND4","Dinheiro",2019-06-21 00:00:00.000,"7",2019-06-15 00:00:00.000,2019-06-21 00:00:00.000,2019-06-21 00:00:00.000,"2222-999900","1","3",,,"0",-1089,"","MARCA2","",386,"ATI45","","PAGAR","QUITADO DIA",6,0
"3","2019062122","22","Tres","2019062122","VEND5","Dinheiro",2019-06-22 00:00:00.000,"3",2019-06-21 00:00:00.000,2019-06-22 00:00:00.000,2019-06-26 00:00:00.000,"2222-999900","1","3",10,,"0",-1745,"","MARCA2","",397,"ATI19","","PAGAR","QUITADO DIA",1,4
"3","2018071832","32","Aluguel","2018071832","VEND1","Cheque",2018-07-19 00:00:00.000,"8",2018-07-18 00:00:00.000,2018-07-19 00:00:00.000,2018-07-21 00:00:00.000,"2222-999900","1","3",,,"0",-1121,"","MARCA2","",415,"ATI15","","PAGAR","QUITADO DIA",1,2
"1","2019071311","11","Tres","2019071311","VEND1","Cheque",2019-07-18 00:00:00.000,"3",2019-07-13 00:00:00.000,2019-07-18 00:00:00.000,2019-07-18 00:00:00.000,"2222-999900","1","1",,,"0",-1145,"","MARCA2","",428,"ATI19","","PAGAR","QUITADO DIA",5,0
"3","2019071925","25","Juros","2019071925","VEND3","Boleto",2019-07-20 00:00:00.000,"7",2019-07-19 00:00:00.000,2019-07-20 00:00:00.000,2019-07-21 00:00:00.000,"2222-999900","1","3",,,"0",-1968,"","MARCA2","",439,"ATI45","","PAGAR","QUITADO DIA",1,1
"2","201808112","2","Tres","201808112","VEND5","Cartao Credito",2018-08-16 00:00:00.000,"3",2018-08-11 00:00:00.000,2018-08-16 00:00:00.000,2018-08-18 00:00:00.000,"2222-999900","1","2",,,"0",-1482,"","MARCA2","",446,"ATI19","","PAGAR","QUITADO DIA",5,2
"2","201808129","9","Aluguel","201808129","VEND1","Cartao Credito",2018-08-13 00:00:00.000,"8",2018-08-12 00:00:00.000,2018-08-13 00:00:00.000,2018-08-15 00:00:00.000,"2222-999900","1","2",,,"0",-1644,"","MARCA2","",448,"ATI15","","PAGAR","QUITADO DIA",1,2
"3","2019081135","35","Juros","2019081135","VEND5","Cartao Credito",2019-08-15 00:00:00.000,"7",2019-08-11 00:00:00.000,2019-08-15 00:00:00.000,2019-08-19 00:00:00.000,"2222-999900","1","3",,,"0",-1689,"","MARCA2","",470,"ATI45","","PAGAR","QUITADO DIA",4,4
"2","2019081235","35","Aluguel","2019081235","VEND1","Cartao Credito",2019-08-21 00:00:00.000,"8",2019-08-12 00:00:00.000,2019-08-21 00:00:00.000,2019-08-23 00:00:00.000,"2222-999900","1","2",,,"0",-1709,"","MARCA2","",472,"ATI15","","PAGAR","QUITADO DIA",9,2
"2","2019081535","35","Cinco","2019081535","VEND3","Cartao Credito",2019-08-21 00:00:00.000,"5",2019-08-15 00:00:00.000,2019-08-21 00:00:00.000,2019-08-24 00:00:00.000,"2222-999900","1","2",,,"0",-1510,"","MARCA2","",479,"ATI20","","PAGAR","QUITADO DIA",6,3
"2","201809136","6","Juros","201809136","VEND1","Cheque",2018-09-15 00:00:00.000,"7",2018-09-13 00:00:00.000,2018-09-15 00:00:00.000,2018-09-19 00:00:00.000,"2222-999900","1","2",,,"0",-1247,"","MARCA2","",496,"ATI45","","PAGAR","QUITADO DIA",2,4
"3","2018091540","40","Tres","2018091540","VEND3","Cartao Debito",2018-09-19 00:00:00.000,"3",2018-09-15 00:00:00.000,2018-09-19 00:00:00.000,2018-09-19 00:00:00.000,"2222-999900","1","3",,,"0",-1875,"","MARCA2","",498,"ATI19","","PAGAR","QUITADO DIA",4,0
"3","201809181","1","Juros","201809181","VEND5","Boleto",2018-09-21 00:00:00.000,"7",2018-09-18 00:00:00.000,2018-09-21 00:00:00.000,2018-09-26 00:00:00.000,"2222-999900","1","3",,,"0",-1125,"","MARCA2","",504,"ATI45","","PAGAR","QUITADO DIA",3,5
"2","201809192","2","Aluguel","201809192","VEND3","Boleto",2018-09-21 00:00:00.000,"8",2018-09-19 00:00:00.000,2018-09-21 00:00:00.000,2018-09-23 00:00:00.000,"2222-999900","1","2",,,"0",-1364,"","MARCA2","",505,"ATI15","","PAGAR","QUITADO DIA",2,2
"2","201909109","9","Cinco","201909109","VEND2","Dinheiro",2019-09-20 00:00:00.000,"5",2019-09-10 00:00:00.000,2019-09-20 00:00:00.000,2019-09-25 00:00:00.000,"2222-999900","1","2",,,"0",-1018,"","MARCA2","",509,"ATI20","","PAGAR","QUITADO DIA",10,5
"1","2019091130","30","Frete","2019091130","VEND1","Boleto",2019-09-13 00:00:00.000,"6",2019-09-11 00:00:00.000,2019-09-13 00:00:00.000,2019-09-17 00:00:00.000,"2222-999900","1","1",,,"0",-1504,"","MARCA2","",510,"ATI44","","PAGAR","QUITADO DIA",2,4
"2","2019091623","23","Juros","2019091623","VEND5","Dinheiro",2019-09-22 00:00:00.000,"7",2019-09-16 00:00:00.000,2019-09-22 00:00:00.000,2019-09-26 00:00:00.000,"2222-999900","1","2",,,"0",-1941,"","MARCA2","",520,"ATI45","","PAGAR","QUITADO DIA",6,4
"3","2019091829","29","Frete","2019091829","VEND2","Dinheiro",2019-09-22 00:00:00.000,"6",2019-09-18 00:00:00.000,2019-09-22 00:00:00.000,2019-09-23 00:00:00.000,"2222-999900","1","3",,,"0",-1539,"","MARCA2","",525,"ATI44","","PAGAR","QUITADO DIA",4,1
"1","2019091840","40","Cinco","2019091840","VEND5","Boleto",2019-09-22 00:00:00.000,"5",2019-09-18 00:00:00.000,2019-09-22 00:00:00.000,2019-09-27 00:00:00.000,"2222-999900","1","1",,,"0",-1380,"","MARCA2","",526,"ATI20","","PAGAR","QUITADO DIA",4,5
"3","2018101122","22","Aluguel","2018101122","VEND5","Cartao Credito",2018-10-16 00:00:00.000,"8",2018-10-11 00:00:00.000,2018-10-16 00:00:00.000,2018-10-16 00:00:00.000,"2222-999900","1","3",,,"0",-1015,"","MARCA2","",532,"ATI15","","PAGAR","QUITADO DIA",5,0
"2","2018101237","37","Tres","2018101237","VEND1","Cartao Credito",2018-10-16 00:00:00.000,"3",2018-10-12 00:00:00.000,2018-10-16 00:00:00.000,2018-10-20 00:00:00.000,"2222-999900","1","2",,,"0",-1715,"","MARCA2","",534,"ATI19","","PAGAR","QUITADO DIA",4,4
"3","2018111133","33","Frete","2018111133","VEND1","Cartao Credito",2018-11-18 00:00:00.000,"6",2018-11-11 00:00:00.000,2018-11-18 00:00:00.000,2018-11-19 00:00:00.000,"2222-999900","1","3",,,"0",-1642,"","MARCA2","",560,"ATI44","","PAGAR","QUITADO DIA",7,1
"1","2018111230","30","Frete","2018111230","VEND1","Cartao Credito",2018-11-13 00:00:00.000,"6",2018-11-12 00:00:00.000,2018-11-13 00:00:00.000,2018-11-14 00:00:00.000,"2222-999900","1","1",,,"0",-1178,"","MARCA2","",561,"ATI44","","PAGAR","QUITADO DIA",1,1
"2","2018111312","12","Cinco","2018111312","VEND1","Cheque",2018-11-18 00:00:00.000,"5",2018-11-13 00:00:00.000,2018-11-18 00:00:00.000,2018-11-18 00:00:00.000,"2222-999900","1","2",,,"0",-1711,"","MARCA2","",563,"ATI20","","PAGAR","QUITADO DIA",5,0
"1","2018111720","20","Frete","2018111720","VEND2","Cheque",2018-11-19 00:00:00.000,"6",2018-11-17 00:00:00.000,2018-11-19 00:00:00.000,2018-11-24 00:00:00.000,"2222-999900","1","1",,,"0",-1770,"","MARCA2","",570,"ATI44","","PAGAR","QUITADO DIA",2,5
"2","2018111821","21","Tres","2018111821","VEND1","Cheque",2018-11-20 00:00:00.000,"3",2018-11-18 00:00:00.000,2018-11-20 00:00:00.000,2018-11-23 00:00:00.000,"2222-999900","1","2",,,"0",-1375,"","MARCA2","",571,"ATI19","","PAGAR","QUITADO DIA",2,3
"3","2018121111","11","Juros","2018121111","VEND1","Boleto",2018-12-21 00:00:00.000,"7",2018-12-11 00:00:00.000,2018-12-21 00:00:00.000,2018-12-22 00:00:00.000,"2222-999900","1","3",,,"0",-1802,"","MARCA2","",585,"ATI45","","PAGAR","QUITADO DIA",10,1
"2","2018121220","20","Frete","2018121220","VEND1","Cartao Credito",2018-12-16 00:00:00.000,"6",2018-12-12 00:00:00.000,2018-12-16 00:00:00.000,2018-12-19 00:00:00.000,"2222-999900","1","2",,,"0",-1195,"","MARCA2","",588,"ATI44","","PAGAR","QUITADO DIA",4,3
"3","2018121822","22","Frete","2018121822","VEND4","Cheque",2018-12-20 00:00:00.000,"6",2018-12-18 00:00:00.000,2018-12-20 00:00:00.000,2018-12-23 00:00:00.000,"2222-999900","1","3",,,"0",-1729,"","MARCA2","",597,"ATI44","","PAGAR","QUITADO DIA",2,3
"1","201812209","9","Aluguel","201812209","VEND5","Cartao Debito",2018-12-22 00:00:00.000,"8",2018-12-20 00:00:00.000,2018-12-22 00:00:00.000,2018-12-26 00:00:00.000,"2222-999900","1","1",,,"0",-1599,"","MARCA2","",601,"ATI15","","PAGAR","QUITADO DIA",2,4
"3","2019011133","33","Salarios e Ordenados","2019011133","VEND1","Boleto",2019-01-16 00:00:00.000,"1",2019-01-11 00:00:00.000,2019-01-16 00:00:00.000,2019-01-20 00:00:00.000,"2222-999900","1","3",,,"0",-1357,"","MARCA2","",41,"ATI14","","PAGAR","QUITADO DIA",5,4
"3","2019011510","10","Salarios e Ordenados","2019011510","VEND4","Dinheiro",2019-01-18 00:00:00.000,"1",2019-01-15 00:00:00.000,2019-01-18 00:00:00.000,2019-01-21 00:00:00.000,"2222-999900","1","3",,,"0",-1974,"","MARCA2","",47,"ATI14","","PAGAR","QUITADO DIA",3,3
"1","201801033","3","Vale-Transporte","201801033","VEND4","Cartao Credito",2018-01-10 00:00:00.000,"2",2018-01-03 00:00:00.000,2018-01-10 00:00:00.000,2018-01-11 00:00:00.000,"2222-999900","1","1",,,"0",-1808,"","MARCA2","",3,"ATI14","","PAGAR","QUITADO DIA",7,1
"1","2018010427","27","Vale-Transporte","2018010427","VEND4","Boleto",2018-01-09 00:00:00.000,"2",2018-01-04 00:00:00.000,2018-01-09 00:00:00.000,2018-01-14 00:00:00.000,"2222-999900","1","1",,,"0",-1155,"","MARCA2","",8,"ATI14","","PAGAR","QUITADO DIA",5,5
"1","2018010718","18","Vale-Transporte","2018010718","VEND4","Dinheiro",2018-01-13 00:00:00.000,"2",2018-01-07 00:00:00.000,2018-01-13 00:00:00.000,2018-01-14 00:00:00.000,"2222-999900","1","1",,,"0",-1549,"","MARCA1","",17,"ATI14","","PAGAR","QUITADO DIA",6,1
"1","2018011325","25","Vale-Transporte","2018011325","VEND1","Dinheiro",2018-01-17 00:00:00.000,"2",2018-01-13 00:00:00.000,2018-01-17 00:00:00.000,2018-01-19 00:00:00.000,"2222-999900","1","1",,,"0",-1283,"","MARCA2","",27,"ATI14","","PAGAR","QUITADO DIA",4,2
"3","2018010423","23","Quatro","2018010423","VEND5","Dinheiro",2018-01-06 00:00:00.000,"4",2018-01-04 00:00:00.000,2018-01-06 00:00:00.000,2018-01-11 00:00:00.000,"2222-999900","1","3",,,"0",-1815,"","MARCA1","",6,"ATI14","","PAGAR","QUITADO DIA",2,5
"1","201801082","2","Quatro","201801082","VEND2","Boleto",2018-01-15 00:00:00.000,"4",2018-01-08 00:00:00.000,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,"2222-999900","1","1",,,"0",-1605,"","MARCA2","",20,"ATI14","","PAGAR","QUITADO DIA",7,2
"1","2018010925","25","Quatro","2018010925","VEND5","Dinheiro",2018-01-13 00:00:00.000,"4",2018-01-09 00:00:00.000,2018-01-13 00:00:00.000,2018-01-18 00:00:00.000,"2222-999900","1","1",,,"0",-1774,"","MARCA1","",23,"ATI14","","PAGAR","QUITADO DIA",4,5
"1","2018021026","26","Vale-Transporte","2018021026","VEND4","Cartao Credito",2018-02-13 00:00:00.000,"2",2018-02-10 00:00:00.000,2018-02-13 00:00:00.000,2018-02-15 00:00:00.000,"2222-999900","1","1",,,"0",-1475,"","MARCA1","",67,"ATI14","","PAGAR","QUITADO DIA",3,2
"1","2018021230","30","Vale-Transporte","2018021230","VEND3","Cartao Credito",2018-02-18 00:00:00.000,"2",2018-02-12 00:00:00.000,2018-02-18 00:00:00.000,2018-02-21 00:00:00.000,"2222-999900","1","1",,,"0",-1436,"","MARCA1","",71,"ATI14","","PAGAR","QUITADO DIA",6,3
"2","201802124","4","Salarios e Ordenados","201802124","VEND4","Boleto",2018-02-14 00:00:00.000,"1",2018-02-12 00:00:00.000,2018-02-14 00:00:00.000,2018-02-18 00:00:00.000,"2222-999900","1","2",,,"0",-1582,"","MARCA2","",75,"ATI14","","PAGAR","QUITADO DIA",2,4
"2","2018021410","10","Vale-Transporte","2018021410","VEND1","Boleto",2018-02-17 00:00:00.000,"2",2018-02-14 00:00:00.000,2018-02-17 00:00:00.000,2018-02-20 00:00:00.000,"2222-999900","1","2",,,"0",-1484,"","MARCA1","",81,"ATI14","","PAGAR","QUITADO DIA",3,3
"2","2018021733","33","Vale-Transporte","2018021733","VEND1","Cartao Debito",2018-02-18 00:00:00.000,"2",2018-02-17 00:00:00.000,2018-02-18 00:00:00.000,2018-02-23 00:00:00.000,"2222-999900","1","2",10,,"0",-1203,"","MARCA2","",92,"ATI14","","PAGAR","QUITADO DIA",1,5
"2","2018022016","16","Quatro","2018022016","VEND1","Dinheiro",2018-02-22 00:00:00.000,"4",2018-02-20 00:00:00.000,2018-02-22 00:00:00.000,2018-02-23 00:00:00.000,"2222-999900","1","2",,,"0",-1487,"","MARCA2","",94,"ATI14","","PAGAR","QUITADO DIA",2,1
"2","201902114","4","Vale-Transporte","201902114","VEND5","Cartao Credito",2019-02-20 00:00:00.000,"2",2019-02-11 00:00:00.000,2019-02-20 00:00:00.000,2019-02-21 00:00:00.000,"2222-999900","1","2",,,"0",-1030,"","MARCA1","",103,"ATI14","","PAGAR","QUITADO DIA",9,1
"2","2019021533","33","Quatro","2019021533","VEND4","Dinheiro",2019-02-19 00:00:00.000,"4",2019-02-15 00:00:00.000,2019-02-19 00:00:00.000,2019-02-19 00:00:00.000,"2222-999900","1","2",,,"0",-1646,"","MARCA1","",109,"ATI14","","PAGAR","QUITADO DIA",4,0
"2","2019021525","25","Vale-Transporte","2019021525","VEND3","Cartao Credito",2019-02-20 00:00:00.000,"2",2019-02-15 00:00:00.000,2019-02-20 00:00:00.000,2019-02-24 00:00:00.000,"2222-999900","1","2",,,"0",-1198,"","MARCA2","",111,"ATI14","","PAGAR","QUITADO DIA",5,4
"3","201902183","3","Quatro","201902183","VEND5","Boleto",2019-02-21 00:00:00.000,"4",2019-02-18 00:00:00.000,2019-02-21 00:00:00.000,2019-02-24 00:00:00.000,"2222-999900","1","3",,,"0",-1127,"","MARCA1","",116,"ATI14","","PAGAR","QUITADO DIA",3,3
"1","2020022019","19","Quatro","2020022019","VEND1","Dinheiro",2020-02-22 00:00:00.000,"4",2020-02-20 00:00:00.000,2020-02-22 00:00:00.000,2020-02-24 00:00:00.000,"2222-999900","1","1",,,"0",-1600,"","MARCA2","",124,"ATI14","","PAGAR","QUITADO DIA",2,2
"1","2018031014","14","Vale-Transporte","2018031014","VEND4","Cartao Credito",2018-03-18 00:00:00.000,"2",2018-03-10 00:00:00.000,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,"2222-999900","1","1",,,"0",-1828,"","MARCA1","",127,"ATI14","","PAGAR","QUITADO DIA",8,1
"2","2018031232","32","Quatro","2018031232","VEND3","Cartao Debito",2018-03-15 00:00:00.000,"4",2018-03-12 00:00:00.000,2018-03-15 00:00:00.000,2018-03-20 00:00:00.000,"2222-999900","1","2",,,"0",-1216,"","MARCA2","",134,"ATI14","","PAGAR","QUITADO DIA",3,5
"1","201803136","6","Quatro","201803136","VEND4","Dinheiro",2018-03-22 00:00:00.000,"4",2018-03-13 00:00:00.000,2018-03-22 00:00:00.000,2018-03-23 00:00:00.000,"2222-999900","1","1",,,"0",-1199,"","MARCA2","",142,"ATI14","","PAGAR","QUITADO DIA",9,1
"3","201803178","8","Vale-Transporte","201803178","VEND2","Cheque",2018-03-19 00:00:00.000,"2",2018-03-17 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,"2222-999900","1","3",,,"0",-1331,"","MARCA1","",154,"ATI14","","PAGAR","QUITADO DIA",2,1
"1","201903117","7","Quatro","201903117","VEND1","Cartao Credito",2019-03-19 00:00:00.000,"4",2019-03-11 00:00:00.000,2019-03-19 00:00:00.000,2019-03-20 00:00:00.000,"2222-999900","1","1",,,"0",-1478,"","MARCA2","",162,"ATI14","","PAGAR","QUITADO DIA",8,1
"1","2019031321","21","Vale-Transporte","2019031321","VEND2","Dinheiro",2019-03-17 00:00:00.000,"2",2019-03-13 00:00:00.000,2019-03-17 00:00:00.000,2019-03-19 00:00:00.000,"2222-999900","1","1",,,"0",-1752,"","MARCA1","",164,"ATI14","","PAGAR","QUITADO DIA",4,2
"3","2019031335","35","Salarios e Ordenados","2019031335","VEND1","Cheque",2019-03-22 00:00:00.000,"1",2019-03-13 00:00:00.000,2019-03-22 00:00:00.000,2019-03-24 00:00:00.000,"2222-999900","1","3",,,"0",-1101,"","MARCA2","",165,"ATI14","","PAGAR","QUITADO DIA",9,2
"2","2019031714","14","Quatro","2019031714","VEND3","Cartao Credito",2019-03-20 00:00:00.000,"4",2019-03-17 00:00:00.000,2019-03-20 00:00:00.000,2019-03-22 00:00:00.000,"2222-999900","1","2",,,"0",-1696,"","MARCA2","",171,"ATI14","","PAGAR","QUITADO DIA",3,2
"1","2019031817","17","Salarios e Ordenados","2019031817","VEND1","Cheque",2019-03-19 00:00:00.000,"1",2019-03-18 00:00:00.000,2019-03-19 00:00:00.000,2019-03-20 00:00:00.000,"2222-999900","1","1",,,"0",-1941,"","MARCA1","",173,"ATI14","","PAGAR","QUITADO DIA",1,1
"2","201903195","5","Salarios e Ordenados","201903195","VEND3","Boleto",2019-03-20 00:00:00.000,"1",2019-03-19 00:00:00.000,2019-03-20 00:00:00.000,2019-03-20 00:00:00.000,"2222-999900","1","2",,,"0",-1488,"","MARCA1","",176,"ATI14","","PAGAR","QUITADO DIA",1,0
"1","201804116","6","Vale-Transporte","201804116","VEND3","Cartao Credito",2018-04-21 00:00:00.000,"2",2018-04-11 00:00:00.000,2018-04-21 00:00:00.000,2018-04-23 00:00:00.000,"2222-999900","1","1",,,"0",-1380,"","MARCA1","",187,"ATI14","","PAGAR","QUITADO DIA",10,2
"3","201804111","1","Quatro","201804111","VEND4","Cartao Debito",2018-04-17 00:00:00.000,"4",2018-04-11 00:00:00.000,2018-04-17 00:00:00.000,2018-04-17 00:00:00.000,"2222-999900","1","3",,,"0",-1331,"","MARCA1","",188,"ATI14","","PAGAR","QUITADO DIA",6,0
"3","2018041925","25","Quatro","2018041925","VEND4","Boleto",2018-04-21 00:00:00.000,"4",2018-04-19 00:00:00.000,2018-04-21 00:00:00.000,2018-04-23 00:00:00.000,"2222-999900","1","3",,,"0",-1609,"","MARCA1","",199,"ATI14","","PAGAR","QUITADO DIA",2,2
"1","2019041530","30","Vale-Transporte","2019041530","VEND5","Dinheiro",2019-04-21 00:00:00.000,"2",2019-04-15 00:00:00.000,2019-04-21 00:00:00.000,2019-04-23 00:00:00.000,"2222-999900","1","1",,,"0",-1501,"","MARCA2","",210,"ATI14","","PAGAR","QUITADO DIA",6,2
"1","2019041524","24","Salarios e Ordenados","2019041524","VEND4","Dinheiro",2019-04-16 00:00:00.000,"1",2019-04-15 00:00:00.000,2019-04-16 00:00:00.000,2019-04-20 00:00:00.000,"2222-999900","1","1",,,"0",-1297,"","MARCA1","",211,"ATI14","","PAGAR","QUITADO DIA",1,4
"1","201904187","7","Vale-Transporte","201904187","VEND1","Cheque",2019-04-19 00:00:00.000,"2",2019-04-18 00:00:00.000,2019-04-19 00:00:00.000,2019-04-19 00:00:00.000,"2222-999900","1","1",,,"0",-1691,"","MARCA2","",220,"ATI14","","PAGAR","QUITADO DIA",1,0
"1","2020040129","29","Vale-Transporte","2020040129","VEND1","Boleto",2020-04-09 00:00:00.000,"2",2020-04-01 00:00:00.000,2020-04-09 00:00:00.000,2020-04-09 00:00:00.000,"2222-999900","1","1",,5,"0",-1469,"","MARCA1","",225,"ATI14","","PAGAR","QUITADO DIA",8,0
"3","2020040130","30","Vale-Transporte","2020040130","VEND5","Boleto",2020-04-04 00:00:00.000,"2",2020-04-01 00:00:00.000,2020-04-04 00:00:00.000,2020-04-07 00:00:00.000,"2222-999900","1","3",,,"0",-1698,"","MARCA1","",229,"ATI14","","PAGAR","QUITADO DIA",3,3
"3","2020040121","21","Quatro","2020040121","VEND3","Cheque",2020-04-11 00:00:00.000,"4",2020-04-01 00:00:00.000,2020-04-11 00:00:00.000,2020-04-11 00:00:00.000,"2222-999900","1","3",,,"0",-1033,"","MARCA1","",233,"ATI14","","PAGAR","QUITADO DIA",10,0
"2","2020022135","35","Salarios e Ordenados","2020022135","VEND5","Dinheiro",2020-02-25 00:00:00.000,"1",2020-02-21 00:00:00.000,2020-02-25 00:00:00.000,,"2222-999900","1","2",10,,"1",-1542,"","MARCA2","",258,"ATI14","","PAGAR","VENCIDO",4,38
"1","2020022212","12","Quatro","2020022212","VEND4","Cheque",2020-02-24 00:00:00.000,"4",2020-02-22 00:00:00.000,2020-02-24 00:00:00.000,,"2222-999900","1","1",,,"1",-1913,"","MARCA1","",259,"ATI14","","PAGAR","VENCIDO",2,39
"2","2020032233","33","Quatro","2020032233","VEND1","Cartao Credito",2020-03-25 00:00:00.000,"4",2020-03-22 00:00:00.000,2020-03-25 00:00:00.000,,"2222-999900","1","2",,,"1",-1530,"","MARCA1","",286,"ATI14","","PAGAR","VENCIDO",3,9
"3","201805153","3","Quatro","201805153","VEND2","Cheque",2018-05-22 00:00:00.000,"4",2018-05-15 00:00:00.000,2018-05-22 00:00:00.000,2018-05-23 00:00:00.000,"2222-999900","1","3",,,"0",-1817,"","MARCA2","",320,"ATI14","","PAGAR","QUITADO DIA",7,1
"3","2018051513","13","Salarios e Ordenados","2018051513","VEND1","Dinheiro",2018-05-22 00:00:00.000,"1",2018-05-15 00:00:00.000,2018-05-22 00:00:00.000,2018-05-25 00:00:00.000,"2222-999900","1","3",,,"0",-1285,"","MARCA2","",321,"ATI14","","PAGAR","QUITADO DIA",7,3
"1","2018051628","28","Salarios e Ordenados","2018051628","VEND1","Cartao Debito",2018-05-18 00:00:00.000,"1",2018-05-16 00:00:00.000,2018-05-18 00:00:00.000,2018-05-21 00:00:00.000,"2222-999900","1","1",,,"0",-1285,"","MARCA2","",322,"ATI14","","PAGAR","QUITADO DIA",2,3
"1","2018051736","36","Salarios e Ordenados","2018051736","VEND1","Cartao Credito",2018-05-18 00:00:00.000,"1",2018-05-17 00:00:00.000,2018-05-18 00:00:00.000,2018-05-21 00:00:00.000,"2222-999900","1","1",,,"0",-1641,"","MARCA2","",324,"ATI14","","PAGAR","QUITADO DIA",1,3
"3","201905105","5","Vale-Transporte","201905105","VEND2","Dinheiro",2019-05-18 00:00:00.000,"2",2019-05-10 00:00:00.000,2019-05-18 00:00:00.000,2019-05-19 00:00:00.000,"2222-999900","1","3",,,"0",-1966,"","MARCA2","",332,"ATI14","","PAGAR","QUITADO DIA",8,1
"2","2019051820","20","Quatro","2019051820","VEND1","Cheque",2019-05-21 00:00:00.000,"4",2019-05-18 00:00:00.000,2019-05-21 00:00:00.000,2019-05-25 00:00:00.000,"2222-999900","1","2",,,"0",-1245,"","MARCA1","",346,"ATI14","","PAGAR","QUITADO DIA",3,4
"2","2018061036","36","Vale-Transporte","2018061036","VEND1","Boleto",2018-06-17 00:00:00.000,"2",2018-06-10 00:00:00.000,2018-06-17 00:00:00.000,2018-06-18 00:00:00.000,"2222-999900","1","2",,,"0",-1603,"","MARCA2","",351,"ATI14","","PAGAR","QUITADO DIA",7,1
"1","201806107","7","Vale-Transporte","201806107","VEND2","Dinheiro",2018-06-17 00:00:00.000,"2",2018-06-10 00:00:00.000,2018-06-17 00:00:00.000,2018-06-20 00:00:00.000,"2222-999900","1","1",,,"0",-1436,"","MARCA1","",352,"ATI14","","PAGAR","QUITADO DIA",7,3
"2","2018061139","39","Salarios e Ordenados","2018061139","VEND1","Cartao Credito",2018-06-12 00:00:00.000,"1",2018-06-11 00:00:00.000,2018-06-12 00:00:00.000,2018-06-13 00:00:00.000,"2222-999900","1","2",,,"0",-1779,"","MARCA2","",355,"ATI14","","PAGAR","QUITADO DIA",1,1
"3","2018061520","20","Quatro","2018061520","VEND3","Cartao Credito",2018-06-18 00:00:00.000,"4",2018-06-15 00:00:00.000,2018-06-18 00:00:00.000,2018-06-20 00:00:00.000,"2222-999900","1","3",,,"0",-1094,"","MARCA1","",362,"ATI14","","PAGAR","QUITADO DIA",3,2
"3","2018062013","13","Vale-Transporte","2018062013","VEND5","Cartao Debito",2018-06-22 00:00:00.000,"2",2018-06-20 00:00:00.000,2018-06-22 00:00:00.000,2018-06-27 00:00:00.000,"2222-999900","1","3",,,"0",-1439,"","MARCA2","",374,"ATI14","","PAGAR","QUITADO DIA",2,5
"2","2019061113","13","Vale-Transporte","2019061113","VEND1","Boleto",2019-06-17 00:00:00.000,"2",2019-06-11 00:00:00.000,2019-06-17 00:00:00.000,2019-06-19 00:00:00.000,"2222-999900","1","2",,,"0",-1692,"","MARCA1","",380,"ATI14","","PAGAR","QUITADO DIA",6,2
"2","2019061640","40","Salarios e Ordenados","2019061640","VEND5","Dinheiro",2019-06-18 00:00:00.000,"1",2019-06-16 00:00:00.000,2019-06-18 00:00:00.000,2019-06-18 00:00:00.000,"2222-999900","1","2",,,"0",-1900,"","MARCA2","",388,"ATI14","","PAGAR","QUITADO DIA",2,0
"2","2019061713","13","Salarios e Ordenados","2019061713","VEND2","Cheque",2019-06-18 00:00:00.000,"1",2019-06-17 00:00:00.000,2019-06-18 00:00:00.000,2019-06-18 00:00:00.000,"2222-999900","1","2",,,"0",-1822,"","MARCA1","",390,"ATI14","","PAGAR","QUITADO DIA",1,0
