Zip,City,State,Region,District,Country,ZipCountry
"71762","","Oaxaca","","San Lorenzo","Mexico","71762,Mexico"
"70477","","Oaxaca","","San Lorenzo Albarradas","Mexico","70477,Mexico"
"70478","","Oaxaca","","San Lorenzo Albarradas","Mexico","70478,Mexico"
"70479","","Oaxaca","","San Lorenzo Albarradas","Mexico","70479,Mexico"
"68263","","Oaxaca","","San Lorenzo Cacaotepec","Mexico","68263,Mexico"
"68264","","Oaxaca","","San Lorenzo Cacaotepec","Mexico","68264,Mexico"
"68518","","Oaxaca","","San Lorenzo Cuaunecuiltitla","Mexico","68518,Mexico"
"71450","","Oaxaca","","San Lorenzo Texmelucan","Mexico","71450,Mexico"
"71459","","Oaxaca","","San Lorenzo Texmelucan","Mexico","71459,Mexico"
"69430","","Oaxaca","","San Lorenzo Victoria","Mexico","69430,Mexico"
"70296","","Oaxaca","","San Lucas Camotlan","Mexico","70296,Mexico"
"68470","","Oaxaca","","San Lucas Ojitlan","Mexico","68470,Mexico"
"68471","","Oaxaca","","San Lucas Ojitlan","Mexico","68471,Mexico"
"68472","","Oaxaca","","San Lucas Ojitlan","Mexico","68472,Mexico"
"68473","","Oaxaca","","San Lucas Ojitlan","Mexico","68473,Mexico"
"68474","","Oaxaca","","San Lucas Ojitlan","Mexico","68474,Mexico"
"68475","","Oaxaca","","San Lucas Ojitlan","Mexico","68475,Mexico"
"68476","","Oaxaca","","San Lucas Ojitlan","Mexico","68476,Mexico"
"68479","","Oaxaca","","San Lucas Ojitlan","Mexico","68479,Mexico"
"70467","","Oaxaca","","San Lucas Quiavini","Mexico","70467,Mexico"
"68560","","Oaxaca","","San Lucas Zoquiapam","Mexico","68560,Mexico"
"68561","","Oaxaca","","San Lucas Zoquiapam","Mexico","68561,Mexico"
"68562","","Oaxaca","","San Lucas Zoquiapam","Mexico","68562,Mexico"
"70810","","Oaxaca","","San Luis Amatlan","Mexico","70810,Mexico"
"70811","","Oaxaca","","San Luis Amatlan","Mexico","70811,Mexico"
"70894","","Oaxaca","","San Marcial Ozolotepec","Mexico","70894,Mexico"
"69270","","Oaxaca","","San Marcos Arteaga","Mexico","69270,Mexico"
"71560","","Oaxaca","","San Martin de los Cansecos","Mexico","71560,Mexico"
"69815","","Oaxaca","","San Martin Huamelulpam","Mexico","69815,Mexico"
"69816","","Oaxaca","","San Martin Huamelulpam","Mexico","69816,Mexico"
"69817","","Oaxaca","","San Martin Huamelulpam","Mexico","69817,Mexico"
"69818","","Oaxaca","","San Martin Huamelulpam","Mexico","69818,Mexico"
"69845","","Oaxaca","","San Martin Itunyoso","Mexico","69845,Mexico"
"71562","","Oaxaca","","San Martin Lachila","Mexico","71562,Mexico"
"69780","","Oaxaca","","San Martin Peras","Mexico","69780,Mexico"
"69787","","Oaxaca","","San Martin Peras","Mexico","69787,Mexico"
"71506","","Oaxaca","","San Martin Tilcajete","Mexico","71506,Mexico"
"68547","","Oaxaca","","San Martin Toxpalan","Mexico","68547,Mexico"
"68548","","Oaxaca","","San Martin Toxpalan","Mexico","68548,Mexico"
"69235","","Oaxaca","","San Martin Zacatepec","Mexico","69235,Mexico"
"68880","","Oaxaca","","San Mateo Cajonos","Mexico","68880,Mexico"
"68760","","Oaxaca","","Capulalpam de Mendez","Mexico","68760,Mexico"
"70780","","Oaxaca","","San Mateo Del Mar","Mexico","70780,Mexico"
"68575","","Oaxaca","","San Mateo Yoloxochitlan","Mexico","68575,Mexico"
"69690","","Oaxaca","","San Mateo Etlatongo","Mexico","69690,Mexico"
"69180","","Oaxaca","","San Mateo Nejapam","Mexico","69180,Mexico"
"69875","","Oaxaca","","San Mateo Peñasco","Mexico","69875,Mexico"
"70970","","Oaxaca","","San Mateo Piñas","Mexico","70970,Mexico"
"70971","","Oaxaca","","San Mateo Piñas","Mexico","70971,Mexico"
"70972","","Oaxaca","","San Mateo Piñas","Mexico","70972,Mexico"
"70860","","Oaxaca","","San Mateo Rio Hondo","Mexico","70860,Mexico"
"70861","","Oaxaca","","San Mateo Rio Hondo","Mexico","70861,Mexico"
"70862","","Oaxaca","","San Mateo Rio Hondo","Mexico","70862,Mexico"
"69995","","Oaxaca","","San Mateo Sindihui","Mexico","69995,Mexico"
"69355","","Oaxaca","","San Mateo Tlapiltepec","Mexico","69355,Mexico"
"68850","","Oaxaca","","San Melchor Betaza","Mexico","68850,Mexico"
"68851","","Oaxaca","","San Melchor Betaza","Mexico","68851,Mexico"
"69840","","Oaxaca","","San Miguel Achiutla","Mexico","69840,Mexico"
"69841","","Oaxaca","","San Miguel Achiutla","Mexico","69841,Mexico"
"69170","","Oaxaca","","San Miguel Ahuehuetitlan","Mexico","69170,Mexico"
"69171","","Oaxaca","","San Miguel Ahuehuetitlan","Mexico","69171,Mexico"
"68737","","Oaxaca","","San Miguel Aloapam","Mexico","68737,Mexico"
"69240","","Oaxaca","","San Miguel Amatitlan","Mexico","69240,Mexico"
"69241","","Oaxaca","","San Miguel Amatitlan","Mexico","69241,Mexico"
"69243","","Oaxaca","","San Miguel Amatitlan","Mexico","69243,Mexico"
"69244","","Oaxaca","","San Miguel Amatitlan","Mexico","69244,Mexico"
"69249","","Oaxaca","","San Miguel Amatitlan","Mexico","69249,Mexico"
"68785","","Oaxaca","","San Miguel Amatlan","Mexico","68785,Mexico"
"68786","","Oaxaca","","San Miguel Amatlan","Mexico","68786,Mexico"
"70874","","Oaxaca","","San Miguel Coatlan","Mexico","70874,Mexico"
"69615","","Oaxaca","","San Miguel Chicahua","Mexico","69615,Mexico"
"70155","","Oaxaca","","San Miguel Chimalapa","Mexico","70155,Mexico"
"70156","","Oaxaca","","San Miguel Chimalapa","Mexico","70156,Mexico"
"70157","","Oaxaca","","San Miguel Chimalapa","Mexico","70157,Mexico"
"70158","","Oaxaca","","San Miguel Chimalapa","Mexico","70158,Mexico"
"70990","","Oaxaca","","San Miguel Del Puerto","Mexico","70990,Mexico"
"70991","","Oaxaca","","San Miguel Del Puerto","Mexico","70991,Mexico"
"70992","","Oaxaca","","San Miguel Del Puerto","Mexico","70992,Mexico"
"70993","","Oaxaca","","San Miguel Del Puerto","Mexico","70993,Mexico"
"68754","","Oaxaca","","San Miguel Del Rio","Mexico","68754,Mexico"
"71588","","Oaxaca","","San Miguel Ejutla","Mexico","71588,Mexico"
"71142","","Oaxaca","","San Miguel El Grande","Mexico","71142,Mexico"
"71143","","Oaxaca","","San Miguel El Grande","Mexico","71143,Mexico"
"71145","","Oaxaca","","San Miguel El Grande","Mexico","71145,Mexico"
"69610","","Oaxaca","","San Miguel Huautla","Mexico","69610,Mexico"
"71218","","Oaxaca","","San Miguel Mixtepec","Mexico","71218,Mexico"
"71890","","Oaxaca","","San Miguel Panixtlahuaca","Mexico","71890,Mexico"
"71273","","Oaxaca","","San Miguel Peras","Mexico","71273,Mexico"
"71274","","Oaxaca","","San Miguel Peras","Mexico","71274,Mexico"
"71275","","Oaxaca","","San Miguel Peras","Mexico","71275,Mexico"
"69990","","Oaxaca","","San Miguel Piedras","Mexico","69990,Mexico"
"69991","","Oaxaca","","San Miguel Piedras","Mexico","69991,Mexico"
"70288","","Oaxaca","","San Miguel Quetzaltepec","Mexico","70288,Mexico"
"70289","","Oaxaca","","San Miguel Quetzaltepec","Mexico","70289,Mexico"
"68624","","Oaxaca","","San Miguel Santa Flor","Mexico","68624,Mexico"
"71400","","Oaxaca","","Villa Sola de Vega","Mexico","71400,Mexico"
"71401","","Oaxaca","","Villa Sola de Vega","Mexico","71401,Mexico"
"71407","","Oaxaca","","Villa Sola de Vega","Mexico","71407,Mexico"
"71408","","Oaxaca","","Villa Sola de Vega","Mexico","71408,Mexico"
"71409","","Oaxaca","","Villa Sola de Vega","Mexico","71409,Mexico"
"71422","","Oaxaca","","Villa Sola de Vega","Mexico","71422,Mexico"
"71429","","Oaxaca","","Villa Sola de Vega","Mexico","71429,Mexico"
"68430","","Oaxaca","","San Miguel Soyaltepec","Mexico","68430,Mexico"
"68432","","Oaxaca","","San Miguel Soyaltepec","Mexico","68432,Mexico"
"68433","","Oaxaca","","San Miguel Soyaltepec","Mexico","68433,Mexico"
"68434","","Oaxaca","","San Miguel Soyaltepec","Mexico","68434,Mexico"
"70880","","Oaxaca","","San Miguel Suchixtepec","Mexico","70880,Mexico"
"68820","","Oaxaca","","Villa Talea de Castro","Mexico","68820,Mexico"
"68821","","Oaxaca","","Villa Talea de Castro","Mexico","68821,Mexico"
"68822","","Oaxaca","","Villa Talea de Castro","Mexico","68822,Mexico"
"69915","","Oaxaca","","San Miguel Tecomatlan","Mexico","69915,Mexico"
"70795","","Oaxaca","","San Miguel Tenango","Mexico","70795,Mexico"
"69360","","Oaxaca","","San Miguel Tequixtepec","Mexico","69360,Mexico"
"69361","","Oaxaca","","San Miguel Tequixtepec","Mexico","69361,Mexico"
"69369","","Oaxaca","","San Miguel Tequixtepec","Mexico","69369,Mexico"
"71530","","Oaxaca","","San Miguel Tilquiapam","Mexico","71530,Mexico"
"71670","","Oaxaca","","San Miguel Tlacamama","Mexico","71670,Mexico"
"71671","","Oaxaca","","San Miguel Tlacamama","Mexico","71671,Mexico"
"71675","","Oaxaca","","San Miguel Tlacamama","Mexico","71675,Mexico"
"71678","","Oaxaca","","San Miguel Tlacamama","Mexico","71678,Mexico"
"69730","","Oaxaca","","San Miguel Tlacotepec","Mexico","69730,Mexico"
"69731","","Oaxaca","","San Miguel Tlacotepec","Mexico","69731,Mexico"
"69735","","Oaxaca","","San Miguel Tlacotepec","Mexico","69735,Mexico"
"69737","","Oaxaca","","San Miguel Tlacotepec","Mexico","69737,Mexico"
"69370","","Oaxaca","","San Miguel Tulancingo","Mexico","69370,Mexico"
"68778","","Oaxaca","","San Miguel Yotao","Mexico","68778,Mexico"
"70806","","Oaxaca","","San Nicolas","Mexico","70806,Mexico"
"69140","","Oaxaca","","San Nicolas Hidalgo","Mexico","69140,Mexico"
"69145","","Oaxaca","","San Nicolas Hidalgo","Mexico","69145,Mexico"
"70855","","Oaxaca","","San Pablo Coatlan","Mexico","70855,Mexico"
"71276","","Oaxaca","","San Pablo Cuatro Venados","Mexico","71276,Mexico"
"68258","","Oaxaca","","San Pablo Etla","Mexico","68258,Mexico"
"68259","","Oaxaca","","San Pablo Etla","Mexico","68259,Mexico"
"68223","","Oaxaca","","San Pablo Huitzo","Mexico","68223,Mexico"
"71270","","Oaxaca","","San Pablo Huixtepec","Mexico","71270,Mexico"
"68720","","Oaxaca","","San Pablo Macuiltianguis","Mexico","68720,Mexico"
"68722","","Oaxaca","","San Pablo Macuiltianguis","Mexico","68722,Mexico"
"71150","","Oaxaca","","San Pablo Tijaltepec","Mexico","71150,Mexico"
"71151","","Oaxaca","","San Pablo Tijaltepec","Mexico","71151,Mexico"
"71153","","Oaxaca","","San Pablo Tijaltepec","Mexico","71153,Mexico"
"70430","","Oaxaca","","San Pablo Villa de Mitla","Mexico","70430,Mexico"
"68895","","Oaxaca","","San Pablo Yaganiza","Mexico","68895,Mexico"
"71070","","Oaxaca","","San Pedro Amuzgos","Mexico","71070,Mexico"
"71076","","Oaxaca","","San Pedro Amuzgos","Mexico","71076,Mexico"
"71077","","Oaxaca","","San Pedro Amuzgos","Mexico","71077,Mexico"
"71540","","Oaxaca","","San Pedro Apostol","Mexico","71540,Mexico"
"71710","","Oaxaca","","San Pedro Atoyac","Mexico","71710,Mexico"
"71715","","Oaxaca","","San Pedro Atoyac","Mexico","71715,Mexico"
"68885","","Oaxaca","","San Pedro Cajonos","Mexico","68885,Mexico"
"69640","","Oaxaca","","San Pedro Coxcaltepec Cantaros","Mexico","69640,Mexico"
"69641","","Oaxaca","","San Pedro Coxcaltepec Cantaros","Mexico","69641,Mexico"
"69645","","Oaxaca","","San Pedro Coxcaltepec Cantaros","Mexico","69645,Mexico"
"70750","","Oaxaca","","San Pedro Comitancillo","Mexico","70750,Mexico"
"70966","","Oaxaca","","San Pedro El Alto","Mexico","70966,Mexico"
"70967","","Oaxaca","","San Pedro El Alto","Mexico","70967,Mexico"
"70770","","Oaxaca","","San Pedro Huamelula","Mexico","70770,Mexico"
"70771","","Oaxaca","","San Pedro Huamelula","Mexico","70771,Mexico"
"70772","","Oaxaca","","San Pedro Huamelula","Mexico","70772,Mexico"
"70773","","Oaxaca","","San Pedro Huamelula","Mexico","70773,Mexico"
"70774","","Oaxaca","","San Pedro Huamelula","Mexico","70774,Mexico"
"70777","","Oaxaca","","San Pedro Huilotepec","Mexico","70777,Mexico"
"68450","","Oaxaca","","San Pedro Ixcatlan","Mexico","68450,Mexico"
"68451","","Oaxaca","","San Pedro Ixcatlan","Mexico","68451,Mexico"
"68452","","Oaxaca","","San Pedro Ixcatlan","Mexico","68452,Mexico"
"71234","","Oaxaca","","San Pedro Ixtlahuaca","Mexico","71234,Mexico"
"68685","","Oaxaca","","San Pedro Jaltepetongo","Mexico","68685,Mexico"
"71740","","Oaxaca","","San Pedro Jicayan","Mexico","71740,Mexico"
"71741","","Oaxaca","","San Pedro Jicayan","Mexico","71741,Mexico"
"71742","","Oaxaca","","San Pedro Jicayan","Mexico","71742,Mexico"
"71743","","Oaxaca","","San Pedro Jicayan","Mexico","71743,Mexico"
"71747","","Oaxaca","","San Pedro Jicayan","Mexico","71747,Mexico"
"68675","","Oaxaca","","San Pedro Jocotipac","Mexico","68675,Mexico"
"71920","","Oaxaca","","San Pedro Juchatengo","Mexico","71920,Mexico"
"71525","","Oaxaca","","San Pedro Martir","Mexico","71525,Mexico"
"70580","","Oaxaca","","San Pedro Martir Quiechapa","Mexico","70580,Mexico"
"69810","","Oaxaca","","San Pedro Martir Yucuxaco","Mexico","69810,Mexico"
"69811","","Oaxaca","","San Pedro Martir Yucuxaco","Mexico","69811,Mexico"
"69812","","Oaxaca","","San Pedro Martir Yucuxaco","Mexico","69812,Mexico"
"71996","","Oaxaca","","San Pedro Mixtepec-juquila","Mexico","71996,Mexico"
"70839","","Oaxaca","","San Pedro Mixtepec-miahuatlan","Mexico","70839,Mexico"
"69885","","Oaxaca","","San Pedro Molinos","Mexico","69885,Mexico"
"69516","","Oaxaca","","San Pedro Nopala","Mexico","69516,Mexico"
"69519","","Oaxaca","","San Pedro Nopala","Mexico","69519,Mexico"
"68524","","Oaxaca","","San Pedro Ocopetatillo","Mexico","68524,Mexico"
"70293","","Oaxaca","","San Pedro Ocotepec","Mexico","70293,Mexico"
"70294","","Oaxaca","","San Pedro Ocotepec","Mexico","70294,Mexico"
"70902","","Oaxaca","","San Pedro Pochutla","Mexico","70902,Mexico"
"70904","","Oaxaca","","San Pedro Pochutla","Mexico","70904,Mexico"
"70905","","Oaxaca","","San Pedro Pochutla","Mexico","70905,Mexico"
"70486","","Oaxaca","","San Pedro Quiatoni","Mexico","70486,Mexico"
"68665","","Oaxaca","","San Pedro Sochiapam","Mexico","68665,Mexico"
"70185","","Oaxaca","","San Pedro Tapanatepec","Mexico","70185,Mexico"
"70189","","Oaxaca","","San Pedro Tapanatepec","Mexico","70189,Mexico"
"71557","","Oaxaca","","San Pedro Taviche","Mexico","71557,Mexico"
"69980","","Oaxaca","","San Pedro Teozacoalco","Mexico","69980,Mexico"
"68620","","Oaxaca","","San Pedro Teutila","Mexico","68620,Mexico"
"68621","","Oaxaca","","San Pedro Teutila","Mexico","68621,Mexico"
"68622","","Oaxaca","","San Pedro Teutila","Mexico","68622,Mexico"
"69930","","Oaxaca","","San Pedro Tidaa","Mexico","69930,Mexico"
"69590","","Oaxaca","","San Pedro Topiltepec","Mexico","69590,Mexico"
"69591","","Oaxaca","","San Pedro Topiltepec","Mexico","69591,Mexico"
"70482","","Oaxaca","","San Pedro Totolapa","Mexico","70482,Mexico"
"71800","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71800,Mexico"
"71801","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71801,Mexico"
"71802","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71802,Mexico"
"71803","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71803,Mexico"
"71804","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71804,Mexico"
"71805","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71805,Mexico"
"71806","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71806,Mexico"
"71807","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71807,Mexico"
"71808","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71808,Mexico"
"71809","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71809,Mexico"
"71810","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71810,Mexico"
"71820","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71820,Mexico"
"71821","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71821,Mexico"
"71838","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71838,Mexico"
"71839","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71839,Mexico"
"71840","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico","71840,Mexico"
"68734","","Oaxaca","","San Pedro Yaneri","Mexico","68734,Mexico"
"68735","","Oaxaca","","San Pedro Yaneri","Mexico","68735,Mexico"
"68707","","Oaxaca","","San Pedro Yolox","Mexico","68707,Mexico"
"68708","","Oaxaca","","San Pedro Yolox","Mexico","68708,Mexico"
"70283","","Oaxaca","","San Pedro y San Pablo Ayutla","Mexico","70283,Mexico"
"70284","","Oaxaca","","San Pedro y San Pablo Ayutla","Mexico","70284,Mexico"
"68200","","Oaxaca","","Villa de Etla","Mexico","68200,Mexico"
"68201","","Oaxaca","","Villa de Etla","Mexico","68201,Mexico"
"69500","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico","69500,Mexico"
"69501","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico","69501,Mexico"
"69502","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico","69502,Mexico"
"69503","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico","69503,Mexico"
"69504","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico","69504,Mexico"
"69030","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico","69030,Mexico"
"69031","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico","69031,Mexico"
"69032","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico","69032,Mexico"
"69033","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico","69033,Mexico"
"69034","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico","69034,Mexico"
"69038","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico","69038,Mexico"
"69556","","Oaxaca","","San Pedro Yucunama","Mexico","69556,Mexico"
"71248","","Oaxaca","","San Raymundo Jalpan","Mexico","71248,Mexico"
"70407","","Oaxaca","","San Sebastian Abasolo","Mexico","70407,Mexico"
"70408","","Oaxaca","","San Sebastian Abasolo","Mexico","70408,Mexico"
"70850","","Oaxaca","","San Sebastian Coatlan","Mexico","70850,Mexico"
"70851","","Oaxaca","","San Sebastian Coatlan","Mexico","70851,Mexico"
"70854","","Oaxaca","","San Sebastian Coatlan","Mexico","70854,Mexico"
"71640","","Oaxaca","","San Sebastian Ixcapa","Mexico","71640,Mexico"
"71641","","Oaxaca","","San Sebastian Ixcapa","Mexico","71641,Mexico"
"71642","","Oaxaca","","San Sebastian Ixcapa","Mexico","71642,Mexico"
"71643","","Oaxaca","","San Sebastian Ixcapa","Mexico","71643,Mexico"
"71648","","Oaxaca","","San Sebastian Ixcapa","Mexico","71648,Mexico"
"69574","","Oaxaca","","San Sebastian Nicananduta","Mexico","69574,Mexico"
"70877","","Oaxaca","","San Sebastian Rio Hondo","Mexico","70877,Mexico"
"70878","","Oaxaca","","San Sebastian Rio Hondo","Mexico","70878,Mexico"
"69742","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico","69742,Mexico"
"69743","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico","69743,Mexico"
"69744","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico","69744,Mexico"
"69750","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico","69750,Mexico"
"69751","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico","69751,Mexico"
"70426","","Oaxaca","","San Sebastian Teitipac","Mexico","70426,Mexico"
"71246","","Oaxaca","","San Sebastian Tutla","Mexico","71246,Mexico"
"70808","","Oaxaca","","San Simon Almolongas","Mexico","70808,Mexico"
"69265","","Oaxaca","","San Simon Zahuatlan","Mexico","69265,Mexico"
"70820","","Oaxaca","","Santa Ana","Mexico","70820,Mexico"
"68515","","Oaxaca","","Santa Ana Ateixtlahuaca","Mexico","68515,Mexico"
"68614","","Oaxaca","","Santa Ana Cuauhtemoc","Mexico","68614,Mexico"
"70428","","Oaxaca","","Santa Ana Del Valle","Mexico","70428,Mexico"
"70540","","Oaxaca","","Santa Ana Tavela","Mexico","70540,Mexico"
"71296","","Oaxaca","","Santa Ana Tlapacoyan","Mexico","71296,Mexico"
"71297","","Oaxaca","","Santa Ana Tlapacoyan","Mexico","71297,Mexico"
"68745","","Oaxaca","","Santa Ana Yareni","Mexico","68745,Mexico"
"71516","","Oaxaca","","Santa Ana Zegache","Mexico","71516,Mexico"
"71517","","Oaxaca","","Santa Ana Zegache","Mexico","71517,Mexico"
