DATEKEY,YEAR,QUARTER,MONTH,UNIQUE_CARRIER,ORIGIN,DEST,PASSENGERS,FREIGHT_KG,MAIL_COUNT,DISTANCE_KM,FLIGHTCOUNT
2019-02-28 00:00:00.000,2019,1,2,"UA","ABQ","YYZ",0,0,0,1554,1
2019-07-31 00:00:00.000,2019,3,7,"UA","ATH","IAD",0,0,0,5168,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SFO","LAP",0,0,0,1173,1
2019-05-31 00:00:00.000,2019,2,5,"UA","SFO","STR",0,0,0,5791,1
2019-11-30 00:00:00.000,2019,4,11,"UA","IAD","MID",0,0,0,1437,1
2019-06-30 00:00:00.000,2019,2,6,"UA","VCE","SWF",0,0,0,4133,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YHZ","EWR",0,0,0,613,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","BZN",0,0,0,610,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","COS",0,0,0,1162,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YVR","RFD",0,0,0,1703,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YVR","SEA",0,0,0,127,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYC","CMH",0,0,0,1677,1
2019-11-30 00:00:00.000,2019,4,11,"UA","YYC","CMH",0,0,0,1677,1
2019-02-28 00:00:00.000,2019,1,2,"UA","YYZ","ATL",0,0,0,739,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","BWI",0,0,0,347,1
2019-02-28 00:00:00.000,2019,1,2,"UA","YYZ","CLE",0,0,0,193,1
2019-05-31 00:00:00.000,2019,2,5,"UA","YYZ","COS",0,0,0,1343,1
2019-03-31 00:00:00.000,2019,1,3,"UA","YYZ","DCA",0,0,0,359,1
2019-11-30 00:00:00.000,2019,4,11,"UA","ORD","MZT",0,0,0,1674,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SJD","DFW",0,0,0,1024,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SJD","RDU",0,0,0,2047,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SJD","SEA",0,0,0,1815,1
2019-10-31 00:00:00.000,2019,4,10,"UA","SJD","TUL",0,0,0,1222,1
2019-04-30 00:00:00.000,2019,2,4,"UA","SJO","SWF",0,0,0,2255,1
2019-09-30 00:00:00.000,2019,3,9,"UA","SJU","POS",0,0,0,623,1
2019-02-28 00:00:00.000,2019,1,2,"UA","SKB","PBI",0,0,0,1286,1
2019-02-28 00:00:00.000,2019,1,2,"UA","SNN","EWR",0,0,0,3095,1
2019-01-31 00:00:00.000,2019,1,1,"UA","SNN","IAH",0,0,0,4466,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SNN","ORD",0,0,0,3591,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SYD","HNL",0,0,0,5066,1
2019-03-31 00:00:00.000,2019,1,3,"UA","ORF","YYZ",0,0,0,502,1
2019-08-31 00:00:00.000,2019,3,8,"UA","PEK","CLE",0,0,0,6705,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PHL","SJD",0,0,0,2318,1
2019-12-31 00:00:00.000,2019,4,12,"UA","POS","FLL",0,0,0,1627,1
2019-01-31 00:00:00.000,2019,1,1,"UA","IAH","CLO",0,0,0,2202,1
2019-12-31 00:00:00.000,2019,4,12,"UA","IAH","KIN",0,0,0,1433,1
2019-05-31 00:00:00.000,2019,2,5,"UA","IAH","MVD",0,0,0,5142,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYZ","SYR",0,0,0,182,1
2019-10-31 00:00:00.000,2019,4,10,"UA","BHM","PVR",0,0,0,1440,1
2019-09-30 00:00:00.000,2019,3,9,"UA","BNA","POS",0,0,0,2367,1
2019-04-30 00:00:00.000,2019,2,4,"UA","BOM","BGR",0,0,0,7418,1
2019-03-31 00:00:00.000,2019,1,3,"UA","BON","ABQ",0,0,0,2870,1
2019-03-31 00:00:00.000,2019,1,3,"UA","BON","PSP",0,0,0,3378,1
2019-05-31 00:00:00.000,2019,2,5,"UA","CLT","BDA",0,0,0,956,1
2019-11-30 00:00:00.000,2019,4,11,"UA","CLT","POS",0,0,0,2096,1
2019-11-30 00:00:00.000,2019,4,11,"UA","CLT","PVR",0,0,0,1784,1
2019-12-31 00:00:00.000,2019,4,12,"UA","ORD","POS",0,0,0,2694,1
2019-01-31 00:00:00.000,2019,1,1,"UA","ORF","NAS",0,0,0,820,1
2019-06-30 00:00:00.000,2019,2,6,"UA","PEK","SWF",0,0,0,6777,1
2019-03-31 00:00:00.000,2019,1,3,"UA","PIT","YYC",0,0,0,1769,1
2019-09-30 00:00:00.000,2019,3,9,"UA","POS","BTR",0,0,0,2355,1
2019-03-31 00:00:00.000,2019,1,3,"UA","ICT","YYZ",0,0,0,1021,1
2019-03-31 00:00:00.000,2019,1,3,"UA","JAX","GUA",0,0,0,1231,1
2019-09-30 00:00:00.000,2019,3,9,"UA","PTY","HOU",0,0,0,1750,1
2019-10-31 00:00:00.000,2019,4,10,"UA","PVD","YYZ",0,0,0,439,1
2019-07-31 00:00:00.000,2019,3,7,"UA","PVG","RFD",0,0,0,7017,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PVR","SAT",0,0,0,743,1
2019-01-31 00:00:00.000,2019,1,1,"UA","PWM","NAS",0,0,0,1345,1
2019-04-30 00:00:00.000,2019,2,4,"UA","RSW","YVR",0,0,0,2701,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SAL","CRP",0,0,0,1127,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SAL","PIT",0,0,0,1938,1
2019-07-31 00:00:00.000,2019,3,7,"UA","TLV","CLE",0,0,0,5976,1
2019-06-30 00:00:00.000,2019,2,6,"UA","TPA","PTY",0,0,0,1316,1
2019-05-31 00:00:00.000,2019,2,5,"UA","TPA","PUJ",0,0,0,1108,1
2019-06-30 00:00:00.000,2019,2,6,"UA","VCE","ALB",0,0,0,4071,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YHZ","BDL",0,0,0,504,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YQX","EWR",0,0,0,1114,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YVR","HOU",0,0,0,1991,1
2019-11-30 00:00:00.000,2019,4,11,"UA","PTY","DCA",0,0,0,2055,1
2019-08-31 00:00:00.000,2019,3,8,"UA","PUJ","BWI",0,0,0,1504,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PVR","DSM",0,0,0,1589,1
2019-05-31 00:00:00.000,2019,2,5,"UA","PVR","MFE",0,0,0,584,1
2019-11-30 00:00:00.000,2019,4,11,"UA","PVR","STL",0,0,0,1528,1
2019-11-30 00:00:00.000,2019,4,11,"UA","CUN","COS",0,0,0,1619,1
2019-05-31 00:00:00.000,2019,2,5,"UA","CUN","MSY",0,0,0,651,1
2019-03-31 00:00:00.000,2019,1,3,"UA","CUN","SEA",0,0,0,2685,1
2019-03-31 00:00:00.000,2019,1,3,"UA","CUN","TUS",0,0,0,1668,1
2019-11-30 00:00:00.000,2019,4,11,"UA","CZM","ALB",0,0,0,1711,1
2019-03-31 00:00:00.000,2019,1,3,"UA","DCA","MEX",0,0,0,1877,1
2019-10-31 00:00:00.000,2019,4,10,"UA","DUB","BGR",0,0,0,2804,1
2019-10-31 00:00:00.000,2019,4,10,"UA","SAL","SAT",0,0,0,1261,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SAN","SJD",0,0,0,802,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SAP","CLT",0,0,0,1427,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SAP","DEN",0,0,0,1962,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SEA","YYC",0,0,0,453,1
2019-08-31 00:00:00.000,2019,3,8,"UA","SEA","YYC",0,0,0,453,1
2019-01-31 00:00:00.000,2019,1,1,"UA","SFO","MLM",0,0,0,1774,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YVR","SEA",0,0,0,127,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYC","BFF",0,0,0,808,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYC","BZN",0,0,0,392,1
2019-04-30 00:00:00.000,2019,2,4,"UA","YYC","LAX",0,0,0,1206,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YYC","SAT",0,0,0,1693,1
2019-04-30 00:00:00.000,2019,2,4,"UA","YYZ","CID",0,0,0,626,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","CLE",0,0,0,193,1
2019-03-31 00:00:00.000,2019,1,3,"UA","YYZ","CLT",0,0,0,588,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YYZ","CYS",0,0,0,1294,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","OMA",0,0,0,845,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","OMA",0,0,0,845,1
2019-03-31 00:00:00.000,2019,1,3,"UA","YYZ","RDU",0,0,0,540,1
2019-01-31 00:00:00.000,2019,1,1,"UA","ROC","LIR",0,0,0,2289,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SAP","MFE",0,0,0,994,1
2019-09-30 00:00:00.000,2019,3,9,"UA","SAP","PHL",0,0,0,1848,1
2019-03-31 00:00:00.000,2019,1,3,"UA","SAT","MEX",0,0,0,696,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SEA","YVR",0,0,0,127,1
2019-08-31 00:00:00.000,2019,3,8,"UA","SEA","YVR",0,0,0,127,1
2019-05-31 00:00:00.000,2019,2,5,"UA","DUB","MDT",0,0,0,3319,1
2019-06-30 00:00:00.000,2019,2,6,"UA","EDI","BOS",0,0,0,3070,1
2019-08-31 00:00:00.000,2019,3,8,"UA","EWR","KIN",0,0,0,1575,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SJD","BIL",0,0,0,1563,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SJD","STL",0,0,0,1567,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SJO","IAD",0,0,0,2036,1
2019-09-30 00:00:00.000,2019,3,9,"UA","SJO","SAT",0,0,0,1630,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YYZ","SJC",0,0,0,2244,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SJD","BOS",0,0,0,2582,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SJD","CID",0,0,0,1657,1
2019-08-31 00:00:00.000,2019,3,8,"UA","SJD","IAD",0,0,0,2184,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SJD","LAS",0,0,0,948,1
2019-03-31 00:00:00.000,2019,1,3,"UA","LAS","MEX",0,0,0,1507,1
2019-11-30 00:00:00.000,2019,4,11,"UA","LGA","PVR",0,0,0,2304,1
2019-10-31 00:00:00.000,2019,4,10,"UA","LGA","YYZ",0,0,0,357,1
2019-01-31 00:00:00.000,2019,1,1,"UA","LHR","BOS",0,0,0,3265,1
2019-06-30 00:00:00.000,2019,2,6,"UA","LIM","IAD",0,0,0,3506,1
2019-03-31 00:00:00.000,2019,1,3,"UA","LIR","IAD",0,0,0,2015,1
2019-09-30 00:00:00.000,2019,3,9,"UA","TGU","AUS",0,0,0,1295,1
2019-10-31 00:00:00.000,2019,4,10,"UA","TGU","MFE",0,0,0,1097,1
2019-10-31 00:00:00.000,2019,4,10,"UA","TGU","ORF",0,0,0,1713,1
2019-11-30 00:00:00.000,2019,4,11,"UA","YHZ","EWR",0,0,0,613,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YHZ","IAD",0,0,0,826,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YVR","AUS",0,0,0,1871,1
2019-08-31 00:00:00.000,2019,3,8,"UA","MAD","BOS",0,0,0,3410,1
2019-02-28 00:00:00.000,2019,1,2,"UA","MAF","YYZ",0,0,0,1469,1
2019-12-31 00:00:00.000,2019,4,12,"UA","MBJ","TUS",0,0,0,2257,1
2019-12-31 00:00:00.000,2019,4,12,"UA","MCI","PVR",0,0,0,1427,1
2019-11-30 00:00:00.000,2019,4,11,"UA","MCI","YYZ",0,0,0,838,1
2019-03-31 00:00:00.000,2019,1,3,"UA","MEX","SLC",0,0,0,1657,1
2019-06-30 00:00:00.000,2019,2,6,"UA","MSN","GCM",0,0,0,1708,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SJD","RNO",0,0,0,1271,1
2019-09-30 00:00:00.000,2019,3,9,"UA","SJO","IAD",0,0,0,2036,1
2019-01-31 00:00:00.000,2019,1,1,"UA","SNN","EWR",0,0,0,3095,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SRQ","YYZ",0,0,0,1134,1
2019-06-30 00:00:00.000,2019,2,6,"UA","STI","MCO",0,0,0,918,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SXM","MCO",0,0,0,1358,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SYR","MBJ",0,0,0,1699,1
2019-12-31 00:00:00.000,2019,4,12,"UA","TGU","PBI",0,0,0,983,1
2019-06-30 00:00:00.000,2019,2,6,"UA","TLV","SWF",0,0,0,5656,1
2019-12-31 00:00:00.000,2019,4,12,"UA","TPA","MBJ",0,0,0,715,1
2019-10-31 00:00:00.000,2019,4,10,"UA","TUL","PVR",0,0,0,1210,1
2019-08-31 00:00:00.000,2019,3,8,"UA","VCE","BDL",0,0,0,4056,1
2019-10-31 00:00:00.000,2019,4,10,"UA","VCE","SWF",0,0,0,4133,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YEG","SAT",0,0,0,1810,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YHZ","ORD",0,0,0,1239,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YVR","CID",0,0,0,1595,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","CLE",0,0,0,2057,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","MDT",0,0,0,2330,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YVR","MKE",0,0,0,1733,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","SEA",0,0,0,127,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YVR","SEA",0,0,0,127,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YVR","SEA",0,0,0,127,1
2019-10-31 00:00:00.000,2019,4,10,"UA","MSP","PVR",0,0,0,1804,1
2019-01-31 00:00:00.000,2019,1,1,"UA","MSY","MEX",0,0,0,913,1
2019-06-30 00:00:00.000,2019,2,6,"UA","MUC","AUS",0,0,0,5496,1
2019-12-31 00:00:00.000,2019,4,12,"UA","NAS","DTW",0,0,0,1230,1
2019-02-28 00:00:00.000,2019,1,2,"UA","NAS","MCI",0,0,0,1405,1
2019-03-31 00:00:00.000,2019,1,3,"UA","NAS","MSP",0,0,0,1628,1
2019-12-31 00:00:00.000,2019,4,12,"UA","NAS","SFO",0,0,0,2765,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYZ","ATL",0,0,0,739,1
2019-05-31 00:00:00.000,2019,2,5,"UA","YYZ","CID",0,0,0,626,1
2019-05-31 00:00:00.000,2019,2,5,"UA","YYZ","CLE",0,0,0,193,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","EWR",0,0,0,348,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","EWR",0,0,0,348,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","GJT",0,0,0,1526,1
2019-02-28 00:00:00.000,2019,1,2,"UA","YYZ","LGA",0,0,0,357,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYZ","MKE",0,0,0,420,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYZ","OMA",0,0,0,845,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YYC","BIL",0,0,0,445,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YYC","CMH",0,0,0,1677,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YYC","CMH",0,0,0,1677,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYC","SEA",0,0,0,453,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYC","SEA",0,0,0,453,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYT","EWR",0,0,0,1162,1
2019-05-31 00:00:00.000,2019,2,5,"UA","YYT","IAD",0,0,0,1374,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YYZ","BWI",0,0,0,347,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","FSD",0,0,0,857,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","GRR",0,0,0,302,1
2019-03-31 00:00:00.000,2019,1,3,"UA","YYZ","IND",0,0,0,440,1
2019-11-30 00:00:00.000,2019,4,11,"UA","YYZ","LAS",0,0,0,1943,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYZ","LAX",0,0,0,2176,1
2019-02-28 00:00:00.000,2019,1,2,"UA","YYZ","MFR",0,0,0,2167,1
2019-03-31 00:00:00.000,2019,1,3,"UA","YYZ","PBI",0,0,0,1172,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YYZ","PHL",0,0,0,347,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","PHX",0,0,0,1876,1
2019-02-28 00:00:00.000,2019,1,2,"UA","EZE","IAD",0,0,0,5218,1
2019-01-31 00:00:00.000,2019,1,1,"UA","FLL","NAS",0,0,0,182,1
2019-12-31 00:00:00.000,2019,4,12,"UA","FLL","SJD",0,0,0,1868,1
2019-12-31 00:00:00.000,2019,4,12,"UA","GIG","MCO",0,0,0,4342,1
2019-09-30 00:00:00.000,2019,3,9,"UA","GRR","YYZ",0,0,0,302,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PBI","GUA",0,0,0,1071,1
2019-03-31 00:00:00.000,2019,1,3,"UA","PDX","YYZ",0,0,0,2097,1
2019-07-31 00:00:00.000,2019,3,7,"UA","PEK","SWF",0,0,0,6777,1
2019-08-31 00:00:00.000,2019,3,8,"UA","POS","IAD",0,0,0,2191,1
2019-05-31 00:00:00.000,2019,2,5,"UA","IAD","SJW",0,0,0,7061,1
2019-11-30 00:00:00.000,2019,4,11,"UA","IAH","CTG",0,0,0,1855,1
2019-06-30 00:00:00.000,2019,2,6,"UA","PVR","CVG",0,0,0,1760,1
2019-11-30 00:00:00.000,2019,4,11,"UA","PVR","GRB",0,0,0,1912,1
2019-04-30 00:00:00.000,2019,2,4,"UA","PVR","IND",0,0,0,1726,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PVR","SAN",0,0,0,1109,1
2019-04-30 00:00:00.000,2019,2,4,"UA","PVR","SAT",0,0,0,743,1
2019-01-31 00:00:00.000,2019,1,1,"UA","PWM","MEX",0,0,0,2357,1
2019-12-31 00:00:00.000,2019,4,12,"UA","RSW","PTY",0,0,0,1211,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SAP","IND",0,0,0,1674,1
2019-08-31 00:00:00.000,2019,3,8,"UA","SAT","YYZ",0,0,0,1425,1
2019-10-31 00:00:00.000,2019,4,10,"UA","SAV","ANU",0,0,0,1593,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SBA","PVR",0,0,0,1300,1
2019-07-31 00:00:00.000,2019,3,7,"UA","SFO","BNE",0,0,0,7063,1
2019-01-31 00:00:00.000,2019,1,1,"UA","IAH","MVD",0,0,0,5142,1
2019-03-31 00:00:00.000,2019,1,3,"UA","SJD","CID",0,0,0,1657,1
2019-10-31 00:00:00.000,2019,4,10,"UA","SJD","CLT",0,0,0,1918,1
2019-01-31 00:00:00.000,2019,1,1,"UA","SJD","STL",0,0,0,1567,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SJO","AUS",0,0,0,1639,1
2019-08-31 00:00:00.000,2019,3,8,"UA","SJO","BWI",0,0,0,2062,1
2019-03-31 00:00:00.000,2019,1,3,"UA","SLC","MEX",0,0,0,1657,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SLC","POS",0,0,0,3710,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SXM","LAX",0,0,0,3565,1
2019-02-28 00:00:00.000,2019,1,2,"UA","SXM","MCO",0,0,0,1358,1
2019-04-30 00:00:00.000,2019,2,4,"UA","ICN","ANC",0,0,0,3799,1
2019-11-30 00:00:00.000,2019,4,11,"UA","LAX","GCM",0,0,0,2487,1
2019-04-30 00:00:00.000,2019,2,4,"UA","LHR","DTW",0,0,0,3766,1
2019-06-30 00:00:00.000,2019,2,6,"UA","TXL","ALB",0,0,0,3869,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YEG","AUS",0,0,0,1785,1
2019-05-31 00:00:00.000,2019,2,5,"UA","YEG","ICT",0,0,0,1329,1
2019-02-28 00:00:00.000,2019,1,2,"UA","YHZ","EWR",0,0,0,613,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YVR","CLE",0,0,0,2057,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YVR","JAC",0,0,0,708,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","PDX",0,0,0,251,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YVR","PDX",0,0,0,251,1
2019-01-31 00:00:00.000,2019,1,1,"UA","YVR","SEA",0,0,0,127,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YVR","SLC",0,0,0,797,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YYC","FAT",0,0,0,1030,1
2019-06-30 00:00:00.000,2019,2,6,"UA","LIR","AUS",0,0,0,1558,1
2019-07-31 00:00:00.000,2019,3,7,"UA","MAD","BOS",0,0,0,3410,1
2019-12-31 00:00:00.000,2019,4,12,"UA","MBJ","RSW",0,0,0,605,1
2019-12-31 00:00:00.000,2019,4,12,"UA","MCI","SJD",0,0,0,1419,1
2019-10-31 00:00:00.000,2019,4,10,"UA","MCO","PTY",0,0,0,1337,1
2019-10-31 00:00:00.000,2019,4,10,"UA","MDT","YYZ",0,0,0,282,1
2019-02-28 00:00:00.000,2019,1,2,"UA","MEX","DFW",0,0,0,935,1
2019-05-31 00:00:00.000,2019,2,5,"UA","YYT","EWR",0,0,0,1162,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","AUS",0,0,0,1359,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","CID",0,0,0,626,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","CID",0,0,0,626,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YYZ","CLE",0,0,0,193,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYZ","DCA",0,0,0,359,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYZ","FSD",0,0,0,857,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YYZ","LGA",0,0,0,357,1
2019-12-31 00:00:00.000,2019,4,12,"UA","YYZ","MSP",0,0,0,678,1
2019-11-30 00:00:00.000,2019,4,11,"UA","YYZ","RIC",0,0,0,443,1
2019-02-28 00:00:00.000,2019,1,2,"UA","MFE","PTY",0,0,0,1707,1
2019-03-31 00:00:00.000,2019,1,3,"UA","MIA","MEX",0,0,0,1276,1
2019-11-30 00:00:00.000,2019,4,11,"UA","MSP","PVR",0,0,0,1804,1
2019-05-31 00:00:00.000,2019,2,5,"UA","MSY","YVR",0,0,0,2172,1
2019-02-28 00:00:00.000,2019,1,2,"UA","NAS","CLT",0,0,0,731,1
2019-06-30 00:00:00.000,2019,2,6,"UA","NAS","CRP",0,0,0,1255,1
2019-01-31 00:00:00.000,2019,1,1,"UA","NAS","FLL",0,0,0,182,1
2019-02-28 00:00:00.000,2019,1,2,"UA","NAS","SRQ",0,0,0,355,1
2019-10-31 00:00:00.000,2019,4,10,"UA","NRT","ANC",0,0,0,3433,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PHL","MID",0,0,0,1558,1
2019-04-30 00:00:00.000,2019,2,4,"UA","PHL","PVR",0,0,0,2211,1
2019-09-30 00:00:00.000,2019,3,9,"UA","PHL","PVR",0,0,0,2211,1
2019-10-31 00:00:00.000,2019,4,10,"UA","PHL","YYZ",0,0,0,347,1
2019-11-30 00:00:00.000,2019,4,11,"UA","PHX","YYZ",0,0,0,1876,1
2019-02-28 00:00:00.000,2019,1,2,"UA","PIT","CUN",0,0,0,1396,1
2019-03-31 00:00:00.000,2019,1,3,"UA","PLS","BNA",0,0,0,1315,1
2019-09-30 00:00:00.000,2019,3,9,"UA","POS","CLT",0,0,0,2096,1
2019-06-30 00:00:00.000,2019,2,6,"UA","PUJ","BOS",0,0,0,1646,1
2019-08-31 00:00:00.000,2019,3,8,"UA","PVG","RFD",0,0,0,7017,1
2019-03-31 00:00:00.000,2019,1,3,"UA","PVG","SWF",0,0,0,7330,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PVR","ANC",0,0,0,3522,1
2019-11-30 00:00:00.000,2019,4,11,"UA","PVR","BOS",0,0,0,2486,1
2019-12-31 00:00:00.000,2019,4,12,"UA","PVR","MEM",0,0,0,1357,1
2019-11-30 00:00:00.000,2019,4,11,"UA","PVR","SBA",0,0,0,1300,1
2019-10-31 00:00:00.000,2019,4,10,"UA","RIC","PVR",0,0,0,2036,1
2019-06-30 00:00:00.000,2019,2,6,"UA","RSW","YVR",0,0,0,2701,1
2019-11-30 00:00:00.000,2019,4,11,"UA","RTB","ORD",0,0,0,1769,1
2019-10-31 00:00:00.000,2019,4,10,"UA","SAP","BWI",0,0,0,1771,1
2019-07-31 00:00:00.000,2019,3,7,"UA","SAP","SAT",0,0,0,1179,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SBA","PVR",0,0,0,1300,1
2019-05-31 00:00:00.000,2019,2,5,"UA","SDQ","IAD",0,0,0,1489,1
2019-02-28 00:00:00.000,2019,1,2,"UA","SDQ","MIA",0,0,0,848,1
2019-06-30 00:00:00.000,2019,2,6,"UA","SEA","MBJ",0,0,0,3194,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SJD","ANC",0,0,0,3244,1
2019-08-31 00:00:00.000,2019,3,8,"UA","SJD","LAS",0,0,0,948,1
2019-12-31 00:00:00.000,2019,4,12,"UA","SXM","MIA",0,0,0,1224,1
2019-11-30 00:00:00.000,2019,4,11,"UA","SYR","YYZ",0,0,0,182,1
2019-06-30 00:00:00.000,2019,2,6,"UA","TPA","YYZ",0,0,0,1095,1
2019-06-30 00:00:00.000,2019,2,6,"UA","UIO","AUS",0,0,0,2438,1
2019-12-31 00:00:00.000,2019,4,12,"UA","UVF","MIA",0,0,0,1505,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YEG","SFO",0,0,0,1163,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","CYS",0,0,0,1051,1
2019-07-31 00:00:00.000,2019,3,7,"UA","YVR","IND",0,0,0,1916,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YVR","SAT",0,0,0,1878,1
2019-10-31 00:00:00.000,2019,4,10,"UA","YVR","SAT",0,0,0,1878,1
2019-02-28 00:00:00.000,2019,1,2,"UA","YVR","SEA",0,0,0,127,1
2019-04-30 00:00:00.000,2019,2,4,"UA","YYC","ANC",0,0,0,1528,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYC","FAT",0,0,0,1030,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYC","FAT",0,0,0,1030,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYC","LAS",0,0,0,1040,1
2019-06-30 00:00:00.000,2019,2,6,"UA","YYZ","BWI",0,0,0,347,1
2019-08-31 00:00:00.000,2019,3,8,"UA","YYZ","BWI",0,0,0,347,1
2019-11-30 00:00:00.000,2019,4,11,"UA","YYZ","CLE",0,0,0,193,1
2019-09-30 00:00:00.000,2019,3,9,"UA","YYZ","IAD",0,0,0,345,1
