DATEKEY,YEAR,QUARTER,ORIGIN,ONLINE,REPORTING_CARRIER,FLIGHTS,PASSENGERS,TOTAL_SALES,MILES_FLOWN,KM_FLOWN,Walking-in
2019-06-30 00:00:00.000,2019,2,"AMA",0,"OO",141,149,61315,227248,365642.032,149
2019-06-30 00:00:00.000,2019,2,"MYR",0,"OO",14,16,7721,29542,47533.078,16
2019-06-30 00:00:00.000,2019,2,"BRD",0,"OO",346,355,200224,817655,1315606.895,355
2019-06-30 00:00:00.000,2019,2,"CID",0,"OO",1758,1824,900455,3893543,6264710.687,1824
2019-06-30 00:00:00.000,2019,2,"JFK",0,"OO",555,638,237937,597621,961572.189,638
2019-06-30 00:00:00.000,2019,2,"CLT",0,"OO",914,974,383830,2453234,3947253.506,974
2019-06-30 00:00:00.000,2019,2,"GSP",0,"OO",513,542,233144,978214,1573946.326,542
2019-06-30 00:00:00.000,2019,2,"BUF",0,"OO",526,544,231569,1030897,1658713.273,544
2019-06-30 00:00:00.000,2019,2,"IDA",0,"OO",1213,1257,772046,2874167,4624534.703,1257
2019-06-30 00:00:00.000,2019,2,"PAE",0,"OO",780,852,283664,2517621,4050852.189,852
2019-06-30 00:00:00.000,2019,2,"EGE",0,"OO",350,380,178366,711578,1144929.002,380
2019-06-30 00:00:00.000,2019,2,"PIT",0,"OO",467,479,230546,845792,1360879.328,479
2019-06-30 00:00:00.000,2019,2,"PWM",0,"OO",12,12,5965,21197,34105.973,12
2019-06-30 00:00:00.000,2019,2,"DHN",1,"OO",34,38,14694,14819,23843.771,37
2019-06-30 00:00:00.000,2019,2,"APN",1,"OO",20,21,7297,14656,23581.504,20
2019-06-30 00:00:00.000,2019,2,"DCA",1,"OO",278,510,166918,202287,325479.783,509
2019-06-30 00:00:00.000,2019,2,"LIT",1,"OO",277,362,133204,340840,548411.55999999994,361
2019-06-30 00:00:00.000,2019,2,"HRL",1,"OO",1,1,250,295,474.655,0
2019-06-30 00:00:00.000,2019,2,"LSE",1,"OO",124,172,61304,106890,171986.01,171
2019-06-30 00:00:00.000,2019,2,"BRD",1,"OO",31,33,13533,27858,44823.522,32
2019-06-30 00:00:00.000,2019,2,"RAP",1,"OO",314,403,166579,347081,558453.329,402
2019-06-30 00:00:00.000,2019,2,"HPN",1,"OO",404,568,226874,435295,700389.655,567
2019-06-30 00:00:00.000,2019,2,"BJI",1,"OO",57,79,34206,56910,91568.19,78
2019-06-30 00:00:00.000,2019,2,"GRI",1,"OO",13,16,8024,13464,21663.576,15
2019-06-30 00:00:00.000,2019,2,"MMH",1,"OO",66,117,19269,23083,37140.547,116
2019-06-30 00:00:00.000,2019,2,"GRB",1,"OO",242,276,127716,231081,371809.32899999997,275
2019-06-30 00:00:00.000,2019,2,"GFK",1,"OO",161,182,88405,206733,332633.397,181
2019-06-30 00:00:00.000,2019,2,"CHO",1,"OO",167,259,88896,177072,284908.848,258
2019-06-30 00:00:00.000,2019,2,"LNK",1,"OO",235,295,131998,207838,334411.342,294
2019-06-30 00:00:00.000,2019,2,"MSP",1,"OO",5351,9302,3857992,5897219,9488625.371,9301
2019-06-30 00:00:00.000,2019,2,"PHX",1,"OO",1519,2660,752097,1198640,1928611.76,2659
2019-06-30 00:00:00.000,2019,2,"EAR",1,"OO",43,86,23002,48941,78746.069,85
2019-06-30 00:00:00.000,2019,2,"CGI",1,"OO",46,135,23210,33849,54463.041,134
2019-06-30 00:00:00.000,2019,2,"BFF",1,"OO",47,84,17678,35751,57523.359,83
2019-06-30 00:00:00.000,2019,2,"MBS",1,"OO",159,224,92104,142390,229105.51,223
2019-06-30 00:00:00.000,2019,2,"BTM",1,"OO",38,48,19129,54593,87840.137,47
2019-06-30 00:00:00.000,2019,2,"EWR",1,"OO",230,330,125156,319865,514662.785,329
2019-06-30 00:00:00.000,2019,2,"PDX",1,"OO",2291,4422,1191639,3260484,5246118.756,4421
2019-06-30 00:00:00.000,2019,2,"COU",1,"OO",166,228,82376,147717,237676.653,227
2019-06-30 00:00:00.000,2019,2,"BHM",1,"OO",605,1173,489822,809450,1302405.05,1172
2019-06-30 00:00:00.000,2019,2,"TYS",1,"OO",230,300,128785,232139,373511.651,299
2019-06-30 00:00:00.000,2019,2,"JMS",1,"OO",23,70,17359,28399,45693.991,69
2019-06-30 00:00:00.000,2019,2,"KTN",1,"OO",11,14,2587,9638,15507.542,13
2019-06-30 00:00:00.000,2019,2,"IMT",1,"OO",48,106,26732,47424,76305.216,105
2019-06-30 00:00:00.000,2019,2,"MLI",1,"OO",140,223,73825,113329,182346.361,222
2019-06-30 00:00:00.000,2019,2,"LAS",1,"OO",361,965,163825,108972,175335.948,964
2019-06-30 00:00:00.000,2019,2,"LGB",1,"OO",387,785,186621,455181,732386.229,784
2019-06-30 00:00:00.000,2019,2,"SPI",1,"OO",60,96,25613,28874,46458.265999999996,95
2019-06-30 00:00:00.000,2019,2,"ACV",1,"OO",335,510,186304,382179,614926.01099999994,509
2019-06-30 00:00:00.000,2019,2,"TVC",1,"OO",173,204,69917,112772,181450.148,203
2019-06-30 00:00:00.000,2019,2,"MKE",1,"OO",1265,2208,735706,1722120,2770891.08,2207
2019-06-30 00:00:00.000,2019,2,"PIR",1,"OO",41,100,25060,42757,68796.013,99
2019-06-30 00:00:00.000,2019,2,"AGS",1,"OO",49,81,25830,69900,112469.1,80
2019-06-30 00:00:00.000,2019,2,"DLH",1,"OO",199,265,99494,199498,320992.282,264
2019-06-30 00:00:00.000,2019,2,"CKB",1,"OO",43,111,24675,30305,48760.745,110
2019-06-30 00:00:00.000,2019,2,"FAY",1,"OO",53,70,32259,34038,54767.142,69
2019-06-30 00:00:00.000,2019,2,"ESC",1,"OO",35,83,25253,32232,51861.288,82
2019-06-30 00:00:00.000,2019,2,"CRP",1,"OO",8,10,3391,3704,5959.736,9
2019-06-30 00:00:00.000,2019,2,"ATL",1,"OO",1463,2283,857323,1099115,1768476.035,2282
2019-06-30 00:00:00.000,2019,2,"BNA",1,"OO",1689,3291,951557,1768651,2845759.459,3290
2019-06-30 00:00:00.000,2019,2,"IND",1,"OO",402,546,179132,368576,593038.784,545
2019-06-30 00:00:00.000,2019,2,"ERI",1,"OO",81,87,36922,86038,138435.142,86
2019-06-30 00:00:00.000,2019,2,"ORD",1,"OO",7947,13592,4504146,6482584,10430477.656,13591
2019-06-30 00:00:00.000,2019,2,"DSM",1,"OO",372,486,161102,419661,675234.549,485
2019-06-30 00:00:00.000,2019,2,"CLL",1,"OO",6,6,1462,3816,6139.9439999999995,5
2019-06-30 00:00:00.000,2019,2,"BDL",1,"OO",33,46,12902,28938,46561.242,45
2019-06-30 00:00:00.000,2019,2,"ASE",1,"OO",377,514,198880,373725,601323.525,513
2019-06-30 00:00:00.000,2019,2,"LBL",1,"OO",28,49,10570,17182,27645.838,48
2019-06-30 00:00:00.000,2019,2,"ABE",1,"OO",122,250,107548,121925,196177.325,249
2019-06-30 00:00:00.000,2019,2,"JAX",1,"OO",82,149,37469,98361,158262.849,148
2019-06-30 00:00:00.000,2019,2,"ROA",1,"OO",62,81,35243,44244,71188.596,80
2019-06-30 00:00:00.000,2019,2,"BFL",1,"OO",298,384,165930,395105,635723.945,383
2019-06-30 00:00:00.000,2019,2,"FLG",1,"OO",103,136,39899,98240,158068.16,135
2019-06-30 00:00:00.000,2019,2,"RDD",1,"OO",200,281,90230,197649,318017.241,280
2019-06-30 00:00:00.000,2019,2,"RSW",1,"OO",7,8,947,8743,14067.487,7
2019-06-30 00:00:00.000,2019,2,"MLU",1,"OO",89,125,57876,76218,122634.762,124
2019-06-30 00:00:00.000,2019,2,"BZN",1,"OO",399,586,177863,450386,724671.074,585
2019-06-30 00:00:00.000,2019,2,"MAF",1,"OO",99,137,61436,96059,154558.931,136
2019-06-30 00:00:00.000,2019,2,"ROW",1,"OO",111,184,64584,92800,149315.2,183
2019-06-30 00:00:00.000,2019,2,"BGM",1,"OO",67,99,68320,85421,137442.389,98
2019-06-30 00:00:00.000,2019,2,"ECP",1,"OO",67,80,22128,58912,94789.408,79
2019-06-30 00:00:00.000,2019,2,"PBG",1,"OO",36,126,32305,29184,46957.056,125
2019-06-30 00:00:00.000,2019,2,"EKO",1,"OO",78,89,46200,78449,126224.44099999999,88
2019-06-30 00:00:00.000,2019,2,"TWF",1,"OO",120,142,61777,134866,216999.394,141
2019-06-30 00:00:00.000,2019,2,"CNY",1,"OO",31,81,11980,21868,35185.612,80
2019-06-30 00:00:00.000,2019,2,"AVL",1,"OO",114,346,132531,120634,194100.106,345
2019-06-30 00:00:00.000,2019,2,"CDC",1,"OO",101,244,48435,86034,138428.706,243
2019-06-30 00:00:00.000,2019,2,"TUL",1,"OO",513,730,272294,643340,1035134.0599999999,729
2019-06-30 00:00:00.000,2019,2,"LRD",1,"OO",21,25,10033,12827,20638.643,24
2019-06-30 00:00:00.000,2019,2,"RDU",1,"OO",154,222,61123,119940,192983.46,221
2019-06-30 00:00:00.000,2019,2,"CPR",1,"OO",95,135,56745,84417,135826.953,134
2019-06-30 00:00:00.000,2019,2,"CMX",1,"OO",26,54,15108,20997,33784.173,53
2019-06-30 00:00:00.000,2019,2,"CAE",1,"OO",59,81,21601,61821,99469.989,80
2019-06-30 00:00:00.000,2019,2,"CVG",1,"OO",80,96,23475,36804,59217.636,95
2019-06-30 00:00:00.000,2019,2,"SHD",1,"OO",31,85,20350,28191,45359.319,84
2019-06-30 00:00:00.000,2019,2,"JFK",1,"OO",671,1118,262091,475375,764878.375,1117
2019-06-30 00:00:00.000,2019,2,"VLD",1,"OO",28,30,12551,14942,24041.678,29
2019-06-30 00:00:00.000,2019,2,"ABY",1,"OO",27,33,10532,14149,22765.740999999998,32
2019-06-30 00:00:00.000,2019,2,"BIS",1,"OO",285,376,166910,328465,528500.18499999994,375
2019-06-30 00:00:00.000,2019,2,"HLN",1,"OO",218,249,102604,330684,532070.556,248
2019-06-30 00:00:00.000,2019,2,"IAH",1,"OO",2186,3189,1144936,2983956,4801185.204,3188
2019-06-30 00:00:00.000,2019,2,"EUG",1,"OO",782,1452,429027,1034669,1664782.421,1451
2019-06-30 00:00:00.000,2019,2,"DVL",1,"OO",14,35,9392,22677,36487.293,34
2019-06-30 00:00:00.000,2019,2,"LAX",1,"OO",6137,13384,3405891,6283809,10110648.681,13383
2019-06-30 00:00:00.000,2019,2,"RNO",1,"OO",824,1469,371205,552653,889218.677,1468
2019-06-30 00:00:00.000,2019,2,"STL",1,"OO",664,945,366643,974705,1568300.345,944
2019-06-30 00:00:00.000,2019,2,"VPS",1,"OO",6,6,1410,8361,13452.849,5
2019-06-30 00:00:00.000,2019,2,"SAV",1,"OO",322,512,127188,348671,561011.639,511
2019-06-30 00:00:00.000,2019,2,"SUN",1,"OO",160,172,62043,164063,263977.36699999997,171
2019-06-30 00:00:00.000,2019,2,"STS",1,"OO",578,1408,360916,548841,883085.169,1407
2019-06-30 00:00:00.000,2019,2,"CAK",1,"OO",48,57,22839,61697,99270.473,56
2019-06-30 00:00:00.000,2019,2,"TUS",1,"OO",1403,2497,716674,1648050,2651712.45,2496
2019-06-30 00:00:00.000,2019,2,"RHI",1,"OO",44,63,19948,46238,74396.942,62
2019-06-30 00:00:00.000,2019,2,"JAC",1,"OO",99,140,48940,87564,140890.476,139
2019-06-30 00:00:00.000,2019,2,"LEX",1,"OO",162,214,81035,136577,219752.393,213
2019-06-30 00:00:00.000,2019,2,"MFR",1,"OO",459,954,261357,487143,783813.08699999994,953
2019-06-30 00:00:00.000,2019,2,"DEN",1,"OO",5166,8592,2814465,5749228,9250507.852,8591
2019-06-30 00:00:00.000,2019,2,"CIU",1,"OO",38,55,16115,40565,65269.085,54
2019-06-30 00:00:00.000,2019,2,"YUM",1,"OO",63,83,25325,61740,99339.66,82
2019-06-30 00:00:00.000,2019,2,"GEG",1,"OO",321,429,128057,334550,538290.95,428
2019-06-30 00:00:00.000,2019,2,"SYR",1,"OO",300,451,129148,281726,453297.134,450
2019-06-30 00:00:00.000,2019,2,"MRY",1,"OO",405,826,213223,270761,435654.449,825
2019-06-30 00:00:00.000,2019,2,"PRC",1,"OO",109,377,72095,98106,157852.554,376
2019-06-30 00:00:00.000,2019,2,"ALB",1,"OO",296,390,162668,387481,623456.929,389
2019-06-30 00:00:00.000,2019,2,"FSM",1,"OO",50,63,35527,59907,96390.363,62
2019-06-30 00:00:00.000,2019,2,"IAD",1,"OO",677,969,302321,688966,1108546.294,968
2019-06-30 00:00:00.000,2019,2,"BOI",1,"OO",2298,4017,1181630,2598190,4180487.71,4016
2019-06-30 00:00:00.000,2019,2,"ATW",1,"OO",204,253,116312,180392,290250.728,252
2019-06-30 00:00:00.000,2019,2,"LAN",1,"OO",192,210,85976,195368,314347.112,209
2019-06-30 00:00:00.000,2019,2,"GNV",1,"OO",50,59,23410,29887,48088.183,58
2019-06-30 00:00:00.000,2019,2,"MHT",1,"OO",57,64,26469,84521,135994.289,63
2019-06-30 00:00:00.000,2019,2,"BIL",1,"OO",156,188,67357,178660,287463.94,187
2019-06-30 00:00:00.000,2019,2,"ILM",1,"OO",70,109,37800,46090,74158.81,108
2019-06-30 00:00:00.000,2019,2,"HOU",1,"OO",50,76,21104,20709,33320.781,75
2019-06-30 00:00:00.000,2019,2,"AUS",1,"OO",808,1392,451742,1586662,2552939.158,1391
2019-06-30 00:00:00.000,2019,2,"HDN",1,"OO",10,11,4370,7428,11951.652,10
2019-06-30 00:00:00.000,2019,2,"MSO",1,"OO",163,184,60036,181208,291563.672,183
2019-06-30 00:00:00.000,2019,2,"OKC",1,"OO",1445,2353,890962,1988623,3199694.407,2352
2019-06-30 00:00:00.000,2019,2,"MSY",1,"OO",45,52,13381,54223,87244.807,51
2019-06-30 00:00:00.000,2019,2,"MKG",1,"OO",28,41,8926,12771,20548.539,40
2019-06-30 00:00:00.000,2019,2,"FNT",1,"OO",67,74,21049,50743,81645.487,73
2019-06-30 00:00:00.000,2019,2,"GRK",1,"OO",1,1,261,565,909.085,0
2019-06-30 00:00:00.000,2019,2,"PAH",1,"OO",36,78,22303,22655,36451.895,77
2019-06-30 00:00:00.000,2019,2,"MHK",1,"OO",74,104,39744,65103,104750.727,103
2019-06-30 00:00:00.000,2019,2,"MQT",1,"OO",78,143,53670,86853,139746.47699999998,142
2019-06-30 00:00:00.000,2019,2,"MDW",1,"OO",519,934,257500,343977,553458.993,933
2019-06-30 00:00:00.000,2019,2,"DRO",1,"OO",79,123,40169,51811,83363.899,122
2019-06-30 00:00:00.000,2019,2,"ELP",1,"OO",194,281,75922,195523,314596.507,280
2019-06-30 00:00:00.000,2019,2,"CID",1,"OO",346,421,190192,316411,509105.299,420
2019-06-30 00:00:00.000,2019,2,"BGR",1,"OO",13,16,5387,17319,27866.271,15
2019-06-30 00:00:00.000,2019,2,"JAN",1,"OO",77,97,38123,50405,81101.645,96
2019-06-30 00:00:00.000,2019,2,"SDF",1,"OO",446,604,244293,405212,651986.108,603
2019-06-30 00:00:00.000,2019,2,"DTW",1,"OO",4440,7378,3049905,4006351,6446218.759,7377
2019-06-30 00:00:00.000,2019,2,"IDA",1,"OO",229,258,118899,249823,401965.207,257
2019-06-30 00:00:00.000,2019,2,"LGA",1,"OO",3423,6358,2120033,3676207,5915017.063,6357
2019-06-30 00:00:00.000,2019,2,"SBP",1,"OO",715,1054,394246,820273,1319819.257,1053
2019-06-30 00:00:00.000,2019,2,"OGS",1,"OO",37,64,14381,35238,56697.942,63
2019-06-30 00:00:00.000,2019,2,"MEM",1,"OO",371,512,175529,326492,525325.628,511
2019-06-30 00:00:00.000,2019,2,"CRW",1,"OO",84,107,50160,63065,101471.58499999999,106
2019-06-30 00:00:00.000,2019,2,"SAN",1,"OO",2166,4615,980551,2052272,3302105.648,4614
2019-06-30 00:00:00.000,2019,2,"SLN",1,"OO",59,151,35108,56218,90454.762,150
2019-06-30 00:00:00.000,2019,2,"SNA",1,"OO",1112,3392,688567,558026,897863.834,3391
2019-06-30 00:00:00.000,2019,2,"ABQ",1,"OO",798,1223,353191,956645,1539241.805,1222
2019-06-30 00:00:00.000,2019,2,"SGU",1,"OO",271,674,164743,229275,368903.475,673
2019-06-30 00:00:00.000,2019,2,"FSD",1,"OO",380,457,199187,349512,562364.808,456
2019-06-30 00:00:00.000,2019,2,"SJC",1,"OO",2389,5704,1148172,2724172,4383192.748,5703
2019-06-30 00:00:00.000,2019,2,"GRR",1,"OO",366,476,161303,313127,503821.343,475
2019-06-30 00:00:00.000,2019,2,"PIT",1,"OO",129,160,56186,84220,135509.98,159
2019-06-30 00:00:00.000,2019,2,"PAE",1,"OO",511,872,200417,873700,1405783.3,871
2019-06-30 00:00:00.000,2019,2,"AZO",1,"OO",80,104,47411,79375,127714.375,103
2019-06-30 00:00:00.000,2019,2,"TLH",1,"OO",7,7,2051,2967,4773.903,6
2019-06-30 00:00:00.000,2019,2,"SRQ",1,"OO",1,1,289,945,1520.5049999999999,0
2019-06-30 00:00:00.000,2019,2,"ORF",1,"OO",92,112,32798,86629,139386.061,111
2019-06-30 00:00:00.000,2019,2,"SWF",1,"OO",66,137,48908,72276,116292.084,136
2019-06-30 00:00:00.000,2019,2,"RST",1,"OO",118,120,39985,102050,164198.45,119
2019-06-30 00:00:00.000,2019,2,"RDM",1,"OO",750,1404,447272,960164,1544903.876,1403
2019-06-30 00:00:00.000,2019,2,"SBA",1,"OO",657,1243,404206,606664,976122.376,1242
2019-06-30 00:00:00.000,2019,2,"LBF",1,"OO",38,64,14566,30241,48657.769,63
2019-06-30 00:00:00.000,2019,2,"GTR",1,"OO",46,55,22366,28751,46260.359,54
2019-06-30 00:00:00.000,2019,2,"ATY",1,"OO",42,99,26256,50306,80942.353999999992,98
2019-06-30 00:00:00.000,2019,2,"PUB",1,"OO",28,32,7120,15894,25573.446,31
2019-06-30 00:00:00.000,2019,2,"JLN",1,"OO",6,6,1700,5436,8746.524,5
2019-06-30 00:00:00.000,2019,2,"MOB",1,"OO",55,65,26060,31527,50726.943,64
2019-06-30 00:00:00.000,2019,2,"RIC",1,"OO",1295,2230,894291,1719425,2766554.825,2229
2019-06-30 00:00:00.000,2019,2,"COS",1,"OO",748,1116,432000,1006518,1619487.462,1115
2019-06-30 00:00:00.000,2019,2,"HIB",1,"OO",26,41,15401,26790,43105.11,40
2019-06-30 00:00:00.000,2019,2,"SEA",1,"OO",1272,2390,533330,1224591,1970366.919,2389
2019-06-30 00:00:00.000,2019,2,"MGM",1,"OO",57,62,27002,40010,64376.09,61
2019-06-30 00:00:00.000,2019,2,"FAR",1,"OO",217,257,108280,237030,381381.27,256
2019-06-30 00:00:00.000,2019,2,"BTR",1,"OO",208,281,115793,162021,260691.789,280
2019-06-30 00:00:00.000,2019,2,"FWA",1,"OO",482,668,286256,471474,758601.666,667
2019-06-30 00:00:00.000,2019,2,"CLE",1,"OO",725,1182,390469,462440,744065.96,1181
2019-06-30 00:00:00.000,2019,2,"EVV",1,"OO",57,63,27334,42688,68684.992,62
2019-06-30 00:00:00.000,2019,2,"GTF",1,"OO",193,252,110879,313948,505142.332,251
2019-06-30 00:00:00.000,2019,2,"SFO",1,"OO",7301,15078,4962049,9388490,15106080.41,15077
2019-06-30 00:00:00.000,2019,2,"ONT",1,"OO",602,876,277379,570136,917348.824,875
2019-06-30 00:00:00.000,2019,2,"CHA",1,"OO",156,185,74322,119975,193039.775,184
2019-06-30 00:00:00.000,2019,2,"PIB",1,"OO",27,53,15471,23884,38429.356,52
2019-06-30 00:00:00.000,2019,2,"MEI",1,"OO",47,95,29121,42995,69178.955,94
2019-06-30 00:00:00.000,2019,2,"RKS",1,"OO",51,84,27083,54453,87614.877,83
2019-06-30 00:00:00.000,2019,2,"OMA",1,"OO",1588,2458,988213,2416844,3888701.996,2457
2019-06-30 00:00:00.000,2019,2,"MTJ",1,"OO",50,62,19845,47561,76525.649,61
2019-06-30 00:00:00.000,2019,2,"GSO",1,"OO",374,748,221443,300802,483990.418,747
2019-06-30 00:00:00.000,2019,2,"PIH",1,"OO",86,100,36402,102483,164895.147,99
2019-06-30 00:00:00.000,2019,2,"ICT",1,"OO",514,718,295135,519477,835838.493,717
2019-06-30 00:00:00.000,2019,2,"LWB",1,"OO",30,45,11020,32736,52672.224,44
2019-06-30 00:00:00.000,2019,2,"PBI",1,"OO",1,1,118,1035,1665.315,0
2019-06-30 00:00:00.000,2019,2,"BUR",1,"OO",1458,3199,794271,1408358,2266048.022,3198
2019-06-30 00:00:00.000,2019,2,"SAF",1,"OO",164,243,88110,142170,228751.53,242
2019-06-30 00:00:00.000,2019,2,"MSN",1,"OO",641,905,405295,1145276,1842749.084,904
2019-06-30 00:00:00.000,2019,2,"SCE",1,"OO",88,139,65089,89133,143414.997,138
2019-06-30 00:00:00.000,2019,2,"CMH",1,"OO",110,134,46167,67730,108977.56999999999,133
2019-06-30 00:00:00.000,2019,2,"MYR",1,"OO",10,11,2531,7726,12431.134,10
2019-06-30 00:00:00.000,2019,2,"SGF",1,"OO",54,79,29715,41249,66369.641,78
2019-06-30 00:00:00.000,2019,2,"HYS",1,"OO",45,72,19015,50985,82034.865,71
2019-06-30 00:00:00.000,2019,2,"OAK",1,"OO",436,678,176973,411663,662365.767,677
2019-06-30 00:00:00.000,2019,2,"LAR",1,"OO",35,44,10572,27308,43938.572,43
2019-06-30 00:00:00.000,2019,2,"LBB",1,"OO",12,15,2857,6443,10366.787,14
2019-06-30 00:00:00.000,2019,2,"BQK",1,"OO",65,98,30298,30120,48463.08,97
2019-06-30 00:00:00.000,2019,2,"SLC",1,"OO",6082,11800,4288407,6399664,10297059.376,11799
2019-06-30 00:00:00.000,2019,2,"VEL",1,"OO",32,98,18558,20723,33343.307,97
2019-06-30 00:00:00.000,2019,2,"FCA",1,"OO",182,202,71322,260400,418983.6,201
2019-06-30 00:00:00.000,2019,2,"PVD",1,"OO",113,122,45371,118912,191329.408,121
2019-06-30 00:00:00.000,2019,2,"GSP",1,"OO",302,444,147758,351665,565828.985,443
2019-06-30 00:00:00.000,2019,2,"WYS",1,"OO",19,23,6887,12686,20411.774,22
2019-06-30 00:00:00.000,2019,2,"ISN",1,"OO",117,131,72376,171809,276440.681,130
2019-06-30 00:00:00.000,2019,2,"MOT",1,"OO",199,238,109942,273802,440547.418,237
2019-06-30 00:00:00.000,2019,2,"SHV",1,"OO",120,156,58199,142031,228527.879,155
2019-06-30 00:00:00.000,2019,2,"PSP",1,"OO",812,1611,419637,689048,1108678.232,1610
2019-06-30 00:00:00.000,2019,2,"ROC",1,"OO",114,138,56565,74857,120444.913,137
2019-06-30 00:00:00.000,2019,2,"SBN",1,"OO",538,873,346240,577835,929736.515,872
2019-06-30 00:00:00.000,2019,2,"INL",1,"OO",24,36,11570,23683,38105.947,35
2019-06-30 00:00:00.000,2019,2,"GJT",1,"OO",227,350,109462,198669,319658.421,349
2019-06-30 00:00:00.000,2019,2,"MFE",1,"OO",3,3,956,2580,4151.22,2
2019-06-30 00:00:00.000,2019,2,"PWM",1,"OO",5,5,1261,4500,7240.5,4
2019-06-30 00:00:00.000,2019,2,"LFT",1,"OO",22,27,10048,18379,29571.811,26
2019-06-30 00:00:00.000,2019,2,"EAU",1,"OO",39,98,26656,24652,39665.068,97
2019-06-30 00:00:00.000,2019,2,"DAY",1,"OO",400,522,224921,418231,672933.679,521
2019-06-30 00:00:00.000,2019,2,"BTV",1,"OO",57,64,23153,74802,120356.418,63
2019-06-30 00:00:00.000,2019,2,"DFW",1,"OO",2426,3685,1407179,2523137,4059727.433,3684
2019-06-30 00:00:00.000,2019,2,"OTH",1,"OO",59,77,27324,61642,99181.978,76
2019-06-30 00:00:00.000,2019,2,"COD",1,"OO",63,71,36063,63167,101635.703,70
2019-06-30 00:00:00.000,2019,2,"BOS",1,"OO",1091,2128,571552,1277558,2055590.822,2127
2019-06-30 00:00:00.000,2019,2,"PSC",1,"OO",503,618,257932,840408,1352216.472,617
2019-06-30 00:00:00.000,2019,2,"ITH",1,"OO",57,103,41994,64426,103661.434,102
2019-06-30 00:00:00.000,2019,2,"PNS",1,"OO",41,46,12796,46907,75473.363,45
2019-06-30 00:00:00.000,2019,2,"XNA",1,"OO",253,364,166217,458865,738313.785,363
2019-06-30 00:00:00.000,2019,2,"BWI",1,"OO",36,52,12617,28612,46036.708,51
2019-06-30 00:00:00.000,2019,2,"CLT",1,"OO",555,888,248009,578107,930174.163,887
2019-06-30 00:00:00.000,2019,2,"SAT",1,"OO",922,1350,479166,1717295,2763127.655,1349
2019-06-30 00:00:00.000,2019,2,"LWS",1,"OO",143,205,81909,220264,354404.776,204
2019-06-30 00:00:00.000,2019,2,"AVP",1,"OO",132,152,54646,139291,224119.219,151
2019-06-30 00:00:00.000,2019,2,"MDT",1,"OO",89,92,38322,94965,152798.685,91
2019-06-30 00:00:00.000,2019,2,"LAW",1,"OO",14,17,4829,8818,14188.162,16
2019-06-30 00:00:00.000,2019,2,"GCC",1,"OO",46,73,25847,47257,76036.513,72
2019-06-30 00:00:00.000,2019,2,"HSV",1,"OO",97,131,56600,102176,164401.184,130
2019-06-30 00:00:00.000,2019,2,"ABR",1,"OO",50,70,273753,63411,102028.299,69
2019-06-30 00:00:00.000,2019,2,"AMA",1,"OO",21,25,8063,15805,25430.245,24
2019-06-30 00:00:00.000,2019,2,"PLN",1,"OO",25,30,14698,26351,42398.759,29
2019-06-30 00:00:00.000,2019,2,"PHL",1,"OO",53,56,20967,34342,55256.278,55
2019-06-30 00:00:00.000,2019,2,"MCI",1,"OO",881,1505,489822,1566436,2520395.524,1504
2019-06-30 00:00:00.000,2019,2,"SIT",1,"OO",12,12,2820,13776,22165.584,11
2019-06-30 00:00:00.000,2019,2,"PIA",1,"OO",167,233,98397,163857,263645.913,232
2019-06-30 00:00:00.000,2019,2,"TRI",1,"OO",39,47,17995,19382,31185.638,46
2019-06-30 00:00:00.000,2019,2,"UIN",1,"OO",26,76,11154,16523,26585.507,75
2019-06-30 00:00:00.000,2019,2,"DAL",1,"OO",1204,3033,741802,2577701,4147520.909,3032
2019-06-30 00:00:00.000,2019,2,"BUF",1,"OO",106,124,34596,63516,102197.244,123
2019-06-30 00:00:00.000,2019,2,"SMF",1,"OO",1001,1837,391404,864414,1390842.126,1836
2019-06-30 00:00:00.000,2019,2,"EGE",1,"OO",40,44,14021,36899,59370.491,43
2019-06-30 00:00:00.000,2019,2,"FAT",1,"OO",1832,3620,1173412,1927456,3101276.704,3619
2019-06-30 00:00:00.000,2019,2,"CHS",1,"OO",589,1046,270892,709798,1142064.982,1045
2019-06-30 00:00:00.000,2019,2,"CYS",1,"OO",26,131,32346,30906,49727.754,130
2019-06-30 00:00:00.000,2019,2,"MSN",1,"UA",1053,1441,502661,2144143,3449926.087,1440
2019-06-30 00:00:00.000,2019,2,"BIS",1,"UA",13,15,4707,16082,25875.938,14
2019-06-30 00:00:00.000,2019,2,"SLC",1,"UA",752,1117,295744,1573643,2531991.587,1116
2019-06-30 00:00:00.000,2019,2,"ORD",0,"UA",10620,12384,5924983,21528356,34639124.804,12384
2019-06-30 00:00:00.000,2019,2,"SGF",1,"UA",49,52,19242,45428,73093.652,51
