Date,Year,Quarter Of Year,Month Of Year,Day Of Month,Date Int,Month Name,Month & Year,Quarter & Year,Day In Week,Day Of Week Name,Week Ending,Week Number,Month n Year,Quarter n Year,Short Year,FY,Quarter,Day Type,Workday Number,Weekend Number,Is less Than Today,Week Number Adjusted,IsWorkday,Short Month,Short Day Of Week Name
2015-07-14 00:00:00.000,2015,3,7,14,20150714,"July","Jul 2015","Q3 2015",2,"Tuesday",2015-07-18 00:00:00.000,29,20150700,20150300,"15","FY16","Q3","Workday",10,,True,29,1,"Jul","Tue"
2015-07-15 00:00:00.000,2015,3,7,15,20150715,"July","Jul 2015","Q3 2015",3,"Wednesday",2015-07-18 00:00:00.000,29,20150700,20150300,"15","FY16","Q3","Workday",11,,True,29,1,"Jul","Wed"
2015-07-16 00:00:00.000,2015,3,7,16,20150716,"July","Jul 2015","Q3 2015",4,"Thursday",2015-07-18 00:00:00.000,29,20150700,20150300,"15","FY16","Q3","Workday",12,,True,29,1,"Jul","Thu"
2015-07-17 00:00:00.000,2015,3,7,17,20150717,"July","Jul 2015","Q3 2015",5,"Friday",2015-07-18 00:00:00.000,29,20150700,20150300,"15","FY16","Q3","Weekend",,5,True,29,0,"Jul","Fri"
2015-07-18 00:00:00.000,2015,3,7,18,20150718,"July","Jul 2015","Q3 2015",6,"Saturday",2015-07-18 00:00:00.000,29,20150700,20150300,"15","FY16","Q3","Weekend",,6,True,29,0,"Jul","Sat"
2016-07-10 00:00:00.000,2016,3,7,10,20160710,"July","Jul 2016","Q3 2016",0,"Sunday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Workday",6,,True,29,1,"Jul","Sun"
2016-07-11 00:00:00.000,2016,3,7,11,20160711,"July","Jul 2016","Q3 2016",1,"Monday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Workday",7,,True,29,1,"Jul","Mon"
2016-07-12 00:00:00.000,2016,3,7,12,20160712,"July","Jul 2016","Q3 2016",2,"Tuesday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Workday",8,,True,29,1,"Jul","Tue"
2016-07-13 00:00:00.000,2016,3,7,13,20160713,"July","Jul 2016","Q3 2016",3,"Wednesday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Workday",9,,True,29,1,"Jul","Wed"
2016-07-14 00:00:00.000,2016,3,7,14,20160714,"July","Jul 2016","Q3 2016",4,"Thursday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Workday",10,,True,29,1,"Jul","Thu"
2016-07-15 00:00:00.000,2016,3,7,15,20160715,"July","Jul 2016","Q3 2016",5,"Friday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Weekend",,5,True,29,0,"Jul","Fri"
2016-07-16 00:00:00.000,2016,3,7,16,20160716,"July","Jul 2016","Q3 2016",6,"Saturday",2016-07-16 00:00:00.000,29,20160700,20160300,"16","FY17","Q3","Weekend",,6,True,29,0,"Jul","Sat"
2017-07-16 00:00:00.000,2017,3,7,16,20170716,"July","Jul 2017","Q3 2017",0,"Sunday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Workday",11,,True,29,1,"Jul","Sun"
2017-07-17 00:00:00.000,2017,3,7,17,20170717,"July","Jul 2017","Q3 2017",1,"Monday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Workday",12,,True,29,1,"Jul","Mon"
2017-07-18 00:00:00.000,2017,3,7,18,20170718,"July","Jul 2017","Q3 2017",2,"Tuesday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Workday",13,,True,29,1,"Jul","Tue"
2017-07-19 00:00:00.000,2017,3,7,19,20170719,"July","Jul 2017","Q3 2017",3,"Wednesday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Workday",14,,True,29,1,"Jul","Wed"
2017-07-20 00:00:00.000,2017,3,7,20,20170720,"July","Jul 2017","Q3 2017",4,"Thursday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Workday",15,,True,29,1,"Jul","Thu"
2017-07-21 00:00:00.000,2017,3,7,21,20170721,"July","Jul 2017","Q3 2017",5,"Friday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Weekend",,6,True,29,0,"Jul","Fri"
2017-07-22 00:00:00.000,2017,3,7,22,20170722,"July","Jul 2017","Q3 2017",6,"Saturday",2017-07-22 00:00:00.000,29,20170700,20170300,"17","FY18","Q3","Weekend",,7,True,29,0,"Jul","Sat"
2018-07-15 00:00:00.000,2018,3,7,15,20180715,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Workday",11,,True,29,1,"Jul","Sun"
2018-07-16 00:00:00.000,2018,3,7,16,20180716,"July","Jul 2018","Q3 2018",1,"Monday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Workday",12,,True,29,1,"Jul","Mon"
2018-07-17 00:00:00.000,2018,3,7,17,20180717,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Workday",13,,True,29,1,"Jul","Tue"
2018-07-18 00:00:00.000,2018,3,7,18,20180718,"July","Jul 2018","Q3 2018",3,"Wednesday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Workday",14,,True,29,1,"Jul","Wed"
2018-07-19 00:00:00.000,2018,3,7,19,20180719,"July","Jul 2018","Q3 2018",4,"Thursday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Workday",15,,True,29,1,"Jul","Thu"
2018-07-20 00:00:00.000,2018,3,7,20,20180720,"July","Jul 2018","Q3 2018",5,"Friday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Weekend",,5,True,29,0,"Jul","Fri"
2018-07-21 00:00:00.000,2018,3,7,21,20180721,"July","Jul 2018","Q3 2018",6,"Saturday",2018-07-21 00:00:00.000,29,20180700,20180300,"18","FY19","Q3","Weekend",,6,True,29,0,"Jul","Sat"
2019-07-14 00:00:00.000,2019,3,7,14,20190714,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Workday",10,,True,29,1,"Jul","Sun"
2019-07-15 00:00:00.000,2019,3,7,15,20190715,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Workday",11,,True,29,1,"Jul","Mon"
2019-07-16 00:00:00.000,2019,3,7,16,20190716,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Workday",12,,True,29,1,"Jul","Tue"
2019-07-17 00:00:00.000,2019,3,7,17,20190717,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Workday",13,,True,29,1,"Jul","Wed"
2019-07-18 00:00:00.000,2019,3,7,18,20190718,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Workday",14,,True,29,1,"Jul","Thu"
2019-07-19 00:00:00.000,2019,3,7,19,20190719,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Weekend",,5,True,29,0,"Jul","Fri"
2019-07-20 00:00:00.000,2019,3,7,20,20190720,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","Q3","Weekend",,6,True,29,0,"Jul","Sat"
2020-07-12 00:00:00.000,2020,3,7,12,20200712,"July","Jul 2020","Q3 2020",0,"Sunday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Workday",8,,True,29,1,"Jul","Sun"
2020-07-13 00:00:00.000,2020,3,7,13,20200713,"July","Jul 2020","Q3 2020",1,"Monday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Workday",9,,True,29,1,"Jul","Mon"
2020-07-14 00:00:00.000,2020,3,7,14,20200714,"July","Jul 2020","Q3 2020",2,"Tuesday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Workday",10,,True,29,1,"Jul","Tue"
2020-07-15 00:00:00.000,2020,3,7,15,20200715,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Workday",11,,True,29,1,"Jul","Wed"
2020-07-16 00:00:00.000,2020,3,7,16,20200716,"July","Jul 2020","Q3 2020",4,"Thursday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Workday",12,,True,29,1,"Jul","Thu"
2020-07-17 00:00:00.000,2020,3,7,17,20200717,"July","Jul 2020","Q3 2020",5,"Friday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Weekend",,5,True,29,0,"Jul","Fri"
2020-07-18 00:00:00.000,2020,3,7,18,20200718,"July","Jul 2020","Q3 2020",6,"Saturday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","Q3","Weekend",,6,True,29,0,"Jul","Sat"
2021-07-11 00:00:00.000,2021,3,7,11,20210711,"July","Jul 2021","Q3 2021",0,"Sunday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Workday",7,,True,29,1,"Jul","Sun"
2021-07-12 00:00:00.000,2021,3,7,12,20210712,"July","Jul 2021","Q3 2021",1,"Monday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Workday",8,,True,29,1,"Jul","Mon"
2021-07-13 00:00:00.000,2021,3,7,13,20210713,"July","Jul 2021","Q3 2021",2,"Tuesday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Workday",9,,True,29,1,"Jul","Tue"
2021-07-14 00:00:00.000,2021,3,7,14,20210714,"July","Jul 2021","Q3 2021",3,"Wednesday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Workday",10,,True,29,1,"Jul","Wed"
2021-07-15 00:00:00.000,2021,3,7,15,20210715,"July","Jul 2021","Q3 2021",4,"Thursday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Workday",11,,True,29,1,"Jul","Thu"
2021-07-16 00:00:00.000,2021,3,7,16,20210716,"July","Jul 2021","Q3 2021",5,"Friday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Weekend",,5,True,29,0,"Jul","Fri"
2021-07-17 00:00:00.000,2021,3,7,17,20210717,"July","Jul 2021","Q3 2021",6,"Saturday",2021-07-17 00:00:00.000,29,20210700,20210300,"21","FY22","Q3","Weekend",,6,True,29,0,"Jul","Sat"
2010-07-18 00:00:00.000,2010,3,7,18,20100718,"July","Jul 2010","Q3 2010",0,"Sunday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Workday",12,,True,30,1,"Jul","Sun"
2010-07-19 00:00:00.000,2010,3,7,19,20100719,"July","Jul 2010","Q3 2010",1,"Monday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Workday",13,,True,30,1,"Jul","Mon"
2010-07-20 00:00:00.000,2010,3,7,20,20100720,"July","Jul 2010","Q3 2010",2,"Tuesday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Workday",14,,True,30,1,"Jul","Tue"
2010-07-21 00:00:00.000,2010,3,7,21,20100721,"July","Jul 2010","Q3 2010",3,"Wednesday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Workday",15,,True,30,1,"Jul","Wed"
2010-07-22 00:00:00.000,2010,3,7,22,20100722,"July","Jul 2010","Q3 2010",4,"Thursday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Workday",16,,True,30,1,"Jul","Thu"
2010-07-23 00:00:00.000,2010,3,7,23,20100723,"July","Jul 2010","Q3 2010",5,"Friday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2010-07-24 00:00:00.000,2010,3,7,24,20100724,"July","Jul 2010","Q3 2010",6,"Saturday",2010-07-24 00:00:00.000,30,20100700,20100300,"10","FY11","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2011-07-17 00:00:00.000,2011,3,7,17,20110717,"July","Jul 2011","Q3 2011",0,"Sunday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Workday",11,,True,30,1,"Jul","Sun"
2011-07-18 00:00:00.000,2011,3,7,18,20110718,"July","Jul 2011","Q3 2011",1,"Monday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Workday",12,,True,30,1,"Jul","Mon"
2011-07-19 00:00:00.000,2011,3,7,19,20110719,"July","Jul 2011","Q3 2011",2,"Tuesday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Workday",13,,True,30,1,"Jul","Tue"
2011-07-20 00:00:00.000,2011,3,7,20,20110720,"July","Jul 2011","Q3 2011",3,"Wednesday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Workday",14,,True,30,1,"Jul","Wed"
2011-07-21 00:00:00.000,2011,3,7,21,20110721,"July","Jul 2011","Q3 2011",4,"Thursday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Workday",15,,True,30,1,"Jul","Thu"
2011-07-22 00:00:00.000,2011,3,7,22,20110722,"July","Jul 2011","Q3 2011",5,"Friday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2011-07-23 00:00:00.000,2011,3,7,23,20110723,"July","Jul 2011","Q3 2011",6,"Saturday",2011-07-23 00:00:00.000,30,20110700,20110300,"11","FY12","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2012-07-22 00:00:00.000,2012,3,7,22,20120722,"July","Jul 2012","Q3 2012",0,"Sunday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Workday",16,,True,30,1,"Jul","Sun"
2012-07-23 00:00:00.000,2012,3,7,23,20120723,"July","Jul 2012","Q3 2012",1,"Monday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Workday",17,,True,30,1,"Jul","Mon"
2012-07-24 00:00:00.000,2012,3,7,24,20120724,"July","Jul 2012","Q3 2012",2,"Tuesday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Workday",18,,True,30,1,"Jul","Tue"
2012-07-25 00:00:00.000,2012,3,7,25,20120725,"July","Jul 2012","Q3 2012",3,"Wednesday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Workday",19,,True,30,1,"Jul","Wed"
2012-07-26 00:00:00.000,2012,3,7,26,20120726,"July","Jul 2012","Q3 2012",4,"Thursday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Workday",20,,True,30,1,"Jul","Thu"
2012-07-27 00:00:00.000,2012,3,7,27,20120727,"July","Jul 2012","Q3 2012",5,"Friday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2012-07-28 00:00:00.000,2012,3,7,28,20120728,"July","Jul 2012","Q3 2012",6,"Saturday",2012-07-28 00:00:00.000,30,20120700,20120300,"12","FY13","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2013-07-21 00:00:00.000,2013,3,7,21,20130721,"July","Jul 2013","Q3 2013",0,"Sunday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Workday",15,,True,30,1,"Jul","Sun"
2013-07-22 00:00:00.000,2013,3,7,22,20130722,"July","Jul 2013","Q3 2013",1,"Monday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Workday",16,,True,30,1,"Jul","Mon"
2013-07-23 00:00:00.000,2013,3,7,23,20130723,"July","Jul 2013","Q3 2013",2,"Tuesday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Workday",17,,True,30,1,"Jul","Tue"
2013-07-24 00:00:00.000,2013,3,7,24,20130724,"July","Jul 2013","Q3 2013",3,"Wednesday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Workday",18,,True,30,1,"Jul","Wed"
2013-07-25 00:00:00.000,2013,3,7,25,20130725,"July","Jul 2013","Q3 2013",4,"Thursday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Workday",19,,True,30,1,"Jul","Thu"
2013-07-26 00:00:00.000,2013,3,7,26,20130726,"July","Jul 2013","Q3 2013",5,"Friday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2013-07-27 00:00:00.000,2013,3,7,27,20130727,"July","Jul 2013","Q3 2013",6,"Saturday",2013-07-27 00:00:00.000,30,20130700,20130300,"13","FY14","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2014-07-20 00:00:00.000,2014,3,7,20,20140720,"July","Jul 2014","Q3 2014",0,"Sunday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Workday",14,,True,30,1,"Jul","Sun"
2014-07-21 00:00:00.000,2014,3,7,21,20140721,"July","Jul 2014","Q3 2014",1,"Monday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Workday",15,,True,30,1,"Jul","Mon"
2014-07-22 00:00:00.000,2014,3,7,22,20140722,"July","Jul 2014","Q3 2014",2,"Tuesday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Workday",16,,True,30,1,"Jul","Tue"
2014-07-23 00:00:00.000,2014,3,7,23,20140723,"July","Jul 2014","Q3 2014",3,"Wednesday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Workday",17,,True,30,1,"Jul","Wed"
2014-07-24 00:00:00.000,2014,3,7,24,20140724,"July","Jul 2014","Q3 2014",4,"Thursday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Workday",18,,True,30,1,"Jul","Thu"
2014-07-25 00:00:00.000,2014,3,7,25,20140725,"July","Jul 2014","Q3 2014",5,"Friday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2014-07-26 00:00:00.000,2014,3,7,26,20140726,"July","Jul 2014","Q3 2014",6,"Saturday",2014-07-26 00:00:00.000,30,20140700,20140300,"14","FY15","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2015-07-19 00:00:00.000,2015,3,7,19,20150719,"July","Jul 2015","Q3 2015",0,"Sunday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Workday",13,,True,30,1,"Jul","Sun"
2015-07-20 00:00:00.000,2015,3,7,20,20150720,"July","Jul 2015","Q3 2015",1,"Monday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Workday",14,,True,30,1,"Jul","Mon"
2015-07-21 00:00:00.000,2015,3,7,21,20150721,"July","Jul 2015","Q3 2015",2,"Tuesday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Workday",15,,True,30,1,"Jul","Tue"
2015-07-22 00:00:00.000,2015,3,7,22,20150722,"July","Jul 2015","Q3 2015",3,"Wednesday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Workday",16,,True,30,1,"Jul","Wed"
2015-07-23 00:00:00.000,2015,3,7,23,20150723,"July","Jul 2015","Q3 2015",4,"Thursday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Workday",17,,True,30,1,"Jul","Thu"
2015-07-24 00:00:00.000,2015,3,7,24,20150724,"July","Jul 2015","Q3 2015",5,"Friday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2015-07-25 00:00:00.000,2015,3,7,25,20150725,"July","Jul 2015","Q3 2015",6,"Saturday",2015-07-25 00:00:00.000,30,20150700,20150300,"15","FY16","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2016-07-17 00:00:00.000,2016,3,7,17,20160717,"July","Jul 2016","Q3 2016",0,"Sunday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Workday",11,,True,30,1,"Jul","Sun"
2016-07-18 00:00:00.000,2016,3,7,18,20160718,"July","Jul 2016","Q3 2016",1,"Monday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Workday",12,,True,30,1,"Jul","Mon"
2016-07-19 00:00:00.000,2016,3,7,19,20160719,"July","Jul 2016","Q3 2016",2,"Tuesday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Workday",13,,True,30,1,"Jul","Tue"
2016-07-20 00:00:00.000,2016,3,7,20,20160720,"July","Jul 2016","Q3 2016",3,"Wednesday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Workday",14,,True,30,1,"Jul","Wed"
2016-07-21 00:00:00.000,2016,3,7,21,20160721,"July","Jul 2016","Q3 2016",4,"Thursday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Workday",15,,True,30,1,"Jul","Thu"
2016-07-22 00:00:00.000,2016,3,7,22,20160722,"July","Jul 2016","Q3 2016",5,"Friday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2016-07-23 00:00:00.000,2016,3,7,23,20160723,"July","Jul 2016","Q3 2016",6,"Saturday",2016-07-23 00:00:00.000,30,20160700,20160300,"16","FY17","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2017-07-23 00:00:00.000,2017,3,7,23,20170723,"July","Jul 2017","Q3 2017",0,"Sunday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Workday",16,,True,30,1,"Jul","Sun"
2017-07-24 00:00:00.000,2017,3,7,24,20170724,"July","Jul 2017","Q3 2017",1,"Monday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Workday",17,,True,30,1,"Jul","Mon"
2017-07-25 00:00:00.000,2017,3,7,25,20170725,"July","Jul 2017","Q3 2017",2,"Tuesday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Workday",18,,True,30,1,"Jul","Tue"
2017-07-26 00:00:00.000,2017,3,7,26,20170726,"July","Jul 2017","Q3 2017",3,"Wednesday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Workday",19,,True,30,1,"Jul","Wed"
2017-07-27 00:00:00.000,2017,3,7,27,20170727,"July","Jul 2017","Q3 2017",4,"Thursday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Workday",20,,True,30,1,"Jul","Thu"
2017-07-28 00:00:00.000,2017,3,7,28,20170728,"July","Jul 2017","Q3 2017",5,"Friday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Weekend",,8,True,30,0,"Jul","Fri"
2017-07-29 00:00:00.000,2017,3,7,29,20170729,"July","Jul 2017","Q3 2017",6,"Saturday",2017-07-29 00:00:00.000,30,20170700,20170300,"17","FY18","Q3","Weekend",,9,True,30,0,"Jul","Sat"
2018-07-22 00:00:00.000,2018,3,7,22,20180722,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Workday",16,,True,30,1,"Jul","Sun"
2018-07-23 00:00:00.000,2018,3,7,23,20180723,"July","Jul 2018","Q3 2018",1,"Monday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Workday",17,,True,30,1,"Jul","Mon"
2018-07-24 00:00:00.000,2018,3,7,24,20180724,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Workday",18,,True,30,1,"Jul","Tue"
2018-07-25 00:00:00.000,2018,3,7,25,20180725,"July","Jul 2018","Q3 2018",3,"Wednesday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Workday",19,,True,30,1,"Jul","Wed"
2018-07-26 00:00:00.000,2018,3,7,26,20180726,"July","Jul 2018","Q3 2018",4,"Thursday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Workday",20,,True,30,1,"Jul","Thu"
2018-07-27 00:00:00.000,2018,3,7,27,20180727,"July","Jul 2018","Q3 2018",5,"Friday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2018-07-28 00:00:00.000,2018,3,7,28,20180728,"July","Jul 2018","Q3 2018",6,"Saturday",2018-07-28 00:00:00.000,30,20180700,20180300,"18","FY19","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2019-07-21 00:00:00.000,2019,3,7,21,20190721,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Workday",15,,True,30,1,"Jul","Sun"
2019-07-22 00:00:00.000,2019,3,7,22,20190722,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Workday",16,,True,30,1,"Jul","Mon"
2019-07-23 00:00:00.000,2019,3,7,23,20190723,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Workday",17,,True,30,1,"Jul","Tue"
2019-07-24 00:00:00.000,2019,3,7,24,20190724,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Workday",18,,True,30,1,"Jul","Wed"
2019-07-25 00:00:00.000,2019,3,7,25,20190725,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Workday",19,,True,30,1,"Jul","Thu"
2019-07-26 00:00:00.000,2019,3,7,26,20190726,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Weekend",,7,True,30,0,"Jul","Fri"
2019-07-27 00:00:00.000,2019,3,7,27,20190727,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","Q3","Weekend",,8,True,30,0,"Jul","Sat"
2020-07-19 00:00:00.000,2020,3,7,19,20200719,"July","Jul 2020","Q3 2020",0,"Sunday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","Q3","Workday",13,,True,30,1,"Jul","Sun"
2020-07-20 00:00:00.000,2020,3,7,20,20200720,"July","Jul 2020","Q3 2020",1,"Monday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","Q3","Workday",14,,True,30,1,"Jul","Mon"
2020-07-21 00:00:00.000,2020,3,7,21,20200721,"July","Jul 2020","Q3 2020",2,"Tuesday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","Q3","Workday",15,,True,30,1,"Jul","Tue"
2020-07-22 00:00:00.000,2020,3,7,22,20200722,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","Q3","Workday",16,,True,30,1,"Jul","Wed"
2020-07-23 00:00:00.000,2020,3,7,23,20200723,"July","Jul 2020","Q3 2020",4,"Thursday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","Q3","Workday",17,,True,30,1,"Jul","Thu"
2020-07-24 00:00:00.000,2020,3,7,24,20200724,"July","Jul 2020","Q3 2020",5,"Friday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","Q3","Weekend",,7,True,30,0,"Jul","Fri"
