Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,MonthNo
1996-08-02 00:00:00.000,"1996",3,8,2,19960802,"August","Aug 1996","Q3 1996",4,"Friday",1996-08-04 00:00:00.000,31,19960800,19960300,"96","FY97",8
1996-08-03 00:00:00.000,"1996",3,8,3,19960803,"August","Aug 1996","Q3 1996",5,"Saturday",1996-08-04 00:00:00.000,31,19960800,19960300,"96","FY97",8
1996-08-04 00:00:00.000,"1996",3,8,4,19960804,"August","Aug 1996","Q3 1996",6,"Sunday",1996-08-04 00:00:00.000,31,19960800,19960300,"96","FY97",8
1996-08-05 00:00:00.000,"1996",3,8,5,19960805,"August","Aug 1996","Q3 1996",0,"Monday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-06 00:00:00.000,"1996",3,8,6,19960806,"August","Aug 1996","Q3 1996",1,"Tuesday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-07 00:00:00.000,"1996",3,8,7,19960807,"August","Aug 1996","Q3 1996",2,"Wednesday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-08 00:00:00.000,"1996",3,8,8,19960808,"August","Aug 1996","Q3 1996",3,"Thursday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-09 00:00:00.000,"1996",3,8,9,19960809,"August","Aug 1996","Q3 1996",4,"Friday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-10 00:00:00.000,"1996",3,8,10,19960810,"August","Aug 1996","Q3 1996",5,"Saturday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-11 00:00:00.000,"1996",3,8,11,19960811,"August","Aug 1996","Q3 1996",6,"Sunday",1996-08-11 00:00:00.000,32,19960800,19960300,"96","FY97",8
1996-08-12 00:00:00.000,"1996",3,8,12,19960812,"August","Aug 1996","Q3 1996",0,"Monday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-13 00:00:00.000,"1996",3,8,13,19960813,"August","Aug 1996","Q3 1996",1,"Tuesday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-14 00:00:00.000,"1996",3,8,14,19960814,"August","Aug 1996","Q3 1996",2,"Wednesday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-15 00:00:00.000,"1996",3,8,15,19960815,"August","Aug 1996","Q3 1996",3,"Thursday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-16 00:00:00.000,"1996",3,8,16,19960816,"August","Aug 1996","Q3 1996",4,"Friday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-17 00:00:00.000,"1996",3,8,17,19960817,"August","Aug 1996","Q3 1996",5,"Saturday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-18 00:00:00.000,"1996",3,8,18,19960818,"August","Aug 1996","Q3 1996",6,"Sunday",1996-08-18 00:00:00.000,33,19960800,19960300,"96","FY97",8
1996-08-19 00:00:00.000,"1996",3,8,19,19960819,"August","Aug 1996","Q3 1996",0,"Monday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-20 00:00:00.000,"1996",3,8,20,19960820,"August","Aug 1996","Q3 1996",1,"Tuesday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-21 00:00:00.000,"1996",3,8,21,19960821,"August","Aug 1996","Q3 1996",2,"Wednesday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-22 00:00:00.000,"1996",3,8,22,19960822,"August","Aug 1996","Q3 1996",3,"Thursday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-23 00:00:00.000,"1996",3,8,23,19960823,"August","Aug 1996","Q3 1996",4,"Friday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-24 00:00:00.000,"1996",3,8,24,19960824,"August","Aug 1996","Q3 1996",5,"Saturday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-25 00:00:00.000,"1996",3,8,25,19960825,"August","Aug 1996","Q3 1996",6,"Sunday",1996-08-25 00:00:00.000,34,19960800,19960300,"96","FY97",8
1996-08-26 00:00:00.000,"1996",3,8,26,19960826,"August","Aug 1996","Q3 1996",0,"Monday",1996-09-01 00:00:00.000,35,19960800,19960300,"96","FY97",8
1996-08-27 00:00:00.000,"1996",3,8,27,19960827,"August","Aug 1996","Q3 1996",1,"Tuesday",1996-09-01 00:00:00.000,35,19960800,19960300,"96","FY97",8
1996-08-28 00:00:00.000,"1996",3,8,28,19960828,"August","Aug 1996","Q3 1996",2,"Wednesday",1996-09-01 00:00:00.000,35,19960800,19960300,"96","FY97",8
1996-08-29 00:00:00.000,"1996",3,8,29,19960829,"August","Aug 1996","Q3 1996",3,"Thursday",1996-09-01 00:00:00.000,35,19960800,19960300,"96","FY97",8
1996-08-30 00:00:00.000,"1996",3,8,30,19960830,"August","Aug 1996","Q3 1996",4,"Friday",1996-09-01 00:00:00.000,35,19960800,19960300,"96","FY97",8
1996-08-31 00:00:00.000,"1996",3,8,31,19960831,"August","Aug 1996","Q3 1996",5,"Saturday",1996-09-01 00:00:00.000,35,19960800,19960300,"96","FY97",8
1997-08-01 00:00:00.000,"1997",3,8,1,19970801,"August","Aug 1997","Q3 1997",4,"Friday",1997-08-03 00:00:00.000,31,19970800,19970300,"97","FY98",8
1997-08-02 00:00:00.000,"1997",3,8,2,19970802,"August","Aug 1997","Q3 1997",5,"Saturday",1997-08-03 00:00:00.000,31,19970800,19970300,"97","FY98",8
1997-08-03 00:00:00.000,"1997",3,8,3,19970803,"August","Aug 1997","Q3 1997",6,"Sunday",1997-08-03 00:00:00.000,31,19970800,19970300,"97","FY98",8
1997-08-04 00:00:00.000,"1997",3,8,4,19970804,"August","Aug 1997","Q3 1997",0,"Monday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-05 00:00:00.000,"1997",3,8,5,19970805,"August","Aug 1997","Q3 1997",1,"Tuesday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-06 00:00:00.000,"1997",3,8,6,19970806,"August","Aug 1997","Q3 1997",2,"Wednesday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-07 00:00:00.000,"1997",3,8,7,19970807,"August","Aug 1997","Q3 1997",3,"Thursday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-08 00:00:00.000,"1997",3,8,8,19970808,"August","Aug 1997","Q3 1997",4,"Friday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-09 00:00:00.000,"1997",3,8,9,19970809,"August","Aug 1997","Q3 1997",5,"Saturday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-10 00:00:00.000,"1997",3,8,10,19970810,"August","Aug 1997","Q3 1997",6,"Sunday",1997-08-10 00:00:00.000,32,19970800,19970300,"97","FY98",8
1997-08-11 00:00:00.000,"1997",3,8,11,19970811,"August","Aug 1997","Q3 1997",0,"Monday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-12 00:00:00.000,"1997",3,8,12,19970812,"August","Aug 1997","Q3 1997",1,"Tuesday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-13 00:00:00.000,"1997",3,8,13,19970813,"August","Aug 1997","Q3 1997",2,"Wednesday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-14 00:00:00.000,"1997",3,8,14,19970814,"August","Aug 1997","Q3 1997",3,"Thursday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-15 00:00:00.000,"1997",3,8,15,19970815,"August","Aug 1997","Q3 1997",4,"Friday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-16 00:00:00.000,"1997",3,8,16,19970816,"August","Aug 1997","Q3 1997",5,"Saturday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-17 00:00:00.000,"1997",3,8,17,19970817,"August","Aug 1997","Q3 1997",6,"Sunday",1997-08-17 00:00:00.000,33,19970800,19970300,"97","FY98",8
1997-08-18 00:00:00.000,"1997",3,8,18,19970818,"August","Aug 1997","Q3 1997",0,"Monday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-19 00:00:00.000,"1997",3,8,19,19970819,"August","Aug 1997","Q3 1997",1,"Tuesday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-20 00:00:00.000,"1997",3,8,20,19970820,"August","Aug 1997","Q3 1997",2,"Wednesday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-21 00:00:00.000,"1997",3,8,21,19970821,"August","Aug 1997","Q3 1997",3,"Thursday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-22 00:00:00.000,"1997",3,8,22,19970822,"August","Aug 1997","Q3 1997",4,"Friday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-23 00:00:00.000,"1997",3,8,23,19970823,"August","Aug 1997","Q3 1997",5,"Saturday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-24 00:00:00.000,"1997",3,8,24,19970824,"August","Aug 1997","Q3 1997",6,"Sunday",1997-08-24 00:00:00.000,34,19970800,19970300,"97","FY98",8
1997-08-25 00:00:00.000,"1997",3,8,25,19970825,"August","Aug 1997","Q3 1997",0,"Monday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1997-08-26 00:00:00.000,"1997",3,8,26,19970826,"August","Aug 1997","Q3 1997",1,"Tuesday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1997-08-27 00:00:00.000,"1997",3,8,27,19970827,"August","Aug 1997","Q3 1997",2,"Wednesday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1997-08-28 00:00:00.000,"1997",3,8,28,19970828,"August","Aug 1997","Q3 1997",3,"Thursday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1997-08-29 00:00:00.000,"1997",3,8,29,19970829,"August","Aug 1997","Q3 1997",4,"Friday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1997-08-30 00:00:00.000,"1997",3,8,30,19970830,"August","Aug 1997","Q3 1997",5,"Saturday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1997-08-31 00:00:00.000,"1997",3,8,31,19970831,"August","Aug 1997","Q3 1997",6,"Sunday",1997-08-31 00:00:00.000,35,19970800,19970300,"97","FY98",8
1998-08-01 00:00:00.000,"1998",3,8,1,19980801,"August","Aug 1998","Q3 1998",5,"Saturday",1998-08-02 00:00:00.000,31,19980800,19980300,"98","FY99",8
1998-08-02 00:00:00.000,"1998",3,8,2,19980802,"August","Aug 1998","Q3 1998",6,"Sunday",1998-08-02 00:00:00.000,31,19980800,19980300,"98","FY99",8
1998-08-03 00:00:00.000,"1998",3,8,3,19980803,"August","Aug 1998","Q3 1998",0,"Monday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-04 00:00:00.000,"1998",3,8,4,19980804,"August","Aug 1998","Q3 1998",1,"Tuesday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-05 00:00:00.000,"1998",3,8,5,19980805,"August","Aug 1998","Q3 1998",2,"Wednesday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-06 00:00:00.000,"1998",3,8,6,19980806,"August","Aug 1998","Q3 1998",3,"Thursday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-07 00:00:00.000,"1998",3,8,7,19980807,"August","Aug 1998","Q3 1998",4,"Friday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-08 00:00:00.000,"1998",3,8,8,19980808,"August","Aug 1998","Q3 1998",5,"Saturday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-09 00:00:00.000,"1998",3,8,9,19980809,"August","Aug 1998","Q3 1998",6,"Sunday",1998-08-09 00:00:00.000,32,19980800,19980300,"98","FY99",8
1998-08-10 00:00:00.000,"1998",3,8,10,19980810,"August","Aug 1998","Q3 1998",0,"Monday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-11 00:00:00.000,"1998",3,8,11,19980811,"August","Aug 1998","Q3 1998",1,"Tuesday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-12 00:00:00.000,"1998",3,8,12,19980812,"August","Aug 1998","Q3 1998",2,"Wednesday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-13 00:00:00.000,"1998",3,8,13,19980813,"August","Aug 1998","Q3 1998",3,"Thursday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-14 00:00:00.000,"1998",3,8,14,19980814,"August","Aug 1998","Q3 1998",4,"Friday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-15 00:00:00.000,"1998",3,8,15,19980815,"August","Aug 1998","Q3 1998",5,"Saturday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-16 00:00:00.000,"1998",3,8,16,19980816,"August","Aug 1998","Q3 1998",6,"Sunday",1998-08-16 00:00:00.000,33,19980800,19980300,"98","FY99",8
1998-08-17 00:00:00.000,"1998",3,8,17,19980817,"August","Aug 1998","Q3 1998",0,"Monday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-18 00:00:00.000,"1998",3,8,18,19980818,"August","Aug 1998","Q3 1998",1,"Tuesday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-19 00:00:00.000,"1998",3,8,19,19980819,"August","Aug 1998","Q3 1998",2,"Wednesday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-20 00:00:00.000,"1998",3,8,20,19980820,"August","Aug 1998","Q3 1998",3,"Thursday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-21 00:00:00.000,"1998",3,8,21,19980821,"August","Aug 1998","Q3 1998",4,"Friday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-22 00:00:00.000,"1998",3,8,22,19980822,"August","Aug 1998","Q3 1998",5,"Saturday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-23 00:00:00.000,"1998",3,8,23,19980823,"August","Aug 1998","Q3 1998",6,"Sunday",1998-08-23 00:00:00.000,34,19980800,19980300,"98","FY99",8
1998-08-24 00:00:00.000,"1998",3,8,24,19980824,"August","Aug 1998","Q3 1998",0,"Monday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-25 00:00:00.000,"1998",3,8,25,19980825,"August","Aug 1998","Q3 1998",1,"Tuesday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-26 00:00:00.000,"1998",3,8,26,19980826,"August","Aug 1998","Q3 1998",2,"Wednesday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-27 00:00:00.000,"1998",3,8,27,19980827,"August","Aug 1998","Q3 1998",3,"Thursday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-28 00:00:00.000,"1998",3,8,28,19980828,"August","Aug 1998","Q3 1998",4,"Friday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-29 00:00:00.000,"1998",3,8,29,19980829,"August","Aug 1998","Q3 1998",5,"Saturday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-30 00:00:00.000,"1998",3,8,30,19980830,"August","Aug 1998","Q3 1998",6,"Sunday",1998-08-30 00:00:00.000,35,19980800,19980300,"98","FY99",8
1998-08-31 00:00:00.000,"1998",3,8,31,19980831,"August","Aug 1998","Q3 1998",0,"Monday",1998-09-06 00:00:00.000,36,19980800,19980300,"98","FY99",8
1995-09-01 00:00:00.000,"1995",3,9,1,19950901,"September","Sep 1995","Q3 1995",4,"Friday",1995-09-03 00:00:00.000,36,19950900,19950300,"95","FY96",9
1995-09-02 00:00:00.000,"1995",3,9,2,19950902,"September","Sep 1995","Q3 1995",5,"Saturday",1995-09-03 00:00:00.000,36,19950900,19950300,"95","FY96",9
1995-09-03 00:00:00.000,"1995",3,9,3,19950903,"September","Sep 1995","Q3 1995",6,"Sunday",1995-09-03 00:00:00.000,36,19950900,19950300,"95","FY96",9
1995-09-04 00:00:00.000,"1995",3,9,4,19950904,"September","Sep 1995","Q3 1995",0,"Monday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-05 00:00:00.000,"1995",3,9,5,19950905,"September","Sep 1995","Q3 1995",1,"Tuesday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-06 00:00:00.000,"1995",3,9,6,19950906,"September","Sep 1995","Q3 1995",2,"Wednesday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-07 00:00:00.000,"1995",3,9,7,19950907,"September","Sep 1995","Q3 1995",3,"Thursday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-08 00:00:00.000,"1995",3,9,8,19950908,"September","Sep 1995","Q3 1995",4,"Friday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-09 00:00:00.000,"1995",3,9,9,19950909,"September","Sep 1995","Q3 1995",5,"Saturday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-10 00:00:00.000,"1995",3,9,10,19950910,"September","Sep 1995","Q3 1995",6,"Sunday",1995-09-10 00:00:00.000,37,19950900,19950300,"95","FY96",9
1995-09-11 00:00:00.000,"1995",3,9,11,19950911,"September","Sep 1995","Q3 1995",0,"Monday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-12 00:00:00.000,"1995",3,9,12,19950912,"September","Sep 1995","Q3 1995",1,"Tuesday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-13 00:00:00.000,"1995",3,9,13,19950913,"September","Sep 1995","Q3 1995",2,"Wednesday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-14 00:00:00.000,"1995",3,9,14,19950914,"September","Sep 1995","Q3 1995",3,"Thursday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-15 00:00:00.000,"1995",3,9,15,19950915,"September","Sep 1995","Q3 1995",4,"Friday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-16 00:00:00.000,"1995",3,9,16,19950916,"September","Sep 1995","Q3 1995",5,"Saturday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-17 00:00:00.000,"1995",3,9,17,19950917,"September","Sep 1995","Q3 1995",6,"Sunday",1995-09-17 00:00:00.000,38,19950900,19950300,"95","FY96",9
1995-09-18 00:00:00.000,"1995",3,9,18,19950918,"September","Sep 1995","Q3 1995",0,"Monday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-19 00:00:00.000,"1995",3,9,19,19950919,"September","Sep 1995","Q3 1995",1,"Tuesday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-20 00:00:00.000,"1995",3,9,20,19950920,"September","Sep 1995","Q3 1995",2,"Wednesday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-21 00:00:00.000,"1995",3,9,21,19950921,"September","Sep 1995","Q3 1995",3,"Thursday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-22 00:00:00.000,"1995",3,9,22,19950922,"September","Sep 1995","Q3 1995",4,"Friday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-23 00:00:00.000,"1995",3,9,23,19950923,"September","Sep 1995","Q3 1995",5,"Saturday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-24 00:00:00.000,"1995",3,9,24,19950924,"September","Sep 1995","Q3 1995",6,"Sunday",1995-09-24 00:00:00.000,39,19950900,19950300,"95","FY96",9
1995-09-25 00:00:00.000,"1995",3,9,25,19950925,"September","Sep 1995","Q3 1995",0,"Monday",1995-10-01 00:00:00.000,40,19950900,19950300,"95","FY96",9
1995-09-26 00:00:00.000,"1995",3,9,26,19950926,"September","Sep 1995","Q3 1995",1,"Tuesday",1995-10-01 00:00:00.000,40,19950900,19950300,"95","FY96",9
1995-09-27 00:00:00.000,"1995",3,9,27,19950927,"September","Sep 1995","Q3 1995",2,"Wednesday",1995-10-01 00:00:00.000,40,19950900,19950300,"95","FY96",9
1995-09-28 00:00:00.000,"1995",3,9,28,19950928,"September","Sep 1995","Q3 1995",3,"Thursday",1995-10-01 00:00:00.000,40,19950900,19950300,"95","FY96",9
1995-09-29 00:00:00.000,"1995",3,9,29,19950929,"September","Sep 1995","Q3 1995",4,"Friday",1995-10-01 00:00:00.000,40,19950900,19950300,"95","FY96",9
1995-09-30 00:00:00.000,"1995",3,9,30,19950930,"September","Sep 1995","Q3 1995",5,"Saturday",1995-10-01 00:00:00.000,40,19950900,19950300,"95","FY96",9
1996-09-01 00:00:00.000,"1996",3,9,1,19960901,"September","Sep 1996","Q3 1996",6,"Sunday",1996-09-01 00:00:00.000,35,19960900,19960300,"96","FY97",9
1996-09-02 00:00:00.000,"1996",3,9,2,19960902,"September","Sep 1996","Q3 1996",0,"Monday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-03 00:00:00.000,"1996",3,9,3,19960903,"September","Sep 1996","Q3 1996",1,"Tuesday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-04 00:00:00.000,"1996",3,9,4,19960904,"September","Sep 1996","Q3 1996",2,"Wednesday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-05 00:00:00.000,"1996",3,9,5,19960905,"September","Sep 1996","Q3 1996",3,"Thursday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-06 00:00:00.000,"1996",3,9,6,19960906,"September","Sep 1996","Q3 1996",4,"Friday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-07 00:00:00.000,"1996",3,9,7,19960907,"September","Sep 1996","Q3 1996",5,"Saturday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-08 00:00:00.000,"1996",3,9,8,19960908,"September","Sep 1996","Q3 1996",6,"Sunday",1996-09-08 00:00:00.000,36,19960900,19960300,"96","FY97",9
1996-09-09 00:00:00.000,"1996",3,9,9,19960909,"September","Sep 1996","Q3 1996",0,"Monday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-10 00:00:00.000,"1996",3,9,10,19960910,"September","Sep 1996","Q3 1996",1,"Tuesday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-11 00:00:00.000,"1996",3,9,11,19960911,"September","Sep 1996","Q3 1996",2,"Wednesday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-12 00:00:00.000,"1996",3,9,12,19960912,"September","Sep 1996","Q3 1996",3,"Thursday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-13 00:00:00.000,"1996",3,9,13,19960913,"September","Sep 1996","Q3 1996",4,"Friday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-14 00:00:00.000,"1996",3,9,14,19960914,"September","Sep 1996","Q3 1996",5,"Saturday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-15 00:00:00.000,"1996",3,9,15,19960915,"September","Sep 1996","Q3 1996",6,"Sunday",1996-09-15 00:00:00.000,37,19960900,19960300,"96","FY97",9
1996-09-16 00:00:00.000,"1996",3,9,16,19960916,"September","Sep 1996","Q3 1996",0,"Monday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-17 00:00:00.000,"1996",3,9,17,19960917,"September","Sep 1996","Q3 1996",1,"Tuesday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-18 00:00:00.000,"1996",3,9,18,19960918,"September","Sep 1996","Q3 1996",2,"Wednesday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-19 00:00:00.000,"1996",3,9,19,19960919,"September","Sep 1996","Q3 1996",3,"Thursday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-20 00:00:00.000,"1996",3,9,20,19960920,"September","Sep 1996","Q3 1996",4,"Friday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-21 00:00:00.000,"1996",3,9,21,19960921,"September","Sep 1996","Q3 1996",5,"Saturday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-22 00:00:00.000,"1996",3,9,22,19960922,"September","Sep 1996","Q3 1996",6,"Sunday",1996-09-22 00:00:00.000,38,19960900,19960300,"96","FY97",9
1996-09-23 00:00:00.000,"1996",3,9,23,19960923,"September","Sep 1996","Q3 1996",0,"Monday",1996-09-29 00:00:00.000,39,19960900,19960300,"96","FY97",9
1996-09-24 00:00:00.000,"1996",3,9,24,19960924,"September","Sep 1996","Q3 1996",1,"Tuesday",1996-09-29 00:00:00.000,39,19960900,19960300,"96","FY97",9
