DW Unique Issue ID,JIRA Unique Issue ID,Issue Key,Story Points,Sprint ID,Resolution Date,Status,Sprint Name,Sprint Start Date,Sprint End Date,Sprint Complete Date,Sprint Status,Current Year,Reset Status,Sprint Completed Story Points,Committed Points,jira_proj_key_cd,issue_creation_dt,Display JIRA Sprint,Summary,Number of Sprints,AddedToSprintSP,Orig_Committed_SP,Added_SP,AddedToSprint,Sprint Modification,Added_DuringSprint,Base
103917,128695,"CF-262",,1453,2018-01-08 09:03:13.066,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-05 13:19:50.633,"CF Sprint 1","Deploy the caching version of cf-stats to px and tt prd01.",1,0,,0,"","","",1
103895,128692,"CF-245",,1453,2018-01-29 15:21:17.110,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-05 12:49:38.730,"CF Sprint 1","SPIKE: establish developer coding workflow",1,0,,0,"","","",1
103889,128766,"CF-241",,1510,2018-02-05 09:46:38.143,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-05 12:22:43.923,"CF Sprint 2","As a platform operator, I want to investigate options for passing the originating client IP address, as populated in X_Forwarded_For HTTP header.",1,0,,0,"","","",1
103834,128804,"CF-223",,1510,2018-02-14 15:09:20.963,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-05 10:32:29.470,"CF Sprint 2","Build VMWare Cluster / VCenter",1,0,,0,"","","",1
103759,128723,"CF-209",,1533,2018-03-12 09:44:17.410,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-01-04 18:39:30.010,"CF Sprint 3","Troubleshoot adm_NTID account access via LDAP",1,0,,0,"","","TRUE",0
103758,128722,"CF-208",,1533,2018-03-12 09:44:10.520,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-01-04 18:36:29.650,"CF Sprint 3","Submit Service Request for LDAP Service Account - NPE",1,0,,0,"","","TRUE",0
103707,128703,"CF-197",,1533,2018-03-16 13:29:21.460,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-01-04 14:56:04.053,"CF Sprint 3","(duplicate?) work-exchange unit tests should validate that changes don't break functionality.",1,0,,0,"","","TRUE",0
103594,128554,"CF-186",,1510,2018-02-14 15:09:26.010,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-04 10:59:27.516,"CF Sprint 2","Setup K8s Quota, Limit, Request and pod Policies for namespace and users",1,0,,0,"","","",1
103580,128545,"CF-182",,1510,2018-02-14 15:09:22.510,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-04 10:56:16.340,"CF Sprint 2","Submit Service Request for AD Group for tk8s",1,0,,0,"","","",1
103590,128541,"CF-180",,1510,2018-02-14 15:01:25.103,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-04 10:54:27.870,"CF Sprint 2","Update Business Service from in Development / Tier 3 to Production / Tier 1/0",1,0,,0,"","","",1
103515,128417,"CF-172",,1453,2018-01-22 11:41:09.813,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-04 07:53:32.356,"CF Sprint 1","Create Standard Pipeline expectations",1,0,,0,"","","",1
103512,128416,"CF-171",,1453,2018-01-22 11:41:02.610,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-04 07:48:36.113,"CF Sprint 1","Create Peer Review Guidelines",1,0,,0,"","","",1
103360,128234,"CF-164",,1533,2018-03-02 15:07:16.690,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-01-03 11:21:36.156,"CF Sprint 3","demo/example syslog Python parser",1,0,,0,"","","",1
102922,127578,"CF-153",,1453,2018-02-02 13:38:05.066,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2017-12-29 09:51:52.050,"CF Sprint 1","Implement Tile backups across all PCF instances for mysql, redis, and internal mysql",1,0,,0,"","","TRUE",0
102843,127448,"CF-149",,1453,2018-02-02 12:35:19.306,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2017-12-28 10:54:36.293,"CF Sprint 1","Email MS refactor",1,0,,0,"","","TRUE",0
102635,126998,"CF-142",,1453,2018-01-31 13:33:31.720,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2017-12-27 09:05:04.790,"CF Sprint 1","Concourse pipeline deployment of cf-stats.",1,0,,0,"","","TRUE",0
102092,126383,"CF-132",,1453,2018-02-02 12:51:32.040,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2017-12-20 14:15:23.936,"CF Sprint 1","DNS name for Syslog endpoints",1,0,,0,"","","",1
102087,126382,"CF-129",,1453,2018-02-02 12:49:41.536,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2017-12-20 14:07:22.553,"CF Sprint 1","Expose all smoke-test pipelines in Concourse",1,0,,0,"","","",1
175976,210094,"CF-1214",,2321,2018-10-05 10:23:33.590,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",,,"CF",2018-09-18 11:19:48.023,"CF Sprint 19","Foundrystats returns all dates in an ISO 8601 compliant machine-readable format",1,0,,0,"","","TRUE",0
102081,126602,"CF-121",,1533,2018-02-19 13:45:29.793,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2017-12-20 13:52:57.413,"CF Sprint 3","Document windows stemcell creation",1,0,,0,"","","TRUE",0
175103,208998,"CF-1208",,2321,2018-10-17 12:07:47.513,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",,,"CF",2018-09-14 12:15:37.303,"CF Sprint 19","app-mapper should use default if expected tag is present but value is empty",1,0,,0,"","","TRUE",0
174325,208720,"CF-1201",,2271,2018-09-27 12:36:39.200,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",,,"CF",2018-09-12 14:51:35.926,"CF Sprint 18","Create Dashboard for Per Diego Cell App Instance count",1,0,,0,"","","TRUE",0
102076,126380,"CF-120",,1453,2018-02-02 12:48:58.126,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2017-12-20 13:51:22.136,"CF Sprint 1","[SPIKE] Investigate new healthchecks for GoRouters",1,0,,0,"","","TRUE",0
102073,126379,"CF-118",,1510,2018-02-08 13:37:03.493,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2017-12-20 13:50:13.140,"CF Sprint 2","PCF 101 Videos",1,0,,0,"","","TRUE",0
166715,200032,"CF-1145",,2271,2018-09-18 14:43:23.513,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",,,"CF",2018-08-16 13:00:37.456,"CF Sprint 18","Create DNS entry for ci.aw-stgw201.cf.corporate.t-mobile.com",1,0,,0,"","","TRUE",0
166714,200031,"CF-1144",,2180,2018-08-24 10:35:42.290,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",,,"CF",2018-08-16 12:57:26.800,"CF Sprint 16","Create DNS entry for ci-master.cf.corporate.t-mobile.com",1,0,,0,"","","",1
166708,200030,"CF-1143",,2321,2018-10-10 14:29:06.666,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",,,"CF",2018-08-16 12:50:48.360,"CF Sprint 19","Create SSL Certificate for ci.aw-prdw201.cf.corporate.t-mobile.com",1,0,,0,"","","TRUE",0
166707,200029,"CF-1142",,2321,2018-10-10 14:32:52.606,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",,,"CF",2018-08-16 12:49:32.053,"CF Sprint 19","Create SSL Certificate for ci.aw-npew201.cf.corporate.t-mobile.com",1,0,,0,"","","TRUE",0
166705,200027,"CF-1141",,2271,2018-09-18 10:28:48.213,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",,,"CF",2018-08-16 12:48:29.833,"CF Sprint 18","Create SSL Certificate for ci.aw-stgw201.cf.corporate.t-mobile.com",1,0,,0,"","","TRUE",0
102070,126498,"CF-112",,1533,2018-02-27 08:34:44.156,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2017-12-20 13:40:11.703,"CF Sprint 3","Replicate packer process off of local machine",1,0,,0,"","","TRUE",0
161850,194602,"CF-1084",,2059,2018-08-16 15:44:16.856,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",,,"CF",2018-08-02 16:15:17.723,"CF Sprint 15","Configure Route 53 and Internal DNS",1,0,,0,"","","TRUE",0
161621,194133,"CF-1083",,2180,2018-08-24 10:35:36.523,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",,,"CF",2018-08-02 11:39:12.586,"CF Sprint 16","Create SSL Certificate for ci.aw-mgtw2.cf.corporate.t-mobile.com",1,0,,0,"","","",1
159473,192022,"CF-1048",,2059,2018-08-13 14:56:46.633,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",,,"CF",2018-07-26 13:58:56.336,"CF Sprint 15","Approve PR for updating to latest java buildpack for PRD\CDE",1,0,,0,"","","",1
157312,189241,"CF-1039",,2058,2018-07-31 00:14:16.840,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",,,"CF",2018-07-20 12:09:30.183,"CF Sprint 14","Remove old nodes from A10 VIPs",1,0,,0,"","","",1
157032,188685,"CF-1028",,2058,2018-07-24 09:54:13.470,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",,,"CF",2018-07-19 21:37:35.536,"CF Sprint 14","Cloudian A10 pool node add for PX-PRD01",1,0,,0,"","","",1
156887,188786,"CF-1018",,2059,2018-08-15 13:42:06.366,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",,,"CF",2018-07-19 11:53:01.053,"CF Sprint 15","Firewall rules from ci-org-mgmt to Titan CDE",1,0,,0,"","","",1
136211,163793,"CF-798",,1818,2018-05-18 13:05:26.250,"Done","CF Sprint 9",2018-05-14 21:00:00.000,2018-05-26 00:30:00.000,2018-05-29 16:15:33.000,"Closed","Yes","Done",,,"CF",2018-05-18 09:45:21.850,"CF Sprint 9","Set Cloudian storage policy data consistency level for reads to ""one"" vs ""quorum""",1,0,,0,"","Added","TRUE",0
133678,161061,"CF-751",,1721,2018-05-09 17:36:23.456,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-05-09 17:35:16.173,"CF Sprint 8","Intake for NPE A10 Changes to respect Client's XFF headers",1,0,,0,"","Added","TRUE",0
133677,161059,"CF-750",,1721,2018-05-09 17:36:01.736,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-05-09 17:30:16.280,"CF Sprint 8","Debug to see if IPs in XFF are not replaced with single Client-IP",1,0,,0,"","Added","TRUE",0
133301,160906,"CF-748",,1721,2018-05-08 15:44:00.376,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-05-08 15:40:57.873,"CF Sprint 8","Misconfiguration of routes in Jenkins Manifest results in app Staging Errors",1,0,,0,"","Added","TRUE",0
133299,160905,"CF-747",,1721,2018-05-08 15:54:56.690,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-05-08 15:40:20.233,"CF Sprint 8","Misconfiguration of routes in Jenkins Manifest results in app Staging Errors",1,0,,0,"","Added","TRUE",0
131663,158908,"CF-718",,1721,2018-05-09 09:39:12.070,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-05-02 15:28:36.690,"CF Sprint 8","IFM - Eureka",1,0,,0,"","Added","TRUE",0
131498,158572,"CF-717",,1721,2018-05-09 09:38:26.853,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-05-02 11:33:22.113,"CF Sprint 8","Latest php buildpack does not have 4.3.X support",1,0,,0,"","Added","TRUE",0
129453,156645,"CF-691",,1720,2018-04-25 11:17:19.190,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",,,"CF",2018-04-25 10:51:24.163,"CF Sprint 7","cf-stats V2 fails to report some orgs",1,0,,0,"","Added","TRUE",0
128221,155162,"CF-677",,1720,2018-04-23 08:32:28.006,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",,,"CF",2018-04-19 13:10:28.846,"CF Sprint 7","Assist troubleshooting app crash issues for billing-amdocs-plab samson-sa-v1 app.",1,0,,0,"","Added","TRUE",0
127942,154927,"CF-676",,1720,2018-04-19 09:38:57.670,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",,,"CF",2018-04-18 14:55:38.120,"CF Sprint 7","Packet capture for payment_services VantivAdapter prod app",1,0,,0,"","Added","TRUE",0
127729,154675,"CF-671",,1720,2018-04-20 09:28:41.820,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",,,"CF",2018-04-18 09:35:55.026,"CF Sprint 7","81474 - Last Push column in Apps Manager displays restart date, not push date",1,0,,0,"","Added","TRUE",0
127449,154398,"CF-659",,1720,2018-04-17 09:42:56.440,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",,,"CF",2018-04-17 09:42:25.986,"CF Sprint 7","Packet capture for payment_services VantivAdapter-PLAB01 app",1,0,,0,"","Added","TRUE",0
125191,152020,"CF-604",,1662,2018-04-13 13:25:24.893,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",,,"CF",2018-04-09 10:35:31.793,"CF Sprint 6","Bitbucket org-mgmt fetcher fails if a required file is missing.",1,0,,0,"","Added","TRUE",0
124916,151762,"CF-603",,1662,2018-04-13 12:12:44.903,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",,,"CF",2018-04-06 14:16:43.710,"CF Sprint 6","Rewriting Documentation",1,0,,0,"","Added","TRUE",0
124612,151463,"CF-587",,1662,2018-04-13 13:56:41.110,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",,,"CF",2018-04-05 23:34:42.983,"CF Sprint 6","PCF-AUTOMATION",1,0,,0,"","Added","TRUE",0
123585,150405,"CF-584",,1662,2018-04-11 16:14:01.036,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",,,"CF",2018-04-03 16:06:54.003,"CF Sprint 6","Need to disable SMBv1 on windows stemcells",1,0,,0,"","Added","TRUE",0
122324,149008,"CF-560",,1621,2018-03-30 12:20:39.380,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",,,"CF",2018-03-29 09:17:43.210,"CF Sprint 5","Datadog HTTP 408 on batch API calls",1,0,,0,"","Added","TRUE",0
121640,147895,"CF-557",,1621,2018-03-30 12:30:59.460,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",,,"CF",2018-03-27 11:40:35.223,"CF Sprint 5","Check current stemcell and see if meltdown patch is part of the updates.",1,0,,0,"","Added","TRUE",0
117101,143054,"CF-492",,1533,2018-03-09 11:18:17.466,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-03-09 11:18:05.043,"CF Sprint 3","[tt-prd01] update gorouter certs for tt-prd01",1,0,,0,"","Added","TRUE",0
116361,142054,"CF-473",,1533,2018-03-09 11:17:35.186,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-03-07 10:50:06.116,"CF Sprint 3","[px-npe01] update gorouter cert on px-npe01",1,0,,0,"","Added","TRUE",0
115473,141235,"CF-472",,1533,2018-03-08 15:06:14.723,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-03-02 15:49:18.493,"CF Sprint 3","create bbr backup pipeline integrated to bootstrap pipeline",1,0,,0,"","Added","TRUE",0
114713,140465,"CF-469",,1533,2018-03-12 15:28:46.983,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-02-28 10:41:02.483,"CF Sprint 3","Deploy 60 new diego cells onto the additional hardware recieved in px-npe01.",1,0,,0,"","Added","TRUE",0
114073,139498,"CF-468",,1533,2018-03-16 14:21:48.076,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-02-23 17:35:28.436,"CF Sprint 3","bootstrap-pipeline refactor",1,0,,0,"","Added","TRUE",0
111716,137202,"CF-441",,1510,2018-02-14 09:12:33.580,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-02-14 09:12:28.066,"CF Sprint 2","Test new windows stemcell in CF",1,0,,0,"","Added","TRUE",0
110210,135612,"CF-425",,1510,2018-02-13 10:24:56.063,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-02-07 13:42:42.046,"CF Sprint 2","Remove packer user from stemcell",1,0,,0,"","Added","TRUE",0
110192,135608,"CF-423",,1510,2018-02-13 11:20:07.753,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-02-07 13:28:57.870,"CF Sprint 2","Fix ssh on stemcell image",1,0,,0,"","Added","TRUE",0
110182,135604,"CF-421",,1510,2018-02-15 10:10:57.366,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-02-07 13:20:12.170,"CF Sprint 2","Uninstall tools used to make stemcell from stemcell",1,0,,0,"","Added","TRUE",0
107539,132820,"CF-381",,1453,2018-02-01 09:10:10.320,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-26 09:40:37.866,"CF Sprint 1","Create new status report page in Confluence",1,0,,0,"","Added","TRUE",0
107063,132139,"CF-379",,1453,2018-02-02 12:45:56.103,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-24 11:49:21.850,"CF Sprint 1","Upgrade version of rabbitmq, stemcell and install ssh keys for MW NPE RMQ clusters",1,0,,0,"","Added","TRUE",0
184086,218692,"CF-1353",,2321,2018-10-16 12:55:22.070,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",,,"CF",2018-10-12 15:36:25.856,"CF Sprint 19","AWS labeling Lambda function should process trigger event",1,0,,0,"","Added","TRUE",0
169759,203564,"CF-1163",,2180,2018-08-30 09:49:59.340,"Done","CF Sprint 16",2018-08-20 17:40:14.000,2018-09-01 01:41:00.000,2018-09-04 16:08:00.000,"Closed","Yes","Done",,,"CF",2018-08-27 16:18:17.996,"CF Sprint 16","Create service accounts",1,0,,0,"","Added","TRUE",0
156600,188101,"CF-1010",,1941,2018-07-18 16:31:20.830,"Done","CF Sprint 13",2018-07-09 21:00:53.000,2018-07-21 01:00:00.000,2018-07-23 16:00:23.000,"Closed","Yes","Done",,,"CF",2018-07-18 14:21:44.023,"CF Sprint 13","New Relic Enable Verbose on tt-stg",1,0,,0,"","Added","TRUE",0
152129,181702,"CF-972",3,2181,2018-09-06 13:42:20.146,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","Done",3,3,"CF",2018-07-05 16:52:02.876,"CF Sprint 17","[PCC] Investigate metrics for PCC service broker and service instances",1,0,3,0,"","","",1
150631,179481,"CF-965",3,2059,2018-08-06 19:55:52.846,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",3,3,"CF",2018-06-29 12:24:49.743,"CF Sprint 15","Datadog exporter should read foundation information from the same source as metrics-aggregator",1,0,3,0,"","","",1
149748,178840,"CF-960",3,2059,2018-08-15 20:55:41.376,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",3,3,"CF",2018-06-27 14:40:29.716,"CF Sprint 15","[cmc-pcfpxnpe] Drop nutanix nodes from cluster",1,0,3,0,"","","",1
148256,176922,"CF-924",3,1940,2018-07-05 12:04:35.910,"Done","CF Sprint 12",2018-06-25 22:00:50.000,2018-07-07 00:00:00.000,2018-07-09 16:41:57.000,"Closed","Yes","Done",3,3,"CF",2018-06-22 10:48:36.543,"CF Sprint 12","Install PCC tile via automation on px-npe01b",1,0,3,0,"","","",1
145704,174201,"CF-906",3,2058,2018-08-01 12:37:07.966,"Done","CF Sprint 14",2018-07-23 17:59:37.000,2018-08-06 01:00:00.000,2018-08-06 22:46:20.000,"Closed","Yes","Done",3,3,"CF",2018-06-15 09:17:06.416,"CF Sprint 14","Secure work-exchange endpoint with Static Credentials",1,0,3,0,"","","",1
138303,166030,"CF-821",3,1819,2018-06-08 13:08:20.473,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","Done",3,3,"CF",2018-05-25 08:46:16.246,"CF Sprint 10","Update org-mgmt deployment for CDE",1,0,3,0,"","","",1
137153,164902,"CF-816",3,1819,2018-06-01 15:46:47.310,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","Done",3,3,"CF",2018-05-22 13:07:41.360,"CF Sprint 10","Update expiring certificates",1,0,3,0,"","","",1
