Payment_ID,Facility_ID,Payment,Lower_Estimate,Higher_Estimate,Payment_Category,Value_Of_Care_Category
1570,"171380",18939.5,17023.5,20987.5,"0","0"
1572,"231325",17414,15193,19837.5,"0","0"
1574,"281360",18959,16659,21487.3333,"0","0"
1575,"320001",20594,18584,22799,"0","0"
1579,"340188",18241.3333,16400.6667,20205.6667,"0","0"
1581,"010021",18931,16574,21519,"0","0"
1583,"040047",19315.3333,17046,21768,"0","0"
1584,"050043",21178.25,19836.25,22580.75,"0","0"
1590,"140187",20963.5,19442.5,22584,"0","0"
1592,"161318",18573,16202,21062,"0","0"
1598,"301307",18569.3333,16621.6667,20655.3333,"0","0"
1599,"351331",21527,17972,24998,"0","0"
1600,"360058",19411.6667,17600.6667,21375,"0","0"
1602,"010120",18535.5,16140,21148.5,"0","0"
1603,"030092",21831.75,20191.75,23535,"0","0"
1605,"060003",20645,18697.75,22744,"0","0"
1613,"330386",21663,19670.3333,23861,"0","0"
1615,"140018",20293,17933,22911.6667,"0","0"
1617,"141310",19682,17225.5,22275.5,"0","0"
1618,"161328",18646,15653,21463,"0","0"
1619,"220052",20880.25,19316.25,22589.25,"0","0"
1620,"240187",17920,15269,20736.5,"0","0"
1621,"261331",17623.5,15377,20114.5,"0","0"
1622,"351333",18549,16171,21011.5,"0","0"
1623,"041318",18561,16102,21431,"0","0"
1626,"061325",19171,17462,20976,"0","0"
1627,"070033",21019,19940.5,22128.75,"0","0"
1629,"161311",18716,15369,21937,"0","0"
1630,"161359",17890.5,15791.5,20174,"0","0"
1632,"171337",21681,18239,25336,"0","0"
1640,"030113",17282,14451,20151,"0","0"
1645,"101308",18214.5,15821.5,20752,"0","0"
1647,"151323",18092,15536,20786.5,"0","0"
1649,"190008",20992.75,19411.25,22672,"0","0"
1659,"090004",19499,18171,20878.3333,"0","0"
1660,"140185",20785.75,19535.75,22122.75,"0","0"
1661,"141317",20285,18231.5,22334,"0","0"
1663,"170075",17892.5,15546,20420,"0","0"
1664,"190090",18071,16096,20149,"0","0"
1665,"250124",17339,15436,19402.5,"0","0"
1667,"341311",21612,18521,24756,"0","0"
1672,"050279",17343.5,15084.5,19762,"0","0"
1680,"100012",20766.5,19930.75,21590,"0","0"
1684,"100302",21660.6667,19304,24240.6667,"0","0"
1688,"171319",17771,14997,20563,"0","0"
1691,"240004",21469.5,19033.75,24160.5,"0","0"
1693,"281324",19990,16590,23530,"0","0"
1701,"300003",21270.75,20176,22354.25,"0","0"
1702,"330399",17844,15766,20117.5,"0","0"
1704,"051311",20272.5,17310,23292.5,"0","0"
1705,"070012",18919.5,17202,20745.5,"0","0"
1707,"130002",21218.5,19763.25,22748.5,"0","0"
1708,"171370",19695.5,16884.5,22851,"0","0"
1709,"200063",20306,18385.75,22458.25,"0","0"
1712,"261319",20934,18213,23677,"0","0"
1713,"301300",16341.5,13804.5,19031.5,"0","0"
1714,"301306",17305,14870.5,19750.5,"0","0"
1716,"321300",18888,16085,21627,"0","0"
1718,"010173",17021,13830,20104,"0","0"
1732,"031317",18725,16468.6667,21212,"0","0"
1737,"050776",19490,17173,21950,"0","0"
1740,"230151",20703.25,19234.25,22251.5,"0","0"
1743,"340041",20634.75,18654.25,22813,"0","0"
1746,"100252",20754.75,18739.75,22967.75,"0","0"
1747,"141332",17677,15166,20081,"0","0"
1749,"160057",21463.25,19987.25,23062.5,"0","0"
1751,"190050",18408.5,16554.5,20363.5,"0","0"
1753,"230208",19787.3333,17335.6667,22493.6667,"0","0"
1754,"241373",17457,14812,20034,"0","0"
1757,"330013",21332.25,20042.75,22650.5,"0","0"
1760,"051331",16296,13785,18918,"0","0"
1762,"151326",17947,15624,20473.5,"0","0"
1764,"180092",21197,18871,23833.75,"0","0"
1766,"191315",18088.5,15714.5,20609.5,"0","0"
1768,"241367",19126.5,16862.5,21525.5,"0","0"
1772,"331320",16351,13830,18904,"0","0"
1774,"110113",19620,16496,22867,"0","0"
1775,"110142",17026.5,14499.5,19696,"0","0"
1776,"150075",18215.6667,16114.3333,20519.3333,"0","0"
1778,"151312",18255.5,16162,20447.5,"0","0"
1780,"170191",18765.6667,17024.3333,20681.6667,"0","0"
1782,"201305",17544.5,15223,20082.5,"0","0"
1783,"220066",20497,18989.5,22107,"0","0"
1784,"230167",20320.75,19068,21648.75,"0","0"
1786,"250058",20825.25,19091.75,22681.5,"0","0"
1787,"251304",19382,16344,22307,"0","0"
1791,"040002",19276.3333,17112.3333,21616,"0","0"
1793,"041322",17735,15527,20219.5,"0","0"
1795,"070002",21076.5,20058.25,22183.75,"0","0"
1798,"150056",21303.25,19980.5,22683.75,"0","0"
1800,"161314",18059,15300,20916,"0","0"
1801,"161320",21351,17748,24767,"0","0"
1807,"050167",17540.5,15479,19759.5,"0","0"
1811,"140101",21361,19757,23050.25,"0","0"
1814,"170105",18104,16138,20271.5,"0","0"
1815,"180025",19010.6667,17444.3333,20740.3333,"0","0"
1816,"180045",22160.3333,19929.3333,24564,"0","0"
1819,"310058",19930.5,17392.5,22617.5,"0","0"
1821,"331319",20839,17609,24013,"0","0"
1823,"340087",17873,16101.5,19664,"0","0"
1824,"010007",17241.5,15359,19116,"0","0"
1825,"010008",18387,15252,21657,"0","0"
1827,"051329",18053,16089.5,20147,"0","0"
1832,"140110",17726.5,16378.5,19093,"0","0"
1833,"140115",17971,15568.5,20577,"0","0"
1837,"281350",21975,18650,25123,"0","0"
1839,"130014",18665,16931,20494.6667,"0","0"
1840,"021314",21909,18594,25297,"0","0"
1841,"060011",20761,18083.6667,23648.6667,"0","0"
1849,"061305",16797,13783,19559,"0","0"
1857,"330047",20666.5,18779.25,22766.25,"0","0"
1859,"340070",20031.5,18610.25,21548,"0","0"
1861,"360145",21061.5,19658.25,22648.25,"0","0"
1864,"050696",21714.5,19485,24133.75,"0","0"
1870,"180064",19039,17229.6667,20982,"0","0"
1873,"301312",19421.6667,17307,21633,"0","0"
1875,"360032",18637,16687.3333,20657.3333,"0","0"
1878,"100122",21043.25,19177,23085.75,"0","0"
1879,"140202",21037.75,19962.75,22186.75,"0","0"
1884,"331311",17989.5,15667.5,20501.5,"0","0"
1891,"281354",20596,17784.5,23522,"0","0"
1894,"030088",21288.75,19721.75,22968,"0","0"
1897,"061321",18243,15950.5,20680,"0","0"
1901,"151310",18467,16297.5,20832.5,"0","0"
1902,"161347",20099,17437,22872.5,"0","0"
1903,"171341",19287.5,16826,21839.5,"0","0"
1907,"360017",20220.25,18780.5,21775,"0","0"
1909,"041329",18443,15552,21111,"0","0"
1913,"161348",19027,16149,21799,"0","0"
1916,"220049",21033.75,19095.75,23114.75,"0","0"
1918,"230100",19836,17767,22142.3333,"0","0"
1919,"261338",18460,15679,21234,"0","0"
1922,"330057",20126.25,19117.5,21192.75,"0","0"
1924,"360107",19584,17353.3333,22029.6667,"0","0"
1926,"041331",22057,18476,25698,"0","0"
1927,"050028",17601.5,15571,19753,"0","0"
1931,"060009",21311.5,19604,23181.25,"0","0"
1932,"060076",20401.3333,18157.3333,22892,"0","0"
1933,"110024",19104,17412,20824.5,"0","0"
1936,"150022",18705,16771.5,20679,"0","0"
1940,"240141",20544,17756.5,23430.5,"0","0"
1943,"331310",21345,18417,24268,"0","0"
1944,"010149",18912,17406.5,20488.5,"0","0"
1945,"061324",19908,18112,21913,"0","0"
1947,"180149",18059,15339,20890,"0","0"
1951,"251308",19085,16145,21846,"0","0"
1954,"360132",21354,19492.5,23380,"0","0"
1957,"050608",17050.5,15044.5,19075,"0","0"
1963,"230273",22367.6667,20231.3333,24717,"0","0"
1964,"271345",17693.5,15189,20262,"0","0"
1966,"360046",18678.3333,16832.3333,20683.6667,"0","0"
1969,"051301",19640,16445,23002,"0","0"
1973,"181325",18064,15584,20561,"0","0"
1977,"260176",20864.25,18718.75,23164.25,"0","0"
1978,"271327",21432,17832,25223,"0","0"
1980,"340015",20658,19161,22319,"0","0"
1982,"360156",19396.3333,17499.3333,21426.3333,"0","0"
1986,"050503",21098.25,19783.5,22524.25,"0","0"
1987,"050770",22221.25,20332.5,24224.25,"0","0"
1990,"110023",20879.5,18910.5,23072.75,"0","0"
1991,"131314",20001,17245,22738,"0","0"
2002,"050292",18097,16104,20176.5,"0","0"
2004,"150072",17805,16018.5,19704.5,"0","0"
2008,"230035",18648,17030.6667,20416.3333,"0","0"
2009,"231318",18330.5,16161,20639.5,"0","0"
2010,"260097",18516.6667,16965,20127.3333,"0","0"
2017,"050678",21381.75,19686,23205.25,"0","0"
2018,"070008",18484,16545,20703.5,"0","0"
2019,"110054",20830,19438,22294.5,"0","0"
2022,"281347",19834,16711,22999,"0","0"
2027,"050425",18200,15488,21036.5,"0","0"
2029,"151319",19211,16343,22202,"0","0"
2030,"161370",18444,16141,20623,"0","0"
2034,"281359",19930,17039,22643,"0","0"
2036,"021308",20294,16914,23531,"0","0"
2037,"030055",21609.75,20033.75,23312.75,"0","0"
2040,"050590",21190.5,19292.75,23237.25,"0","0"
2041,"051300",18065,14898,21155,"0","0"
2043,"060103",18212.3333,16253.3333,20300.3333,"0","0"
2045,"110215",20695.25,19457.5,22018.25,"0","0"
2046,"151328",17908,16183,19792.5,"0","0"
2047,"171358",21376,17713,24957,"0","0"
2052,"260110",20779.5,19162.75,22518.75,"0","0"
2053,"260190",21245.75,19267.5,23402,"0","0"
2054,"281335",16848,13993,19662,"0","0"
2056,"360078",21611.75,19617.5,23769.25,"0","0"
2062,"051321",19196.3333,17086.3333,21474,"0","0"
2068,"110030",20422.75,18871,22090,"0","0"
2069,"111325",19787.5,17127,22697.5,"0","0"
2070,"161325",21697.5,18905.5,24773.5,"0","0"
2071,"190167",21324.6667,19295.6667,23556.6667,"0","0"
2072,"230055",20592,18649.25,22765,"0","0"
2073,"260214",18806,17197,20525.3333,"0","0"
2074,"290008",20879,18494.5,23523.75,"0","0"
2079,"160001",18139,16389,19966,"0","0"
2081,"210061",19129.6667,17761.6667,20636,"0","0"
2087,"360040",21108.75,19450.25,22859.25,"0","0"
2092,"100049",20843.75,18977,22902.5,"0","0"
2095,"190045",21298.75,19768.5,22903.75,"0","0"
2098,"281339",18010,15410,20537,"0","0"
2099,"281362",20189.5,18559,21903.5,"0","0"
2104,"060119",21208.75,19892.75,22580.75,"0","0"
2105,"100211",21763.3333,18906.3333,24923.6667,"0","0"
2106,"101309",21123,18220,23992,"0","0"
2108,"181302",17643,15654,19585,"0","0"
2109,"251309",19279.5,16386.5,22311.5,"0","0"
2112,"310057",21510.5,19862,23272.75,"0","0"
2117,"351320",19579,16516,22756,"0","0"
2121,"021309",16940,13798,20132,"0","0"
2123,"051315",19315,16497,22142,"0","0"
2125,"161330",18631,15418,21822,"0","0"
2126,"191305",16819,13870,19725,"0","0"
2135,"161321",21781,18297,25092,"0","0"
2137,"251315",19450.5,16893,22132.5,"0","0"
2140,"261311",19097,17343,20990.3333,"0","0"
2141,"271344",18454.6667,16407,20711,"0","0"
2143,"340060",17294,15613,19074,"0","0"
2145,"060004",21603.75,19254.75,24167,"0","0"
2147,"100289",21427,19775.5,23283,"0","0"
2149,"150086",20973.75,19094.5,23059.5,"0","0"
2153,"191324",17787,15312,20455,"0","0"
2156,"271316",19548,17589,21845,"0","0"
2157,"281361",20073,17487.5,22706,"0","0"
2169,"171340",19896,17132,22773,"0","0"
2171,"230241",19051,16766.5,21388.5,"0","0"
2175,"040017",18928.3333,17518.3333,20477.3333,"0","0"
2176,"110109",17368,15151.5,19784.5,"0","0"
2179,"170110",19775,16664,23028,"0","0"
2181,"190099",17795,15811,19950.5,"0","0"
2183,"241380",17496.5,14756.5,20382,"0","0"
2191,"151307",18216,15806.5,20836,"0","0"
2192,"170200",19211,17525.3333,21091.3333,"0","0"
2193,"191313",19276,16685,21813,"0","0"
2199,"050534",19806.25,17671.5,22102.5,"0","0"
2204,"141309",17690.5,15039,20637.5,"0","0"
2205,"171376",17714,15170,20310,"0","0"
2207,"281322",20304.3333,17747.6667,23017.6667,"0","0"
2208,"300020",20586.25,19174.5,22144,"0","0"
2214,"041311",18004,15727,20446.5,"0","0"
2216,"060126",19517,17664,21620,"0","0"
2217,"120028",18482.3333,16273.3333,20878.6667,"0","0"
2219,"151300",18694,15648,21873,"0","0"
2220,"161308",19203,16078,22362,"0","0"
2223,"240040",17718.5,15346,20210,"0","0"
2229,"341324",18844.6667,17018.6667,20879.3333,"0","0"
2230,"180138",20079.3333,17709.6667,22572,"0","0"
2234,"050684",21263,18445,24324.6667,"0","0"
2241,"110150",18818,16889.5,20897,"0","0"
2242,"151327",18177,15837,20694.5,"0","0"
2243,"320063",20979.3333,18677.3333,23534.3333,"0","0"
2246,"030010",21009.5,19107,23047,"0","0"
2250,"140197",17230,14682,19702,"0","0"
2251,"150037",21789.75,19764.5,24042.5,"0","0"
2253,"171375",18676.5,16682,20806,"0","0"
2258,"140155",20285.75,18617.5,22097,"0","0"
2259,"180101",19792.3333,17442.3333,22280.3333,"0","0"
2265,"010112",18400.5,15973.5,21080.5,"0","0"
2270,"131327",18748.6667,16866.3333,20819,"0","0"
2271,"141341",16927.5,14910.5,19004,"0","0"
2274,"261316",18555,15576,21630,"0","0"
2275,"261320",17628,15217.5,20217,"0","0"
2276,"280065",21078.75,19587.25,22697.75,"0","0"
2279,"040001",19437.3333,17024,22008.6667,"0","0"
2282,"171374",19479,16865,22282,"0","0"
2283,"180019",20651.5,18679.5,22745.5,"0","0"
2284,"250057",19465.5,17568.5,21462,"0","0"
2285,"310061",21383,19292.5,23655.25,"0","0"
2287,"010012",20374.25,18332.75,22618.75,"0","0"
2289,"141318",20270,17014,23448,"0","0"
2296,"050067",17129.5,14560,19780,"0","0"
2298,"100286",20669.25,19597,21795.5,"0","0"
2301,"160008",18208.5,15781.5,20799,"0","0"
2302,"161329",18823,15747,21869,"0","0"
2304,"171346",20455,18055,22772,"0","0"
2305,"190006",17032,14877,19514,"0","0"
2314,"131311",19732,16896,22631,"0","0"
2316,"180078",21338.6667,18781,24149,"0","0"
2317,"181314",17098,13850,20282,"0","0"
2329,"030121",21500.5,19789.5,23307.25,"0","0"
2332,"140137",18214,16106.5,20507,"0","0"
2333,"150059",20497.25,18774,22347.25,"0","0"
2334,"161338",16224,13476,19090,"0","0"
2337,"180104",20310,18927.5,21791.5,"0","0"
2338,"231333",19849.3333,17569,22288.3333,"0","0"
2342,"260105",21865.3333,19575.3333,24285.6667,"0","0"
2344,"340051",20576.5,18794.25,22545.5,"0","0"
2349,"100118",20571.5,19252.25,21962,"0","0"
2352,"150001",18914,17017.3333,20959,"0","0"
2356,"281326",20615,17389,23838,"0","0"
2359,"161307",19685,16928,22452,"0","0"
2360,"171326",20557,17240,23971,"0","0"
2363,"340068",17621.5,16120,19181,"0","0"
2368,"101300",17229,14328,20062,"0","0"
2370,"110143",20901,19363.5,22577.25,"0","0"
2371,"161353",19214,17062.5,21518,"0","0"
2372,"181324",20682,17750,23546,"0","0"
2376,"240093",20505,18808.25,22312.75,"0","0"
2380,"030038",20506.5,19096.25,21955.5,"0","0"
2383,"040067",16760.5,14738,18944,"0","0"
2385,"050378",18126,15464,20918,"0","0"
2388,"100048",16776,14663,19059,"0","0"
2390,"110046",17414,15647.5,19327,"0","0"
2393,"160013",18226,16259.5,20363,"0","0"
2394,"161361",18345.5,16076,20765,"0","0"
2397,"220010",21882.25,20350.75,23521,"0","0"
2399,"331302",18575,16103.5,21204.5,"0","0"
2400,"360036",21409.75,19595,23338,"0","0"
2402,"050236",21736.75,19821,23793.5,"0","0"
2404,"110104",20969.3333,18565.3333,23502,"0","0"
2408,"281304",18843.5,16054.5,21754,"0","0"
2410,"061301",17116.5,14927.5,19392,"0","0"
2412,"110146",19923,17667,22478.3333,"0","0"
2416,"261302",17463,14995,19931,"0","0"
2417,"281349",20292,17052,23479,"0","0"
2418,"340024",18945.3333,17357.3333,20642.6667,"0","0"
2420,"050211",18728.5,17153.5,20456.5,"0","0"
2421,"060030",19784.25,17793.25,21990.75,"0","0"
2431,"261321",18369,16393,20483,"0","0"
2437,"010157",18377.5,15815,21113.5,"0","0"
2441,"061344",17792.5,15488,20316.5,"0","0"
2442,"070018",21654,20212.75,23209.25,"0","0"
2444,"161372",17223,15151,19501,"0","0"
2446,"190140",18897.5,16532,21401.5,"0","0"
2447,"200034",20139,18117.25,22324.75,"0","0"
2449,"261309",19155.5,16448.5,21994,"0","0"
2452,"360009",22035.25,20118.75,24119.75,"0","0"
2453,"041309",17766,15393,20099,"0","0"
2454,"050257",17937,15427.5,20590.5,"0","0"
2455,"050586",18461.5,16470.5,20536,"0","0"
2458,"140177",19211,16612.5,21912,"0","0"
2459,"171334",19875,16645,22996,"0","0"
2460,"171335",20645,17736,23342,"0","0"
2462,"210013",18766,16296.5,21343.5,"0","0"
2470,"141347",19019.5,16777.5,21385.5,"0","0"
2472,"171325",17195,14383,19962,"0","0"
2474,"250017",18299,15513,21049,"0","0"
2475,"281307",21556,18221,25045,"0","0"
2476,"310091",20873.3333,18605.3333,23279.6667,"0","0"
2478,"351310",16780,13848,19786,"0","0"
2479,"060006",20187.75,18104.5,22428.5,"0","0"
2480,"060104",20634.25,18574.25,22914.5,"0","0"
2481,"100321",20622.75,18977.75,22443.75,"0","0"
2482,"151313",19477.6667,17211,21924,"0","0"
2483,"151324",19208,16680.5,22033.5,"0","0"
2484,"181318",19096,16597.5,21766.5,"0","0"
2490,"050636",19365,18015,20735.6667,"0","0"
2491,"051306",20541,17383,23804,"0","0"
2496,"161337",19304,16095,22634,"0","0"
2497,"161362",19253,17124.5,21521,"0","0"
2501,"360131",19237.3333,17374.3333,21290.6667,"0","0"
2504,"110132",16805.5,14628,19141,"0","0"
2507,"201302",18293.3333,16523,20187.3333,"0","0"
2509,"330221",21337.3333,19173.3333,23712,"0","0"
2513,"030119",21633.25,20194,23182.25,"0","0"
2514,"050136",20952.75,18838.5,23321.25,"0","0"
2517,"190007",21593.3333,19186,24330.3333,"0","0"
2518,"230059",19667.25,18158.75,21319,"0","0"
2519,"310074",21553.5,19765,23510.75,"0","0"
2522,"360051",21221.5,20148.25,22370,"0","0"
2523,"060118",19962,18337,21716,"0","0"
2524,"070017",21036,19500.75,22720.75,"0","0"
2526,"231337",17229,15349.5,19220,"0","0"
2532,"340064",19680.6667,17776.6667,21757,"0","0"
2533,"340133",18777,16718,21017.3333,"0","0"
2535,"351315",16565,14193,19101,"0","0"
2539,"151317",18759.5,16611.5,21057.5,"0","0"
2540,"201308",18165,16037.5,20432.5,"0","0"
2541,"220011",20990.25,18812.25,23396.5,"0","0"
2542,"230108",17747.5,15335.5,20303.5,"0","0"
2543,"230110",18960.3333,17331,20731,"0","0"
2545,"261335",19720,16705,22834,"0","0"
2547,"330264",21219,19918.25,22699.25,"0","0"
2548,"340119",20216.25,18279.5,22393.5,"0","0"
2549,"340190",17757.5,15425,20232,"0","0"
2551,"050298",20960.3333,18215.3333,23991.6667,"0","0"
2554,"181317",18106,15941.5,20448,"0","0"
2555,"181322",19968,16790,23106,"0","0"
2559,"250001",21385.25,19706.75,23206.25,"0","0"
2560,"250038",18557,16232,21000,"0","0"
2563,"360035",20677.75,19624.5,21798,"0","0"
2574,"190116",18836,16620,21260,"0","0"
2575,"221303",19396.5,16826.5,22217.5,"0","0"
2576,"250141",21393.3333,20087.3333,22801,"0","0"
2581,"360092",16760,14607,19006,"0","0"
2583,"010085",20522,18973.25,22231.5,"0","0"
2585,"131328",18576,16494.6667,20759.3333,"0","0"
2586,"140008",21156.5,19576.25,22877,"0","0"
2591,"291300",17581,14408,20686,"0","0"
2594,"351332",21293,18233,24288,"0","0"
2595,"010034",16537.5,14091,19173,"0","0"
2596,"030068",18547.5,16527,20607,"0","0"
2600,"151311",20034.3333,17849.3333,22438,"0","0"
2601,"160016",21355.3333,19623.3333,23268,"0","0"
2602,"181309",18825.5,16717,21109.5,"0","0"
2604,"271323",18307,15800,21035,"0","0"
2606,"310027",21979,19701,24350.25,"0","0"
2611,"120019",18069.3333,16184,20114.6667,"0","0"
2613,"131316",19773.5,17059.5,22702,"0","0"
2616,"171385",18275.5,15890.5,20754.5,"0","0"
2621,"051325",18706.3333,16582.3333,20956.3333,"0","0"
2624,"190034",18882,16787,21057,"0","0"
2626,"250167",21222.3333,19099.6667,23623.3333,"0","0"
2627,"251300",19777,16310,23193,"0","0"
2628,"280132",20312.3333,18585,22225,"0","0"
2629,"360071",19913.6667,17583.3333,22419.3333,"0","0"
2632,"050305",21145,19262.75,23173,"0","0"
2638,"260048",17415.5,15116,19909.5,"0","0"
2641,"360170",19569.6667,17707.3333,21600.6667,"0","0"
2644,"110105",19585.3333,17881.3333,21409.6667,"0","0"
2649,"281353",20188,17045,23293,"0","0"
2650,"320022",17887.5,16033.5,19877,"0","0"
2652,"041327",17921,15719,20117,"0","0"
2654,"100001",20400.75,18706,22217,"0","0"
2656,"140068",18688.5,16164.5,21303,"0","0"
2657,"161341",19223,16572,22005,"0","0"
2658,"171321",19721.5,17272.5,22313.5,"0","0"
2662,"251313",16998,14665.5,19415,"0","0"
2663,"271329",19963,16547,23683,"0","0"
2665,"310021",21916.3333,19304.6667,24762.6667,"0","0"
2669,"431323",17074,13992,20176,"0","0"
2675,"501304",17914.5,15394.5,20658.5,"0","0"
2676,"501314",20146,17230,22882,"0","0"
2682,"431325",16350,13995,18890,"0","0"
2684,"450893",23289.5,20117,27038.5,"0","0"
2686,"531309",18154.5,15702.5,20842.5,"0","0"
2691,"460023",18531,16817,20413,"0","0"
2692,"520078",21722.3333,19358.6667,24186.3333,"0","0"
2693,"361320",18654.5,16253,21249.5,"0","0"
2698,"521326",17376,14592,20023,"0","0"
2701,"441307",18792,16298,21443,"0","0"
2702,"450400",18581,15994.5,21215,"0","0"
2705,"521353",18163,15157,21179,"0","0"
2706,"521355",19435,17046.5,21955.5,"0","0"
