tweetid,hourofdate,latitude,longitude,tweet,usernumber,username,language,retweet,date,masterid
249,2016-03-09 14:00:00.000,,,"architecture design of software engineering PowerPoint Slides - https://t.co/nceciI2xpG  #architecture #design #of #software #engineering",758049516,"PPT Search","en",0,1457560927000,233
254,2016-03-09 14:00:00.000,,,"real estate training slides Powerpoint Templates - https://t.co/RqMmR5eOhi  #real #estate #training #slides",758049516,"PPT Search","en",0,1457560840000,238
256,2016-03-09 14:00:00.000,,,"echocardiography ppt PPT Slides - https://t.co/9oqQKfjByy  #powerpoint #slide #echocardiography #ppt",758049516,"PPT Search","en",0,1457560819000,240
258,2016-03-09 13:00:00.000,,,"computer science Powerpoint Templates - https://t.co/Xh8w2lxKyP  #computer #science",758049516,"PPT Search","en",0,1457560798000,242
259,2016-03-09 13:00:00.000,,,"reagents in organic chemistry ppt PPT Templates - https://t.co/U8kvolg2TM  #powerpoint #slide #reagents #in #organic #chemistry #ppt",758049516,"PPT Search","en",0,1457560778000,243
261,2016-03-09 13:00:00.000,,,"digestion and absorption of lipids PPT Slides - https://t.co/bzjNcCcz9Q  #powerpoint #slide #digestion #and #absorption #of #lipids",758049516,"PPT Search","en",0,1457560736000,245
262,2016-03-09 13:00:00.000,,,"free ppt about antenna PPT Slides - https://t.co/h9PrIZ8iPf  #powerpoint #slide #free #ppt #about #antenna",758049516,"PPT Search","en",0,1457560715000,246
263,2016-03-09 13:00:00.000,,,"gm risk management Powerpoint Presentations - https://t.co/O9cYY4XH7R  #ppt #powerpoint #slide #gm #risk #management",758049516,"PPT Search","en",0,1457560710000,247
265,2016-03-09 13:00:00.000,,,"cisco discovery 2 lessons Powerpoint Presentations - https://t.co/Etcmp1P8It  #powerpoint #slide #cisco #discovery #2 #lessons",758049516,"PPT Search","en",0,1457560695000,249
274,2016-03-09 13:00:00.000,,,"different types of soils PowerPoint Slides - https://t.co/5eSj52ApIH  #different #types #of #soils",758049516,"PPT Search","en",0,1457560537000,258
275,2016-03-09 13:00:00.000,,,"food grinding Powerpoint Presentations - https://t.co/A33wrnKjiT  #food #grinding",758049516,"PPT Search","en",0,1457560516000,259
277,2016-03-09 13:00:00.000,,,"knee biomechanics PPT Slides - https://t.co/sXvX6eXtcd  #powerpoint #slide #knee #biomechanics",758049516,"PPT Search","en",0,1457560495000,261
278,2016-03-09 13:00:00.000,,,"lathe cutting tools PowerPoint Slides - https://t.co/QR9s4HgIz6  #lathe #cutting #tools",758049516,"PPT Search","en",0,1457560475000,262
279,2016-03-09 13:00:00.000,,,"diagnostic imaging and technique PowerPoint Slides - https://t.co/hwWICaXXDE  #diagnostic #imaging #and #technique",758049516,"PPT Search","en",0,1457560433000,263
280,2016-03-09 13:00:00.000,,,"xray technique charts PPT Slides - https://t.co/ESLoaAOhho  #powerpoint #slide #xray #technique #charts",758049516,"PPT Search","en",0,1457560412000,264
281,2016-03-09 13:00:00.000,,,"cnfet PowerPoint Slides - https://t.co/2mdbYCyUSP  #ppt #powerpoint #slide #cnfet",758049516,"PPT Search","en",0,1457560392000,265
283,2016-03-09 13:00:00.000,,,"TRAFFIC CONTROL EQUIPMENT Powerpoint Templates - https://t.co/Gtd52oT4x3  #powerpoint #slide #TRAFFIC #CONTROL #EQUIPMENT",758049516,"PPT Search","en",0,1457560371000,267
284,2016-03-09 13:00:00.000,,,"VEHICLE TRAFFIC Powerpoint Presentations - https://t.co/tS3zaERhhD  #powerpoint #templates #VEHICLE #TRAFFIC",758049516,"PPT Search","en",0,1457560350000,268
286,2016-03-09 13:00:00.000,,,"TRAFFIC CONTROL PowerPoint Slides - https://t.co/IgvgsrtxZB  #powerpoint #slide #TRAFFIC #CONTROL",758049516,"PPT Search","en",0,1457560309000,270
288,2016-03-09 13:00:00.000,,,"anti theft Powerpoint Templates - https://t.co/IbWBrnjhZu  #powerpoint #slide #anti #theft",758049516,"PPT Search","en",0,1457560288000,272
303,2016-03-09 13:00:00.000,,,"structured analysis and DFD symbol Powerpoint Presentations - https://t.co/H3wekRpPMr  #ppt #structured #analysis #and #DFD #symbol",758049516,"PPT Search","en",0,1457559748000,287
329,2016-03-09 13:00:00.000,,,"Eurozone sovereign Debt crisis PPT Templates - https://t.co/O9lAlgLpKm  #powerpoint #slide #Eurozone #sovereign #Debt #crisis",758049516,"PPT Search","en",0,1457558888000,312
346,2016-03-09 13:00:00.000,,,"COW INFERTILITY Powerpoint Presentations - https://t.co/EpHUynRD3z  #ppt #COW #INFERTILITY",758049516,"PPT Search","en",0,1457558413000,327
347,2016-03-09 13:00:00.000,,,"sap Travel management PowerPoint Slides - https://t.co/kcda3niWoR  #sap #Travel #management",758049516,"PPT Search","en",0,1457558393000,328
350,2016-03-09 13:00:00.000,,,"Emerging viral diseases Powerpoint Presentations - https://t.co/iw1aRv6JaW  #ppt #powerpoint #templates #Emerging #viral #diseases",758049516,"PPT Search","en",0,1457558372000,330
352,2016-03-09 13:00:00.000,,,"intruder alarm system ppt Powerpoint Presentations - https://t.co/VSCn1WtYlc  #powerpoint #templates #intruder #alarm #system #ppt",758049516,"PPT Search","en",0,1457558351000,331
353,2016-03-09 13:00:00.000,,,"presentation to get venture capital PPT Slides - https://t.co/TcKvfZpQ8N  #ppt #powerpoint #slide #presentation #to #get #venture #capital",758049516,"PPT Search","en",0,1457558330000,332
355,2016-03-09 13:00:00.000,,,"ICDS PowerPoint Slides - https://t.co/80hqCulKB1  #powerpoint #slide #ICDS",758049516,"PPT Search","en",0,1457558310000,334
356,2016-03-09 13:00:00.000,,,"Pamphlet PowerPoint Slides - https://t.co/FSBbuu4CQQ  #Pamphlet",758049516,"PPT Search","en",0,1457558289000,335
358,2016-03-09 13:00:00.000,,,"5 Pen Pc Technology PPT files PPT Slides - https://t.co/0oIETm2XoC  #powerpoint #slide #5 #Pen #Pc #Technology #PPT #files",758049516,"PPT Search","en",0,1457558248000,336
361,2016-03-09 13:00:00.000,,,"the menu Powerpoint Templates - https://t.co/19DFcjU9Qx  #powerpoint #slide #the #menu",758049516,"PPT Search","en",0,1457558227000,339
366,2016-03-09 13:00:00.000,,,"solar heat pump Powerpoint Templates - https://t.co/PJYQuQmvYN  #powerpoint #slide #solar #heat #pump",758049516,"PPT Search","en",0,1457558167000,342
369,2016-03-09 13:00:00.000,,,"power ship ppt PPT Templates - https://t.co/UQJBlRQsIJ  #powerpoint #slide #power #ship #ppt",758049516,"PPT Search","en",0,1457558142000,345
371,2016-03-09 13:00:00.000,,,"solar dryers PowerPoint Slides - https://t.co/xRRDgUhLvH  #powerpoint #slide #solar #dryers",758049516,"PPT Search","en",0,1457558126000,347
372,2016-03-09 13:00:00.000,,,"organizational The Lifecycle Model PPT Slides - https://t.co/61zpLJ64pY  #powerpoint #slide #organizational #The #Lifecycle #Model",758049516,"PPT Search","en",0,1457558121000,348
373,2016-03-09 13:00:00.000,,,"sense organs ppt Powerpoint Templates - https://t.co/7zC9DreVAz  #powerpoint #slide #sense #organs #ppt",758049516,"PPT Search","en",0,1457558105000,349
374,2016-03-09 13:00:00.000,,,"Popular struggles and movements PowerPoint Slides - https://t.co/icSIIFfNTy  #ppt #powerpoint #slide #Popular #struggles #and #movements",758049516,"PPT Search","en",0,1457558059000,350
376,2016-03-09 13:00:00.000,,,"sense organs for kids presentaion PowerPoint Slides - https://t.co/EDXnWqAzdy  #ppt #sense #organs #for #kids #presentaion",758049516,"PPT Search","en",0,1457558043000,352
377,2016-03-09 13:00:00.000,,,"datastage webservices Powerpoint Presentations - https://t.co/bbhLpeWh0E  #powerpoint #slide #datastage #webservices",758049516,"PPT Search","en",0,1457558023000,353
378,2016-03-09 13:00:00.000,,,"Nationalism in india class 10 Powerpoint Templates - https://t.co/ANS9tGR9tB  #Nationalism #in #india #class #10",758049516,"PPT Search","en",0,1457558018000,354
379,2016-03-09 13:00:00.000,,,"transmission line protection PowerPoint Slides - https://t.co/u1XJsIIjcw  #ppt #transmission #line #protection",758049516,"PPT Search","en",0,1457558002000,355
380,2016-03-09 13:00:00.000,,,"ncert 10 th science ppt PPT Templates - https://t.co/Rw2mN79aS6  #ppt #powerpoint #slide #ncert #10 #th #science #ppt",758049516,"PPT Search","en",0,1457557997000,356
381,2016-03-09 13:00:00.000,,,"statics and mechanics of materals Powerpoint Templates - https://t.co/ekSWndCGc1  #powerpoint #slide #statics #and #mechanics #of #materals",758049516,"PPT Search","en",0,1457557981000,357
382,2016-03-09 13:00:00.000,,,"lng tank Powerpoint Templates - https://t.co/5Jw7c9lpLZ  #lng #tank",758049516,"PPT Search","en",0,1457557976000,358
383,2016-03-09 13:00:00.000,,,"quiz of digestive system PPT Templates - https://t.co/o3vDx7Vrdc  #powerpoint #slide #quiz #of #digestive #system",758049516,"PPT Search","en",0,1457557961000,359
384,2016-03-09 13:00:00.000,,,"history of laser dentistry PowerPoint Slides - https://t.co/fGYqyf7h5J  #history #of #laser #dentistry",758049516,"PPT Search","en",0,1457557955000,360
386,2016-03-09 13:00:00.000,,,"blasting in mining PPT Slides - https://t.co/lpCkkbqsS9  #powerpoint #slide #blasting #in #mining",758049516,"PPT Search","en",0,1457557935000,362
387,2016-03-09 13:00:00.000,,,"LUNG ABSCESS IN CHILDREN Powerpoint Presentations - https://t.co/f9og53bcP1  #ppt #powerpoint #slide #LUNG #ABSCESS #IN #CHILDREN",758049516,"PPT Search","en",0,1457557919000,363
388,2016-03-09 13:00:00.000,,,"mine blasting Powerpoint Templates - https://t.co/YA90oNFjnw  #powerpoint #slide #mine #blasting",758049516,"PPT Search","en",0,1457557914000,364
390,2016-03-09 13:00:00.000,,,"net booting PPT Slides - https://t.co/PqLWUoZm4p  #ppt #powerpoint #slide #net #booting",758049516,"PPT Search","en",0,1457557878000,366
391,2016-03-09 13:00:00.000,,,"breast milk composition ppt Powerpoint Presentations - https://t.co/EZQI8ZPhuE  #powerpoint #slide #breast #milk #composition #ppt",758049516,"PPT Search","en",0,1457557873000,367
393,2016-03-09 13:00:00.000,,,"diffusion mri PowerPoint Slides - https://t.co/JHGzmEaM98  #ppt #powerpoint #slide #diffusion #mri",758049516,"PPT Search","en",0,1457557857000,369
394,2016-03-09 13:00:00.000,,,"offshore safety signs PPT Slides - https://t.co/fWYlvDISGQ  #ppt #powerpoint #slide #offshore #safety #signs",758049516,"PPT Search","en",0,1457557836000,370
395,2016-03-09 13:00:00.000,,,"chemistry instrument validation Powerpoint Presentations - https://t.co/il3OhbBCnW  #chemistry #instrument #validation",758049516,"PPT Search","en",0,1457557831000,371
396,2016-03-09 13:00:00.000,,,"plant virus insect ecosystems PowerPoint Slides - https://t.co/5U6lwFEM17  #plant #virus #insect #ecosystems",758049516,"PPT Search","en",0,1457557816000,372
397,2016-03-09 13:00:00.000,,,"mining lectures PowerPoint Slides - https://t.co/2nSdwbswgj  #mining #lectures",758049516,"PPT Search","en",0,1457557810000,373
399,2016-03-09 13:00:00.000,,,"adm modulation PowerPoint Slides - https://t.co/bsthKbuLUs  #powerpoint #slide #adm #modulation",758049516,"PPT Search","en",0,1457557790000,375
400,2016-03-09 13:00:00.000,,,"precipitation lectures powerpoint PowerPoint Slides - https://t.co/iawcZXy6ZP  #powerpoint #slide #precipitation #lectures #powerpoint",758049516,"PPT Search","en",0,1457557769000,376
401,2016-03-09 13:00:00.000,,,"naskah purba Powerpoint Templates - https://t.co/GegpdI2VgS  #powerpoint #slide #naskah #purba",758049516,"PPT Search","en",0,1457557748000,377
406,2016-03-09 13:00:00.000,,,"Principles of Management Chapter 2 PowerPoint Slides - https://t.co/qr5HaARXbv  #Principles #of #Management #Chapter #2",758049516,"PPT Search","en",0,1457557369000,382
407,2016-03-09 13:00:00.000,,,"ethical principles in clinical research ppt PowerPoint Slides - https://t.co/CSLz7YX4HB  #ethical #principles #in #clinical #research #ppt",758049516,"PPT Search","en",0,1457557348000,383
418,2016-03-09 12:00:00.000,,,"artificial intelligence powerpoint slides Powerpoint Templates - https://t.co/umEV5Cws8E  #artificial #intelligence #powerpoint #slides",758049516,"PPT Search","en",0,1457557108000,393
420,2016-03-09 12:00:00.000,,,"oracle DBA PPT Templates - https://t.co/eni2w5CIcV  #powerpoint #slide #oracle #DBA",758049516,"PPT Search","en",0,1457557087000,395
427,2016-03-09 12:00:00.000,,,"connections to today chapter 3 PPT Templates - https://t.co/KmjwxMYh3k  #powerpoint #slide #connections #to #today #chapter #3",758049516,"PPT Search","en",0,1457556812000,402
429,2016-03-09 12:00:00.000,,,"cystatin  and cirrhosis PPT Templates - https://t.co/pxxUS0AJJv  #powerpoint #slide #cystatin # #and #cirrhosis",758049516,"PPT Search","en",0,1457556771000,404
431,2016-03-09 12:00:00.000,,,"hiring process ppt presentation Powerpoint Templates - https://t.co/XpjAeU3fCc  #hiring #process #ppt #presentation",758049516,"PPT Search","en",0,1457556750000,405
432,2016-03-09 12:00:00.000,,,"e =mc2 PowerPoint Slides - https://t.co/0ax73sebVQ  #powerpoint #slide #e #=mc2",758049516,"PPT Search","en",0,1457556730000,406
433,2016-03-09 12:00:00.000,,,"uveitis in children Powerpoint Presentations - https://t.co/DlAQPIQoGE  #uveitis #in #children",758049516,"PPT Search","en",0,1457556709000,407
434,2016-03-09 12:00:00.000,,,"data leakage detection PowerPoint Slides - https://t.co/QxLXnVAVp4  #ppt #data #leakage #detection",758049516,"PPT Search","en",0,1457556688000,408
436,2016-03-09 12:00:00.000,,,"design of well for lift PPT Templates - https://t.co/fZdHGV2Iz4  #powerpoint #slide #design #of #well #for #lift",758049516,"PPT Search","en",0,1457556668000,410
476,2016-03-09 12:00:00.000,,,"surat jual beli tanah Powerpoint Templates - https://t.co/bPP1CahD1q  #ppt #surat #jual #beli #tanah",758049516,"PPT Search","en",0,1457555297000,441
509,2016-03-09 12:00:00.000,,,"history of blood bank ppt Powerpoint Presentations - https://t.co/wvcWXG9KH7  #history #of #blood #bank #ppt",758049516,"PPT Search","en",0,1457554278000,472
511,2016-03-09 12:00:00.000,,,"motor ntpc PowerPoint Slides - https://t.co/McZVZ2iX6c  #powerpoint #slide #motor #ntpc",758049516,"PPT Search","en",0,1457554257000,474
514,2016-03-09 12:00:00.000,,,"ppt on power plant PowerPoint Slides - https://t.co/kFviLkoaSe  #powerpoint #templates #ppt #on #power #plant",758049516,"PPT Search","en",0,1457554216000,476
518,2016-03-09 12:00:00.000,,,"online services Powerpoint Presentations - https://t.co/BfG1FNF3mQ  #online #services",758049516,"PPT Search","en",0,1457554148000,480
537,2016-03-09 12:00:00.000,,,"prentice hall biology chapter 37 PPT Templates - https://t.co/kFhxXqOjqF  #powerpoint #slide #prentice #hall #biology #chapter #37",758049516,"PPT Search","en",0,1457553620000,498
541,2016-03-09 12:00:00.000,,,"power plant components PowerPoint Slides - https://t.co/NvoRP00kkG  #power #plant #components",758049516,"PPT Search","en",0,1457553600000,502
543,2016-03-09 11:00:00.000,,,"dr lin Powerpoint Templates - https://t.co/cIb2wt9RDX  #dr #lin",758049516,"PPT Search","en",0,1457553579000,504
544,2016-03-09 11:00:00.000,,,"heat recovery steam generation Powerpoint Presentations - https://t.co/HV3gslEBr2  #powerpoint #slide #heat #recovery #steam #generation",758049516,"PPT Search","en",0,1457553538000,505
547,2016-03-09 11:00:00.000,,,"LQR Optimal Control PowerPoint Slides - https://t.co/AN0zFoJniv  #powerpoint #templates #LQR #Optimal #Control",758049516,"PPT Search","en",0,1457553496000,507
552,2016-03-09 11:00:00.000,,,"fmc preparing for state inspection Powerpoint Presentations - https://t.co/g1A4ZjtwxU  #fmc #preparing #for #state #inspection",758049516,"PPT Search","en",0,1457553276000,512
555,2016-03-09 11:00:00.000,,,"web jacking PowerPoint Slides - https://t.co/Dex3i2Ymg2  #powerpoint #templates #web #jacking",758049516,"PPT Search","en",0,1457553214000,515
556,2016-03-09 11:00:00.000,,,"what is business Powerpoint Templates - https://t.co/B4sqRIRUn0  #powerpoint #templates #what #is #business",758049516,"PPT Search","en",0,1457553173000,516
557,2016-03-09 11:00:00.000,,,"parallel processing by H F Jordan PPT Templates - https://t.co/OmZRIhMm0E  #powerpoint #slide #parallel #processing #by #H #F #Jordan",758049516,"PPT Search","en",0,1457553131000,517
560,2016-03-09 11:00:00.000,,,"alcatel call center solution PowerPoint Slides - https://t.co/bsCOQTui3q  #powerpoint #slide #alcatel #call #center #solution",758049516,"PPT Search","en",0,1457553110000,520
562,2016-03-09 11:00:00.000,,,"nash equilibrium PPT Templates - https://t.co/Mgtg2s4V5L  #powerpoint #slide #nash #equilibrium",758049516,"PPT Search","en",0,1457553090000,522
563,2016-03-09 11:00:00.000,,,"get listed PPT Templates - https://t.co/wGMmwCImcE  #powerpoint #slide #get #listed",758049516,"PPT Search","en",0,1457553069000,523
578,2016-03-09 11:00:00.000,,,"gis for micro projects PowerPoint Slides - https://t.co/Vu0m0CiYwM  #powerpoint #slide #gis #for #micro #projects",758049516,"PPT Search","en",0,1457552631000,535
581,2016-03-09 11:00:00.000,,,"normal GI radiology Powerpoint Presentations - https://t.co/Ikwn6sIZQK  #normal #GI #radiology",758049516,"PPT Search","en",0,1457552610000,538
640,2016-03-09 11:00:00.000,,,"Advantages and Disadvantages of Friction PowerPoint Slides - https://t.co/VuNFS79HTX  #ppt #Advantages #and #Disadvantages #of #Friction",758049516,"PPT Search","en",0,1457551032000,591
670,2016-03-09 11:00:00.000,,,"unique selling preposition PowerPoint Slides - https://t.co/UaqA3Wkpjh  #unique #selling #preposition",758049516,"PPT Search","en",0,1457550148000,618
671,2016-03-09 11:00:00.000,,,"erich segal Powerpoint Templates - https://t.co/Ats8LGDx1o  #ppt #powerpoint #slide #erich #segal",758049516,"PPT Search","en",0,1457550127000,619
686,2016-03-09 11:00:00.000,,,"rh bill PPT Slides - https://t.co/23bTCxRMSd  #powerpoint #slide #rh #bill",758049516,"PPT Search","en",0,1457550000000,634
687,2016-03-09 10:00:00.000,,,"media trends Powerpoint Presentations - https://t.co/FmZC4dqjVI  #ppt #powerpoint #slide #media #trends",758049516,"PPT Search","en",0,1457549979000,635
