Month & Year,Is Weekday?,Date,Year,Half Year,Quarter,Month,Week,Day of Week,Is Workday?,Europe Season,North America Season,Asia Season,Month Number,Week Number,Month & Year Short
2009-08-01 00:00:00.000,False,2009-08-08 00:00:00.000,2009,"H2","Q3","August","Week 32","Saturday","WeekEnd","Back to School","Back to School","None","8","6","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-09 00:00:00.000,2009,"H2","Q3","August","Week 33","Sunday","WeekEnd","Back to School","Back to School","None","8","7","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-10 00:00:00.000,2009,"H2","Q3","August","Week 33","Monday","WorkDay","Back to School","Back to School","None","8","1","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-11 00:00:00.000,2009,"H2","Q3","August","Week 33","Tuesday","WorkDay","Back to School","Back to School","None","8","2","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-12 00:00:00.000,2009,"H2","Q3","August","Week 33","Wednesday","WorkDay","Back to School","Back to School","None","8","3","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-13 00:00:00.000,2009,"H2","Q3","August","Week 33","Thursday","WorkDay","Back to School","Back to School","None","8","4","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-14 00:00:00.000,2009,"H2","Q3","August","Week 33","Friday","WorkDay","Back to School","Back to School","None","8","5","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-15 00:00:00.000,2009,"H2","Q3","August","Week 33","Saturday","WeekEnd","Back to School","Back to School","None","8","6","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-16 00:00:00.000,2009,"H2","Q3","August","Week 34","Sunday","WeekEnd","Back to School","Back to School","None","8","7","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-17 00:00:00.000,2009,"H2","Q3","August","Week 34","Monday","WorkDay","Back to School","Back to School","None","8","1","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-18 00:00:00.000,2009,"H2","Q3","August","Week 34","Tuesday","WorkDay","Back to School","Back to School","None","8","2","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-19 00:00:00.000,2009,"H2","Q3","August","Week 34","Wednesday","WorkDay","Back to School","Back to School","None","8","3","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-20 00:00:00.000,2009,"H2","Q3","August","Week 34","Thursday","WorkDay","Back to School","Back to School","None","8","4","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-21 00:00:00.000,2009,"H2","Q3","August","Week 34","Friday","WorkDay","Back to School","Back to School","None","8","5","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-22 00:00:00.000,2009,"H2","Q3","August","Week 34","Saturday","WeekEnd","Back to School","Back to School","None","8","6","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-23 00:00:00.000,2009,"H2","Q3","August","Week 35","Sunday","WeekEnd","Back to School","Back to School","None","8","7","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-24 00:00:00.000,2009,"H2","Q3","August","Week 35","Monday","WorkDay","Back to School","Back to School","None","8","1","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-25 00:00:00.000,2009,"H2","Q3","August","Week 35","Tuesday","WorkDay","Back to School","Back to School","None","8","2","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-26 00:00:00.000,2009,"H2","Q3","August","Week 35","Wednesday","WorkDay","Back to School","Back to School","None","8","3","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-27 00:00:00.000,2009,"H2","Q3","August","Week 35","Thursday","WorkDay","Back to School","Back to School","None","8","4","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-28 00:00:00.000,2009,"H2","Q3","August","Week 35","Friday","WorkDay","Back to School","Back to School","None","8","5","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-29 00:00:00.000,2009,"H2","Q3","August","Week 35","Saturday","WeekEnd","Back to School","Back to School","None","8","6","Aug 2009"
2009-08-01 00:00:00.000,False,2009-08-30 00:00:00.000,2009,"H2","Q3","August","Week 36","Sunday","WeekEnd","Back to School","Back to School","None","8","7","Aug 2009"
2009-08-01 00:00:00.000,True,2009-08-31 00:00:00.000,2009,"H2","Q3","August","Week 36","Monday","WorkDay","Back to School","Back to School","None","8","1","Aug 2009"
2007-09-01 00:00:00.000,False,2007-09-01 00:00:00.000,2007,"H2","Q3","September","Week 35","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-02 00:00:00.000,2007,"H2","Q3","September","Week 36","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-03 00:00:00.000,2007,"H2","Q3","September","Week 36","Monday","WorkDay","None","Back to School","None","9","1","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-04 00:00:00.000,2007,"H2","Q3","September","Week 36","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-05 00:00:00.000,2007,"H2","Q3","September","Week 36","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-06 00:00:00.000,2007,"H2","Q3","September","Week 36","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-07 00:00:00.000,2007,"H2","Q3","September","Week 36","Friday","WorkDay","None","Back to School","None","9","5","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-08 00:00:00.000,2007,"H2","Q3","September","Week 36","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-09 00:00:00.000,2007,"H2","Q3","September","Week 37","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-10 00:00:00.000,2007,"H2","Q3","September","Week 37","Monday","WorkDay","None","Back to School","None","9","1","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-11 00:00:00.000,2007,"H2","Q3","September","Week 37","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-12 00:00:00.000,2007,"H2","Q3","September","Week 37","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-13 00:00:00.000,2007,"H2","Q3","September","Week 37","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-14 00:00:00.000,2007,"H2","Q3","September","Week 37","Friday","WorkDay","None","Back to School","None","9","5","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-15 00:00:00.000,2007,"H2","Q3","September","Week 37","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-16 00:00:00.000,2007,"H2","Q3","September","Week 38","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-17 00:00:00.000,2007,"H2","Q3","September","Week 38","Monday","WorkDay","None","Back to School","None","9","1","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-18 00:00:00.000,2007,"H2","Q3","September","Week 38","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-19 00:00:00.000,2007,"H2","Q3","September","Week 38","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-20 00:00:00.000,2007,"H2","Q3","September","Week 38","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-21 00:00:00.000,2007,"H2","Q3","September","Week 38","Friday","WorkDay","None","Back to School","None","9","5","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-22 00:00:00.000,2007,"H2","Q3","September","Week 38","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-23 00:00:00.000,2007,"H2","Q3","September","Week 39","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-24 00:00:00.000,2007,"H2","Q3","September","Week 39","Monday","WorkDay","None","Back to School","None","9","1","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-25 00:00:00.000,2007,"H2","Q3","September","Week 39","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-26 00:00:00.000,2007,"H2","Q3","September","Week 39","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-27 00:00:00.000,2007,"H2","Q3","September","Week 39","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2007"
2007-09-01 00:00:00.000,True,2007-09-28 00:00:00.000,2007,"H2","Q3","September","Week 39","Friday","WorkDay","None","Back to School","None","9","5","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-29 00:00:00.000,2007,"H2","Q3","September","Week 39","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2007"
2007-09-01 00:00:00.000,False,2007-09-30 00:00:00.000,2007,"H2","Q3","September","Week 40","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2007"
2008-09-01 00:00:00.000,True,2008-09-01 00:00:00.000,2008,"H2","Q3","September","Week 36","Monday","WorkDay","None","Back to School","None","9","1","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-02 00:00:00.000,2008,"H2","Q3","September","Week 36","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-03 00:00:00.000,2008,"H2","Q3","September","Week 36","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-04 00:00:00.000,2008,"H2","Q3","September","Week 36","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-05 00:00:00.000,2008,"H2","Q3","September","Week 36","Friday","WorkDay","None","Back to School","None","9","5","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-06 00:00:00.000,2008,"H2","Q3","September","Week 36","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-07 00:00:00.000,2008,"H2","Q3","September","Week 37","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-08 00:00:00.000,2008,"H2","Q3","September","Week 37","Monday","WorkDay","None","Back to School","None","9","1","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-09 00:00:00.000,2008,"H2","Q3","September","Week 37","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-10 00:00:00.000,2008,"H2","Q3","September","Week 37","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-11 00:00:00.000,2008,"H2","Q3","September","Week 37","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-12 00:00:00.000,2008,"H2","Q3","September","Week 37","Friday","WorkDay","None","Back to School","None","9","5","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-13 00:00:00.000,2008,"H2","Q3","September","Week 37","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-14 00:00:00.000,2008,"H2","Q3","September","Week 38","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-15 00:00:00.000,2008,"H2","Q3","September","Week 38","Monday","WorkDay","None","Back to School","None","9","1","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-16 00:00:00.000,2008,"H2","Q3","September","Week 38","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-17 00:00:00.000,2008,"H2","Q3","September","Week 38","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-18 00:00:00.000,2008,"H2","Q3","September","Week 38","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-19 00:00:00.000,2008,"H2","Q3","September","Week 38","Friday","WorkDay","None","Back to School","None","9","5","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-20 00:00:00.000,2008,"H2","Q3","September","Week 38","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-21 00:00:00.000,2008,"H2","Q3","September","Week 39","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-22 00:00:00.000,2008,"H2","Q3","September","Week 39","Monday","WorkDay","None","Back to School","None","9","1","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-23 00:00:00.000,2008,"H2","Q3","September","Week 39","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-24 00:00:00.000,2008,"H2","Q3","September","Week 39","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-25 00:00:00.000,2008,"H2","Q3","September","Week 39","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-26 00:00:00.000,2008,"H2","Q3","September","Week 39","Friday","WorkDay","None","Back to School","None","9","5","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-27 00:00:00.000,2008,"H2","Q3","September","Week 39","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2008"
2008-09-01 00:00:00.000,False,2008-09-28 00:00:00.000,2008,"H2","Q3","September","Week 40","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-29 00:00:00.000,2008,"H2","Q3","September","Week 40","Monday","WorkDay","None","Back to School","None","9","1","Sep 2008"
2008-09-01 00:00:00.000,True,2008-09-30 00:00:00.000,2008,"H2","Q3","September","Week 40","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2008"
2009-09-01 00:00:00.000,True,2009-09-01 00:00:00.000,2009,"H2","Q3","September","Week 36","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-02 00:00:00.000,2009,"H2","Q3","September","Week 36","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-03 00:00:00.000,2009,"H2","Q3","September","Week 36","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-04 00:00:00.000,2009,"H2","Q3","September","Week 36","Friday","WorkDay","None","Back to School","None","9","5","Sep 2009"
2009-09-01 00:00:00.000,False,2009-09-05 00:00:00.000,2009,"H2","Q3","September","Week 36","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2009"
2009-09-01 00:00:00.000,False,2009-09-06 00:00:00.000,2009,"H2","Q3","September","Week 37","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-07 00:00:00.000,2009,"H2","Q3","September","Week 37","Monday","WorkDay","None","Back to School","None","9","1","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-08 00:00:00.000,2009,"H2","Q3","September","Week 37","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-09 00:00:00.000,2009,"H2","Q3","September","Week 37","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-10 00:00:00.000,2009,"H2","Q3","September","Week 37","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-11 00:00:00.000,2009,"H2","Q3","September","Week 37","Friday","WorkDay","None","Back to School","None","9","5","Sep 2009"
2009-09-01 00:00:00.000,False,2009-09-12 00:00:00.000,2009,"H2","Q3","September","Week 37","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2009"
2009-09-01 00:00:00.000,False,2009-09-13 00:00:00.000,2009,"H2","Q3","September","Week 38","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-14 00:00:00.000,2009,"H2","Q3","September","Week 38","Monday","WorkDay","None","Back to School","None","9","1","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-15 00:00:00.000,2009,"H2","Q3","September","Week 38","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-16 00:00:00.000,2009,"H2","Q3","September","Week 38","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-17 00:00:00.000,2009,"H2","Q3","September","Week 38","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-18 00:00:00.000,2009,"H2","Q3","September","Week 38","Friday","WorkDay","None","Back to School","None","9","5","Sep 2009"
2009-09-01 00:00:00.000,False,2009-09-19 00:00:00.000,2009,"H2","Q3","September","Week 38","Saturday","WeekEnd","None","Back to School","None","9","6","Sep 2009"
2009-09-01 00:00:00.000,False,2009-09-20 00:00:00.000,2009,"H2","Q3","September","Week 39","Sunday","WeekEnd","None","Back to School","None","9","7","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-21 00:00:00.000,2009,"H2","Q3","September","Week 39","Monday","WorkDay","None","Back to School","None","9","1","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-22 00:00:00.000,2009,"H2","Q3","September","Week 39","Tuesday","WorkDay","None","Back to School","None","9","2","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-23 00:00:00.000,2009,"H2","Q3","September","Week 39","Wednesday","WorkDay","None","Back to School","None","9","3","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-24 00:00:00.000,2009,"H2","Q3","September","Week 39","Thursday","WorkDay","None","Back to School","None","9","4","Sep 2009"
2009-09-01 00:00:00.000,True,2009-09-25 00:00:00.000,2009,"H2","Q3","September","Week 39","Friday","WorkDay","None","Back to School","None","9","5","Sep 2009"
