id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,tipo_veiculo,tipo_envolvido,estado_fisico,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude
229655,510732,2019-08-18 00:00:00.000,"domingo",1899-12-30 21:20:00.000,"MG","40",514,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.80151928,-44.10000333
231562,519547,2019-08-28 00:00:00.000,"quarta-feira",1899-12-30 19:40:00.000,"MG","40",506,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.74716686,-44.14731173
232710,517323,2019-09-02 00:00:00.000,"segunda-feira",1899-12-30 08:00:00.000,"MG","40",515,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.8090079,-44.09493479
243048,542075,2019-10-17 00:00:00.000,"quinta-feira",1899-12-30 19:20:00.000,"MG","40",467,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.4542,-44.3119
243554,541201,2019-10-19 00:00:00.000,"sábado",1899-12-30 18:25:00.000,"MG","40",553,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.06863326,-43.98194759
245527,544734,2019-10-27 00:00:00.000,"domingo",1899-12-30 15:55:00.000,"MG","40",454,"CAETANOPOLIS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.34996189,-44.35227779
245527,544736,2019-10-27 00:00:00.000,"domingo",1899-12-30 15:55:00.000,"MG","40",454,"CAETANOPOLIS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.34996189,-44.35227779
247161,550538,2019-11-04 00:00:00.000,"segunda-feira",1899-12-30 13:10:00.000,"MG","40",514,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.80151928,-44.10000333
251536,559247,2019-11-24 00:00:00.000,"domingo",1899-12-30 05:50:00.000,"MG","40",477,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.52130888,-44.26525586
257329,574206,2019-12-20 00:00:00.000,"sexta-feira",1899-12-30 08:30:00.000,"MG","40",470,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.46787403,-44.29555707
257329,574205,2019-12-20 00:00:00.000,"sexta-feira",1899-12-30 08:30:00.000,"MG","40",470,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.46787403,-44.29555707
261337,583500,2020-01-07 00:00:00.000,"terça-feira",1899-12-30 10:20:00.000,"MG","40",513,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.7970544,-44.108051200000013
292873,652792,2020-07-01 00:00:00.000,"quarta-feira",1899-12-30 06:15:00.000,"MG","40",523,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.87429763,-44.05459642
296064,659501,2020-07-18 00:00:00.000,"sábado",1899-12-30 06:45:00.000,"MG","40",532,"BELO HORIZONTE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.92372561,-44.01700789
299524,666938,2020-08-05 00:00:00.000,"quarta-feira",1899-12-30 07:00:00.000,"MG","40",522,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.863873100000006,-44.06749809
300199,667182,2020-08-08 00:00:00.000,"sábado",1899-12-30 14:00:00.000,"MG","40",504,"ESMERALDAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.72987888,-44.15253368
307253,684987,2020-09-11 00:00:00.000,"sexta-feira",1899-12-30 18:50:00.000,"MG","40",524,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.8754469,-44.05345586
312495,696022,2020-10-06 00:00:00.000,"terça-feira",1899-12-30 06:30:00.000,"MG","40",522,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.863873100000006,-44.06749809
325701,725821,2020-12-05 00:00:00.000,"sábado",1899-12-30 06:00:00.000,"MG","40",524,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.8754469,-44.05345586
326410,725494,2020-12-07 00:00:00.000,"segunda-feira",1899-12-30 20:10:00.000,"MG","40",523,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.866822226900002,-44.0636117477
5075,12573,2017-01-19 00:00:00.000,"quinta-feira",1899-12-30 15:35:00.000,"MG","40",668,"CARANDAI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.96095004,-43.78886134
6180,15626,2017-01-23 00:00:00.000,"segunda-feira",1899-12-30 16:50:00.000,"MG","40",663,"CARANDAI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.905003,-43.82757962
25546,55548,2017-04-05 00:00:00.000,"quarta-feira",1899-12-30 09:35:00.000,"MG","40",129,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.70525969,-46.28930125
30895,68383,2017-04-21 00:00:00.000,"sexta-feira",1899-12-30 18:00:00.000,"MG","40",633,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.68876276,-43.79050136
31228,69129,2017-04-22 00:00:00.000,"sábado",1899-12-30 14:30:00.000,"MG","40",487,"ESMERALDAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.60459867,-44.2207206
44708,95348,2017-06-09 00:00:00.000,"sexta-feira",1899-12-30 23:20:00.000,"MG","40",619,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.57219526,-43.81128763
48089,102988,2017-06-22 00:00:00.000,"quinta-feira",1899-12-30 07:30:00.000,"MG","40",665,"CARANDAI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.94570078,-43.80379609
58860,126790,2017-08-01 00:00:00.000,"terça-feira",1899-12-30 16:10:00.000,"MG","40",42,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.22063,-46.86613
69228,149435,2017-09-10 00:00:00.000,"domingo",1899-12-30 17:00:00.000,"MG","40",645,"CRISTIANO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.7986,-43.8097
70580,152489,2017-09-16 00:00:00.000,"sábado",1899-12-30 06:50:00.000,"MG","40",618,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.42344,-43.86697
101904,221077,2018-01-08 00:00:00.000,"segunda-feira",1899-12-30 08:10:00.000,"MG","40",596,"OURO PRETO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.41752138,-43.88733387
121558,265455,2018-03-28 00:00:00.000,"quarta-feira",1899-12-30 06:40:00.000,"MG","40",356,"FELIXLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.730549,-44.882553
123103,272020,2018-04-04 00:00:00.000,"quarta-feira",1899-12-30 08:00:00.000,"MG","40",627,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.64138384,-43.81305009
124177,271218,2018-04-07 00:00:00.000,"sábado",1899-12-30 08:40:00.000,"MG","40",623,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.6136,-43.805
133277,288184,2018-05-10 00:00:00.000,"quinta-feira",1899-12-30 15:00:00.000,"MG","40",42,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.218784,-46.866695
140398,304157,2018-06-15 00:00:00.000,"sexta-feira",1899-12-30 20:15:00.000,"MG","40",629,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.65460608,-43.80826235
140398,304155,2018-06-15 00:00:00.000,"sexta-feira",1899-12-30 20:15:00.000,"MG","40",629,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.65460608,-43.80826235
162695,359055,2018-10-01 00:00:00.000,"segunda-feira",1899-12-30 07:30:00.000,"MG","40",526,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9054,-44.0476
169780,372367,2018-11-05 00:00:00.000,"segunda-feira",1899-12-30 15:00:00.000,"MG","40",188,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.995722,-45.915962
177360,394422,2018-12-08 00:00:00.000,"sábado",1899-12-30 07:00:00.000,"MG","40",275,"TRES MARIAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.199532,-45.237633
178821,395576,2018-12-17 00:00:00.000,"segunda-feira",1899-12-30 10:15:00.000,"MG","40",606,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.4739,-43.8435
185083,408241,2019-01-13 00:00:00.000,"domingo",1899-12-30 21:40:00.000,"MG","40",191,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.001579,-45.888306
185194,408362,2019-01-14 00:00:00.000,"segunda-feira",1899-12-30 10:31:00.000,"MG","40",40,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.21105659,-46.87449932
185194,408356,2019-01-14 00:00:00.000,"segunda-feira",1899-12-30 10:31:00.000,"MG","40",40,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.21105659,-46.87449932
189026,417608,2019-02-03 00:00:00.000,"domingo",1899-12-30 08:55:00.000,"MG","40",38,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.210501,-46.899467
198209,444252,2019-03-20 00:00:00.000,"quarta-feira",1899-12-30 17:45:00.000,"MG","40",143,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.745797500000005,-46.17842682
206615,458399,2019-05-01 00:00:00.000,"quarta-feira",1899-12-30 09:22:00.000,"MG","40",589,"ITABIRITO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.3591,-43.90992896
211552,470741,2019-05-24 00:00:00.000,"sexta-feira",1899-12-30 18:00:00.000,"MG","40",126,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.68960868,-46.318039700000007
215630,480273,2019-06-14 00:00:00.000,"sexta-feira",1899-12-30 16:30:00.000,"MG","40",771,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.60932712,-43.45892723
218243,484689,2019-06-27 00:00:00.000,"quinta-feira",1899-12-30 04:20:00.000,"MG","40",552,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.06084086,-43.97716423
222411,494370,2019-07-16 00:00:00.000,"terça-feira",1899-12-30 07:30:00.000,"MG","40",599,"OURO PRETO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.42418851,-43.86560094
232853,518900,2019-09-02 00:00:00.000,"segunda-feira",1899-12-30 20:30:00.000,"MG","40",129,"JOAO PINHEIRO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.70395211,-46.29471003
242616,540069,2019-10-15 00:00:00.000,"terça-feira",1899-12-30 13:55:00.000,"MG","40",34,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.18867389,-46.92301984
242616,540068,2019-10-15 00:00:00.000,"terça-feira",1899-12-30 13:55:00.000,"MG","40",34,"PARACATU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.18867389,-46.92301984
244801,543386,2019-10-24 00:00:00.000,"quinta-feira",1899-12-30 10:10:00.000,"MG","40",342,"FELIXLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.67746389,-44.99330056
244801,543384,2019-10-24 00:00:00.000,"quinta-feira",1899-12-30 10:10:00.000,"MG","40",342,"FELIXLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.67746389,-44.99330056
277514,619435,2020-03-28 00:00:00.000,"sábado",1899-12-30 20:30:00.000,"MG","40",622,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.593914,-43.80411985
302755,672911,2020-08-01 00:00:00.000,"sábado",1899-12-30 16:00:00.000,"MG","40",639,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.73219989,-43.79985054
306351,680788,2020-09-07 00:00:00.000,"segunda-feira",1899-12-30 09:30:00.000,"MG","40",618,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.5615888,-43.81227278
306351,680787,2020-09-07 00:00:00.000,"segunda-feira",1899-12-30 09:30:00.000,"MG","40",618,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.5615888,-43.81227278
308944,686834,2020-09-19 00:00:00.000,"sábado",1899-12-30 19:30:00.000,"MG","40",638,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.72342022,-43.80026653
310028,689804,2020-09-24 00:00:00.000,"quinta-feira",1899-12-30 21:20:00.000,"MG","40",553,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.06863326,-43.98194759
