Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,IsEndOfMonth,EndOfMonth Date,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Fiscal Year & Month
2018-10-16 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,16,"Tuesday",1,289,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,42,3,2018-10-15 00:00:00.000,2018-10-21 00:00:00.000,2019,2,4,"4 2019"
2018-10-17 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,17,"Wednesday",2,290,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,42,3,2018-10-15 00:00:00.000,2018-10-21 00:00:00.000,2019,2,4,"4 2019"
2018-10-18 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,18,"Thursday",3,291,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,42,3,2018-10-15 00:00:00.000,2018-10-21 00:00:00.000,2019,2,4,"4 2019"
2018-10-19 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,19,"Friday",4,292,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,42,3,2018-10-15 00:00:00.000,2018-10-21 00:00:00.000,2019,2,4,"4 2019"
2018-10-20 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,20,"Saturday",5,293,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,42,3,2018-10-15 00:00:00.000,2018-10-21 00:00:00.000,2019,2,4,"4 2019"
2018-10-21 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,21,"Sunday",6,294,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,42,3,2018-10-15 00:00:00.000,2018-10-21 00:00:00.000,2019,2,4,"4 2019"
2018-10-22 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,22,"Monday",0,295,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-23 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,23,"Tuesday",1,296,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-24 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,24,"Wednesday",2,297,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-25 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,25,"Thursday",3,298,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-26 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,26,"Friday",4,299,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-27 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,27,"Saturday",5,300,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-28 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,28,"Sunday",6,301,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,43,4,2018-10-22 00:00:00.000,2018-10-28 00:00:00.000,2019,2,4,"4 2019"
2018-10-29 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,29,"Monday",0,302,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,44,5,2018-10-29 00:00:00.000,2018-11-04 00:00:00.000,2019,2,4,"4 2019"
2018-10-30 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,10,2018-10-01 00:00:00.000,2018-10-31 00:00:00.000,False,,31,30,"Tuesday",1,303,"October",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,44,5,2018-10-29 00:00:00.000,2018-11-04 00:00:00.000,2019,2,4,"4 2019"
2018-12-01 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,1,"Saturday",5,335,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,48,1,2018-11-26 00:00:00.000,2018-12-02 00:00:00.000,2019,2,6,"6 2019"
2018-12-02 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,2,"Sunday",6,336,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,48,1,2018-11-26 00:00:00.000,2018-12-02 00:00:00.000,2019,2,6,"6 2019"
2018-12-03 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,3,"Monday",0,337,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-04 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,4,"Tuesday",1,338,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-05 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,5,"Wednesday",2,339,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-06 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,6,"Thursday",3,340,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-07 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,7,"Friday",4,341,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-08 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,8,"Saturday",5,342,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-09 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,9,"Sunday",6,343,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,49,2,2018-12-03 00:00:00.000,2018-12-09 00:00:00.000,2019,2,6,"6 2019"
2018-12-10 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,10,"Monday",0,344,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-11 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,11,"Tuesday",1,345,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-12 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,12,"Wednesday",2,346,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-13 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,13,"Thursday",3,347,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-14 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,14,"Friday",4,348,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-15 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,15,"Saturday",5,349,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-16 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,16,"Sunday",6,350,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,50,3,2018-12-10 00:00:00.000,2018-12-16 00:00:00.000,2019,2,6,"6 2019"
2018-12-17 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,17,"Monday",0,351,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-18 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,18,"Tuesday",1,352,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-19 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,19,"Wednesday",2,353,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-20 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,20,"Thursday",3,354,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-21 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,21,"Friday",4,355,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-22 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,22,"Saturday",5,356,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-23 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,23,"Sunday",6,357,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,51,4,2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,2019,2,6,"6 2019"
2018-12-24 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,24,"Monday",0,358,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2018-12-25 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,25,"Tuesday",1,359,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2018-12-26 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,26,"Wednesday",2,360,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2018-12-27 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,27,"Thursday",3,361,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2018-12-28 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,28,"Friday",4,362,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2018-12-29 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,29,"Saturday",5,363,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2018-12-30 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,12,2018-12-01 00:00:00.000,2018-12-31 00:00:00.000,False,,31,30,"Sunday",6,364,"December",4,2018-10-01 00:00:00.000,2018-12-31 00:00:00.000,52,5,2018-12-24 00:00:00.000,2018-12-30 00:00:00.000,2019,2,6,"6 2019"
2019-01-01 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,1,"Tuesday",1,1,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,1,1,2018-12-31 00:00:00.000,2019-01-06 00:00:00.000,2019,3,7,"7 2019"
2019-01-02 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,2,"Wednesday",2,2,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,1,1,2018-12-31 00:00:00.000,2019-01-06 00:00:00.000,2019,3,7,"7 2019"
2019-01-03 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,3,"Thursday",3,3,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,1,1,2018-12-31 00:00:00.000,2019-01-06 00:00:00.000,2019,3,7,"7 2019"
2019-01-04 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,4,"Friday",4,4,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,1,1,2018-12-31 00:00:00.000,2019-01-06 00:00:00.000,2019,3,7,"7 2019"
2019-01-05 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,5,"Saturday",5,5,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,1,1,2018-12-31 00:00:00.000,2019-01-06 00:00:00.000,2019,3,7,"7 2019"
2019-01-06 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,6,"Sunday",6,6,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,1,1,2018-12-31 00:00:00.000,2019-01-06 00:00:00.000,2019,3,7,"7 2019"
2019-01-07 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,7,"Monday",0,7,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-08 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,8,"Tuesday",1,8,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-09 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,9,"Wednesday",2,9,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-10 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,10,"Thursday",3,10,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-11 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,11,"Friday",4,11,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-12 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,12,"Saturday",5,12,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-13 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,13,"Sunday",6,13,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,2,2,2019-01-07 00:00:00.000,2019-01-13 00:00:00.000,2019,3,7,"7 2019"
2019-01-14 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,14,"Monday",0,14,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-15 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,15,"Tuesday",1,15,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-16 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,16,"Wednesday",2,16,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-17 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,17,"Thursday",3,17,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-18 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,18,"Friday",4,18,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-19 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,19,"Saturday",5,19,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-20 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,20,"Sunday",6,20,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,3,3,2019-01-14 00:00:00.000,2019-01-20 00:00:00.000,2019,3,7,"7 2019"
2019-01-21 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,21,"Monday",0,21,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-22 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,22,"Tuesday",1,22,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-23 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,23,"Wednesday",2,23,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-24 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,24,"Thursday",3,24,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-25 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,25,"Friday",4,25,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-26 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,26,"Saturday",5,26,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-27 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,27,"Sunday",6,27,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,4,4,2019-01-21 00:00:00.000,2019-01-27 00:00:00.000,2019,3,7,"7 2019"
2019-01-28 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,28,"Monday",0,28,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,5,5,2019-01-28 00:00:00.000,2019-02-03 00:00:00.000,2019,3,7,"7 2019"
2019-01-29 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,29,"Tuesday",1,29,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,5,5,2019-01-28 00:00:00.000,2019-02-03 00:00:00.000,2019,3,7,"7 2019"
2019-01-30 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,False,,31,30,"Wednesday",2,30,"January",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,5,5,2019-01-28 00:00:00.000,2019-02-03 00:00:00.000,2019,3,7,"7 2019"
2019-03-01 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,3,2019-03-01 00:00:00.000,2019-03-31 00:00:00.000,False,,31,1,"Friday",4,60,"March",1,2019-01-01 00:00:00.000,2019-03-31 00:00:00.000,9,1,2019-02-25 00:00:00.000,2019-03-03 00:00:00.000,2019,3,9,"9 2019"
