device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,start_time,end_time,last_updated,percent_value,base_value
16270,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",5.47,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.246,5.47,2
16273,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",2.01,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.753,2.01,2
16273,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",44.58,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.753,44.58,2
16273,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.72,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.756,0.72,2
16273,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.19,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.756,1.19,2
16273,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.06,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.756,0.06,2
16276,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",68.44,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.503,68.44,2
16276,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",84.38,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.503,84.38,2
16276,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",7.77,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.506,7.77,2
16276,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",7.26,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.506,7.26,2
16276,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",5.42,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.510,5.42,2
16311,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",8.25,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.856,8.25,2
16311,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",37.6,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.856,37.6,2
16311,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",6.49,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.860,6.49,2
16311,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",7.88,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.860,7.88,2
16311,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",5.06,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.863,5.06,2
16312,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.18,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.890,0.18,2
16312,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",93,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.893,93,2
16312,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.893,0.21,2
16312,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.893,0.16,2
16312,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.03,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.896,0.03,2
16320,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",19.22,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.836,19.22,2
16320,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",62.8,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.836,62.8,2
16320,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",10.91,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.836,10.91,2
16320,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",18.89,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.840,18.89,2
16320,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",5.73,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.840,5.73,2
16325,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",3.94,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.936,3.94,2
16325,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",72.58,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.936,72.58,2
16325,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.57,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.940,1.57,2
16325,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.23,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.940,3.23,2
16325,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.6,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.943,0.6,2
16327,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",89.14,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.003,89.14,2
16327,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",97.59,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.006,97.59,2
16327,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",46.06,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.006,46.06,2
16327,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",83.7,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.010,83.7,2
16327,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",10.08,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.010,10.08,2
16328,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",88.37,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.040,88.37,2
16328,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",95.8,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.040,95.8,2
16328,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",46.76,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.043,46.76,2
16328,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",85.32,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.043,85.32,2
16328,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",9.93,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.043,9.93,2
16329,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",87.73,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.073,87.73,2
16329,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",94.69,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.073,94.69,2
16329,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",40.98,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.073,40.98,2
16329,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",82.49,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.076,82.49,2
16329,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",8.51,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.076,8.51,2
16331,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",92.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.086,92.75,2
16331,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",100.13,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.090,100.13,2
16331,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",47.42,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.090,47.42,2
16331,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",87.46,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.093,87.46,2
16331,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",10.22,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.093,10.22,2
16332,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",87.9,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.146,87.9,2
16332,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",98.32,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.146,98.32,2
16332,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",45.12,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.150,45.12,2
16332,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",82.44,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.150,82.44,2
16332,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",10.02,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.153,10.02,2
16335,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",74.99,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.170,74.99,2
16335,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",78.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.170,78.75,2
16335,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",42.55,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.173,42.55,2
16335,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",71.5,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.173,71.5,2
16335,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",2.39,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.176,2.39,2
16336,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",89.23,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.203,89.23,2
16336,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",98.52,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.206,98.52,2
16336,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",45.02,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.206,45.02,2
16336,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",84.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.206,84.48,2
16336,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",9.86,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:17.210,9.86,2
16632,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.82,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.280,0.82,2
16632,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",1.13,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.283,1.13,2
16632,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.65,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.283,0.65,2
16632,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.76,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.283,0.76,2
16632,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0.5,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.286,0.5,2
16773,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",74.66,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.453,74.66,2
16773,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",90.12,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.453,90.12,2
16773,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",29.32,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.453,29.32,2
16773,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",70.3,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.456,70.3,2
16773,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",8.99,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.456,8.99,2
16955,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",70.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.553,70.16,2
16955,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",70.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.556,70.16,2
16955,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",14.12,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.556,14.12,2
16955,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",26.04,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.556,26.04,2
16955,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",7.36,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.560,7.36,2
16967,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",92.76,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.586,92.76,2
16967,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",98.26,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.590,98.26,2
16967,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",29.25,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.590,29.25,2
16967,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",84.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.593,84.21,2
16967,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",8.55,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.593,8.55,2
6377,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",55.27,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.813,0.03,2
6377,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",87.39,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.813,0.04,2
6377,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",43.31,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.813,0.02,2
6377,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",47.1,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.816,0.02,2
6377,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",39.27,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.816,0.02,2
6427,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2078,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.113,1.01,2
6427,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2078,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.113,1.01,2
6427,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2078,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.116,1.01,2
6427,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2078,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.116,1.01,2
6427,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",2078,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:17.116,1.01,2
6559,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1264.64,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.433,0.62,2
6559,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1313.14,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.436,0.64,2
6559,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",944.8,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.436,0.46,2
6559,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1248.05,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.440,0.61,2
6559,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",550.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:16.440,0.27,2
10405,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1513.33,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.736,0.74,2
10405,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1826.04,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.740,0.89,2
10405,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",887.63,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.740,0.43,2
10405,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1281.93,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.743,0.63,2
10405,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",144,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.743,0.07,2
12134,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",401.71,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.870,0.2,2
12134,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",434.71,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.870,0.21,2
12134,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",335.35,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.873,0.16,2
12134,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",392.6,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.873,0.19,2
12134,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",301.73,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.873,0.15,2
13660,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",109.51,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.770,0.05,2
13660,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",118.79,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.773,0.06,2
13660,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",104.05,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.773,0.05,2
13660,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",108.16,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.773,0.05,2
13660,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",97.95,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.776,0.05,2
13808,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",143.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.836,0.07,2
13808,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",146.23,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.836,0.07,2
13808,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",141.57,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.840,0.07,2
13808,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",142.21,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.840,0.07,2
13808,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",139.35,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.843,0.07,2
13809,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",690.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.903,0.34,2
13809,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",698.01,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.906,0.34,2
13809,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",646.22,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.906,0.32,2
13809,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",687.3,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.906,0.34,2
13809,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",568.66,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:15.910,0.28,2
3038,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",3.81,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.466,3.81,4
3038,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",5.32,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.466,5.32,4
3038,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",3.15,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.470,3.15,4
3038,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.470,3.75,4
3038,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",2.31,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:16.473,2.31,4
5573,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.043,4.48,4
5573,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",30.41,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.043,30.41,4
5573,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.7,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.046,0.7,4
5573,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.77,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.046,3.77,4
5573,1,"CPU","cpu",2,"MIN",1,"CPU_LOAD",0,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:19.050,0,4
5573,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",283.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.760,0.07,4
5573,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",313.55,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.763,0.08,4
5573,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",254.01,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.763,0.06,4
5573,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",276.48,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.766,0.07,4
5573,2,"MEMORY","memory",2,"MIN",2,"MEMORY_PHYSICAL",241.84,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 09:22:18.766,0.06,4
9287,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.75,3,"30 Days",2021-10-13 07:00:00.000,2021-11-12 07:00:00.000,2021-11-12 08:48:18.073,4.75,4
