last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_name_norm,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions
2021-09-09 15:46:12.340,14801,,,,"",,"i-0df3f4788f5469b04","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0df3f4788f5469b04","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.198/32","",,,,,"",""
2021-09-09 15:46:12.420,14802,,,,"",,"i-06ffa1ae085116011","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06ffa1ae085116011","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.193/32","",,,,,"",""
2021-09-09 15:46:12.600,14803,,,,"",,"i-0e09b7bc9dd437f3f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e09b7bc9dd437f3f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.210/32","",,,,,"",""
2021-09-09 15:46:12.683,14804,,,,"",,"i-0c9a6d36e04eb1d39","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c9a6d36e04eb1d39","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.216/32","",,,,,"",""
2021-09-09 15:46:12.763,14805,,,,"",,"i-0c392d2c7c61a6433","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c392d2c7c61a6433","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.219/32","",,,,,"",""
2021-09-09 15:46:12.846,14806,,,,"",,"i-0ece00e391fdb850e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ece00e391fdb850e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.212/32","",,,,,"",""
2021-09-09 15:46:12.926,14807,,,,"",,"i-0ba29c114ee6c341c","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ba29c114ee6c341c","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.237/32","",,,,,"",""
2021-09-09 15:46:13.006,14808,,,,"",,"i-0902d6f1757c20fae","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0902d6f1757c20fae","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.233/32","",,,,,"",""
2021-09-09 15:46:13.090,14809,,,,"",,"i-087093f3866882b42","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-087093f3866882b42","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.159/32","",,,,,"",""
2021-09-09 15:46:13.170,14810,,,,"",,"i-0c60ef4d6c02122e4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c60ef4d6c02122e4","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.125/32","",,,,,"",""
2021-09-09 15:46:13.253,14811,,,,"",,"i-0c66dd86d56eaaa41","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c66dd86d56eaaa41","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.127/32","",,,,,"",""
2021-09-09 15:46:13.346,14812,,,,"",,"i-085ab48638ff03680","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-085ab48638ff03680","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.128/32","",,,,,"",""
2021-09-09 15:46:13.440,14813,,,,"",,"i-0fc7f375259163978","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0fc7f375259163978","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.116/32","",,,,,"",""
2021-09-09 15:46:13.523,14814,,,,"",,"i-0a733da953dbd6885","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a733da953dbd6885","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.116/32","",,,,,"",""
2021-09-09 15:46:13.613,14815,,,,"",,"i-0ddd7fbb6124d7e67","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ddd7fbb6124d7e67","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.135/32","",,,,,"",""
2021-09-09 15:46:13.703,14816,,,,"",,"i-0f4ffb8358c56cd81","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f4ffb8358c56cd81","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.129/32","",,,,,"",""
2021-09-09 15:46:13.790,14817,,,,"",,"i-085e3035434382c95","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-085e3035434382c95","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.158/32","",,,,,"",""
2021-09-09 15:46:13.876,14818,,,,"",,"i-0f9b8e9d7ed635770","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f9b8e9d7ed635770","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.153/32","",,,,,"",""
2021-09-09 15:46:13.960,14819,,,,"",,"i-0815c4e6621144063","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0815c4e6621144063","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.155/32","",,,,,"",""
2021-09-09 15:46:14.043,14820,,,,"",,"i-0c0738bc98fba7ec1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c0738bc98fba7ec1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.132/32","",,,,,"",""
2021-09-09 15:46:14.133,14821,,,,"",,"i-0c36632f51f28af2d","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c36632f51f28af2d","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.189/32","",,,,,"",""
2021-09-09 15:46:14.216,14822,,,,"",,"i-09f1781408c2c9bef","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09f1781408c2c9bef","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.191/32","",,,,,"",""
2021-09-09 15:46:14.300,14823,,,,"",,"i-062dcce3a2aeccc78","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-062dcce3a2aeccc78","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.185/32","",,,,,"",""
2021-09-09 15:46:14.386,14824,,,,"",,"i-0ceab86dc36e7c5b7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ceab86dc36e7c5b7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.186/32","",,,,,"",""
2021-09-09 15:46:14.476,14825,,,,"",,"i-06ad5dc4d57bbc07e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06ad5dc4d57bbc07e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.182/32","",,,,,"",""
2021-09-09 15:46:14.563,14826,,,,"",,"i-0d656391dd96fdba2","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d656391dd96fdba2","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.177/32","",,,,,"",""
2021-09-09 15:46:14.650,14827,,,,"",,"i-0e9d83d4436f76640","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e9d83d4436f76640","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.201/32","",,,,,"",""
2021-09-09 15:46:14.733,14828,,,,"",,"i-069c519ad8ac8680a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-069c519ad8ac8680a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.200/32","",,,,,"",""
2021-09-09 15:46:14.823,14829,,,,"",,"i-09c3a842efe4db48a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09c3a842efe4db48a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.202/32","",,,,,"",""
2021-09-09 15:46:14.910,14830,,,,"",,"i-05e8bca315b0244dd","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-05e8bca315b0244dd","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.183/32","",,,,,"",""
2021-09-09 15:46:15.003,14831,,,,"",,"i-0dba9dee638b60d84","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0dba9dee638b60d84","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.194/32","",,,,,"",""
2021-09-09 15:46:15.093,14832,,,,"",,"i-0ab6447a8349ad241","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ab6447a8349ad241","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.207/32","",,,,,"",""
2021-09-09 15:46:15.183,14833,,,,"",,"i-0ea441a632a9d9959","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ea441a632a9d9959","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.207/32","",,,,,"",""
2021-09-09 15:46:15.266,14834,,,,"",,"i-0de8891e753738692","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0de8891e753738692","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.148/32","",,,,,"",""
2021-09-09 15:46:15.346,14835,,,,"",,"i-0dd99b0f841e02203","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0dd99b0f841e02203","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.151/32","",,,,,"",""
2021-09-09 15:46:15.433,14836,,,,"",,"i-0a6c82a8eea98edba","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a6c82a8eea98edba","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.144/32","",,,,,"",""
2021-09-09 15:46:16.680,14837,,,,"",,"i-0c76e2f8a02676a79","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c76e2f8a02676a79","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.174/32","",,,,,"",""
2021-09-09 15:46:16.756,14838,,,,"",,"i-0d92f358700e67bf3","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d92f358700e67bf3","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.168/32","",,,,,"",""
2021-09-09 15:46:16.833,14839,,,,"",,"i-0f2ebc7cc18b16ea1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f2ebc7cc18b16ea1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.171/32","",,,,,"",""
2021-09-09 15:46:16.913,14840,,,,"",,"i-0fc76ea76f8c729b4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0fc76ea76f8c729b4","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.172/32","",,,,,"",""
2021-09-09 15:46:16.996,14841,,,,"",,"i-0716a47ee9e4c9a31","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0716a47ee9e4c9a31","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.175/32","",,,,,"",""
2021-09-09 15:46:17.076,14842,,,,"",,"i-0fcc27d359d29ec83","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0fcc27d359d29ec83","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.165/32","",,,,,"",""
2021-09-09 15:46:17.156,14843,,,,"",,"i-0bc09c51a5ff5f80d","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bc09c51a5ff5f80d","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.20/32","",,,,,"",""
2021-09-09 15:46:17.236,14844,,,,"",,"i-0933ce8e717b0c850","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0933ce8e717b0c850","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.35/32","",,,,,"",""
