rudata_pk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,units,infeed_outlet_id,timeperiod_id,timeperiod,window,start_time,end_time,device_fk,resource_fk,remotecollector_fk,last_updated
"184126521","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",13,2021-06-16 06:00:00.000,2021-06-17 06:00:00.000,"","2288","113",2021-07-02 08:05:28.840
"184126321","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",17,2021-06-12 06:00:00.000,2021-06-13 06:00:00.000,"","2288","113",2021-07-02 08:05:28.576
"184126421","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",15,2021-06-14 06:00:00.000,2021-06-15 06:00:00.000,"","2288","113",2021-07-02 08:05:28.710
"184126471","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",14,2021-06-15 06:00:00.000,2021-06-16 06:00:00.000,"","2288","113",2021-07-02 08:05:28.773
"184126571","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",12,2021-06-17 06:00:00.000,2021-06-18 06:00:00.000,"","2288","113",2021-07-02 08:05:28.906
"184126671","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",10,2021-06-19 06:00:00.000,2021-06-20 06:00:00.000,"","2288","113",2021-07-02 08:05:29.036
"184126721","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",9,2021-06-20 06:00:00.000,2021-06-21 06:00:00.000,"","2288","113",2021-07-02 08:05:29.103
"184126821","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",7,2021-06-22 06:00:00.000,2021-06-23 06:00:00.000,"","2288","113",2021-07-02 08:05:29.230
"184126971","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",4,2021-06-25 06:00:00.000,2021-06-26 06:00:00.000,"","2288","113",2021-07-02 08:05:29.423
"184127071","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",2,2021-06-27 06:00:00.000,2021-06-28 06:00:00.000,"","2288","113",2021-07-02 08:05:29.550
"184127121","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",1,2021-06-28 06:00:00.000,2021-06-29 06:00:00.000,"","2288","113",2021-07-02 08:05:29.613
"184127221","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",26,2021-06-03 06:00:00.000,2021-06-04 06:00:00.000,"","2288","113",2021-07-02 08:05:30.400
"184127321","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",24,2021-06-05 06:00:00.000,2021-06-06 06:00:00.000,"","2288","113",2021-07-02 08:05:30.530
"184127371","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",23,2021-06-06 06:00:00.000,2021-06-07 06:00:00.000,"","2288","113",2021-07-02 08:05:30.596
"184127421","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",22,2021-06-07 06:00:00.000,2021-06-08 06:00:00.000,"","2288","113",2021-07-02 08:05:30.660
"184127471","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",21,2021-06-08 06:00:00.000,2021-06-09 06:00:00.000,"","2288","113",2021-07-02 08:05:30.723
"184127521","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",20,2021-06-09 06:00:00.000,2021-06-10 06:00:00.000,"","2288","113",2021-07-02 08:05:30.790
"184127571","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",19,2021-06-10 06:00:00.000,2021-06-11 06:00:00.000,"","2288","113",2021-07-02 08:05:30.853
"184127621","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",18,2021-06-11 06:00:00.000,2021-06-12 06:00:00.000,"","2288","113",2021-07-02 08:05:30.920
"184127671","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",17,2021-06-12 06:00:00.000,2021-06-13 06:00:00.000,"","2288","113",2021-07-02 08:05:30.986
"184127721","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",16,2021-06-13 06:00:00.000,2021-06-14 06:00:00.000,"","2288","113",2021-07-02 08:05:31.050
"184127771","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",15,2021-06-14 06:00:00.000,2021-06-15 06:00:00.000,"","2288","113",2021-07-02 08:05:31.113
"184127821","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",14,2021-06-15 06:00:00.000,2021-06-16 06:00:00.000,"","2288","113",2021-07-02 08:05:31.176
"184127871","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",13,2021-06-16 06:00:00.000,2021-06-17 06:00:00.000,"","2288","113",2021-07-02 08:05:31.243
"184127921","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",12,2021-06-17 06:00:00.000,2021-06-18 06:00:00.000,"","2288","113",2021-07-02 08:05:31.306
"184127971","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",11,2021-06-18 06:00:00.000,2021-06-19 06:00:00.000,"","2288","113",2021-07-02 08:05:31.373
"184128021","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",10,2021-06-19 06:00:00.000,2021-06-20 06:00:00.000,"","2288","113",2021-07-02 08:05:31.436
"184128071","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",9,2021-06-20 06:00:00.000,2021-06-21 06:00:00.000,"","2288","113",2021-07-02 08:05:31.500
"184128121","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",8,2021-06-21 06:00:00.000,2021-06-22 06:00:00.000,"","2288","113",2021-07-02 08:05:31.563
"184128171","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",7,2021-06-22 06:00:00.000,2021-06-23 06:00:00.000,"","2288","113",2021-07-02 08:05:31.630
"184128221","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",6,2021-06-23 06:00:00.000,2021-06-24 06:00:00.000,"","2288","113",2021-07-02 08:05:31.696
"184128271","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",5,2021-06-24 06:00:00.000,2021-06-25 06:00:00.000,"","2288","113",2021-07-02 08:05:31.760
"184128321","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",4,2021-06-25 06:00:00.000,2021-06-26 06:00:00.000,"","2288","113",2021-07-02 08:05:31.823
"184128371","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",3,2021-06-26 06:00:00.000,2021-06-27 06:00:00.000,"","2288","113",2021-07-02 08:05:31.886
"184128421","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",2,2021-06-27 06:00:00.000,2021-06-28 06:00:00.000,"","2288","113",2021-07-02 08:05:31.953
"184128471","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",1,2021-06-28 06:00:00.000,2021-06-29 06:00:00.000,"","2288","113",2021-07-02 08:05:32.016
"184128521","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",27,2021-06-02 06:00:00.000,2021-06-03 06:00:00.000,"","2288","113",2021-07-02 08:05:32.733
"184128571","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",26,2021-06-03 06:00:00.000,2021-06-04 06:00:00.000,"","2288","113",2021-07-02 08:05:32.796
"184128621","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",25,2021-06-04 06:00:00.000,2021-06-05 06:00:00.000,"","2288","113",2021-07-02 08:05:32.863
"184128671","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",24,2021-06-05 06:00:00.000,2021-06-06 06:00:00.000,"","2288","113",2021-07-02 08:05:32.926
"184126621","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",11,2021-06-18 06:00:00.000,2021-06-19 06:00:00.000,"","2288","113",2021-07-02 08:05:28.973
"184126771","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",8,2021-06-21 06:00:00.000,2021-06-22 06:00:00.000,"","2288","113",2021-07-02 08:05:29.166
"184126871","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",6,2021-06-23 06:00:00.000,2021-06-24 06:00:00.000,"","2288","113",2021-07-02 08:05:29.293
"184126921","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",5,2021-06-24 06:00:00.000,2021-06-25 06:00:00.000,"","2288","113",2021-07-02 08:05:29.356
"184127021","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","226","1","1 Day",3,2021-06-26 06:00:00.000,2021-06-27 06:00:00.000,"","2288","113",2021-07-02 08:05:29.486
"184127171","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",27,2021-06-02 06:00:00.000,2021-06-03 06:00:00.000,"","2288","113",2021-07-02 08:05:30.336
"184127271","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","227","1","1 Day",25,2021-06-04 06:00:00.000,2021-06-05 06:00:00.000,"","2288","113",2021-07-02 08:05:30.466
"184128771","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",22,2021-06-07 06:00:00.000,2021-06-08 06:00:00.000,"","2288","113",2021-07-02 08:05:33.056
"184128921","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",19,2021-06-10 06:00:00.000,2021-06-11 06:00:00.000,"","2288","113",2021-07-02 08:05:33.246
"184129021","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",17,2021-06-12 06:00:00.000,2021-06-13 06:00:00.000,"","2288","113",2021-07-02 08:05:33.373
"184129071","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",16,2021-06-13 06:00:00.000,2021-06-14 06:00:00.000,"","2288","113",2021-07-02 08:05:33.440
"184129221","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",13,2021-06-16 06:00:00.000,2021-06-17 06:00:00.000,"","2288","113",2021-07-02 08:05:33.633
"184129371","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",10,2021-06-19 06:00:00.000,2021-06-20 06:00:00.000,"","2288","113",2021-07-02 08:05:33.830
"184129471","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",8,2021-06-21 06:00:00.000,2021-06-22 06:00:00.000,"","2288","113",2021-07-02 08:05:33.960
"184129521","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",7,2021-06-22 06:00:00.000,2021-06-23 06:00:00.000,"","2288","113",2021-07-02 08:05:34.023
"184129571","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",6,2021-06-23 06:00:00.000,2021-06-24 06:00:00.000,"","2288","113",2021-07-02 08:05:34.086
"184129621","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",5,2021-06-24 06:00:00.000,2021-06-25 06:00:00.000,"","2288","113",2021-07-02 08:05:34.153
"184129671","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",4,2021-06-25 06:00:00.000,2021-06-26 06:00:00.000,"","2288","113",2021-07-02 08:05:34.220
"184129721","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",3,2021-06-26 06:00:00.000,2021-06-27 06:00:00.000,"","2288","113",2021-07-02 08:05:34.286
"184129771","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",2,2021-06-27 06:00:00.000,2021-06-28 06:00:00.000,"","2288","113",2021-07-02 08:05:34.353
"184129821","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",1,2021-06-28 06:00:00.000,2021-06-29 06:00:00.000,"","2288","113",2021-07-02 08:05:34.420
"184128721","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",23,2021-06-06 06:00:00.000,2021-06-07 06:00:00.000,"","2288","113",2021-07-02 08:05:32.993
"184128821","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",21,2021-06-08 06:00:00.000,2021-06-09 06:00:00.000,"","2288","113",2021-07-02 08:05:33.120
"184128871","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",20,2021-06-09 06:00:00.000,2021-06-10 06:00:00.000,"","2288","113",2021-07-02 08:05:33.183
"184128971","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",18,2021-06-11 06:00:00.000,2021-06-12 06:00:00.000,"","2288","113",2021-07-02 08:05:33.310
"184129121","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",15,2021-06-14 06:00:00.000,2021-06-15 06:00:00.000,"","2288","113",2021-07-02 08:05:33.506
"184129171","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",14,2021-06-15 06:00:00.000,2021-06-16 06:00:00.000,"","2288","113",2021-07-02 08:05:33.570
"184129271","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",12,2021-06-17 06:00:00.000,2021-06-18 06:00:00.000,"","2288","113",2021-07-02 08:05:33.696
"184129321","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",11,2021-06-18 06:00:00.000,2021-06-19 06:00:00.000,"","2288","113",2021-07-02 08:05:33.763
"184129421","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","228","1","1 Day",9,2021-06-20 06:00:00.000,2021-06-21 06:00:00.000,"","2288","113",2021-07-02 08:05:33.893
"264567736","14","STORAGE_DISK","da20","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","631","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2519","113",2021-11-10 09:38:17.333
"264568936","14","STORAGE_DISK","da19","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","632","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2494","113",2021-11-10 09:38:19.506
"264570136","14","STORAGE_DISK","da19","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","632","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2520","113",2021-11-10 09:38:21.676
"264375891","14","STORAGE_DISK","0:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","370","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2355","113",2021-11-10 09:32:31.930
"264377241","14","STORAGE_DISK","0:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","371","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2358","113",2021-11-10 09:32:34.323
"264378591","14","STORAGE_DISK","0:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","372","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2361","113",2021-11-10 09:32:36.726
"264379941","14","STORAGE_DISK","0:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","373","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2364","113",2021-11-10 09:32:39.116
"264382641","14","STORAGE_DISK","0:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","375","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2370","113",2021-11-10 09:32:43.906
"264588136","14","STORAGE_DISK","da18","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","64","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2495","113",2021-11-10 09:38:54.080
"264589336","14","STORAGE_DISK","da18","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","64","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2521","113",2021-11-10 09:38:56.240
"264385341","14","STORAGE_DISK","0:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","377","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2376","113",2021-11-10 09:32:49.106
"264386691","14","STORAGE_DISK","0:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","378","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2381","113",2021-11-10 09:32:51.493
"264388041","14","STORAGE_DISK","0:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","379","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2382","113",2021-11-10 09:32:54.043
"264390741","14","STORAGE_DISK","0:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","381","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2386","113",2021-11-10 09:32:58.873
"264393441","14","STORAGE_DISK","0:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","383","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2390","113",2021-11-10 09:33:03.683
"264396141","14","STORAGE_DISK","1:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","385","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2392","113",2021-11-10 09:33:08.490
"264397491","14","STORAGE_DISK","1:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","386","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2393","113",2021-11-10 09:33:10.916
"264398841","14","STORAGE_DISK","1:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","387","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2394","113",2021-11-10 09:33:13.333
"264401541","14","STORAGE_DISK","1:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","389","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2396","113",2021-11-10 09:33:18.146
"264400191","14","STORAGE_DISK","1:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","388","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2395","113",2021-11-10 09:33:15.736
"264402891","14","STORAGE_DISK","1:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","390","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2397","113",2021-11-10 09:33:20.593
"264404241","14","STORAGE_DISK","1:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","391","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2398","113",2021-11-10 09:33:22.983
"264405591","14","STORAGE_DISK","1:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","392","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2399","113",2021-11-10 09:33:25.393
"264406941","14","STORAGE_DISK","1:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","393","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2400","113",2021-11-10 09:33:27.793
"264408291","14","STORAGE_DISK","1:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","394","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2401","113",2021-11-10 09:33:30.216
"264410991","14","STORAGE_DISK","1:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","396","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2403","113",2021-11-10 09:33:35.180
"264409641","14","STORAGE_DISK","1:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","395","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2402","113",2021-11-10 09:33:32.776
"264412341","14","STORAGE_DISK","1:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","397","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2404","113",2021-11-10 09:33:37.576
"264415041","14","STORAGE_DISK","1:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","399","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2406","113",2021-11-10 09:33:42.393
"264417741","14","STORAGE_DISK","1:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","401","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2408","113",2021-11-10 09:33:47.250
"264420441","14","STORAGE_DISK","1:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","403","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2410","113",2021-11-10 09:33:52.093
"264419091","14","STORAGE_DISK","1:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","402","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2409","113",2021-11-10 09:33:49.693
"264423141","14","STORAGE_DISK","1:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","405","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2412","113",2021-11-10 09:33:56.893
"264425841","14","STORAGE_DISK","1:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","407","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2414","113",2021-11-10 09:34:01.730
"264428541","14","STORAGE_DISK","2:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","409","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2416","113",2021-11-10 09:34:06.550
"264429891","14","STORAGE_DISK","2:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","410","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2417","113",2021-11-10 09:34:08.946
"264431241","14","STORAGE_DISK","2:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","411","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2418","113",2021-11-10 09:34:11.373
"264432591","14","STORAGE_DISK","2:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","412","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2419","113",2021-11-10 09:34:13.933
"264433941","14","STORAGE_DISK","2:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","413","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2420","113",2021-11-10 09:34:16.350
"264435291","14","STORAGE_DISK","2:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","414","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2421","113",2021-11-10 09:34:18.756
"264436641","14","STORAGE_DISK","2:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","415","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2422","113",2021-11-10 09:34:21.196
"264437991","14","STORAGE_DISK","2:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","416","1","1 Day",29,2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,"","2423","113",2021-11-10 09:34:23.593
