dim_parking_bay_id,bay_id,marker_id,meter_id,rd_seg_id,rd_seg_dsc,load_id,loaded_on
"53C98388-7226-41B6-8C50-4D90B2E26E82",21964,"","","20112","Collins Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5EB5F110-953D-4521-96BC-BE18AD8A80E1",21973,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C1E18D04-A887-4292-9C67-20587BFA5ADC",22110,"","","21141","Villiers Street between Flemington Road and Courtney Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C8707599-C345-4143-B7D0-BCF8CBDA9159",22348,"","","22855","Doepel Way between Docklands Drive and Newquay Promenade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5438C117-7FCC-4219-8099-98DFF590D0D9",21193,"","","20013","Lonsdale Street between William Street and King Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3FE4D01B-EABC-43EB-8C48-BA6C79137622",21778,"","","20464","Bouverie Street between Queensberry Street and Lincoln Square South","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"18B2353A-86D6-45EA-B2D1-259DBD2ECC86",22237,"","","22470","St Kilda Road between Bromby Street and Toorak Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"043299A2-C093-4C3E-907C-996656CC607B",22243,"","","20408","Chisholm Place from Little Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6B30F296-0F28-42DA-A5A4-2AF7F418F98A",22313,"","","21439","Ireland Street between Dryburgh Street and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"940F76D5-87ED-4022-9882-2A052742554F",22412,"","","20168","Elizabeth Street between Lonsdale Street and Little Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6E5D78AF-E067-4178-ADE1-94752CFB6C7C",23033,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"223B7E3E-75CF-4659-BEF3-2E6B6DFDE850",8560,"","","21994","Webb Lane from Berry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6744D762-29FA-4356-9005-72E63F56E97B",22378,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AE42695A-C010-431B-92B7-BC320381F04B",22458,"","","20088","Bourke Street between William Street and King Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"249D07B6-A141-4182-903A-B08E2437CF23",21127,"","","22245","Park Street between Toorak Road and Mason Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DCB94E89-2E1F-455A-9B90-80CE5B748B78",21910,"","","20127","Flinders Lane between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"67D30C1A-336F-4415-BCD5-E8B87AA3F24C",22059,"","","20433","Francis Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"41C9107E-E6A4-4BB9-9FC5-4D29B93DEF41",22145,"","","21413","Dudley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C62E2E4E-297B-4D18-91B3-82B710D7E992",23119,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"08A50D46-AB4A-4445-A1F8-E4786BF136B9",22317,"","","21550","Railway Place between Dryburgh Street and Ireland Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4E5EEF8F-8DC2-4ADD-82FC-B173E03F6726",22325,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"ADCCD77A-B0AB-428C-90F4-AC1B8B0827B5",22372,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"80B20966-6F72-4C9B-B9C7-A853AE1A9E90",22454,"","","20086","Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"20FF42D1-DFA2-426D-9D57-44F2AA09BFAF",23007,"","","22606","Intersection of Royal Parade and Degraves Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"31B9B552-2E6C-49B7-8935-99566CEB2A11",21238,"","","20527","Intersection of Lygon Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"67C08444-D3B7-405D-8C91-DED91DC3AFD8",21453,"","","20143","Exhibition Street between Little Bourke Street and Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3AD77406-DAB3-47C0-98D7-4008BD802AE6",21717,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B53E4849-267B-45DA-B7A2-9530B73337C4",22114,"","","21098","Chetwynd Street between Queensberry Street and Courtney Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C67433A5-3EA0-48E1-8D9E-B21B9333F457",22136,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D4A0B7C5-CD18-43EF-901E-F827C079C15B",22140,"","","21413","Dudley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"97DFEA99-EA3A-4285-826E-BC1FE427D5B2",22193,"","","20114","Collins Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CD7BF352-0B87-4820-9922-013F0EF5137C",22391,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CAAEBCAD-BCAE-4D62-9741-0AAEDAC520B6",21281,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BAB8B863-C700-4914-AAF3-7D34F1BAB939",21063,"","","21373","Roden Street between King Street and Eades Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"54BEA6FD-AE0E-4E42-9CF4-1BFA8F1111BC",21125,"","","20154","Swanston Street between Flinders Street and Flinders Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EAEE5FED-32C9-4BCE-B37F-7632A9BE6493",21179,"","","22470","St Kilda Road between Bromby Street and Toorak Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3E4B4285-939A-447D-ABE2-C88321706638",21937,"","","22010","Haig Street between Clarendon Street and Westgate Freeway","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EA9448D3-7CFA-4E3F-B898-DCBC9B7C8E76",22306,"","","20482","Swanston Street between Victoria Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FF32B964-F4E8-48CC-91F5-64728F516C5C",22315,"","","21550","Railway Place between Dryburgh Street and Ireland Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7144D810-5CE4-41F0-9D0C-B0BD46A303DD",22550,"","","20684","Palmerston Street between Rathdowne Street and Drummond Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"08AADA2E-E3F2-41DA-AD15-EFE1BD0F50DC",21385,"","","21736","Childers Street between Tennyson Street and Ormond Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B1367580-5F99-4DEC-B861-87FF4E50404E",21740,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E0634DBD-D257-4C82-8CF5-AC545861EE0A",21781,"","","20868","Queensberry Street between Bouverie Street and Leicester Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0DDF7AF0-9812-4B2C-BADA-D8DC68BDB60B",21914,"","","20154","Swanston Street between Flinders Street and Flinders Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1C62E6DA-5D38-4C13-9266-10F1FBF9AC66",22116,"","","21346","Curzon Street between Miller Street and Victoria Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9FCEA8C1-C574-4518-92B6-F4142AF6E586",22393,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"ADC3AC53-5B63-42A6-A4A7-8AE8DFA798AA",23008,"","","22606","Intersection of Royal Parade and Degraves Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"51179DAB-7FB8-410E-9B6E-C80FC4FA9D7B",21120,"","","20014","Lonsdale Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7A0A3605-FA32-4666-B784-BC39DBC9C963",21789,"","","20554","Rathdowne Street between Victoria Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7896BE14-C37A-407E-B292-7C22502CF019",21998,"","","20864","Queensberry Street between Berkeley Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E7739794-9D46-4F43-91D7-85A17D5C3BE8",22260,"","","20838","Lincoln Square South between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"95D65468-817E-43C1-82AF-E39BE2938DAB",22282,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"107B83D3-45FF-41BC-87A0-1D0E5B8B4F95",22414,"","","20168","Elizabeth Street between Lonsdale Street and Little Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"09DD2599-97D3-44BD-BC94-4DCDE1B02DDE",22562,"","","21429","Stanley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D42C14AC-DA63-4C87-B047-07A043CEF4A6",21025,"","","22954","Harbour Esplanade between McCrae Street and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"40557486-F003-4041-B722-BFFAF481A2D7",21143,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DBDAFF6F-D2D5-4F9C-8C21-5E3ED417C4AC",21171,"","","22212","Toorak Road between Adams Street and Domain Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C3E4C4C1-FAE7-4B54-BD49-34E5576B04D6",21243,"","","20751","Argyle Place South between Lygon Street and Cardigan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"273A53E6-E39E-42D7-9BF6-7CE4B24AC21B",21773,"","","20479","Pelham Street between Leicester Street and Barry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7D497E21-D71E-4335-952E-D698741DC187",21954,"","","20040","Little Lonsdale Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E8650D64-CD4C-4A18-AB79-E890487644C0",21979,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C5176608-8C0C-459E-B1A1-A4F741162D42",22012,"","","20454","Intersection of Leicester Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AD01CDDA-408A-4D91-B9D6-B581233A38DB",22210,"","","22063","City Road between Southgate Avenue and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"31AE8938-A808-4071-A2AB-0EE3C29E2B0E",22554,"","","21297","Fogarty Street between Arden Street and Green Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3726F6E5-B9C7-470C-9487-82ED1246418E",22623,"","","22819","Collins Street between Spencer Street and Batmans Hill Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"25A86968-AC50-41A0-BA6B-8E093BFAF463",22994,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"628D21A2-1360-414A-82C7-0AC4A0FCC0E2",20949,"","","20049","Little Bourke Street between Spring Street and Exhibition Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A1DFFBBA-5F3C-4E65-AF20-F764E2848D66",20953,"","","20049","Little Bourke Street between Spring Street and Exhibition Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DE333DD7-07D9-44BC-BE3E-AE9BED09F908",21115,"","","21735","Tennyson Street between Altona Street and Childers Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"91EEDD18-6808-4124-92D0-855F05DC7AB9",21160,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3594BA01-AD89-4980-A56B-4AF8D2C96549",21223,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9512A898-ECC4-4C8E-9941-6B88F24CFACE",21228,"","","20530","Lygon Street between Argyle Place North and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E6BA7F94-0E6E-43EC-83F3-C96AB5D7EBB5",21230,"","","20752","Argyle Place North between Lygon Street and Cardigan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FCC07450-F4DF-44F6-8A05-79B58F76B565",22399,"","","22241","Marne Street between Toorak Road and Domain Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"004E99EF-ED5E-4CFE-A706-0BFD09C299CF",22440,"","","20114","Collins Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"323F9CCB-F7AD-4F1C-B8CF-C591C9E9300E",20969,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5F9C5D81-3FAC-47FE-B981-19758FDE2729",21089,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"396626EB-4898-4D8F-952E-4979E8A18BCF",21617,"","","22444","Maxwell Lane between Jolimont Road and Agnes Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"09B30828-3B4C-4F06-929A-CF2FE19711FB",23035,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"CC0A1B81-387E-4729-AF88-9610127D0D72",23037,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1D496AC1-7B6D-4310-95AB-2B4AC8AF2DD3",21131,"","","22215","Toorak Road between Millswyn Street and Park Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3D37061B-1F20-410B-8EB8-A0E61B2C0D72",21615,"","","22444","Maxwell Lane between Jolimont Road and Agnes Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"39293ED9-174A-4A49-BA6A-947B8F2591D0",21771,"","","20472","Berkeley Street between Queensberry Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"73A6F5F9-AB19-42C1-82AC-58E40F0AE816",21911,"","","20127","Flinders Lane between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A8001FA4-885C-42F5-8DEB-EBF9EE4084C9",22257,"","","20838","Lincoln Square South between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EB4A06FA-2C52-45EC-BC2F-D53171FAF4E0",21736,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C206114F-CDC1-4E7E-B8DA-380360B0368C",21811,"","","21640","Stewart Street between Franklin Street and A'Beckett Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3DAFBF3B-48B3-4E79-B5D0-B965B2263287",21944,"","","22020","City Road between Clarke Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C796A254-6F46-465C-A5FB-7EEE320E3EE2",22000,"","","20864","Queensberry Street between Berkeley Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"76502E86-8034-4D59-8A72-AAAB44D9DF23",22009,"","","20454","Intersection of Leicester Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4C5A680A-A4BE-424E-805B-44067C97666B",7889,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3105F97A-F3E4-4103-80EA-FCBF9D64A1D1",21151,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C2660607-0D61-4A05-B49C-F07AEC3822BB",21231,"","","20509","Cardigan Street between Pelham Street and Argyle Place North","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EDE6D568-5020-4603-B3E8-C81054BB9FE1",21792,"","","20554","Rathdowne Street between Victoria Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EFE39ABB-8298-4788-8B6B-7835E8E9CB9F",22039,"","","20022","La Trobe Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4516D07B-C935-4EA2-B013-54E090A8D359",21146,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"873AEABE-FE01-4796-8BA7-C26E6D224642",21967,"","","20112","Collins Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5D397388-C292-4759-BBAE-DA18BAC378B6",21972,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3EAFD8B3-0DAF-4DA2-8779-624A00FADC78",22146,"","","21413","Dudley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"16BE3CB5-DD4C-40EB-86EE-B2789DC60E63",22344,"","","22855","Doepel Way between Docklands Drive and Newquay Promenade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4F41F72D-B813-4914-9156-6E304C4B5EF2",21106,"","","20172","Queen Street between Collins Street and Little Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0C6F3C50-4387-4E68-83FE-55D820BF7DE3",22215,"","","22008","Whiteman Street between Westgate Freeway and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FC911D2F-8621-44B9-83C3-4D18DF48EAAD",22294,"","","22466","St Kilda Road between Southbank Boulevard and Grant Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A0F5B3DC-10ED-4D31-946E-818B0317239C",22548,"","","22231","Domain Road between Anderson Street and Marne Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7CF507AA-477A-4F2D-918D-030DD720BFF1",21112,"","","21746","Altona Street between Tennyson Street and Ormond Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"827D2359-1C3F-4E75-B66F-0C89767CB6F7",21457,"","","20143","Exhibition Street between Little Bourke Street and Lonsdale Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D9E84E64-B03B-4C67-A307-BEA5D0D6A407",21768,"","","20477","Pelham Street between Berkeley Street and Barry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8888A97A-AFF5-4BA0-A12C-52619B6709E1",22308,"","","21439","Ireland Street between Dryburgh Street and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DCB4DF5A-B449-4759-8A28-17124DDC694D",8734,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3A1265D0-BBCA-415D-B650-D30D566CCED0",21202,"","","20460","Leicester Street between Pelham Street and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8C972903-EEA8-40EB-BB1F-6AB60DDD8FDA",22133,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A841691F-67B7-4C71-A422-8EED67262C4F",22455,"","","20086","Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D0369024-A0B8-40DE-99D4-C41FAD875C1F",20973,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3C666041-B00B-485E-9369-8CE6F3525DB6",21180,"","","22470","St Kilda Road between Bromby Street and Toorak Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
