Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
2642,99,40,1,"What?"
2646,99,40,1,"Get away. Get off."
2666,99,40,1,"This way."
2679,99,40,1,"Come on. This way. This way, now. Now what?"
5463,178,40,1,"That would be counterproductive, sir."
5465,178,40,1,"No idea."
5468,178,40,1,"A dead one, I think, sir."
5474,178,40,1,"Not to mention the pincers."
5476,178,40,1,"Through the front doors."
5482,178,40,1,"Oh yeah."
5500,179,40,1,"Do you know why I survived?  The night I got this."
5501,179,40,1,"Because of her.  Because she sacrificed herself.  Because she refused to step aside.  Because her love was more powerful than Voldemort."
5503,179,40,1,"I'm not afraid of the name, Professor.  And I'm not afraid of him.  And you shouldn't be either. She didn't just die for me that night.  She died for you too.  She died for everyone who's ever woken in the middle of the night afraid a Death Eater waited on their doorstep."
5504,179,40,1,"Professor.  I'm going to tell you something, something others have only guessed at.  It's true.  I am the Chosen One."
5505,179,40,1,"Only I can kill him.  But in order to do so, I need to know what Tom Riddle asked you that night in your office all those years ago. And I need to know what you told him."
5506,179,40,1,"Be brave, Professor.  Be brave like my mother.  Otherwise you disgrace her.  Otherwise she died for nothing.  Otherwise, the bowl remains empty forever."
5680,182,40,1,"Cruciatus!"
5681,182,40,1,"Incacerata!"
5682,182,40,1,"Impedimenta!"
5683,182,40,1,"Fight!  Fight back, you coward!"
5686,182,40,1,"Sectumsempra!"
5689,182,40,1,"Hagrid... HAGRID!"
5690,182,40,1,"Hagrid!  You alright?"
5692,182,40,1,"Hagrid, Dumbledore --"
3592,133,7,1,"Was that your--?"
3594,133,7,1,"But...why here?"
3596,133,7,1,"Mrs. Weasley!"
3607,134,7,1,"Right."
3610,134,7,1,"So, why's he keeping me in the dark?"
3611,134,7,1,"Didn't you bother asking?"
3613,134,7,1,"So I get to spend the summer with the Dursleys while you two are here."
3615,134,7,1,"You've still been here!"
3616,134,7,1,"What's been going on?"
3619,134,7,1,"What's this Order everyone's talking about?"
3624,134,7,1,"Why?"
3626,134,7,1,"Okay."
3627,134,7,1,"I'm not really hungry. I think I'll go to bed."
3629,134,7,1,"I wanted to, but I didn't think you'd tell me anything."
3641,134,7,1,"Where's Voldemort? What's he doing?"
3643,134,7,1,"How?"
3645,134,7,1,"And what's his plan?"
3647,134,7,1,"And you're stopping him from gaining followers?"
3650,134,7,1,"But...why?"
3652,134,7,1,"But you're telling people, right?"
3656,134,7,1,"What?"
3658,134,7,1,"What kind of weapon?"
3661,134,7,1,"No, my scar kept hurting."
3662,134,7,1,"Yeah...nerves..."
3665,134,7,1,"Thanks, Hermione."
4112,147,7,1,"It's got to be."
4114,147,7,1,"Probably. Mr. Weasley was probably there when he was attacked, too. That must be what the Order's guarding!"
4119,147,7,1,"They're all Death Eaters!"
4121,147,7,1,"Voldemort."
5239,173,7,1,"Draco's plotting something, I know it, something to do with Voldemort.  He's been given a task or a mission -- and Snape was offering to help."
5241,173,7,1,"I know it sounds mad --"
5243,173,7,1,"That's not what it sounded like."
5246,173,7,1,"But Dumbledore can make mistakes. He's said it himself --"
5248,173,7,1,"I'm not --"
5252,173,7,1,"It's good."
5255,173,7,1,"Are you alright, Mr. Weasley?"
5257,173,7,1,"Did you get my owl?"
5259,173,7,1,"Go on."
5261,173,7,1,"A Vanishing Cabinet?"
5263,173,7,1,"What happened to it?  The one at Borgin & Burkes?"
5271,173,7,1,"Soon."
6007,191,7,1,"Do you reckon everyone's alright at the wedding?  Maybe we should --"
6011,191,7,1,"Same."
6015,191,7,1,"My rucksack.  With all my things. I left it back at the Burrow --"
6016,191,7,1,"You're joking."
6019,191,7,1,"Down!"
6020,191,7,1,"Stupefy!"
6023,191,7,1,"Lock the door, get the lights."
6024,191,7,1,"This one's name is Rowle.  He was on the Astronomy Tower the night Snape killed Dumbledore."
6028,191,7,1,"It's better we wipe their memories.  We kill them, they'll know we were here."
6032,191,7,1,"How is it they knew we were there?"
6037,191,7,1,"Hermione.  I appreciate the thought -- honestly.  But given that we were almost killed by a couple of Death Eaters a few minutes ago..."
6040,191,7,1,"I have an idea."
6042,191,7,1,"Mad-Eye...?"
6048,191,7,1,"Lumos."
6056,191,7,1,"Yeah.  They knew her.  She wrote A History of Magic, you know."
6058,191,7,1,"I'm thinking maybe we should go talk to her.  She still lives in Godric's Hollow.  I'm thinking maybe she could help us."
6063,191,7,1,"To the Dark Lord.  I know I will be dead long before you read this... I have stolen the real Horcrux and intend to destroy it..."
6066,192,7,1,"Stop!  I order you!"
6068,192,7,1,"Been spying on us, have you?"
6071,192,7,1,"Ever seen this before?"
6072,192,7,1,"Kreacher, I own this place. Sirius left it to me.  Which means I own you too."
6074,192,7,1,"That's right.  But there were two, weren't there?"
6075,192,7,1,"Where's the other one?"
6081,192,7,1,"Answer her."
6083,192,7,1,"How do you mean?"
6085,192,7,1,"Where is it now?  Did someone take it, Kreacher?"
6087,192,7,1,"Who, Kreacher?  Who was it?"
6089,192,7,1,"Find him."
6095,192,7,1,"You mean... it remembers me?"
6110,193,7,1,"When you turned this place over -- don't deny it! -- you found a locket, am I right?"
6115,193,7,1,"Who was she?  This witch?"
6212,195,74,1,"Accio Dittany."
6214,195,74,1,"Hermione.  His arm --"
6216,195,74,1,"What happened?  I thought we were going back to Grimmauld Place."
6218,195,74,1,"Don't be stupid."
6221,195,74,1,"What're you doing?"
6223,195,74,1,"Tent?  Where am I supposed to find --"
6226,195,74,1,"They're great."
6228,195,74,1,"No problem."
6229,195,74,1,"How bad is he?"
6232,195,74,1,"Dumbledore had a theory.  He felt that the Horcruxes would not be made out of random objects.  And he felt they wouldn't be hidden randomly either.  We know of three so far.  The ring, which according to Dumbledore belonged to Tom Riddle's grandfather.  The diary, which belonged to Tom himself. And this, which -- again, according to Dumbledore -- belonged to his mother."
6236,195,74,1,"How d'you know?"
6242,195,74,1,"I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --"
6245,195,74,1,"That's why we're going to kill it."
6246,195,74,1,"Dissendium!"
6248,195,74,1,"Expulso!"
6252,195,74,1,"We have to keep it safe until we can figure out how to destroy it."
6254,195,74,1,"No."
6262,195,74,1,"It's not a candle I can blow out, Hermione.  It always burns, even if it's just a flicker.  Can you understand that?"
6264,195,74,1,"He's found him.  Vol--"
6265,195,74,1,"You-Know-Who.  He's found Gregorovitch --"
6267,195,74,1,"Yes.  How'd you know?"
6269,195,74,1,"You-Know-Who wants something Gregorovitch once had -- dunno what.  But he's desperate to have it.  It's as if his life depends on it."
6271,195,74,1,"Well it sets my teeth on edge. What's he expecting to hear?  Good news?"
6273,195,74,1,"And what gets you through the day?"
6275,195,74,1,"How long before he can travel?"
6277,195,74,1,"You're not doing enough."
6281,195,74,1,"Loads."
6285,196,74,1,"Snatchers."
6286,196,74,1,"Good to know your enchantments work."
6288,197,74,1,"We have to leave.  We're not safe here."
6290,197,74,1,"Then we'll go by foot."
6292,197,74,1,"We're all hungry."
6298,197,74,1,"It'll be dark soon.  We need to find a place to sleep."
6301,197,74,1,"My turn."
6308,197,74,1,"Maybe you could tell me now."
6310,197,74,1,"Brilliant."
6312,197,74,1,"O-kay."
6314,197,74,1,"With a basilisk fang.  If you tell me you've got one of those in that bloody beaded bag of yours --"
6317,197,74,1,"It only takes in that which makes it stronger..."
6319,197,74,1,"... it can destroy Horcruxes."
6321,197,74,1,"You're brilliant, Hermione. Truly."
6323,197,74,1,"There's only one problem..."
6326,197,74,1,"What's the problem?"
6328,197,74,1,"Look, don't be shy.  If you've got something to say, spit it out."
6331,197,74,1,"I thought you knew what you signed up for."
6333,197,74,1,"I don't understand.  What part of this isn't living up to your expectations?  Did you think we'd be staying in five-star hotels? Finding a Horcrux every other day? Did you think you'd be back to Mummy by Christmas?"
6335,197,74,1,"I've told you everything Dumbledore told me! And in case you haven't noticed, we've found a Horcrux!"
6338,197,74,1,"Yeah, he would.  D'you think I haven't noticed the two of you whispering behind my back?  D'you think I haven't guessed what you were thinking?"
6343,197,74,1,"You think I don't listen!  You think I don't know what it's like --"
6345,197,74,1,"Go then.  But leave that."
6352,198,74,1,"Salvio Hexia... Protego Totalum..."
6354,198,74,1,"You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it."
6356,198,74,1,"What do you reckon it means?"
6359,198,74,1,"Luna's dad was wearing that, at Ron- At Bill and Fleur's wedding."
6361,198,74,1,"Around his neck.  Like an amulet. I didn't think much of it at the time.  You know Luna -- she's always got some mad thing or the other she's carrying around.  I just figured it ran in the family."
6363,198,74,1,"Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --"
6365,198,74,1,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?"
6367,198,74,1,"Godric's Hollow is the birthplace of Godric Gryffindor -- I mean, 'course it is.  Obvious, isn't it?"
6369,198,74,1,"Tossed it at Neville once when he was snoring -- might've popped open."
6370,198,74,1,"Hermione..."
6912,214,74,1,"We're dropping!"
6916,214,74,1,"He knows."
6918,214,74,1,"I saw him."
6920,214,74,1,"I can't always help it, Hermione!"
6922,214,74,1,"He's angry. But he's scared too. He's going to make sure the other Horcruxes are safe."
6924,214,74,1,"I reckon he'll do anything to stop us from finding the rest. There's more: one of them's at Hogwarts."
6929,214,74,1,"Honestly, Hermione, when have any of our plans actually worked? We plan, we get there and all hell breaks loose."
6931,215,74,1,"We'll go to Hogsmeade. To Honeydukes. Take the secret passage in the cellar."
6932,215,74,1,"There's something wrong with him. In the past, I could always follow his thoughts. Now everything feels disconnected."
6934,215,74,1,"No. It's more like he's wounded. If anything, he feels more"
6419,200,68,1,"Yes."
6421,200,68,1,"We got away."
6423,200,68,1,"Are you alright?"
6425,200,68,1,"You've outdone yourself this time."
6427,200,68,1,"Where are they?"
6432,200,68,1,"Who is he, Hermione?  The thief? Did Dumbledore know him?"
6434,200,68,1,"Well?"
6436,200,68,1,"Tell me, Hermione.  Who is he?"
6438,200,68,1,"Hermione, I don't need to have read A History of Magic to know who Gellert Grindelwald is."
6440,200,68,1,"Get to the hard part, Hermione."
6443,200,68,1,"And Dumbledore believed in it?"
6445,200,68,1,"'For the Greater Good.'  What does that mean?"
6448,200,68,1,"We're young, Hermione.  And here we are, risking our lives to fight against the very thing Dumbledore supported."
6450,200,68,1,"Where's my wand?  I'll take the watch."
6451,200,68,1,"Hermione.  Where's my wand?"
6453,200,68,1,"It's done."
6455,200,68,1,"It's done."
6456,201,68,1,"Leave me yours.  You get back in the warm.  And give me that."
6458,201,68,1,"No..."
6459,201,68,1,"Lumos! Accio Sword."
6460,201,68,1,"Diffindo."
6461,201,68,1,"Hermione..."
6463,201,68,1,"It was you!"
6465,201,68,1,"And the doe.  That was you as well."
6467,201,68,1,"My Patronus is a stag."
6469,201,68,1,"You didn't see anyone else?"
6472,201,68,1,"But I reckon whoever cast the doe, put the sword in that pool hoping we'd find it."
6474,201,68,1,"See that?  It knows.  It's afraid. Do it."
6476,201,68,1,"All the more reason."
6478,201,68,1,"Then why are you here?  Why did you come back?"
6479,201,68,1,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me."
6480,201,68,1,"On three.  One.  Two.  Three. Take me inside..."
6481,201,68,1,"Stab it, Ron.  Now."
6483,201,68,1,"Don't listen to it."
6484,201,68,1,"Ron.  Don't listen to it!"
6485,201,68,1,"Ron.  Stab it!"
6486,201,68,1,"We were better without you, happier without you."
6488,201,68,1,"Ron.  It lies!  Stab it!  STAB IT!"
6489,201,68,1,"Your mother confessed that she would have preferred me as a son..."
6491,201,68,1,"Do it, Ron!  Kill it!"
6492,201,68,1,"After you left, she cried for a week.  She's like my sister."
6494,201,68,1,"You've sort of made up for it tonight.  Getting the sword. Finishing off the Horcrux."
6496,201,68,1,"That too."
6498,201,68,1,"Hermione!"
6500,201,68,1,"Fine.  Actually... more than fine."
6504,201,68,1,"Um... I don't know?"
6510,201,68,1,"It's a long story."
6515,201,68,1,"It's a long story."
6517,202,68,1,"Exactly how did you find us?"
6520,202,68,1,"It?"
6526,202,68,1,"Knew what?"
6532,202,68,1,"Keep talking 'bout that little ball of light touching your heart -- she'll come round."
6535,202,68,1,"Yeah..."
6538,202,68,1,"Engorgio."
6540,202,68,1,"Reducio!"
6542,202,68,1,"Nothing."
6548,202,68,1,"Sorry?"
6551,202,68,1,"Jesus.  It was there too."
6553,202,68,1,"Outside Gregorovitch's wand shop. on the alley wall..."
6558,202,68,1,"Not still mad at him, are you?"
6638,204,68,1,"They've kidnapped Luna because he supported me.  He was just desperate."
6646,204,68,1,"They exist.  The Hallows."
6647,204,68,1,"But he only wants the one, the last one.  That's what he's been looking for."
6649,204,68,1,"He knows where it is, You-Know- Who.  He'll have it by the end of the night.  He's found the Elder Wand."
6655,205,68,1,"Dudely.  Vernon Dudley."
6668,205,68,1,"The list is wrong.  I told you who I am --"
6670,205,68,1,"What did you put on me?"
6672,205,68,1,"How long will it last?"
82,4,10,1,"Make a wish, Harry."
88,4,10,1,"I-I am."
90,4,10,1,"Thank you!"
92,4,10,1,"Excuse me, who are you?"
94,4,10,1,"Sorry, no."
96,4,10,1,"Learned what?"
98,4,10,1,"I-I'm a what?"
100,4,10,1,"No, you've made a mistake. I can't be...a-a wizard. I mean, I'm just... Harry. Just Harry."
102,4,10,1,"Dear, Mr. Potter. We are pleased to inform you that you have been accepted at Hogwarts' School of Witchcraft and Wizardry."
104,4,10,1,"You knew? You knew all along and you never told me?"
106,4,10,1,"Blown up? You told me my parents died in a car crash!"
112,4,10,1,"Muggle?"
118,4,10,1,"Okay."
120,5,5,1,"First year students will require: three sets of work robes, one wand."
122,5,5,1,"One pair of dragon-hide gloves.  Hagrid, do they mean for a real dragon?"
124,5,5,1,"But you like a dragon?"
126,5,5,1,"All students must be equipped with...one standard size two pewter cauldron and may bring if they desire either an owl, a cat or a toad. Could we find all this in London?"
135,5,5,1,"Oh, nice to meet you."
138,5,5,1,"Goodbye."
140,5,5,1,"But why am I famous, Hagrid? All those people back there, how is it they know who I am?"
143,6,2,1,"But, Hagrid, how am I to pay for all this? I haven't any money."
145,6,2,1,"Uh, Hagrid, what exactly are these things?"
153,6,2,1,"What's in there, Hagrid?"
