ProductID,Category,ManufacturerID,Product,Segment,Price
458,"Urban",7,"Maximus UM-63","Moderation","USD 1795.4475"
459,"Urban",7,"Maximus UM-64","Moderation","USD 1018.2375"
460,"Urban",7,"Maximus UM-65","Moderation","USD 1317.4875"
461,"Urban",7,"Maximus UM-66","Moderation","USD 1231.0725"
462,"Urban",7,"Maximus UM-67","Moderation","USD 2036.9475"
463,"Urban",7,"Maximus UM-68","Moderation","USD 572.25"
464,"Urban",7,"Maximus UM-69","Moderation","USD 866.25"
465,"Urban",7,"Maximus UM-70","Moderation","USD 1191.7"
466,"Urban",7,"Maximus UM-71","Moderation","USD 973.1925"
467,"Urban",7,"Maximus UM-72","Moderation","USD 928.99"
469,"Urban",7,"Maximus UM-74","Moderation","USD 914.03"
470,"Urban",7,"Maximus UM-75","Moderation","USD 1112.69"
471,"Urban",7,"Maximus UM-76","Moderation","USD 968.5725"
472,"Urban",7,"Maximus UM-77","Moderation","USD 966.53"
473,"Urban",7,"Maximus UM-78","Moderation","USD 1548.225"
474,"Urban",7,"Maximus UM-79","Moderation","USD 880.1625"
475,"Urban",7,"Maximus UM-80","Moderation","USD 1091.2125"
476,"Urban",7,"Maximus UM-81","Moderation","USD 1966.0725"
477,"Urban",7,"Maximus UM-82","Moderation","USD 1380.0675"
478,"Urban",7,"Maximus UM-83","Moderation","USD 1443.7"
479,"Urban",7,"Maximus UM-84","Moderation","USD 970.8825"
481,"Urban",7,"Maximus UM-86","Moderation","USD 806.93"
482,"Urban",7,"Maximus UM-87","Moderation","USD 677.1975"
483,"Urban",7,"Maximus UM-88","Moderation","USD 1637.9475"
484,"Urban",7,"Maximus UM-89","Moderation","USD 1312.24"
485,"Urban",7,"Maximus UM-90","Moderation","USD 865.4625"
486,"Urban",7,"Maximus UM-91","Moderation","USD 985.425"
487,"Urban",7,"Maximus UM-92","Moderation","USD 1112.95"
488,"Urban",7,"Maximus UM-93","Moderation","USD 1101.0825"
489,"Urban",7,"Maximus UM-94","Moderation","USD 1034.2"
490,"Urban",7,"Maximus UM-95","Moderation","USD 861"
491,"Urban",7,"Maximus UM-96","Moderation","USD 959.175"
492,"Urban",7,"Maximus UM-97","Moderation","USD 962.4825"
493,"Urban",7,"Maximus UM-98","Moderation","USD 969.68"
494,"Urban",7,"Maximus UM-99","Moderation","USD 1622.1975"
495,"Urban",7,"Maximus UM-00","Moderation","USD 848.925"
496,"Urban",7,"Maximus UM-01","Moderation","USD 1034.2"
497,"Urban",7,"Maximus UM-02","Moderation","USD 1501.2375"
498,"Urban",7,"Maximus UM-03","Moderation","USD 1469.74"
499,"Urban",7,"Maximus UM-04","Moderation","USD 984.1125"
500,"Urban",7,"Maximus UM-05","Moderation","USD 939.4875"
501,"Urban",7,"Maximus UM-06","Moderation","USD 1122.8175"
502,"Urban",7,"Maximus UM-07","Moderation","USD 1111.1625"
503,"Urban",7,"Maximus UM-08","Moderation","USD 1763.7375"
504,"Urban",7,"Maximus UM-09","Moderation","USD 1847.7375"
505,"Urban",7,"Maximus UM-10","Moderation","USD 1984.45"
506,"Urban",7,"Maximus UM-11","Moderation","USD 1370.2"
507,"Urban",7,"Maximus UM-12","Moderation","USD 2057.9475"
508,"Urban",7,"Maximus UM-13","Moderation","USD 969.68"
509,"Urban",7,"Maximus UM-14","Moderation","USD 593.25"
510,"Urban",7,"Maximus UM-15","Moderation","USD 944.2125"
511,"Urban",7,"Maximus UM-16","Moderation","USD 1742.9475"
130,"Urban",1,"Abbas UR-01","Regular","USD 832.125"
132,"Urban",1,"Abbas UR-03","Regular","USD 782.25"
133,"Urban",1,"Abbas UR-04","Regular","USD 813.23"
135,"Urban",1,"Abbas UR-06","Regular","USD 492.975"
136,"Urban",1,"Abbas UR-07","Regular","USD 455.44"
139,"Urban",1,"Abbas UR-10","Regular","USD 629.48"
140,"Urban",1,"Abbas UR-11","Regular","USD 666.23"
141,"Urban",1,"Abbas UR-12","Regular","USD 681.98"
142,"Urban",1,"Abbas UR-13","Regular","USD 769.125"
143,"Urban",1,"Abbas UR-14","Regular","USD 485.625"
144,"Urban",1,"Abbas UR-15","Regular","USD 482.48"
145,"Urban",1,"Abbas UR-16","Regular","USD 471.98"
146,"Urban",1,"Abbas UR-17","Regular","USD 540.225"
148,"Urban",1,"Abbas UR-19","Regular","USD 690.38"
149,"Urban",1,"Abbas UR-20","Regular","USD 393.23"
150,"Urban",1,"Abbas UR-21","Regular","USD 569.1"
151,"Urban",1,"Abbas UR-22","Regular","USD 356.475"
152,"Urban",1,"Abbas UR-23","Regular","USD 471.975"
153,"Urban",1,"Abbas UR-24","Regular","USD 448.35"
155,"Urban",1,"Abbas UR-26","Regular","USD 502.69"
157,"Urban",1,"Abbas UR-28","Regular","USD 666.225"
158,"Urban",1,"Abbas UR-29","Regular","USD 656.25"
159,"Urban",1,"Abbas UR-30","Regular","USD 805.88"
160,"Urban",1,"Abbas UR-31","Regular","USD 729.75"
162,"Urban",1,"Abbas UR-33","Regular","USD 485.625"
163,"Urban",1,"Abbas UR-34","Regular","USD 566.48"
164,"Urban",1,"Abbas UR-35","Regular","USD 589.58"
165,"Urban",1,"Abbas UR-36","Regular","USD 740.25"
166,"Urban",1,"Abbas UR-37","Regular","USD 624.75"
168,"Urban",1,"Abbas UR-39","Regular","USD 629.48"
170,"Urban",1,"Abbas UR-41","Regular","USD 752.0625"
229,"Urban",5,"Fama UR-01","Regular","USD 603.4875"
230,"Urban",5,"Fama UR-02","Regular","USD 682.2375"
231,"Urban",5,"Fama UR-03","Regular","USD 724.24"
232,"Urban",5,"Fama UR-04","Regular","USD 340.9875"
233,"Urban",5,"Fama UR-05","Regular","USD 393.4875"
234,"Urban",5,"Fama UR-06","Regular","USD 440.74"
235,"Urban",5,"Fama UR-07","Regular","USD 524.74"
236,"Urban",5,"Fama UR-08","Regular","USD 577.24"
237,"Urban",5,"Fama UR-09","Regular","USD 577.24"
238,"Urban",5,"Fama UR-10","Regular","USD 393.49"
239,"Urban",5,"Fama UR-11","Regular","USD 419.74"
240,"Urban",5,"Fama UR-12","Regular","USD 472.24"
241,"Urban",5,"Fama UR-13","Regular","USD 419.74"
242,"Urban",5,"Fama UR-14","Regular","USD 472.24"
243,"Urban",5,"Fama UR-15","Regular","USD 603.49"
244,"Urban",5,"Fama UR-16","Regular","USD 629.74"
245,"Urban",5,"Fama UR-17","Regular","USD 314.74"
246,"Urban",5,"Fama UR-18","Regular","USD 760.99"
247,"Urban",5,"Fama UR-19","Regular","USD 419.74"
248,"Urban",5,"Fama UR-20","Regular","USD 582.49"
249,"Urban",5,"Fama UR-21","Regular","USD 419.74"
250,"Urban",5,"Fama UR-22","Regular","USD 629.7375"
251,"Urban",5,"Fama UR-23","Regular","USD 582.49"
252,"Urban",5,"Fama UR-24","Regular","USD 629.74"
253,"Urban",5,"Fama UR-25","Regular","USD 734.74"
254,"Urban",5,"Fama UR-26","Regular","USD 839.74"
255,"Urban",5,"Fama UR-27","Regular","USD 340.99"
256,"Urban",5,"Fama UR-28","Regular","USD 451.24"
257,"Urban",5,"Fama UR-29","Regular","USD 587.7375"
258,"Urban",5,"Fama UR-30","Regular","USD 682.24"
259,"Urban",5,"Fama UR-31","Regular","USD 629.74"
260,"Urban",5,"Fama UR-32","Regular","USD 682.24"
261,"Urban",5,"Fama UR-33","Regular","USD 787.24"
262,"Urban",5,"Fama UR-34","Regular","USD 393.49"
263,"Urban",5,"Fama UR-35","Regular","USD 577.24"
264,"Urban",5,"Fama UR-36","Regular","USD 708.49"
265,"Urban",5,"Fama UR-37","Regular","USD 655.99"
266,"Urban",5,"Fama UR-38","Regular","USD 708.49"
267,"Urban",5,"Fama UR-39","Regular","USD 367.24"
268,"Urban",5,"Fama UR-40","Regular","USD 514.24"
269,"Urban",5,"Fama UR-41","Regular","USD 451.24"
270,"Urban",5,"Fama UR-42","Regular","USD 456.49"
271,"Urban",5,"Fama UR-43","Regular","USD 561.4875"
272,"Urban",5,"Fama UR-44","Regular","USD 629.74"
273,"Urban",5,"Fama UR-45","Regular","USD 445.99"
274,"Urban",5,"Fama UR-46","Regular","USD 603.49"
275,"Urban",5,"Fama UR-47","Regular","USD 787.2375"
276,"Urban",5,"Fama UR-48","Regular","USD 524.74"
277,"Urban",5,"Fama UR-49","Regular","USD 734.74"
278,"Urban",5,"Fama UR-50","Regular","USD 393.49"
279,"Urban",5,"Fama UR-51","Regular","USD 682.24"
1999,"Urban",4,"Currus UR-02","Regular","USD 677.2"
2004,"Urban",4,"Currus UR-07","Regular","USD 482.95"
2005,"Urban",4,"Currus UR-08","Regular","USD 307.075"
2012,"Urban",4,"Currus UR-15","Regular","USD 388.45"
2013,"Urban",4,"Currus UR-16","Regular","USD 451.4475"
2014,"Urban",4,"Currus UR-17","Regular","USD 341.1975"
2015,"Urban",4,"Currus UR-18","Regular","USD 427.8225"
2016,"Urban",4,"Currus UR-19","Regular","USD 367.45"
2019,"Urban",4,"Currus UR-22","Regular","USD 139.075"
2022,"Urban",4,"Currus UR-25","Regular","USD 283.45"
2026,"Urban",4,"Currus UR-29","Regular","USD 367.45"
2028,"Urban",4,"Currus UR-31","Regular","USD 708.7"
2029,"Urban",4,"Currus UR-32","Regular","USD 209.95"
2032,"Urban",4,"Currus UR-35","Regular","USD 225.7"
2034,"Urban",4,"Currus UR-37","Regular","USD 419.95"
2036,"Urban",4,"Currus UR-39","Regular","USD 230.95"
2039,"Urban",4,"Currus UR-42","Regular","USD 388.45"
512,"Urban",7,"Maximus UR-01","Regular","USD 262.45"
860,"Urban",8,"Natura UR-06","Regular","USD 624.7"
862,"Urban",8,"Natura UR-08","Regular","USD 304.45"
863,"Urban",8,"Natura UR-09","Regular","USD 304.45"
865,"Urban",8,"Natura UR-11","Regular","USD 171.465"
866,"Urban",8,"Natura UR-12","Regular","USD 162.645"
867,"Urban",8,"Natura UR-13","Regular","USD 138.075"
872,"Urban",8,"Natura UR-18","Regular","USD 188.895"
873,"Urban",8,"Natura UR-19","Regular","USD 178.6575"
874,"Urban",8,"Natura UR-20","Regular","USD 56.7525"
875,"Urban",8,"Natura UR-21","Regular","USD 545.95"
876,"Urban",8,"Natura UR-22","Regular","USD 577.45"
877,"Urban",8,"Natura UR-23","Regular","USD 69.85125"
878,"Urban",8,"Natura UR-24","Regular","USD 157.4475"
879,"Urban",8,"Natura UR-25","Regular","USD 199.395"
881,"Urban",8,"Natura UR-27","Regular","USD 47.3025"
882,"Urban",8,"Natura UR-28","Regular","USD 766.45"
883,"Urban",8,"Natura UR-29","Regular","USD 120.645"
884,"Urban",8,"Natura UR-30","Regular","USD 59.325"
885,"Urban",8,"Natura UR-31","Regular","USD 393.6975"
890,"Urban",8,"Natura UR-36","Regular","USD 70.0875"
1144,"Urban",10,"Pirum UR-01","Regular","USD 419.95"
1145,"Urban",10,"Pirum UR-02","Regular","USD 351.7"
1146,"Urban",10,"Pirum UR-03","Regular","USD 65.5725"
1147,"Urban",10,"Pirum UR-04","Regular","USD 98.6475"
1148,"Urban",10,"Pirum UR-05","Regular","USD 314.95"
1149,"Urban",10,"Pirum UR-06","Regular","USD 152.4075"
1150,"Urban",10,"Pirum UR-07","Regular","USD 472.5"
1151,"Urban",10,"Pirum UR-08","Regular","USD 162.6975"
1152,"Urban",10,"Pirum UR-09","Regular","USD 209.9475"
1153,"Urban",10,"Pirum UR-10","Regular","USD 372.7"
1154,"Urban",10,"Pirum UR-11","Regular","USD 139.0725"
1155,"Urban",10,"Pirum UR-12","Regular","USD 629.95"
1156,"Urban",10,"Pirum UR-13","Regular","USD 346.45"
1157,"Urban",10,"Pirum UR-14","Regular","USD 383.2"
1158,"Urban",10,"Pirum UR-15","Regular","USD 209.9475"
1159,"Urban",10,"Pirum UR-16","Regular","USD 194.1975"
1161,"Urban",10,"Pirum UR-18","Regular","USD 183.6975"
1162,"Urban",10,"Pirum UR-19","Regular","USD 250.8975"
1164,"Urban",10,"Pirum UR-21","Regular","USD 107.5725"
1755,"Urban",11,"Pomum UR-01","Regular","USD 519.7"
1756,"Urban",11,"Pomum UR-02","Regular","USD 471.98"
1757,"Urban",11,"Pomum UR-03","Regular","USD 551.1975"
1758,"Urban",11,"Pomum UR-04","Regular","USD 482.48"
1759,"Urban",11,"Pomum UR-05","Regular","USD 445.73"
1760,"Urban",11,"Pomum UR-06","Regular","USD 713.48"
1761,"Urban",11,"Pomum UR-07","Regular","USD 839.74"
1762,"Urban",11,"Pomum UR-08","Regular","USD 471.98"
1763,"Urban",11,"Pomum UR-09","Regular","USD 498.7"
1764,"Urban",11,"Pomum UR-10","Regular","USD 587.95"
1765,"Urban",11,"Pomum UR-11","Regular","USD 186.48"
1668,"Urban",12,"Quibus UR-01","Regular","USD 430.4"
1669,"Urban",12,"Quibus UR-02","Regular","USD 435.65"
1670,"Urban",12,"Quibus UR-03","Regular","USD 446.15"
2125,"Urban",14,"Victoria UR-01","Regular","USD 514.45"
2126,"Urban",14,"Victoria UR-02","Regular","USD 472.45"
2127,"Urban",14,"Victoria UR-03","Regular","USD 419.74"
2128,"Urban",14,"Victoria UR-04","Regular","USD 409.45"
2129,"Urban",14,"Victoria UR-05","Regular","USD 550.99"
2130,"Urban",14,"Victoria UR-06","Regular","USD 472.24"
2131,"Urban",14,"Victoria UR-07","Regular","USD 446.2"
2132,"Urban",14,"Victoria UR-08","Regular","USD 383.2"
2133,"Urban",14,"Victoria UR-09","Regular","USD 493.45"
2134,"Urban",14,"Victoria UR-10","Regular","USD 524.95"
2135,"Urban",14,"Victoria UR-11","Regular","USD 524.74"
2136,"Urban",14,"Victoria UR-12","Regular","USD 477.7"
2137,"Urban",14,"Victoria UR-13","Regular","USD 524.7375"
2138,"Urban",14,"Victoria UR-14","Regular","USD 551.2"
2139,"Urban",14,"Victoria UR-15","Regular","USD 456.7"
2140,"Urban",14,"Victoria UR-16","Regular","USD 550.99"
2141,"Urban",14,"Victoria UR-17","Regular","USD 472.45"
2142,"Urban",14,"Victoria UR-18","Regular","USD 524.95"
2143,"Urban",14,"Victoria UR-19","Regular","USD 451.45"
2144,"Urban",14,"Victoria UR-20","Regular","USD 477.7"
2145,"Urban",14,"Victoria UR-21","Regular","USD 472.45"
2146,"Urban",14,"Victoria UR-22","Regular","USD 383.2"
2147,"Urban",14,"Victoria UR-23","Regular","USD 490.8225"
2299,"Urban",2,"Aliqui UR-02","Regular","USD 115.4475"
2302,"Urban",2,"Aliqui UR-05","Regular","USD 0"
2305,"Urban",2,"Aliqui UR-08","Regular","USD 283.4475"
2307,"Urban",2,"Aliqui UR-10","Regular","USD 283.45"
2309,"Urban",2,"Aliqui UR-12","Regular","USD 314.48"
2311,"Urban",2,"Aliqui UR-14","Regular","USD 194.1975"
2312,"Urban",2,"Aliqui UR-15","Regular","USD 194.1975"
2313,"Urban",2,"Aliqui UR-16","Regular","USD 28.2975"
2314,"Urban",2,"Aliqui UR-17","Regular","USD 13.9125"
2320,"Urban",2,"Aliqui UR-23","Regular","USD 34.0725"
2321,"Urban",2,"Aliqui UR-24","Regular","USD 367.4475"
2325,"Urban",2,"Aliqui UR-28","Regular","USD 278.1975"
2326,"Urban",2,"Aliqui UR-29","Regular","USD 188.9475"
1981,"Urban",4,"Currus RP-56","Productivity","USD 220.45"
1991,"Urban",4,"Currus RS-10","Select","USD 320.2"
1993,"Urban",4,"Currus RS-12","Select","USD 120.7"
1440,"Urban",12,"Quibus RP-32","Productivity","USD 370.02"
1441,"Urban",12,"Quibus RP-33","Productivity","USD 506.5725"
1442,"Urban",12,"Quibus RP-34","Productivity","USD 506.5725"
1443,"Urban",12,"Quibus RP-35","Productivity","USD 115.4"
1444,"Urban",12,"Quibus RP-36","Productivity","USD 115.4"
1445,"Urban",12,"Quibus RP-37","Productivity","USD 94.395"
1446,"Urban",12,"Quibus RP-38","Productivity","USD 94.395"
1447,"Urban",12,"Quibus RP-39","Productivity","USD 141.645"
1448,"Urban",12,"Quibus RP-40","Productivity","USD 141.645"
1449,"Urban",12,"Quibus RP-41","Productivity","USD 152.15"
1450,"Urban",12,"Quibus RP-42","Productivity","USD 152.15"
1451,"Urban",12,"Quibus RP-43","Productivity","USD 385.77"
1452,"Urban",12,"Quibus RP-44","Productivity","USD 385.77"
1453,"Urban",12,"Quibus RP-45","Productivity","USD 435.65"
1454,"Urban",12,"Quibus RP-46","Productivity","USD 435.65"
1455,"Urban",12,"Quibus RP-47","Productivity","USD 396.27"
1456,"Urban",12,"Quibus RP-48","Productivity","USD 396.27"
1457,"Urban",12,"Quibus RP-49","Productivity","USD 414.65"
1458,"Urban",12,"Quibus RP-50","Productivity","USD 414.65"
1459,"Urban",12,"Quibus RP-51","Productivity","USD 472.45"
1460,"Urban",12,"Quibus RP-52","Productivity","USD 472.45"
1461,"Urban",12,"Quibus RP-53","Productivity","USD 341.145"
1462,"Urban",12,"Quibus RP-54","Productivity","USD 341.145"
1463,"Urban",12,"Quibus RP-55","Productivity","USD 272.95"
1464,"Urban",12,"Quibus RP-56","Productivity","USD 272.95"
1465,"Urban",12,"Quibus RP-57","Productivity","USD 233.52"
1466,"Urban",12,"Quibus RP-58","Productivity","USD 233.52"
1467,"Urban",12,"Quibus RP-59","Productivity","USD 454.0725"
1468,"Urban",12,"Quibus RP-60","Productivity","USD 454.0725"
1469,"Urban",12,"Quibus RP-61","Productivity","USD 501.3225"
1470,"Urban",12,"Quibus RP-62","Productivity","USD 501.3225"
1471,"Urban",12,"Quibus RP-63","Productivity","USD 293.9"
1472,"Urban",12,"Quibus RP-64","Productivity","USD 293.9"
1473,"Urban",12,"Quibus RP-65","Productivity","USD 343.77"
1474,"Urban",12,"Quibus RP-66","Productivity","USD 343.77"
1477,"Urban",12,"Quibus RP-69","Productivity","USD 335.9"
1478,"Urban",12,"Quibus RP-70","Productivity","USD 335.9"
1479,"Urban",12,"Quibus RP-71","Productivity","USD 377.895"
1480,"Urban",12,"Quibus RP-72","Productivity","USD 377.895"
1481,"Urban",12,"Quibus RP-73","Productivity","USD 440.9"
1482,"Urban",12,"Quibus RP-74","Productivity","USD 440.9"
1483,"Urban",12,"Quibus RP-75","Productivity","USD 89.15"
1484,"Urban",12,"Quibus RP-76","Productivity","USD 89.15"
1485,"Urban",12,"Quibus RP-77","Productivity","USD 354.27"
1486,"Urban",12,"Quibus RP-78","Productivity","USD 354.27"
1487,"Urban",12,"Quibus RP-79","Productivity","USD 522.3225"
1488,"Urban",12,"Quibus RP-80","Productivity","USD 522.3225"
1489,"Urban",12,"Quibus RP-81","Productivity","USD 330.7"
1490,"Urban",12,"Quibus RP-82","Productivity","USD 330.7"
1491,"Urban",12,"Quibus RP-83","Productivity","USD 304.4"
1492,"Urban",12,"Quibus RP-84","Productivity","USD 304.4"
1493,"Urban",12,"Quibus RP-85","Productivity","USD 435.7"
1494,"Urban",12,"Quibus RP-86","Productivity","USD 435.7"
1495,"Urban",12,"Quibus RP-87","Productivity","USD 425.2"
1496,"Urban",12,"Quibus RP-88","Productivity","USD 425.2"
189,"Urban",1,"Abbas UC-01","Convenience","USD 792.75"
190,"Urban",1,"Abbas UC-02","Convenience","USD 786.98"
191,"Urban",1,"Abbas UC-03","Convenience","USD 792.75"
192,"Urban",1,"Abbas UC-04","Convenience","USD 787.5"
193,"Urban",1,"Abbas UC-05","Convenience","USD 765.98"
194,"Urban",1,"Abbas UC-06","Convenience","USD 787.5"
195,"Urban",1,"Abbas UC-07","Convenience","USD 839.475"
196,"Urban",1,"Abbas UC-08","Convenience","USD 839.48"
387,"Urban",5,"Fama UC-01","Convenience","USD 997.24"
388,"Urban",5,"Fama UC-02","Convenience","USD 1102.24"
1882,"Urban",6,"Leo UC-01","Convenience","USD 1364.9475"
1883,"Urban",6,"Leo UC-02","Convenience","USD 774.3225"
1884,"Urban",6,"Leo UC-03","Convenience","USD 1063.0725"
1885,"Urban",6,"Leo UC-04","Convenience","USD 853.0725"
1886,"Urban",6,"Leo UC-05","Convenience","USD 1041.5475"
1887,"Urban",6,"Leo UC-06","Convenience","USD 1469.9475"
1888,"Urban",6,"Leo UC-07","Convenience","USD 1033.6725"
1889,"Urban",6,"Leo UC-08","Convenience","USD 737.5725"
1890,"Urban",6,"Leo UC-09","Convenience","USD 1679.95"
1891,"Urban",6,"Leo UC-10","Convenience","USD 719.2"
1892,"Urban",6,"Leo UC-11","Convenience","USD 1076.1975"
1893,"Urban",6,"Leo UC-12","Convenience","USD 748.0725"
1894,"Urban",6,"Leo UC-13","Convenience","USD 818.9475"
1895,"Urban",6,"Leo UC-14","Convenience","USD 761.1975"
1896,"Urban",6,"Leo UC-15","Convenience","USD 769.0725"
1897,"Urban",6,"Leo UC-16","Convenience","USD 787.4475"
1898,"Urban",6,"Leo UC-17","Convenience","USD 1056.09"
1899,"Urban",6,"Leo UC-18","Convenience","USD 981.6975"
1901,"Urban",6,"Leo UC-20","Convenience","USD 847.8225"
1902,"Urban",6,"Leo UC-21","Convenience","USD 1627.4475"
1903,"Urban",6,"Leo UC-22","Convenience","USD 818.9475"
1904,"Urban",6,"Leo UC-23","Convenience","USD 695.5725"
1905,"Urban",6,"Leo UC-24","Convenience","USD 1151.7975"
1906,"Urban",6,"Leo UC-25","Convenience","USD 774.3225"
1907,"Urban",6,"Leo UC-26","Convenience","USD 1299.3225"
938,"Urban",8,"Natura UC-01","Convenience","USD 102.5325"
939,"Urban",8,"Natura UC-02","Convenience","USD 448.35"
940,"Urban",8,"Natura UC-03","Convenience","USD 698.2"
941,"Urban",8,"Natura UC-04","Convenience","USD 944.95"
942,"Urban",8,"Natura UC-05","Convenience","USD 637.88"
943,"Urban",8,"Natura UC-06","Convenience","USD 695.625"
944,"Urban",8,"Natura UC-07","Convenience","USD 747.6"
945,"Urban",8,"Natura UC-08","Convenience","USD 702.98"
946,"Urban",8,"Natura UC-09","Convenience","USD 708.7"
947,"Urban",8,"Natura UC-10","Convenience","USD 724.45"
948,"Urban",8,"Natura UC-11","Convenience","USD 784.8225"
949,"Urban",8,"Natura UC-12","Convenience","USD 1286.2"
950,"Urban",8,"Natura UC-13","Convenience","USD 1417.45"
952,"Urban",8,"Natura UC-15","Convenience","USD 299.2"
953,"Urban",8,"Natura UC-16","Convenience","USD 127.8375"
954,"Urban",8,"Natura UC-17","Convenience","USD 698.2"
955,"Urban",8,"Natura UC-18","Convenience","USD 829.45"
956,"Urban",8,"Natura UC-19","Convenience","USD 874.0725"
957,"Urban",8,"Natura UC-20","Convenience","USD 853.0725"
958,"Urban",8,"Natura UC-21","Convenience","USD 761.2"
959,"Urban",8,"Natura UC-22","Convenience","USD 863.5725"
961,"Urban",8,"Natura UC-24","Convenience","USD 166.6875"
962,"Urban",8,"Natura UC-25","Convenience","USD 524.95"
963,"Urban",8,"Natura UC-26","Convenience","USD 432.6"
964,"Urban",8,"Natura UC-27","Convenience","USD 356.95"
965,"Urban",8,"Natura UC-28","Convenience","USD 524.95"
966,"Urban",8,"Natura UC-29","Convenience","USD 509.2"
967,"Urban",8,"Natura UC-30","Convenience","USD 771.7"
968,"Urban",8,"Natura UC-31","Convenience","USD 708.6975"
969,"Urban",8,"Natura UC-32","Convenience","USD 419.95"
970,"Urban",8,"Natura UC-33","Convenience","USD 997.4475"
971,"Urban",8,"Natura UC-34","Convenience","USD 1286.2"
972,"Urban",8,"Natura UC-35","Convenience","USD 690.375"
973,"Urban",8,"Natura UC-36","Convenience","USD 643.13"
974,"Urban",8,"Natura UC-37","Convenience","USD 695.1"
975,"Urban",8,"Natura UC-38","Convenience","USD 755.475"
976,"Urban",8,"Natura UC-39","Convenience","USD 349.075"
977,"Urban",8,"Natura UC-40","Convenience","USD 524.95"
978,"Urban",8,"Natura UC-41","Convenience","USD 803.2"
979,"Urban",8,"Natura UC-42","Convenience","USD 409.45"
980,"Urban",8,"Natura UC-43","Convenience","USD 432.6"
981,"Urban",8,"Natura UC-44","Convenience","USD 219.98"
982,"Urban",8,"Natura UC-45","Convenience","USD 1454.2"
983,"Urban",8,"Natura UC-46","Convenience","USD 485.1"
985,"Urban",8,"Natura UC-48","Convenience","USD 829.45"
986,"Urban",8,"Natura UC-49","Convenience","USD 367.45"
987,"Urban",8,"Natura UC-50","Convenience","USD 192.3075"
988,"Urban",8,"Natura UC-51","Convenience","USD 414.7"
989,"Urban",8,"Natura UC-52","Convenience","USD 467.2"
990,"Urban",8,"Natura UC-53","Convenience","USD 530.2"
992,"Urban",8,"Natura UC-55","Convenience","USD 314.95"
993,"Urban",8,"Natura UC-56","Convenience","USD 448.35"
994,"Urban",8,"Natura UC-57","Convenience","USD 485.1"
995,"Urban",8,"Natura UC-58","Convenience","USD 598.45"
996,"Urban",8,"Natura UC-59","Convenience","USD 729.7"
997,"Urban",8,"Natura UC-60","Convenience","USD 874.073333333333"
998,"Urban",8,"Natura UC-61","Convenience","USD 729.7"
999,"Urban",8,"Natura UC-62","Convenience","USD 782.2"
1029,"Urban",9,"Palma UC-01","Convenience","USD 1207.2375"
1030,"Urban",9,"Palma UC-02","Convenience","USD 1364.74"
1031,"Urban",9,"Palma UC-03","Convenience","USD 1049.74"
1032,"Urban",9,"Palma UC-04","Convenience","USD 1207.2375"
1033,"Urban",9,"Palma UC-05","Convenience","USD 1031.5725"
1034,"Urban",9,"Palma UC-06","Convenience","USD 997.24"
1035,"Urban",9,"Palma UC-07","Convenience","USD 1207.2375"
1036,"Urban",9,"Palma UC-08","Convenience","USD 1207.2375"
1037,"Urban",9,"Palma UC-09","Convenience","USD 1417.24"
1038,"Urban",9,"Palma UC-10","Convenience","USD 1364.74"
1040,"Urban",9,"Palma UC-12","Convenience","USD 1312.45"
1041,"Urban",9,"Palma UC-13","Convenience","USD 1102.24"
1042,"Urban",9,"Palma UC-14","Convenience","USD 1207.24"
1199,"Urban",10,"Pirum UC-01","Convenience","USD 141.6975"
1200,"Urban",10,"Pirum UC-02","Convenience","USD 165.3225"
1201,"Urban",10,"Pirum UC-03","Convenience","USD 577.45"
1202,"Urban",10,"Pirum UC-04","Convenience","USD 619.45"
1203,"Urban",10,"Pirum UC-05","Convenience","USD 341.2"
1204,"Urban",10,"Pirum UC-06","Convenience","USD 456.7"
1205,"Urban",10,"Pirum UC-07","Convenience","USD 409.45"
1206,"Urban",10,"Pirum UC-08","Convenience","USD 551.2"
1207,"Urban",10,"Pirum UC-09","Convenience","USD 729.7"
1208,"Urban",10,"Pirum UC-10","Convenience","USD 330.7"
1209,"Urban",10,"Pirum UC-11","Convenience","USD 98.4375"
1210,"Urban",10,"Pirum UC-12","Convenience","USD 603.7"
1211,"Urban",10,"Pirum UC-13","Convenience","USD 766.45"
1212,"Urban",10,"Pirum UC-14","Convenience","USD 482.95"
1213,"Urban",10,"Pirum UC-15","Convenience","USD 566.95"
1214,"Urban",10,"Pirum UC-16","Convenience","USD 682.45"
1215,"Urban",10,"Pirum UC-17","Convenience","USD 367.45"
1217,"Urban",10,"Pirum UC-19","Convenience","USD 593.2"
1218,"Urban",10,"Pirum UC-20","Convenience","USD 173.1975"
1219,"Urban",10,"Pirum UC-21","Convenience","USD 325.4475"
1220,"Urban",10,"Pirum UC-22","Convenience","USD 682.45"
1221,"Urban",10,"Pirum UC-23","Convenience","USD 839.95"
1222,"Urban",10,"Pirum UC-24","Convenience","USD 383.2"
1223,"Urban",10,"Pirum UC-25","Convenience","USD 456.7"
1224,"Urban",10,"Pirum UC-26","Convenience","USD 467.1975"
1225,"Urban",10,"Pirum UC-27","Convenience","USD 257.2"
1226,"Urban",10,"Pirum UC-28","Convenience","USD 572.2"
1227,"Urban",10,"Pirum UC-29","Convenience","USD 351.7"
1228,"Urban",10,"Pirum UC-30","Convenience","USD 146.95"
1229,"Urban",10,"Pirum UC-31","Convenience","USD 288.7"
1230,"Urban",10,"Pirum UC-32","Convenience","USD 524.95"
