WELL_LEVEL_TYPE,OPERATOR,WELL_NAME_FKA,WELL_NAME,PROPERTY_NUMBER,WELL_STATUS,WELL_ORIENTATION,BASIN,COUNTY_SHL,STATE_SHL,PAD_NAME,PRIMARY_TARGET_FORMATION,PRODUCING_LATERAL_SLOT_NUMBER,LATITUDE_SHL,LONGITUDE_SHL,LATITUDE_BHL,LONGITUDE_BHL,COORDINATE_DATUM_SHL,COORDINATE_SOURCE_SHL,BLOCK_SHL,TOWNSHIP_SHL,SURVEY_NAME_SHL,SECTION_SHL,ABSTRACT_SHL,ELEVATION_GROUND,BATTERY,DRILLING_PERMIT_NUMBER,REGULATORY_LEASE_NAME,REGULATORY_FIELD,WELL_CLASS_NAME,SURFACE_SPUD_DATE_SHL,SURFACE_END_DATE_SHL,INTERMEDIATE_START_DATE,INTERMEDIATE_END_DATE,PILOT_START_DATE,PILOT_END_DATE,DRILLING_PRODUCTION_START_DATE,RIG_RELEASE_DATE,TOTAL_MEASURED_DEPTH,TOTAL_LATERAL_LENGTH,PRODUCING_METHOD,POP_DATE,FIRST_PRODUCTION_DATE,FOREMAN_NAME,PUMPER_NAME,ESI_ID,Actual Rig Release Date,Rig Released Pad Name,Actual Rig Days,!Test INT Date
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANDY JOHNSON 19-30-4407H","903204H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HALL 11-4413H","511804413H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANCHLAND A UNIT-4215H","500921","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","CANCELLED-PLANNED","WOLFCAMP A","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","OLIVER 39-34-4403H","522204408H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JULIE HUGHES 8-4403H","808063H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RATLIFF 43-42-4801H","515704H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP C2","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 24-25-4401H","505004H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HUGH 27-34-4403H","512904H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","GAYLORD PERRY 41-44-4407H","569103H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 8-9-4403H","690817H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MARIENFELD 24-13-4309H","500364","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP B","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SEBASTIAN 19-30-4313H","512509H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 24-25-4201H","505002H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP A","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 44-5-4303H","530413H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 44-5-4201H","530408H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANDY JOHNSON 19-4401H","5842001H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CARMICHAEL 18-6-3015H","500344","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","DEAN","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HUBBARD 26-35-2810H","500310","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","SPRABERRY LOWER SHALE","10","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","WAYMORE 2-6-4201H","500053","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","HOWARD","TX","CANCELLED-PLANNED","WOLFCAMP A","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANCHLAND A UNIT-4213H","500920","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","CANCELLED-PLANNED","WOLFCAMP A","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","GREG MADDUX 31-32-4303H","5170003H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 41-44-106H","500782","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","6","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DEVIN 25-24-4603H","652016H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP C1","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 12-13-4209H","500380","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP A","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TUCKER 166-4407H","515404407H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SEBASTIAN 19-30-4213H","512506H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP A","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRYNLEE 9-8-4212H","690904412H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","12","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 8-9-4411H","690819H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TAYLOR 45-33-4402H","500415","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","2","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHAR HUGHES 8-9-4215H","539804215H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CALVERLEY 36-25-4211H","500039","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BAST 34-39-4213H","534304H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 10-7-4409H","691013H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BATES 31-30-4415H","903304H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BATES 43-42-4407H","903120H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BATES 43-42-4304H","903109H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","4","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SEBASTIAN 19-30-4113H","512608H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP A","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","NUNN 5-44-4405H","578004H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PEDRO MARTINEZ 7-4403H","5820005H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","3","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COX 22-27-2615H","5150004H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","SPRABERRY MIDDLE","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HUBBARD 26-35-4215H","499254","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 24-25-4301H","505003H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","NAIL RANCH 4-35-4307H","500368","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP B","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 12-13-2801H","500377","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","SPRABERRY LOWER SHALE","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COX 22-27-4215H","5150006H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MARIENFELD 24-13-4209H","500362","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP A","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MORGAN 33-4413H","663012H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","GAYLORD PERRY 41-44-4405H","569102H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COX 22-27-4315H","5150007H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP B","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DEVIN 25-24-4213H","500194","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP A","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","OLIVER 39-34-4413H","500411","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TUCKER 166-4406H","515404406H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","6","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DEVIN 25-24-4409H","652027H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","9","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HUBBARD 26-35-4315H","500213","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP B","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HOELSCHER 14-23-4201H","500331","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP A","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 43-42-4305H","522111H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","5","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BAST 34-39-4413H","534301H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","13","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CARMICHAEL 18-6-2815H","500343","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","SPRABERRY LOWER SHALE","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HIRSCH E 29-4415H","50000123H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRYNLEE 9-8-4315H","690904419H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","15","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 10-7-4412H","691002H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","12","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 22-27-4311H","512716H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP A","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 12-13-4301H","500381","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CANCELLED-PLANNED","WOLFCAMP B","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HUBBARD 26-35-4311H","500317","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP B","11","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KATHRYN 43-6-4401H","522103H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PEDRO MARTINEZ 7-4401H","5820004H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","1","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RINGO 10-7-4307H","691009H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","CANCELLED-PLANNED","WOLFCAMP B","7","29.51118563","-106.62261844","","","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
