ID,ISO,COUNTRY,REGION,Category,Measure,Specific Group Targeted,Comments,NON_COMPLIANCE,Date implemented,Source,Source type,LINK,Entry date,Alternative source,Max Daily Vaccinations,Daily Cases When Implemented,Change in cases after 60 days,Non compliance result
10549,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","False","ISK 200 million additional funding in regional plans","Not applicable",2020-05-13 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/13/200-milljona-kr.-vidbotarfjarveiting-til-soknaraaetlana/",2020-05-14 00:00:00.000,"",,0,0,"Not applicable"
12457,"ISL","Iceland","Europe","Governance and socio-economic measures","Economic measures","False","Increases in government budget to cover COVID-19 economic impacts through labour market measure, as a third package with 65 bn. Kroner","Not applicable",2020-05-26 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/26/Thridja-fjaraukalagafrumvarpid-lagt-fram-/",2020-05-31 00:00:00.000,"",,0,2,"Not applicable"
3093,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","Temporary exemption to the regulation of driving and rest times for drivers","Not applicable",2020-03-26 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/valdiba-pieskir-pagaidu-iznemumu-transportlidzeklu-vaditaju-brauksanas-un-atputas-laika",2020-03-30 00:00:00.000,"",,24,-23,"Not applicable"
7322,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","Unemployed person where benefits ended which ended on or after 12 March 2020, and who has not found a job due to the consequences of the emergency declared by Covid-19, is able to claim unemployment benefit.","Not applicable",2020-04-21 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/cetrus-menesus-bus-iespeja-sanemt-bezdarbnieka-palidzibas-pabalstu",2020-04-24 00:00:00.000,"",,12,-10,"Not applicable"
7319,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","Lowered threshold: The minimum threshold for the downtime allowance will be EUR 180","Not applicable",2020-04-23 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/dikstaves-palidzibas-pabalsta-zemakais-slieksnis-bus-180-eiro",2020-04-24 00:00:00.000,"",,13,-13,"Not applicable"
7321,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","Self-employed persons - part-time pedagogical or creative workers - are now also able to claim the downtime allowance.","Not applicable",2020-04-23 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/ari-pasnodarbinatas-personas-nepilnas-darba-slodzes-pedagogiska-vai-radosa-darba",2020-04-24 00:00:00.000,"",,13,-13,"Not applicable"
8553,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","Changes to Altum loan programmes: maximum loan repayment period extended;  increased the amount of ERDF funding to 7 million euros (currently 5.8 million) ; regulations on investment support for the establishment or reconstruction of production facilities and infrastructure, enabling project implementers to request project extension","Not applicable",2020-04-28 00:00:00.000,"Government","Government","https://em.gov.lv/lv/jaunumi/27810-paplasinats-atbalsta-apmers-covid-19-skartajiem-uznemumiem",2020-05-01 00:00:00.000,"",,6,-5,"Not applicable"
8552,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","75 million EUR for the implementation of measures to promote the energy efficiency of building","Not applicable",2020-04-29 00:00:00.000,"Government","Government","https://em.gov.lv/lv/jaunumi/27825-daudzdzivoklu-maju-renovacija-efektivs-atbalsta-mehanisms-atrai-covid-19-radito-ekonomisko-seku-mazinasanai",2020-05-01 00:00:00.000,"",,18,-15,"Not applicable"
8557,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","The borrowing limit for local governments is increased by 150 million euros to mitigate the effects of COVID-19","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/par-150-miljoniem-eiro-palielina-pasvaldibu-aiznemuma-limitu-covid-19-seku-mazinasanai",2020-05-01 00:00:00.000,"",,13,-12,"Not applicable"
8558,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","The government approves Latvia's Stability Program for 2020-2023, including COVID-19 related measures","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://mk.gov.lv/lv/aktualitates/valdiba-apstiprina-latvijas-stabilitates-programmu-2020-2023-gadam-30042020",2020-05-01 00:00:00.000,"",,13,-12,"Not applicable"
9323,"LVA","Latvia","Europe","Governance and socio-economic measures","Economic measures","False","Custody benefits have been increased","Not applicable",2020-05-05 00:00:00.000,"Government","Government","https://www.mk.gov.lv/lv/aktualitates/arkartejas-situacijas-laika-palielinats-pabalsts-aizbildniba-esosa-berna-uzturesanai",2020-05-06 00:00:00.000,"",,17,-17,"Not applicable"
1948,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Package included deferral of taxing, short-term work, and liquidity measures","Not applicable",2020-03-19 00:00:00.000,"Government","Government","https://www.regierung.li/media/attachments/132-massnahmenpaket-wirtschaft-corona.pdf?t=637206550288692988",2020-03-24 00:00:00.000,"",,9,-9,"Not applicable"
2064,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Sunday-ban on trucks being lifted to ensure smooth supply lines","Not applicable",2020-03-19 00:00:00.000,"Government","Government","https://www.llv.li/medienmitteilungen/detail/3624/aussetzung-sonntagsfahrverbot-am-19032020",2020-03-24 00:00:00.000,"",,9,-9,"Not applicable"
4235,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","100 Mio CHF second economic package to protect jobs and provide liquidity to companies","Not applicable",2020-04-08 00:00:00.000,"Government","Government","https://www.regierung.li/media/attachments/167-corona-zweites-massnahmepaket-0403.pdf?t=637218857854561984",2020-04-07 00:00:00.000,"",,0,0,"Not applicable"
7329,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Relaxing of declaration regulations around food products and their ingredients lists, as some ingredients are not available anymore","Not applicable",2020-04-21 00:00:00.000,"Government","Government","https://www.regierung.li/de/mitteilungen/223412/?typ=content&nid=11076",2020-04-24 00:00:00.000,"",,0,0,"Not applicable"
8593,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Extension of economic measures for May: the support for companies that were affected by the crises expanded to a lump sum of 5 000 CHF and also covers May, despite gradual reopening; also covering some additional persons prior left aside by the short-term aid package","Not applicable",2020-04-24 00:00:00.000,"Government","Government","https://www.llv.li/medienmitteilungen/detail/3707/regierung-sagt-staatsfeiertag-ab-und-erweitert-massnahmen-fur-die-wirtschaft",2020-05-02 00:00:00.000,"",,1,-1,"Not applicable"
9330,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Adaptation of bankrupcy laws to ensure greater chance of business continuity rather than meaning the full closure of a company","Not applicable",2020-05-05 00:00:00.000,"Government","Government","https://www.llv.li/medienmitteilungen/detail/3735/reform-des-insolvenzrechts-fokussiert-auf-sanierung-von-unternehmen",2020-05-06 00:00:00.000,"",,0,0,"Not applicable"
10604,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Extension until 30th September: short-term work package","Not applicable",2020-05-14 00:00:00.000,"Government","Government","https://www.llv.li/medienmitteilungen/detail/3760/regierung-verlangert-die-ausrichtung-von-kurzarbeitsentschadigung-bis-zum-30-september-und-passt-die-richtlinie-fur-den-betriebskostenzuschuss-an",2020-05-15 00:00:00.000,"",,0,0,"Not applicable"
13447,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Economic measures","False","Extension until end of September: short-term work payments; credits; one-time re-opening payment","Not applicable",2020-06-09 00:00:00.000,"Government","Government","https://www.regierung.li/media/attachments/317-corona-verlaengerung--wirtschaftliche-unterstuetzung-0609.pdf?t=637274652974277080",2020-06-11 00:00:00.000,"",,0,0,"Not applicable"
4239,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","Foreigners living abroad in Germany but working in Luxembourg are not going to be disadvantaged, if they decide to work from home (as might have been the case previously)","Not applicable",2020-04-02 00:00:00.000,"Government","Government","https://gouvernement.lu/de/actualites/toutes_actualites/communiques/2020/04-avril/02-grenzpendler-heimarbeit.html",2020-04-07 00:00:00.000,"",,141,-139,"Not applicable"
4237,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","Support for employees to take holiday if they need to care for person at home (e.g. elderly, person with disability)","Not applicable",2020-04-03 00:00:00.000,"Government","Government","https://gouvernement.lu/de/actualites/toutes_actualites/communiques/2020/04-avril/03-conge-soutien-familial.html",2020-04-07 00:00:00.000,"",,168,-167,"Not applicable"
4242,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","Ministry of the Economy is strengthening support for businesses with a capital grant in the form of a repayable advance which aims to meet the needs of corporate liquidity.","Not applicable",2020-04-03 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/communications-officielles.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B04-avril%2B03-pme-aide-covid19.html",2020-04-07 00:00:00.000,"",,168,-167,"Not applicable"
7360,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","The Luxembourg State has issued a 2.5 billion EUR loan to deal with COVID-19","Not applicable",2020-04-22 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B04-avril%2B22-etat-emprunt-covid19.html",2020-04-24 00:00:00.000,"",,60,-54,"Not applicable"
8626,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","2020 Stability and Growth Program with the macroeconomic outlooks of the country published","Not applicable",2020-04-29 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B04-avril%2B29-psc-covid19.html",2020-05-02 00:00:00.000,"",,12,32,"Not applicable"
9428,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","New non-reimbursable allowance for the self-employed, at 3000-5000 EUR","Not applicable",2020-05-06 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B05-mai%2B06-indemnite-independants.html",2020-05-07 00:00:00.000,"",,12,17,"Not applicable"
11826,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Economic measures","False","Social support funds were doubled in their benefit payments","Not applicable",2020-05-20 00:00:00.000,"Government","Government","https://gouvernement.lu/de/actualites/toutes_actualites/communiques/2020/05-mai/20-allocation-vie-chere.html",2020-05-25 00:00:00.000,"",,11,113,"Not applicable"
