X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,Night,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,VISIBILITY_Clear,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,Age Class,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,PEDESTRIAN_Yes,CYCLIST,CYCLIST_Yes,AUTOMOBILE,AUTOMOBILE_Yes,MOTORCYCLE,MOTORCYCLE_Yes,TRUCK,TRUCK_Yes,TRSN_CITY_VEH,TRSN_CITY_VEH_Yes,EMERG_VEH,EMERG_VEH_Yes,PASSENGER,PASSENGER_Yes,SPEEDING,SPEEDING_Yes,AG_DRIV,AG_DRIV_Yes,REDLIGHT,REDLIGHT_Yes,ALCOHOL,ALCOHOL_Yes,DISABILITY,DISABILITY_Yes,Hood_ID,Neighbourhood,ObjectId,Validation,Lin[Fatal],Prob[Fatal],Prob[Non-Fatal Injury],Most Likely ACCLASS 2,Correct
-8826710.5549381,5438746.7543643,4164012,966627,2007,2007-04-28 00:00:00.000,1415,14,"STEELES AVE E","day","ASHCOTT ST","","Major Arterial","Scarborough",23,42,43.827245,-79.29169,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","35 to 39","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,130,"Milliken (130)",1383,0,-2.2309457086692346,0.097005769443353013,0.90299423055664707,"Non-Fatal Injury",1
-8856455.12287807,5422697.71886391,3603940,929545,2006,2006-09-20 00:00:00.000,830,8,"ISLINGTON AVE","day","ELMHURST DR","","Major Arterial","Etobicoke York",1,23,43.723145,-79.55889,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","65 to 69","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,5,"Elms-Old Rexdale (5)",1423,0,-2.3823634581435327,0.084527495518358323,0.91547250448164175,"Non-Fatal Injury",1
-8856455.12287807,5422697.71886391,3603941,929545,2006,2006-09-20 00:00:00.000,830,8,"ISLINGTON AVE","day","ELMHURST DR","","Major Arterial","Etobicoke York",1,23,43.723145,-79.55889,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","70 to 74","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,5,"Elms-Old Rexdale (5)",1424,0,-2.0622490002631872,0.1128205269211081,0.88717947307889189,"Non-Fatal Injury",1
-8821857.02513952,5424777.43028806,4174613,971237,2007,2007-04-28 00:00:00.000,1905,19,"EGLINTON AVE E","night","BRIMLEY RD","","Major Arterial","Scarborough",,43,43.736645,-79.24809,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","45 to 49","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,138,"Eglinton East (138)",1498,1,-2.7001389758536734,0.062965155907839424,0.93703484409216065,"Non-Fatal Injury",1
-8859828.1034491,5425455.36346793,4174593,971231,2007,2007-05-09 00:00:00.000,517,5,"ALBION RD","day","FINCH AVE W","","Major Arterial","Etobicoke York",1,23,43.741045,-79.58919,"Intersection","At Intersection","Traffic Controller","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","45 to 49","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,2,"Mount Olive-Silverstone-Jamestown (2)",1537,1,-3.4217784358439927,0.031621724102281076,0.96837827589771885,"Non-Fatal Injury",1
-8856421.72703083,5418247.17079,4185850,976438,2007,2007-05-18 00:00:00.000,958,9,"DIXON RD","day","KIPLING AVE","","Major Arterial","Etobicoke York",,23,43.694245,-79.55859,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","40 to 44","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,6,"Kingsview Village-The Westway (6)",1566,0,-2.4755559338329105,0.0775896653003012,0.92241033469969869,"Non-Fatal Injury",1
-8861464.49996376,5425855.9837657,4185862,976441,2007,2007-05-20 00:00:00.000,1044,10,"ALBION RD","day","WESTMORE DR","","Major Arterial","Etobicoke York",1,23,43.743645,-79.60389,"Intersection","At Intersection","Traffic Controller","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","40 to 44","","Minor","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,1,"West Humber-Clairville (1)",1578,0,-2.9337139536268007,0.050511904390724359,0.94948809560927572,"Non-Fatal Injury",1
-8836005.73241934,5411952.3081954,3607700,942296,2006,2006-11-28 00:00:00.000,2300,23,"QUEEN ST E","night","DALHOUSIE ST","","Major Arterial","Toronto and East York",13,51,43.653345,-79.37519,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,75,"Church-Yonge Corridor (75)",1583,0,-2.9686774772770503,0.048861148913860675,0.95113885108613938,"Non-Fatal Injury",1
-8833668.02311268,5433039.28504989,4141876,956968,2007,2007-03-05 00:00:00.000,819,8,"DON MILLS RD","day","SENECA HILL DR","","Major Arterial","North York",17,33,43.790245,-79.35419,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","35 to 39","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,47,"Don Valley Village (47)",1592,0,-2.1182187746342649,0.10733862290128217,0.89266137709871785,"Non-Fatal Injury",1
-8837541.94139229,5426379.89810169,4128791,950837,2007,2007-01-18 00:00:00.000,705,7,"YORK MILLS RD","day","FENN AVE","","Major Arterial","North York",15,32,43.747045,-79.38899,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","50 to 54","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,40,"St.Andrew-Windfields (40)",1789,0,-1.3261711609578137,0.20979340536547955,0.79020659463452048,"Non-Fatal Injury",1
-8856020.97686397,5421234.4991542,4405458,952478,2007,2007-01-24 00:00:00.000,2245,22,"ISLINGTON Aven","night","REXDALE Boul","","Major Arterial","Etobicoke York",1,23,43.713645,-79.55499,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","45 to 49","","Minimal","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,1,"West Humber-Clairville (1)",1813,1,-2.8093825481335672,0.056819261515323058,0.943180738484677,"Non-Fatal Injury",1
-8830372.9661852,5437034.14228871,3615355,946585,2006,2006-12-19 00:00:00.000,1200,12,"WARDEN AVE","day","BAMBURGH CRCL","","Major Arterial","Scarborough",22,42,43.816145,-79.32459,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","40 to 44","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,116,"Steeles (116)",1839,0,-2.5282529610162525,0.07390112453971745,0.92609887546028258,"Non-Fatal Injury",1
-8824205.86639525,5436339.93078968,3615445,946614,2006,2006-12-20 00:00:00.000,1043,10,"MCCOWAN RD","day","SANDHURST CRCL","","Major Arterial","Scarborough",23,42,43.811645,-79.26919,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","40 to 44","","Major","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,129,"Agincourt North (129)",1849,0,-2.5282529610162525,0.07390112453971745,0.92609887546028258,"Non-Fatal Injury",1
-8824205.86639525,5436339.93078968,3615447,946614,2006,2006-12-20 00:00:00.000,1043,10,"MCCOWAN RD","day","SANDHURST CRCL","","Major Arterial","Scarborough",23,42,43.811645,-79.26919,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","60 to 64","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,129,"Agincourt North (129)",1851,0,-2.5757704827276706,0.070714163858059176,0.92928583614194071,"Non-Fatal Injury",1
-8861141.67344046,5424469.29531046,3502104,935226,2006,2006-10-10 00:00:00.000,1256,12,"FINCH Aven W","day","WESTMORE Driv","","Major Arterial","Etobicoke York",1,23,43.734645,-79.60099,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","60 to 64","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,1,"West Humber-Clairville (1)",1964,1,-2.8119579962066963,0.056681398539127278,0.94331860146087265,"Non-Fatal Injury",1
-8853683.26755731,5402879.24739924,4275177,1008571,2007,2007-11-15 00:00:00.000,724,7,"LAKE SHORE BLVD W","day","LONG BRANCH AVE","","Major Arterial","Etobicoke York",3,22,43.594345,-79.53399,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","40 to 44","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,19,"Long Branch (19)",2022,1,-2.0541629337955047,0.11363241533898746,0.88636758466101251,"Non-Fatal Injury",1
-8856421.72703083,5418247.17079,4197375,981405,2007,2007-06-25 00:00:00.000,855,8,"DIXON RD","day","KIPLING AVE","","Major Arterial","Etobicoke York",,23,43.694245,-79.55859,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","70 to 74","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,6,"Kingsview Village-The Westway (6)",2049,0,-2.2457394865588709,0.095717602149573713,0.9042823978504263,"Non-Fatal Injury",1
-8856421.72703083,5418247.17079,4197377,981405,2007,2007-06-25 00:00:00.000,855,8,"DIXON RD","day","KIPLING AVE","","Major Arterial","Etobicoke York",,23,43.694245,-79.55859,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","50 to 54","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,6,"Kingsview Village-The Westway (6)",2051,0,-2.7089596204725259,0.06244673490507683,0.93755326509492309,"Non-Fatal Injury",1
-8819563.84362917,5433949.15813364,4186557,976741,2007,2007-06-26 00:00:00.000,1500,15,"SHEPPARD AVE E","day","WASHBURN WAY","","Major Arterial","Scarborough",23,42,43.796145,-79.22749,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Major","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,132,"Malvern (132)",2059,0,-2.9023838331794325,0.052035847424549295,0.94796415257545064,"Non-Fatal Injury",1
-8843286.02711722,5414845.25750279,4200212,982600,2007,2007-07-04 00:00:00.000,2020,20,"DUFFERIN ST","night","BEAVER AVE","","Major Arterial","Toronto and East York",9,13,43.672145,-79.44059,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","25 to 29","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,93,"Dovercourt-Wallace Emerson-Junction (93)",2118,0,-2.8873024186260254,0.052784831108764342,0.94721516889123558,"Non-Fatal Injury",1
-8853816.85094626,5420864.88035169,4406104,995821,2007,2007-09-29 00:00:00.000,1600,16,"WESTON RD","day","KNOB HILL DR","","Major Arterial","Etobicoke York",5,12,43.711245,-79.53519,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","60 to 64","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,23,"Pelmo Park-Humberlea (23)",2155,1,-3.0085254020556222,0.047042206643544443,0.95295779335645547,"Non-Fatal Injury",1
-8851501.40553777,5425933.02812536,4204300,984340,2007,2007-07-22 00:00:00.000,1301,13,"JANE ST","day","SAN MARINOWAY","","Major Arterial","Etobicoke York",7,31,43.744145,-79.51439,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Sideswipe","Driver","40 to 44","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"Yes",1,"",0,25,"Glenfield-Jane Heights (25)",2312,0,-3.8797784401714557,0.020237389681182737,0.97976261031881728,"Non-Fatal Injury",1
-8855419.85161369,5419632.92456226,4225065,993425,2007,2007-09-06 00:00:00.000,826,8,"ISLINGTON AVE","day","ST GEORGES BLVD","","Major Arterial","Etobicoke York",1,23,43.703245,-79.54959,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","35 to 39","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,6,"Kingsview Village-The Westway (6)",2333,0,-3.1104967285005314,0.042676345727346118,0.95732365427265387,"Non-Fatal Injury",1
-8838766.45579102,5421373.11002139,4213823,988551,2007,2007-09-06 00:00:00.000,1530,15,"YONGE ST","day","ALBERTUS AVE","","Major Arterial","North York",,53,43.714545,-79.39999,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","55 to 59","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,99,"Mount Pleasant East (99)",2339,0,-1.9185268653626286,0.12802593003764887,0.871974069962351,"Non-Fatal Injury",1
-8853983.83018245,5421403.91271902,5309813,1015222,2008,2008-01-16 00:00:00.000,950,9,"WESTON RD","day","401 C W WESTON RD RAMP  E","","Major Arterial","Etobicoke York",7,31,43.714745,-79.53669,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","75 to 79","","Minor","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,23,"Pelmo Park-Humberlea (23)",2466,0,-1.9975357322037146,0.11946189722108412,0.880538102778916,"Non-Fatal Injury",1
-8848796.34191149,5431851.95865854,4239905,999758,2007,2007-10-22 00:00:00.000,1020,10,"STEELES Aven W","day","PETROLIA Road","","Major Arterial","North York",6,31,43.782545,-79.49009,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","70 to 74","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,27,"York University Heights (27)",2493,0,-2.2457394865588709,0.095717602149573713,0.9042823978504263,"Non-Fatal Injury",1
-8856210.21999832,5409429.41107608,4183271,975174,2007,2007-06-15 00:00:00.000,1715,17,"BLOOR ST W","day","THE EAST MALL","","Major Arterial","Etobicoke York",,22,43.636945,-79.55669,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Minor","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,14,"Islington-City Centre West (14)",2647,0,-2.9023838331794325,0.052035847424549295,0.94796415257545064,"Non-Fatal Injury",1
-8847471.63997105,5411552.29075458,4244805,1001877,2007,2007-11-10 00:00:00.000,1050,10,"BLOOR ST W","day","DURIE ST","","Major Arterial","Toronto and East York",4,11,43.650745,-79.47819,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","40 to 44","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,89,"Runnymede-Bloor West Village (89)",2747,0,-2.0541629337955047,0.11363241533898746,0.88636758466101251,"Non-Fatal Injury",1
-8831964.83490355,5422281.83282151,4231577,996101,2007,2007-09-11 00:00:00.000,1510,15,"DON MILLS RD","day","EGLINTON AVE E","","Major Arterial","North York",16,33,43.720445,-79.33889,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,44,"Flemingdon Park (44)",2763,0,-3.1385713466584582,0.041543968271820386,0.95845603172817961,"Non-Fatal Injury",1
-8855776.07398423,5416261.28634436,4292888,986752,2007,2007-07-27 00:00:00.000,914,9,"KIPLING AVE","day","HUNTING RIDGE","","Major Arterial","Etobicoke York",2,23,43.681345,-79.55279,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","45 to 49","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,7,"Willowridge-Martingrove-Richview (7)",2826,0,-2.936326489332699,0.050386753034534021,0.949613246965466,"Non-Fatal Injury",1
-8832866.52277897,5411567.67572055,4199396,982264,2007,2007-07-29 00:00:00.000,1745,17,"LAKE SHORE BLVD E","day","DON ROADWAY","","Major Arterial","Toronto and East York",14,55,43.650845,-79.34699,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,70,"South Riverdale (70)",2834,1,-2.9023838331794325,0.052035847424549295,0.94796415257545064,"Non-Fatal Injury",1
-8839734.93536092,5409044.8835898,4273843,984399,2007,2007-08-10 00:00:00.000,1502,15,"LAKE SHORE BLVD W","day","REMEMBRANCE DR","","Major Arterial","Toronto and East York",10,14,43.634445,-79.40869,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","20 to 24","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,82,"Niagara (82)",2874,0,-3.283410226671589,0.036144721823500217,0.96385527817649985,"Non-Fatal Injury",1
-8814966.34865941,5429678.15991536,4213920,988595,2007,2007-08-11 00:00:00.000,728,7,"MORNINGSIDE AVE","day","LAWRENCE AVE E","","Major Arterial","Scarborough",,43,43.768445,-79.18619,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Minor","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,136,"West Hill (136)",2885,0,-2.9023838331794325,0.052035847424549295,0.94796415257545064,"Non-Fatal Injury",1
-8835215.36403471,5433008.44346853,4218163,990402,2007,2007-08-27 00:00:00.000,1441,14,"FINCH Aven E","day","LESLIE Stre","","Major Arterial","North York",17,33,43.790045,-79.36809,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","30 to 34","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,48,"Hillcrest Village (48)",2927,0,-3.0202863980792154,0.046517770002465014,0.953482229997535,"Non-Fatal Injury",1
