numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2018-017502459-001",2018-04-20 09:04:00.000,2018-04-20 09:46:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017692993-001",2018-04-21 15:27:00.000,2018-04-21 16:14:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017803110-001",2018-04-22 13:01:00.000,2018-04-22 13:32:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017850008-001",2018-04-22 19:43:00.000,2018-04-22 20:32:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017870040-001",2018-04-22 23:03:00.000,2018-04-22 23:40:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017922154-001",2018-04-23 10:32:00.000,2018-04-23 10:48:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018038746-001",2018-04-23 20:53:00.000,2018-04-23 22:01:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023202916-001",2018-05-25 16:22:00.000,2018-05-25 16:25:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023210994-001",2018-05-25 17:10:00.000,2018-05-25 17:15:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023328860-001",2018-05-25 15:15:00.000,2018-05-26 15:50:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023357468-001",2018-05-26 19:31:00.000,2018-05-26 21:19:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028986267-001",2018-07-01 23:25:00.000,2018-07-02 00:50:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029116240-001",2018-07-02 21:59:00.000,2018-07-02 22:01:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012405421-001",2018-03-19 19:59:00.000,2018-03-19 20:06:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-012596789-001",2018-03-09 22:40:00.000,2018-03-20 20:49:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018154024-001",2018-04-24 16:43:00.000,2018-04-24 16:46:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023671250-001",2018-05-29 09:18:00.000,2018-05-29 10:26:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023831342-001",2018-05-30 12:51:00.000,2018-05-30 14:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023878108-001",2018-05-30 17:11:00.000,2018-05-30 19:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029315103-001",2018-07-03 23:30:00.000,2018-07-04 01:03:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029418893-001",2018-07-04 18:02:00.000,2018-07-04 18:16:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029454057-001",2018-06-29 12:20:00.000,2018-07-04 22:35:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029494770-001",2018-07-05 07:30:00.000,2018-07-05 08:56:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013034951-001",2018-03-23 10:50:00.000,2018-03-23 10:55:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018244025-001",2018-04-25 07:59:00.000,2018-04-25 08:44:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-024273420-001",2018-06-02 16:30:00.000,2018-06-02 18:20:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-024320560-001",2018-06-03 00:43:00.000,2018-06-03 01:38:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029523670-001",2018-07-05 11:45:00.000,2018-07-05 11:54:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029532185-001",2018-07-05 12:23:00.000,2018-07-05 13:07:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029599180-001",2018-07-05 17:24:00.000,2018-07-05 18:22:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029612560-001",2018-07-05 19:31:00.000,2018-07-05 19:48:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029671555-001",2018-07-06 07:21:00.000,2018-07-06 08:01:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029694600-001",2018-06-26 06:30:00.000,2018-07-06 10:42:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018578906-001",2018-04-26 22:34:00.000,2018-04-26 23:20:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018676747-001",2018-04-27 14:49:00.000,2018-04-27 15:33:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018796757-001",2018-04-28 09:50:00.000,2018-04-28 10:48:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029929920-001",2018-07-07 22:42:00.000,2018-07-07 22:43:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030112742-001",2018-07-09 09:26:00.000,2018-07-09 10:03:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019119769-002",2018-04-30 16:40:00.000,2018-04-30 17:15:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025149990-001",2018-06-07 20:24:00.000,2018-06-07 20:27:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030363026-001",2018-07-10 14:43:00.000,2018-07-10 15:43:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030396721-001",2018-07-10 18:03:00.000,2018-07-10 18:18:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030402172-001",2018-07-10 18:11:00.000,2018-07-10 18:50:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030464302-001",2018-07-11 07:20:00.000,2018-07-11 07:50:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030570479-001",2018-07-11 16:22:00.000,2018-07-11 18:02:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013995642-001",2018-03-29 07:58:00.000,2018-03-29 08:26:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019403765-001",2018-05-01 15:30:00.000,2018-05-02 15:21:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019445898-001",2018-05-02 17:24:00.000,2018-05-02 18:43:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019470785-001",2018-05-02 19:16:00.000,2018-05-02 21:58:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-050773798-001",2018-11-13 20:08:00.000,2018-11-13 20:43:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-050823862-001",2018-11-14 08:19:00.000,2018-11-14 08:21:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037409190-001",2018-08-22 15:53:00.000,2018-08-22 16:44:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037417128-001",2018-08-22 16:23:00.000,2018-08-22 17:23:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-042851039-001",2018-09-21 06:30:00.000,2018-09-25 10:46:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-051053878-001",2018-11-15 16:51:00.000,2018-11-15 17:15:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-043429987-001",2018-09-27 15:18:00.000,2018-09-28 15:21:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037860718-001",2018-08-25 08:30:00.000,2018-08-25 08:34:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-051898090-001",2018-11-21 10:07:00.000,2018-11-21 10:36:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038275126-001",2018-08-27 19:09:00.000,2018-08-27 21:10:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038328012-001",2018-08-28 08:59:00.000,2018-08-28 09:20:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038429775-001",2018-08-28 18:17:00.000,2018-08-28 18:19:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038445919-001",2018-08-28 18:07:00.000,2018-08-28 20:04:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-032919674-001",2018-07-26 11:01:00.000,2018-07-26 11:04:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038741270-001",2018-08-30 14:15:00.000,2018-08-30 14:58:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044346684-001",2018-08-11 19:30:00.000,2018-10-04 11:34:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044374290-001",2018-10-04 14:43:00.000,2018-10-04 14:48:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033157686-001",2018-07-27 17:56:00.000,2018-07-27 17:59:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033296021-001",2018-07-28 17:57:00.000,2018-07-28 18:21:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033366861-001",2018-07-29 09:03:00.000,2018-07-29 09:19:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033507000-001",2018-07-29 11:50:00.000,2018-07-30 10:27:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038973801-001",2018-08-31 18:59:00.000,2018-08-31 19:39:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038974819-001",2018-08-31 19:44:00.000,2018-08-31 19:47:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039046915-001",2018-09-01 10:10:00.000,2018-09-01 10:54:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039118535-001",2018-09-01 20:20:00.000,2018-09-01 21:38:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044674888-001",2018-10-06 11:39:00.000,2018-10-06 12:05:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044697920-001",2018-10-06 15:28:00.000,2018-10-06 15:33:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033544312-001",2018-07-30 13:31:00.000,2018-07-30 14:18:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033576320-001",2018-07-30 15:57:00.000,2018-07-30 16:26:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033595292-001",2018-07-30 17:38:00.000,2018-07-30 17:50:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033610013-001",2018-07-30 19:17:00.000,2018-07-30 19:18:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039624889-001",2018-09-05 06:30:00.000,2018-09-05 07:27:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-047894491-001",2018-10-26 08:11:00.000,2018-10-26 08:42:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-034139155-001",2018-08-02 20:59:00.000,2018-08-02 21:03:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039756809-001",2018-09-05 18:21:00.000,2018-09-05 19:49:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
