CurrencyKey,DateKey,AverageRate,EndOfDayRate
85,20011230,0.26663111585122,0.266439305126292
85,20020104,0.26663111585122,0.267215348849638
85,20020105,0.26663111585122,0.266425107902169
85,20020106,0.26663111585122,0.26683032259786
85,20020108,0.26663111585122,0.266709340161092
85,20020110,0.26663111585122,0.266915788068864
85,20020111,0.26663111585122,0.265978668510785
85,20020112,0.26663111585122,0.267215348849638
85,20020113,0.26663111585122,0.266347050206419
85,20020118,0.26663111585122,0.266695114145509
85,20020119,0.26663111585122,0.266198157908747
85,20020120,0.26663111585122,0.266965668215068
85,20020130,0.26663111585122,0.266787610383374
85,20020131,0.26663111585122,0.266616898179007
85,20020201,0.26663111585122,0.26663111585122
85,20020202,0.26663111585122,0.266453503863576
85,20020203,0.26663111585122,0.266915788068864
85,20020204,0.26663111585122,0.266304492556789
85,20020205,0.26663111585122,0.267265341030575
85,20020206,0.26663111585122,0.266531623977185
85,20020207,0.26663111585122,0.266723567694442
85,20020208,0.26663111585122,0.266354144470488
85,20020209,0.26663111585122,0.26732249786142
85,20020210,0.26663111585122,0.266361239112484
85,20020729,0.26663111585122,0.267065484456789
85,20020731,0.26663111585122,0.266723567694442
85,20020822,0.26663111585122,0.267094017094017
85,20020825,0.26663111585122,0.266169816342827
85,20020914,0.26663111585122,0.266113151311938
85,20020915,0.26663111585122,0.266787610383374
85,20020916,0.26663111585122,0.266453503863576
85,20020917,0.26663111585122,0.266801846268776
85,20020918,0.26663111585122,0.266545832555908
85,20020920,0.26663111585122,0.266602682022981
85,20020923,0.26663111585122,0.266858805006271
85,20020924,0.26663111585122,0.266141480811199
85,20020925,0.26663111585122,0.267086883363158
85,20020926,0.26663111585122,0.266347050206419
85,20020927,0.26663111585122,0.266858805006271
85,20020928,0.26663111585122,0.266347050206419
85,20020929,0.26663111585122,0.26711542057323
85,20020930,0.26663111585122,0.266347050206419
85,20021002,0.26663111585122,0.266560042649607
85,20021003,0.26663111585122,0.26725105564167
85,20021004,0.26663111585122,0.266035276277634
85,20021005,0.26663111585122,0.266652445202923
85,20021008,0.26663111585122,0.265936228492408
85,20021009,0.26663111585122,0.26665955574518
85,20021010,0.26663111585122,0.266261948504939
85,20021011,0.26663111585122,0.267279627946758
85,20021012,0.26663111585122,0.265936228492408
85,20021013,0.26663111585122,0.266858805006271
85,20021014,0.26663111585122,0.266070668369519
85,20021015,0.26663111585122,0.266752027315408
85,20021016,0.26663111585122,0.266006969382598
85,20021017,0.26663111585122,0.266695114145509
85,20021018,0.26663111585122,0.266049431984463
85,20021019,0.26663111585122,0.267265341030575
85,20021020,0.26663111585122,0.266602682022981
85,20021021,0.26663111585122,0.266887293495957
85,20021022,0.26663111585122,0.266410912190963
85,20021023,0.26663111585122,0.266766259403511
85,20021024,0.26663111585122,0.266049431984463
85,20021025,0.26663111585122,0.267079750013354
85,20021028,0.26663111585122,0.266006969382598
85,20021029,0.26663111585122,0.266994179526886
85,20021030,0.26663111585122,0.266425107902169
85,20021031,0.26663111585122,0.267022696929239
85,20021101,0.26663111585122,0.266439305126292
85,20021102,0.26663111585122,0.26663111585122
85,20021103,0.26663111585122,0.266453503863576
85,20021104,0.26663111585122,0.266901540021886
85,20021105,0.26663111585122,0.266304492556789
85,20021106,0.26663111585122,0.266915788068864
85,20021107,0.26663111585122,0.265950373660275
85,20021108,0.26663111585122,0.267265341030575
85,20021109,0.26663111585122,0.266332862811942
85,20021113,0.26663111585122,0.266035276277634
85,20021114,0.26663111585122,0.266816083673524
85,20021115,0.26663111585122,0.266049431984463
85,20021116,0.26663111585122,0.266994179526886
85,20021117,0.26663111585122,0.266425107902169
85,20021118,0.26663111585122,0.26683032259786
85,20021119,0.26663111585122,0.266467704114261
85,20021120,0.26663111585122,0.267201068804275
85,20021121,0.26663111585122,0.266332862811942
85,20021122,0.26663111585122,0.266930037637135
85,20021123,0.26663111585122,0.266035276277634
85,20021124,0.26663111585122,0.267279627946758
85,20021125,0.26663111585122,0.266141480811199
85,20021126,0.26663111585122,0.267022696929239
85,20021127,0.26663111585122,0.265929156472716
85,20021128,0.26663111585122,0.266680889647448
85,20021129,0.26663111585122,0.26663111585122
85,20021130,0.26663111585122,0.266709340161092
85,20021201,0.26663111585122,0.266453503863576
85,20021202,0.26663111585122,0.266695114145509
85,20021203,0.26663111585122,0.266588467382901
85,20021204,0.26663111585122,0.267172513291833
85,20021205,0.26663111585122,0.266425107902169
85,20021206,0.26663111585122,0.266780493010351
85,20021207,0.26663111585122,0.266247770174925
85,20021208,0.26663111585122,0.266951414842499
85,20021209,0.26663111585122,0.266396717992434
85,20021210,0.26663111585122,0.267265341030575
85,20021211,0.26663111585122,0.266198157908747
85,20021212,0.26663111585122,0.267215348849638
85,20021213,0.26663111585122,0.266226505510889
85,20021216,0.26663111585122,0.267308206361935
85,20021217,0.26663111585122,0.265978668510785
85,20021218,0.26663111585122,0.26711542057323
85,20021219,0.26663111585122,0.266261948504939
85,20021221,0.26663111585122,0.266318676928813
85,20021222,0.26663111585122,0.266808964781217
85,20021224,0.26663111585122,0.267186790285088
85,20021225,0.26663111585122,0.266574254258524
85,20021227,0.26663111585122,0.266006969382598
85,20021228,0.26663111585122,0.266666666666667
85,20021229,0.26663111585122,0.26618398637138
85,20021230,0.26663111585122,0.266723567694442
85,20030101,0.26663111585122,0.267215348849638
85,20030102,0.26663111585122,0.266347050206419
85,20030103,0.26663111585122,0.266915788068864
85,20030104,0.26663111585122,0.26638252530634
85,20030105,0.26663111585122,0.267229630421421
85,20030106,0.26663111585122,0.266113151311938
85,20030108,0.26663111585122,0.266198157908747
85,20030109,0.26663111585122,0.267143963882136
85,20030111,0.26663111585122,0.267079750013354
85,20030112,0.26663111585122,0.266077747917942
85,20030117,0.26663111585122,0.267215348849638
85,20030118,0.26663111585122,0.26629030969563
85,20030120,0.26663111585122,0.266332862811942
85,20030121,0.26663111585122,0.266979923109782
85,20030122,0.26663111585122,0.26623359335481
85,20030123,0.26663111585122,0.267158237824263
85,20030127,0.26663111585122,0.267215348849638
85,20030129,0.26663111585122,0.266951414842499
85,20030130,0.26663111585122,0.265978668510785
85,20030131,0.26663111585122,0.267186790285088
85,20030201,0.26663111585122,0.266155647822847
85,20030202,0.26663111585122,0.267051220424077
85,20030203,0.26663111585122,0.26621233095517
85,20030204,0.26663111585122,0.266737796745799
85,20030205,0.26663111585122,0.266276128345094
85,20030206,0.26663111585122,0.266680889647448
85,20030207,0.26663111585122,0.266084827843116
85,20030208,0.26663111585122,0.266680889647448
85,20030209,0.26663111585122,0.26621233095517
85,20030210,0.26663111585122,0.266873048490833
85,20030211,0.26663111585122,0.266276128345094
85,20030212,0.26663111585122,0.266766259403511
85,20030213,0.26663111585122,0.266261948504939
85,20030214,0.26663111585122,0.267265341030575
85,20030217,0.26663111585122,0.266021122077093
85,20030218,0.26663111585122,0.266994179526886
85,20030221,0.26663111585122,0.266091908145073
85,20030222,0.26663111585122,0.266680889647448
85,20030223,0.26663111585122,0.265950373660275
85,20030225,0.26663111585122,0.266439305126292
85,20030227,0.26663111585122,0.265964520332988
85,20030228,0.26663111585122,0.267172513291833
85,20030301,0.26663111585122,0.266084827843116
85,20030302,0.26663111585122,0.266780493010351
85,20030303,0.26663111585122,0.266396717992434
85,20030304,0.26663111585122,0.267094017094017
85,20030305,0.26663111585122,0.266517416913195
85,20030307,0.26663111585122,0.266467704114261
85,20030308,0.26663111585122,0.267079750013354
85,20030309,0.26663111585122,0.266091908145073
85,20030312,0.26663111585122,0.267229630421421
85,20030313,0.26663111585122,0.266226505510889
85,20030314,0.26663111585122,0.266858805006271
85,20030315,0.26663111585122,0.266531623977185
85,20030316,0.26663111585122,0.266901540021886
85,20030317,0.26663111585122,0.266006969382598
85,20030318,0.26663111585122,0.267279627946758
85,20030320,0.26663111585122,0.266709340161092
85,20030321,0.26663111585122,0.266354144470488
85,20030322,0.26663111585122,0.267186790285088
85,20030323,0.26663111585122,0.26621233095517
85,20030324,0.26663111585122,0.267222489444712
85,20030325,0.26663111585122,0.266113151311938
85,20030326,0.26663111585122,0.267143963882136
85,20030327,0.26663111585122,0.266517416913195
85,20030328,0.26663111585122,0.266794728136172
85,20030329,0.26663111585122,0.26651031394915
85,20030331,0.26663111585122,0.266410912190963
85,20030401,0.26663111585122,0.267265341030575
85,20030402,0.26663111585122,0.265978668510785
85,20030403,0.26663111585122,0.267158237824263
85,20030404,0.26663111585122,0.266347050206419
85,20030408,0.26663111585122,0.266602682022981
85,20030409,0.26663111585122,0.266737796745799
85,20030410,0.26663111585122,0.266113151311938
85,20030411,0.26663111585122,0.266680889647448
85,20030412,0.26663111585122,0.266453503863576
85,20030413,0.26663111585122,0.267008437466624
85,20030414,0.26663111585122,0.266318676928813
85,20030420,0.26663111585122,0.26618398637138
85,20030424,0.26663111585122,0.266063589197818
85,20030425,0.26663111585122,0.266922912662823
85,20030426,0.26663111585122,0.266560042649607
85,20030427,0.26663111585122,0.267215348849638
85,20030429,0.26663111585122,0.266844563042028
85,20030430,0.26663111585122,0.266560042649607
85,20030609,0.26663111585122,0.266261948504939
85,20030618,0.26663111585122,0.266752027315408
85,20030627,0.26663111585122,0.266113151311938
85,20030628,0.26663111585122,0.266937162991832
85,20030704,0.26663111585122,0.266638225255973
85,20030705,0.26663111585122,0.26629030969563
85,20030706,0.26663111585122,0.26732249786142
85,20030711,0.26663111585122,0.266127315307643
85,20030712,0.26663111585122,0.267186790285088
85,20030713,0.26663111585122,0.266332862811942
85,20031010,0.26663111585122,0.267308206361935
85,20031011,0.26663111585122,0.265964520332988
85,20031012,0.26663111585122,0.266638225255973
85,20031013,0.26663111585122,0.266425107902169
85,20031015,0.26663111585122,0.266304492556789
85,20031108,0.26663111585122,0.266545832555908
85,20031109,0.26663111585122,0.267172513291833
85,20040116,0.26663111585122,0.266937162991832
85,20040117,0.26663111585122,0.266588467382901
85,20040118,0.26663111585122,0.266680889647448
85,20040123,0.26663111585122,0.266276128345094
85,20040124,0.26663111585122,0.267158237824263
85,20040125,0.26663111585122,0.26629030969563
85,20040207,0.26663111585122,0.266787610383374
85,20040208,0.26663111585122,0.26629030969563
85,20040209,0.26663111585122,0.266922912662823
85,20040210,0.26663111585122,0.266361239112484
85,20040211,0.26663111585122,0.267094017094017
85,20040220,0.26663111585122,0.266049431984463
85,20040221,0.26663111585122,0.26683032259786
85,20040222,0.26663111585122,0.266545832555908
85,20040330,0.26663111585122,0.266737796745799
85,20040331,0.26663111585122,0.26637542953038
85,20040401,0.26663111585122,0.266994179526886
85,20040402,0.26663111585122,0.266155647822847
85,20040403,0.26663111585122,0.266709340161092
85,20040404,0.26663111585122,0.266276128345094
85,20040405,0.26663111585122,0.267293916390463
85,20040406,0.26663111585122,0.266198157908747
85,20040407,0.26663111585122,0.267101151205962
85,20040408,0.26663111585122,0.26663111585122
85,20040409,0.26663111585122,0.266737796745799
85,20040410,0.26663111585122,0.266304492556789
85,20040411,0.26663111585122,0.267186790285088
85,20040414,0.26663111585122,0.265978668510785
85,20040415,0.26663111585122,0.266844563042028
85,20040416,0.26663111585122,0.266127315307643
85,20040417,0.26663111585122,0.267336790889162
85,20040418,0.26663111585122,0.266347050206419
85,20040506,0.26663111585122,0.266560042649607
85,20040507,0.26663111585122,0.266737796745799
85,20040508,0.26663111585122,0.266098988823842
85,20040509,0.26663111585122,0.26732249786142
85,20040510,0.26663111585122,0.26629030969563
85,20040518,0.26663111585122,0.266496109156806
85,20040519,0.26663111585122,0.267279627946758
85,20040611,0.26663111585122,0.265992818193909
85,20040612,0.26663111585122,0.266858805006271
85,20040613,0.26663111585122,0.266198157908747
85,20040625,0.26663111585122,0.266084827843116
85,20040626,0.26663111585122,0.267308206361935
85,20040627,0.26663111585122,0.266588467382901
85,20040628,0.26663111585122,0.26732249786142
85,20040629,0.26663111585122,0.265978668510785
85,20040703,0.26663111585122,0.265978668510785
85,20040704,0.26663111585122,0.26732249786142
85,20040705,0.26663111585122,0.266588467382901
85,20040706,0.26663111585122,0.267308206361935
85,20040707,0.26663111585122,0.266084827843116
85,20040719,0.26663111585122,0.266198157908747
85,20040720,0.26663111585122,0.266858805006271
85,20040721,0.26663111585122,0.265992818193909
85,20040813,0.26663111585122,0.267279627946758
85,20040814,0.26663111585122,0.266496109156806
85,20040822,0.26663111585122,0.26629030969563
85,20040823,0.26663111585122,0.26732249786142
85,20040824,0.26663111585122,0.266098988823842
85,20040825,0.26663111585122,0.266737796745799
85,20040826,0.26663111585122,0.266560042649607
85,20010701,0.266616898179007,0.266070668369519
85,20010702,0.266616898179007,0.266616898179007
85,20010705,0.266616898179007,0.265915013561666
85,20010706,0.266616898179007,0.266666666666667
85,20010708,0.266616898179007,0.267308206361935
85,20010709,0.266616898179007,0.266276128345094
85,20010710,0.266616898179007,0.266652445202923
85,20010711,0.266616898179007,0.265978668510785
85,20010713,0.266616898179007,0.266496109156806
85,20010714,0.266616898179007,0.267036957914975
85,20010724,0.266616898179007,0.266965668215068
85,20010725,0.266616898179007,0.265978668510785
85,20010727,0.266616898179007,0.266396717992434
85,20010728,0.266616898179007,0.267094017094017
85,20010729,0.266616898179007,0.266453503863576
85,20010730,0.266616898179007,0.266965668215068
85,20010731,0.266616898179007,0.266425107902169
85,20010803,0.266616898179007,0.266766259403511
85,20010804,0.266616898179007,0.266304492556789
85,20010805,0.266616898179007,0.267051220424077
85,20010806,0.266616898179007,0.266021122077093
85,20010818,0.266616898179007,0.266049431984463
85,20010820,0.266616898179007,0.266155647822847
85,20010911,0.266616898179007,0.26623359335481
85,20011010,0.266616898179007,0.267293916390463
85,20011011,0.266616898179007,0.266021122077093
85,20011012,0.266616898179007,0.266638225255973
85,20011013,0.266616898179007,0.266531623977185
85,20011120,0.266616898179007,0.265992818193909
85,20011122,0.266616898179007,0.26651031394915
85,20011123,0.266616898179007,0.267201068804275
85,20011124,0.266616898179007,0.266276128345094
85,20011125,0.266616898179007,0.26683032259786
85,20011126,0.266616898179007,0.266425107902169
85,20011127,0.266616898179007,0.266780493010351
85,20011129,0.266616898179007,0.267222489444712
85,20011130,0.266616898179007,0.266198157908747
85,20011201,0.266616898179007,0.266965668215068
85,20011202,0.266616898179007,0.266091908145073
85,20011203,0.266616898179007,0.266666666666667
85,20011204,0.266616898179007,0.265943300888251
85,20011205,0.266616898179007,0.26725105564167
85,20011206,0.266616898179007,0.266496109156806
85,20011207,0.266616898179007,0.26663111585122
85,20011208,0.266616898179007,0.266347050206419
85,20011209,0.266616898179007,0.267022696929239
85,20011212,0.266616898179007,0.266219418044352
85,20011213,0.266616898179007,0.266794728136172
85,20011214,0.266616898179007,0.266113151311938
85,20011215,0.266616898179007,0.267201068804275
85,20011216,0.266616898179007,0.266545832555908
85,20011217,0.266616898179007,0.266794728136172
85,20011218,0.266616898179007,0.266077747917942
85,20020109,0.266616898179007,0.266425107902169
85,20020114,0.266616898179007,0.26683032259786
85,20020115,0.266616898179007,0.266410912190963
85,20020116,0.266616898179007,0.266780493010351
85,20020117,0.266616898179007,0.266368334132438
85,20020121,0.266616898179007,0.266410912190963
85,20020122,0.266616898179007,0.267293916390463
85,20020123,0.266616898179007,0.266098988823842
85,20020124,0.266616898179007,0.266922912662823
85,20020125,0.266616898179007,0.266113151311938
85,20020126,0.266616898179007,0.266930037637135
85,20020127,0.266616898179007,0.266602682022981
85,20020128,0.266616898179007,0.266994179526886
85,20020129,0.266616898179007,0.26621233095517
85,20020211,0.266616898179007,0.266873048490833
85,20020212,0.266616898179007,0.266127315307643
85,20020213,0.266616898179007,0.26663111585122
85,20020214,0.266616898179007,0.26651031394915
85,20020215,0.266616898179007,0.266873048490833
85,20020216,0.266616898179007,0.266425107902169
85,20020217,0.266616898179007,0.267186790285088
85,20020218,0.266616898179007,0.266602682022981
85,20020219,0.266616898179007,0.267201068804275
85,20020220,0.266616898179007,0.266481905878591
85,20020221,0.266616898179007,0.266737796745799
85,20020222,0.266616898179007,0.266574254258524
85,20020223,0.266616898179007,0.266901540021886
85,20020224,0.266616898179007,0.266503211363697
85,20020225,0.266616898179007,0.266951414842499
85,20020226,0.266616898179007,0.26621233095517
85,20020227,0.266616898179007,0.267079750013354
85,20020228,0.266616898179007,0.266063589197818
85,20020301,0.266616898179007,0.266994179526886
85,20020302,0.266616898179007,0.265922084829145
85,20020303,0.266616898179007,0.266994179526886
85,20020304,0.266616898179007,0.26618398637138
85,20020305,0.266616898179007,0.266709340161092
85,20020306,0.266616898179007,0.266006969382598
85,20020307,0.266616898179007,0.266844563042028
85,20020311,0.266616898179007,0.266858805006271
85,20020314,0.266616898179007,0.266453503863576
85,20020316,0.266616898179007,0.265964520332988
85,20020319,0.266616898179007,0.267129691465206
85,20020320,0.266616898179007,0.266063589197818
85,20020322,0.266616898179007,0.266560042649607
85,20020323,0.266616898179007,0.267036957914975
85,20020324,0.266616898179007,0.266453503863576
85,20020328,0.266616898179007,0.266361239112484
85,20020331,0.266616898179007,0.267008437466624
85,20020401,0.266616898179007,0.266588467382901
85,20020402,0.266616898179007,0.266915788068864
85,20020403,0.266616898179007,0.266077747917942
85,20020406,0.266616898179007,0.26732249786142
85,20020407,0.266616898179007,0.26651031394915
85,20020420,0.266616898179007,0.266808964781217
85,20020421,0.266616898179007,0.26638252530634
85,20020425,0.266616898179007,0.266021122077093
85,20020426,0.266616898179007,0.267065484456789
85,20020502,0.266616898179007,0.267065484456789
