FACT_EINSATZ.Alarmdatumbezug,FACT_EINSATZ.Alarmdatumzeit,FACT_EINSATZ.Belegnummer,FACT_EINSATZ.DIM_AUFTRAGSSTATUS_INKL_ARS_KEY,FACT_EINSATZ.DIM_AUFTRAGSSTATUS_KEY,FACT_EINSATZ.DIM_DATE_ALARM_KEY,FACT_EINSATZ.DIM_TIME_ALARM_KEY,FACT_EINSATZ.DIM_URSACHE_ALARM_KEY,FACT_EINSATZ.dss_create_time,FACT_EINSATZ.dss_update_time,FACT_EINSATZ.ernam,FACT_EINSATZ.FACT_EINSATZ_SK,FACT_EINSATZ.HatDurchgeführteARSPosition,FACT_EINSATZ.IstNachteinsatz,FACT_EINSATZ.Vertriebsorganisation
2018-10-07 00:00:00.000,2018-10-07 11:59:00.000,"0000412120","2","2","10508","33310","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","71","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 12:57:19.000,"0000412050","2","2","10508","31805","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","277751","","0","0001"
2018-10-08 00:00:00.000,2018-10-09 04:54:00.000,"0000412153","2","2","10510","12696","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","275356","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 10:44:00.000,"0000412199","2","2","10509","31916","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","421","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 13:59:00.000,"0000412119","2","2","10509","81904","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","253528","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 16:37:00.000,"0000412099","2","2","10509","72290","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","276700","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 16:59:00.000,"0000412106","2","2","10509","50242","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","275331","","0","0001"
2018-10-09 00:00:00.000,2018-10-10 06:56:35.000,"0000412150","2","2","10511","17477","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","4832","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 10:34:00.000,"0000412149","2","2","10510","29615","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","420","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 11:41:00.000,"0000412140","2","2","10510","80842","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","276724","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 13:28:00.000,"0000412127","2","2","10510","39992","0",2018-10-17 14:50:47.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","245896","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 15:01:00.000,"0000412143","2","2","10510","71579","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","267985","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 15:12:00.000,"0000412126","2","2","10510","37624","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","276722","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 16:03:00.000,"0000412195","2","2","10510","47737","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","253546","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 19:21:00.000,"0000412146","2","2","10510","84318","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","248785","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 19:44:00.000,"0000412161","2","2","10510","84487","0",2018-10-17 14:50:47.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","245898","","0","0001"
2018-10-10 00:00:00.000,2018-10-11 01:54:00.000,"0000412198","2","2","10512","4870","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","4951","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 10:03:38.000,"0000412380","2","2","10511","80115","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","3818","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 10:29:00.000,"0000412191","2","2","10511","30165","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","258342","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 11:43:00.000,"0000412171","2","2","10511","32451","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","258339","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:19:00.000,"0000412206","2","2","10511","30005","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","259957","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 15:31:00.000,"0000412273","2","2","10511","82595","0",2018-10-17 14:50:47.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","241059","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 09:21:00.000,"0000412205","2","2","10512","26131","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","280367","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 11:07:14.000,"0000412398","2","2","10512","27100","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277335","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 15:37:00.000,"0000412279","2","2","10512","38826","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277334","","0","0001"
2018-10-11 00:00:00.000,2018-10-11 22:24:00.000,"0000412244","2","2","10512","85714","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","4956","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 11:50:00.000,"0000412280","2","2","10513","34798","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","258348","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 12:08:00.000,"0000412316","2","2","10513","81046","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270814","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 13:13:57.000,"0000412345","2","2","10513","37538","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","280234","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 16:40:10.000,"0000412282","2","2","10513","46766","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","244558","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 16:56:00.000,"0000412346","2","2","10513","47241","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","280235","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 08:12:00.000,"0000412317","2","2","10514","21045","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","5815","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 08:39:31.000,"0000412299","2","2","10514","25989","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","277534","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 08:45:57.000,"0000412434","2","2","10514","25015","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270774","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 15:05:33.000,"0000412324","2","2","10514","71619","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","3285","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 16:02:37.000,"0000412364","2","2","10514","47734","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","247692","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 21:33:00.000,"0000412413","2","2","10514","85336","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","247693","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 11:03:37.000,"0000412409","2","2","10515","32017","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277185","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 11:34:00.000,"0000412417","2","2","10515","32096","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","4810","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 14:26:59.000,"0000412410","2","2","10515","42707","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277186","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 15:41:33.000,"0000412395","2","2","10515","42591","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","259666","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 20:01:37.000,"0000412415","2","2","10515","50755","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","255655","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 20:12:32.000,"0000412416","2","2","10515","54250","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","280103","","0","0001"
2018-10-23 00:00:00.000,2018-10-23 07:57:40.000,"0000412451","2","2","10524","23705","0",2018-10-31 05:42:22.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","281510","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411894","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"SNHREGA","260289","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411895","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"SNHREGA","260290","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411896","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"SNHREGA","260291","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411897","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"SNHREGA","260292","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411915","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"VTAREGA","260293","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411916","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"VTAREGA","260294","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:00:00.000,"0000411918","2","2","10505","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"VTAREGA","261296","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:35:00.000,"ARS0411892","2","2","10505","1703","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"LIMREGA","252534","","0","0009"
2018-10-04 00:00:00.000,2018-10-04 16:34:00.000,"ARS0411940","2","2","10505","83043","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"AFNREGA","276978","","0","0009"
2018-10-05 00:00:00.000,2018-10-05 12:50:00.000,"ARS0411962","2","2","10506","70572","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"VTAREGA","254917","","0","0009"
2018-10-05 00:00:00.000,2018-10-05 15:56:00.000,"ARS0411977","2","2","10506","44684","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"BRDREGA","274596","","0","0009"
2018-10-06 00:00:00.000,2018-10-06 08:07:00.000,"ARS0412000","2","2","10507","79197","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"VTAREGA","2801","","0","0009"
2018-10-06 00:00:00.000,2018-10-06 11:37:00.000,"ARS0412015","2","2","10507","28558","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"VTAREGA","252412","","0","0009"
2018-10-06 00:00:00.000,2018-10-06 14:49:00.000,"ARS0412019","2","2","10507","36196","0",2018-10-17 14:50:47.000,2018-11-05 05:48:35.000,"BRDREGA","238977","","0","0009"
2018-10-07 00:00:00.000,2018-10-07 12:22:00.000,"ARS0412053","2","2","10508","36805","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"BRDREGA","254058","","0","0009"
2018-10-07 00:00:00.000,2018-10-07 14:16:00.000,"ARS0412060","2","2","10508","35574","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"BRDREGA","2731","","0","0009"
2018-10-07 00:00:00.000,2018-10-07 14:22:00.000,"ARS0412056","2","2","10508","35615","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"BRDREGA","2730","","0","0009"
2018-10-07 00:00:00.000,2018-10-07 14:34:00.000,"ARS0412058","2","2","10508","82152","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"BRDREGA","274615","","0","0009"
2018-10-08 00:00:00.000,2018-10-08 11:51:00.000,"ARS0412090","2","2","10509","80923","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"PFMREGA","278344","","0","0009"
2018-10-08 00:00:00.000,2018-10-08 12:49:00.000,"ARS0412091","2","2","10509","31387","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"PFMREGA","252466","","0","0009"
2018-10-09 00:00:00.000,2018-10-09 10:37:00.000,"ARS0412115","2","2","10510","25714","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"VTAREGA","810","","0","0009"
2018-10-09 00:00:00.000,2018-10-09 16:35:00.000,"ARS0412136","2","2","10510","47788","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"AFNREGA","278345","","0","0009"
2018-10-10 00:00:00.000,2018-10-10 15:57:00.000,"ARS0412183","2","2","10511","43059","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"AFNREGA","5597","","0","0009"
2018-10-11 00:00:00.000,2018-10-12 00:00:00.000,"0000412257","2","2","10513","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"AFNREGA","259962","","0","0001"
2018-10-11 00:00:00.000,2018-10-12 00:00:00.000,"0000412258","2","2","10513","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"AFNREGA","259963","","0","0001"
2018-10-11 00:00:00.000,2018-10-12 00:00:00.000,"0000412259","2","2","10513","361","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"AFNREGA","259964","","0","0001"
2018-10-11 00:00:00.000,2018-10-12 00:40:00.000,"ARS0412235","2","2","10513","1501","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"PFMREGA","6691","","0","0009"
2018-10-11 00:00:00.000,2018-10-11 13:27:00.000,"ARS0412216","2","2","10512","38602","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"PFMREGA","273694","","0","0009"
2018-10-11 00:00:00.000,2018-10-11 14:25:00.000,"ARS0412217","2","2","10512","42690","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"BRDREGA","252784","","0","0009"
2018-10-12 00:00:00.000,2018-10-12 13:30:00.000,"ARS0412262","2","2","10513","32988","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"PFMREGA","273549","","0","0009"
2018-10-12 00:00:00.000,2018-10-12 14:18:00.000,"ARS0412269","2","2","10513","71252","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"PFMREGA","252751","","0","0009"
2018-10-12 00:00:00.000,2018-10-12 14:23:00.000,"ARS0412266","2","2","10513","40737","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"PFMREGA","252750","","0","0009"
2018-10-12 00:00:00.000,2018-10-12 15:11:00.000,"ARS0412271","2","2","10513","82438","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"BRDREGA","275773","","0","0009"
2018-10-12 00:00:00.000,2018-10-12 16:07:00.000,"ARS0412283","2","2","10513","40557","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"PFMREGA","7055","","0","0009"
2018-10-13 00:00:00.000,2018-10-13 13:18:00.000,"ARS0412337","2","2","10514","37575","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"PFMREGA","274617","","0","0009"
2018-10-13 00:00:00.000,2018-10-13 14:37:00.000,"ARS0412332","2","2","10514","36533","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"PFMREGA","274616","","0","0009"
2018-10-13 00:00:00.000,2018-10-13 19:47:00.000,"ARS0412354","2","2","10514","55172","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"PFMREGA","254059","","0","0009"
2018-10-13 00:00:00.000,2018-10-13 22:00:00.000,"ARS0412358","2","2","10514","85541","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"PFMREGA","254060","","0","0009"
2018-10-14 00:00:00.000,2018-10-14 09:36:00.000,"ARS0412370","2","2","10515","79919","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"PFMREGA","2685","","0","0009"
2018-10-14 00:00:00.000,2018-10-14 13:36:00.000,"ARS0412394","2","2","10515","40485","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"PFMREGA","273621","","0","0009"
2018-10-14 00:00:00.000,2018-10-14 13:58:00.000,"ARS0412385","2","2","10515","34659","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"PFMREGA","253698","","0","0009"
2018-10-14 00:00:00.000,2018-10-14 16:41:00.000,"ARS0412403","2","2","10515","45242","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"PFMREGA","278249","","0","0009"
2018-10-16 00:00:00.000,2018-10-16 17:48:00.000,"0000412443","2","2","10517","44622","0",2018-10-18 05:42:24.000,2018-11-05 05:48:35.000,"BRDREGA","281501","1","0","0001"
2018-10-16 00:00:00.000,2018-10-16 17:48:00.000,"0000412444","2","2","10517","44622","0",2018-10-18 05:42:24.000,2018-11-05 05:48:35.000,"BRDREGA","281502","1","0","0001"
2018-10-16 00:00:00.000,2018-10-16 17:48:00.000,"0000412445","2","2","10517","44622","0",2018-10-18 05:42:24.000,2018-11-05 05:48:35.000,"BRDREGA","281503","","0","0001"
2018-10-17 00:00:00.000,2018-10-17 09:40:00.000,"0000412442","2","2","10518","69167","0",2018-10-18 05:42:25.000,2018-11-05 05:48:35.000,"BRDREGA","281504","","0","0001"
2018-10-21 00:00:00.000,2018-10-21 17:48:00.000,"0000412447","2","2","10522","44622","0",2018-10-23 05:43:00.000,2018-11-05 05:48:34.000,"BRDREGA","281506","","0","0001"
2018-10-22 00:00:00.000,2018-10-22 08:31:00.000,"0000412446","2","2","10523","25635","0",2018-10-23 05:43:00.000,2018-11-05 05:48:35.000,"BRDREGA","281507","","1","0001"
2018-10-22 00:00:00.000,2018-10-22 15:47:00.000,"0000412448","2","2","10523","42625","0",2018-10-23 05:43:01.000,2018-11-05 05:48:35.000,"BRDREGA","281508","","0","0001"
2018-10-22 00:00:00.000,2018-10-22 16:18:00.000,"0000412449","2","2","10523","40391","0",2018-10-23 05:43:00.000,2018-11-05 05:48:35.000,"BRDREGA","281505","","0","0001"
