show_id,Directors
"n5886",""
"n5896",""
"n5901",""
"n5903",""
"n5909",""
"n5915",""
"n5919",""
"n5920",""
"n5921",""
"n5923",""
"n5924",""
"n5934",""
"n5940",""
"n5941",""
"n5965",""
"n5968",""
"n5975",""
"n5979",""
"n5983",""
"n5985",""
"n5987",""
"n5990",""
"n5998",""
"n6002",""
"n6027",""
"n6038",""
"n6045",""
"n6049",""
"n6067",""
"n6068",""
"n6078",""
"n6090",""
"n6095",""
"n6101",""
"n6102",""
"n6103",""
"n6106",""
"n6109",""
"n6127",""
"n6133",""
"n6138",""
"n6147",""
"n6157",""
"n6162",""
"n6167",""
"n6168",""
"n6175",""
"n6178",""
"n6195",""
"n6199",""
"n6214",""
"n6217",""
"n6220",""
"n6229",""
"n6250",""
"n6251",""
"n6253",""
"n6254",""
"n6259",""
"n6262",""
"n6263",""
"n6264",""
"n6265",""
"n6266",""
"n6276",""
"n6277",""
"n6280",""
"n6282",""
"n6287",""
"n6292",""
"n6295",""
"n6296",""
"n6302",""
"n6305",""
"n6319",""
"n6324",""
"n6336",""
"n6342",""
"n6348",""
"n6358",""
"n6361",""
"n6362",""
"n6365",""
"n6369",""
"n6374",""
"n6379",""
"n6382",""
"n6386",""
"n6390",""
"n6394",""
"n6399",""
"n6402",""
"n6405",""
"n6408",""
"n6412",""
"n6414",""
"n6417",""
"n6421",""
"n6427",""
"n6431",""
"n6452",""
"n6456",""
"n6457",""
"n6458",""
"n6460",""
"n6461",""
"n6470",""
"n6478",""
"n6484",""
"n6488",""
"n6491",""
"n6496",""
"n6499",""
"n6505",""
"n6506",""
"n6507",""
"n6508",""
"n6509",""
"n6510",""
"n6514",""
"n6515",""
"n6520",""
"n6521",""
"n6525",""
"n6533",""
"n6539",""
"n6543",""
"n6550",""
"n6557",""
"n6560",""
"n6561",""
"n6564",""
"n6569",""
"n6572",""
"n6573",""
"n6587",""
"n6588",""
"n6602",""
"n6604",""
"n6608",""
"n6612",""
"n6614",""
"n6619",""
"n6636",""
"n6647",""
"n6651",""
"n6652",""
"n6653",""
"n6659",""
"n6660",""
"n6661",""
"n6664",""
"n6672",""
"n6673",""
"n6674",""
"n6675",""
"n6677",""
"n6679",""
"n6691",""
"n6694",""
"n6696",""
"n6698",""
"n6708",""
"n6710",""
"n6715",""
"n6718",""
"n6725",""
"n6729",""
"n6732",""
"n6733",""
"n6742",""
"n6745",""
"n6751",""
"n6764",""
"n6767",""
"n6771",""
"n6774",""
"n6775",""
"n6783",""
"n6786",""
"n6789",""
"n6792",""
"n6796",""
"n6804",""
"n6807",""
"n6812",""
"n6813",""
"n6821",""
"n6823",""
"n6825",""
"n6826",""
"n6828",""
"n6834",""
"n6835",""
"n6836",""
"n6837",""
"n6842",""
"n6850",""
"n6858",""
"n6869",""
"n6872",""
"n6886",""
"n6890",""
"n6891",""
"n6895",""
"n6896",""
"n6902",""
"n6907",""
"n6908",""
"n6918",""
"n6920",""
"n6923",""
"n6924",""
"n6927",""
"n6931",""
"n6936",""
"n6938",""
"n6942",""
"n6952",""
"n6954",""
"n6956",""
"n6964",""
"n6966",""
"n6970",""
"n6971",""
"n6972",""
"n6975",""
"n6977",""
"n6982",""
"n6997",""
"n6999",""
"n7007",""
"n7018",""
"n7025",""
"n7029",""
"n7030",""
"n7034",""
"n7040",""
"n7051",""
"n7055",""
"n7060",""
"n7070",""
"n7081",""
"n7082",""
"n7083",""
"n7084",""
"n7086",""
"n7099",""
"n7101",""
"n7102",""
"n7117",""
"n7121",""
"n7124",""
"n7126",""
"n7130",""
"n7132",""
"n7139",""
"n7143",""
"n7144",""
"n7149",""
"n7156",""
"n7158",""
"n7169",""
"n7178",""
"n7183",""
"n7185",""
"n7186",""
"n7188",""
"n7197",""
"n7215",""
"n7216",""
"n7218",""
"n7223",""
"n7227",""
"n7233",""
"n7236",""
"n7246",""
"n7255",""
"n7256",""
"n7257",""
"n7258",""
"n7264",""
"n7265",""
"n7267",""
"n7269",""
"n7280",""
"n7286",""
"n7288",""
"n7291",""
"n7292",""
"n7298",""
"n7301",""
"n7302",""
"n7308",""
"n7313",""
"n7319",""
"n7322",""
"n7325",""
"n7326",""
"n7332",""
"n7339",""
"n7343",""
"n7344",""
"n7349",""
"n7350",""
"n7354",""
"n7360",""
"n7369",""
"n7377",""
"n7382",""
"n7383",""
"n7384",""
"n7386",""
"n7393",""
"n7405",""
"n7407",""
"n7409",""
"n7419",""
"n7436",""
"n7437",""
"n7439",""
"n7447",""
"n7448",""
"n7450",""
"n7454",""
"n7456",""
"n7458",""
"n7460",""
"n7464",""
"n7469",""
"n7481",""
"n7484",""
"n7486",""
"n7503",""
"n7506",""
"n7522",""
"n7529",""
"n7530",""
"n7539",""
"n7541",""
"n7548",""
"n7552",""
"n7569",""
"n7570",""
"n7571",""
"n7572",""
"n7573",""
"n7574",""
"n7575",""
"n7577",""
"n7587",""
"n7589",""
"n7590",""
"n7594",""
"n7598",""
"n7600",""
"n7611",""
"n7624",""
"n7625",""
"n7628",""
"n7629",""
"n7630",""
"n7633",""
"n7641",""
"n7647",""
"n7650",""
"n7663",""
"n7667",""
"n7672",""
"n7675",""
"n7676",""
"n7686",""
"n7690",""
"n7694",""
"n7699",""
"n7706",""
"n7710",""
"n7711",""
"n7719",""
"n7722",""
"n7726",""
"n7730",""
"n7748",""
"n7757",""
"n7760",""
"n7761",""
"n7762",""
"n7763",""
"n7764",""
"n7765",""
"n7766",""
"n7767",""
"n7768",""
"n7769",""
"n7770",""
"n7771",""
"n7772",""
"n7773",""
"n7774",""
"n7775",""
"n7776",""
"n7777",""
"n7778",""
"n7780",""
"n7781",""
"n7782",""
"n7783",""
"n7784",""
"n7785",""
"n7786",""
"n7787",""
"n7788",""
"n7799",""
"n7801",""
"n7807",""
"n7809",""
"n7811",""
"n7813",""
"n7814",""
"n7816",""
"n7829",""
"n7836",""
"n7839",""
"n7841",""
"n7843",""
"n7848",""
"n7851",""
"n7857",""
"n7863",""
"n7868",""
"n7871",""
"n7873",""
"n7879",""
"n7893",""
"n7898",""
"n7907",""
"n7909",""
"n7943",""
"n7949",""
"n7954",""
"n7969",""
"n7983",""
"n7985",""
"n7992",""
"n7994",""
"n8001",""
"n8003",""
"n8016",""
"n8021",""
"n8022",""
"n8023",""
"n8031",""
"n8032",""
"n8041",""
"n8045",""
"n8059",""
"n8063",""
"n8065",""
"n8071",""
"n8084",""
"n8086",""
"n8094",""
"n8095",""
"n8098",""
"n8103",""
"n8108",""
"n8110",""
"n8118",""
"n8122",""
"n8126",""
"n8130",""
"n8133",""
"n8138",""
"n8144",""
"n8148",""
"n8149",""
"n8166",""
"n8174",""
"n8175",""
"n8176",""
"n8181",""
"n8183",""
"n8190",""
"n8194",""
"n8200",""
"n8207",""
"n8209",""
"n8210",""
"n8217",""
"n8232",""
"n8244",""
"n8251",""
"n8258",""
"n8263",""
"n8269",""
"n8272",""
"n8278",""
"n8283",""
"n8288",""
"n8312",""
"n8316",""
"n8317",""
"n8322",""
"n8331",""
"n8332",""
"n8335",""
"n8337",""
"n8348",""
"n8350",""
"n8354",""
"n8358",""
"n8367",""
"n8369",""
"n8372",""
"n8374",""
"n8377",""
"n8379",""
"n8380",""
"n8393",""
"n8398",""
"n8412",""
"n8420",""
"n8422",""
"n8423",""
"n8424",""
"n8425",""
"n8429",""
"n8430",""
"n8432",""
"n8438",""
"n8440",""
"n8443",""
"n8472",""
"n8475",""
"n8477",""
"n8483",""
"n8491",""
"n8504",""
"n8511",""
"n8519",""
"n8520",""
"n8524",""
"n8534",""
"n8540",""
"n8542",""
"n8545",""
"n8546",""
"n8552",""
"n8558",""
"n8561",""
"n8568",""
"n8575",""
"n8576",""
"n8589",""
"n8593",""
"n8594",""
"n8597",""
"n8601",""
"n8605",""
"n8606",""
"n8610",""
"n8634",""
"n8645",""
"n8647",""
"n8648",""
"n8654",""
"n8670",""
"n8680",""
"n8685",""
"n8691",""
"n8701",""
"n8711",""
"n8713",""
"n8721",""
"n8722",""
"n8727",""
"n8737",""
"n8741",""
"n8742",""
"n8748",""
"n8750",""
"n8756",""
"n8759",""
"n8776",""
"n8781",""
"n8784",""
"n8785",""
"n8786",""
"n8796",""
"n8797",""
"n8798",""
"n8801",""
"n8804",""
"n1","Kirsten Johnson"
"n3","Julien Leclercq"
"n6","Mike Flanagan"
"n7","Robert Cullen"
"n7","José Luis Ucha"
"n8","Haile Gerima"
"n9","Andy Devonshire"
"n10","Theodore Melfi"
"n12","Kongkiat Komesiri"
"n13","Christian Schwochow"
"n14","Bruno Garotti"
"n17","Pedro De Echave García"
"n17","Pablo Azorín Williams"
"n19","Adam Salky"
"n21","Olivier Megaton"
"n23","K.S. Ravikumar"
"n24","Alex Woo"
"n24","Stanley Moore"
"n25","S. Shankar"
"n27","Rajiv Menon"
"n28","Dennis Dugan"
"n29","Scott Stewart"
"n30","Robert Luketic"
"n31","Ashwiny Iyer Tiwari"
"n31","Abhishek Chaubey"
"n31","Saket Chaudhary"
"n36","Daniel Sandu"
"n37","Cédric Jimenez"
"n39","George Nolfi"
"n42","Steven Spielberg"
"n43","Jeannot Szwarc"
"n44","Joe Alves"
"n45","Joseph Sargent"
"n46","Tyler Greco"
"n47","Daniel Espinosa"
"n48","Bunmi Ajakaiye"
"n49","Antoine Fuqua"
"n52","Toshiya Shinohara"
"n53","Toshiya Shinohara"
"n54","Toshiya Shinohara"
"n55","Toshiya Shinohara"
"n57","Masahiko Murata"
"n58","Hajime Kamegaki"
"n59","Masahiko Murata"
"n60","Hajime Kamegaki"
"n61","Masahiko Murata"
"n62","Hirotsugu Kawasaki"
"n63","Toshiyuki Tsuru"
"n64","Tensai Okamura"
"n65","David Yarovesky"
"n69","Hanns-Bruno Kammertöns"
"n69","Vanessa Nöcker"
"n69","Michael Wech"
"n72","David A. Vargas"
"n74","Kemi Adetiba"
"n76","Ben Simms"
"n78","Prakash Satam"
"n79","Delhiprasad Deenadayalan"
"n80","Delhiprasad Deenadayalan"
"n81","Tomer Eshed"
"n82","Cedric Nicolas-Troyan"
"n85","Jjc Skillz"
"n85","Funke Akindele"
"n87","Thomas Sieben"
"n89","Marcus Clarke"
"n91","Alice Waddington"
"n92","Mona Achache"
"n92","Patricia Tourancheau"
"n94","Alexis Almström"
"n95","Raja Gosnell"
"n97","Stephen Kijak"
"n102","Chapman Way"
"n102","Maclain Way"
"n103","Jason Hehir"
"n104","Yemi Amodu"
"n106","Lijo Jose Pellissery"
"n108","David De Vos"
"n111","Luis Alfaro"
"n111","Javier Gómez Santander"
"n113","Sara Colangelo"
"n114","Stephen Herek"
"n115","Rahul Rawail"
"n116","Jane Campion"
"n117","Nagesh Kukunoor"
"n118","Luke Holland"
"n119","Shanker Raman"
"n120","Jp Habac"
"n123","Jane Campion"
"n127","Vidhu Vinod Chopra"
"n128","Mark Rosman"
"n129","Gilles Paquet-Brenner"
"n130","Lasse Hallström"
"n131","Scott Pleydell-Pearce"
"n132","Ridley Scott"
"n134","Neill Blomkamp"
"n135","Phillip Noyce"
"n136","Renny Harlin"
"n137","Anthony Minghella"
"n138","Simon Wincer"
"n139","Lasse Hallström"
"n140","Spike Lee"
"n141","Sebastián Schindel"
"n142","Steven C. Miller"
"n143","Richard Lagravenese"
"n144","Martin Campbell"
"n145","Reginald Hudlin"
"n146","George Jackson"
"n146","Doug Mchenry"
"n147","Eric Meza"
"n149","Gerhard Mostert"
"n150","Michael Martin"
"n151","Michael Rymer"
"n152","Andrew Lau Wai-Keung"
"n152","Alan Mak"
"n153","Brett Weiner"
"n156","Jim Henson"
"n157","Gary Winick"
"n158","Danishka Esterhazy"
"n159","Troy Byer"
"n160","Pang Ho-Cheung"
"n162","Tim Burton"
"n163","Reginald Hudlin"
"n164","David Zucker"
"n165","Kinka Usher"
"n167","Sergio Leone"
"n168","Matthew O'Callaghan"
"n168","Todd Wilderman"
"n169","Bobby Farrelly"
"n169","Peter Farrelly"
"n170","Wolfgang Petersen"
"n171","Peter Spirer"
"n172","Michael Carney"
"n173","Richard Linklater"
"n174","Amy Rice"
"n175","Antoine Fuqua"
"n176","Randal Kleiser"
"n177","Michael Ritchie"
"n178","J. Lee Thompson"
"n179","Evan Goldberg"
"n179","Seth Rogen"
"n180","Tom Shadyac"
"n181","Peter Segal"
"n183","Malcolm D. Lee"
"n184","Wolfgang Petersen"
"n186","Chapman Way"
"n186","Maclain Way"
"n189","Ramzy Bedia"
"n189","Éric Judor"
"n191","Sharan Koppisetty"
"n192","Taylor Sheridan"
"n193","Sachin Yardi"
"n196","Saurabh Kabra"
"n197","Mark Waters"
"n199","Kemi Adetiba"
"n200","Partho Mitra"
"n201","Santram Varma"
"n202","Anil V. Kumar"
"n202","Anurag Basu"
"n203","Sangeeth Sivan"
"n204","Umesh Ghadge"
"n205","Sachin Yardi"
"n206","David Dhawan"
"n207","Dibakar Banerjee"
"n208","Apoorva Lakhia"
"n209","Milan Luthria"
"n210","Milan Luthria"
"n211","Pawan Kripalani"
"n212","Bhushan Patel"
"n215","Magnus Martens"
"n216","Apoorva Lakhia"
"n217","Raj Nidimoru"
"n217","Krishna D.K."
"n218","Milan Luthria"
"n222","Joshua Rofé"
"n223","Brad Anderson"
"n224","Mauricio Dias"
"n224","Tatiana Villela"
"n228","Angel Kristi Williams"
"n229","Roger Donaldson"
"n230","Christopher Alender"
"n231","Rush Sturges"
"n232","David Oyelowo"
"n234","Mark Lo"
"n236","Crystal Moselle"
"n237","Rathindran R Prasad"
"n238","Rathindran R Prasad"
"n239","Rathindran R Prasad"
"n240","Rathindran R Prasad"
"n241","Han Kwang Il"
"n245","Karim El Shenawy"
"n247","Yin Chen-Hao"
"n248","Brian Andrew Mendoza"
"n250","Dave Needham"
"n251","Veronica Velasco"
"n252","Drake Doremus"
"n253","Miguel Alexandre"
"n254","Mani Ratnam"
"n256","Michael Harte"
"n257","Tosin Igho"
"n258","Mani Ratnam"
"n259","Alice Filippi"
"n260","Paakhi Tyrewala"
"n262","Bruno Garotti"
"n263","Laura Brownson"
"n265","Steve Brill"
"n268","Jane Campion"
"n269","Moses Inwang"
"n271","Ferdinando Cito Filomarino"
"n274","Juan Carlos Medina"
"n277","Inma Torrente"
"n279","Julián Gaviria"
"n280","Steven Yamamoto"
"n282","Charles Uwagbai"
"n283","Julián Hernández"
"n284","Sam Hobkinson"
"n285","Vince Marcello"
"n286","Jonathan Teplitzky"
"n288","Sakon Tiacharoen"
"n291","Floyd Russ"
"n293","Dustin Hoffman"
"n294","Adze Ugah"
"n295","Hideaki Takizawa"
"n296","Quoc Bao Tran"
"n298","Bejoy Nambiar"
"n298","Priyadarshan"
"n298","Karthik Narain"
"n299","Kayode Kasum"
"n300","Just Philippot"
"n301","Kirk Demicco"
"n301","Brandon Jeffords"
"n302","Rohit Shetty"
"n303","Cavi Borges"
"n303","Luciano Vidigal"
"n304","Alejandro Doria"
"n305","Laura Fairrie"
"n306","Marcelo Piñeyro"
"n307","Izu Ojukwu"
"n308","Peter Winther"
"n309","Susan Lacy"
"n311","Billy Corben"
"n315","James Mangold"
"n316","Chineze Anyaene"
"n317","Hsu Fu-Chun"
"n318","Kristine Stolakis"
"n319","Eva Müller"
"n319","Michael Schmitt"
"n326","Brian Levant"
"n327","Rod Daniel"
"n328","Robert Zemeckis"
"n329","Todor Chapkanov"
"n330","Steven Spielberg"
"n331","Phil Lord"
"n331","Christopher Miller"
"n333","Renny Harlin"
"n334","John Hughes"
"n335","Justin Baldoni"
"n336","Joe Roth"
"n338","Mark Helfrich"
"n340","Mag Hsu"
"n340","Hsu Chih-Yen"
"n341","Christopher Nolan"
"n342","Paul Thomas Anderson"
"n343","Nick Castle"
"n344","Howard Zieff"
"n345","Howard Zieff"
"n346","David Feiss"
"n347","David Gordon Green"
"n348","Jorge Blanco"
"n349","Zara Hayes"
"n350","Gary Ross"
"n351","Clint Eastwood"
"n352","Trey Parker"
"n353","Kelly Fremon Craig"
"n354","Tom Elkins"
"n355","Tony Scott"
"n356","Brad Furman"
"n357","Sylvain White"
"n358","Brad Anderson"
"n359","Irwin Winkler"
"n360","Spike Lee"
"n361","Garry Marshall"
"n363","Kenneth Gyang"
"n364","Jaume Balagueró"
"n366","Najwa Najjar"
"n368","Selçuk Metin"
"n372","Najwa Najjar"
"n373","Keishi Otomo"
"n374","David Charhon"
"n375","Michelle Bello"
"n376","Steven Tsuchida"
"n378","Daniel Markowicz"
"n379","Louie Schwartzberg"
"n381","Glen Winter"
"n384","Ram Gopal Varma"
"n385","David Benullo"
"n388","Laxman Utekar"
"n389","Royale Watkins"
"n389","Rich Schlansker"
"n390","Yuval Adler"
"n393","Quentin Tarantino"
"n394","Clay Glen"
"n395","Muzi Mthembu"
"n396","Marcos Bucay"
"n397","Peter Thorwarth"
"n399","Kim Seong-Hun"
"n403","Augustine Frizzell"
"n406","Sidheswar Shukla"
"n407","Rajiv Chilaka"
"n408","Rajiv Chilaka"
"n409","Rajiv Chilaka"
"n410","Rajiv Chilaka"
"n411","Rajiv Chilaka"
"n412","Rajiv Chilaka"
"n413","Rajiv Chilaka"
"n414","Rajiv Chilaka"
"n415","Rajiv Chilaka"
"n416","Rajiv Chilaka"
"n417","Rajiv Chilaka"
"n418","Binayak Das"
"n419","Arpan Sarkar"
"n419","Shyamal Chaulia"
"n420","Rajiv Chilaka"
"n421","Rajiv Chilaka"
"n422","Rajiv Chilaka"
"n422","Owll Mina"
"n423","Rajiv Chilaka"
"n424","Rajiv Chilaka"
"n425","Rajiv Chilaka"
"n427","Ainsley Gardiner"
"n427","Briar Grace-Smith"
"n428","Mahmoud Karim"
"n429","Kyohei Ishiguro"
"n430","Seyi Babatope"
"n433","Johane Matte"
"n433","Andrew L. Schmidt"
"n433","Francisco Ruiz Velasco"
"n434","Morgan Ingari"
"n437","Abdulaziz Alshlahei"
"n438","Edward Drake"
"n439","Kathryn Fasegha"
"n440","Sita Likitvanichkul"
"n440","Jetarin Ratanaserikiat"
"n440","Apirak Samudkitpaisan"
"n442","Leigh Janiak"
"n444","Luis Estrada"
"n445","Garrett Bradley"
"n446","Sofia Coppola"
"n447","Colin Trevorrow"
"n448","Bill Condon"
"n449","Bill Condon"
"n450","David Slade"
"n451","Chris Weitz"
"n452","Catherine Hardwicke"
"n453","Hadrah Daeng Ratu"
"n455","Tommy Chong"
"n456","Fred Ouro Preto"
"n458","Mayye Zayed"
"n459","Alessandra De Rossi"
"n461","Ash Brannon"
"n461","Chris Buck"
"n462","Alaa Eddine Aljem"
"n463","Tom Donahue"
"n464","Roberto De Feo"
"n464","Paolo Strippoli"
"n465","Navot Papushado"
"n468","Manuel Alcalá"
"n469","Ricardo Trogi"
"n470","Semi Chellas"
"n472","Akay Mason"
"n472","Abosi Ogba"
"n474","Viridiana Lieberman"
"n475","Nima Nourizadeh"
"n476","Daniel Růžička"
"n477","Juraj Šajmovič"
"n480","Leigh Janiak"
"n481","Femi D. Ogunsanwo"
"n482","Douglas Attal"
"n485","Kim Joo-Hyung"
"n486","Avi Federgreen"
"n487","Jericca Cleland"
"n487","Kevin Munroe"
"n490","Ahmed Siddiqui"
"n492","Hallie Meyers-Shyer"
"n493","Scott Speer"
"n495","Barry Levinson"
"n496","Tolulope Itegboje"
"n497","Camille Delamarre"
"n499","Pascal Atuma"
"n501","Oleg Trofim"
"n502","Seyi Babatope"
"n503","Mahmood Ali-Balogun"
"n504","Jan Holoubek"
"n506","Anurin Nwunembom"
"n506","Musing Derrick"
"n507","Christine Luby"
"n508","Udoka Oyeka"
"n509","Yeo Siew Hua"
"n519","Hardik Mehta"
"n529","Rajveer Singh Maan"
"n529","Harpeet Singh"
"n530","Youssef Chahine"
"n532","Saw Teong Hin"
"n532","Nik Amir Mustapha"
"n532","M.S. Prem Nath"
"n535","Rano Karno"
"n542","Pramod Pawar"
"n543","Naresh Saigal"
"n551","Leigh Janiak"
"n552","Vinil Mathew"
"n553","Neri Parenti"
"n555","Ramsey Nouah"
"n556","Bong Joon Ho"
"n557","Kim Tae-Hyung"
"n558","Michael Spierig"
"n558","Peter Spierig"
"n559","Ernie Barbarash"
"n560","Wolfgang Petersen"
"n561","Matt Ogens"
"n562","Jay Roach"
"n563","Jay Roach"
"n564","Jay Roach"
"n565","Paul Thomas Anderson"
"n567","Mcg"
"n568","Frank Marshall"
"n569","Nick Castle"
"n570","Victor Vu"
"n571","Chow Hin Yeung Roy"
"n573","Joel Hopkins"
"n574","John Stevenson"
"n574","Mark Osborne"
"n575","Jennifer Yuh Nelson"
"n576","Greg Berlanti"
"n577","Garth Davis"
"n578","Malik Nejer"
"n579","Rob Marshall"
"n580","Martin Brest"
"n581","Shuko Murase"
"n582","Paul W.S. Anderson"
"n583","Garry Marshall"
"n584","Ivan Reitman"
"n585","Joel Gallen"
"n586","Claire Mccarthy"
"n587","Mary Lambert"
"n588","Sidharta Tata"
"n588","Aco Tenriyagelli"
"n588","Dian Sastrowardoyo"
"n590","Trevor Nunn"
"n592","Gabriele Muccino"
"n593","Jim Field Smith"
"n594","Chris Koch"
"n595","J.J. Abrams"
"n596","Rob Minkoff"
"n597","Lynn Shelton"
"n598","Adam Mckay"
"n599","Anton Corbijn"
"n600","Robin Bissell"
"n601","David Fincher"
"n602","John G. Avildsen"
"n603","John G. Avildsen"
"n604","John G. Avildsen"
"n605","Alan Parker"
"n606","Walter Hill"
"n607","Stephen Frears"
"n608","Bryan Bertino"
"n609","Phil Alden Robinson"
"n610","Florian Henckel Von Donnersmarck"
"n611","Len Wiseman"
"n612","Måns Mårlind"
"n612","Björn Stein"
"n613","Patrick Tatopoulos"
"n614","Robert O. Peters"
"n615","Vincent Ward"
"n616","Gregory Nava"
"n617","Mary Harron"
"n619","Matt Thompson"
"n620","Jameel Buari"
"n622","Shen Leping"
"n623","Matt Aselton"
"n624","Jose Javier Reyes"
"n625","Jakub Piątek"
"n627","John Dower"
"n630","B. T Thomas"
"n631","Andrew Dominik"
"n633","Nibal Arakji"
"n634","Sofie Šustková"
"n635","Anissa Bonnefont"
"n636","Bahij Hojeij"
"n637","Jonathan Hensleigh"
"n638","Srijit Mukherji"
"n638","Vasan Bala"
"n638","Abhishek Chaubey"
"n644","Justin P. Lange"
"n645","Kimmy Gatewood"
"n646","Tània Balló"
"n647","Manolo Caro"
"n650","Anurin Nwunembom"
"n651","Jayme Monjardim"
"n652","Kingsley Ogoro"
"n653","Kingsley Ogoro"
"n655","Cristina Jacob"
"n656","Cristina Jacob"
"n657","Cristina Jacob"
"n665","Fernando Moro"
"n667","Ivan Andrew Payawal"
"n671","Yoshiyuki Tomino"
"n671","Yoshikazu Yasuhiko"
"n672","Yoshiyuki Tomino"
"n672","Yoshikazu Yasuhiko"
"n673","Yoshiyuki Tomino"
"n677","Rob Seidenglanz"
"n682","Simon Frederick"
"n684","Michihito Fujii"
"n686","Paul Weitz"
"n688","Karthik Subbaraj"
"n689","Kayode Kasum"
"n690","Yoshiyuki Tomino"
"n690","Yoshikazu Yasuhiko"
"n691","Keishi Otomo"
"n693","Hsu Fu-Chun"
"n694","Lucky Kuswandi"
"n695","Soudade Kaadan"
"n696","Soudade Kaadan"
"n699","Antoinette Jadaone"
"n702","Marie Clements"
"n703","David O. Russell"
"n705","Achille Brice"
"n706","Max Jabs"
"n708","Sarawut Wichiensarn"
"n709","Ricardo De Montreuil"
"n712","Peter Chelsom"
"n713","Michael Lockshin"
"n717","Francine Parker"
"n719","Daniel Schechter"
"n722","Mike Gunther"
"n723","David Zeiger"
"n724","Michael Simon"
"n725","Jerry Rothwell"
"n727","Joe Berlinger"
"n727","Bruce Sinofsky"
"n728","Ian Cheney"
"n728","Sharon Shattuck"
"n729","Bradley Parker"
"n736","Prabhakaran"
"n737","Manjari Makijany"
"n738","Jay Oliva"
"n740","Chris Appelhans"
"n741","Michael Tiddes"
"n742","Lara Saba"
"n743","Bao Nhan"
"n743","Namcito"
"n744","Mark Raso"
"n746","Tariq Alkazim"
"n747","Mark Raso"
"n748","Kenneth Gyang"
"n751","Yulene Olaizola"
"n753","Mark Waters"
"n755","Matthew Heineman"
"n757","Robert Peters"
