Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted,Monday_Thursday Order
2027-10-07 00:00:00.000,2027,4,10,7,20271007,"October","Oct 2027","Q4 2027",4,"Thursday",2027-10-10 00:00:00.000,2027-10-31 00:00:00.000,40,2027,277,"2027-40",20274000,20271000,20270400,"FY28","FQ2",4,True,True,"Unknown",True,"Weekday",358,83,28,7,7,False,False,False,""
2027-10-14 00:00:00.000,2027,4,10,14,20271014,"October","Oct 2027","Q4 2027",4,"Thursday",2027-10-17 00:00:00.000,2027-10-31 00:00:00.000,41,2027,284,"2027-41",20274100,20271000,20270400,"FY28","FQ2",4,True,True,"Unknown",True,"Weekday",359,83,28,7,7,False,False,False,""
2027-10-21 00:00:00.000,2027,4,10,21,20271021,"October","Oct 2027","Q4 2027",4,"Thursday",2027-10-24 00:00:00.000,2027-10-31 00:00:00.000,42,2027,291,"2027-42",20274200,20271000,20270400,"FY28","FQ2",4,True,True,"Unknown",True,"Weekday",360,83,28,7,7,False,False,False,""
2027-10-28 00:00:00.000,2027,4,10,28,20271028,"October","Oct 2027","Q4 2027",4,"Thursday",2027-10-31 00:00:00.000,2027-10-31 00:00:00.000,43,2027,298,"2027-43",20274300,20271000,20270400,"FY28","FQ2",4,True,True,"Unknown",True,"Weekday",361,83,28,7,7,False,False,False,"Fourth Thursday"
2027-11-04 00:00:00.000,2027,4,11,4,20271104,"November","Nov 2027","Q4 2027",4,"Thursday",2027-11-07 00:00:00.000,2027-11-30 00:00:00.000,44,2027,305,"2027-44",20274400,20271100,20270400,"FY28","FQ2",5,True,True,"Unknown",True,"Weekday",362,84,28,7,7,False,False,False,""
2027-11-11 00:00:00.000,2027,4,11,11,20271111,"November","Nov 2027","Q4 2027",4,"Thursday",2027-11-14 00:00:00.000,2027-11-30 00:00:00.000,45,2027,312,"2027-45",20274500,20271100,20270400,"FY28","FQ2",5,True,True,"Unknown",True,"Weekday",363,84,28,7,7,False,False,False,""
2027-11-18 00:00:00.000,2027,4,11,18,20271118,"November","Nov 2027","Q4 2027",4,"Thursday",2027-11-21 00:00:00.000,2027-11-30 00:00:00.000,46,2027,319,"2027-46",20274600,20271100,20270400,"FY28","FQ2",5,True,True,"Unknown",True,"Weekday",364,84,28,7,7,False,False,False,""
2027-11-25 00:00:00.000,2027,4,11,25,20271125,"November","Nov 2027","Q4 2027",4,"Thursday",2027-11-28 00:00:00.000,2027-11-30 00:00:00.000,47,2027,326,"2027-47",20274700,20271100,20270400,"FY28","FQ2",5,True,True,"Unknown",True,"Weekday",365,84,28,7,7,False,False,False,"Fourth Thursday"
2027-12-02 00:00:00.000,2027,4,12,2,20271202,"December","Dec 2027","Q4 2027",4,"Thursday",2027-12-05 00:00:00.000,2027-12-31 00:00:00.000,48,2027,333,"2027-48",20274800,20271200,20270400,"FY28","FQ2",6,True,True,"Unknown",True,"Weekday",366,85,28,7,7,False,False,False,""
2027-12-09 00:00:00.000,2027,4,12,9,20271209,"December","Dec 2027","Q4 2027",4,"Thursday",2027-12-12 00:00:00.000,2027-12-31 00:00:00.000,49,2027,340,"2027-49",20274900,20271200,20270400,"FY28","FQ2",6,True,True,"Unknown",True,"Weekday",367,85,28,7,7,False,False,False,""
2027-12-16 00:00:00.000,2027,4,12,16,20271216,"December","Dec 2027","Q4 2027",4,"Thursday",2027-12-19 00:00:00.000,2027-12-31 00:00:00.000,50,2027,347,"2027-50",20275000,20271200,20270400,"FY28","FQ2",6,True,True,"Unknown",True,"Weekday",368,85,28,7,7,False,False,False,""
2027-12-23 00:00:00.000,2027,4,12,23,20271223,"December","Dec 2027","Q4 2027",4,"Thursday",2027-12-26 00:00:00.000,2027-12-31 00:00:00.000,51,2027,354,"2027-51",20275100,20271200,20270400,"FY28","FQ2",6,True,True,"Unknown",True,"Weekday",369,85,28,7,7,False,False,False,"Fourth Thursday"
2027-12-30 00:00:00.000,2027,4,12,30,20271230,"December","Dec 2027","Q4 2027",4,"Thursday",2028-01-02 00:00:00.000,2027-12-31 00:00:00.000,52,2027,361,"2027-52",20275200,20271200,20270400,"FY28","FQ2",6,True,True,"Unknown",True,"Weekday",370,85,28,7,7,False,False,False,""
2028-10-05 00:00:00.000,2028,4,10,5,20281005,"October","Oct 2028","Q4 2028",4,"Thursday",2028-10-08 00:00:00.000,2028-10-31 00:00:00.000,40,2028,277,"2028-40",20284000,20281000,20280400,"FY29","FQ2",4,True,True,"Unknown",True,"Weekday",410,95,32,8,8,False,False,False,""
2028-10-12 00:00:00.000,2028,4,10,12,20281012,"October","Oct 2028","Q4 2028",4,"Thursday",2028-10-15 00:00:00.000,2028-10-31 00:00:00.000,41,2028,284,"2028-41",20284100,20281000,20280400,"FY29","FQ2",4,True,True,"Unknown",True,"Weekday",411,95,32,8,8,False,False,False,""
2028-10-19 00:00:00.000,2028,4,10,19,20281019,"October","Oct 2028","Q4 2028",4,"Thursday",2028-10-22 00:00:00.000,2028-10-31 00:00:00.000,42,2028,291,"2028-42",20284200,20281000,20280400,"FY29","FQ2",4,True,True,"Unknown",True,"Weekday",412,95,32,8,8,False,False,False,""
2028-10-26 00:00:00.000,2028,4,10,26,20281026,"October","Oct 2028","Q4 2028",4,"Thursday",2028-10-29 00:00:00.000,2028-10-31 00:00:00.000,43,2028,298,"2028-43",20284300,20281000,20280400,"FY29","FQ2",4,True,True,"Unknown",True,"Weekday",413,95,32,8,8,False,False,False,"Fourth Thursday"
2028-11-02 00:00:00.000,2028,4,11,2,20281102,"November","Nov 2028","Q4 2028",4,"Thursday",2028-11-05 00:00:00.000,2028-11-30 00:00:00.000,44,2028,305,"2028-44",20284400,20281100,20280400,"FY29","FQ2",5,True,True,"Unknown",True,"Weekday",414,96,32,8,8,False,False,False,""
2028-11-09 00:00:00.000,2028,4,11,9,20281109,"November","Nov 2028","Q4 2028",4,"Thursday",2028-11-12 00:00:00.000,2028-11-30 00:00:00.000,45,2028,312,"2028-45",20284500,20281100,20280400,"FY29","FQ2",5,True,True,"Unknown",True,"Weekday",415,96,32,8,8,False,False,False,""
2028-11-16 00:00:00.000,2028,4,11,16,20281116,"November","Nov 2028","Q4 2028",4,"Thursday",2028-11-19 00:00:00.000,2028-11-30 00:00:00.000,46,2028,319,"2028-46",20284600,20281100,20280400,"FY29","FQ2",5,True,True,"Unknown",True,"Weekday",416,96,32,8,8,False,False,False,""
2028-11-23 00:00:00.000,2028,4,11,23,20281123,"November","Nov 2028","Q4 2028",4,"Thursday",2028-11-26 00:00:00.000,2028-11-30 00:00:00.000,47,2028,326,"2028-47",20284700,20281100,20280400,"FY29","FQ2",5,True,True,"Unknown",True,"Weekday",417,96,32,8,8,False,False,False,"Fourth Thursday"
2028-11-30 00:00:00.000,2028,4,11,30,20281130,"November","Nov 2028","Q4 2028",4,"Thursday",2028-12-03 00:00:00.000,2028-11-30 00:00:00.000,48,2028,333,"2028-48",20284800,20281100,20280400,"FY29","FQ2",5,True,True,"Unknown",True,"Weekday",418,96,32,8,8,False,False,False,""
2028-12-07 00:00:00.000,2028,4,12,7,20281207,"December","Dec 2028","Q4 2028",4,"Thursday",2028-12-10 00:00:00.000,2028-12-31 00:00:00.000,49,2028,340,"2028-49",20284900,20281200,20280400,"FY29","FQ2",6,True,True,"Unknown",True,"Weekday",419,97,32,8,8,False,False,False,""
2028-12-14 00:00:00.000,2028,4,12,14,20281214,"December","Dec 2028","Q4 2028",4,"Thursday",2028-12-17 00:00:00.000,2028-12-31 00:00:00.000,50,2028,347,"2028-50",20285000,20281200,20280400,"FY29","FQ2",6,True,True,"Unknown",True,"Weekday",420,97,32,8,8,False,False,False,""
2028-12-21 00:00:00.000,2028,4,12,21,20281221,"December","Dec 2028","Q4 2028",4,"Thursday",2028-12-24 00:00:00.000,2028-12-31 00:00:00.000,51,2028,354,"2028-51",20285100,20281200,20280400,"FY29","FQ2",6,True,True,"Unknown",True,"Weekday",421,97,32,8,8,False,False,False,""
2028-12-28 00:00:00.000,2028,4,12,28,20281228,"December","Dec 2028","Q4 2028",4,"Thursday",2028-12-31 00:00:00.000,2028-12-31 00:00:00.000,52,2028,361,"2028-52",20285200,20281200,20280400,"FY29","FQ2",6,True,True,"Unknown",True,"Weekday",422,97,32,8,8,False,False,False,"Fourth Thursday"
2029-10-04 00:00:00.000,2029,4,10,4,20291004,"October","Oct 2029","Q4 2029",4,"Thursday",2029-10-07 00:00:00.000,2029-10-31 00:00:00.000,40,2029,277,"2029-40",20294000,20291000,20290400,"FY30","FQ2",4,True,True,"Unknown",True,"Weekday",462,107,36,9,9,False,False,False,""
2029-10-11 00:00:00.000,2029,4,10,11,20291011,"October","Oct 2029","Q4 2029",4,"Thursday",2029-10-14 00:00:00.000,2029-10-31 00:00:00.000,41,2029,284,"2029-41",20294100,20291000,20290400,"FY30","FQ2",4,True,True,"Unknown",True,"Weekday",463,107,36,9,9,False,False,False,""
2029-10-18 00:00:00.000,2029,4,10,18,20291018,"October","Oct 2029","Q4 2029",4,"Thursday",2029-10-21 00:00:00.000,2029-10-31 00:00:00.000,42,2029,291,"2029-42",20294200,20291000,20290400,"FY30","FQ2",4,True,True,"Unknown",True,"Weekday",464,107,36,9,9,False,False,False,""
2029-10-25 00:00:00.000,2029,4,10,25,20291025,"October","Oct 2029","Q4 2029",4,"Thursday",2029-10-28 00:00:00.000,2029-10-31 00:00:00.000,43,2029,298,"2029-43",20294300,20291000,20290400,"FY30","FQ2",4,True,True,"Unknown",True,"Weekday",465,107,36,9,9,False,False,False,"Fourth Thursday"
2029-11-01 00:00:00.000,2029,4,11,1,20291101,"November","Nov 2029","Q4 2029",4,"Thursday",2029-11-04 00:00:00.000,2029-11-30 00:00:00.000,44,2029,305,"2029-44",20294400,20291100,20290400,"FY30","FQ2",5,True,True,"Unknown",True,"Weekday",466,108,36,9,9,False,False,False,""
2029-11-08 00:00:00.000,2029,4,11,8,20291108,"November","Nov 2029","Q4 2029",4,"Thursday",2029-11-11 00:00:00.000,2029-11-30 00:00:00.000,45,2029,312,"2029-45",20294500,20291100,20290400,"FY30","FQ2",5,True,True,"Unknown",True,"Weekday",467,108,36,9,9,False,False,False,""
2029-11-15 00:00:00.000,2029,4,11,15,20291115,"November","Nov 2029","Q4 2029",4,"Thursday",2029-11-18 00:00:00.000,2029-11-30 00:00:00.000,46,2029,319,"2029-46",20294600,20291100,20290400,"FY30","FQ2",5,True,True,"Unknown",True,"Weekday",468,108,36,9,9,False,False,False,""
2029-11-22 00:00:00.000,2029,4,11,22,20291122,"November","Nov 2029","Q4 2029",4,"Thursday",2029-11-25 00:00:00.000,2029-11-30 00:00:00.000,47,2029,326,"2029-47",20294700,20291100,20290400,"FY30","FQ2",5,True,True,"Unknown",True,"Weekday",469,108,36,9,9,False,False,False,"Fourth Thursday"
2029-11-29 00:00:00.000,2029,4,11,29,20291129,"November","Nov 2029","Q4 2029",4,"Thursday",2029-12-02 00:00:00.000,2029-11-30 00:00:00.000,48,2029,333,"2029-48",20294800,20291100,20290400,"FY30","FQ2",5,True,True,"Unknown",True,"Weekday",470,108,36,9,9,False,False,False,""
2029-12-06 00:00:00.000,2029,4,12,6,20291206,"December","Dec 2029","Q4 2029",4,"Thursday",2029-12-09 00:00:00.000,2029-12-31 00:00:00.000,49,2029,340,"2029-49",20294900,20291200,20290400,"FY30","FQ2",6,True,True,"Unknown",True,"Weekday",471,109,36,9,9,False,False,False,""
2029-12-13 00:00:00.000,2029,4,12,13,20291213,"December","Dec 2029","Q4 2029",4,"Thursday",2029-12-16 00:00:00.000,2029-12-31 00:00:00.000,50,2029,347,"2029-50",20295000,20291200,20290400,"FY30","FQ2",6,True,True,"Unknown",True,"Weekday",472,109,36,9,9,False,False,False,""
2029-12-20 00:00:00.000,2029,4,12,20,20291220,"December","Dec 2029","Q4 2029",4,"Thursday",2029-12-23 00:00:00.000,2029-12-31 00:00:00.000,51,2029,354,"2029-51",20295100,20291200,20290400,"FY30","FQ2",6,True,True,"Unknown",True,"Weekday",473,109,36,9,9,False,False,False,""
2029-12-27 00:00:00.000,2029,4,12,27,20291227,"December","Dec 2029","Q4 2029",4,"Thursday",2029-12-30 00:00:00.000,2029-12-31 00:00:00.000,52,2029,361,"2029-52",20295200,20291200,20290400,"FY30","FQ2",6,True,True,"Unknown",True,"Weekday",474,109,36,9,9,False,False,False,"Fourth Thursday"
2030-10-03 00:00:00.000,2030,4,10,3,20301003,"October","Oct 2030","Q4 2030",4,"Thursday",2030-10-06 00:00:00.000,2030-10-31 00:00:00.000,40,2030,277,"2030-40",20304000,20301000,20300400,"FY31","FQ2",4,True,True,"Unknown",True,"Weekday",514,119,40,10,10,False,False,False,""
2030-10-10 00:00:00.000,2030,4,10,10,20301010,"October","Oct 2030","Q4 2030",4,"Thursday",2030-10-13 00:00:00.000,2030-10-31 00:00:00.000,41,2030,284,"2030-41",20304100,20301000,20300400,"FY31","FQ2",4,True,True,"Unknown",True,"Weekday",515,119,40,10,10,False,False,False,""
2030-10-17 00:00:00.000,2030,4,10,17,20301017,"October","Oct 2030","Q4 2030",4,"Thursday",2030-10-20 00:00:00.000,2030-10-31 00:00:00.000,42,2030,291,"2030-42",20304200,20301000,20300400,"FY31","FQ2",4,True,True,"Unknown",True,"Weekday",516,119,40,10,10,False,False,False,""
2030-10-24 00:00:00.000,2030,4,10,24,20301024,"October","Oct 2030","Q4 2030",4,"Thursday",2030-10-27 00:00:00.000,2030-10-31 00:00:00.000,43,2030,298,"2030-43",20304300,20301000,20300400,"FY31","FQ2",4,True,True,"Unknown",True,"Weekday",517,119,40,10,10,False,False,False,"Fourth Thursday"
2030-10-31 00:00:00.000,2030,4,10,31,20301031,"October","Oct 2030","Q4 2030",4,"Thursday",2030-11-03 00:00:00.000,2030-10-31 00:00:00.000,44,2030,305,"2030-44",20304400,20301000,20300400,"FY31","FQ2",4,True,True,"Unknown",True,"Weekday",518,119,40,10,10,False,False,False,""
2030-11-07 00:00:00.000,2030,4,11,7,20301107,"November","Nov 2030","Q4 2030",4,"Thursday",2030-11-10 00:00:00.000,2030-11-30 00:00:00.000,45,2030,312,"2030-45",20304500,20301100,20300400,"FY31","FQ2",5,True,True,"Unknown",True,"Weekday",519,120,40,10,10,False,False,False,""
2030-11-14 00:00:00.000,2030,4,11,14,20301114,"November","Nov 2030","Q4 2030",4,"Thursday",2030-11-17 00:00:00.000,2030-11-30 00:00:00.000,46,2030,319,"2030-46",20304600,20301100,20300400,"FY31","FQ2",5,True,True,"Unknown",True,"Weekday",520,120,40,10,10,False,False,False,""
2030-11-21 00:00:00.000,2030,4,11,21,20301121,"November","Nov 2030","Q4 2030",4,"Thursday",2030-11-24 00:00:00.000,2030-11-30 00:00:00.000,47,2030,326,"2030-47",20304700,20301100,20300400,"FY31","FQ2",5,True,True,"Unknown",True,"Weekday",521,120,40,10,10,False,False,False,""
2030-11-28 00:00:00.000,2030,4,11,28,20301128,"November","Nov 2030","Q4 2030",4,"Thursday",2030-12-01 00:00:00.000,2030-11-30 00:00:00.000,48,2030,333,"2030-48",20304800,20301100,20300400,"FY31","FQ2",5,True,True,"Unknown",True,"Weekday",522,120,40,10,10,False,False,False,"Fourth Thursday"
2030-12-05 00:00:00.000,2030,4,12,5,20301205,"December","Dec 2030","Q4 2030",4,"Thursday",2030-12-08 00:00:00.000,2030-12-31 00:00:00.000,49,2030,340,"2030-49",20304900,20301200,20300400,"FY31","FQ2",6,True,True,"Unknown",True,"Weekday",523,121,40,10,10,False,False,False,""
2030-12-12 00:00:00.000,2030,4,12,12,20301212,"December","Dec 2030","Q4 2030",4,"Thursday",2030-12-15 00:00:00.000,2030-12-31 00:00:00.000,50,2030,347,"2030-50",20305000,20301200,20300400,"FY31","FQ2",6,True,True,"Unknown",True,"Weekday",524,121,40,10,10,False,False,False,""
2030-12-19 00:00:00.000,2030,4,12,19,20301219,"December","Dec 2030","Q4 2030",4,"Thursday",2030-12-22 00:00:00.000,2030-12-31 00:00:00.000,51,2030,354,"2030-51",20305100,20301200,20300400,"FY31","FQ2",6,True,True,"Unknown",True,"Weekday",525,121,40,10,10,False,False,False,""
2030-12-26 00:00:00.000,2030,4,12,26,20301226,"December","Dec 2030","Q4 2030",4,"Thursday",2030-12-29 00:00:00.000,2030-12-31 00:00:00.000,52,2030,361,"2030-52",20305200,20301200,20300400,"FY31","FQ2",6,True,True,"Unknown",True,"Weekday",526,121,40,10,10,False,False,False,"Fourth Thursday"
2021-01-07 00:00:00.000,2021,1,1,7,20210107,"January","Jan 2021","Q1 2021",4,"Thursday",2021-01-10 00:00:00.000,2021-01-31 00:00:00.000,1,2021,4,"2021-01",20210100,20210100,20210100,"FY21","FQ3",7,True,True,"Unknown",True,"Weekday",6,2,1,1,0,False,False,False,""
2021-01-14 00:00:00.000,2021,1,1,14,20210114,"January","Jan 2021","Q1 2021",4,"Thursday",2021-01-17 00:00:00.000,2021-01-31 00:00:00.000,2,2021,11,"2021-02",20210200,20210100,20210100,"FY21","FQ3",7,True,True,"Unknown",True,"Weekday",7,2,1,1,0,False,False,False,""
2021-01-21 00:00:00.000,2021,1,1,21,20210121,"January","Jan 2021","Q1 2021",4,"Thursday",2021-01-24 00:00:00.000,2021-01-31 00:00:00.000,3,2021,18,"2021-03",20210300,20210100,20210100,"FY21","FQ3",7,True,True,"Unknown",True,"Weekday",8,2,1,1,0,False,False,False,""
2021-01-28 00:00:00.000,2021,1,1,28,20210128,"January","Jan 2021","Q1 2021",4,"Thursday",2021-01-31 00:00:00.000,2021-01-31 00:00:00.000,4,2021,25,"2021-04",20210400,20210100,20210100,"FY21","FQ3",7,True,True,"Unknown",True,"Weekday",9,2,1,1,0,False,False,False,"Fourth Thursday"
2021-02-04 00:00:00.000,2021,1,2,4,20210204,"February","Feb 2021","Q1 2021",4,"Thursday",2021-02-07 00:00:00.000,2021-02-28 00:00:00.000,5,2021,32,"2021-05",20210500,20210200,20210100,"FY21","FQ3",8,True,True,"Unknown",True,"Weekday",10,3,1,1,0,False,False,False,""
2021-02-11 00:00:00.000,2021,1,2,11,20210211,"February","Feb 2021","Q1 2021",4,"Thursday",2021-02-14 00:00:00.000,2021-02-28 00:00:00.000,6,2021,39,"2021-06",20210600,20210200,20210100,"FY21","FQ3",8,True,True,"Unknown",True,"Weekday",11,3,1,1,0,False,False,False,""
2021-02-18 00:00:00.000,2021,1,2,18,20210218,"February","Feb 2021","Q1 2021",4,"Thursday",2021-02-21 00:00:00.000,2021-02-28 00:00:00.000,7,2021,46,"2021-07",20210700,20210200,20210100,"FY21","FQ3",8,True,True,"Unknown",True,"Weekday",12,3,1,1,0,False,False,False,""
2021-02-25 00:00:00.000,2021,1,2,25,20210225,"February","Feb 2021","Q1 2021",4,"Thursday",2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,8,2021,53,"2021-08",20210800,20210200,20210100,"FY21","FQ3",8,True,True,"Unknown",True,"Weekday",13,3,1,1,0,False,False,False,"Fourth Thursday"
2021-03-04 00:00:00.000,2021,1,3,4,20210304,"March","Mar 2021","Q1 2021",4,"Thursday",2021-03-07 00:00:00.000,2021-03-31 00:00:00.000,9,2021,60,"2021-09",20210900,20210300,20210100,"FY21","FQ3",9,True,True,"Unknown",True,"Weekday",14,4,1,1,0,False,False,False,""
2021-03-11 00:00:00.000,2021,1,3,11,20210311,"March","Mar 2021","Q1 2021",4,"Thursday",2021-03-14 00:00:00.000,2021-03-31 00:00:00.000,10,2021,67,"2021-10",20211000,20210300,20210100,"FY21","FQ3",9,True,True,"Unknown",True,"Weekday",15,4,1,1,0,False,False,False,""
2021-03-18 00:00:00.000,2021,1,3,18,20210318,"March","Mar 2021","Q1 2021",4,"Thursday",2021-03-21 00:00:00.000,2021-03-31 00:00:00.000,11,2021,74,"2021-11",20211100,20210300,20210100,"FY21","FQ3",9,True,True,"Unknown",True,"Weekday",16,4,1,1,0,False,False,False,""
2021-03-25 00:00:00.000,2021,1,3,25,20210325,"March","Mar 2021","Q1 2021",4,"Thursday",2021-03-28 00:00:00.000,2021-03-31 00:00:00.000,12,2021,81,"2021-12",20211200,20210300,20210100,"FY21","FQ3",9,True,True,"Unknown",True,"Weekday",17,4,1,1,0,False,False,False,"Fourth Thursday"
2021-04-01 00:00:00.000,2021,2,4,1,20210401,"April","Apr 2021","Q2 2021",4,"Thursday",2021-04-04 00:00:00.000,2021-04-30 00:00:00.000,13,2021,88,"2021-13",20211300,20210400,20210200,"FY21","FQ4",10,True,True,"Unknown",True,"Weekday",18,5,2,1,0,False,False,False,""
2021-04-08 00:00:00.000,2021,2,4,8,20210408,"April","Apr 2021","Q2 2021",4,"Thursday",2021-04-11 00:00:00.000,2021-04-30 00:00:00.000,14,2021,95,"2021-14",20211400,20210400,20210200,"FY21","FQ4",10,True,True,"Unknown",True,"Weekday",19,5,2,1,0,False,False,False,""
2021-04-15 00:00:00.000,2021,2,4,15,20210415,"April","Apr 2021","Q2 2021",4,"Thursday",2021-04-18 00:00:00.000,2021-04-30 00:00:00.000,15,2021,102,"2021-15",20211500,20210400,20210200,"FY21","FQ4",10,True,True,"Unknown",True,"Weekday",20,5,2,1,0,False,False,False,""
2021-04-22 00:00:00.000,2021,2,4,22,20210422,"April","Apr 2021","Q2 2021",4,"Thursday",2021-04-25 00:00:00.000,2021-04-30 00:00:00.000,16,2021,109,"2021-16",20211600,20210400,20210200,"FY21","FQ4",10,True,True,"Unknown",True,"Weekday",21,5,2,1,0,False,False,False,"Fourth Thursday"
2021-04-29 00:00:00.000,2021,2,4,29,20210429,"April","Apr 2021","Q2 2021",4,"Thursday",2021-05-02 00:00:00.000,2021-04-30 00:00:00.000,17,2021,116,"2021-17",20211700,20210400,20210200,"FY21","FQ4",10,True,True,"Unknown",True,"Weekday",22,5,2,1,0,False,False,False,""
2021-05-06 00:00:00.000,2021,2,5,6,20210506,"May","May 2021","Q2 2021",4,"Thursday",2021-05-09 00:00:00.000,2021-05-31 00:00:00.000,18,2021,123,"2021-18",20211800,20210500,20210200,"FY21","FQ4",11,True,True,"Unknown",True,"Weekday",23,6,2,1,0,False,False,False,""
2021-05-13 00:00:00.000,2021,2,5,13,20210513,"May","May 2021","Q2 2021",4,"Thursday",2021-05-16 00:00:00.000,2021-05-31 00:00:00.000,19,2021,130,"2021-19",20211900,20210500,20210200,"FY21","FQ4",11,True,True,"Unknown",True,"Weekday",24,6,2,1,0,False,False,False,""
2021-05-20 00:00:00.000,2021,2,5,20,20210520,"May","May 2021","Q2 2021",4,"Thursday",2021-05-23 00:00:00.000,2021-05-31 00:00:00.000,20,2021,137,"2021-20",20212000,20210500,20210200,"FY21","FQ4",11,True,True,"Unknown",True,"Weekday",25,6,2,1,0,False,False,False,""
2021-05-27 00:00:00.000,2021,2,5,27,20210527,"May","May 2021","Q2 2021",4,"Thursday",2021-05-30 00:00:00.000,2021-05-31 00:00:00.000,21,2021,144,"2021-21",20212100,20210500,20210200,"FY21","FQ4",11,True,True,"Unknown",True,"Weekday",26,6,2,1,0,False,False,False,"Fourth Thursday"
2021-06-03 00:00:00.000,2021,2,6,3,20210603,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-06 00:00:00.000,2021-06-30 00:00:00.000,22,2021,151,"2021-22",20212200,20210600,20210200,"FY21","FQ4",12,True,True,"Unknown",True,"Weekday",27,7,2,1,0,False,False,False,""
2021-06-10 00:00:00.000,2021,2,6,10,20210610,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-13 00:00:00.000,2021-06-30 00:00:00.000,23,2021,158,"2021-23",20212300,20210600,20210200,"FY21","FQ4",12,True,True,"Unknown",True,"Weekday",28,7,2,1,0,False,False,False,""
2021-06-17 00:00:00.000,2021,2,6,17,20210617,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-20 00:00:00.000,2021-06-30 00:00:00.000,24,2021,165,"2021-24",20212400,20210600,20210200,"FY21","FQ4",12,True,True,"Unknown",True,"Weekday",29,7,2,1,0,False,False,False,""
2021-06-24 00:00:00.000,2021,2,6,24,20210624,"June","Jun 2021","Q2 2021",4,"Thursday",2021-06-27 00:00:00.000,2021-06-30 00:00:00.000,25,2021,172,"2021-25",20212500,20210600,20210200,"FY21","FQ4",12,True,True,"Unknown",True,"Weekday",30,7,2,1,0,False,False,False,"Fourth Thursday"
