Date,Year,Start of Year,End of Year,Month,Days in Month,Day Name,Day of Week,Day of Year,Month Name,Quarter,Week of Year,JaarMaand,Day,Day Offset,Start of Month
2011-01-15 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"zaterdag",5,15,"januari",1,3,"2011 - 1",15,"-3621",2011-01-01 00:00:00.000
2011-01-16 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"zondag",6,16,"januari",1,3,"2011 - 1",16,"-3620",2011-01-01 00:00:00.000
2012-01-09 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"maandag",0,9,"januari",1,3,"2012 - 1",9,"-3262",2012-01-01 00:00:00.000
2012-01-10 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"dinsdag",1,10,"januari",1,3,"2012 - 1",10,"-3261",2012-01-01 00:00:00.000
2012-01-11 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"woensdag",2,11,"januari",1,3,"2012 - 1",11,"-3260",2012-01-01 00:00:00.000
2012-01-12 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"donderdag",3,12,"januari",1,3,"2012 - 1",12,"-3259",2012-01-01 00:00:00.000
2012-01-13 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"vrijdag",4,13,"januari",1,3,"2012 - 1",13,"-3258",2012-01-01 00:00:00.000
2012-01-14 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"zaterdag",5,14,"januari",1,3,"2012 - 1",14,"-3257",2012-01-01 00:00:00.000
2012-01-15 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"zondag",6,15,"januari",1,3,"2012 - 1",15,"-3256",2012-01-01 00:00:00.000
2013-01-14 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"maandag",0,14,"januari",1,3,"2013 - 1",14,"-2891",2013-01-01 00:00:00.000
2013-01-15 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"dinsdag",1,15,"januari",1,3,"2013 - 1",15,"-2890",2013-01-01 00:00:00.000
2013-01-16 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"woensdag",2,16,"januari",1,3,"2013 - 1",16,"-2889",2013-01-01 00:00:00.000
2013-01-17 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"donderdag",3,17,"januari",1,3,"2013 - 1",17,"-2888",2013-01-01 00:00:00.000
2013-01-18 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"vrijdag",4,18,"januari",1,3,"2013 - 1",18,"-2887",2013-01-01 00:00:00.000
2013-01-19 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"zaterdag",5,19,"januari",1,3,"2013 - 1",19,"-2886",2013-01-01 00:00:00.000
2013-01-20 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"zondag",6,20,"januari",1,3,"2013 - 1",20,"-2885",2013-01-01 00:00:00.000
2014-01-13 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"maandag",0,13,"januari",1,3,"2014 - 1",13,"-2527",2014-01-01 00:00:00.000
2014-01-14 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"dinsdag",1,14,"januari",1,3,"2014 - 1",14,"-2526",2014-01-01 00:00:00.000
2014-01-15 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"woensdag",2,15,"januari",1,3,"2014 - 1",15,"-2525",2014-01-01 00:00:00.000
2014-01-16 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"donderdag",3,16,"januari",1,3,"2014 - 1",16,"-2524",2014-01-01 00:00:00.000
2014-01-17 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"vrijdag",4,17,"januari",1,3,"2014 - 1",17,"-2523",2014-01-01 00:00:00.000
2014-01-18 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"zaterdag",5,18,"januari",1,3,"2014 - 1",18,"-2522",2014-01-01 00:00:00.000
2014-01-19 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"zondag",6,19,"januari",1,3,"2014 - 1",19,"-2521",2014-01-01 00:00:00.000
2015-01-12 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"maandag",0,12,"januari",1,3,"2015 - 1",12,"-2163",2015-01-01 00:00:00.000
2015-01-13 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"dinsdag",1,13,"januari",1,3,"2015 - 1",13,"-2162",2015-01-01 00:00:00.000
2015-01-14 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"woensdag",2,14,"januari",1,3,"2015 - 1",14,"-2161",2015-01-01 00:00:00.000
2015-01-15 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"donderdag",3,15,"januari",1,3,"2015 - 1",15,"-2160",2015-01-01 00:00:00.000
2015-01-16 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"vrijdag",4,16,"januari",1,3,"2015 - 1",16,"-2159",2015-01-01 00:00:00.000
2015-01-17 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"zaterdag",5,17,"januari",1,3,"2015 - 1",17,"-2158",2015-01-01 00:00:00.000
2015-01-18 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"zondag",6,18,"januari",1,3,"2015 - 1",18,"-2157",2015-01-01 00:00:00.000
2016-01-11 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"maandag",0,11,"januari",1,3,"2016 - 1",11,"-1799",2016-01-01 00:00:00.000
2016-01-12 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"dinsdag",1,12,"januari",1,3,"2016 - 1",12,"-1798",2016-01-01 00:00:00.000
2016-01-13 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"woensdag",2,13,"januari",1,3,"2016 - 1",13,"-1797",2016-01-01 00:00:00.000
2016-01-14 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"donderdag",3,14,"januari",1,3,"2016 - 1",14,"-1796",2016-01-01 00:00:00.000
2016-01-15 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"vrijdag",4,15,"januari",1,3,"2016 - 1",15,"-1795",2016-01-01 00:00:00.000
2016-01-16 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"zaterdag",5,16,"januari",1,3,"2016 - 1",16,"-1794",2016-01-01 00:00:00.000
2016-01-17 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"zondag",6,17,"januari",1,3,"2016 - 1",17,"-1793",2016-01-01 00:00:00.000
2017-01-09 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"maandag",0,9,"januari",1,3,"2017 - 1",9,"-1435",2017-01-01 00:00:00.000
2017-01-10 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"dinsdag",1,10,"januari",1,3,"2017 - 1",10,"-1434",2017-01-01 00:00:00.000
2017-01-11 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"woensdag",2,11,"januari",1,3,"2017 - 1",11,"-1433",2017-01-01 00:00:00.000
2017-01-12 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"donderdag",3,12,"januari",1,3,"2017 - 1",12,"-1432",2017-01-01 00:00:00.000
2017-01-13 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"vrijdag",4,13,"januari",1,3,"2017 - 1",13,"-1431",2017-01-01 00:00:00.000
2017-01-14 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"zaterdag",5,14,"januari",1,3,"2017 - 1",14,"-1430",2017-01-01 00:00:00.000
2017-01-15 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,1,31,"zondag",6,15,"januari",1,3,"2017 - 1",15,"-1429",2017-01-01 00:00:00.000
2018-01-15 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"maandag",0,15,"januari",1,3,"2018 - 1",15,"-1064",2018-01-01 00:00:00.000
2018-01-16 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"dinsdag",1,16,"januari",1,3,"2018 - 1",16,"-1063",2018-01-01 00:00:00.000
2018-01-17 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"woensdag",2,17,"januari",1,3,"2018 - 1",17,"-1062",2018-01-01 00:00:00.000
2018-01-18 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"donderdag",3,18,"januari",1,3,"2018 - 1",18,"-1061",2018-01-01 00:00:00.000
2018-01-19 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"vrijdag",4,19,"januari",1,3,"2018 - 1",19,"-1060",2018-01-01 00:00:00.000
2018-01-20 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"zaterdag",5,20,"januari",1,3,"2018 - 1",20,"-1059",2018-01-01 00:00:00.000
2018-01-21 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,1,31,"zondag",6,21,"januari",1,3,"2018 - 1",21,"-1058",2018-01-01 00:00:00.000
2019-01-14 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"maandag",0,14,"januari",1,3,"2019 - 1",14,"-700",2019-01-01 00:00:00.000
2019-01-15 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"dinsdag",1,15,"januari",1,3,"2019 - 1",15,"-699",2019-01-01 00:00:00.000
2019-01-16 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"woensdag",2,16,"januari",1,3,"2019 - 1",16,"-698",2019-01-01 00:00:00.000
2019-01-17 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"donderdag",3,17,"januari",1,3,"2019 - 1",17,"-697",2019-01-01 00:00:00.000
2019-01-18 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"vrijdag",4,18,"januari",1,3,"2019 - 1",18,"-696",2019-01-01 00:00:00.000
2019-01-19 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"zaterdag",5,19,"januari",1,3,"2019 - 1",19,"-695",2019-01-01 00:00:00.000
2019-01-20 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,1,31,"zondag",6,20,"januari",1,3,"2019 - 1",20,"-694",2019-01-01 00:00:00.000
2020-01-13 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"maandag",0,13,"januari",1,3,"2020 - 1",13,"-336",2020-01-01 00:00:00.000
2020-01-14 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"dinsdag",1,14,"januari",1,3,"2020 - 1",14,"-335",2020-01-01 00:00:00.000
2020-01-15 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"woensdag",2,15,"januari",1,3,"2020 - 1",15,"-334",2020-01-01 00:00:00.000
2020-01-16 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"donderdag",3,16,"januari",1,3,"2020 - 1",16,"-333",2020-01-01 00:00:00.000
2020-01-17 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"vrijdag",4,17,"januari",1,3,"2020 - 1",17,"-332",2020-01-01 00:00:00.000
2020-01-18 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"zaterdag",5,18,"januari",1,3,"2020 - 1",18,"-331",2020-01-01 00:00:00.000
2020-01-19 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,1,31,"zondag",6,19,"januari",1,3,"2020 - 1",19,"-330",2020-01-01 00:00:00.000
2021-01-11 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"maandag",0,11,"januari",1,3,"2021 - 1",11,"28",2021-01-01 00:00:00.000
2021-01-12 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"dinsdag",1,12,"januari",1,3,"2021 - 1",12,"29",2021-01-01 00:00:00.000
2021-01-13 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"woensdag",2,13,"januari",1,3,"2021 - 1",13,"30",2021-01-01 00:00:00.000
2021-01-14 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"donderdag",3,14,"januari",1,3,"2021 - 1",14,"31",2021-01-01 00:00:00.000
2021-01-15 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"vrijdag",4,15,"januari",1,3,"2021 - 1",15,"32",2021-01-01 00:00:00.000
2021-01-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"zaterdag",5,16,"januari",1,3,"2021 - 1",16,"33",2021-01-01 00:00:00.000
2021-01-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,1,31,"zondag",6,17,"januari",1,3,"2021 - 1",17,"34",2021-01-01 00:00:00.000
2007-01-22 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"maandag",0,22,"januari",1,4,"2007 - 1",22,"-5075",2007-01-01 00:00:00.000
2007-01-23 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"dinsdag",1,23,"januari",1,4,"2007 - 1",23,"-5074",2007-01-01 00:00:00.000
2007-01-24 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"woensdag",2,24,"januari",1,4,"2007 - 1",24,"-5073",2007-01-01 00:00:00.000
2007-01-25 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"donderdag",3,25,"januari",1,4,"2007 - 1",25,"-5072",2007-01-01 00:00:00.000
2007-01-26 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"vrijdag",4,26,"januari",1,4,"2007 - 1",26,"-5071",2007-01-01 00:00:00.000
2007-01-27 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"zaterdag",5,27,"januari",1,4,"2007 - 1",27,"-5070",2007-01-01 00:00:00.000
2007-01-28 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,1,31,"zondag",6,28,"januari",1,4,"2007 - 1",28,"-5069",2007-01-01 00:00:00.000
2008-01-21 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"maandag",0,21,"januari",1,4,"2008 - 1",21,"-4711",2008-01-01 00:00:00.000
2008-01-22 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"dinsdag",1,22,"januari",1,4,"2008 - 1",22,"-4710",2008-01-01 00:00:00.000
2008-01-23 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"woensdag",2,23,"januari",1,4,"2008 - 1",23,"-4709",2008-01-01 00:00:00.000
2008-01-24 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"donderdag",3,24,"januari",1,4,"2008 - 1",24,"-4708",2008-01-01 00:00:00.000
2008-01-25 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"vrijdag",4,25,"januari",1,4,"2008 - 1",25,"-4707",2008-01-01 00:00:00.000
2008-01-26 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"zaterdag",5,26,"januari",1,4,"2008 - 1",26,"-4706",2008-01-01 00:00:00.000
2008-01-27 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,1,31,"zondag",6,27,"januari",1,4,"2008 - 1",27,"-4705",2008-01-01 00:00:00.000
2009-01-19 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"maandag",0,19,"januari",1,4,"2009 - 1",19,"-4347",2009-01-01 00:00:00.000
2009-01-20 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"dinsdag",1,20,"januari",1,4,"2009 - 1",20,"-4346",2009-01-01 00:00:00.000
2009-01-21 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"woensdag",2,21,"januari",1,4,"2009 - 1",21,"-4345",2009-01-01 00:00:00.000
2009-01-22 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"donderdag",3,22,"januari",1,4,"2009 - 1",22,"-4344",2009-01-01 00:00:00.000
2009-01-23 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"vrijdag",4,23,"januari",1,4,"2009 - 1",23,"-4343",2009-01-01 00:00:00.000
2009-01-24 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"zaterdag",5,24,"januari",1,4,"2009 - 1",24,"-4342",2009-01-01 00:00:00.000
2009-01-25 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,1,31,"zondag",6,25,"januari",1,4,"2009 - 1",25,"-4341",2009-01-01 00:00:00.000
2010-01-18 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"maandag",0,18,"januari",1,4,"2010 - 1",18,"-3983",2010-01-01 00:00:00.000
2010-01-19 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"dinsdag",1,19,"januari",1,4,"2010 - 1",19,"-3982",2010-01-01 00:00:00.000
2010-01-20 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"woensdag",2,20,"januari",1,4,"2010 - 1",20,"-3981",2010-01-01 00:00:00.000
2010-01-21 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"donderdag",3,21,"januari",1,4,"2010 - 1",21,"-3980",2010-01-01 00:00:00.000
2010-01-22 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"vrijdag",4,22,"januari",1,4,"2010 - 1",22,"-3979",2010-01-01 00:00:00.000
2010-01-23 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"zaterdag",5,23,"januari",1,4,"2010 - 1",23,"-3978",2010-01-01 00:00:00.000
2010-01-24 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,1,31,"zondag",6,24,"januari",1,4,"2010 - 1",24,"-3977",2010-01-01 00:00:00.000
2011-01-17 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"maandag",0,17,"januari",1,4,"2011 - 1",17,"-3619",2011-01-01 00:00:00.000
2011-01-18 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"dinsdag",1,18,"januari",1,4,"2011 - 1",18,"-3618",2011-01-01 00:00:00.000
2011-01-19 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"woensdag",2,19,"januari",1,4,"2011 - 1",19,"-3617",2011-01-01 00:00:00.000
2011-01-20 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"donderdag",3,20,"januari",1,4,"2011 - 1",20,"-3616",2011-01-01 00:00:00.000
2011-01-21 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"vrijdag",4,21,"januari",1,4,"2011 - 1",21,"-3615",2011-01-01 00:00:00.000
2011-01-22 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"zaterdag",5,22,"januari",1,4,"2011 - 1",22,"-3614",2011-01-01 00:00:00.000
2011-01-23 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,1,31,"zondag",6,23,"januari",1,4,"2011 - 1",23,"-3613",2011-01-01 00:00:00.000
2012-01-16 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"maandag",0,16,"januari",1,4,"2012 - 1",16,"-3255",2012-01-01 00:00:00.000
2012-01-17 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"dinsdag",1,17,"januari",1,4,"2012 - 1",17,"-3254",2012-01-01 00:00:00.000
2012-01-18 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"woensdag",2,18,"januari",1,4,"2012 - 1",18,"-3253",2012-01-01 00:00:00.000
2012-01-19 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"donderdag",3,19,"januari",1,4,"2012 - 1",19,"-3252",2012-01-01 00:00:00.000
2012-01-20 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"vrijdag",4,20,"januari",1,4,"2012 - 1",20,"-3251",2012-01-01 00:00:00.000
2012-01-21 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"zaterdag",5,21,"januari",1,4,"2012 - 1",21,"-3250",2012-01-01 00:00:00.000
2012-01-22 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,1,31,"zondag",6,22,"januari",1,4,"2012 - 1",22,"-3249",2012-01-01 00:00:00.000
2013-01-21 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"maandag",0,21,"januari",1,4,"2013 - 1",21,"-2884",2013-01-01 00:00:00.000
2013-01-22 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"dinsdag",1,22,"januari",1,4,"2013 - 1",22,"-2883",2013-01-01 00:00:00.000
2013-01-23 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"woensdag",2,23,"januari",1,4,"2013 - 1",23,"-2882",2013-01-01 00:00:00.000
2013-01-24 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"donderdag",3,24,"januari",1,4,"2013 - 1",24,"-2881",2013-01-01 00:00:00.000
2013-01-25 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"vrijdag",4,25,"januari",1,4,"2013 - 1",25,"-2880",2013-01-01 00:00:00.000
2013-01-26 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"zaterdag",5,26,"januari",1,4,"2013 - 1",26,"-2879",2013-01-01 00:00:00.000
2013-01-27 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,1,31,"zondag",6,27,"januari",1,4,"2013 - 1",27,"-2878",2013-01-01 00:00:00.000
2014-01-20 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"maandag",0,20,"januari",1,4,"2014 - 1",20,"-2520",2014-01-01 00:00:00.000
2014-01-21 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"dinsdag",1,21,"januari",1,4,"2014 - 1",21,"-2519",2014-01-01 00:00:00.000
2014-01-22 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"woensdag",2,22,"januari",1,4,"2014 - 1",22,"-2518",2014-01-01 00:00:00.000
2014-01-23 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"donderdag",3,23,"januari",1,4,"2014 - 1",23,"-2517",2014-01-01 00:00:00.000
2014-01-24 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"vrijdag",4,24,"januari",1,4,"2014 - 1",24,"-2516",2014-01-01 00:00:00.000
2014-01-25 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"zaterdag",5,25,"januari",1,4,"2014 - 1",25,"-2515",2014-01-01 00:00:00.000
2014-01-26 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,1,31,"zondag",6,26,"januari",1,4,"2014 - 1",26,"-2514",2014-01-01 00:00:00.000
2015-01-19 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"maandag",0,19,"januari",1,4,"2015 - 1",19,"-2156",2015-01-01 00:00:00.000
2015-01-20 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"dinsdag",1,20,"januari",1,4,"2015 - 1",20,"-2155",2015-01-01 00:00:00.000
2015-01-21 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"woensdag",2,21,"januari",1,4,"2015 - 1",21,"-2154",2015-01-01 00:00:00.000
2015-01-22 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"donderdag",3,22,"januari",1,4,"2015 - 1",22,"-2153",2015-01-01 00:00:00.000
2015-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"vrijdag",4,23,"januari",1,4,"2015 - 1",23,"-2152",2015-01-01 00:00:00.000
2015-01-24 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"zaterdag",5,24,"januari",1,4,"2015 - 1",24,"-2151",2015-01-01 00:00:00.000
2015-01-25 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,1,31,"zondag",6,25,"januari",1,4,"2015 - 1",25,"-2150",2015-01-01 00:00:00.000
2016-01-18 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"maandag",0,18,"januari",1,4,"2016 - 1",18,"-1792",2016-01-01 00:00:00.000
2016-01-19 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"dinsdag",1,19,"januari",1,4,"2016 - 1",19,"-1791",2016-01-01 00:00:00.000
2016-01-20 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"woensdag",2,20,"januari",1,4,"2016 - 1",20,"-1790",2016-01-01 00:00:00.000
2016-01-21 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,1,31,"donderdag",3,21,"januari",1,4,"2016 - 1",21,"-1789",2016-01-01 00:00:00.000
