DateTime,Date,Calendar QTR,Year,Day of Year,Month,DayofWeekID,Day,Wk Start,Month Name,Cal Wk,Wk Beginning,FY Week number,WkStartYear,WkStartDay,WkStartMonth,WkStartMonthName,MonthID,Fin Yr,Month/WkStartMonthID,Fiscal QTR Number,Fiscal QTR,Index,FinYear & FYweek,FY & QTR,FY Yr,SortID,FYWeeknYear,FYMonthInYear,FYQTRinYear,Fiscal Month & FY,Wk Ending,MonthID2,RelativeMonthOffset,RelativeWeekOffset,FiscalYearOffset,FiscalMonthOffset,RelativeMonthOffset v2
2020-07-22 00:00:00.000,2020-07-22 00:00:00.000,3,2020,204,7,3,22,20200722,"July",29,2020-07-20 00:00:00.000,4,2020,20,7,"July",1,2021,"False","1","Q1",109,"FY2021- WK4","FY2021-Q1","FY21","1",2021400,20210700,20210100,"July - FY2021",2020-07-26 00:00:00.000,"20207",-7,-30,0,-8,-25
2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,3,2020,205,7,4,23,20200723,"July",29,2020-07-20 00:00:00.000,4,2020,20,7,"July",1,2021,"False","1","Q1",109,"FY2021- WK4","FY2021-Q1","FY21","1",2021400,20210700,20210100,"July - FY2021",2020-07-26 00:00:00.000,"20207",-7,-30,0,-8,-25
2020-07-24 00:00:00.000,2020-07-24 00:00:00.000,3,2020,206,7,5,24,20200724,"July",29,2020-07-20 00:00:00.000,4,2020,20,7,"July",1,2021,"False","1","Q1",109,"FY2021- WK4","FY2021-Q1","FY21","1",2021400,20210700,20210100,"July - FY2021",2020-07-26 00:00:00.000,"20207",-7,-30,0,-8,-25
2020-07-25 00:00:00.000,2020-07-25 00:00:00.000,3,2020,207,7,6,25,20200725,"July",29,2020-07-20 00:00:00.000,4,2020,20,7,"July",1,2021,"False","1","Q1",109,"FY2021- WK4","FY2021-Q1","FY21","1",2021400,20210700,20210100,"July - FY2021",2020-07-26 00:00:00.000,"20207",-7,-30,0,-8,-25
2020-07-26 00:00:00.000,2020-07-26 00:00:00.000,3,2020,208,7,7,26,20200726,"July",29,2020-07-20 00:00:00.000,4,2020,20,7,"July",1,2021,"False","1","Q1",109,"FY2021- WK4","FY2021-Q1","FY21","1",2021400,20210700,20210100,"July - FY2021",2020-07-26 00:00:00.000,"20207",-7,-30,0,-8,-25
2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,3,2020,209,7,1,27,20200727,"July",30,2020-07-27 00:00:00.000,5,2020,27,7,"July",1,2021,"False","1","Q1",110,"FY2021- WK5","FY2021-Q1","FY21","1",2021500,20210700,20210100,"July - FY2021",2020-08-02 00:00:00.000,"20207",-7,-29,0,-8,-25
2020-07-28 00:00:00.000,2020-07-28 00:00:00.000,3,2020,210,7,2,28,20200728,"July",30,2020-07-27 00:00:00.000,5,2020,27,7,"July",1,2021,"False","1","Q1",110,"FY2021- WK5","FY2021-Q1","FY21","1",2021500,20210700,20210100,"July - FY2021",2020-08-02 00:00:00.000,"20207",-7,-29,0,-8,-25
2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,3,2020,211,7,3,29,20200729,"July",30,2020-07-27 00:00:00.000,5,2020,27,7,"July",1,2021,"False","1","Q1",110,"FY2021- WK5","FY2021-Q1","FY21","1",2021500,20210700,20210100,"July - FY2021",2020-08-02 00:00:00.000,"20207",-7,-29,0,-8,-25
2020-07-30 00:00:00.000,2020-07-30 00:00:00.000,3,2020,212,7,4,30,20200730,"July",30,2020-07-27 00:00:00.000,5,2020,27,7,"July",1,2021,"False","1","Q1",110,"FY2021- WK5","FY2021-Q1","FY21","1",2021500,20210700,20210100,"July - FY2021",2020-08-02 00:00:00.000,"20207",-7,-29,0,-8,-25
2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,3,2020,213,7,5,31,20200731,"July",30,2020-07-27 00:00:00.000,5,2020,27,7,"July",1,2021,"False","1","Q1",110,"FY2021- WK5","FY2021-Q1","FY21","1",2021500,20210700,20210100,"July - FY2021",2020-08-02 00:00:00.000,"20207",-7,-29,0,-8,-25
2021-07-05 00:00:00.000,2021-07-05 00:00:00.000,3,2021,186,7,1,5,20210705,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,3,2021,187,7,2,6,20210706,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-07 00:00:00.000,2021-07-07 00:00:00.000,3,2021,188,7,3,7,20210707,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-08 00:00:00.000,2021-07-08 00:00:00.000,3,2021,189,7,4,8,20210708,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-09 00:00:00.000,2021-07-09 00:00:00.000,3,2021,190,7,5,9,20210709,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-10 00:00:00.000,2021-07-10 00:00:00.000,3,2021,191,7,6,10,20210710,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-11 00:00:00.000,2021-07-11 00:00:00.000,3,2021,192,7,7,11,20210711,"July",26,2021-07-05 00:00:00.000,2,2021,5,7,"July",1,2022,"False","1","Q1",159,"FY2022- WK2","FY2022-Q1","FY22","1",2022200,20220700,20220100,"July - FY2022",2021-07-11 00:00:00.000,"20217",5,20,1,4,-13
2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,3,2021,193,7,1,12,20210712,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-13 00:00:00.000,2021-07-13 00:00:00.000,3,2021,194,7,2,13,20210713,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-14 00:00:00.000,2021-07-14 00:00:00.000,3,2021,195,7,3,14,20210714,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-15 00:00:00.000,2021-07-15 00:00:00.000,3,2021,196,7,4,15,20210715,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-16 00:00:00.000,2021-07-16 00:00:00.000,3,2021,197,7,5,16,20210716,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-17 00:00:00.000,2021-07-17 00:00:00.000,3,2021,198,7,6,17,20210717,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-18 00:00:00.000,2021-07-18 00:00:00.000,3,2021,199,7,7,18,20210718,"July",27,2021-07-12 00:00:00.000,3,2021,12,7,"July",1,2022,"False","1","Q1",160,"FY2022- WK3","FY2022-Q1","FY22","1",2022300,20220700,20220100,"July - FY2022",2021-07-18 00:00:00.000,"20217",5,21,1,4,-13
2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,3,2021,200,7,1,19,20210719,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-20 00:00:00.000,2021-07-20 00:00:00.000,3,2021,201,7,2,20,20210720,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,3,2021,202,7,3,21,20210721,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-22 00:00:00.000,2021-07-22 00:00:00.000,3,2021,203,7,4,22,20210722,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-23 00:00:00.000,2021-07-23 00:00:00.000,3,2021,204,7,5,23,20210723,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-24 00:00:00.000,2021-07-24 00:00:00.000,3,2021,205,7,6,24,20210724,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-25 00:00:00.000,2021-07-25 00:00:00.000,3,2021,206,7,7,25,20210725,"July",28,2021-07-19 00:00:00.000,4,2021,19,7,"July",1,2022,"False","1","Q1",161,"FY2022- WK4","FY2022-Q1","FY22","1",2022400,20220700,20220100,"July - FY2022",2021-07-25 00:00:00.000,"20217",5,22,1,4,-13
2021-07-26 00:00:00.000,2021-07-26 00:00:00.000,3,2021,207,7,1,26,20210726,"July",29,2021-07-26 00:00:00.000,5,2021,26,7,"July",1,2022,"False","1","Q1",162,"FY2022- WK5","FY2022-Q1","FY22","1",2022500,20220700,20220100,"July - FY2022",2021-08-01 00:00:00.000,"20217",5,23,1,4,-13
2021-07-27 00:00:00.000,2021-07-27 00:00:00.000,3,2021,208,7,2,27,20210727,"July",29,2021-07-26 00:00:00.000,5,2021,26,7,"July",1,2022,"False","1","Q1",162,"FY2022- WK5","FY2022-Q1","FY22","1",2022500,20220700,20220100,"July - FY2022",2021-08-01 00:00:00.000,"20217",5,23,1,4,-13
2021-07-28 00:00:00.000,2021-07-28 00:00:00.000,3,2021,209,7,3,28,20210728,"July",29,2021-07-26 00:00:00.000,5,2021,26,7,"July",1,2022,"False","1","Q1",162,"FY2022- WK5","FY2022-Q1","FY22","1",2022500,20220700,20220100,"July - FY2022",2021-08-01 00:00:00.000,"20217",5,23,1,4,-13
2021-07-29 00:00:00.000,2021-07-29 00:00:00.000,3,2021,210,7,4,29,20210729,"July",29,2021-07-26 00:00:00.000,5,2021,26,7,"July",1,2022,"False","1","Q1",162,"FY2022- WK5","FY2022-Q1","FY22","1",2022500,20220700,20220100,"July - FY2022",2021-08-01 00:00:00.000,"20217",5,23,1,4,-13
2021-07-30 00:00:00.000,2021-07-30 00:00:00.000,3,2021,211,7,5,30,20210730,"July",29,2021-07-26 00:00:00.000,5,2021,26,7,"July",1,2022,"False","1","Q1",162,"FY2022- WK5","FY2022-Q1","FY22","1",2022500,20220700,20220100,"July - FY2022",2021-08-01 00:00:00.000,"20217",5,23,1,4,-13
2021-07-31 00:00:00.000,2021-07-31 00:00:00.000,3,2021,212,7,6,31,20210731,"July",29,2021-07-26 00:00:00.000,5,2021,26,7,"July",1,2022,"False","1","Q1",162,"FY2022- WK5","FY2022-Q1","FY22","1",2022500,20220700,20220100,"July - FY2022",2021-08-01 00:00:00.000,"20217",5,23,1,4,-13
2022-07-04 00:00:00.000,2022-07-04 00:00:00.000,3,2022,185,7,1,4,20220704,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-05 00:00:00.000,2022-07-05 00:00:00.000,3,2022,186,7,2,5,20220705,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-06 00:00:00.000,2022-07-06 00:00:00.000,3,2022,187,7,3,6,20220706,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-07 00:00:00.000,2022-07-07 00:00:00.000,3,2022,188,7,4,7,20220707,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-08 00:00:00.000,2022-07-08 00:00:00.000,3,2022,189,7,5,8,20220708,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-09 00:00:00.000,2022-07-09 00:00:00.000,3,2022,190,7,6,9,20220709,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-10 00:00:00.000,2022-07-10 00:00:00.000,3,2022,191,7,7,10,20220710,"July",26,2022-07-04 00:00:00.000,2,2022,4,7,"July",1,2023,"False","1","Q1",211,"FY2023- WK2","FY2023-Q1","FY23","1",2023200,20230700,20230100,"July - FY2023",2022-07-10 00:00:00.000,"20227",17,72,2,16,-1
2022-07-11 00:00:00.000,2022-07-11 00:00:00.000,3,2022,192,7,1,11,20220711,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-12 00:00:00.000,2022-07-12 00:00:00.000,3,2022,193,7,2,12,20220712,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-13 00:00:00.000,2022-07-13 00:00:00.000,3,2022,194,7,3,13,20220713,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-14 00:00:00.000,2022-07-14 00:00:00.000,3,2022,195,7,4,14,20220714,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-15 00:00:00.000,2022-07-15 00:00:00.000,3,2022,196,7,5,15,20220715,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-16 00:00:00.000,2022-07-16 00:00:00.000,3,2022,197,7,6,16,20220716,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-17 00:00:00.000,2022-07-17 00:00:00.000,3,2022,198,7,7,17,20220717,"July",27,2022-07-11 00:00:00.000,3,2022,11,7,"July",1,2023,"False","1","Q1",212,"FY2023- WK3","FY2023-Q1","FY23","1",2023300,20230700,20230100,"July - FY2023",2022-07-17 00:00:00.000,"20227",17,73,2,16,-1
2022-07-18 00:00:00.000,2022-07-18 00:00:00.000,3,2022,199,7,1,18,20220718,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-19 00:00:00.000,2022-07-19 00:00:00.000,3,2022,200,7,2,19,20220719,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-20 00:00:00.000,2022-07-20 00:00:00.000,3,2022,201,7,3,20,20220720,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-21 00:00:00.000,2022-07-21 00:00:00.000,3,2022,202,7,4,21,20220721,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-22 00:00:00.000,2022-07-22 00:00:00.000,3,2022,203,7,5,22,20220722,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-23 00:00:00.000,2022-07-23 00:00:00.000,3,2022,204,7,6,23,20220723,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-24 00:00:00.000,2022-07-24 00:00:00.000,3,2022,205,7,7,24,20220724,"July",28,2022-07-18 00:00:00.000,4,2022,18,7,"July",1,2023,"False","1","Q1",213,"FY2023- WK4","FY2023-Q1","FY23","1",2023400,20230700,20230100,"July - FY2023",2022-07-24 00:00:00.000,"20227",17,74,2,16,-1
2022-07-25 00:00:00.000,2022-07-25 00:00:00.000,3,2022,206,7,1,25,20220725,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2022-07-26 00:00:00.000,2022-07-26 00:00:00.000,3,2022,207,7,2,26,20220726,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2022-07-27 00:00:00.000,2022-07-27 00:00:00.000,3,2022,208,7,3,27,20220727,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2022-07-28 00:00:00.000,2022-07-28 00:00:00.000,3,2022,209,7,4,28,20220728,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2022-07-29 00:00:00.000,2022-07-29 00:00:00.000,3,2022,210,7,5,29,20220729,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2022-07-30 00:00:00.000,2022-07-30 00:00:00.000,3,2022,211,7,6,30,20220730,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2022-07-31 00:00:00.000,2022-07-31 00:00:00.000,3,2022,212,7,7,31,20220731,"July",29,2022-07-25 00:00:00.000,5,2022,25,7,"July",1,2023,"False","1","Q1",214,"FY2023- WK5","FY2023-Q1","FY23","1",2023500,20230700,20230100,"July - FY2023",2022-07-31 00:00:00.000,"20227",17,75,2,16,-1
2023-07-03 00:00:00.000,2023-07-03 00:00:00.000,3,2023,184,7,1,3,20230703,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-04 00:00:00.000,2023-07-04 00:00:00.000,3,2023,185,7,2,4,20230704,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-05 00:00:00.000,2023-07-05 00:00:00.000,3,2023,186,7,3,5,20230705,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-06 00:00:00.000,2023-07-06 00:00:00.000,3,2023,187,7,4,6,20230706,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-07 00:00:00.000,2023-07-07 00:00:00.000,3,2023,188,7,5,7,20230707,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-08 00:00:00.000,2023-07-08 00:00:00.000,3,2023,189,7,6,8,20230708,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-09 00:00:00.000,2023-07-09 00:00:00.000,3,2023,190,7,7,9,20230709,"July",26,2023-07-03 00:00:00.000,2,2023,3,7,"July",1,2024,"False","1","Q1",263,"FY2024- WK2","FY2024-Q1","FY24","1",2024200,20240700,20240100,"July - FY2024",2023-07-09 00:00:00.000,"20237",29,124,3,28,11
2023-07-10 00:00:00.000,2023-07-10 00:00:00.000,3,2023,191,7,1,10,20230710,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-11 00:00:00.000,2023-07-11 00:00:00.000,3,2023,192,7,2,11,20230711,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-12 00:00:00.000,2023-07-12 00:00:00.000,3,2023,193,7,3,12,20230712,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-13 00:00:00.000,2023-07-13 00:00:00.000,3,2023,194,7,4,13,20230713,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-14 00:00:00.000,2023-07-14 00:00:00.000,3,2023,195,7,5,14,20230714,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-15 00:00:00.000,2023-07-15 00:00:00.000,3,2023,196,7,6,15,20230715,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-16 00:00:00.000,2023-07-16 00:00:00.000,3,2023,197,7,7,16,20230716,"July",27,2023-07-10 00:00:00.000,3,2023,10,7,"July",1,2024,"False","1","Q1",264,"FY2024- WK3","FY2024-Q1","FY24","1",2024300,20240700,20240100,"July - FY2024",2023-07-16 00:00:00.000,"20237",29,125,3,28,11
2023-07-17 00:00:00.000,2023-07-17 00:00:00.000,3,2023,198,7,1,17,20230717,"July",28,2023-07-17 00:00:00.000,4,2023,17,7,"July",1,2024,"False","1","Q1",265,"FY2024- WK4","FY2024-Q1","FY24","1",2024400,20240700,20240100,"July - FY2024",2023-07-23 00:00:00.000,"20237",29,126,3,28,11
